unit_id,ReadmissionRate,Sodium,BloodPressure,MedAdherence,LengthOfStay
26,40.04637088365567,30.78815771806613,52.194512416893524,47.24355777963984,34.83050180548752
27,38.84960260784124,32.35550124941571,66.3432724595924,60.790639033397625,48.15827586650989
28,35.51089547397527,50.54227940466743,52.82834962324073,53.84266358486874,43.34583861538471
29,67.52459577651722,45.2280833050553,38.60464850343929,61.778812798446246,55.28522214428348
30,35.20109886170297,34.73556272607344,54.36637393694412,50.27014933517152,29.71587522683281
31,74.06756206140852,55.90818931332002,48.87645376741523,75.58311020131796,56.724283824738926
32,39.955501634314814,33.41619668957677,46.188375538346875,68.85655168671283,30.871986110515852
33,92.26153681854103,52.68433365339284,53.75257012563291,17.914935828441465,43.34089128956606
34,59.36932855673851,56.506478015960305,66.18247496504371,22.554389121177834,50.5795627429432
35,22.9947910448805,47.02690142268123,57.34153938745228,49.244048082947145,28.601659901305318
36,58.4223509501731,59.02062554669787,54.50503604252796,53.78270188968747,44.80427461501578
37,49.24887054951666,74.98519876207264,50.17928000664655,54.76264931256414,49.552047894445444
38,26.26211150902339,44.52331853888216,65.07714352447563,38.6354177295,21.278851099649128
39,72.57207714750214,58.87291663762764,42.16244771719235,44.44124213457096,30.903813150083813
40,89.59573761659654,63.48908642377244,56.004120400155216,40.12667182376556,27.12841981610466
41,36.99230203535079,44.19912828214147,45.44828642190253,32.16588888001209,41.43826568874204
42,50.66435830269108,55.7929367564683,50.37893528773073,42.643473500099056,40.38202276718379
43,48.85909530315893,51.00966931326428,61.24770244196837,38.966837835852225,35.26855100354193
44,67.90365608112785,61.003347904692404,41.29727865627041,56.50950621641593,47.9316705952269
45,32.34427750243352,64.0926762019683,37.11670795877994,55.84121913552734,33.53828741981445
46,54.42517035040555,59.093265253428676,58.3246307847006,76.13894278528315,54.551723432104616
47,50.05676327570462,52.06250320637734,48.33725938320539,41.923755294709345,43.94496325221884
48,63.08073806673956,14.977880662342995,41.66981341299052,48.37928630464196,50.48756187569725
49,47.20301430319185,43.01725549067322,42.62504765215468,55.6822717639405,39.852854739151
50,26.67481469878727,48.786641522582315,63.84452499057178,65.75330101269887,35.33536774609692
51,78.09140859585415,56.237899147773064,36.524795190374455,43.87267099963798,44.84285409290198
52,38.57872574108307,55.92955486086851,36.01494263596178,41.98300174723077,39.755333877343126
53,79.330453098931,44.43811157876149,69.01111624046598,29.930695081762043,55.28405011433816
54,47.40291097650686,53.76200815095314,21.10270405044934,38.487891052138174,28.792694671232777
55,41.88082330605961,53.600917688960365,32.35014691886467,29.234024243915155,28.35627219582772
56,54.87269860947802,53.784329630409594,45.64586270103302,50.118897973162035,39.91934015252566
57,30.96309897740013,56.134623217373665,48.23668066034943,70.0677861924497,36.72099562214607
58,59.93318408788353,40.262326582246985,63.43441666791623,43.91223396728752,31.231412147158398
59,26.797356760025448,60.83685845648935,58.06923499010254,57.086774078045536,31.237769023844407
60,40.41112760120686,53.20007974054006,32.2771394069646,45.77176740622926,30.197254254146248
61,69.9115195630417,60.99058801565603,41.512329307973516,35.66311712617313,44.24799885919883
62,58.394383792052075,28.630524451262374,48.44370285705554,49.69355706796544,43.05377163050377
63,73.90800591455603,69.80310157593362,47.09423083941297,37.95155675433393,38.87261671561632
64,69.96850374487894,9.597257020023077,56.11295117742014,50.32019360989835,43.35327488769133
65,33.90065698021841,47.31299353936854,68.24221031684755,41.43518482739812,45.25249952569684
66,49.64929540186353,50.22814660471748,49.72507811889577,16.298903657384685,46.29666234995388
67,44.33231487172742,48.197761518717954,50.26067091361141,47.289614507570434,28.580927006823153
68,35.280457566924085,61.12417778363004,54.46723207502705,55.48922116169523,29.547031375665753
69,35.27096457103343,46.838661101782506,62.931827805649014,48.091694631771944,43.50716115873232
70,33.540472845808374,51.970896321385766,63.501419230291994,65.95390911292236,32.67854885035489
71,32.152196783209305,45.64612090245536,57.202466971663554,52.91839065016261,35.25506181797846
72,24.23689366239273,41.263283213321344,29.870368962605955,51.454295784351274,24.120878664467593
73,51.034967405704876,41.64939184962316,64.82613304356688,26.447783434904412,51.93943402925739
74,30.620195597898157,70.06202336692323,40.72521613331206,46.59823152852205,38.16037362145691
75,35.86712650194296,62.65717207617779,24.451058776599833,58.35956022561791,21.953902741061533
76,63.36150664670982,28.47315533054826,15.669000306926375,47.39582774367872,54.37559126388319
77,94.92151804608747,52.61449585481347,64.352984357009,55.83010126673403,51.68647615393657
78,52.109009393237244,64.99449909545854,43.00678747809312,56.49569041473865,39.951700825514585
79,55.14438414204049,75.14090407407056,38.67523369525485,43.28902297232507,41.00485586103503
80,32.0313994155861,60.70229152219577,66.71128930137981,46.34136953397247,41.09481161929988
81,86.31908787963054,44.02388575689071,41.724078739514894,50.5338428652246,47.46540599836925
82,54.586690108016704,57.70175849648941,41.26342946760305,43.583374332654174,40.53928079908894
83,31.552668312893402,48.11705831147939,64.61322442496612,57.0241419975729,22.55981832675709
84,68.72158489075106,63.68455309681078,49.28340985879136,63.80833140615487,46.23744081250243
85,54.799502885714304,52.71134928228476,58.53770259798628,68.99922889523118,23.445428732920483
86,45.97851391314016,29.97095071801475,71.24190234372762,74.63570944950888,34.35766392869305
87,37.463153413604715,52.813315694349136,59.146628798146,46.91900751024226,31.83734497849443
88,34.969880509469164,54.410231833736674,62.73627668558577,44.596561469189496,45.560811541043286
89,38.998392290607235,25.13479071168021,61.9759110832733,50.16212859505524,39.72068122519948
90,37.1812808715804,52.923438599044516,57.765847635869925,56.29727623529146,35.045806654379334
91,35.12635525485013,32.41580597299812,56.149944044368716,49.4920317451571,32.724589582893344
92,57.02248544724155,46.15665643846888,60.77483936551433,57.63827499925256,37.393733446052394
93,61.07662133257191,37.06465314563138,52.542529018147256,47.18049770831571,50.34226018376877
94,34.122752580211895,59.04344274859927,64.48906428192018,66.48325682378986,36.43997969002886
95,83.53849504364103,48.164282183362744,53.01734733263764,57.47843266010996,45.89152451677804
96,39.81277894972847,52.612521688775594,53.07101577132351,36.3334281511426,46.09760186090747
97,42.7373233787506,49.814249564988586,39.2777034446202,57.213768562407104,38.68930115010517
98,82.31342299510717,44.54662004933996,59.710399125033454,52.85377383573049,48.66350198346462
99,55.85774046884481,51.9399624936914,42.769700502856104,54.9654719444729,48.12793616955719
100,41.69482942014134,50.3032464961021,51.3612033540232,47.39824963304617,56.57038509028525
101,21.44253097951839,40.30586783953287,45.116754639272585,50.41424955805117,29.575183808001654
102,21.405297802559204,45.452046332027855,44.47937413853397,50.95387249446548,27.55094280964522
103,49.83032221615147,36.00412497369648,50.302749955040746,45.52425737017682,32.71880341817047
104,48.081986171048186,50.0136862759396,49.8949402371677,31.108649509985835,46.38774372044861
105,35.97488647697139,37.37638466484165,55.308829742013465,30.27435779097798,40.53383374759343
106,42.66087723294635,33.05336154362658,55.00441353338511,47.143525822049696,39.764525260441154
107,32.66154040095081,34.44746769973822,57.61353534195416,33.09740270720838,46.33168079671202
108,21.921553715231155,65.12945235565434,63.507459467304884,35.598442395945305,14.865800516957725
109,66.96259636167524,71.89652005627342,60.05779679303599,56.91272215623705,37.697576035669385
110,60.71320944617679,71.91730176944483,69.82621056213277,50.648952822788516,44.071134717842746
111,55.511130202157496,83.83981681245764,67.44385875368108,47.94618298741088,38.216774854985744
112,44.63844713550371,66.59829982072084,52.35720290982891,53.73604020868788,27.191081607354988
113,54.460466575057495,57.086365814138375,66.88388518235448,33.267796797495485,55.04096136461243
114,73.31403309345791,37.104241991578625,36.067494587232964,39.79277624393876,37.08377709913805
115,55.48551196661412,50.699162158709605,56.439863853634954,62.43905069574539,42.29766178768734
116,50.84537241323866,67.71130367666156,53.18252066012521,39.99755525314808,46.50878990110898
117,29.121172258200374,42.485664313941285,53.21417945306364,54.19422299514605,43.570840651533516
118,56.852215152490814,45.85406009821522,46.27423827333822,52.3471637942629,26.600341219307985
119,68.53231521620393,62.17913041260249,59.501029623764154,41.39152600793512,28.198879218013712
120,56.383281874875024,50.78436596628114,51.58381360709532,51.7706697691631,36.92297487873376
121,50.733304759300786,53.678352224915024,29.997763173185433,31.95495336018212,32.07585631716602
122,41.64971885784691,50.67117611545892,40.337461677620325,67.39012977037639,63.64900841091678
123,45.86181043295238,61.99840165691616,57.05480652348796,45.65967789171964,37.296564843553206
124,87.08427658955746,55.306237422437405,55.70634534942502,41.94255467833753,39.03941761886171
125,93.98844149140211,58.00621831843259,57.66692318132932,44.43283582513294,68.65989975139209
126,41.33532801881904,62.229232635433526,53.46912762712664,53.77194778509611,35.063548614116634
127,94.63613705807843,45.93924852248341,36.29818734377986,43.1843952543264,45.423373764193286
128,36.48367282225795,55.911957274045974,67.20795611326693,39.18601663519136,33.25350381317065
129,38.169128766317186,35.753580386229906,23.846791861968132,50.48625482752082,32.57352457960233
130,51.91648200472039,52.018415477548935,53.700239139477404,64.22425983015195,48.538107216939366
131,71.25938288629715,65.08288897794155,45.07515089912077,43.680359837175,49.511704266937464
132,36.45670493442512,69.34482952828026,60.05219166716789,48.93947352626939,38.75811187595001
133,65.7677191747917,27.451046844492797,13.37070598995059,45.782152708733584,53.33617850475839
134,44.70217000807514,58.35437671688275,32.49587725467234,77.73534659985998,39.830176970205486
135,53.7372979270347,48.997037999402856,56.00138931675373,68.55724467433527,51.42542594943605
136,44.85920684970127,39.798904649703374,63.232469866375766,64.4293633059031,51.03313559253307
137,41.05653306039143,44.66644329798326,66.44143152480147,61.94095439032205,44.24452531533581
138,35.84596791219201,47.815355191190825,41.65698244314493,69.75221865162608,30.83666215166582
139,50.79516150014802,42.930699816218855,30.75789565665738,50.60186261708182,29.809604547176125
140,56.14650913736217,60.41282950075304,51.85518502135839,53.14831055636742,29.723339990626666
141,53.655122379319295,51.95283410424072,50.43895324774916,32.29476490919469,44.97501796911705
142,35.050282054825345,50.99062668142566,53.02346813006955,53.158947529888906,33.36916503996652
143,78.17482008232234,53.32560402152843,39.10961947143015,51.82086522256953,36.59744128254273
144,49.40056419902341,50.765818443307666,50.04448210954864,70.67157343355277,39.44187553115948
145,74.41998264235882,48.398997518142565,65.85088044239842,45.69978035483183,34.67169133869805
146,63.79152982152049,43.978751510997604,30.857020845712192,30.06019040222842,44.87207026571963
147,61.7600589628341,45.69130673113693,57.78018335594805,41.50435597233168,62.8410394612155
148,44.331204346988116,48.25612333872759,58.298846077387175,48.00864622512982,40.79766588422032
149,28.212313291138965,62.92909972174514,56.889123982589695,34.24725081426718,34.535145513213855
150,56.207467095045665,62.43593165170272,48.14588105099995,58.943638613450865,45.49991206636206
151,54.03629783435941,45.3769424076238,59.16940836763926,44.047475603130565,55.422392923427225
152,62.15268838602682,52.685975142969326,36.97699951588766,39.404276422123054,46.88455070422321
153,52.06908277072321,62.81298622526558,39.798442778952804,53.98202207168171,53.12458305632901
154,25.953845439072094,49.50461201675639,60.745638300894825,60.09965550876333,31.06407377668064
155,32.91530888352715,41.90462913908388,57.46458371171527,82.12476112080374,35.20349642053024
156,45.792103542948134,39.746818467012815,23.672976463466227,51.29616297724043,66.13971901796937
157,48.24325124386846,51.433420849092315,42.388808863890176,67.74463132980853,47.234687691136415
158,77.2429825547679,43.53946811449137,62.790228807594225,42.17514700780457,33.49016618860772
159,47.213887531899594,57.69166321865694,68.74287961016549,65.08423016243644,42.37175928919173
160,66.97531697400169,50.07839962089753,59.49309918149143,73.40650202435306,36.00848576467727
161,64.79782239086255,86.43607467286508,23.6948173358313,62.72507199614817,44.5905878368003
162,37.485257174648375,50.261967990114265,44.28630124217474,53.07550291331348,41.37116887791264
163,31.7529875794604,21.793136826587247,41.403516693708035,31.710082032995036,28.756134596556166
164,51.610923179203155,58.363029566891406,50.267135590929456,50.38979309675682,41.42529438542448
165,55.370508690058294,34.6235415461378,41.519869852852146,38.85944694827959,35.55881170003372
166,28.84465146102431,44.958820537346156,41.93333538400478,34.00963355232987,27.590123332281998
167,30.465346777106,30.722190280579216,31.826916565988615,45.50022010177025,45.62595927614409
168,25.432365077607127,64.45657665816387,43.814031940448984,43.580356850091995,23.726947691118124
169,62.127445847991325,60.79403114162756,38.501327195268445,50.428573619478854,47.47233931389753
170,41.25649911064431,28.16232742594639,55.007748449445835,59.668920608916146,51.129148318231756
171,38.2386533956299,42.3616804509063,49.78350946113036,49.31353022983411,44.07311260347187
172,59.650083015301185,43.35086461264718,68.68727591776697,84.49639978724093,51.23714735119462
173,49.29013198710591,75.57517514434491,73.16481093575335,43.9878816348553,35.453528034770514
174,40.83414582191084,42.25791856755107,46.39018563171072,58.583787765845685,32.519956073514734
175,27.55556381073988,55.10484487786393,51.68667470575431,46.598315594985074,25.655549160934935
176,59.898893675203155,57.98324423454814,57.38976447443762,67.15843674273762,43.43395058372004
177,66.14578995133203,38.28680648160701,47.76450559434109,54.283278213148904,54.89976021469815
178,73.5888101235,39.81391227301337,42.13348872068645,40.84243394281066,28.27750199549962
179,37.49574624371158,40.343126331124054,51.791949676419726,62.89514713515336,44.722078863785576
180,65.31909977071257,42.264580746669935,41.670611079186486,51.21811734715764,27.140212302483338
181,50.33533114971593,71.48028581438386,43.80863291034854,55.63769243105009,23.280449885252178
182,41.10221908103162,61.54728093021077,49.50385906369809,49.6793198319252,28.323613222477643
183,32.930332732028035,55.17091486981662,62.39409156347591,31.98740335059577,42.583478473308865
184,21.276026955217446,27.271596593968958,42.31145460288618,40.48468425513213,32.587892277835394
185,26.834402847958504,55.42473049319151,41.33313038380911,59.10342133166169,22.679430765614683
186,28.841168983396802,58.89134419261404,52.613705694228024,32.38847023904674,28.935016391996474
187,62.55747141814891,48.589241088741936,57.460799318213134,61.78482861006056,44.164822451104214
188,39.488528758726865,44.38831838054003,56.440966668780106,51.67512292653957,34.81382123935281
189,50.33394950460248,75.62271483825567,56.76977570363285,55.48321826458037,40.3176370970742
190,83.86400076640845,47.388919714029825,54.72778082571264,54.6725616258515,66.62417923630558
191,50.951154102256126,61.42553143599894,68.14910470497212,55.10687318896942,41.616664417551334
192,52.4757678383317,62.73740879097407,16.909013300727498,42.24480896838611,49.42572452596097
193,55.917804597465285,50.15479843694898,43.60532019524144,42.64476351069609,29.540271122946386
194,35.387305533641616,55.051870765698524,49.26090971795303,51.373716175179155,49.099320952951274
195,59.139534882200934,30.953424813707155,32.33210834258604,60.03090766730645,30.343091604979495
196,54.74938611876362,50.36105212196503,41.881338745065946,36.60213278050001,50.647155863919025
197,43.76963973733017,54.0150407464989,67.93826461484922,41.912488510593256,42.74999544596019
198,55.18298696324532,57.61253499803925,44.38828935271353,47.14355722126419,26.66725617030171
199,76.64738492977547,40.491484140722555,30.93509588028395,58.53317974790231,42.713420079507735
200,38.860807624019145,52.76627644524654,51.82748441591521,57.994117973894035,44.6033294520797
201,32.200429522672614,47.15470819755655,64.30924584722241,60.10375093427791,31.130640452845537
202,52.04943980761611,54.209565278570615,45.37406977103907,31.18340731737114,31.346108102882262
203,37.22378910376071,41.787909977454454,62.774582053191,46.91582674618869,37.53777803607991
204,18.38135981827336,40.93895143891088,57.95879410169728,44.80949632014374,23.7673776374887
205,46.81797746274002,42.397740811493414,66.31182870553397,57.12870125032283,39.15610070500797
206,48.749507501627974,60.901737422048384,52.50645275634529,49.403576444870495,38.273521819797445
207,44.4092287036378,74.52223485731766,86.01933208790567,55.47792887814771,19.92972129547838
208,41.46026545424052,55.63171816283712,30.385266223971303,34.145858679479275,29.394615571179273
209,61.0924506717689,56.48683317264413,36.30073338764859,77.8591044728002,46.97830415448224
210,52.60249017856485,43.1617766633084,44.89647497549824,48.36744843778492,33.869855452734996
211,70.50793537739877,36.25565150644353,21.43874046031648,54.17602915048313,60.894902493283446
212,45.75030646956299,49.41585960583195,59.17850707939026,56.85026278916868,45.56608522140962
213,54.33929416041939,44.594602825025746,44.71884540459873,39.06731263265288,34.26603315178786
214,55.558882355245075,49.21195410945551,55.9234775795852,63.332213867508635,31.982000935452803
215,83.55889581431414,46.52569650867661,59.605806447400184,45.35556716122225,47.83078629652596
216,30.66693977990029,33.39409038224095,58.139693079429165,24.44713526788795,39.19440823552983
217,56.3673438603306,51.103037317635234,39.824230241413545,57.69400243989609,56.79919898010592
218,38.2452021984579,18.870962479847126,49.060102601067996,58.69805430172501,49.78086705397709
219,32.23735001168338,45.25162700090967,48.28331571164473,64.12048272285232,38.05246152541008
220,23.92835546476062,53.439294701515315,59.05748909111021,42.63699788486167,24.950421046181912
221,55.849947348462834,62.911835661139264,39.431040771561825,58.131796219441576,43.91486571916598
222,36.383357890199576,51.728269260595944,43.57543540935747,34.853303409272414,38.15215204424009
223,54.77496314425402,47.41934756072276,66.56342377038058,60.70278533829473,59.0447450031231
224,39.26941076798974,59.95907741106814,46.7386222400876,60.993978045186715,31.16629071016694
225,58.85931499894217,51.86525732845842,52.74044696039293,30.44890553267203,22.723338639526183
226,76.46668578813485,60.19622674814472,47.772199418546286,49.106297283119865,41.05464321317554
227,37.17829668230751,23.725960325717733,63.92838363336995,60.957973754983215,26.54560025667012
228,72.87009765799144,71.75044554628826,67.51485466363005,65.12091496577317,59.022319056587904
229,44.654954270671226,64.59082245402833,49.53401448241192,52.97460932196849,31.408088326599486
230,50.52773335205289,46.78674230675608,24.57167515123179,42.866873241600146,66.08513002712911
231,29.456477928781222,68.66983377071395,55.38327974770574,41.4382077110767,37.82596555984492
232,68.65339989514904,51.594696042324266,50.47398350931842,53.91152670337571,54.821129285205025
233,63.48438157333108,27.95603376574496,41.88393567670427,50.86707150057578,44.231106088000345
234,42.41727442198605,35.53598832996393,55.46733586200031,34.36294173165979,43.7529124553607
235,52.43992486188005,58.9902580444114,43.67464123795087,52.9751177465386,54.6992752561627
236,62.062971894969344,28.579515695600666,58.80055321569901,52.76149051150604,24.816519351101487
237,27.023037353011954,54.074632701708374,45.43448635955112,41.78576760853742,32.555750359745105
238,34.837990788034446,54.254181104717894,56.973181956009164,48.9871690124958,35.43543251717771
239,43.101229530997536,78.53001150274889,56.28898248292068,46.246161038943086,57.3128205769023
240,63.453006835841904,43.27036126436,49.90094631146316,76.2866174994474,35.962798241032786
241,33.44628703511641,41.70219461518166,77.12049423570302,44.357157816130034,22.751417577145734
242,71.21894957356409,70.6805978203603,42.75859768029399,54.59478298847976,42.77362324459357
243,56.54585912345654,50.44149995410427,32.96892718056615,38.168652738162216,30.753381430609245
244,42.854567290291016,53.46685940233433,54.493512284387634,40.2213389320978,38.716272115305344
245,70.22975029459056,47.310309528148125,50.22140731500883,59.28971119774825,30.451169895435147
246,65.06221374321056,48.76709874623646,61.91385419119633,55.133870449678554,51.28617355293789
247,45.06597843735298,52.8793469590649,57.02961589821313,65.5950463143625,47.24950288140997
248,58.04422723679434,53.204426270875835,45.58391063348127,57.02623858314109,40.87651975562025
249,37.46167452756405,52.74195009126413,41.61681154860721,57.41118058139095,49.879013453386754
250,27.677571181475514,51.95112418498481,77.56116035810498,44.794779614475715,25.611816770043948
251,73.26024527972888,64.28748211042408,34.30518534704488,74.11940986628585,65.90508697861287
252,64.89236757423909,49.834075612437594,52.87897375622608,59.179865760020775,24.49643679489087
253,72.13893396886908,44.71866294165637,69.05511483500366,57.2651659522129,53.30690324370585
254,62.034595959839486,43.23602863086827,49.804941329168486,53.61634645570523,52.75216154498623
255,33.72358875909453,36.10394791698597,56.21930613577432,43.40852836459218,48.92277083835233
256,51.757500475461775,52.64479165120157,38.315877660929445,39.41578185674109,40.99506383298937
257,58.09946062589626,49.13593360911211,39.686069942992845,46.11488387194132,48.03337650901747
258,72.00850852928356,34.8189153510862,61.51220502138979,42.52344318548736,67.23711053201009
259,61.75263088230977,38.10935899309378,36.64907023441412,50.89978700671245,41.03091239265228
260,42.3021602924993,39.41126904872052,65.06054387225507,24.86599044621448,59.667456954733545
261,54.8894163501316,57.21462404614365,43.309172006145,49.87059686897778,49.964799774237214
262,48.41480072878313,60.33530462776637,57.646397933579436,23.25752337622583,44.871975158472
263,51.90428825254383,69.34999603542781,37.6785356089103,56.49592846388539,48.39240802321729
264,41.4207230053351,51.44809324348142,54.82293316930192,48.84883504877934,41.567338387539394
265,25.647963006466878,36.437142251507446,66.01176571204431,41.0435018425976,35.892278657602006
266,52.76842835868523,49.04582114779352,49.60608922794977,56.29873509924646,32.39045098287676
267,32.227973470619446,63.521107202951555,37.24675565591616,38.404070081454265,35.415336614486904
268,61.652641253341194,38.43858911508743,62.56366175006472,42.53154114274425,37.54690236715054
269,59.635510089637776,58.73281771188946,64.25183024069185,48.53027097976366,53.12423926783552
270,51.378090643081414,59.946047632482944,62.83497896100482,32.43319794643031,36.15562608107934
271,44.90962166560518,42.01497838562529,53.18092365439015,68.01276242267484,40.37560443166834
272,40.5680664173259,56.06424138206264,32.02455691471432,59.73158915535099,36.552550246660516
273,46.75695711342463,60.96195636052543,39.641113786206105,51.51105545979196,46.76197863867614
274,40.40805622262291,40.385034038643326,55.57811934686694,43.94323532576483,36.86271312426853
275,36.01280416472276,44.664633663167905,65.96777192908486,55.66456724519781,42.56949483528515
276,53.51509092520692,46.576814852741286,65.48286878716604,49.533649039120654,38.42705000777845
277,68.01721246995699,43.123969685367406,32.65127728164977,53.104678995844935,42.78692605509154
278,58.55502045579953,39.42677088522571,39.44774391973623,62.94748326822541,37.215503060126444
279,35.588348765059855,36.75266207755722,37.41445934950239,53.144333255919896,44.85833522680417
280,42.057992484581796,58.01716638614407,68.84630630368632,68.2490626128329,40.112362768906145
281,71.59281347711901,39.59303546347679,62.41852881144845,39.85559984766406,45.62519289572314
282,72.10882805695924,44.58925202841121,51.97022249851241,42.377781145817806,33.32746915928313
283,41.429868694710315,49.85067297430119,70.76187500913463,37.53059696010113,33.5253851233702
284,60.62068847869733,49.8876164139386,58.73759905307793,56.45596584454099,29.081809256062602
285,69.7403565823661,48.93828790811056,57.27966931938182,65.61689407456258,32.57063928558486
286,39.6982433592478,32.37008268825649,45.74889690635224,54.52034832949733,42.58930087854811
287,66.88287002597926,58.089045542716086,71.7654090968139,49.22578378304727,35.394442052471476
288,49.40335341978971,56.88362977283197,38.344281166852255,71.80082158113227,35.01739297161473
289,52.16725912507233,54.95656603370304,55.84287274286513,42.04297447764413,39.38106383726203
290,48.301556319608586,53.67427859359765,45.53277354733402,60.56907373668594,62.898368996692966
291,38.12941871793136,66.10333205823986,37.07537682259579,61.274819790333375,46.07909331600135
292,32.94378390458752,58.063581969722215,45.25395706573205,20.744246476865992,34.22217284285612
293,51.88474261260656,36.01383721894604,26.285491191937457,36.202919688908544,42.38582978795162
294,36.3673452867218,44.86962386561396,46.54432662751781,24.788625720995498,11.860258291642975
295,40.76329819666691,37.8825145756794,53.59550870175614,41.698158679117704,37.53653313293633
296,30.94949779623432,44.202841111427674,23.177039224702668,41.86429321071259,33.86955855955654
297,73.64132021451476,56.96262346118914,48.23384540736994,53.90389812952863,52.307369926062165
298,31.978572698903136,55.111576135224645,51.63079386570629,55.67383543711629,41.945965713711914
299,32.800153961176854,44.714826720317674,52.28180426586966,45.10729405979458,38.511018798332636
300,64.48121409636495,53.08484697999285,44.51034248228866,47.20338558898648,51.48309257771951
301,42.6240974212049,52.75330857733255,30.863520146682532,43.34370245711468,42.16086420647414
302,54.31212574108723,27.5833409406655,29.43579423659775,62.197187372116716,25.042202895592716
303,57.905977297412605,41.38251350720147,61.439689431442396,53.01083352536544,36.87732176687231
304,80.70676480754754,50.18788590060167,59.29744213580938,33.71073364857773,46.06247625540989
305,49.554438892923585,70.77889209972925,48.663891685420744,55.27698027205542,36.6352560686309
306,37.551846380020045,34.18104938288744,72.706774218279,48.92870221513761,46.76965248122075
307,74.87291242630806,54.48081135636887,48.387323057051304,56.45439378048431,54.26958683032838
308,36.77414716923961,44.867243455074224,59.76498111972761,57.44646181964547,37.19233963787128
309,50.37890623871821,55.44365265704939,49.16867187016286,50.47600919765469,37.16765255592726
310,31.75523117344812,50.348405155202094,55.535140689870545,55.48732613413374,38.80722177598921
311,24.18249781721301,56.31687636532129,35.41758833061933,47.863746218528426,29.509721495165337
312,77.73257502910202,62.02275636946921,62.40549457653856,45.025136306017146,63.95098339943717
313,25.225061506688437,48.85993098090084,52.40197076784596,64.45860555939016,13.672579259012945
314,29.693871283592753,37.96937570983489,53.905812743091985,35.13229490214929,36.23316645924211
315,72.35147632165408,65.91622893706234,65.46012177343313,46.005961258325364,59.79750707735701
316,48.517172529377675,39.022322401115964,70.13482126641841,40.30047727624154,53.77541634055655
317,26.553509962893752,57.28816128686094,39.50837856961463,41.264900708807886,32.51916042774789
318,51.378925598447,70.88861128835568,55.016603407394925,30.12205183078305,29.670651017279656
319,45.69945175907763,46.34751932153785,49.49812480529853,25.092302252135926,34.4973843422727
320,45.04402244684472,50.92791331211495,37.292535192661724,68.21470310180023,44.810945093094794
321,47.18726526456885,24.93280761072318,30.02841959142232,35.806640572915185,54.49970470156607
322,66.25478837194564,55.787591732476606,51.661387591051536,48.17433620910879,47.95189266195686
323,46.55049487947048,57.61383513279369,60.16086217542656,38.51022341473362,40.882228106919506
324,55.611486858237875,32.11465754008736,47.018354984109415,49.013179700078844,25.377592428681588
325,22.619466682920134,45.316220571623404,65.50323298581337,38.64447248614914,22.409027074364722
326,52.998587537809335,54.61382953683469,38.66888929423746,53.49656414606514,18.13246218809155
327,28.572161783431284,60.30949049645758,62.7198716168046,57.43205563361353,36.33780741159188
328,61.77727007495355,55.22635321956644,43.52772173412219,54.77396884820918,33.276046242493734
329,41.10243043478047,26.47133416090877,17.260916971202043,70.29770308688416,33.791964739602065
330,38.217820094090314,42.64687669413655,64.00968302585929,50.3565111588048,36.38444328734547
