unit_id,ConversionEfficiency,CatalystSurfaceArea,do_RegenerationCycle
79,16.035789599908888,15.178185287228526,100.0
80,22.005231859936377,-0.2788640020097741,100.0
81,27.44460735958196,12.127999925442863,100.0
82,30.14649510518442,-3.6834017382367676,100.0
83,19.967193212923952,3.3939719176916494,100.0
84,19.78420944650992,-7.042890739559365,100.0
85,20.03220475630924,25.65404344107097,100.0
86,21.624272677131167,-1.144916230038703,100.0
87,16.50181708058752,11.213915311673976,100.0
88,10.519287041164839,17.437272405288127,100.0
89,17.287879968882642,22.930903463428283,100.0
90,12.113481552206927,8.280043757982945,100.0
91,24.398026749695802,16.675160464578024,100.0
92,26.428629427358217,2.3927656482194806,100.0
93,22.993453489508443,-2.605378383283414,100.0
94,26.263992404847542,6.82955439258579,100.0
95,25.476345800544294,-0.13412151120542326,100.0
96,16.46867887949569,12.119552568117681,100.0
97,25.812732459889936,7.0999826720790615,100.0
98,24.504194016669512,10.433322118372892,100.0
99,14.779652278267617,14.18664423766241,100.0
100,22.016655535623734,-2.6225507595084707,100.0
101,29.179478437485255,11.610218064128548,100.0
102,17.651919210790876,6.1988920196208355,100.0
103,18.419783625907236,1.6187033549178897,100.0
104,19.95737699034509,-6.915509220454393,100.0
105,20.24633295718963,7.964655864631979,100.0
106,22.751930156138442,9.840550061179846,100.0
107,28.466097450176974,12.71646744461898,100.0
108,25.381743181254528,9.227866454904873,100.0
109,20.49326130054483,20.35094650968273,100.0
110,26.26966490697013,7.141988230986255,100.0
111,12.974604227103141,11.22464073473248,100.0
112,14.814600293737234,0.3769488630328848,100.0
113,23.463681013814284,7.771765467079627,100.0
114,26.81134075503593,7.104273995660561,100.0
115,19.492615706790968,0.5159171695043341,100.0
116,25.30440410871804,3.8082780144888115,100.0
117,21.04367704821169,-11.714475470528164,100.0
118,31.556811097897185,12.611910126088333,100.0
119,20.5266624493466,5.537144749710224,100.0
120,12.542653364380481,4.853994776268258,100.0
121,25.2367401183718,-6.361890183194076,100.0
122,18.596711940911398,34.524895656343936,100.0
123,15.769948762996487,2.047631699990733,100.0
124,20.666994600236126,12.855414388856925,100.0
125,18.020989778228454,18.57100450810112,100.0
126,28.02212937393714,0.6908575228877556,100.0
127,27.00917318905862,19.91209377949756,100.0
128,10.862399341342933,29.442379880104472,100.0
129,24.130207668601912,12.589898553004785,100.0
130,22.229783849655554,7.044695534005906,100.0
131,27.343269027626754,17.88693719959999,100.0
132,19.607027173658576,-3.40758431184846,100.0
133,24.65625353095926,10.763566288815102,100.0
134,17.184357826060435,12.77004174907881,100.0
135,25.50502108951406,-4.379163876013372,100.0
136,20.567154591826363,7.48817032853784,100.0
137,25.33501873606744,5.038404039029107,100.0
138,28.10785081113066,10.025848414515856,100.0
139,26.86445806868005,13.161631377891544,100.0
140,24.801413680934168,11.112669341748767,100.0
141,23.392751555676437,-2.7043780126371715,100.0
142,17.892479517556197,22.822740643037143,100.0
143,21.43156647106563,-1.5932996905504027,100.0
144,27.633946527923044,6.144421961172082,100.0
145,21.53252130189488,15.547420038029458,100.0
146,29.381505293826468,16.28737876925601,100.0
147,18.212073825167348,4.88221443287302,100.0
148,23.533446099695595,9.632884985146232,100.0
149,27.54923550123063,10.69038846952859,100.0
150,19.22178153811558,5.229879558276725,100.0
151,24.2540999625933,12.583391670677884,100.0
152,25.96626652135371,22.252900376881044,100.0
153,17.263035739962927,17.38767267910247,100.0
154,23.939151300737972,0.3036774224158645,100.0
155,18.01806835982361,14.78097650285259,100.0
156,13.906830462810243,-2.928360590298661,100.0
157,20.792601082920367,23.82410990636653,100.0
158,20.75182531666713,6.359665039135237,100.0
159,27.59625876680655,11.309895427094284,100.0
160,31.28851952683544,-2.3295009732186553,100.0
161,17.32587730744883,8.853292434227043,100.0
162,21.752241558273393,7.6211112885628705,100.0
163,24.066016587359673,2.7929320992250384,100.0
164,22.88794141236971,7.938957751583271,100.0
165,15.841221377433472,4.06706452236258,100.0
166,15.693619512132457,18.98554739366122,100.0
167,19.000458039517884,3.7147940188452715,100.0
168,18.93671900111526,7.902324616678824,100.0
169,16.24736589827464,3.046014577753355,100.0
170,28.308530971308947,-1.62021381267275,100.0
171,22.69566122673131,-4.623450073355908,100.0
172,21.419491035468326,12.391555676846203,100.0
173,22.32794338483038,1.912283562135265,100.0
174,26.226298465183085,3.446833683190058,100.0
175,23.335313084365897,-4.0594136297361185,100.0
176,24.721315364328106,11.127523825287879,100.0
177,14.694192307092981,4.504374496135586,100.0
178,19.753658919598248,14.975161765703948,100.0
179,30.14329571382956,14.76690672180653,100.0
180,18.64793425735805,3.7504516649460022,100.0
181,22.9109276619851,15.242907149988152,100.0
182,23.024329741816302,3.1738867004019093,100.0
183,21.5356251740133,18.651871732248686,100.0
184,24.908912295350603,21.95577192019092,100.0
185,16.458246970171714,6.372713860232167,100.0
186,26.361587899049038,3.0307238242576986,100.0
187,17.999671839047238,8.112639695201981,100.0
188,21.015341598816942,-4.382483899369049,100.0
189,25.28613582339117,15.255569235700548,100.0
190,16.200052503977318,11.30052594834671,100.0
191,31.114868881412537,7.507488924717281,100.0
192,14.312636227802617,-3.0409635842115623,100.0
193,23.418256581850272,19.708444182941676,100.0
194,31.905066597061612,8.882258126337492,100.0
195,14.44916164066076,16.507616114944636,100.0
196,27.85991855839551,4.907357890477121,100.0
197,15.966872510517113,6.237841249559495,100.0
198,13.640447500081851,20.872899217873787,100.0
199,16.613031742812762,15.411923122191347,100.0
200,28.16513747991407,16.827938379251467,100.0
201,20.441655044383126,11.122290843061062,100.0
202,22.12263279871913,10.505326701140428,100.0
203,16.953480066590046,12.752843275079659,100.0
204,29.50644176927518,4.34786449986337,100.0
205,29.10570587732564,3.595302128394585,100.0
206,24.38039497813975,4.091682671871876,100.0
207,14.346456292549242,11.990954130603019,100.0
208,19.77990954597358,12.379673314299414,100.0
209,18.5150680195124,7.07630352315892,100.0
210,18.765710250469905,13.226121626135342,100.0
211,19.94972083459883,12.248515229783784,100.0
212,19.66159620336696,-19.933022453866776,100.0
213,25.52408231287829,20.44837414294077,100.0
214,25.071315764652095,19.29559629007742,100.0
215,17.009827666905956,13.342908975483091,100.0
216,20.04947090934519,3.121102352149564,100.0
217,31.53578819114523,1.3506099884845169,100.0
218,20.204497591246234,-1.3413277436101971,100.0
219,14.777593325719113,0.6472968300212312,100.0
220,19.802155031952086,-3.0688240791748775,100.0
221,25.861445606523695,9.506783785395204,100.0
222,26.106984028212096,14.70791276966833,100.0
223,23.609577307616224,3.8579947509798496,100.0
224,14.403133130296476,16.199468119184075,100.0
225,20.02716057064772,4.49515253866233,100.0
226,20.513269276249854,15.605994671355734,100.0
227,17.425247594281768,11.420382524515977,100.0
228,22.452817148960477,13.28442195049518,100.0
229,27.633363147738184,2.462184157796915,100.0
230,25.234833757117734,22.221296903989266,100.0
231,16.138475691317613,-6.36403274806268,100.0
232,20.529273415742477,10.459772875805168,100.0
233,26.256454036049714,1.871056287124036,100.0
234,14.889972389083136,16.061471433366656,100.0
235,18.0702431317685,9.831791915013605,100.0
236,21.331830057647622,20.909336749051967,100.0
237,20.603970976998596,14.783377006695213,100.0
238,20.37747749113678,15.100611685283369,100.0
239,15.395767913743041,2.912774077157641,100.0
240,19.884653052240612,-4.382483483705871,100.0
241,16.821597432788998,11.561404947160844,100.0
242,16.019708888227452,2.8693927992265236,100.0
243,27.94923876977499,9.343935959029048,100.0
244,24.642240151608256,11.153186847882932,100.0
245,25.914046123094913,10.025259393249696,100.0
246,18.78381272767867,-2.371140465470365,100.0
247,18.68311159609515,18.43295880727299,100.0
248,22.340529269692688,15.91368613673171,100.0
249,17.012430292374848,11.726219224956377,100.0
250,29.968079762114677,22.59470477563915,100.0
251,19.766977605591563,25.60445252715874,100.0
252,19.643437365375213,-8.248505444665192,100.0
253,28.742093550251603,8.490944605558086,100.0
254,19.96843106716885,10.194516163509197,100.0
255,28.324401345745446,4.151864144048738,100.0
256,27.368883558715595,7.238949287491353,100.0
257,22.161601064679925,11.105464168266225,100.0
258,18.910487675424555,0.49779857476358025,100.0
259,19.071878859122172,22.228635911545183,100.0
260,15.864249034679938,1.6725876723452204,100.0
261,13.204179118851913,-7.207497352462415,100.0
262,19.061879442507227,10.000320514273762,100.0
263,23.57657205414763,14.099148349640028,100.0
264,22.655712687079514,10.593188638278587,100.0
265,18.127004344417667,-12.421468467268454,100.0
266,20.815642022821862,-9.198276751791344,100.0
267,20.809592005385653,10.129601138096067,100.0
268,18.63674983082607,5.139209807679048,100.0
269,22.83861186042527,-1.893728807645747,100.0
270,24.18841915799685,17.254623683452266,100.0
271,21.676292668318673,17.395376266902165,100.0
272,15.37054830965394,14.634478663038946,100.0
273,23.992774674402927,1.6400851651770418,100.0
274,22.3968056357285,12.765384685683149,100.0
275,18.980760711189262,16.2454979204381,100.0
276,23.755249099854286,3.1147577076535278,100.0
277,24.24338371976516,18.72369673542203,100.0
278,26.186558294065748,6.687216702650117,100.0
279,30.907153737773278,37.286737522510414,100.0
280,18.225114025768676,17.4576935410159,100.0
281,20.190775644642784,5.231234343963867,100.0
282,30.403685363360477,3.5432962428560764,100.0
283,21.93023757767589,8.8853699879583,100.0
284,23.73585770403016,5.850342000109284,100.0
285,21.88376126512939,13.033725257357482,100.0
286,20.799833249214537,-6.584642678268182,100.0
287,15.499618136648426,0.8773043734355799,100.0
288,16.159853100158216,-2.8719328068326924,100.0
289,30.710092552700853,-0.26916405200824833,100.0
290,22.44647433146936,8.25088930183474,100.0
291,32.865313535073696,6.7731089304713965,100.0
292,16.605067256638105,12.7583887298472,100.0
293,19.22492000686686,16.46169619821854,100.0
294,14.441382682206246,17.07799156883486,100.0
295,26.180999575693075,23.155622155614886,100.0
296,20.76031348705739,10.864343740956626,100.0
297,17.738083649728647,8.986605833239091,100.0
298,17.47271531449931,8.309239756831966,100.0
299,17.197434623029142,10.837511773217853,100.0
300,14.29288557952372,-3.533286234926713,100.0
301,19.36282603776255,8.386222228844833,100.0
302,28.04201860332337,13.387638936380208,100.0
303,18.60142795573996,-8.131949540238157,100.0
304,27.029744812042495,14.929860915100079,100.0
305,24.91863902407722,-1.8001761141192212,100.0
306,26.680301798644656,18.592035769104342,100.0
307,19.260759844948034,22.107428958689614,100.0
308,18.769900511457983,20.527169812923937,100.0
309,24.179938784300283,6.3858782093204844,100.0
310,23.976695107949492,16.508218118172394,100.0
311,19.576514730129396,13.975423662489856,100.0
312,13.034188239895663,8.383141185655141,100.0
313,23.44466331759285,2.563193906790019,100.0
314,16.96852493918677,9.914284744910459,100.0
315,17.544476405855583,4.431413083021668,100.0
316,22.91020610832087,4.526510553958265,100.0
317,11.942396494650659,20.219630138719587,100.0
318,25.88751052650676,22.19991813260081,100.0
319,21.588922300717158,21.41789622685436,100.0
320,19.802508310882178,15.262701753371793,100.0
321,16.43746070685075,9.019677627435552,100.0
322,20.032267741875504,13.84728159672469,100.0
323,25.72285050937125,4.368525644706872,100.0
324,12.778292741335033,11.675801198938519,100.0
325,17.938357387410292,10.522039793636258,100.0
326,27.76526824569331,18.772509530950256,100.0
327,27.202290048875152,17.935149438294534,100.0
328,16.1859777048163,2.2911221812435443,100.0
329,22.55339558310021,25.056822070274652,100.0
330,11.269860932101864,9.95937276738978,100.0
331,11.192524774050689,3.3128204717206167,100.0
332,20.09398194014159,3.211902577774774,100.0
333,23.362140362652262,19.08297210544775,100.0
334,14.67561870286907,11.26954336565597,100.0
335,9.48484353489511,-1.1084500063665566,100.0
336,13.778962519730907,16.24894014896678,100.0
337,16.49705542994038,14.00849372817818,100.0
338,11.66693934651392,23.91853114932718,100.0
339,17.938531059123026,0.5842417806074938,100.0
340,21.73526723351494,-4.11914863748963,100.0
341,20.90681655650809,20.04355452632963,100.0
342,20.947364586271583,-6.358280769571508,100.0
343,21.113042750526347,15.938407474385908,100.0
344,21.11058444465871,11.515737174684652,100.0
345,22.52578527786005,2.629242991300801,100.0
346,25.62378167286075,2.730327709631748,100.0
347,19.50127033320519,17.144414013090643,100.0
348,23.520698817120067,5.267843014625637,100.0
349,21.97184508811286,17.391442268395025,100.0
350,11.90284485474905,7.632535756215307,100.0
351,25.957230065727174,18.664777762393005,100.0
352,24.028139343686632,12.354975874148737,100.0
353,15.701236048752392,16.796413261362268,100.0
354,19.988093014198693,16.88398185556739,100.0
355,24.19426133608971,7.580021187606878,100.0
356,25.229406106248717,11.144957933358763,100.0
357,18.56132040393742,13.218607758464204,100.0
358,23.953667243345866,9.274294497959525,100.0
359,20.12559982530218,15.806697430691809,100.0
360,23.52780515834527,7.358724936424085,100.0
361,23.59010524885958,4.657711347511001,100.0
362,23.308132377682384,-5.172229550703582,100.0
363,15.702354791929723,1.9330018279020011,100.0
364,23.382152159107374,-14.110694889388284,100.0
365,20.19540955084632,13.407743268889853,100.0
366,23.978882004229483,16.235947185952504,100.0
367,27.30654305126263,11.536769681180658,100.0
368,27.431516310441573,3.722415741781676,100.0
369,23.21625167408009,-1.665415590937462,100.0
370,17.059911736065718,9.771948817931749,100.0
371,23.526633771199492,-2.981589397322029,100.0
372,16.935539922854364,16.113579378870735,100.0
373,15.346450150137349,15.277926330942696,100.0
374,24.996645026654413,22.462716786809786,100.0
375,25.62664267281557,3.6118739759356133,100.0
376,23.433862709469658,13.499991737669873,100.0
377,29.599344038151163,1.1360041986847902,100.0
378,30.540094357787865,-4.819799271235713,100.0
379,24.107037841421178,19.110738796479048,100.0
380,22.892374844808245,8.932946784665528,100.0
381,21.498291165192914,12.805539110815872,100.0
382,23.235883399498466,0.8895472231571038,100.0
383,22.64897088691226,4.521244957387236,100.0
384,19.88748494346852,6.901534066223817,100.0
385,17.94480601683284,-2.1678912146726237,100.0
386,23.179809645129033,4.291180666023738,100.0
387,20.27017468124899,18.16055932933435,100.0
388,28.08516402668225,22.324817508435444,100.0
389,20.37757525055205,-2.7150241446156382,100.0
390,21.17634258844354,6.9508537131349435,100.0
391,28.711203552789605,15.954777004380833,100.0
392,17.147573820786278,19.479541414819963,100.0
393,27.27071034718508,7.326494458672931,100.0
394,17.394414893534467,-3.6714265561235617,100.0
395,23.674050944542913,8.419880644250668,100.0
396,25.440044868805188,8.783824215106515,100.0
397,20.717450755779616,15.469366496703778,100.0
398,19.358266496750417,6.655540961935008,100.0
399,18.64020986749541,-1.5963032200155798,100.0
