unit_id,ChamberFlowUniformity
136,63.232469866375766
137,66.44143152480147
138,41.65698244314493
139,30.75789565665738
140,51.85518502135839
141,50.43895324774916
142,53.02346813006955
143,39.10961947143015
144,50.04448210954864
145,65.85088044239842
146,30.857020845712192
147,57.78018335594805
148,58.298846077387175
149,56.889123982589695
150,48.14588105099995
151,59.16940836763926
152,36.97699951588766
153,39.798442778952804
154,60.745638300894825
155,57.46458371171527
156,23.672976463466227
157,42.388808863890176
158,62.790228807594225
159,68.74287961016549
160,59.49309918149143
161,23.6948173358313
162,44.28630124217474
163,41.403516693708035
164,50.267135590929456
165,41.519869852852146
166,41.93333538400478
167,31.826916565988615
168,43.814031940448984
169,38.501327195268445
170,55.007748449445835
171,49.78350946113036
172,68.68727591776697
173,73.16481093575335
174,46.39018563171072
175,51.68667470575431
176,57.38976447443762
177,47.76450559434109
178,42.13348872068645
179,51.791949676419726
180,41.670611079186486
181,43.80863291034854
182,49.50385906369809
183,62.39409156347591
184,42.31145460288618
185,41.33313038380911
186,52.613705694228024
187,57.460799318213134
188,56.440966668780106
189,56.76977570363285
190,54.72778082571264
191,68.14910470497212
192,16.909013300727498
193,43.60532019524144
194,49.26090971795303
195,32.33210834258604
196,41.881338745065946
197,67.93826461484922
198,44.38828935271353
199,30.93509588028395
200,51.82748441591521
201,64.30924584722241
202,45.37406977103907
203,62.774582053191
204,57.95879410169728
205,66.31182870553397
206,52.50645275634529
207,86.01933208790567
208,30.385266223971303
209,36.30073338764859
210,44.89647497549824
211,21.43874046031648
212,59.17850707939026
213,44.71884540459873
214,55.9234775795852
215,59.605806447400184
216,58.139693079429165
217,39.824230241413545
218,49.060102601067996
219,48.28331571164473
220,59.05748909111021
221,39.431040771561825
222,43.57543540935747
223,66.56342377038058
224,46.7386222400876
225,52.74044696039293
226,47.772199418546286
227,63.92838363336995
228,67.51485466363005
229,49.53401448241192
230,24.57167515123179
231,55.38327974770574
232,50.47398350931842
233,41.88393567670427
234,55.46733586200031
235,43.67464123795087
236,58.80055321569901
237,45.43448635955112
238,56.973181956009164
239,56.28898248292068
240,49.90094631146316
241,77.12049423570302
242,42.75859768029399
243,32.96892718056615
244,54.493512284387634
245,50.22140731500883
246,61.91385419119633
247,57.02961589821313
248,45.58391063348127
249,41.61681154860721
250,77.56116035810498
251,34.30518534704488
252,52.87897375622608
253,69.05511483500366
254,49.804941329168486
255,56.21930613577432
256,38.315877660929445
257,39.686069942992845
258,61.51220502138979
259,36.64907023441412
260,65.06054387225507
261,43.309172006145
262,57.646397933579436
263,37.6785356089103
264,54.82293316930192
265,66.01176571204431
266,49.60608922794977
267,37.24675565591616
268,62.56366175006472
269,64.25183024069185
270,62.83497896100482
271,53.18092365439015
272,32.02455691471432
273,39.641113786206105
274,55.57811934686694
275,65.96777192908486
276,65.48286878716604
277,32.65127728164977
278,39.44774391973623
279,37.41445934950239
280,68.84630630368632
281,62.41852881144845
282,51.97022249851241
283,70.76187500913463
284,58.73759905307793
285,57.27966931938182
286,45.74889690635224
287,71.7654090968139
288,38.344281166852255
289,55.84287274286513
290,45.53277354733402
291,37.07537682259579
292,45.25395706573205
293,26.285491191937457
294,46.54432662751781
295,53.59550870175614
296,23.177039224702668
297,48.23384540736994
298,51.63079386570629
299,52.28180426586966
300,44.51034248228866
301,30.863520146682532
302,29.43579423659775
303,61.439689431442396
304,59.29744213580938
305,48.663891685420744
306,72.706774218279
307,48.387323057051304
308,59.76498111972761
309,49.16867187016286
310,55.535140689870545
311,35.41758833061933
312,62.40549457653856
313,52.40197076784596
314,53.905812743091985
315,65.46012177343313
316,70.13482126641841
317,39.50837856961463
318,55.016603407394925
319,49.49812480529853
320,37.292535192661724
321,30.02841959142232
322,51.661387591051536
323,60.16086217542656
324,47.018354984109415
325,65.50323298581337
326,38.66888929423746
327,62.7198716168046
328,43.52772173412219
329,17.260916971202043
330,64.00968302585929
331,36.999594311148606
332,61.061138377992336
333,39.177868694782845
334,40.08284559149027
335,54.6749115455882
336,66.21813110453438
337,56.00014970264095
338,43.034560426978345
339,73.79895531020624
340,65.61895282893015
341,64.07687553584695
342,65.11433387991977
343,75.20328151055583
344,63.26335092548454
345,32.46553191178475
346,55.6390103653678
347,43.70532997563467
348,52.06607799666116
349,57.87865418813133
350,51.45752415526579
351,47.56832597623786
352,45.15026682710989
353,60.13601213731239
354,32.02315137435084
355,58.53933130547912
356,49.61464012016733
357,45.259347749612814
358,57.036616481908666
359,31.095971446155506
360,55.42184664261588
361,91.41311101290673
362,57.08126224467157
363,56.12511528857388
364,76.66550790986919
365,58.65713223210558
366,39.64586993252271
367,54.62160215556516
368,57.83795391747409
369,19.602690754402207
370,41.53227581888261
371,35.438289948187496
372,60.1940883260928
373,41.694515210624296
374,36.05806689003861
375,46.00492264746911
376,32.59887093461747
377,29.861080904320204
378,52.980562169539816
379,45.88365153568639
380,45.671880998831696
381,39.59607629978792
382,46.292243574377714
383,58.63041137957215
384,44.976308703437795
385,54.313111436044125
386,61.55131181271679
387,49.99953006637651
388,32.618227821349585
389,57.88437352787433
390,47.34866768556861
391,66.88517810413245
392,21.319222286775368
393,44.764567852611826
394,58.23054704646668
395,59.75559512489521
396,50.993042094806775
397,37.993074472985406
398,71.39053069331777
399,55.618264920000485
