unit_id,WaferYield,DefectDensity,do_DepositionRate
262,11.50546830877238,18.144120222979687,50.0
263,10.039629421844204,42.61875232551246,50.0
264,12.720891154324185,20.98544349017141,50.0
265,21.680220763264007,13.948051613611524,50.0
266,18.136472076191623,15.766617512000934,50.0
267,10.86337242882265,20.529163480558243,50.0
268,15.91541373520544,26.22780770363965,50.0
269,9.774482059413046,12.853668587206043,50.0
270,6.260713495038209,25.140942724225695,50.0
271,9.598720243670952,19.163293051664226,50.0
272,11.460659357514551,25.656089908651147,50.0
273,15.699548495558673,10.174844476611371,50.0
274,1.511521467434072,13.726929693170003,50.0
275,6.611430714845284,17.544630490427597,50.0
276,20.62859621552916,17.64255251190756,50.0
277,12.991031049918305,27.418902518822875,50.0
278,4.277375387165401,-1.2895379012664936,50.0
279,0.7047535998185417,31.232850848044926,50.0
280,25.705205630954197,33.97964031273588,50.0
281,16.78653292175474,11.198923346564744,50.0
282,10.743017047801656,8.004338569979062,50.0
283,13.111217713302574,8.53980454491138,50.0
284,19.237717195811403,3.4851612483048573,50.0
285,12.509372784146716,20.12663000209461,50.0
286,13.427768810889555,10.511281442331738,50.0
287,16.973844019386203,20.38634966708383,50.0
288,15.248223350033188,21.408086747315707,50.0
289,17.426106281961175,4.169148531459152,50.0
290,15.20788996093306,20.84012341784937,50.0
291,10.7870613479577,26.886558058903397,50.0
292,14.7770622916975,20.808353478535395,50.0
293,-6.093535576055505,18.109511172812766,50.0
294,5.71332630518732,42.68731967746888,50.0
295,10.824061967873261,30.462289106080657,50.0
296,0.016913502524730006,12.026040967218654,50.0
297,12.197368541761534,14.819663107890957,50.0
298,20.525892959693962,19.366033021972598,50.0
299,12.731149239376748,18.956352911316056,50.0
300,16.11725184354996,24.165581713074715,50.0
301,15.824871077422024,19.68584032821609,50.0
302,8.788169821107482,22.354593376155993,50.0
303,15.361292042610831,29.50177584418273,50.0
304,11.1934903437148,23.25726159206569,50.0
305,12.534838703490772,20.51444716918206,50.0
306,5.843350088734189,23.191787793245133,50.0
307,14.759193871930998,6.883499864026776,50.0
308,4.332532028068925,18.164264464103017,50.0
309,19.723886243871426,15.694406694114438,50.0
310,6.567798914104861,26.225479124628954,50.0
311,11.269254777038991,11.377875478610893,50.0
312,15.12799453814204,12.309657977864342,50.0
313,11.708639802693359,25.705999421825993,50.0
314,13.317481003963351,14.221205095784338,50.0
315,11.427135121105097,14.634838695425584,50.0
316,7.563259841765296,1.5237449183715146,50.0
317,16.11092693135272,5.9335962607999075,50.0
318,2.1495631607104704,10.286787168593484,50.0
319,7.822688387183132,-0.9104099000947592,50.0
320,5.326557843307479,13.723537786182728,50.0
321,9.253744076278139,15.330938413220004,50.0
322,7.265657622867822,21.559267300360997,50.0
323,3.5974480105856967,31.415306419121755,50.0
324,14.020061022707011,19.51983792400144,50.0
325,15.27010183314777,20.22039481006031,50.0
326,16.318157012007138,28.900770678704124,50.0
327,13.201220409347062,16.324500847947185,50.0
328,6.1611667061424935,26.318542597219945,50.0
329,7.718267772123227,8.96991308543298,50.0
330,13.360913002675948,23.732440448021116,50.0
331,11.123526947847795,13.046956559362949,50.0
332,16.345430054622746,15.443551205915156,50.0
333,5.722910760959368,34.24013305191873,50.0
334,-4.225342122802206,29.801888380140937,50.0
335,18.42772145786096,10.094933374570356,50.0
336,7.300762674911767,15.747558390675781,50.0
337,7.2820421138523725,16.213803931184476,50.0
338,19.410232699950498,-4.291206533838631,50.0
339,6.583912905168106,2.163993164420706,50.0
340,16.532704511848458,-5.096051965295349,50.0
341,19.60849328644801,21.62230689914115,50.0
342,10.694412042904133,33.75905384042165,50.0
343,19.52035563396756,22.369537459488768,50.0
344,11.893872894593658,15.198287672753887,50.0
345,8.16163821480651,38.24511247538203,50.0
346,20.65254551052196,29.76647511213549,50.0
347,15.655475628675465,7.361437888799417,50.0
348,8.254854926104443,23.88015903960863,50.0
349,16.348261821707638,16.609043773562853,50.0
350,9.979837267027841,14.563734935759024,50.0
351,16.18325327233646,24.98226154126741,50.0
352,-0.23865744308502368,19.11465050592958,50.0
353,18.359967663333258,19.381353248808228,50.0
354,12.049390060822411,11.120209541591661,50.0
355,19.816120825989344,-0.7794037283186714,50.0
356,14.129292940826291,3.32465613466932,50.0
357,10.92591626574826,18.16703281780683,50.0
358,5.129359749550808,20.537027185269686,50.0
359,19.367065440421925,18.447269042188484,50.0
360,12.716659461457855,30.805692206625082,50.0
361,21.82725672385418,2.6387746624042663,50.0
362,13.027199521099337,25.225414730690435,50.0
363,5.914407860577034,21.81088704548032,50.0
364,13.90421953953653,8.879627539246137,50.0
365,15.830435028236703,13.13694480119726,50.0
366,10.920530127902671,10.804055945035454,50.0
367,2.6233963423046465,21.33081477689549,50.0
368,14.493138582412067,18.37498287609428,50.0
369,10.538442035780408,33.216303213900645,50.0
370,14.246757309240076,27.068167756890908,50.0
371,3.162821313528794,5.784741286978642,50.0
372,12.60877324217282,30.571882743527514,50.0
373,4.009463995269257,18.88228077623077,50.0
374,14.671596031769038,11.949116437743523,50.0
375,2.5772105338920155,22.688165678218624,50.0
376,21.116750686689073,0.26115487380458546,50.0
377,10.561829580500259,4.943493057834896,50.0
378,19.019047083064557,2.3763947181532217,50.0
379,11.395167497372181,1.320071888063925,50.0
380,6.213870985280604,26.595734593751644,50.0
381,6.076091524276139,11.030732418914605,50.0
382,11.002912063527237,16.84411775230617,50.0
383,16.47225806613229,7.516460588345563,50.0
384,23.532871070296846,15.956851845810515,50.0
385,16.686509844081826,7.8571506020391775,50.0
386,14.333472188155909,37.97407989043286,50.0
387,10.326410142527042,17.357115979125894,50.0
388,12.966121379411902,28.125537515933644,50.0
389,12.933687926701294,16.761982674061926,50.0
390,16.24114689667795,18.312476979738037,50.0
391,17.247499088523142,24.29248802974336,50.0
392,9.075378961605644,19.772742518992924,50.0
393,17.43526227581285,17.240515763316598,50.0
394,9.75772153179311,15.709792507817859,50.0
395,10.155729877649858,25.893699186083033,50.0
396,0.5027177792764688,3.7786333667748018,50.0
397,20.412894932771913,13.343741047980064,50.0
398,22.249231057843456,9.25452549625497,50.0
399,4.212368104495954,7.524813529780457,50.0
