unit_id,WaferYield,ChamberFlowUniformity,DefectDensity
116,24.352457058905962,36.7572586655806,18.81158587284345
117,21.837884031705464,50.96455813260019,22.887625339083602
118,15.924439694547933,32.81511085936621,0.9408773488568549
119,11.573190587344559,23.21568365631632,13.456321352301325
120,11.938196726472805,53.236550319078106,9.402214538633306
121,15.3524540866875,69.40623245881866,18.51403477191562
122,13.077832216339349,36.7498435514314,20.569008050877983
123,22.16026391209432,35.19528687717772,10.139257613639442
124,15.31379694184882,61.30667918384462,15.275671163122958
125,17.18824731743429,50.947884818434744,17.873332378370485
126,16.37872444680963,35.162197738515395,13.335526854793104
127,22.018742351659892,43.972493720145124,13.48576360063036
128,17.045144603565884,68.41303925814911,15.27651290628533
129,7.327142243753704,37.96983713942225,26.826526731682186
130,20.867742607188625,42.833095531847775,9.605536269775406
131,18.83283197240721,37.12574059709545,14.708808590046509
132,-16.75569808927236,64.85407618100724,46.05424605214641
133,11.034721283699898,72.856765850122,14.470759638348888
134,12.011186322103697,61.78412784672395,8.03081625660273
135,14.863875524737015,62.23903615545472,30.57149643953588
136,13.442982058842777,63.59101392658919,4.683103807061752
137,7.202321687288652,45.84077436129001,7.791064675348314
138,22.082873308526803,63.248235134370276,11.97125069210354
139,17.933424067383264,51.12194034486388,13.75238335347018
140,9.3024882423837,60.723053983544716,12.577183997252204
141,1.1195776217610964,55.47447529993352,29.192745298649413
142,-4.112958074261968,72.84329180610695,37.93647218772854
143,13.092812283646058,53.50191301811876,8.940206700329812
144,12.041790601207412,34.39699053127868,3.1764433270011807
145,15.34917794780727,41.52451899611931,6.340532933992256
146,8.850667182687896,41.01366312778137,9.373829668301822
147,21.68294678459867,44.12395560998576,18.374262087507596
148,19.74138015548157,40.015017760666346,0.689546605912069
149,0.6943035904939152,64.32576502144681,35.64914283408261
150,18.176526899208987,59.25136057156795,7.023427909217869
151,-11.392581315783172,49.28031790090881,67.23509057647709
152,8.746918714120088,36.6190492251521,26.467911958983017
153,20.416114260832725,45.80756000526466,12.486973606221627
154,11.23396315458812,59.47077142571073,8.018552705470084
155,18.00765490238935,68.09555265999899,15.397209946867225
156,24.995941881421917,41.975178822632,19.718460013844343
157,16.19250882843715,55.62525955480667,11.824585785787779
158,10.174288530915032,55.395443035705135,1.5529052426274657
159,21.56574200211167,50.07477747882725,21.19986957669623
160,18.52157885076308,39.10485153687257,8.905369725949573
161,16.594503343632983,48.72050372100118,3.209145640801272
162,21.18740523589547,71.32094014854304,15.000176430857822
163,17.990254280010326,80.97012614545659,7.866961558500881
164,19.612693674168348,60.99942751645784,8.024952534011966
165,16.03893065157374,43.557249476273356,3.482238039898064
166,15.216017784767782,64.12835897914897,11.981923965794316
167,18.00328273440193,51.57562557818711,-6.028133955214511
168,10.441694557065569,33.73170022119217,13.183584929140645
169,20.748822316908562,54.13485304120605,10.907024489804238
170,7.1771416219077935,53.149849754136355,3.287765452861576
171,16.708209653379626,66.22783298115101,4.9620527214659615
172,22.963071942801694,19.948564663478038,20.346683571211308
173,17.152531526702145,35.077269683162555,16.82480488845083
174,6.433259600010241,38.54430817043962,12.862725083619695
175,12.18468039764346,54.25750217574571,13.795097485998099
176,12.265085258088245,35.46710203787922,20.74810330600706
177,11.765501009519118,30.176881578824485,17.751043155485903
178,-1.280201440932574,45.2024684600211,35.83418606589345
179,19.361664139318766,48.96986189999156,11.5873748318441
180,17.49980277480077,63.37834217223879,20.9867612315514
181,17.073212294499935,61.47784706069956,13.694648753651292
182,19.022651482085568,35.66034128019281,15.34507995777427
183,19.5045330608141,44.914474545735196,2.188034882171941
184,14.832555512068508,45.88007184720026,16.51330543742973
185,21.858577793723423,56.78042353640606,23.925657466969206
186,18.10732157686871,71.38422814157865,21.542417028536647
187,14.891123458410142,32.51050234031849,18.281201198619314
188,15.309445698431514,59.242908285366354,20.888223612680747
189,12.735570320437324,36.85385940216727,5.821068180400393
190,18.395369859895535,54.99229235784059,14.355927592750229
191,18.299842990909298,31.829871328912233,-2.844429834697049
192,23.456511482214086,46.888288154865954,15.769784689705322
193,25.742864052995245,44.9170407440402,0.20102949845383655
194,18.7705114956991,39.73379789651586,15.429783356682059
195,20.23344858714064,53.688466661463735,21.054193972533746
196,22.274754653193657,56.37691125350987,8.61103079087916
197,0.895367248742752,48.05491718900965,42.83586910655352
198,15.52491259504168,49.82649976620546,24.31094647112878
199,6.274386698190898,55.570857183616006,7.306042189284842
200,18.71082000575423,57.39700889860962,11.933087237356933
201,19.350117462272788,63.8877987177307,-3.569127358094498
202,-1.1480135662792859,46.97679696672731,32.9711110677589
203,15.287818466763868,32.6559952672992,8.69000426257119
204,21.67292204195775,25.661878931953993,12.21454356962871
205,13.327989259186358,36.446230646637375,6.030339307822671
206,19.602858218178714,54.09761238539773,3.045023287366466
207,-19.493449605038084,40.47563595461771,30.073654198579703
208,16.50811960366125,59.943332588344504,10.146745937270923
209,16.147182346593603,50.526802358117834,17.097025639744146
210,15.468493367768719,50.23211433769982,12.885790893578292
211,13.779432272610373,53.77076644505338,32.57702942823667
212,23.993860063864147,48.59324133823082,14.572749729997511
213,16.225500776615846,60.46671761851848,9.20625616503342
214,9.28894876025972,40.214443572930016,13.877210083030914
215,19.371950090257148,56.8231826008975,17.479856637133775
216,11.85808125079542,56.3884941700401,11.760628403008424
217,17.81304626088558,63.240017565605,30.038058433608338
218,10.31192922709156,23.90261003164524,15.744767849777135
219,16.939649129353676,63.600922879422924,14.439244129586644
220,8.78528119100545,50.82777807291707,10.358599151575323
221,23.183652084550396,73.34975781982901,18.836789199456437
222,15.995533855146794,28.35860519089158,27.74319096828387
223,-1.0484724467982196,33.02064227534846,12.85927475195786
224,12.14172912506859,50.85704377191717,19.235285845185434
225,12.20495073721056,58.2007627857722,-4.201909393411158
226,12.247057171224824,45.277247189311275,17.748485548963068
227,11.152566840201658,41.53325602271851,11.384759979910523
228,21.4089058352461,60.765648024129725,15.533352718171752
229,17.825032392842846,59.56514490621067,11.882898406092993
230,12.023705377578802,51.43966772852367,14.715073039709765
231,15.46069332740036,56.81691721849803,2.6326175609020455
232,13.057824282064047,50.69284085451306,13.38168282134387
233,15.12464092037336,37.08608699965442,28.437493765450732
234,19.073854369753356,63.44181737299301,27.068893629792278
235,17.09299717034392,57.328081923769396,9.479217860775933
236,12.138194550710391,53.17280975219815,7.709332264413149
237,12.575615082268525,73.33825386271734,5.67988289784204
238,20.68857617437175,46.735142787416294,-2.898608935018679
239,18.607726063831812,50.888929549442636,10.66722235374417
240,12.971764238739834,59.90378320506953,17.07290307354124
241,3.73179349458883,39.952363808287,23.63459962439045
242,17.097673988090037,68.1086051922277,17.837536836869123
243,21.911959583611466,57.75724865689351,9.659634050341666
244,21.979625773104175,48.99378638006869,10.33630364388937
245,9.294932139733698,78.50552363127723,12.231700976530234
246,11.757590182650151,37.79667835626287,17.03419070983018
247,19.86064276230269,54.035550483537826,10.773956340289468
248,19.639180985627434,68.74463411905867,19.264106123240854
249,19.32259950851695,61.95253943834437,31.432714972281225
250,18.178023454367636,54.92926104188506,10.52757548415322
251,11.547851437793673,54.86721125931572,13.29463228566279
252,26.69014888223769,53.94289846734566,11.492844932245955
253,16.954368747472646,42.581452587910896,-0.010255650509719771
254,21.112860093925285,72.55240361364793,6.384434582127056
255,15.205840689884944,60.67173762364096,-6.219277661042675
256,10.921737938770178,77.48257616492467,12.977985943546065
257,12.629766479572995,44.86227666298859,24.24994655555448
258,12.781736362104038,34.07489339807796,10.936828621285898
259,20.02504548089438,60.7411542196763,10.395169449537567
260,13.546390457727842,66.36506554739677,13.415175472171729
261,9.314163545395576,46.81194945226648,8.634154024621395
262,14.12614305027607,32.858283491603835,2.8335106601207336
263,8.525895848061841,57.389417869064374,9.03490137056391
264,21.16797693086464,55.417502150795876,23.91169456739548
265,4.265851610443616,56.43030172165166,29.682835714775347
266,18.432983950340834,40.733259774740574,7.769227420023723
267,30.620326326784365,40.27241313376233,11.362911373091128
268,22.84856672082947,66.03041244981195,2.667105266274093
269,12.396357604961448,41.680711711715276,5.96046156399288
270,14.76125905221819,68.56971589478087,5.999667721011321
271,19.777118152229004,50.386121938342896,20.13141083933698
272,7.710226992357484,48.13769202623785,20.385457315405432
273,-6.492246098788251,66.18963746819466,29.730712593974967
274,21.46907585346373,59.56529115905775,15.795536666674742
275,13.521253801380803,45.29562315985482,11.25629055962135
276,-23.622779378972204,45.070972378505544,34.06219101427128
277,-4.924892580659986,51.515497161513345,33.68291237427518
278,12.817783184054036,41.82414053917118,-6.651115388882795
279,13.516650260535185,65.97579859778843,23.213128351010532
280,-4.879794564422403,55.029324246756865,30.613245438349274
281,13.404089147158167,39.896356713395065,34.78790064408902
282,13.91733332458298,60.43194136146964,30.788506413026298
283,19.21318205678083,39.57690706714716,14.60933855706489
284,14.945677331428222,49.65491120587563,-0.3152042980356864
285,11.003317579599726,49.642873050879956,6.165526382550995
286,13.573749983957436,32.6964124184131,15.496034678646616
287,18.659238680851193,48.941716827455714,5.8643608423548805
288,11.886765129132039,88.55333227937382,32.40553162614963
289,9.593985690281592,54.38520563810382,4.7839088236060086
290,18.596240032558534,45.07090519404147,21.009396189877712
291,24.34256562720418,37.770203159755916,3.3709336782703314
292,21.656325720022515,44.481455987228024,19.283905958894003
293,17.53247077567491,56.90006320041906,10.975115628849897
294,3.3173749417778113,52.62491566560333,22.2150372446606
295,14.911754249648748,42.71246118762359,18.410352968985553
296,11.157977107972583,49.78562946342877,41.809572034861134
297,16.89808627208547,47.088055223588846,18.895896413599406
298,7.694244672021301,38.74067596365587,13.430459565620506
299,-6.542600051994695,48.47516114144456,34.08004633080043
300,14.353693620365897,59.2005760508382,16.795699968178116
301,19.670468594596226,44.34857629956356,20.11684035773625
302,6.276043593370662,60.40848092637084,31.458477293433173
303,19.689885676361037,59.74488616915681,-0.41438215368015996
304,19.539570647246173,36.163814992840734,14.9084951974906
305,-8.438787584793989,48.84863211126346,32.04130183874319
306,14.729107353930129,57.31644841830388,6.726972561567557
307,17.66085899023372,56.469591109162984,-2.818032200366771
308,12.850701173158498,48.427448622367834,-0.017120423674242602
309,13.92156480090464,44.80146192324313,11.142183820872413
310,17.364717343680738,22.723474175089592,18.351780486540953
311,14.760385187535416,53.5986655201217,13.691077766373542
312,22.729996770369596,48.41753222568049,13.089883371902978
313,2.6248193339049544,37.87430895483112,25.423814777711286
314,11.692060655030186,33.78693654536544,21.418246255790745
315,11.919553826000353,44.0295025848549,11.278520499403957
316,-17.90293255882935,46.46456372565396,32.34205701655697
317,13.069481359454441,47.051872973437874,-1.5239935282648176
318,16.4308749929594,45.09958347182282,20.250086743704113
319,10.974775190207827,36.41551839410947,14.154983016293805
320,24.243501583518686,37.90583302654966,9.36686012103104
321,19.099695628515356,69.41196483630421,6.169996787511449
322,25.66862798145441,69.9789907591245,2.604869049585388
323,15.54050453035294,54.51175824633764,12.417924510026925
324,12.430187758355785,52.878188544461324,17.116512844541372
325,29.129004889579704,42.053045152888785,14.282379999318373
326,-3.7921063013443277,57.53773361418913,36.266606909907935
327,13.89602378106865,40.04566864553735,22.90514020620183
328,14.14684462641783,33.63568221156008,3.5851386501040885
329,26.011198797629632,60.95435513856465,31.66088155776073
330,15.208232345254457,37.29875197731685,8.090635962791563
331,9.614566612155205,51.38936348025105,38.50597198958884
332,11.3964601587147,45.58379179807854,28.171062046610427
333,14.420211648477673,37.01636273259461,9.349549706069848
334,15.308474567556535,56.26176879327283,15.970653381014674
335,16.663427847839415,73.70288604832423,6.089468328676729
336,22.390131022349845,48.29442242014141,-3.305833850044804
337,17.177536741164378,39.29913817862447,12.58902837539446
338,-14.28276183961614,57.720869614932354,56.20884699461607
339,13.380138938187933,57.8168539610165,15.945706730939683
340,15.37912359683773,61.33847099958367,17.028550663555833
341,15.521560290807924,44.468473764353156,13.053485759838798
342,11.923441190044144,46.255031431526376,16.51753370449082
343,16.548644011753503,51.88285534818909,7.855377989120829
344,6.6425126572688225,68.52553756499691,31.26044049887525
345,12.36697414622997,43.744155007182684,20.669244562987444
346,10.499787892419974,47.18040950384567,14.195094961698652
347,16.788579967850755,39.67623231338485,14.208557771620665
348,9.586663931169252,60.9640493733095,16.75193759806784
349,2.9667909870630123,57.431370631342034,36.47027039446561
350,16.014686580603545,30.951363527507112,9.553714400204532
351,17.439310052550315,66.07634841809696,-8.22217437158696
352,8.090250941383424,33.017220528262605,19.608194047567377
353,9.564528834952267,32.6406288240108,6.679298099140253
354,17.069500024429033,35.7157400485938,28.92231162796478
355,7.357559671889998,52.4327177437269,22.24902358254856
356,5.515117868108509,49.037880353071685,20.84262509062771
357,11.9698574683745,68.64798618736843,8.500528973046709
358,20.778300474625574,78.36853735985919,6.583072325511523
359,21.31849587276431,51.36182745856827,15.341850915392342
360,13.769353967744042,50.58874127065037,15.419304549323112
361,5.5962063665703745,44.49262670006927,19.900828628993054
362,12.298025030574028,33.77909546685239,-3.327393225666187
363,16.2944738278088,38.22486842147263,10.695093007991462
364,19.30095467770654,38.88291335706705,17.95974605512519
365,18.97905063898942,50.038930870899335,19.671186794734513
366,14.596679340043226,53.049533809128825,3.0475265350960496
367,11.412124720096104,62.45553642515525,19.618534518450907
368,3.8495460718629566,39.14547146869354,9.543959438919323
369,24.625112701078237,28.07976403030527,13.342592536494813
370,18.388268662833013,70.82331573626914,8.737950274693748
371,6.756998166324084,42.48504415293862,3.723612384464225
372,14.901390244726976,42.31721603112023,4.147003495572587
373,1.1914608992834157,52.628226542261004,25.2708891237557
374,15.240209713841187,56.596170396562094,19.07368696634049
375,-10.435753843181804,44.53087549578804,18.54350966431231
376,-2.5608088698155784,48.83267441347935,26.157618655767152
377,15.558513818677397,58.258319631650515,30.202827710846716
378,25.349717492222553,60.68128447325528,7.372292685630828
379,18.686474892760014,35.09716426919193,2.8119639602470556
380,-31.76794076878014,60.1267472232385,52.11705001427356
381,12.280434333856796,37.48869309133567,6.870107613546745
382,8.158123017444264,69.5063683445353,10.696083796583846
383,15.596753015800548,67.38972377666069,17.370635101525757
384,10.570733780630436,64.5379117205012,17.777563617579123
385,12.804487824381933,44.62680635664474,-1.9030805881832151
386,-13.19089526506455,67.28107150432574,33.660056421247184
387,18.583831288548982,44.24728893117272,6.921931058672848
388,12.919824777347074,39.169489637271674,-3.247128540171021
389,16.936180759849076,29.60283493609801,9.402004123196283
390,11.314710100051567,68.897368077317,7.77355186328111
391,-13.582800640020368,63.59456527849023,27.163740794042216
392,12.295377844024214,42.31970133608424,25.121761190845756
393,19.2289093837555,61.754006468767564,-2.3958161617542917
394,12.549423662238366,59.104621373094076,26.816409763411805
395,22.287105924716755,37.00322263340952,6.9300415441423935
396,11.761120800289106,35.42676670662229,25.47481370932895
397,16.501991121707988,37.18055847196245,12.979511064907898
398,21.72436525434714,32.329123349853255,11.28094140549272
399,16.36916604270855,33.62841604528008,22.81803658212612
