unit_id,DefectDensity
272,14.70891010532305
273,15.993063450850398
274,33.63041173624049
275,6.969155406404953
276,8.310596028718162
277,17.59931262044193
278,20.690037537760325
279,8.464050374024477
280,17.07204771945892
281,20.50855496474412
282,51.23013336807918
283,15.418913852879374
284,6.330799220760768
285,11.942857765263684
286,17.70660405974466
287,19.86468163567576
288,17.43276316158796
289,14.34551078711492
290,27.38763838882246
291,5.370971232586259
292,30.686071626737533
293,9.414219549711552
294,6.047605222709052
295,27.59362258980744
296,28.2910252749849
297,37.367124429407134
298,18.801399733690474
299,54.23886890413909
300,16.929612394738015
301,8.266782991036951
302,10.453997295345781
303,4.41718813002539
304,32.63887901671668
305,-2.21528738848121
306,-3.7499505066636267
307,13.066689006487703
308,24.511168717175174
309,23.386707408065746
310,11.779397981878262
311,15.431257835468326
312,9.719824860470505
313,6.7857402986061635
314,15.619439671106838
315,9.68963904516754
316,18.7158646398915
317,14.234472226238113
318,4.840827103710696
319,21.62276173004236
320,13.40805567830033
321,26.44809951171539
322,18.183559622483962
323,9.956730107811175
324,18.579541027130514
325,5.153360211379845
326,5.0095707184042
327,2.706848813282294
328,28.15273001035233
329,5.449409338370559
330,14.961699024076362
331,19.22984319872124
332,16.607689908244495
333,18.526619763985266
334,18.913323930775388
335,0.6024097237811876
336,7.133346499109234
337,25.884241646885435
338,41.81704591699514
339,-2.3457558311041318
340,17.94621497614513
341,3.8738637849830475
342,16.81893866248155
343,18.178637026519315
344,34.651506274198745
345,51.84607327522977
346,5.045732233236541
347,7.483485930409627
348,-0.5069544950213487
349,1.2744703919193423
350,5.033443562250346
351,4.258010333047923
352,22.071221912621763
353,43.07481910865239
354,25.81254106502754
355,10.568040594857344
356,18.489350566051648
357,21.53909946466102
358,2.2066987318129883
359,40.959110084556535
360,10.858119889872109
361,2.2040357283382033
362,31.921769216871226
363,22.07320436320923
364,8.933483319172277
365,13.4270571144755
366,2.9288697957130765
367,12.398634570404926
368,15.477003338240738
369,25.55162387290985
370,1.9427160641393346
371,14.895185134330214
372,26.791988732442444
373,18.08557114871505
374,8.029816064946573
375,12.92649720209493
376,-1.9011493169945535
377,15.598557578894315
378,16.012112147972303
379,14.539117087391169
380,18.13775768331262
381,30.118845231920705
382,4.620476905963258
383,5.199515506139541
384,13.466744974394473
385,43.6645328251073
386,22.52280337033638
387,8.870031734173766
388,6.491669604628676
389,27.48550848936941
390,5.683552343285424
391,19.46839328734858
392,3.269837255591069
393,22.492042572744232
394,34.914991758188535
395,8.518954861335391
396,26.1294764855808
397,23.012684204503927
398,20.884921566411393
399,15.21987346644435
