unit_id,AmbientHumidityBatt,ElectrolyteFillVolume,ChargeRate,CoulombicEfficiency
111,47.473572345289575,5.019044466957789,24.28530412627204,23.728983403215494
112,37.86439617851527,4.9863661421702705,39.486409646275284,9.229798061511804
113,38.0731939125183,5.843035813804688,62.299766090358936,34.529740437660514
114,52.62122976503057,6.290514983118463,39.213935655379125,7.760876102702063
115,42.9670064907271,4.698291099377978,34.29665670760516,20.88577751877883
116,57.76572962489623,4.886680368457941,27.910792509325418,0.9719047780194074
117,61.548666807581405,4.196956068398459,36.31371366399709,16.061003991970665
118,50.48131049921615,6.56188346321977,42.329674391711066,6.96304200797937
119,50.581252246639465,4.847398579540907,38.32583329430611,-2.519635014892428
120,38.888361487684016,4.646933970198903,16.920600127151427,21.15933579269999
121,59.51727375862991,7.290753501716274,56.51460586296072,26.04303080957135
122,80.64488789412358,5.772553737092851,49.10735444720242,13.640302262818803
123,48.16003790103368,5.086942710721734,28.088034555461107,15.45945248494064
124,41.293599305338766,5.602790036013337,20.127033269086375,9.720286140621175
125,49.646644317970264,4.992791199875128,37.68871277855795,7.762618516327206
126,38.67940355187053,4.335268002305865,61.175270298232384,15.183932189686942
127,59.49632490018357,5.129080643654513,28.261352363289596,-1.4002019215420383
128,51.619053079266216,10.096884987617088,57.60879994920214,37.003330789469295
129,68.15621018266697,6.2055059113676005,26.31705711641134,20.061634887428674
130,36.251318068877126,6.0396647237684755,49.58985456286324,24.490615336056155
131,57.82963729227943,5.058161865377982,48.33946296422851,1.8023983824916048
132,67.19990332949455,4.660804068487825,40.30877941886702,21.06532673110907
133,67.59365437677222,5.049643820920788,54.159334016481054,16.541505556141097
134,55.49922526580483,6.839175123999802,54.69301047404018,28.647890925763758
135,60.48959953831677,4.879564268579952,38.13217835060628,35.209663248145176
136,56.1684456785366,4.823076662627862,42.998920567829686,7.395203783619711
137,23.517143614743482,4.67536959216762,36.07242046649088,1.9981693085371788
138,51.36264086530164,5.63730110479933,34.434364494352735,26.38479542187568
139,38.92120996713016,4.778058981604167,22.940795907538483,13.798415820844623
140,48.29351661248476,6.103904330974868,53.127141685536614,17.27693755355426
141,49.978352298281585,7.199817917440546,58.244011874469884,62.513596273238086
142,43.90123622800027,7.909399694984878,66.37907519785287,28.813236927330443
143,39.646980227571035,7.346474406819084,61.51679183275867,43.73290527575385
144,73.90669637692858,5.886000570556935,23.341361791396878,-2.289656101095769
145,57.680253641282086,5.339153358296941,40.814325014869986,22.248827962659888
146,45.55342337698225,5.057578849906074,36.48752150838912,8.873807945176004
147,53.179609335899265,6.606576476036064,42.05481804525465,27.178210033730984
148,54.453964820635555,5.0360157659095375,32.453039091527145,2.1467994657052643
149,28.08278905582496,5.05100433845122,47.277135140712396,2.7535408564971853
150,63.30237832488496,5.42937677024164,46.96157352836742,23.442312313479906
151,51.904479876621046,5.288486733620285,35.5582891399233,10.808362434361673
152,50.30228805561153,5.984911997237276,66.72987034207242,18.594793104562633
153,66.60762014183982,5.1101140392413145,46.45936331671806,34.684653611390594
154,57.05954604626757,4.912297568213831,56.53092359123125,13.974209985167423
155,53.42543314495873,6.336399088860718,42.19636797055846,4.6178595959347195
156,47.822427863521575,4.5535525844298155,38.812249059447126,16.84732036775462
157,51.1670576311652,7.891288520887236,53.06931386020678,40.040576876369634
158,33.661293020529975,6.732623061749426,45.45437460627626,18.58571894635027
159,55.11024534292428,5.514908993889335,27.287794951638325,8.025234383135285
160,49.31557103943619,5.863786685204546,27.023523622660043,24.729375842993278
161,68.50238902751416,5.185309987395355,41.09607523410672,20.50445162750363
162,53.68373871228353,5.677064166642984,52.806367854086446,10.354287639673943
163,69.18760243948823,5.052701320249399,38.93790074545069,12.673445465254776
164,49.32645762975701,5.4122334126544445,30.890632503681978,11.487597876748708
165,19.322765333943277,5.093035962766032,39.23612330544399,34.590500790932026
166,41.16704467805196,5.744264648961757,47.82474138599382,7.522169055651993
167,41.31835823905545,7.885976748462675,52.676495395166555,30.254484874310748
168,36.20207237503549,10.430144444837342,64.25882861144208,20.920662147588015
169,57.32933262950254,7.734825039275281,55.77930815476229,15.815501180414838
170,50.546244734293126,4.365582203107305,40.062767063393444,6.103107138146913
171,53.10369982921874,6.4457611133576815,54.45233685469471,11.78819197328682
172,84.01390537002979,6.673348745797942,58.3026264769852,34.06602648328967
173,48.273148353341995,5.424701070217106,57.686285124520495,38.1278049627426
174,78.9668428845936,5.4334115234984015,46.007882606706715,27.885064297239982
175,46.71973071753364,4.842153504921313,51.256496266177635,-22.24116530264637
176,32.60049466886695,4.882636523743264,26.492210925309685,1.5523656769785692
177,46.593833309787136,5.2665980246329545,29.49163163771905,-4.7060837575552235
178,46.24771751565685,5.125639820423757,61.389701627967575,-1.3799168094867582
179,50.29485294245713,4.969912510549073,25.78584782751739,5.469564102994001
180,65.61759828090564,5.068308358276689,46.51281301730784,25.798821385001123
181,33.623012050130384,6.1728221799736085,54.603537984168184,22.049503526639864
182,30.713986766732358,5.622936486658733,61.54969799402886,39.927811937878715
183,63.53569022955289,4.970426133499037,35.78615513904168,8.149806283320629
184,74.40709338924601,5.745616779937043,44.613888668220945,26.09734334654169
185,52.61014614702795,6.674193824686678,55.10980627799511,18.19042254613393
186,77.24607912421943,11.571179749923552,61.0363496597031,30.317291348593443
187,46.31514618908142,5.043519529314758,35.30788884582844,24.035375207309304
188,42.5553876833777,7.388494343590429,66.36916101967032,42.12097312275346
189,39.74396336538763,5.3944247366754805,25.834301727827167,8.83863179735872
190,47.71572328167268,4.862694000808974,25.379295639749166,-7.059197434355996
191,46.42397794988585,5.570392305303131,53.444331767636825,26.54276858569398
192,39.85926528409321,5.610294625180505,51.704908677320944,7.349182923743742
193,63.1345997796769,4.816517703203749,16.92663885969241,-12.380187402125383
194,55.6588889378566,5.508487606657953,37.01117397865232,23.812924445211443
195,33.39592325497454,7.192945090413834,40.44873396738982,19.78671177552966
196,50.23832790299277,5.750901341192793,47.52192719144956,35.562382143720974
197,64.82240993425637,5.261457937563403,52.26915040570106,5.8361575636093725
198,51.23169801083942,5.831306868897472,46.01367174895563,19.499757398488512
199,60.16240548354303,8.338249052892891,55.30344312330224,69.36064407117377
200,34.1834733926762,5.271307222100836,51.11226394497465,26.06541826142047
201,44.340958018163406,8.936485069663343,52.75016666650085,41.99057952789245
202,56.82324460324916,6.582493043777363,56.08019994435042,38.3299429500096
203,47.71499947629161,4.832104860858532,29.847737584690687,23.222467202295668
204,64.44038564486587,5.813618790172089,53.26491292801794,16.287759826256124
205,59.85924467498928,5.014664737908695,39.402350625832284,26.114108301074943
206,56.65488230696087,4.965870438885913,43.562022761053036,16.212007365688866
207,48.51571850710383,5.3206152212855,38.31887335076321,6.684108755946021
208,41.08022342593051,5.496583878264458,47.76666324794704,26.373098244140827
209,35.591616873825075,5.457638256137245,36.18472144360319,0.198227424910014
210,56.239110938543384,4.805383926609587,39.40139152147591,5.578853842961349
211,83.44523303639974,5.905344673688815,39.44573267824294,4.6458992288467025
212,52.03091917383759,4.9518933662594335,45.37215601326792,4.441538925293964
213,29.760833148267213,5.5918880728537115,17.82024932088902,26.01561371639143
214,47.0981078539471,5.6046387813559475,44.85690885919035,3.7579177579497633
215,37.4256107677733,6.293180976566696,36.30266710240316,20.126915818846523
216,52.79487823523659,5.220303620489747,54.528320401236485,29.62073128075375
217,50.65497472667277,6.288952021204998,55.445968422106255,31.946362213543814
218,23.802971226630497,4.572929187054466,39.57600234657841,23.8456906153266
219,61.303159528318886,5.142389325640553,52.68377683155653,37.723128031622366
220,82.53216068078869,6.29345523212618,55.81697827382541,29.766671620426195
221,53.650810449177904,5.81353393130462,52.22879395804311,6.413653729933959
222,42.430699800346524,4.600916388494695,18.204516592108718,1.5727429179223087
223,43.49705463039675,4.686153852501302,48.32751183827687,-1.1648251130267226
224,26.41629149286024,5.22659153053187,49.45928293735798,12.987623972106359
225,51.328985425740726,7.518842262758402,52.01048275881743,7.089683059175247
226,48.02394976478055,7.981355944254857,59.41547465414621,25.575792223463313
227,52.94004984898328,5.418314326553988,33.87160381721873,43.797021147875945
228,37.149393609175306,6.207128133134859,46.922819982373035,13.596627231967819
229,49.79827408260609,8.18577484629379,55.159625249757774,33.185864012784066
230,64.96696523072649,5.99285138617476,51.34066924755756,16.750014272065414
231,45.73574804713671,5.267360798901356,61.7302145284791,35.638598054444444
232,61.26784531501203,4.87226385094975,22.779865016683743,14.57653261348175
233,48.61838171554802,5.329268594562227,44.05466778617888,15.556248924379283
234,24.562365557583977,5.228426881451738,32.59845462280632,-2.240730777594857
235,56.43089671129269,7.334121351117551,68.62163050415698,21.735622971546142
236,22.23645258502822,5.725777354813138,48.94849408280303,7.145759900896035
237,65.24958632828191,5.951081680046015,30.588611855587992,13.538579111518713
238,51.952819216061854,4.776725024756486,37.912225032171385,6.815722727472496
239,57.711916423245,4.85915491047961,26.991244940683295,21.240824816488413
240,42.03615941054701,7.915257259643866,50.29453999113769,25.13382499849078
241,41.675740688820284,5.781157632854728,14.411986948039598,-5.7451574728665165
242,28.247589916816533,7.856837244537886,60.553900849204425,27.31234074529415
243,51.32627666132713,4.771411843729232,42.03177446500116,18.663964561212374
244,57.34091542093231,4.4660881676960225,51.07674895573554,17.014546304737262
245,40.546008347007906,7.701983855852844,62.927254453841684,20.233638681674908
246,57.67326615739193,5.934166895968395,57.70190690630248,33.33141702081815
247,67.69426953972113,6.7379715105968945,50.03878071842103,-4.917826581551068
248,49.446721685240895,5.912762149951101,44.465529637711825,18.362389099579808
249,49.45772308753397,5.790332771620794,53.4172056250504,29.523935355925857
250,48.972029993140616,5.350510795544025,25.001420340961566,20.450476350665003
251,66.80059283127495,7.735715159040135,60.499290632042666,20.01130761906368
252,45.86858656544188,5.2068828161195295,26.045275936777433,-3.0744802054930123
253,53.916727710367624,5.289586205952781,40.18024607282744,7.182285160046126
254,69.79420250582999,5.147717256005485,53.95654073933805,37.351575251893124
255,49.24955923765873,7.274839444590417,58.05055519764291,41.53993575627618
256,56.36612227459575,5.217864112045193,30.69530692645242,43.567539391863704
257,56.02841062272627,6.050566022753144,51.45944895931571,39.42877580371619
258,66.10312659442053,7.677763453184849,57.8675127948813,57.477201785523256
259,46.73913393499143,5.247959741514586,53.62343876391624,5.510022519983917
260,39.12651740998039,6.967493849711508,52.42299491841455,31.712660977741198
261,58.08844392666692,4.740727910328279,41.53706213324725,28.59974387335259
262,45.2022269342017,6.737551680786942,58.727351382893445,29.22935868546354
263,44.407041474708414,6.493450463324487,67.14377875194332,24.24570112266955
264,62.97516567127346,6.9308433930984,44.24291160716831,-4.612747076634271
265,45.58493258102176,5.17858898044092,49.662564333022054,19.65053039848436
266,33.462142009471634,5.8377176967060445,32.502346365914285,38.263779708953955
267,67.94080248887819,6.302095445791732,24.539005594715704,11.5691860420172
268,44.22583377895406,6.719862876609014,48.60266791503026,19.368340512968565
269,45.45460635787253,5.606323984634248,36.28850711260515,-2.086000404794323
270,80.4890880061413,4.931501174721502,40.498674629613866,9.711920069046144
271,62.36654686883247,5.215458705912407,58.75560316860325,17.379575565145885
272,51.64014582856864,6.674433341975595,49.2892466416879,3.131741584894346
273,36.65220127509608,4.580969983077512,41.91754614065798,21.22546689438087
274,43.572324920102346,6.693740468736124,70.4856009126189,38.44893751587716
275,31.879960053912544,6.118702058244112,47.555263509234194,14.605883025571869
276,47.828285528057336,6.242418982577563,48.30503471830127,31.31676708599621
277,70.7814304044165,5.299645250381253,56.261241210937484,14.185135191778475
278,60.07881320082812,5.150525346919283,42.940619960883915,17.94934913869888
279,41.478686940307085,4.464520733431235,41.260125597729356,15.60087255559947
280,44.67941808698337,5.405568541299186,52.87443910560564,16.862190974235713
281,41.690457546665435,7.65414082336725,59.26737514382715,24.153552027858012
282,33.04996251201862,7.505171680178129,67.85163558057636,44.68746372195572
283,39.87731720507923,9.02608828243972,76.76669658826326,62.8111405192477
284,29.160965293544304,6.6547171850555396,56.496372125857235,37.93491579646563
285,60.45985090341733,5.185105436506606,39.01381881141529,8.825077521838082
286,66.73523200029832,4.293649459888167,26.06085173805378,27.240062875369308
287,54.57710935630073,4.377098598143791,21.45352985121738,-1.2579403810335048
288,54.31632849965778,4.69428337616605,41.85597304221822,15.265252475488346
289,46.8167954980408,6.21365256528296,56.7385338963889,20.737396239634023
290,31.941033491120322,6.332450333289407,56.26668337864136,20.46895568132377
291,42.706202912636996,5.251892181928766,56.514716863622134,21.58626524019214
292,45.26755905789954,9.02208134457018,67.64288177615782,27.45831550321044
293,57.21682722934935,5.456078677040538,31.324771116368595,26.110260772068834
294,70.71406109288722,5.8436770532684825,41.955473763339526,30.729717690100067
295,33.03745452123698,5.818363288349396,20.909331991645004,-3.66816333308485
296,54.09724003552868,5.109866125614251,51.62705746241871,14.566417755565329
297,45.47400519260529,4.910284577791494,21.077697532271305,-1.1090792874933495
298,46.152274938805355,7.425947957499147,65.98361940314003,51.033939288713974
299,45.2788603689524,5.0670363577624435,30.17716660984038,-3.6418505367943474
300,46.437642757084824,5.978558794396381,59.01829411169216,28.60697980436371
301,54.52715787081295,5.640900616374806,51.7248058278755,14.912395104325226
302,40.831476959081044,6.387567368642153,52.27880342278857,28.81861162668812
303,75.62421358396422,6.6039019746966305,56.03084172201481,22.467693314905777
304,57.48573671761558,5.020488277695064,45.61139783587642,10.266897616450157
305,42.49896869800811,7.110774292755486,53.29963687993755,26.780185683921616
306,53.34839012389843,5.356056022504794,45.041319884047596,23.22871848419981
307,56.43915547429153,6.7935160355418684,63.09822678228307,32.601494884702284
308,37.50736792075284,5.099612071696114,55.26414014760989,15.67516519644331
309,58.010363799194536,4.527065899609513,25.51346228874153,5.318151293020453
310,54.308394589167825,5.86629201344018,48.08457237932208,2.684775107629381
311,63.85908651735796,5.529139787389597,44.65638814258102,16.816863807462713
312,36.25291285425733,5.247063056358993,30.068542057528994,2.020625862373782
313,48.992261975125025,5.557763447916859,42.282426895870614,24.579558867897553
314,60.14995347706512,7.801056030528552,58.30731000880379,35.97190009599451
315,44.83942668227547,5.040421571568539,47.24975631326771,8.879916168581278
316,48.47500377824746,4.5542196995854916,39.39333494936349,-6.841122720621062
317,48.7761889612203,4.23409364451088,52.115946567556726,28.289223683114052
318,59.92959619585435,7.237623052192482,62.82842831301444,57.64262035950439
319,27.72868172152902,4.791270471586779,43.02030946713158,2.9483820476802975
320,57.384560251058076,5.435123693281272,27.093797146279634,1.0587341909475363
321,51.751049472669855,6.740793512609392,55.72983476421844,21.758743566931255
322,25.14707969875635,5.748122665861862,54.08951526481012,24.174118163719008
323,55.254438540439466,5.707255684899182,52.777560204886726,-5.500172821586691
324,43.93647497420679,4.893926485119987,41.3100381493769,10.485566586547847
325,40.93860549579596,5.192833183591295,41.77758961360063,-0.6552855502782204
326,58.043548189747995,6.806868094336484,39.145448678660095,32.68618808771042
327,29.942640410444284,9.426524726892136,58.952481618879055,20.600484098868776
328,27.071644923034537,6.6919787310501855,57.789311403620054,50.16847480772441
329,33.32357714963424,5.689913105594864,33.1240495794788,14.020163535690182
330,47.539933333712796,5.039594826600701,35.11407409508307,1.8763437858225274
331,58.04784024807771,5.876080991857793,35.97432151358041,-28.093464575828826
332,42.61433945077257,6.405740533272754,61.66383845827519,37.775674522794226
333,58.59114405456422,4.402902252418296,24.91668520887067,17.14014065279006
334,27.07031147500819,7.7157566236494315,60.00959945942627,32.81076420184739
335,37.286805686960435,5.748264893751671,59.804863373104524,16.688642641698003
336,29.75902022133702,5.447196168699317,47.045983981294796,17.61481364537143
337,46.512822377994844,5.094338314702282,15.840280436493373,18.709874756886926
338,63.82290629470571,5.4436948304012995,31.218321081019223,17.152389865207116
339,49.839928987323454,4.633026422360501,36.408516316524846,4.77446900900814
340,45.092020754579245,6.794403605462062,49.26757950060948,27.936519796143912
341,55.63138050966777,5.5510843935499725,35.176917458708665,22.668229982475193
342,31.597105459039355,6.1469146613338115,56.96572744838083,0.47506934842266446
343,60.414506462612074,5.430873031334507,51.34957261996608,1.0179282518390895
344,54.75978012769156,5.104999821835279,34.83731421036738,25.60108107903786
345,39.610611494079365,7.379782020513083,62.91289569320454,16.685116755131165
346,77.76872566961377,5.076085322837067,30.07984835345689,-2.696519016034765
347,61.83982967173148,6.536936299221376,58.238310017008295,30.792439410519883
348,65.1131161908018,5.547936649509779,53.18935823734343,23.942162700760242
349,41.915304273598785,5.44243144437552,37.55560667869516,6.802800558473998
350,53.984246037896156,4.815792989528161,17.800083588944105,19.43030211064748
351,66.34440604066985,6.983230743367384,59.05527035246236,26.290271604904923
352,43.20032382631869,5.260462764348761,35.3286927082128,14.858361314887393
353,28.983969204343666,5.983918591067401,46.42974163426199,9.239224884342912
354,57.62624409623884,5.038999622800856,34.441275635159435,15.388908491922415
355,63.27616368964478,6.1584871230308735,51.214144168887174,22.48040724997505
356,59.4378351165961,6.824093635390004,42.81776763051318,15.107362444633326
357,52.95250988425698,4.943381490755513,57.21492611979955,36.916777796293886
358,49.90344002719889,5.584050990475025,45.93654079511847,10.64549699336322
359,42.531528162839365,5.078523102228403,45.461767980261044,14.104060344344107
360,32.43233083206178,4.537431875505575,43.35096396411943,11.627672666297197
361,50.74038163827472,6.004359340902227,54.950422943928274,27.52697356872852
362,30.538074007719175,4.929211853552867,57.47431719152055,17.553025194028976
363,48.384076121524544,5.518515901840136,51.20793092163317,16.92553623651773
364,63.94500866197909,5.1972761613870055,31.501196637340954,34.30535263606413
365,48.29462527636153,5.302877490958767,9.925927261368095,22.787577626980827
366,23.220744113046113,5.106294193566698,38.94738101298162,25.51762894166397
367,75.76704908600843,5.709849606758178,70.29591190653096,17.924175902955934
368,69.47958996860172,5.846638870058309,54.995666627393504,27.71451202550414
369,70.35457986043443,8.288719174324347,54.813053624374355,52.47803211338373
370,60.11624300099582,5.201300824555048,32.51747571752631,18.736689857774348
371,42.86453338078306,8.027861683573967,62.59050293190037,29.685557224367034
372,52.89668713947564,5.503628890608699,45.22260523384703,24.201386049353026
373,56.37889099518877,6.359074569793312,51.84252196654466,26.90218196770994
374,62.443986328574844,5.644192957252853,37.16668606289988,19.547301155090715
375,46.44493043856959,5.396934441933056,44.614873917800786,4.372239439360407
376,50.42183207612035,5.862576530749844,56.19839793317517,0.7367597506797932
377,51.37818134082333,4.91418112266792,37.368582953815974,14.191809445690827
378,64.4863007305672,6.119858581997544,51.73239357512682,-1.4872381462391076
379,60.13594684333162,6.843496808903328,52.98615131741296,25.758522157357326
380,37.84040600337904,6.103366009564191,49.337527429221396,2.5851262008899276
381,27.040540378379102,4.675076470365473,20.79920509339041,20.269772533885327
382,53.88306078827507,4.913465212433378,36.55375097760297,8.4252407442443
383,27.008917185242844,6.989258672049317,53.72897642059984,27.870525960055463
384,38.90238594842997,6.407329320620027,54.045516810366024,24.59361354733704
385,39.5457877847303,4.850193073333972,50.84846288054216,19.021789696650863
386,35.24742672595007,7.619984118875361,52.209420389020565,50.994588767766196
387,48.43397218393328,6.275037355144272,43.52132486734478,35.43080756252875
388,54.35243970935125,4.922487296616532,44.626072427270415,-4.8250553669620295
389,40.50714469988094,4.510566893045255,18.46531821450967,0.40558737125901523
390,38.91808997612291,8.44346136344031,61.747898059957066,32.36913863950809
391,54.987563326969926,4.83071896336869,36.42644575548235,30.072753331603295
392,33.30814816353872,5.850623922655691,58.15704429783784,35.56609580600556
393,63.179125914283375,6.083417463456831,51.9909467740417,27.75138334524381
394,43.48748923060613,4.7986854472258775,24.202004594918815,2.9473954884592235
395,32.53844485464025,4.968499431827399,41.633080568009476,12.49445662596537
396,34.45286968543606,5.370820636616605,50.031266188804345,17.523360104632385
397,67.99866067763433,6.258290126832819,54.5529676874342,30.570180541862428
398,71.45871451641011,6.42372523835352,45.35250495904529,28.453333048418667
399,56.01501895566976,6.112471111640095,44.15527840795784,11.468538404950172
