unit_id,CapacityRetention,CoulombicEfficiency,do_ChargeRate
104,18.53597339703972,29.74265652227455,50.0
105,33.850240410934944,17.956014508037786,50.0
106,31.165399574093577,55.96707104698699,50.0
107,18.62995620889769,21.21948351147316,50.0
108,35.60392208562707,10.023957217737157,50.0
109,24.668912761603412,11.738657925060155,50.0
110,18.36148567823833,19.913072988364384,50.0
111,36.94166151344367,20.133741461266343,50.0
112,21.667857352900093,34.57836804620565,50.0
113,29.82438465004727,-12.817111366358542,50.0
114,10.066900390418358,33.72800540296217,50.0
115,18.283414628514578,6.293766620853878,50.0
116,24.77186457570227,22.204471474295516,50.0
117,17.57286374981279,9.303025603592795,50.0
118,32.51687515426278,16.425561224777034,50.0
119,32.09140054008351,6.796350822375858,50.0
120,19.17583124948157,24.102796862980032,50.0
121,32.167663193882895,14.412181848111565,50.0
122,35.774638647837364,18.535892676114166,50.0
123,20.45674812434617,8.592746439115096,50.0
124,31.294121297691014,31.1138806559726,50.0
125,34.25315390148014,19.16090025751569,50.0
126,26.828795552571954,13.134306243525408,50.0
127,31.95607968593773,20.414391311524742,50.0
128,31.698716645023623,11.760443651049883,50.0
129,31.43845906266833,10.082511232703366,50.0
130,24.25396117975732,12.772495225554366,50.0
131,31.01038087291375,8.507145991445338,50.0
132,24.97643363433496,20.556442410584914,50.0
133,20.932491686879352,12.102523047246368,50.0
134,23.20460445249028,27.756663811710254,50.0
135,20.371968608379373,5.368670241683985,50.0
136,21.231025218137766,-2.071858251136547,50.0
137,23.18850852632915,44.69866539280859,50.0
138,20.168479215447245,21.86451118378828,50.0
139,22.05465948351312,14.935757074822257,50.0
140,21.20300229098302,27.13900648899186,50.0
141,23.257176425018272,28.04282190866192,50.0
142,24.788765820667017,31.527518437465297,50.0
143,22.5626086234385,5.93307802988236,50.0
144,11.268743086901047,3.130953539560103,50.0
145,28.57006175667081,35.007853832634865,50.0
146,35.56967758637318,6.5869522380968135,50.0
147,37.02007409926827,47.51365996976462,50.0
148,20.283473710791345,16.07219710421471,50.0
149,23.23065080000132,-0.2677342413117678,50.0
150,31.00262405995761,26.352480633645712,50.0
151,34.90159920394707,16.122149434941786,50.0
152,27.73141734771547,-11.237848000393107,50.0
153,27.34882106116867,7.35570093701851,50.0
154,26.232145502379105,12.90631675207733,50.0
155,26.491956661443876,18.85412083152345,50.0
156,17.624192167823526,21.68953438577962,50.0
157,20.671480795496716,21.89117568853245,50.0
158,46.03241524409616,2.6030146865992254,50.0
159,35.05816823084538,14.844851143051566,50.0
160,31.083082731212652,22.584250072348077,50.0
161,25.483579666197187,33.64033593135645,50.0
162,27.467843461918402,11.979142284510102,50.0
163,41.552381515353474,9.5067703078156,50.0
164,23.136397378898458,29.93718090316874,50.0
165,35.38300209890881,31.346054892729903,50.0
166,32.14267950835048,15.168495440490943,50.0
167,27.062759820388038,13.796753374950761,50.0
168,29.405801781440292,3.777780815421158,50.0
169,39.54571848931992,21.040382128869503,50.0
170,27.352134795900604,25.970943304454295,50.0
171,26.336623225111815,16.933589606566507,50.0
172,34.44411420912216,29.615556734252564,50.0
173,22.943470825154517,25.68525399706278,50.0
174,31.127541747244347,16.998722727125077,50.0
175,35.21783872230282,21.452365302553844,50.0
176,40.801396656098746,4.708900648606839,50.0
177,27.953745832722,-5.731079377789163,50.0
178,29.936566635460842,7.913119833862579,50.0
179,35.42142219931034,38.11592778675765,50.0
180,26.004049775979595,25.579475897615694,50.0
181,19.87939669754467,21.500499332554533,50.0
182,33.13163753624855,4.896319253515076,50.0
183,8.96871257090165,42.58340134672304,50.0
184,14.998846506371326,13.69876049588566,50.0
185,32.621235823920685,17.04216287904464,50.0
186,28.263990056240786,13.036251641482382,50.0
187,23.24966230545779,10.722663352751216,50.0
188,29.375374656373015,23.33746709499997,50.0
189,30.04200533796395,13.809096589689663,50.0
190,26.781105059117678,10.531634220753443,50.0
191,30.729073395130367,27.78416803911861,50.0
192,28.523414597059357,-2.1415936181970796,50.0
193,20.845118137264492,28.62027276697004,50.0
194,22.73174457328804,29.725157052334147,50.0
195,29.825721026427715,27.61669584704266,50.0
196,18.714033431725795,32.44836473005387,50.0
197,15.103905710848645,21.66519245937323,50.0
198,44.570809493131904,3.106630860628636,50.0
199,23.447878640393675,44.836501354405314,50.0
200,15.462502213846301,8.355120224949658,50.0
201,7.636970719327859,28.448698983543174,50.0
202,15.168403577906034,24.543470213428037,50.0
203,14.285349900554245,31.403938716049623,50.0
204,21.728955718243892,-2.100326789337103,50.0
205,38.07238934406485,-0.7568610064147325,50.0
206,36.070174712336,22.68113751203742,50.0
207,23.195402481987188,15.458932672373482,50.0
208,7.3525860099997775,17.372127970198818,50.0
209,8.093494785294615,28.26372875392872,50.0
210,29.53119722613835,9.389303403386318,50.0
211,26.649828668330876,17.870131970233455,50.0
212,25.590421047490025,21.992807063011007,50.0
213,18.279352776738307,11.933282564413007,50.0
214,38.74630041248834,14.564609687971362,50.0
215,27.96317813465658,8.566901358954208,50.0
216,25.41579044645857,13.440160618263786,50.0
217,17.805254065951612,23.169662641588133,50.0
218,16.712752440973443,21.782599181010664,50.0
219,35.5500854129133,35.56246983443697,50.0
220,15.707173080484031,10.860004584531953,50.0
221,20.89430913767464,23.649415578345078,50.0
222,13.656977103047307,-0.3979230467672963,50.0
223,17.093386017089777,29.305521720260767,50.0
224,19.35391665238936,23.038638011862584,50.0
225,20.71625508198653,0.3381057821988023,50.0
226,21.214793262239173,2.409729866698978,50.0
227,28.894791381436765,20.772021370537477,50.0
228,2.4218741963938744,18.03790628917928,50.0
229,37.9756635972566,13.122466472774184,50.0
230,38.12940723213212,25.895890812717255,50.0
231,38.43829604864507,4.147359736605191,50.0
232,26.49955482542332,5.611282922148323,50.0
233,24.490916253885718,3.3216677822025638,50.0
234,18.405861201485784,23.809419577653614,50.0
235,33.22304124517796,5.38187361854357,50.0
236,22.179382238260576,35.43548619021547,50.0
237,19.97333919601391,25.35576313559879,50.0
238,23.5685816756141,25.05845575850888,50.0
239,37.78365118438013,29.39971089308137,50.0
240,34.17612807394866,43.27873159373626,50.0
241,30.2153543472515,2.2376894986787708,50.0
242,19.502702731824176,29.742461052616704,50.0
243,40.080003489724746,15.62835269010053,50.0
244,32.6357414981174,26.83915186300302,50.0
245,30.51426277224231,8.601968647765379,50.0
246,24.30744952017719,26.41690161201945,50.0
247,23.736113665087537,3.123267694772135,50.0
248,26.995887980222907,-1.1756776704772562,50.0
249,31.00567047615192,3.075487352789711,50.0
250,25.60314080842179,39.481137884578985,50.0
251,41.37320977959388,11.474012308325793,50.0
252,34.51077013048706,33.52025394825321,50.0
253,23.58092860474848,20.884762863603214,50.0
254,55.44480155572339,7.055975894022083,50.0
255,19.343609401713852,15.69033860719138,50.0
256,25.86276607632058,5.366080789873109,50.0
257,23.933023304438542,37.57107167603216,50.0
258,21.2784550199347,27.704590428883577,50.0
259,24.786043308887255,11.598790999883787,50.0
260,15.21142538511988,-0.4482524175252891,50.0
261,26.154159797400446,36.08391889170843,50.0
262,27.28214053017535,21.372269623270117,50.0
263,24.809709000814905,9.937252826632832,50.0
264,30.155016854489585,28.841192090564395,50.0
265,25.25039569092509,17.98022333353838,50.0
266,17.549987609758148,24.83530175008843,50.0
267,13.792126559240732,34.18399456409407,50.0
268,11.922253303513815,7.324615971021307,50.0
269,38.37269309401188,19.988563500624046,50.0
270,19.00641566736693,34.62339964773328,50.0
271,24.178031360259645,-1.3939037608331777,50.0
272,-1.8921234093189252,21.261558793735574,50.0
273,22.387888050076597,-12.020040874075207,50.0
274,34.12713418739746,4.621889498442446,50.0
275,34.06643118392655,40.73690863691421,50.0
276,21.456656039037274,17.439231573797183,50.0
277,27.499056785205337,21.891002334364998,50.0
278,24.22629364542045,38.55453777398323,50.0
279,25.94961640074819,2.959702882315529,50.0
280,14.974830732245476,29.228387891240025,50.0
281,22.267788843148356,17.032813754330803,50.0
282,35.0308605659492,2.6808538244682047,50.0
283,26.441308156972468,31.03307957811947,50.0
284,25.355483509300758,19.532209042081064,50.0
285,25.708559335296076,-0.6966925332737475,50.0
286,30.514838326842465,18.344879463895694,50.0
287,39.651297224463995,20.31542330827567,50.0
288,22.86553634062173,18.78141745605061,50.0
289,37.5663351665555,6.222675850377062,50.0
290,4.5862806542885775,17.59459618771082,50.0
291,10.34914966483189,14.482336925477739,50.0
292,16.543627230249704,24.199420932037487,50.0
293,29.441774624020557,23.13538276900144,50.0
294,27.8932654718404,18.299968910964783,50.0
295,25.534889469772928,13.6569250668632,50.0
296,13.784434517833677,4.19088528933802,50.0
297,21.493589365056668,13.18773463938017,50.0
298,23.04192110335537,1.409162017618435,50.0
299,10.409910446044739,15.638183706360339,50.0
300,18.428531604665128,16.12242727871123,50.0
301,24.392733741255988,9.800692627662098,50.0
302,14.638087689372087,34.55986265378868,50.0
303,38.40411158762898,11.059385752679404,50.0
304,14.2911789780605,35.48814846220258,50.0
305,14.83725398378925,-3.075588362225126,50.0
306,22.10410736769741,4.490111668711954,50.0
307,24.030877279071763,-4.461938011527257,50.0
308,17.713964853818823,43.77468880285301,50.0
309,29.11661808527984,28.541489801403287,50.0
310,15.346420030272334,31.499210522205765,50.0
311,22.818185838604844,27.461241088640847,50.0
312,21.346035744599455,18.7388307727673,50.0
313,26.28434241920197,4.440287164582358,50.0
314,25.365444608288072,15.790313007066173,50.0
315,17.29019290919345,11.748319784313935,50.0
316,22.758896671645044,-5.692470258482608,50.0
317,18.896335853493404,36.61070882876476,50.0
318,29.654380180894854,26.041246639171554,50.0
319,18.565332587467612,3.681111802636112,50.0
320,21.9962706937414,5.608320460333426,50.0
321,24.755636120727115,11.510980514598456,50.0
322,19.676027310587983,-7.948776707608978,50.0
323,31.32259087262854,11.449267481574623,50.0
324,18.48694528283676,26.92505356624092,50.0
325,32.143679814645665,8.389907217788574,50.0
326,29.34111009747716,15.904556307925336,50.0
327,18.135276402958404,25.727383121659983,50.0
328,19.724867569796743,37.60280501169882,50.0
329,14.05663589781078,40.050369109275124,50.0
330,25.199068445205043,19.238298976332956,50.0
331,34.54195810655492,30.946986937032307,50.0
332,40.082473909424166,-2.8629044093333196,50.0
333,17.887504011198537,-8.717021518084767,50.0
334,30.8273828052652,19.276469384233497,50.0
335,34.15730150121696,18.028176920595676,50.0
336,15.632945727833624,31.597784922837413,50.0
337,23.718722535860053,42.6856749382244,50.0
338,35.87463463339971,12.455192502293094,50.0
339,37.10278185219139,-1.4949371835936027,50.0
340,19.187269416063202,2.7980492931443095,50.0
341,22.666032325115207,-8.547688003809604,50.0
342,26.86569900836788,1.1239151332653954,50.0
343,40.432058720786856,33.35581166131702,50.0
344,32.512034566597904,-1.1495711330946001,50.0
345,14.278795282268284,20.390510685145532,50.0
346,12.669937822270725,6.034757102732751,50.0
347,41.25687473424961,19.217022392465765,50.0
348,30.777535652113155,19.58279128924844,50.0
349,-2.9734219006882547,32.27672993353323,50.0
350,21.969892007141755,18.376777718627352,50.0
351,15.681343622635769,7.888425432070113,50.0
352,36.19989149881103,-16.84055062015095,50.0
353,15.013490082521212,34.78047472882358,50.0
354,39.34770149265034,19.767177564423317,50.0
355,12.079468438137749,34.88990105065079,50.0
356,13.355792105589641,10.3976998576338,50.0
357,23.478433282187,39.150893739467655,50.0
358,13.257695089189502,33.85964858914219,50.0
359,43.06952975948027,22.389629316422987,50.0
360,31.430751470462106,21.388417572938415,50.0
361,32.97560751395908,15.754306958472107,50.0
362,4.060165526712329,14.501916968627025,50.0
363,43.12961909335308,4.736502230216052,50.0
364,36.044441281930695,29.148779460455536,50.0
365,30.554384904449407,-4.12499370757166,50.0
366,34.60127603922297,22.045071581443512,50.0
367,23.062725655339445,9.953186265620646,50.0
368,11.707614138003924,30.597286653545176,50.0
369,19.32969447751835,17.478514958811783,50.0
370,25.209052066851285,4.012770847731778,50.0
371,24.488730324418523,15.297431026278453,50.0
372,30.077818339931124,7.674531151656595,50.0
373,41.620193459551835,8.867227414322482,50.0
374,31.972425800447898,18.609103625832,50.0
375,30.819763097027646,25.202393499392226,50.0
376,26.605259352305225,15.696823379842275,50.0
377,24.12053639330873,7.813778419857709,50.0
378,20.08718123347272,20.048778275989207,50.0
379,25.03506498469085,23.36751102542072,50.0
380,16.196104533881275,29.65509833461971,50.0
381,17.086857875041527,17.390142530624203,50.0
382,20.36888503824216,36.66719165717133,50.0
383,24.115392175759638,16.21215406388253,50.0
384,17.403401627663417,4.690621107526946,50.0
385,12.209410700084401,26.78678175740107,50.0
386,28.954544066815487,18.177020418282183,50.0
387,23.440805740868672,10.677986776695555,50.0
388,11.160103061966815,31.004428125647628,50.0
389,17.750026243514224,20.51666060206574,50.0
390,16.28395630194523,35.288150552797866,50.0
391,19.32504792418848,21.450126235364678,50.0
392,31.078929398377316,15.400524884025138,50.0
393,26.136478049425264,18.01022083468362,50.0
394,26.506727876655862,13.508964013374351,50.0
395,30.603218779802955,25.905863836103652,50.0
396,31.214465902604168,6.0340123039582,50.0
397,30.485250364963736,29.383230174883256,50.0
398,23.583354520847486,31.35172082655849,50.0
399,21.745810288022135,18.329267372052712,50.0
