unit_id,AmbientHumidityBatt,CoulombicEfficiency
264,64.77749049925517,17.37266332767356
265,62.47154855298189,13.693769080965975
266,30.1873345914517,-4.206349593338382
267,62.21373508636711,31.523628548651843
268,54.48064011858964,27.459033934442985
269,57.45616962936694,12.980807748425837
270,30.570110001375326,41.504893000726064
271,33.900881524724156,30.787067178559035
272,49.294282225788315,18.39056932104224
273,52.78295917980513,14.417066770664903
274,70.05602564818577,64.31576431146699
275,44.468534983969036,15.808567252161316
276,35.70929971330165,10.320670607291005
277,61.11066324949456,15.6240382930493
278,43.54397679730153,15.528865924474374
279,43.172714703080736,29.282679430745993
280,37.65909621696509,47.15854063190139
281,59.387303525507456,16.6922795527332
282,32.01316937095255,8.950856774480808
283,31.31335316850432,11.264608084882294
284,66.28345390388583,39.48477949959634
285,61.532745492555996,33.01067430262355
286,65.69511959623665,18.019511526322166
287,59.36957425455278,52.09450088817986
288,33.02928116718354,12.8865245273921
289,53.1390118645203,33.62129023231165
290,51.364165026262874,20.59200140508839
291,37.5757109537072,23.985185911361086
292,25.28784184130412,28.73558370455077
293,48.359481291756204,4.2543223919168005
294,53.834556723347966,10.086627044696414
295,38.10896079244977,4.547056004965901
296,40.056611574410766,8.784498747261662
297,61.302586473489946,11.558643674928284
298,38.96896834444728,10.032420318453527
299,26.60243269236356,-4.631719101678504
300,31.762086673656082,11.387051726279703
301,37.439770122349714,12.880369911517569
302,25.83559388381648,15.926568944000833
303,54.19223486111533,28.08326893535901
304,45.8973766443277,7.587838314115373
305,75.6260609500626,10.328571622387054
306,44.79891960531254,33.91634536019907
307,60.79939822783587,14.411378082954345
308,49.21724605085059,2.5685410643244957
309,61.2553452264623,42.47242742524386
310,60.04781556527073,17.54685512059004
311,42.96377095132823,13.925930858710185
312,28.57461200259451,42.86351436754043
313,46.47812119139741,-8.648954022795763
314,31.43472086335997,18.08365432143308
315,57.25199212934751,19.688214677085185
316,45.28934228861166,15.48081676081732
317,72.07128101201265,4.126933355882049
318,49.24983599444706,3.796921153134992
319,49.46955249715794,11.482137855802492
320,56.0927299037628,2.46836719628401
321,51.526580965719766,1.806935428142273
322,53.010740168648645,19.932133486053438
323,34.04892868348277,7.726243502947771
324,44.34523085192741,21.36878044839697
325,46.212857735116536,-11.184218728076182
326,48.818800644044344,41.034176127957195
327,63.25719621434917,27.53626111215155
328,50.09983657255498,11.539203230287614
329,48.934935700193904,32.184855891823474
330,41.97062657400117,43.715447480588935
331,47.99128577208091,30.21270750847536
332,32.800568861842486,30.358383570467904
333,48.508083955508,3.081109971130328
334,53.05850610340588,10.958351494020004
335,40.802741185772206,4.10536398585839
336,33.63135810074693,4.9913384282232975
337,26.73873297278151,21.981885123807928
338,17.930797756473652,13.106270160251968
339,63.296723647460496,24.990041717043283
340,52.44802166534689,20.854667657228006
341,39.69357378241508,-5.9839837382554
342,45.6409774399227,28.97906272220216
343,73.15474252376632,34.125344474729765
344,57.41036520670337,22.267752689277593
345,69.12994383777036,31.76710660263567
346,39.00649328231485,19.22115101080701
347,50.17836449023384,32.969596333021855
348,56.65768287871001,19.267822937225635
349,64.90769574668404,6.136436596244013
350,79.07531316789276,8.4032064626482
351,46.950159873141,22.97872108321885
352,38.996617496516734,26.225568640406248
353,74.10730373162012,11.448149806549356
354,59.66379867766234,32.49250246898431
355,33.494790559247456,5.974442136678102
356,42.00964561253567,8.780393405088667
357,50.19859633948746,33.07669175542265
358,31.604911577721534,-0.40612953159723375
359,54.78706694242402,-1.7084573810896586
360,49.57443554468232,11.071279652513404
361,49.50350835702607,9.813140178960353
362,62.046829791844814,4.447092801086598
363,74.98974105003698,13.413271076892384
364,39.32540478536477,23.119905841032928
365,45.418464132744866,38.006961007037205
366,44.09037862125585,26.045642092254013
367,47.86305543812297,27.159294447095633
368,43.20304465176482,3.9623907135634227
369,22.08420623105333,23.998985820761586
370,72.42749334363744,31.66114071898409
371,38.28817418306665,33.869864119664996
372,66.77603350062223,30.450862156097664
373,62.262899931466244,10.191782063415676
374,55.41621308855403,39.13682971750906
375,49.333482887383994,9.364968612670829
376,46.461215499964176,-4.543422404993594
377,36.04380653043058,6.291056923881612
378,59.64091029227621,22.397240614750075
379,63.97443341160057,25.07719254959067
380,42.93214989678924,22.377739122832686
381,63.093476214207044,38.8732511256024
382,66.30999158682243,14.483898554114496
383,63.12215318865855,49.144294770335286
384,55.970959459628155,26.05742329099023
385,67.73549235231296,11.497309368848333
386,37.835601219964516,52.738233808292975
387,52.453541821548754,19.958503090192252
388,40.8409994596677,0.024251548911102816
389,38.34336728817971,-6.893755492502297
390,64.38530613293176,18.353350422699368
391,39.33495123314103,-4.636416968417199
392,47.26430133629889,26.70409780422662
393,66.92432734841994,21.412024422500963
394,49.78419654016156,63.84377508393783
395,49.28864025848866,20.22121654204141
396,72.76747221714753,4.361778059657546
397,51.684886933204396,20.377275820521668
398,65.77921184347156,8.137470222323376
399,60.8801323642543,13.269032509970023
