unit_id,AmbientHumidityBatt,CapacityRetention
88,44.59334346391853,-0.31438321407366754
89,32.061582731319454,17.079941539293735
90,42.9788774286645,37.29021082210839
91,33.54875839252486,27.630120544354774
92,61.061929524363926,9.058340395197988
93,59.281562685686545,30.71624056671959
94,63.30649307012626,10.731316832882825
95,13.542987543201075,23.804028671030963
96,45.258241432018266,28.89819897704195
97,46.65218642319883,35.938371645445585
98,68.87476711887278,28.11423420359377
99,46.36241780224223,26.78723085798455
100,68.07339835896809,28.79919602031845
101,60.34011440562606,31.168703256588007
102,56.00924328232875,29.627014458913525
103,53.47825574208113,38.414827010836355
104,52.41465544047395,11.929095690179135
105,57.806598340404804,35.32479203951184
106,52.9124710629294,30.24816153607113
107,69.00885936855975,28.85815120859778
108,53.600735954689355,16.75602502080354
109,56.962068912512244,24.477633262028256
110,40.56605959685973,5.855156351989953
111,38.671216129664366,33.97859579489439
112,52.76699875342543,22.874486518885387
113,42.35080591115268,30.243502879841742
114,65.57422899775435,22.852119656431988
115,39.859879369134646,35.672241380235384
116,63.00728166471586,22.649548130069647
117,37.71439065360139,18.337781518096044
118,38.58359292203791,43.782852314043915
119,40.468616504558035,26.585031506194994
120,22.01286062747184,29.654284538731773
121,46.403651666734575,31.04150099405076
122,57.870124271131765,33.0606132602377
123,61.223384497645,26.30179090185511
124,30.3442431066589,28.723122126795406
125,67.05112967815009,30.85571077121243
126,35.4838437388935,40.04838810861873
127,39.481640233458435,6.684362056297203
128,61.73950462290168,32.17488262866684
129,29.674987403414974,26.50122636963895
130,67.68106052019955,15.1868209763708
131,42.56801176980758,40.82604463122094
132,63.64642670130099,22.81759293971392
133,43.58818824282244,17.52547251135731
134,55.343789143797615,14.746561668183764
135,49.18784223042927,21.668484418966408
136,32.62210698227348,26.46709289406223
137,49.12941676095727,22.648015206055934
138,39.29176333166023,8.808018838400697
139,49.53114265317481,15.826099777268585
140,38.53648011312097,27.38748959275067
141,49.433515096341516,11.976519629569026
142,50.57925869434043,10.470888565370783
143,21.626171969502995,13.173063508445004
144,67.29804714750371,5.491506265034079
145,52.4169730836366,36.17312828563638
146,41.55204909045193,30.493318820777944
147,60.74291873399136,27.533999613985493
148,47.455280816801974,21.487381846834445
149,66.92656312421111,22.42395710759872
150,50.338576278025414,32.31350432467222
151,46.54644849561835,26.816153762564777
152,41.15104251674069,29.220968834968453
153,50.91123976142879,15.729404909012324
154,27.875501482824795,33.64715377948522
155,47.4265355102358,30.956527099153092
156,24.394824860007862,35.15203991110389
157,44.43337271700675,30.17058104373472
158,58.393745741239215,2.1360826776931585
159,52.50398027365892,30.09461280141887
160,51.410586456336155,19.167118335869386
161,57.29825965278628,-2.188146513990909
162,49.51319865562501,36.84230961554728
163,32.338844315201456,29.700896453651374
164,68.96075911540461,31.465393914842508
165,37.5093279118904,28.030901182203724
166,60.73883708296082,2.9441299025514276
167,12.492115281284029,27.54994578331469
168,55.811147004943145,21.210118561390637
169,72.04140340485492,45.18105346523904
170,48.99883804778469,36.302996731722814
171,43.611766341032535,38.82098449577001
172,31.896354528516007,32.349879183503575
173,39.62680357663164,34.53561222781886
174,52.88074937353141,38.330041388895296
175,48.63780752748851,-6.3142124609280685
176,42.16368828811515,-10.501345954615099
177,51.8902732634168,39.5228792253936
178,32.56225804207045,58.90067064995683
179,29.830996481997673,9.478965087208504
180,62.54675801313401,18.165442393402714
181,47.24497531179154,24.293282534079804
182,47.6306238732914,32.427695211486224
183,36.16499789557342,19.60362767905533
184,41.49969285835953,15.451126772717693
185,53.44436792186214,12.499330963430586
186,56.222042345296515,42.59401302905593
187,63.078436198515405,4.638811336973534
188,74.5244998871929,32.52226883258634
189,38.56772886222693,18.390212675907154
190,42.0340501423398,34.47688828654567
191,39.47571254223311,45.21663144157141
192,66.75500208464393,23.84737928706224
193,53.2296146230721,18.61640517439737
194,57.22808070490694,51.68938302515541
195,68.04209573023704,35.151466760565754
196,39.66553554733907,40.83171100480781
197,30.708244137258724,31.152497694316594
198,46.22909389514633,34.32829367593268
199,28.7023373266479,28.52682756893723
200,15.576571677810387,19.975289439543708
201,52.37738049383833,25.58783413816556
202,43.423423514756195,35.177097137383534
203,33.0561890084171,0.3863282843313005
204,49.92589787756816,36.091237608320824
205,55.77107253483865,43.84713881170356
206,38.63803678518532,33.1275904034828
207,37.9380448979175,33.4694204867217
208,68.13052283806606,28.180016913216004
209,38.2395217764321,19.204414261605653
210,54.99237206468424,14.958440363644096
211,35.30819659035776,33.35648451271143
212,35.11728203487482,31.725964181127452
213,42.94605853315593,18.75498394192445
214,68.15533384646791,6.857948674629485
215,39.117549679721066,41.56298003731312
216,47.4570895196549,33.299041609925716
217,40.27115237611055,31.90525617494871
218,57.40644513629389,24.68954661366583
219,55.88503825382467,13.635984747757929
220,55.12018527350863,37.38450965130967
221,43.06819521432914,27.695973528502467
222,44.07378582964842,42.18458833226984
223,71.06101501229016,-3.226730939842763
224,45.15553465416496,34.38868552241209
225,49.40578922873955,38.188795242693146
226,50.11861261122491,28.351739629788305
227,45.36505969683833,25.923154770467402
228,57.696100123014766,15.681117823533393
229,63.259958294586156,26.772105362293157
230,36.45143765522834,23.824231338436192
231,25.42802508432752,25.736761382972738
232,45.06068951720689,19.736751025516934
233,35.50833876114695,45.87449308616627
234,50.43975092480198,35.153634822305314
235,50.430179120114545,13.4760525374677
236,54.65263455419738,23.410830116383266
237,27.04719745249838,39.40283536677425
238,43.50025315734869,46.823135478270494
239,27.00953503691324,30.396464962023245
240,16.825379677361237,38.96750224500554
241,37.42396465895111,35.7967012623184
242,26.544991473822126,38.87140718154306
243,53.21605684858238,21.745721615555414
244,33.712269347401545,46.126475413008
245,33.32950232169836,19.996108317151773
246,31.086889938371986,20.734136124930682
247,39.99670262184408,31.399436043199913
248,30.172958504004647,30.555994880029825
249,39.87789458344857,19.51683679952163
250,45.98640124845749,33.644075423088466
251,57.39940244660841,27.56287467000615
252,40.634397486946256,52.210609642097914
253,77.01107254314836,37.61668968757642
254,60.78688191265223,22.9052330141701
255,60.838380844120415,20.348956355666466
256,57.08937942366481,21.588025992985287
257,60.51447064343109,18.433048069474964
258,29.522328054451155,3.9123777273213562
259,35.011847994366434,0.20144837363928048
260,46.61305861183602,48.21748815859088
261,42.48170582105087,21.83339461032264
262,58.812527002574285,31.362046551500146
263,51.32678540945947,31.13964646481511
264,43.76809060737835,26.71100388803635
265,43.43978082750246,36.106851055398
266,52.7743739556054,48.5543908836801
267,34.60207250192657,20.429148176262373
268,64.14084181099281,43.004531762213325
269,39.73821141098617,16.949053878293956
270,58.46433339371351,24.647383164050044
271,40.72254490681017,32.05995511435237
272,35.74883149599878,25.386791978888024
273,51.9396557470543,20.578688678367364
274,49.07850274247071,29.27471619670863
275,59.58813226011347,-7.060622468548912
276,42.901687644812625,9.114378454823257
277,58.785220700739536,23.625448425050976
278,53.860208205967986,35.05812941305819
279,43.002615172060196,41.76872825394236
280,46.30760646870746,19.897919435386715
281,61.667617847463724,36.65160614215197
282,45.47721440248167,9.194303487006971
283,36.9137080569575,25.979396102044003
284,48.336293011593014,11.599608860063231
285,65.29041865333225,42.09872526476038
286,38.43660336238877,36.56136567583331
287,49.27212763809754,30.10604787063649
288,68.26561152433592,10.290386902161167
289,68.48736792191721,6.670128924909498
290,38.22701149926817,18.654386388940615
291,52.29704712565894,0.5639351224014733
292,52.181851453893486,17.948904035086947
293,49.02033441073204,24.89202892893466
294,42.13982218497947,31.856126581921618
295,54.028888818788246,8.814361120329174
296,56.37859138287968,30.444951209800863
297,49.459626485995436,32.58804133742055
298,35.19201694616667,15.565198423095211
299,54.294566347411646,8.36765879915559
300,51.8374199085504,36.913834331828
301,35.7523646235327,-3.924405601263972
302,44.75471047264301,41.759335958107464
303,57.23402609827771,6.35340607596326
304,39.54402897280588,-4.7634012969045365
305,49.638044087173256,25.8135821824206
306,40.38766120963212,6.7187541874835395
307,63.94597361564225,31.96384003341933
308,31.041368538968477,27.655964906098763
309,54.27834048278935,33.970074794122176
310,38.3885372813652,28.84879754646372
311,62.756675130309176,32.63073555760634
312,43.43443561258947,34.385049290736404
313,50.83424847765917,27.047926091216265
314,61.22487326892422,30.767050844267846
315,31.638091527916345,31.641938759998705
316,32.79128338270005,28.289904194948086
317,34.48484396910476,37.85687419022459
318,40.7124874078868,24.78920792902325
319,36.62441150523873,40.70071076906693
320,49.853086560045156,-1.413157014936588
321,30.85847433559606,-8.380638445721978
322,48.67351452417547,11.617369957791933
323,36.845958690891784,16.88096524965553
324,47.76287227584058,38.4523736256581
325,37.08978331989869,29.04139417810771
326,16.69772005530303,27.128448165367438
327,54.75302564482391,-6.932188562341495
328,61.55044884756876,14.928064772715707
329,45.596351488246206,31.41420060819557
330,58.37513424977871,36.15414446442471
331,50.717039899559424,-4.958628011239054
332,48.1462590207148,30.79846278076804
333,55.02172182854198,25.213826061767392
334,47.78190381752421,27.82936847523345
335,47.5339271054073,15.12665866218992
336,67.21491636961193,15.489228524155724
337,55.57662530248182,30.63683825516294
338,36.11639324440534,17.557502393572676
339,37.13627118358079,21.854216326708748
340,46.85043847339297,12.914241347910842
341,71.45960565246878,33.6833778427224
342,39.23937115715382,19.183231314110664
343,61.98852003871939,19.968343269823507
344,51.820558632568456,34.19630209084364
345,30.647071058374063,31.35149465388245
346,49.81174997860205,48.26237224027983
347,19.17305886557337,14.377345122961927
348,38.12738370756544,-1.2259661185383006
349,31.872750903844675,16.01375356249532
350,42.90672957924364,26.12617125447672
351,59.36792328846376,36.713807930104466
352,48.80578875750898,12.188650266167713
353,58.456984937254205,31.172439188808173
354,55.987210916873806,20.353165974991363
355,34.24406591618512,25.222062682667694
356,28.924886701971054,9.79891242517364
357,27.01483518481239,17.32766634772253
358,38.79167601109291,35.755078030889756
359,49.524184178268555,33.467135025490386
360,23.13963278407214,37.52866147336087
361,49.62447441078825,21.208994716230656
362,49.23722765209817,28.819676630600927
363,64.99151545704865,2.358639677172219
364,41.39716163591791,28.71057790748995
365,53.11445234431763,33.89814668733546
366,44.99735646810438,22.469534587196883
367,37.72471160468917,38.609158813619345
368,28.598261095374674,37.494864327437234
369,85.67935677664138,26.49510710984152
370,43.63677128097974,38.85895736454335
371,46.75432264137547,31.2273003169597
372,45.745192362925586,35.02357852303251
373,50.02509608006164,30.831403130376515
374,39.14207590990091,-3.2457039372747545
375,69.29614342672997,23.95442518671879
376,51.15608080176844,29.234436840899185
377,48.01639765656904,24.339578918488986
378,57.72870953533992,39.756230376614056
379,35.36582256253078,14.256647582130508
380,39.74512808041181,8.167190909126617
381,75.20077050629098,23.840705932541926
382,72.89199532948194,33.630746623550785
383,44.55813172113993,31.240296552081364
384,36.86849589424135,17.282222216702475
385,67.34514565605998,30.880474955389623
386,41.08404702407313,36.423458813818606
387,65.7934350330967,21.827282351751442
388,51.87385429245081,24.07941227115338
389,25.082254996491898,24.736342247715044
390,58.3811521389561,44.54222069646958
391,40.09164425548311,25.78491195034468
392,54.931480530778224,30.923193017123044
393,65.07379793538965,29.493345907217705
394,31.104495814748823,31.74803527633565
395,45.8642427065466,31.69762826406667
396,35.992246060534534,0.6343839770576574
397,45.40268502407825,-3.8823601398493235
398,62.706210513410234,19.086820438303015
399,47.23033717861503,30.393927219241778
