unit_id,CapacityRetention,AmbientHumidityBatt,CoulombicEfficiency
160,19.468200600463643,48.17130935453063,-0.21900563025781494
161,31.14393199004121,62.33496624388147,16.351188976512585
162,24.72123768339849,44.2439443854347,8.379560811913324
163,20.685364248989064,39.54652524854298,15.750726184654615
164,12.284858691866859,53.904326104164696,12.045605128634744
165,29.824501539911225,38.91603816076978,4.625623883213539
166,24.809928217198465,45.60376223685949,32.64748069565801
167,13.507038355553053,44.75012713526982,7.864150860054869
168,36.635439977414116,55.276041941833036,23.315791835074265
169,11.776062039433915,36.7425887240946,36.18213865570589
170,25.054808314275437,48.51055441918257,-0.295909269578555
171,27.93145265680484,56.64894485415816,9.883733696965065
172,33.759016887389286,53.848953548360114,18.72929022859509
173,11.925991922720385,56.32578066297458,21.473766675450264
174,22.330176227750332,63.19919691038489,23.179381191211167
175,31.921007425976335,26.50199091236497,18.206193418031212
176,32.31385278467565,52.7563271322974,-8.887138487252924
177,14.964534810023682,51.855024593545956,26.07827773454892
178,32.214384212440606,59.82625216428775,23.956055675163025
179,16.53285709265045,59.17443951054055,46.94157412763356
180,30.220531448242753,57.78470667882464,8.351276295568832
181,30.60905328235357,50.40277753217923,15.482286247077868
182,29.431288303972316,57.56635705084955,9.936164090703567
183,29.90517952428631,35.77450606775778,20.64436723647841
184,17.16241154479672,51.7922101032333,36.042194357789086
185,32.57167873229888,62.5189183272305,1.1339909455180042
186,13.955773825146338,67.25267132282424,29.341146326051735
187,20.224308887974974,29.60390072151313,20.26000563483385
188,29.984599120407523,52.231025733900225,-4.352170504272163
189,7.159421508975047,58.36649462070803,38.81156197924206
190,43.2733340329578,35.854591686059784,-3.798981246475636
191,34.2140288613744,34.60470579883074,6.856042943146141
192,16.19131081409398,56.39739535182482,28.945829713062896
193,36.179016577203996,55.785673938776974,12.459372740518818
194,20.293798541082182,38.926475283135225,15.559850319819706
195,36.10626861346856,38.93994584904166,-1.3931110184999635
196,12.766003522672044,53.83786205546211,28.586183705932147
197,27.484262133214255,48.59772638226434,1.6460350784740925
198,3.756508382378584,48.63533068248315,30.635802979050908
199,3.5475718540597825,44.199860998605075,33.691407761690414
200,35.809201163058255,61.05230602833209,14.617544073761355
201,23.92123069112736,46.378445885154676,26.550453483048003
202,40.225824309366274,56.648624164006286,-2.1495994358670742
203,30.711078392727845,48.88445324281355,19.2526956341293
204,15.53230908415492,33.585184509962886,29.22803838211902
205,10.231161676270377,53.943183034920764,20.92843547982614
206,13.023483927852286,62.50152992509409,32.41769171411106
207,17.073933887395896,29.27537473493988,14.558009449837376
208,36.44155145991519,36.446973087655024,-13.601478297700812
209,35.90185742677466,52.5833886768927,7.374027142329479
210,41.3717936251483,58.029606244689376,-0.7983183987090818
211,28.770741649137765,52.36756872129112,32.08444744443936
212,38.346954793290166,63.61584323479221,6.126330350679786
213,18.242907235856215,60.39370040118246,24.638810076146573
214,-2.302286163745461,59.97865272419912,35.21498139992966
215,28.315214209986053,25.18856981317369,2.3482151432240173
216,27.909263157160787,24.2812133276423,28.515915396490968
217,36.36457894965614,50.013957342283035,39.92412811271406
218,13.295276772680914,60.826610406486274,1.4509651713050236
219,44.89096640346618,46.84101709079356,15.566707436064966
220,47.746304487531866,18.05080455806093,4.155926540797815
221,10.102409827621539,39.33981706247395,15.900885806797596
222,31.673427526989546,28.238302432434164,30.76792124341418
223,7.922448732053819,47.17534815942001,29.94558743186135
224,24.924454520962307,66.21039259569342,23.647155138845648
225,29.78117792331009,42.14052006994779,22.256580223084967
226,28.457048522544255,42.179200673544706,24.62706688932506
227,22.463583373024722,59.57717780504826,36.35408958854694
228,22.17173757383965,46.46977664599646,11.082827870926462
229,28.697948341517286,41.35221709745839,-0.7534728902342476
230,26.013788392431238,70.09286437419924,12.762168254846678
231,-2.8537026044241864,56.46327866958519,40.69108915418305
232,37.49086384060481,60.88172334213343,34.7086873534747
233,28.07329506505967,44.72786278819116,23.7650593024594
234,22.178856610259544,35.4572427353164,35.233990461296656
235,31.556544258043715,65.03303899205184,20.445510646402752
236,34.26820648921646,59.86323468270069,15.483716950166828
237,33.320595628418424,61.92866464598846,5.193186183586208
238,29.262854207273573,39.93444477440613,-20.90163341462642
239,27.22695890906484,61.51199892392718,17.843916401188935
240,12.2783805056531,51.98015798141035,35.164354633709756
241,11.104539336069505,71.95443814833939,23.113956041179993
242,-13.78445216790783,59.39237433947547,44.04254051959726
243,-11.325213453621629,30.57390362357433,60.893677963736124
244,12.257035535034314,50.666552704273535,28.360416354548953
245,27.171028278029056,48.14097232858212,1.970808555660593
246,31.473874930315365,21.011684871125276,19.706083927105023
247,21.615582556224727,46.17568818124079,19.60256093334958
248,23.601276289628835,59.04507518549778,35.18535358503106
249,31.492367084510906,37.383548071873314,46.97174583638432
250,19.21332592266102,47.599555150727674,-1.8715508237684002
251,33.65543407669733,37.89782859636202,15.491875625888753
252,17.32508258293126,36.27026969317215,40.831276862878106
253,37.36684227376344,64.43769251355567,23.510351258383434
254,9.851472842047421,74.53341521413999,53.63954370305586
255,36.624690769917834,50.34548376641633,13.715504186132671
256,16.48332302407883,45.907271263655716,30.260930522399086
257,55.170478582856944,53.24326235598308,12.098133959811292
258,2.8973281768654786,65.23072503279009,20.78922511841512
259,6.356035658200516,44.94220195231556,59.29583004973952
260,20.8543080847955,45.3268825412414,11.90309771044643
261,21.24073097157421,57.71605879343598,6.985829237002801
262,11.454463940093905,64.76069101176675,22.373726790033285
263,32.89997045746759,18.135391449764324,3.9728792783531297
264,6.688637798815507,55.04643344105365,37.591805766264415
265,20.06277789396258,40.70354528600961,20.538610302703468
266,47.89295170815921,42.207082218280306,-0.7134936990766665
267,19.177226313915842,54.33532718554981,8.217510444938965
268,43.05954098913622,49.68241662712624,20.467790327142737
269,30.747075336463418,55.870449209242125,13.394561070438321
270,44.192404499303166,53.56526885591936,15.433073495012813
271,27.45329624099471,52.66497369387343,29.93714450289176
272,13.857132908796089,58.64885731725246,48.926501610854785
273,30.409356186045272,37.38600874928021,37.47028945135287
274,23.445856871338396,35.56722252990996,32.347418949728706
275,30.20179831259288,43.53433137144356,8.360912577892421
276,-1.561730902803901,47.544333472354566,31.180013134764035
277,28.841252958011133,43.96790324673951,2.5742841307318987
278,18.430428567003574,61.228114990656785,16.841180278792855
279,22.220074121883243,25.72523812792396,23.949364041594446
280,38.12474558922885,54.0064335515546,14.29582045870378
281,48.580364639544804,42.8515140362438,-7.613607565702459
282,28.897755089127223,66.18050128946285,2.25778359623229
283,34.72808069408199,73.81547436716242,3.575658538258871
284,45.07213152825824,64.08546369069796,19.37112085728094
285,8.508870082376344,47.87483994111133,36.53384898956263
286,38.61590649701802,54.53397305773006,21.464446521618388
287,16.4508906330898,34.512232752596795,37.4139233426253
288,-4.860537501588073,49.78116885057582,27.59328145264101
289,21.881922550802543,63.90857413425263,-1.7848173719668132
290,15.981204336010244,50.13379720141004,19.376812556538262
291,1.2106612926601175,43.15126553701771,11.127499416622072
292,23.68019541588451,34.81752736705235,9.838137038465716
293,24.02119150269616,49.69562608506189,8.217876295022823
294,17.13160940806999,54.31736656224786,-1.8508157517515933
295,30.786009671842404,37.08615499132021,20.43864403270809
296,17.058560686449017,46.10221390565249,28.293225856898857
297,13.459512544130115,40.30645544590239,28.899320661915002
298,7.139770935985722,48.48363486421414,22.04812822928204
299,45.83272943274806,40.57304794503311,-11.92624480718261
300,22.854007344969872,40.87705712355033,-1.0841789872445524
301,30.309674949759692,66.54169738295136,29.17692855482065
302,17.065560612200912,38.71014962932793,22.18661129519883
303,26.382871342757237,70.64495634682237,19.956616751440766
304,27.007948319986138,29.175865086449946,6.341580286442041
305,32.07151160825084,63.9201397203428,18.560776740891395
306,-8.896462710317532,32.95353301477971,33.868979755594616
307,1.5732355667822544,60.15375368452344,18.683218552446988
308,7.8294619874462015,44.31498232830888,13.086732556958877
309,36.35721340583032,41.359283247138364,34.71311451091333
310,27.485329093879812,32.14257736315372,22.13301688504738
311,16.260366827593497,41.866775107872506,29.302304726008682
312,12.84736382815317,66.58119956645668,14.63769871082381
313,21.6215746961766,50.54325717641006,22.874387536790348
314,23.920253721410642,48.177973584612936,-5.6961813707629005
315,21.326005582023377,50.343534375342784,3.8982059553976587
316,33.85800862744322,45.48561137060116,-14.977283589260438
317,37.16294573033484,37.07766329464261,-7.973214091640784
318,5.409104646386993,53.42182356652438,38.10302751119416
319,30.142715775149707,50.371520238506534,3.472591612479796
320,40.77610863721556,45.663915676792094,16.137398419834696
321,9.697456814457889,47.75343808948302,23.61892650837774
322,33.93856523209219,54.13833098065355,3.823869196230797
323,34.81929828832424,44.66585983059928,13.363619196691847
324,35.8131915053047,42.50160666507787,5.759839562521843
325,39.092055726056024,38.15110537307974,11.29533874500048
326,22.151968888994706,49.07724764038456,17.80367146556491
327,34.24219828755344,50.254850823729775,-2.7254903953430514
328,32.33530684073726,29.567357966316884,0.9864283974264278
329,1.7291782548118753,64.3011681864498,42.19687951216562
330,21.513979246010734,65.47381623785543,9.396410578429386
331,23.47457826973288,64.3523801912806,33.1213258546863
332,20.57524291007421,53.29904711405493,17.543423863627044
333,30.321392560882025,49.10913972246127,20.850182614318577
334,-0.8037623697479198,41.97744230598079,60.62601726734793
335,33.89983165197459,35.827661757619985,18.7049508173304
336,30.444886259651334,64.304870482056,-4.14674295870107
337,38.927821802572254,52.91581018309047,9.303844023670614
338,36.840423767403706,59.961203428885696,20.065495926746557
339,33.99281809166049,46.010006965241466,15.66874347323045
340,34.18165655362945,66.04866465221816,16.968271774426615
341,35.600359857059466,42.62493859072108,6.929734889407888
342,29.193301768422398,64.13250512463657,17.550296172176278
343,-3.721823596976044,74.37362002728923,27.79679600720696
344,8.962216397554213,42.55115387183849,35.50817518506838
345,43.45365078231023,58.59831827278012,8.692798767640433
346,24.475336113682445,47.429637802308235,-4.269085972202248
347,-6.111440539521562,54.40583543187782,29.369836380536924
348,42.494204989209564,62.18389709858187,11.24529700657967
349,11.562957390053077,49.65080356085047,28.72762840930384
350,41.334052114769236,51.58469572213708,0.1591473095273308
351,36.005755495562546,34.187015780139994,18.691011755925942
352,35.85238522129522,55.836080188753144,13.547981221883235
353,33.38353769453215,41.515884251634915,22.558682917166593
354,36.02109714340123,43.329416994335325,-1.5233710395421998
355,8.88507090802064,33.546361542556006,50.12042894979915
356,12.432004295540356,65.9521318247286,59.5406848135478
357,37.586999880141896,58.55781694028833,31.66338417315144
358,30.6624081830143,55.51071337753777,15.130411002372686
359,-13.784090667164298,36.36862798601756,30.370564339397482
360,20.146039381229013,47.08503517843759,5.440161205833785
361,30.19649774946913,55.48748213239692,28.738948765556472
362,0.5410427121399418,58.31811038683337,29.76482511922024
363,35.828224506518715,63.32356250194882,17.77957299628593
364,34.23950574379824,49.157182433147916,10.325312798632778
365,27.214009386326726,58.25160479261384,8.96355054774374
366,34.65071774241295,22.70358016374221,20.0623758913478
367,28.534318987990808,42.55199492266362,-8.13003968901839
368,29.834184547779174,43.506258872546745,-12.292670556947975
369,9.63286771507773,73.19723982327217,22.927128219825043
370,43.695060588887735,70.58244464469446,24.321359688611896
371,7.691181388430544,42.5063060261995,15.326876100526391
372,10.753719077608483,61.43155938803781,40.619011664103596
373,6.582841533139533,54.460486010836945,38.78530068422926
374,35.98208821987274,69.65073114623738,37.671062986900466
375,18.84336898021006,41.4413091932219,25.373296863375018
376,44.90909272633657,70.95597755934624,6.97966541459503
377,34.0366390844001,58.200202157207684,-0.3625300335206596
378,18.05787054839347,29.76534067176124,30.99733591505371
379,31.024897326565963,45.81200441220247,13.73156748690445
380,4.061864997981717,47.07798420682915,44.188425882581576
381,36.940628593266354,56.959358464886165,8.223022108961692
382,30.668448118306394,57.26124243019175,11.137775260649889
383,29.013605433535233,75.87261195336575,12.356271103585785
384,4.218343743347741,53.133156139795176,23.997550253728257
385,34.60490795561979,46.09840763757681,6.431434027878854
386,18.90997818603512,49.80512944452711,11.821458723075814
387,26.990251332800298,49.99716515263873,6.032460505498093
388,17.62768947834119,43.28117416635064,19.605219379865353
389,15.601757847698687,59.95424339844607,0.9415045918670017
390,24.711796120421912,59.506604913716956,36.43134604950017
391,28.78011056358232,54.76867185210302,-8.608276950571724
392,35.949535131514104,69.89607152076952,-1.3877861872790014
393,29.612395204561768,36.841719175806176,18.507255104500757
394,25.82900163112228,53.15404283717704,24.75625884936987
395,25.779468694406344,47.29446568532407,-2.1754993141128978
396,44.36253111589449,51.277402082656586,1.0695987227199577
397,27.17375368277011,36.83461992792493,28.5949243162016
398,34.14992863240662,40.444895569250626,16.749335427682276
399,5.668950555600798,36.875972562499044,47.500160637761525
