unit_id,JobThroughput,NetworkTopologyHops,FanSpeed,RackInletTemp
64,11.809605471627549,50.107155264753146,54.72784460881933,57.8991074723947
65,12.409237082942413,34.53409200005768,52.570652546241256,60.689154234638764
66,16.061153952144227,57.016247775641254,58.5424172271805,66.29916981339773
67,13.51811084693753,45.95079801408887,58.184537496643344,48.3825644191797
68,19.533496110924077,49.36896815571512,56.51810536031636,44.271143739608064
69,18.438244689822334,60.40265530560807,58.26422390463705,45.87126687532224
70,22.935132938178164,52.84088856350096,55.72126194389059,59.390911278575835
71,18.25479554053587,35.79596139764037,48.007213224953354,48.0843746426391
72,5.36794515269833,50.121969079079356,58.264181389744046,56.04789550118113
73,8.553868141976523,33.17945716385974,78.18951273531736,55.50865008559221
74,13.322872368110735,45.60865437954613,41.50873084918246,47.993901499396316
75,39.47917968825471,58.94811854013831,56.00863615762733,12.712930215871065
76,20.28612578800528,54.665119894288935,60.91955119063887,43.976145008828915
77,5.925788150898895,43.22518909951982,73.93974192340396,70.98120696223575
78,5.729073832639756,63.46589390599524,37.91231684620538,54.08232587623933
79,21.257446953293666,45.15590702242119,59.40949057027842,39.14720814148734
80,21.64183980099482,67.3501802982709,54.94578925504123,44.11052095236816
81,49.998309205088184,47.65503769394275,70.08659181708654,46.22029618845072
82,22.110559167166315,68.15238834508848,55.32776763378221,33.411879088220424
83,9.787192131423886,42.88330617733454,66.95080237240131,68.26848735714006
84,14.95922885433917,55.73758670104458,61.52686629862095,57.33527112313416
85,8.74923450410849,41.23752735689326,57.54016058733577,66.37038291130315
86,37.044602750213286,63.639831339767234,53.12478317326232,55.8222265205477
87,13.731714789060286,44.00300090997452,50.406710012120264,52.502686913527526
88,23.609076820401636,43.93109832973844,60.55545277417551,47.2418234465876
89,24.517877318152117,47.680692756939195,70.09232274992038,57.82439923310554
90,20.14323809630158,47.932889025489764,58.096456712781325,38.11597654093771
91,10.218267517944142,67.08638852372906,81.84940436260531,58.89977588777308
92,19.582875988394946,58.377559065419575,50.1974396390128,27.988539074166315
93,40.31341765856653,51.15408160887438,71.00397919040357,48.68980358983397
94,6.545826422133171,55.949915150237366,47.110714994463414,67.52415053658993
95,29.000652600130426,52.036780864158196,66.7309519111367,43.27615842788864
96,11.214276906814241,48.84385534173216,69.90770898580769,61.04293743796402
97,6.9320632005785505,58.533824178660446,43.368255177498334,52.79242433483066
98,-1.498500432420168,50.022571779086014,72.81266502788714,58.89271869482346
99,14.330531602350707,53.401691963005284,74.4673048124869,59.319691082150776
100,27.838122240562832,36.401199510424995,67.23168917416676,55.387053506899086
101,5.241907279769688,57.65388146143355,66.35778866739106,64.91198616023058
102,5.552092483562343,66.90256557916307,65.17642033386957,60.80921334269161
103,15.896033886019438,56.96106034597725,52.22322344315643,57.790510337330176
104,13.568999103853066,53.16550310610175,68.5063164442453,66.26071885750606
105,9.070338787757933,51.29759878705881,56.138243525482864,46.97669928977336
106,24.24667612704185,44.0881689748625,62.56081827649274,45.34957743510052
107,8.553851266126815,67.19142875390601,58.96136619302882,58.8944215477718
108,15.672734142116216,46.84464560646178,46.64915544982061,48.46266856975903
109,15.454754221719767,65.0847160186202,54.842709467140565,70.85821204756972
110,9.529635775803625,71.04070523106172,53.865588604800514,72.43296657576569
111,6.9227330793847335,51.225408711759236,68.58008905750297,58.287665946839304
112,26.015938104956895,68.0133469863898,52.99838385654064,36.54908478294582
113,16.149983716428316,42.985172211120826,43.240157232314864,48.86072774038258
114,21.31490803008333,32.55653875835051,53.73605045593909,50.645573925042314
115,9.018455703579926,42.29330363861145,56.40517968330167,69.30736538895256
116,17.46376904999344,61.576565713532794,58.91263247709849,44.586700729145356
117,19.946403828840772,36.53559012812833,73.53919878392679,35.578356822127276
118,7.973081000238459,60.46303747167949,51.13262081997498,65.0201708557332
119,10.54894021838316,56.375930028641115,56.48662337884141,57.11247344292733
120,25.265550571368472,74.12043993686991,58.93270130941491,25.1282233743503
121,12.444731407290853,34.858618997458905,49.00352685316714,65.82269740006608
122,14.713497761319942,64.64715698015593,46.85708180880161,49.60842036245652
123,5.416217769739268,52.63986345308637,55.03523810672317,65.45206035194023
124,27.281360944443776,43.61622203488642,64.0041583832173,49.33073287451945
125,8.876556999408114,36.83875182704957,41.45196773726188,55.96025822075505
126,14.697904334979594,54.2500516285645,76.03782013456629,56.140111378913154
127,14.199347213844058,39.890052906819406,45.57435363657878,56.085086313457516
128,20.249960813283167,57.28045480341109,75.77826562348034,33.36871328512086
129,7.3973424107399275,52.92274055224711,50.469506723827415,64.604228850298
130,7.622545555251224,41.22151163362017,46.92042862046513,54.506318819437766
131,15.095161098602684,40.26872117615545,64.83157390843294,65.04967992050567
132,4.721942447175702,37.521026982034186,64.80502889963591,58.84166791981047
133,9.864215944043654,44.19948501630828,54.7854998079734,61.60024583784348
134,10.233992858666195,61.38044807584392,55.661547985919306,68.59766414763548
135,44.34042566583596,66.03426164688746,44.04075187303566,27.70639013411982
136,6.609590968268833,32.58398255121199,36.02482535278167,64.12992141528774
137,40.92034480827699,47.8273163190581,63.80390348808301,51.26524330720643
138,53.949950059778075,47.536837780271256,35.72904671507722,59.2467120913416
139,15.22904919147285,51.204103222103015,66.53932945184992,51.04748940873177
140,9.355858066407595,74.08402872505162,64.99761271226821,60.38100479551377
141,7.5458044285938515,29.646415989677585,49.61583432348049,59.36443368413595
142,27.380142096478107,54.70982618526849,74.74411396910799,46.29083590301329
143,23.776653238811633,55.22856516011002,47.715398804184694,49.31902563018899
144,8.527971247951418,70.60728641665882,56.48719640330704,51.72572181387636
145,15.762487439233247,54.47924082548188,58.26634517885727,59.811000055382706
146,18.981989708373895,45.3394649961424,50.151105368992205,33.145963968841464
147,11.799821311572611,63.15188550965156,50.36048884219703,68.34684074390665
148,14.134002307859088,45.52671152202607,61.01247763323228,37.47457804136097
149,6.5465368546086165,50.962937238703056,55.22686199956316,60.731010335535444
150,26.383059066983286,43.18853180484481,55.478381993899454,31.48799290208303
151,28.929604798313065,67.6694577407093,42.4400334049691,23.27410113382831
152,18.427488527260376,46.55650721488937,63.04843466631506,60.228993589060735
153,26.165598585677753,58.94236627494927,55.01753003683221,57.17758736842828
154,8.64231238826497,62.24182794930614,57.10111312915693,55.27267222401508
155,0.17009701224905205,67.9486582515874,66.9083094227132,69.76934985299766
156,23.17827310529293,68.50814209687914,51.14939538008095,34.929416241494415
157,27.014234890072043,35.75764750157202,57.08608203497381,58.420100187535986
158,13.939533132410642,48.87294436825198,54.40360595076475,70.79013169596855
159,18.01619365707556,40.31685026426667,50.671709115830396,38.06946939250233
160,9.078194859470184,67.68676148934776,70.87105444946013,54.78731972431673
161,31.688516925513092,40.243222674794254,61.70965598146732,37.859084311490726
162,17.9109484339148,39.5413328190274,72.43326699350477,60.51605413476551
163,17.309683482858055,43.734461378168014,63.511898954596695,70.33778697346513
164,9.308808543086359,63.25246205894577,50.676825978920654,55.27044043880281
165,23.00764108086561,61.3120063837864,74.91507653103076,47.51041381884842
166,10.830436996974441,64.05344093761366,73.55569561466888,48.224193831753816
167,11.70171592253305,67.93562888948628,54.65034801771388,52.05505758437107
168,9.789971991137575,66.15037548028513,69.11907323429841,49.68848938690326
169,8.927370627627432,75.65488957091418,64.48916411253657,60.2219141014191
170,13.614630482249463,60.345793266230004,37.07247245963971,53.38951047485375
171,29.799512358581783,51.54297955916198,52.07540436091588,29.444003386354993
172,10.080585720743688,47.06909465164104,63.57103850640055,46.08235605179302
173,11.582432210174199,45.11136517195431,66.88611506226245,67.64994295934731
174,14.869974022959617,56.979415378857,67.85571404973,61.65503033881372
175,7.995556419407764,51.63139822448894,60.768837666731905,65.06518711765602
176,54.61480601298088,67.02288781231476,63.69961558440222,49.92901467084859
177,18.15878552449383,57.89434951246812,62.10752047317444,45.313825458959876
178,1.2068438659803178,68.35811323292013,57.943452739597824,68.76232173887006
179,10.521300967949166,47.15531167083352,67.74093561267787,66.06457906206899
180,-8.234971499646399,47.0793592359073,58.58611756412422,68.75735905037725
181,14.718482639088226,46.84088123384747,65.0830943082311,45.57662908766929
182,13.808339919207796,70.42757532092784,56.54903032516056,56.082265668549255
183,15.43821970148609,37.80282545881653,46.517957952997754,63.59789927768767
184,19.298050795300128,46.47269003060628,54.086565134295995,59.70834104800399
185,-2.835302057024081,71.15745588439339,64.2277523763524,83.96076317231548
186,36.87273862394467,53.470726983823404,61.215210383964276,38.067859119115006
187,8.499925221554141,52.161699489761425,84.9484343972429,51.17324333785874
188,5.526733846316021,66.53186239662035,44.831279528850224,59.94286372729588
189,30.781392894798216,48.71226445591526,59.36404504690238,29.072888727827383
190,10.459328529939853,49.30777970056574,65.9922057553531,53.977958819619666
191,32.11807014843151,43.61412599600069,61.26887266778615,30.853220354374724
192,1.925115690552337,58.73516499207308,51.44463516025672,64.17370434036648
193,13.602423430807864,52.75867367123629,60.230343532205474,51.92650681371885
194,22.762143156409472,60.617909034718195,63.758515397185135,57.59571739946948
195,27.622566239146888,53.97853551636838,54.1674668914749,71.94589319269153
196,4.961564933717481,38.34436072183323,52.50101489478761,65.68791544927961
197,19.96273356499394,40.54523500568212,54.88425106736683,36.01301333608998
198,13.262949494230353,54.784760520580946,43.777658346443474,44.16868055724403
199,12.305290532616418,29.700884250814134,57.41961175786948,44.40284091418445
200,12.806231853822236,62.48760031113329,57.51623496204523,53.924901227919115
201,19.340247288557638,66.22445216120877,56.38698806030809,54.667755342420485
202,14.886579225295096,14.192084108361792,64.40647069960457,51.53061914126188
203,28.42539375273084,63.58370980643492,72.66531890346921,35.019628211351396
204,31.10810800826569,36.725667410363236,72.36099847193185,48.97610118688613
205,-7.741341447940739,68.03968130671802,59.7310090829706,78.10571200665308
206,29.83677090815079,46.880004413517305,72.04331534097663,27.808153824462067
207,11.547417138511907,36.42848605493639,47.2988141652245,55.37492115674075
208,23.388608858482197,38.36816970373993,74.77598023824422,55.68211413638298
209,0.949065141462603,46.0098030055569,39.35931457932191,79.89539559176114
210,10.901189485910763,43.007754596229375,77.23792333973893,52.68111865993768
211,20.793981553962166,29.40526171114763,73.24887774704892,55.881165047684235
212,13.086987630948082,70.19034554630142,44.019051589305036,55.89023774991315
213,13.716165671016222,38.860750179073264,58.88501243578227,44.2149804568926
214,22.103259641345282,52.189862019068364,70.54341158822238,44.543890978446136
215,20.666599810764748,46.90897079327622,73.91546766135794,69.06174736738689
216,28.57687746446913,67.5592061919601,48.202105826187996,64.36605172714265
217,19.300899431108615,42.1118445068272,68.01766319829342,50.20987749763664
218,15.52131043135876,49.67474548860703,72.22662344815822,63.07803868759742
219,9.503627726983137,34.81194068745403,65.17679189270112,61.400108504962084
220,21.475942153218977,57.08452577244134,46.03994669154707,51.65627802985701
221,22.27868028155673,52.872414967005376,58.92209383575774,75.22846340062384
222,18.124978206185084,39.300005669729934,57.55073796728883,65.02438937295732
223,26.39041900830279,49.650133385497085,60.30250580653719,37.89752143718157
224,17.3527699807513,58.90275233205388,55.135133338087726,33.84254014622958
225,24.07726512134233,77.76148414700184,59.82394294998287,40.67222478835722
226,7.963765006660497,49.14756054221928,48.79776323369821,68.40142026853059
227,16.51178057603898,49.94759721839772,47.60563976682595,45.72313442012466
228,10.162708327514451,76.11811891102192,74.08770933077446,47.85140106549276
229,9.266249629858809,23.372565042099765,67.51926344209643,82.32577964848119
230,19.80658040051909,37.413618161688,47.52022268441349,62.2696053967589
231,7.6112739116206125,69.71520151816993,59.207920152688544,56.60805501326953
232,13.66194827055915,71.99050535689773,67.24543183979907,75.43999380785736
233,16.629958947552304,43.32201632808712,76.98240779658246,52.768272939435036
234,21.138023253047855,64.03260457674007,56.8605815816799,49.984460583605625
235,4.701651359743889,46.27179551655524,69.7506396249699,65.84732998618468
236,20.111104099124443,62.79894715740832,72.54025172999842,53.864181727916474
237,21.934972768936372,36.30753867958602,69.86026790661286,49.586295712809076
238,-1.1813616559908082,35.62056052409174,72.55357802878702,56.52071313202369
239,13.627301230844768,46.6180437872862,55.75828720920795,63.52183255392895
240,12.214129553213578,33.8454516919567,66.65140733660675,59.26476838923607
241,20.50646088914228,43.22742404942675,50.7066390471794,42.66715713251059
242,19.811167640170044,40.37524370107364,59.02218555908582,44.85849619917323
243,8.463894546786364,52.01854636190826,67.93146312667274,53.9167237087201
244,13.801660150202142,36.679923225531795,64.85995461175985,61.45659488570803
245,6.067453466398398,50.0606769382217,56.89905529117126,70.7943449978124
246,10.760447437514173,42.33617391328522,84.58489610030495,56.42628528009345
247,24.45245775162381,35.58215705050979,61.93595933512606,44.85646596131689
248,13.883566061127546,55.0684760810513,66.54470302619926,62.74158308156873
249,24.295925895306738,65.58529177419769,40.84073024145759,61.04223344070269
250,5.59081510818195,47.286471925111115,63.6383446962075,58.74414934500664
251,18.66794782387178,73.90249728466257,60.80030601960043,44.574075304369636
252,-2.376178418670466,54.04888156153885,53.468711592737236,78.3413051632765
253,5.844195984628957,40.40182844564614,59.50474688594389,58.150786599528296
254,16.00966573356586,55.18692286887951,60.7789093436702,57.94475098415127
255,9.293741750615272,52.837164759327095,65.6415463795144,54.707398163576514
256,12.046855148519608,61.03225812884758,58.567286379448966,62.98669088163804
257,15.55859451171246,51.936465689369,71.3333458826798,46.94414372040421
258,16.75140279034498,51.833794250106685,58.951939320392086,58.53803970188448
259,17.434065540268822,52.61561377108632,63.00440403260312,62.527075193678414
260,13.766613367220128,50.61211684944477,46.45925542462616,39.94121307623994
261,5.630881912169575,56.72932306506716,74.03599164991199,70.73258023011458
262,21.38167862987605,60.56385586236034,66.16274784446878,56.73421814156357
263,25.453543548352265,41.62746581845008,58.66717114790532,57.27020759189146
264,10.185881464853061,53.867128765570605,50.94979299985838,46.01176616118647
265,16.756203080258867,28.21307510716715,53.10720680787156,60.79928023172781
266,21.704756221696584,63.994121113385916,69.27582798957192,55.83653963474118
267,27.232533097996253,59.9588795899609,62.16647750623764,35.161493378274045
268,17.770736845872868,40.91339859167431,65.89120995479095,47.33522957263676
269,25.774300342792767,64.81986427989736,59.50309182213324,34.336124761450854
270,24.765033370758132,41.29160624808899,49.26310066309435,45.2415781918247
271,36.83849895578915,47.16607894588328,69.29494977748533,45.70389389477661
272,28.325162273553328,51.09141788441156,44.128723700754975,41.3555168701788
273,11.765724707756375,57.02174988369174,77.22431933839421,62.28799333930729
274,17.666298856378514,49.95171831513627,72.85387671636914,49.31770447235931
275,45.380328863344744,38.74241583481584,53.2310273149604,45.060836316303075
276,22.706176148679006,41.49566984288699,66.27222877191387,43.89722727551332
277,12.177843829079249,39.73885738464126,58.25360668839689,74.41856637117637
278,34.40930997076666,48.31421138442219,40.679197093171695,61.44574911340476
279,18.849598697808364,35.764561832172646,49.74694242179697,37.326137464443974
280,24.30147604069346,65.95551705662753,56.55298316540684,45.55137704377879
281,2.1151929983254742,48.446643536154205,56.17124356392912,69.25147954690733
282,21.659260412645594,62.27975304301374,38.43528980448583,64.39641909266739
283,7.5416884615436075,46.15973655329002,47.51329169271451,65.5214604595238
284,9.275575982654363,78.95505969081127,64.37197469184821,65.32643694512156
285,11.899986035837461,50.816797203600636,67.53904180818688,47.66584048271879
286,62.91804171698169,28.590660693810584,70.5295425107568,64.4724454458527
287,17.338965757703914,29.682492213806935,59.79151212542251,61.92344538572271
288,28.474246738212663,47.81871914169469,55.09577486834401,54.72578680077889
289,27.89753739700464,45.087572440392236,66.51537942139389,54.72936106965542
290,17.833504017648885,45.5044781133097,59.298561160289815,46.807895628318846
291,-5.092844508371768,43.93729570951788,67.89878581527935,74.9270161073283
292,13.219468475349228,50.066154781070075,75.63790747844774,58.31499775622071
293,18.74436370984091,34.56095863943162,72.12680512906297,49.037071687607686
294,7.868164276716456,39.734667912265714,71.69584904972878,79.90682691208794
295,25.726742856699488,64.22592957866323,52.80696840330051,32.8037450267689
296,14.972030436589762,56.39679228212584,54.65432552060638,73.38293347841439
297,7.064538896744525,14.743716631888097,58.93595526526787,48.424297737372754
298,19.171640113706093,64.63736578965417,54.68867235505414,49.110402484670196
299,37.83120322898124,55.51215919307015,77.09249032853792,57.34005326776737
300,11.286900715640165,41.85020511479118,48.80227969926723,50.205820068855715
301,6.342998524883316,45.59645762601077,71.56878046290619,49.83579556815492
302,35.923031814373545,51.014649305673956,51.063966931148144,45.508044477118
303,29.474690834284555,72.50786205084977,70.24322819189365,53.7285348464937
304,22.025441020207424,41.12637721503642,52.48199606362549,64.01402850138616
305,2.3255280393699294,33.38763669100738,76.92982617289964,67.06468047523818
306,2.2476910425780954,73.06185691098065,66.62779559774198,66.01052148930508
307,22.99221980786103,53.537519478863274,67.10996030216928,48.63623156562058
308,23.3194739097908,37.57346032320384,35.92901466378521,40.690420554075075
309,28.817143022399467,43.88410208174814,88.1375827436344,52.60957953717625
310,18.902148492820622,70.86881969142021,51.15390304112663,66.301232409415
311,14.809842749950986,62.63678863600561,34.7624924086163,47.77025675070795
312,13.894473407548974,51.03398654001829,69.8340981766263,40.706940223874916
313,22.146969174601132,51.35200788080645,48.37629437964137,45.50691943072146
314,15.999919506238818,46.09890241206257,80.36115678051944,27.212975629948442
315,32.24944124821094,17.641471433992454,52.93469648992683,28.49134037380735
316,18.353692387198194,43.705523003664545,64.39391094137757,38.62170568105535
317,16.134302605323892,52.81332543332394,53.53358573073586,41.22255220533533
318,18.552625533311264,44.74859808353565,65.52689342533544,45.00657704612829
319,15.621003996658722,40.15508221803768,58.23851386966668,57.54156830730972
320,5.9742692830911475,51.85258613127681,54.701085461140984,67.70174918760138
321,8.115987542798585,41.46137842075488,45.75951430538037,47.05317983772804
322,7.633106080650478,48.0840566342916,51.8958988998616,54.77848263543126
323,23.61855699630951,41.990750140816615,50.073922506349135,45.29963699085134
324,5.888873294070618,63.23536982386446,80.22871169265112,61.43661686696142
325,9.077782044118607,55.906916147538475,66.05124017900751,49.79178260786853
326,7.958019218537771,41.908272713759,61.198841190561986,60.52401640230553
327,17.48189167592001,61.949685976089775,71.52352364428307,54.751632184813324
328,26.74528309425272,44.83070032974901,75.19037850191255,54.22267984500647
329,29.128609036637926,52.3432091071763,48.147150209709736,43.21837060738564
330,60.90270383757309,36.83576683560679,53.35480611808153,50.664424353418674
331,2.26438784615371,44.925158360003806,48.38187857290885,69.21817769239688
332,15.186734950653195,40.39269693091252,69.05924911181988,54.74230950748841
333,38.2407063239909,45.487966631710236,63.383234155617096,55.38179866489667
334,9.535019639853674,16.442901967830412,46.647788497117354,56.614472042787426
335,35.59043834241443,62.05478896109533,54.419092863438465,34.943143356080235
336,7.951213511256436,46.48017824971585,69.35183122806733,79.06300162200411
337,13.1173852087995,45.93023242263229,68.92185444782424,65.29707968415745
338,5.753311553479465,33.936261369638444,65.18107597145104,66.89002490388953
339,11.398843120419302,47.4810678209349,52.05462776935912,54.49194038930832
340,23.985185688090613,51.16543033381263,71.52486921236404,38.802683567209215
341,8.323933862903495,38.84738697132715,65.81167091853736,52.41322467901442
342,29.294230618893543,37.566155792455746,62.18724989619137,53.855689797619796
343,14.590816130222734,64.95765429868042,55.477724040561185,71.0194216878611
344,21.450848965608266,74.24364429899944,46.977749875389904,58.933737555873336
345,4.661777299661706,57.964854290694134,65.28865240774557,66.21400354790258
346,7.215014895659367,64.20348830805325,75.0754423505889,64.03596623384063
347,36.934774957228655,41.523690210647366,58.45436947496207,46.16351118486521
348,12.030683196857959,54.23862687245754,61.187217988579725,59.244453544416444
349,15.929878583807307,38.975770638004455,55.62986456258291,57.26319609959497
350,45.35736358042971,52.207015182738644,56.519481080539606,54.87717120010419
351,10.456187793111987,65.33968387806235,70.59535815585637,50.79160907004026
352,36.326144556886355,65.66658494527461,53.38588508477447,36.110800874418075
353,19.822676779520435,63.95723478168053,78.53259977438825,51.24561910777367
354,4.14681448271034,49.84342783506374,77.85648217230244,64.43701513444945
355,37.233023081103745,39.16557037537899,54.49522905301944,43.36302397841792
356,4.614198345098881,52.08186174381289,81.17240197162376,64.03576090188027
357,17.458537382092214,47.67868740327514,51.01535610436199,36.44312093737988
358,2.25195358010686,21.6061261459867,81.28156708889476,58.99160965665433
359,9.847995692224762,51.29786761756378,61.303193357803934,54.40722689700935
360,-5.0445750728590735,60.31572365303668,40.65262402470377,73.28432548399931
361,45.58609230703758,9.564757684190727,63.08585415546364,46.56496427518222
362,37.41173058617096,45.31587789681298,69.7639368282723,78.73693523528046
363,8.065231775979143,60.83033988766862,52.22121149683379,66.20160439092426
364,20.015916933640757,31.011223181547095,62.53094435263778,42.02507810582336
365,26.075680712389357,44.447816279637685,49.92925036959377,62.397336730506865
366,24.501985611999935,66.83935751321442,64.3191480030335,44.72213244541816
367,14.977618102797779,34.89973676206868,65.44323243711877,52.04562272359469
368,-2.275193667545192,56.331768664098064,77.76340437290908,69.28941185722394
369,19.79679432587268,39.00803951723131,44.67613869967057,51.99436840208839
370,5.125223398899374,40.75430346079203,54.708832447328646,67.80679447220626
371,28.03863342804643,34.8232815825756,50.74165935675514,74.72393309047234
372,9.420347893740681,56.06332060836784,71.59016576971771,67.98647419673446
373,32.97605440681389,40.425594781623616,52.898473027682904,59.91011090094614
374,10.872638539740999,42.15586827618125,82.02106591239297,47.40929992422669
375,17.69814951104611,45.76667372329646,55.38272576633391,38.322885660581385
376,14.989921287035262,30.79347441496551,68.61883996263067,54.177818192021256
377,22.569088822008474,57.466450953471785,65.24011162953019,57.95666069471033
378,21.933125886599086,48.468448784568295,60.701421758478304,48.074455370677356
379,26.902102910982062,65.78506770309478,45.34702307707938,36.25510666123235
380,28.034397176290387,33.17366175073899,74.89239414395675,49.732113912607495
381,0.504178826940742,59.89445185779571,61.45768345846756,70.77629543042632
382,18.956170748673333,44.01505209904683,67.71469918398861,29.91828458796116
383,14.667086624340104,53.691160395635706,68.40180317442761,42.97689809930907
384,11.926459389112068,58.21465325571331,72.92917626767753,54.03509364920006
385,21.391264154759302,40.67119845130772,55.7270659924033,38.884813777447214
386,7.613731920529739,23.168349123915224,70.68400857961522,77.76504200848073
387,21.97678768158935,57.452106936496534,36.856056886186714,46.86630492018264
388,25.98673120141968,60.77619643588909,69.34604038179108,42.143267279237364
389,25.50312972534585,42.16899342987006,61.05169879650607,55.998854776498646
390,58.15567768570948,44.82365448095691,68.79855928726181,49.89128160057819
391,4.328418218868615,32.74983420944923,66.13602798570385,74.09386687427373
392,29.934843944389034,43.91376467758601,56.227964981949036,24.06573417711298
393,7.926664752177152,40.61722569477958,54.92257670508477,55.450311710737175
394,14.861651035987231,55.31345679503895,63.51128905499608,57.98771571278207
395,37.286696234017796,44.28011739851204,60.01037392820585,65.13150478473973
396,21.400769037151562,49.19506894115421,55.77935713543601,41.650767344320364
397,18.120828727806746,56.605309045071564,58.908754739443815,56.56335913768559
398,11.460139520821748,67.65843373615107,79.71098124785384,54.8168461998109
399,18.05164241655374,51.74478596986398,68.057945390307,48.96994886832053
