unit_id,NetworkTopologyHops,JobThroughput
64,51.40817584727805,2.3375971926505823
65,46.69214936098602,13.496803427170429
66,47.51510106717426,17.122048880845472
67,45.584986063353725,7.326676876166152
68,49.55693128175796,16.600307747201555
69,60.198091650329445,45.033124518344394
70,53.22305121206303,19.322523335984872
71,56.91570907924143,18.177752390702107
72,42.66597497297535,28.73733834853832
73,68.57637793598664,12.427367171649346
74,38.878832228490936,11.418621416610414
75,43.12881829931488,14.606109798715245
76,56.607154510718985,28.527809954724297
77,59.26705630213973,13.340375936983897
78,48.59153083264142,19.49446374383018
79,65.56438948295836,35.60779002446881
80,38.10632075919263,40.542394293211935
81,58.20908866779507,10.915287238975058
82,40.9482672886221,7.429351729871591
83,57.70737641759895,7.533704623825424
84,53.082074921628944,14.155501124901486
85,39.04999686697314,27.889271027604718
86,47.17376404517052,11.957925450425314
87,61.48101036017396,20.374333540625923
88,69.61060096622474,49.74267673202908
89,56.311660195685135,17.790309546181515
90,53.25357998441103,29.091448083055813
91,41.48199292068734,18.09865430516252
92,55.6853673843649,31.382683772037574
93,60.804946286199666,33.1498300806949
94,41.541541181199676,15.238338014605265
95,54.027236132624516,24.838349626752148
96,49.670443354351704,22.62670932298667
97,49.23455751786434,19.272715885514614
98,31.44964673645912,16.829499298768905
99,62.67370676709712,14.199853803297104
100,76.63221624918225,0.45409080516584366
101,37.627469282991164,23.402299190089252
102,44.57287157517591,39.652487450834734
103,53.52441266726642,-0.5610751502586044
104,51.73062027534212,12.195863217567856
105,33.16550915634072,21.03265238016546
106,42.38869246004747,22.386303432782903
107,40.19102535021398,56.80896414674677
108,29.426713681119686,13.513777109701717
109,42.971873337062576,36.21074335885531
110,40.73542885410747,18.721939168662264
111,42.91810289121932,19.5929880516552
112,38.19069018256421,18.021216940480514
113,49.603792232644416,39.43303673795877
114,26.408586698742766,9.909386312328772
115,41.99827933293723,7.310045421219722
116,43.38517791053068,24.264531819659805
117,30.497993704842056,15.171098486203444
118,49.253642533945815,23.392438731884102
119,43.23951352423393,5.357454144163728
120,51.53144436962581,7.2171575001205035
121,34.718881017710146,44.172055008099456
122,54.89232225578442,27.447035512016733
123,54.5164706458755,12.269338011427207
124,49.298621876657634,2.4987009039389547
125,29.058317835708472,24.885184352886604
126,56.90450167298076,5.70070545186824
127,47.808009904853506,6.409015907811545
128,41.68507613222663,13.976325249102214
129,46.22658682500021,28.872459545864235
130,56.77239518105184,18.41910056091264
131,19.221714770214376,16.064452503184675
132,55.957696889480445,38.323733925098814
133,35.31663445659112,25.406943737392098
134,51.79171693314553,2.061700377720088
135,55.103513521767326,1.1910048034287009
136,59.5334542770653,-4.118903967794756
137,62.405170239436536,3.070581735403169
138,69.63289761524378,17.000859295011093
139,44.535850916329146,14.246267567761832
140,50.16433195317647,20.04434924355494
141,33.9142454583702,6.678818908504665
142,44.009825176711566,51.801503118801186
143,44.41729081331005,18.981827607571315
144,38.22448299357988,17.718823731306387
145,49.73439536489826,15.228782792158594
146,45.552845916851155,19.45359456954912
147,64.57171142325622,44.227963956142155
148,52.67030631048371,20.955709270620673
149,37.81847448410643,3.966949897496347
150,57.18621841012651,22.875444084990253
151,37.79598564775455,19.44667238137253
152,44.21930682470572,14.644350437037136
153,49.616607857258096,14.485578291184645
154,69.46260791299626,2.689535348498116
155,81.41140858454706,18.048889129431934
156,60.45277794821198,-0.18058432141211078
157,48.22825019846638,3.0545301813422814
158,74.22687389418549,20.673337895347256
159,43.923770367211304,8.788495104043651
160,61.079280208967475,46.73360729141258
161,48.438130591828255,11.749019113922886
162,64.56852272916161,35.58466039859785
163,48.82721990001609,10.249796044854905
164,45.598003141578964,0.7940259849337634
165,41.94882241138478,10.3037930661724
166,38.09558332666848,2.250181833187949
167,51.6398358798138,-15.086824579798675
168,51.626610462344196,27.389310237241837
169,68.86458616899014,53.44615706261681
170,48.08459164419289,28.260111014698953
171,27.556747319100662,38.139060761484295
172,37.7738451704176,24.358130682002674
173,51.320760295613056,4.153426435947038
174,58.108862425742764,26.96004682230933
175,66.78983555068248,28.00587812566311
176,59.34896024624097,13.661529782755204
177,43.34886278506451,25.452667593542305
178,52.32431574502638,15.112644443031856
179,56.237417885839605,4.772438021666169
180,62.5250315459108,13.023226931232092
181,33.27940686406244,22.77169345337419
182,64.83268490373447,-8.426727744639019
183,75.09952070137054,-0.35855066989679507
184,50.815944471273895,22.273175536697295
185,82.50579436484426,18.940920585375427
186,49.49307976103009,1.3705421640808533
187,50.09571464367332,19.504052857879515
188,49.793242841735214,8.560522563228025
189,67.06461866628842,18.562529727409842
190,38.93414464151495,17.775029950621224
191,58.233118632047706,9.713152661020159
192,49.93001587027103,13.837313649656476
193,53.689134363035194,15.095789068813687
194,68.14475429013044,35.37327190468027
195,8.05366715750154,19.785309213083796
196,46.26435146563643,16.50024297564016
197,41.74087879435959,-3.4350656713897836
198,47.46074663347084,23.92349573158692
199,60.680832971424806,21.1405079888456
200,36.56886378673829,8.456198246703615
201,58.535263226670686,21.148496709360714
202,41.53364622702315,16.941282319987174
203,60.0595217040573,35.33466949673385
204,59.3693267424216,14.671254660495212
205,36.12217823137232,5.087103656897819
206,59.03014769939812,41.68726432628923
207,58.12331178905417,13.76557281719203
208,63.09611867059606,9.964554775903448
209,46.60965190932405,15.902847821271388
210,53.47634362105595,24.61533589661612
211,67.79752448402039,16.33021932262446
212,43.92131980653808,21.355026405525567
213,54.87113230768929,26.241344196374676
214,53.788246932495895,25.667028179708815
215,41.366020549958805,35.10468710924997
216,36.09542968862786,11.236754462442699
217,43.5383164418559,11.697498032345646
218,44.98103257857812,14.830728276549934
219,67.81452756561043,10.726183037829642
220,49.05687323709413,20.9065457014529
221,37.99008601852111,17.185815318037662
222,54.92336682822125,22.345760001210984
223,30.134322880437278,15.21533189456233
224,73.46936715552751,14.991644190407968
225,25.330509513664236,38.46924538648985
226,72.5328173295632,11.459837381477351
227,62.58679624236306,55.80841588213205
228,32.345592074022875,59.59899331345927
229,46.530138482705894,8.8522998476778
230,42.759537492231445,35.47645150305852
231,34.319896867024,15.76534023535404
232,54.63391340808518,6.051108214839027
233,56.94325446966739,20.052229622001622
234,36.85591974762939,5.505215465952137
235,38.72594670390597,1.9536065173688888
236,31.89243175195515,19.546098111593544
237,60.64868261191486,16.632432611458743
238,29.491619525888346,25.84778829932856
239,27.12128386096847,6.348648994141873
240,46.940375563871505,21.34474378348571
241,71.50427853259276,25.41000645709338
242,50.43249555282539,3.465416016122796
243,67.22125561411961,12.454298897676328
244,54.655672295546154,0.6345970426912215
245,32.522156572678696,7.515462474213369
246,23.8495086025218,23.58212454156253
247,51.30268141935981,15.34021036712456
248,66.54113528862668,5.528933959116163
249,30.554395213547497,7.946190809070499
250,50.91613540465452,6.010090017236535
251,40.96376920668798,17.346425908209667
252,54.46204174323142,7.699658942505105
253,41.29212520029321,4.434882966615202
254,74.96918841277432,23.325604324639873
255,51.77556334449536,0.19484555442804474
256,61.63982711506379,15.074224736504249
257,66.90666731185425,16.25951071304062
258,31.54436141507848,0.702218746933787
259,65.65344511152603,12.8168258712654
260,30.075482683824347,25.703155439440877
261,31.143992043297278,1.615295981974572
262,36.33898633516048,27.248696366293572
263,50.748262093209576,22.12115587463821
264,67.54017399301932,15.115897628822088
265,59.25022250211732,14.797027168831274
266,34.22084705775512,46.13368967281821
267,38.03845926827666,14.441934381747497
268,40.34309426927301,23.358913926486704
269,61.06169410659584,-3.6316608070935166
270,64.04264785232863,11.187876561727661
271,36.721102360614516,47.162018097443216
272,62.68879766803249,19.034731210767838
273,64.87456743867118,18.078912516348957
274,47.573596873378335,22.79265456893053
275,40.234961558614756,20.159712369575537
276,51.25062626779912,8.710549176885895
277,56.05931277101793,20.881860650139544
278,57.231546207561095,35.110507619030656
279,65.57003685637537,6.853386442891233
280,39.026986956094625,34.04244882929935
281,50.24620144506477,2.2730488936498316
282,59.80805947783825,21.713741854981787
283,60.62538228142483,21.32922639175931
284,52.269642227941745,-2.273731277580886
285,53.267262221891215,13.532332645541096
286,42.84359470343833,22.306574868570074
287,65.06631477830192,42.975561236169355
288,54.92461017377229,13.44912288275219
289,39.54664497451379,22.354356098753346
290,51.584706190307806,13.627560229504363
291,38.40399163797897,20.958674235984976
292,40.465062893614494,22.177517385859378
293,43.03526404781833,29.96424258886499
294,54.125394901884285,10.126938856445689
295,56.464561275546686,33.4784167114721
296,58.323348054610776,20.421800228544065
297,29.19388812413104,8.65505594073087
298,37.661751502449526,9.7729299106202
299,71.18413748478902,42.25452934925333
300,32.124517813446914,10.942654890130857
301,47.50444141975554,41.29603279331322
302,22.95377957557067,4.497954505404378
303,57.71666406452329,13.899714245273625
304,48.33724319241366,18.42019077566746
305,44.925719774471155,41.52221267577912
306,58.496920647290715,34.660645997795015
307,46.89450586531144,22.051427535719977
308,60.967134285806985,11.776015365722094
309,44.67055279006385,4.932986763182013
310,65.6752016063264,4.630506376296634
311,63.391878261745944,36.221472302160876
312,48.917078873535424,14.558115844105979
313,35.94071120646708,10.724337597648605
314,38.77930381946162,11.905426177199956
315,54.09352596141519,-1.2936859124337428
316,37.864963563814555,8.100463366331512
317,47.959154752228756,10.274718903425748
318,34.85809511284111,14.908798163470493
319,23.638111348230396,12.374938292993104
320,44.24710331352943,10.723298124725474
321,32.67325695189286,25.265231595866364
322,52.91404906295708,14.822339293067557
323,66.0486170806426,9.378974605085762
324,15.42417771672557,24.850231573543592
325,60.39560695692269,27.807172259521046
326,42.74264028228198,55.77471884915714
327,80.97255509142923,47.893466954262756
328,53.09334395317607,45.49688788973343
329,45.241321491062,11.490080312197549
330,37.077428619383845,8.085155300040963
331,35.518625690341146,16.391342920477765
332,57.92638052158414,19.399123114410543
333,54.014498097602555,11.782946019866284
334,55.429011828957854,20.02067654902323
335,74.30252009836946,26.59892774018884
336,49.62923843640023,3.3630505862104787
337,60.25264672028072,5.397957592362249
338,59.97808916732806,20.814024535422593
339,61.90346982052782,16.665761688763645
340,51.1508315085146,16.383153360403767
341,55.53528358759743,11.888842377104893
342,54.31106261656895,-0.18005872880034124
343,45.89229100261221,13.289645615332482
344,42.87580853337515,18.37131154356944
345,68.67633778016342,15.11549419682935
346,58.57818347214264,13.123455017062446
347,25.609698792369823,19.918729159418227
348,36.97052173709648,22.526811447716717
349,38.79740444987981,9.71609566348848
350,40.68379426525859,24.525903010836377
351,43.35643109668308,23.932045151072995
352,31.61355041036684,33.93135516259075
353,59.883987600485234,16.829846827305595
354,51.44880476354484,6.437697321547378
355,72.996909992398,18.3210060259659
356,50.4163923032112,20.576233308789785
357,68.46174651192973,4.9212122030136785
358,67.72333574549826,19.02189319127412
359,52.23671851459082,31.2501134686212
360,40.303258909086765,8.35522396818142
361,29.59685678956616,15.003654603959724
362,57.015991110394765,13.665714647148263
363,53.45987530275168,16.20850779094382
364,56.93196416885564,13.776944991735835
365,32.60712063697901,8.780222701447915
366,48.359082312668725,3.0975230887181935
367,49.50613627531506,22.511933774301177
368,46.48693149438698,14.55776354943308
369,72.72956586440282,-0.082376063082932
370,57.48833558957543,4.65398844867981
371,48.51500626089091,11.302720792254286
372,54.70902287642251,5.6146710034019565
373,80.69016162228455,12.61994519716965
374,35.712777550628275,11.241976069287373
375,39.6700482570882,16.385909026630387
376,43.525207276253475,15.175839297873136
377,52.258147784956364,10.875141628476756
378,45.81184482764788,31.022991968230052
379,70.55925457450118,15.684985214074953
380,46.258011568639574,0.3484230621024009
381,41.53601588121817,30.4546451764836
382,54.292236137722014,27.85155394776349
383,50.50558023762587,6.628563765187179
384,48.34698814211164,23.776454972740265
385,31.16528921371218,24.673410933443975
386,44.76049314720418,14.26637140863998
387,57.34193184642496,10.841240758827675
388,28.702380401533894,3.1585613476307124
389,50.48478124259778,15.927042265615784
390,32.488183648270805,11.230606414360647
391,53.5737456811542,13.904480988107059
392,45.011540150551795,5.478547731119463
393,35.08134408889219,7.823962706061508
394,51.90468801956505,45.073168075133474
395,58.211460955902744,5.303929556125464
396,72.25137751519856,17.811531171887903
397,57.93396383550296,-5.570145551698098
398,71.13109595523973,35.40475139530991
399,72.62791902768188,16.608823664070364
