unit_id,JobThroughput,FanSpeed,CoolingSetpoint,RackInletTemp
86,14.194952429078404,62.313778218461636,56.35149332749766,64.030397396475
87,6.48523764420161,66.23575709012113,47.830366111485674,63.2649765746058
88,13.112587274294759,42.46833300318054,52.141311056490004,47.49321409489098
89,-5.2785802781236715,60.47836344440038,52.38678527369155,66.12287720389102
90,19.9541161458749,69.70233165737658,68.29091323594562,46.308142364065034
91,1.5657095538259114,62.926825768524836,48.777790351892925,70.56161679810509
92,24.205356355905447,68.06642085729722,50.18768303132236,44.414278632989244
93,7.559415846134575,66.44390827874068,48.22060192855041,69.25471443222928
94,12.60655859441115,55.474126330728595,56.8789784832164,56.56366402288601
95,52.53469981295944,66.78282472732454,58.498093422415714,42.57209920694084
96,9.037336242182239,44.37865150632852,44.85333983298029,65.85334160858686
97,7.801726704562495,81.05246253632592,56.77689884178181,53.22061645447086
98,17.11765334205861,67.69508146654695,62.76907471433702,45.50277122127399
99,11.826476922891365,82.97340798418523,48.46786974636491,63.778985770455094
100,9.319226972357361,56.529784511816594,48.386397467662135,62.514186680950004
101,11.59170947318921,52.7836645534496,63.421970668950955,55.90702570508691
102,13.60121506867431,48.396751950955625,51.888413936086486,49.54987691879693
103,6.186483994440001,80.34669998310838,43.02329938774699,55.19186220558716
104,12.0119532842512,62.87027187262547,73.98149150870255,63.50452117602683
105,23.472056346499862,75.45381656959712,67.41178054329377,52.31837743443193
106,14.823253091683956,48.35369479215786,52.26547635876297,55.56654080227531
107,-4.249032601987591,69.70564994371415,40.805240598744476,73.24280552742222
108,21.532859851481952,77.41106273853701,57.734964459448584,48.89913175535055
109,10.724038761651462,63.05216158011271,53.329427898659866,63.60661449692542
110,12.575916343284312,69.98145103782966,54.51622160342801,64.82508563475055
111,27.014399244032365,63.31376493521019,57.18727540583929,44.67068024250249
112,10.451653985717286,74.06806539781977,55.86933611632183,63.82502915726097
113,13.791496992278056,71.31216918099639,52.14765743008222,56.79017722070721
114,34.309864823777595,68.0608996341022,70.91219447580632,47.56718591679127
115,2.31843485590605,50.5652784978516,47.96685962506574,65.66847594499062
116,50.12607847817747,78.02701303852383,52.90175714421741,59.27327308252153
117,12.751739162161282,66.10754500533935,28.078303094551792,42.161040228621346
118,15.864797928968713,72.3198226337583,65.1389978436892,65.19634809096841
119,27.940073271097535,51.96441330152374,50.46394620395039,33.96196337234115
120,-4.322113503818624,71.71281057749977,53.49942184734918,76.09636019638232
121,29.04103522763303,57.90373446760171,68.93733628225105,55.90311636649196
122,16.326085936691083,77.17817504989739,42.30389917543535,49.74721103343973
123,6.368804399588523,66.60651985337928,61.55957552667181,69.47361280051764
124,10.043646575191984,79.36607193013376,47.800260962123815,54.29910190076177
125,14.752081948765657,72.8623171825832,44.69535605064536,56.21889810728056
126,25.366740727104442,61.01355803670904,51.9399140956937,27.531215089870802
127,-9.18190006981717,46.3393836255721,63.610971239063076,87.23865714577869
128,12.33726785123205,60.41898171680388,62.448952703614864,54.90287340190672
129,17.475311577449663,47.880734569257676,62.259438041300434,60.84652666792035
130,23.12768998022557,51.710740237279005,47.37453828960998,59.934165358472065
131,28.349069081480433,53.0792809272079,70.17915929871819,44.588466842624335
132,22.599898617542173,58.906286121150664,74.8253471480115,60.16755128641666
133,2.3674876308698645,69.12435057626902,50.36643634795018,65.70600814600914
134,-3.7393655139639037,52.02130857204642,40.37194636709783,68.71073636150149
135,15.562752203493313,46.546852221331854,54.97481730646971,51.50509872227423
136,7.268628166288469,51.55782918992645,61.30002742892784,71.65047850654854
137,18.529962108638045,59.658520312416314,53.84251265582153,53.866648425454585
138,20.940565106981474,69.44781124543636,50.08323660943341,55.398713687775064
139,35.97346126935886,69.48729742718183,58.84131824225642,57.46304058498374
140,14.190261105615203,62.681731868979455,55.40518630618384,54.74639406103337
141,6.000786340250652,46.1852948570851,40.85337656745699,56.33334443526929
142,14.797667767844208,51.68248174599085,48.03204709053855,32.130433417291044
143,18.343639965008542,59.36560642388342,52.06014924722468,48.434101097356645
144,12.037164262261026,60.92373083441036,51.885257824952795,58.58680640775903
145,23.129284254622625,43.254115762694184,66.50705147847093,51.27110205402468
146,11.136516195357782,56.54872263380155,73.10511505217372,67.88408570191861
147,20.739215668773642,65.85734440665445,55.1068126578335,49.50466162736179
148,7.241355609584678,74.90357306937086,67.57620584557517,58.09468713662419
149,25.294067829628094,54.01068985947924,55.18939666026227,45.37835368319663
150,20.83018694958155,39.13667357044179,56.431881369036546,49.52162231553757
151,11.352437947166424,76.0585197100249,46.142269892198236,52.83122098840799
152,-2.7258165010554407,57.06493666505461,52.94085178924226,64.82910784997284
153,11.967964751728305,68.71602034949228,40.04532919621188,53.66565420109424
154,10.88485766627877,57.424092296710725,53.294330494939736,44.19369122058966
155,32.71967795605895,69.20657971817539,64.58760276707721,48.530660648334404
156,13.62877787797974,64.37729315062766,52.62127282983,59.58517184993083
157,31.603458815063206,51.636017863861696,32.72070125564868,45.631846753092844
158,33.70731437806549,49.056444382948456,45.577731817102425,48.18461060425036
159,12.0574004515553,61.841937790027714,52.94162129949687,50.460380309495655
160,23.487405026728396,44.32656178776619,69.71572662937871,38.219117764153296
161,13.863024948836415,58.24028496566495,58.352184979277844,66.68187270135195
162,17.568658739607287,54.79121773901848,64.85749298457046,63.79913089677206
163,11.420639542967876,37.17472120904062,45.588009578228096,38.152529097340015
164,8.543796905209298,58.68868311325223,54.148263231896536,59.662490427246965
165,19.26309094727108,53.21234413385347,60.34935203053924,62.338336895667275
166,17.75262624634563,48.58940997579111,54.98466555356897,46.49630747053057
167,3.047619662699993,52.79431722251769,59.15948564488149,70.32020360479693
168,18.671287756791024,74.86818969746226,49.37476499388246,49.44199819733179
169,31.88831569171507,50.6065260127915,50.98523779535352,39.1133336411672
170,25.485762973458726,47.96640487141903,55.42629740280289,49.107433543736256
171,17.94751193933325,73.37437906397466,39.068354870871985,48.3137824467005
172,17.762411953530666,58.38200297451414,68.64333174814507,46.43760628115537
173,8.833854146263414,62.62228906848878,76.60329184706292,57.526356633143344
174,2.434474457476406,46.11240121502724,57.923434011564666,67.7702027326653
175,-6.548429007528648,61.79363068645253,48.20600278371687,85.75599165953584
176,13.765182904243513,56.58733590327987,46.15784394425889,49.66584130255725
177,44.49064180791169,36.22556589045764,70.55226664322817,47.07038224946456
178,5.089916812556079,86.05254938360045,56.76117036806728,56.86734249894405
179,29.139070824177317,48.1473781514833,54.30974391088993,40.32329834404714
180,29.5840322139625,52.84554453572703,56.546597677568855,49.12308497733656
181,21.538171423759785,61.86757383813159,57.91643137310985,39.97442556652918
182,0.8051079159892076,37.75209110708745,43.05153171976148,63.24810212304639
183,15.490032926406661,41.5788731721716,41.38227590632911,35.99646886595823
184,11.997985255708812,71.23508098704228,38.118837435529066,66.194672306114
185,6.8380903560596975,57.89010424686377,47.88852479527578,72.75028992928716
186,27.915881478281868,77.09359818733311,62.60436541426814,49.16147455045934
187,9.65006485480321,67.60409708741022,42.72229930000843,48.0916847896104
188,3.081756284061314,56.41041751606081,36.3254906791068,67.07476738077779
189,21.66121006851218,59.71607566084812,62.91660545974065,41.99335826849145
190,6.941193160062046,48.31047412528909,62.720252055046025,81.29972285265103
191,23.17888371052974,67.06003153872948,61.85280033326499,60.26044005033053
192,28.828951915557315,61.70403221111767,61.92233472710651,37.38532401076132
193,42.0011677702821,71.4071904913208,73.26614198758291,58.57811978293883
194,18.491618895444045,60.03309444979925,63.58735139187232,56.83956245118432
195,6.9526886605428615,41.82487817273046,30.34857017100597,58.5028600670588
196,41.949900654634575,64.01843878416038,46.325079456262046,36.99452266437237
197,8.994502746599448,67.23904250006642,55.071887858472714,55.69413743396649
198,19.10062947295474,75.03864783698762,43.85118471600357,41.140450475139595
199,27.71539035129853,53.400405928126546,50.59210437269141,57.013814795438506
200,8.22366136873318,57.385820635518854,47.46123156000156,53.80114256136717
201,5.563265110347463,52.36840240528246,45.91309286011023,65.31996854847695
202,8.98999001220494,65.97271548964099,52.050703170009164,53.13032049070861
203,13.72972856141101,51.60946251022695,65.37260538869856,42.45747893260363
204,13.08456417961889,53.79041062750814,44.37679776518109,56.12550063484821
205,11.330346558026042,59.43820024140175,66.86491020305462,49.26163068928217
206,25.94047806134341,83.28556473286785,64.87603913328424,40.180760150856294
207,13.74800416511897,64.19828975555181,61.35531165079647,37.332679690246906
208,19.79557594356806,51.80884706495874,55.49249797106595,64.08630195224444
209,15.658075929942585,64.82380350191744,43.399243917992855,44.194566544452506
210,14.42139985361679,67.52963499688256,43.58228849105482,55.12791980009374
211,25.557517570835834,60.93461236143997,66.97723298812082,43.64898905124432
212,16.704973587376383,57.69320270091826,54.49215161544735,61.52144312691478
213,6.821929455756662,51.957116102271854,55.73619649781123,58.90900737717226
214,14.630192917077249,65.7316674669182,51.94453444427866,37.87097915059464
215,4.372892048250647,51.75317306839422,52.083084286379275,50.46117987317692
216,33.33216710545703,61.038912352999404,48.952186583282824,33.97429970813826
217,18.795811062418036,52.75958148582697,39.62638055986208,46.97841023553004
218,14.445758592211506,56.45323763570546,59.89467698096086,50.92520529760734
219,56.834296330975526,42.452093299791585,77.74774347291475,50.12469371354708
220,13.532051568852154,46.73665477965173,60.10248087737396,45.226080678973815
221,19.827125720933743,74.35762051232301,61.092661331653254,59.60426356597832
222,16.14392817511246,56.48233631175925,53.440660501736076,43.5061771855933
223,24.57864207121967,52.876185637459415,53.921751470423324,45.65564548391479
224,16.84000957856727,56.86127076261606,62.95047383304131,54.92014587707222
225,-4.169324468492496,62.6322035607539,50.22535008066807,72.7452459711074
226,28.789199932723925,88.57489972992812,81.02942310216793,36.9277812695093
227,30.353677540397175,56.99387465943727,51.403649832574246,25.223368946437255
228,19.10652079634342,61.270119045241856,69.91854482453422,50.49591237239983
229,25.849475783124447,65.0756719299668,67.28394415194848,52.76692302752705
230,20.520939057703725,63.75929705524628,56.96759256756261,49.868252426228246
231,26.767005226704242,46.27690992154833,58.72706847527195,55.69930425512192
232,10.006624193114831,62.433706477204915,55.18651667058974,57.89969859017345
233,36.307292577425116,53.68783163724753,53.19446801347631,42.15719637758784
234,5.3568920501045225,62.679378942135955,58.71687267696286,67.71659411616294
235,18.759598942048346,57.16357039186623,51.189956400206334,39.55896817458888
236,39.68098558228671,58.69185779429234,64.85609339988783,57.169671563094894
237,11.9400852656759,57.63192958350944,55.16495893023107,54.84846701081918
238,9.076815714067036,57.94156512381229,58.58988479017939,51.448636970056185
239,13.35408462186074,51.59305694564947,58.980042300125454,43.91159066979979
240,42.78482413914436,47.48861632089128,71.47330317827522,61.364713202077844
241,4.349022654219411,61.07367043547333,52.31751134054414,58.222291045460906
242,14.939026817043414,74.53119411484752,60.54663827006678,53.16214059279547
243,19.092065569255062,52.42621861564591,46.369005696021176,61.76617224943883
244,11.920529352103493,77.12838130775563,45.01204281395479,42.258137270339475
245,30.58758787370696,64.65447975857066,56.71838478236159,45.78041841961423
246,15.808508930099508,56.335426852516335,60.73290198813147,32.476749449463085
247,8.502961533131133,51.35010738922238,31.932990645182088,57.09070043474858
248,22.631775312574,55.476411340685,62.666500394195005,67.9936841498244
249,8.239137044752574,62.68529914294957,47.482594986452625,67.33337873806221
250,22.708341615553152,64.63400026708933,62.733844259203444,49.19550177497577
251,-3.3595804246448777,60.037628494400664,28.06948660082907,66.66996797371753
252,10.424068032562806,45.00893101918778,29.62512129358864,46.10508042044522
253,20.348389714198532,67.59872567705581,57.463074868954195,47.94427743785945
254,5.105343585724478,45.44320946348822,53.40449969007869,77.95036634309189
255,17.784905756023733,57.73225433328711,49.78411201441958,31.35280866343885
256,16.761950838042345,59.02417141355546,50.31545140561036,46.92366025987426
257,19.20193728468368,61.82466869749636,42.241474900041716,42.566781325248556
258,25.23608455233429,58.05592524546288,57.2199904839972,65.07884318523494
259,8.479665933689922,60.02557962448586,50.464111109658255,53.41090080862144
260,20.553352079961765,67.51016847321277,51.62197227107415,50.5540362906899
261,5.889703726758559,71.27163808659517,30.423273852976635,57.42155184444284
262,52.19664105309866,55.80487891171302,76.32987811493712,64.53821066213459
263,18.531897058574007,54.488041060058016,54.531264477404655,71.10655883853394
264,20.026242689845212,64.72430399312472,50.33978483581333,53.356120662439835
265,10.853421818445964,66.10515937204552,42.290594510158925,46.20893076629165
266,15.2019510428316,74.28665373236454,36.759565350372895,35.95330819397235
267,15.692731511223078,70.99088496327609,67.7071144472691,86.51283115597097
268,16.864505611919675,55.9912728483571,55.49360953260613,58.42357296508306
269,6.107320256113825,70.977698391364,44.412643120250124,62.63148270996572
270,39.27458381314197,58.16896470899051,54.21202999337808,60.641966488604425
271,14.171373232983807,72.42639083522408,43.5128147253932,47.33888088344033
272,7.068167354875149,59.83312202605931,56.00188883499847,70.66204332964668
273,-1.6198704032017677,65.48075879334058,50.70153391767796,76.44646355862342
274,11.458305898646584,72.83463956065611,60.14650669646922,58.11882977704894
275,11.66103447028149,65.53336128465328,39.84619890204819,56.13729616938108
276,21.37692643996466,55.3464182569369,57.63738904069266,49.17234007795569
277,11.257486081635976,73.24303076978812,60.735891445578545,69.68586347701995
278,8.59191384577777,52.139342714999195,50.712684853239594,55.92969520893615
279,49.06664534421688,51.898204049199684,66.68310002893053,51.24253196826863
280,11.436707208305254,77.80582394964269,36.94705892174386,48.74245374338519
281,20.542853939588458,56.40799835384137,67.81474814605187,68.52311960599498
282,35.165761054265516,64.22600951855489,46.32764142518409,59.40492878384432
283,1.5904663699750583,68.51249631456241,48.34339664994667,65.55715011074444
284,20.937692887186646,68.8353339641718,55.4284424566518,60.46724833234351
285,11.960745469806456,27.941056944030855,56.519389862662194,72.46272635420333
286,16.676597891526743,79.5460597715122,56.89124547904247,46.62337189245124
287,19.739789465569224,66.71135790798463,54.15336584517789,39.94483195088051
288,15.998244543163315,55.03838752898453,54.93067070821535,45.46779742882986
289,22.19306162911723,53.3625386926729,62.35906485270447,48.86777322864101
290,6.487531757565633,62.232346432272855,52.95294991716654,57.963664464489284
291,43.79850914431037,49.328632927110505,34.55718376769105,52.019620118046085
292,13.374338772802847,38.54227911330175,52.01491823217104,57.03411397148016
293,21.88200342184289,44.233667660926834,52.38453787017754,42.15726012734844
294,9.453306088759192,57.8919834727424,59.510258213717805,56.18460730882298
295,25.09916461772146,71.72825714266473,68.0285867912121,43.25314965121225
296,2.4728505464190587,53.31449129133458,62.70043446439511,74.74548793118609
297,-3.506600626990113,70.83111715204365,52.52066307021041,68.08323233227974
298,14.332351818885693,60.21079650080315,43.108386032876076,34.94294240841317
299,-3.7484950849428857,51.36788235194837,45.13030741101381,67.52307096378028
300,18.43382021978347,43.994173259368424,48.456774893879235,51.10503349493608
301,12.981733049765936,73.82524730071023,49.38387966704863,53.10928568139555
302,3.367030791928764,51.12265497429728,53.53949694829987,63.134490829756594
303,18.086940221711654,70.57003905889539,67.1695276749813,47.54875433501077
304,7.919140015369215,68.77724411245234,51.21192679706198,64.16780531994989
305,-1.1113841554388557,54.55870286506156,44.37401233925728,63.60482444404813
306,21.585855819703042,75.43843089620376,44.144451809932434,32.53082209900045
307,15.329599728515719,45.15713351324796,32.4208148204152,47.57816048849579
308,8.972065214094506,51.64800194487045,61.20463998516453,65.32862327034245
309,13.413291583246744,66.22156340286838,49.97843272559489,44.57100051727933
310,27.7522917983709,50.80794710803508,56.7578972321681,32.740452745433124
311,3.546653395983122,60.89962478036102,55.66026902981527,65.88266134227081
312,21.851442343623738,56.712355247560495,75.63747495913152,71.43079940489218
313,11.906608133033695,44.667072563297836,62.62047619747263,60.059870669019354
314,10.295230254866288,61.93850696983863,48.45359732584708,63.82077816567807
315,12.995101466762993,63.107230303534564,50.52256894649653,55.82331466624901
316,0.6551139551055885,52.93436461573888,59.622097959957166,67.97691417966277
317,29.266286924695226,45.85081318682585,62.25909810854834,48.03942886032905
318,3.1418289062707285,65.43361088103778,56.80968355278254,78.98405152542409
319,-3.444379411510434,69.24684142658249,42.02281502334946,81.65901371298337
320,16.41359126595205,68.388716656538,56.42890463076164,62.14490256454033
321,17.609528970013276,62.03132836231848,50.72202938271855,46.279220336883064
322,16.543323827159924,69.65539775401635,63.58905889430865,43.940425616419475
323,18.519312355364544,55.29915499901152,62.36952781673328,55.276394430270166
324,-2.258807326388973,70.15019026164516,25.922781088316366,66.2791888318172
325,12.049320783091606,49.92258361557116,51.622240829765914,43.57674277813829
326,9.696145638266495,56.33702286563419,66.10883788997485,59.73537633820375
327,10.4975256761134,58.89776324176278,61.77155016228603,53.94104744145332
328,35.156764150638374,57.34934133694108,67.76654004189164,53.84199540026584
329,6.72735149542852,66.73616351382321,55.254869189136045,66.88907714866964
330,24.307969635117193,78.97711388568214,53.82398104707051,65.1378332366778
331,3.8313399398573544,59.44793205068432,51.359287290759,65.19097447358425
332,6.993496926878123,59.298341040608285,44.441076085728774,64.52715470427431
333,21.54385440409773,36.95876991174108,64.2330732237557,52.54064874858742
334,4.416222700515466,54.51205951539189,49.49567388594618,62.63935636439054
335,17.842098258034127,53.849953723680294,48.07905331062666,66.14979778503384
336,29.729932700865945,54.23626733148586,54.292556169162566,37.59019213756087
337,8.806711611660775,51.23715569835404,45.26480023223559,62.57170620806338
338,40.959434494295664,54.27032844742614,62.457382831609806,36.080467116395084
339,14.673216569028781,71.70865753499257,51.31231619614811,54.99740390959044
340,26.767456220963446,67.98495775344408,48.50243513007614,45.70001267663878
341,26.343565842188273,38.08986542451878,67.55574315482947,61.6647753752595
342,17.693477246438192,46.99020498852574,62.870024595654826,57.11911376250457
343,14.143781950770506,63.02509387912495,48.41388047191751,55.61049684195188
344,35.503949813125686,71.65097942481414,69.83341298144478,54.38255610299854
345,10.197934223812002,61.21918885765188,57.52633931182259,60.378853747576834
346,5.989541954710347,53.90563740443062,44.13016751320144,62.010807662752896
347,48.69917288968055,42.53733298087187,51.73852835781023,53.15533454003504
348,18.018481292073794,55.063917288717015,45.80067355763895,60.65455869933827
349,17.976925757973113,71.44212088069011,49.860920167996206,40.20968087752666
350,7.753285163170018,42.790460800494834,51.27713458608091,79.95667322753368
351,24.537602719358016,71.88793871601202,51.790443419196734,48.404287453967385
352,25.076229372688328,53.4035169471363,56.26925109507693,42.75314029971118
353,16.636219263724414,52.55461171327817,61.576887942004504,38.40574832870777
354,30.322507811999895,57.06374247473482,55.60510023320316,39.4170303306053
355,12.74776372824854,64.98454938188178,62.35004314350467,43.008752372127866
356,14.042184417167846,62.95863680006505,52.797523502532854,62.206915079581286
357,7.376366526829463,62.92886952267617,50.343036990951354,57.608521522214915
358,6.50859581255429,58.92503763776289,53.038012407379355,63.64060551627057
359,32.19852398466507,73.12900642652772,47.82189966101658,64.56649137729194
360,6.3275841483467445,55.89657722043076,59.90023149680732,61.46228917375821
361,17.872636661989922,63.56870936790912,38.314383089541515,50.822183487061544
362,40.09431022390408,66.07284960346792,72.04570886428125,44.609136980667884
363,12.599713188057377,67.58374001864091,55.483472960181764,63.59867225375417
364,23.89097091082317,66.79242316970738,55.211820570484214,54.2566809435841
365,14.593314470620832,71.94719606369014,61.97330629969359,56.970801575410356
366,1.755168144040791,58.06810471999868,61.21180894874171,73.0603136798161
367,7.915981969664042,71.64291352460396,67.68268251998235,58.04629028694557
368,3.284276462011105,54.565469348109396,46.04562213452362,66.82855151389168
369,16.73995113521236,86.0377028931502,52.022911596200004,63.0994292644441
370,11.279065645208775,64.24773393013527,47.21462775371456,63.82516611728055
371,10.231210216683152,57.38640109865034,54.68805747236597,56.286565204441914
372,15.366116669062517,60.254815866228014,48.19337955802071,49.40178261725984
373,24.231684582714195,55.7038912391547,49.127059893352836,29.890274763622443
374,12.926786429716246,65.60996131164424,42.99843038766342,45.70422130594855
375,3.0658633599889016,36.997546389110276,51.039146863637505,76.68205538970312
376,15.59119897791647,51.659319675954634,45.165951033709106,51.76700250477233
377,11.944354749681828,63.23111940725888,53.941987320117455,66.24805166526805
378,-6.1314488212291485,62.08668446395715,38.142699349052876,78.80981238108927
379,19.93515949896092,52.23065801567829,40.91893590210765,56.13745581757705
380,11.983322769894817,53.303575038963224,45.72679893715676,52.5366703871927
381,7.772400480910994,75.14349295140526,55.935516657515336,68.18254457326957
382,28.350611773157897,59.00443084314961,63.95290071398737,51.960417494333264
383,46.374213441151234,59.873848016419906,74.56537978537472,44.70341252740314
384,29.61353924671419,48.73191264866718,45.46021482253526,45.32986901704364
385,21.04739560391531,72.7372855974737,64.96335877706271,43.730941655370984
386,21.502273531925745,72.51399136168776,51.5110485872639,77.46644908111728
387,33.924575658018625,67.73685358703807,67.9727120559173,48.2387070571622
388,21.085484343917884,55.92608755306475,52.09949201906687,57.88716681113826
389,15.022445855600955,54.132240206438325,55.24320342550135,47.433208418802906
390,19.95464296349162,62.844337116551905,67.59281908684909,55.60742058757097
391,21.65845027185062,43.59209125891395,53.771379139927745,37.89471651424785
392,14.203357736907062,70.26065747713095,44.503107516064595,43.0240141088707
393,10.740997683655268,55.63692799411951,63.09807946372936,56.67175118049184
394,12.377449510212077,51.91446317876449,54.1516886009513,43.346295437158986
395,44.89392139277656,63.50397252404247,73.47463446150626,38.49274151994926
396,8.432285861300095,43.803053323973806,45.40065106137296,65.46804007988571
397,13.889015405641999,53.031618922733784,36.527305416600605,54.71214223983901
398,58.68242493997642,62.26951375728135,67.1248976749143,46.66789514030796
399,34.08026421317855,61.09507530101865,50.07413694481657,40.703908480864285
