unit_id,JobThroughput,RackInletTemp,CpuClock,CoolingSetpoint,do_cooling_setpoint_controller
40,17.46566069031989,43.96550102919775,58.99626244449025,50.65349355319837,48.75
41,16.616141869763588,60.89083862848444,59.92745554775709,48.90066268891938,48.75
42,20.705190280314895,45.82716887979047,48.328950413019726,48.545319274689916,48.75
43,4.652874250106922,71.99564019603235,44.20035161116136,47.13968432892559,48.75
44,14.04626568361026,55.055601298400404,50.5908597996648,49.29120151829628,48.75
45,23.469943510819814,44.765583666371995,47.28383486733236,49.023813112533844,48.75
46,13.852210272311828,48.98529673949046,64.67859016582554,48.14100844589973,48.75
47,11.62507995658334,49.37219085926927,52.20393262123705,48.17226857329072,48.75
48,4.713710113452634,57.888488933672825,58.24997874187245,49.827398232526576,48.75
49,9.464704255368199,62.56374648064204,57.405922648663164,49.076890942898814,48.75
50,20.257984491023915,48.010025351524305,38.667963699275205,49.01699662664196,48.75
51,12.165084863705742,69.11416577040862,47.61311803494715,48.17074377070203,48.75
52,31.193454467232044,43.663707064824564,57.300775843543875,47.807021722024494,48.75
53,13.488401899962499,62.322787555550214,56.503005547020486,48.42617317296545,48.75
54,-4.462753104783745,75.73244300493768,46.13667546027667,49.41116493273381,48.75
55,2.8695567348941395,83.67049768748016,51.34399716041385,49.235422791644616,48.75
56,17.4514151857108,37.4741260574807,55.34761635742738,48.019637257890714,48.75
57,22.533272513897174,37.74760062985696,47.876137074018935,50.297624309425274,48.75
58,8.599249722199678,46.67201453079656,43.75445418944503,48.31747595404134,48.75
59,7.371557228671425,66.26287632672131,48.38539760106732,48.699364104665456,48.75
60,25.010846816705456,47.555323505558675,53.82757572838709,50.920552347189826,48.75
61,20.26340217291915,61.980011920089794,56.045589373818125,47.512609908180686,48.75
62,10.704692353042052,49.7611267662375,50.383406522702955,48.77550473617751,48.75
63,22.03533890328592,59.35183815066493,49.29245233991254,49.84131781922932,48.75
64,15.79133085250723,50.333473103499095,58.85679180111518,49.45317800180784,48.75
65,5.435225013745789,78.65575115855842,45.380314341339705,49.866499361679246,48.75
66,12.374859933074449,46.08002488202401,58.02583852476808,49.107372532360756,48.75
67,11.680670394867612,52.27930280790338,47.793552638634694,47.40282755788445,48.75
68,13.811367022987866,48.20622263859172,40.74739474718939,48.627089225343234,48.75
69,12.046345671438454,58.69529043997198,58.65407901552628,49.19942093662423,48.75
70,-1.5395232583777787,70.59269460204449,54.23837084567289,48.00018914230897,48.75
71,12.230671986736516,54.980207932381724,55.198150107327116,49.80153936779561,48.75
72,34.676216041079186,49.25683542922726,58.95904138899393,49.632314247684505,48.75
73,17.519287985261286,64.7945569006196,65.92548038204158,48.37818858769759,48.75
74,20.821872734497582,55.112001226823494,52.97257160182283,48.059199174332115,48.75
75,17.26753246127969,49.447862000124275,41.906622035140344,48.356908566158914,48.75
76,15.798996926603738,37.401318501416085,57.73277375401547,47.82876871808031,48.75
77,-1.8108767937080312,49.140694888675746,58.43790246311132,49.81809244027248,48.75
78,11.812516943468783,44.56454601851966,46.54549449384808,49.20162576271391,48.75
79,17.545694249145498,45.165229230330894,50.16888184156666,50.820374793606184,48.75
80,21.346465833097312,50.93093550261492,52.7090060404098,51.38184372511968,48.75
81,13.35419312789823,63.65665687265179,45.93156707324689,49.01887369923379,48.75
82,16.10296794433951,54.2681699932387,40.557676031173116,48.274617643985586,48.75
83,17.43710649604538,61.969550482654256,60.27137020480849,50.56897340228459,48.75
84,9.654428395075666,48.44617774113431,54.4193996078276,48.45360996494168,48.75
85,20.508811228833803,43.81574896603531,56.91642354345185,48.62662507041595,48.75
86,5.8140608595258225,69.19297563540923,47.219044213903466,48.510489263188916,48.75
87,11.158423779106279,55.386313538923254,45.4907014813793,47.082973654801386,48.75
88,26.015135256631492,45.558667031494274,53.26425881972995,49.6247442536309,48.75
89,12.68436748285685,57.99211974546857,48.687394205600825,50.99961855186613,48.75
90,23.553367700054018,47.160278929429396,52.835875632997784,47.63728071991541,48.75
91,10.606838786305403,51.34107016064973,52.21007188526864,49.63231577629314,48.75
92,8.921033690057959,46.59598892045268,46.08266844155733,50.26631528447378,48.75
93,46.36752862730692,57.80664647309995,56.22607637551745,49.40927107743266,48.75
94,-0.9159476804557971,76.9215384720661,48.12052653214594,49.26499874480683,48.75
95,9.880231452426266,67.43498614325304,36.70445357390691,48.62664418293759,48.75
96,6.807289480856358,57.86048285315467,43.56336216205526,50.108845461129036,48.75
97,22.592909793836903,68.46013711802401,50.976887382671045,49.28407125875052,48.75
98,25.912457552259884,51.00080648463171,50.959652966020954,46.88149411121929,48.75
99,23.74720519116982,34.7871529327341,53.733683581429545,48.94906927171935,48.75
100,8.0222900318666,58.27659925854365,41.43787070921337,48.48788996292911,48.75
101,2.807599856281258,58.21564877836175,42.37960281183817,48.94509231326138,48.75
102,22.117900772919214,81.07269544237143,43.69228401799995,49.376489764355846,48.75
103,7.873609692988199,68.07613000156354,48.02705290158585,48.78673016482232,48.75
104,17.62076085342932,44.41395698932981,49.354610487393984,48.6639290681872,48.75
105,8.493484853177769,66.78081420799464,54.15097709327222,47.53138629296938,48.75
106,14.134621224416087,44.1058630057299,50.69212021415276,46.908345929192606,48.75
107,13.987199886656303,39.829138767492566,61.021108323159844,48.18076024721321,48.75
108,5.701410314436826,71.64849143599037,48.00396936905669,50.72438374044611,48.75
109,25.90293959120423,34.34445047426177,52.29102959821259,49.577632251212016,48.75
110,7.760077637056346,64.88057319624895,35.95534412958565,46.65726182242316,48.75
111,19.04919172921617,47.080760012705035,31.379250501981158,48.93747721171313,48.75
112,10.271539757001147,52.79622161637675,48.450817388858205,49.140817979958996,48.75
113,17.91927770086379,41.11651491433307,39.3809623500872,49.250231680993686,48.75
114,7.744714893992441,40.503199367966545,50.89850756098124,47.19346021461708,48.75
115,31.061443874346754,34.20701872768522,49.7490379353037,48.024113156187624,48.75
116,39.21972702569744,34.58286147808947,55.40663397457415,46.81111174531534,48.75
117,18.138256583566665,59.54713373644384,46.43598523814593,48.70430374828527,48.75
118,19.96611036579342,42.14823054426651,49.46253773687731,48.62084296873878,48.75
119,26.98773967828962,39.348589287360305,47.22426653726691,47.979393587243415,48.75
120,13.010561901948506,57.10955386108624,43.43902567816176,47.681157609381614,48.75
121,25.06340376363416,61.715966077113386,65.53939510989902,48.90976176732614,48.75
122,9.095673240260533,57.94625917708203,41.788766800776834,49.55271163733618,48.75
123,16.33323260134716,60.47389988914118,58.0247916604289,49.094348927437196,48.75
124,-3.0453254243276664,62.84785478649003,42.34613767663026,48.453635847361625,48.75
125,21.266863870186775,49.99445208294474,51.58397267376362,48.54219075500097,48.75
126,19.006006176954276,48.06287685789117,51.414810424019116,48.815351427979095,48.75
127,12.864091233054706,47.358605909569334,55.818292511058864,50.37736489892175,48.75
128,16.756578447794215,42.03264516534801,52.88081384523704,48.75574006598124,48.75
129,7.697686015192354,56.69043009173577,33.43832993072866,49.0353985358448,48.75
130,19.74045737497829,33.95083159695314,70.22113058553063,49.64374207132255,48.75
131,10.10979933931626,76.28640077395531,27.771344523879943,49.49027433591971,48.75
132,16.555453412914076,68.6234531769994,58.57141523944158,47.52080499439219,48.75
133,0.6606626669236308,76.6094689154119,48.77475667812734,49.4946650066098,48.75
134,5.016533024550173,65.08169852130219,52.04127089660932,47.613936412422305,48.75
135,18.753156285212544,48.43803827047746,43.03322129657274,48.840731719364,48.75
136,18.044801414003153,35.57194325837041,67.68183113866134,46.95550870695646,48.75
137,16.33561227726519,36.29628959606211,49.416913038679986,49.36276442050449,48.75
138,35.840667017463105,63.182306913440705,52.10760106843561,47.11503486023359,48.75
139,13.457828909745453,45.690183262771384,54.651235479692424,50.292970195847566,48.75
140,3.1848043670284505,64.82851081973402,60.96426544852871,49.29597081671331,48.75
141,17.358804011269704,51.0521986877831,41.26332914082239,47.97289712662605,48.75
142,3.651075289782896,60.7113611828886,53.37642774716667,47.762392792899924,48.75
143,32.10710285115923,47.71793375050627,41.539859711084276,47.746178733193084,48.75
144,23.147892236646136,35.01968756911452,49.93423774204499,49.72825420118382,48.75
145,27.35864390879189,29.463805336351395,41.04659868928745,48.362923054790684,48.75
146,11.105029154769234,51.49423165744832,58.795496123088405,48.584580057237744,48.75
147,21.163880411212556,46.75438348590142,38.07763140709565,48.18838632487288,48.75
148,7.650089779062595,54.70375504712077,43.268787182987595,48.34850432911311,48.75
149,17.022735150852746,53.416145912417164,57.44073972196078,49.59125288923458,48.75
150,17.354235739977682,56.47847883118133,50.34748084137176,50.345888811418305,48.75
151,7.240965652305261,63.96095255140114,51.043743479507384,50.043273933680645,48.75
152,2.3233706117410993,72.49374271735252,57.0004430807077,50.48797525467943,48.75
153,24.378078055888555,44.351909883724844,45.67633520981918,48.550707045424595,48.75
154,20.77159214931583,61.01704591175987,51.762596980461076,49.932980599083066,48.75
155,20.477789018025685,58.21175812357989,39.62696910765632,50.222869338615375,48.75
156,-3.0663168417138547,81.96010167062677,51.5839812429522,48.92244262244752,48.75
157,10.161928942334534,56.382072602113716,34.05062365815558,47.69204640917484,48.75
158,17.272035386376302,48.33206212377691,42.64702903711784,48.87351150232301,48.75
159,-2.106126196221376,75.22876901086093,45.82998388770715,48.996937836364275,48.75
160,14.021694827070833,42.252612357209536,50.32897105694279,48.63824984239233,48.75
161,16.79702335200958,51.40122200315336,37.06835743247864,50.16577693379108,48.75
162,14.071986680304365,48.944749459914775,48.32917679470822,49.216404889125684,48.75
163,12.12900387118589,53.20350975084368,37.8589999987388,48.30622511072142,48.75
164,13.581450011819356,82.35210393069829,34.434707406922,47.78033698079554,48.75
165,24.088220243320855,44.309801774241954,42.825002319848245,46.79216422905404,48.75
166,9.42217793635427,47.03728663641934,56.829033718225574,50.816462516966915,48.75
167,16.162978998113584,53.654740672730256,53.62727063540017,51.25959487730764,48.75
168,16.87811973932861,50.67744024215583,54.842402745013075,48.61349197642289,48.75
169,6.488313172501268,56.63506184535831,44.41622716719441,50.581678117172075,48.75
170,16.53309213849149,43.237215898966625,51.346959948336306,48.44779935873663,48.75
171,10.99059061472921,45.9090001174053,45.65327167687585,48.002892043511245,48.75
172,8.109276265632376,56.907176098073045,49.373722448286216,48.20443481912573,48.75
173,12.915868845441633,47.74689414745182,65.86085869116593,47.714076881429285,48.75
174,25.871175105507884,33.15348128315985,56.857826382969634,48.932229344673566,48.75
175,-3.6889521206654505,85.5679457366831,56.2009140510734,49.962697649834205,48.75
176,10.975564696072732,55.63356483245226,46.216153228617294,45.161297229856494,48.75
177,17.81576297788073,48.62202638398842,54.16582347907892,48.35326467746531,48.75
178,21.79138960839571,45.05345518675646,65.11629467179982,48.9463727161603,48.75
179,11.42756756410602,47.74877251337858,58.62514477162351,47.95474307981416,48.75
180,0.23707898063723976,65.46019693246846,62.05109434732923,48.8836340289005,48.75
181,18.20489400783783,46.14674013058082,48.29941756878517,48.14711315809015,48.75
182,14.761036690267714,50.251857974625686,48.03890254301868,47.80694318057648,48.75
183,3.923733225881973,55.80870999251929,60.088652634354496,46.105607593784725,48.75
184,32.702305152113205,30.20356308473295,45.37472576861271,47.7879434550049,48.75
185,14.4457622880482,65.83865323419568,60.22697354372784,49.7634417187752,48.75
186,7.780076277958452,71.0731510965924,47.92317985523671,49.319390006676116,48.75
187,8.608588373112271,57.16553878746983,51.76821485336797,48.766665812363236,48.75
188,5.3095840291102645,50.686698568213295,54.093420376897924,49.59022781180554,48.75
189,25.5519971249799,30.273190805495748,62.60013343003718,49.141132772541525,48.75
190,6.9260383194344355,62.97469686439729,56.44462113535064,49.71029996578444,48.75
191,15.377599214405059,51.58973088316693,57.10604079994522,48.44062831778632,48.75
192,0.5545438004594541,62.28998001023721,56.22649650922357,51.09993378482657,48.75
193,18.21051314829049,46.873249685491956,39.554346154117134,46.58875267634939,48.75
194,19.40094031149909,34.675721678461706,54.402790940702694,47.1154036094779,48.75
195,5.098627273354273,58.61190763817073,43.27353844266577,47.39178632345239,48.75
196,16.26817091896936,61.80027557372779,57.87653206613136,49.638357118277604,48.75
197,6.8426044346612915,48.07167225634778,49.65720235718073,50.30889775957205,48.75
198,15.097456295829378,36.21196323680879,53.541025837165954,48.642172320234366,48.75
199,8.564733122579574,66.45738737407045,47.58271825719143,46.56532824000728,48.75
200,37.641788610282305,45.22545076878578,56.754248334900886,48.11985419536437,48.75
201,2.759617543432608,67.34378150126457,52.846312095278265,48.4017053313411,48.75
202,-4.1654910943411725,72.80830298965468,45.15916195892992,48.98747794051632,48.75
203,1.4190797025705217,60.33196878747042,35.361938297915074,48.31172108173231,48.75
204,5.551192386754397,59.865009599585925,64.20279782172203,47.58555005258468,48.75
205,34.571128165173214,38.2800322488467,33.92082706258991,48.4245790221029,48.75
206,6.902893431717518,48.68490452323489,60.23660889511726,47.03320017106066,48.75
207,7.51367334534264,68.24275724911051,63.230774775090055,49.59819698909397,48.75
208,27.397938121543728,60.66679916341816,60.15370620424299,47.69869001846392,48.75
209,14.645562801241168,50.39549582587165,42.35215655625446,50.15947515419653,48.75
210,27.45542027901786,51.438436119513,51.63547211254028,49.6429185432673,48.75
211,10.032187960887022,46.48956775680427,38.19687010861876,49.270622642449915,48.75
212,9.69043102639425,68.78311487250417,41.2485261462899,49.65430987097111,48.75
213,26.18918121616319,29.94010210108316,46.700870893914825,47.979919676428814,48.75
214,13.066306468735679,44.325902290321004,42.50975088621165,47.58951293363939,48.75
215,17.08753568891991,39.15858860567307,55.88295032528417,47.41614987551267,48.75
216,-5.4324690260746,71.55219322395646,47.6675110683917,47.8887328118217,48.75
217,26.442010971477234,47.102871601339935,55.838261926860866,49.10579361018778,48.75
218,18.021267875916877,52.744226534594546,60.142727351399266,48.14904526783196,48.75
219,22.14632244107188,49.10355490031234,67.45861448042392,49.787403740481146,48.75
220,19.329226994708918,44.458075001910494,62.03239036156828,48.64859291949244,48.75
221,21.07833598381108,45.039299078321925,54.2613458412047,50.00400246458194,48.75
222,2.821394936195463,63.72389182684064,44.43857904604613,48.8370956400687,48.75
223,20.66787050044008,70.74678376582847,39.014289213475855,51.5047060356767,48.75
224,23.236088029390224,64.1694069677759,57.142483269586826,49.44145634699355,48.75
225,25.558870298705333,34.24872141725994,35.475963400550704,47.323926288389586,48.75
226,8.004559770056055,54.41856288618236,42.72372980113525,50.16303430315021,48.75
227,19.68230398727954,44.734797040947015,60.79156062022893,49.308447163493824,48.75
228,20.97068468080925,58.60157241506798,32.789025801226465,47.40855611672099,48.75
229,15.447089638491036,61.828331976475845,43.62875648030532,48.25705772666009,48.75
230,18.734310563455345,45.71559985108789,37.42455138804422,50.614941787065874,48.75
231,-1.829849029199698,61.90416276457624,52.642241570684575,49.78923478873585,48.75
232,-8.658457919809385,76.60798787337471,57.852267053807076,48.48796980364331,48.75
233,16.23772737549686,59.06490824677752,48.17080596411811,46.18729180589161,48.75
234,13.270457195927028,45.555461251054076,60.17125732544116,50.71912046066557,48.75
235,17.322558738928358,50.95809360861021,53.51799650611072,48.63304714912424,48.75
236,7.120240641153145,58.84073719368605,48.89039826510639,48.44125630503334,48.75
237,8.70229422967829,50.39335661980304,60.08400893984192,50.42976994804646,48.75
238,18.54312853435288,33.66767007833077,60.9310445210097,47.88154570989909,48.75
239,17.107763228971095,50.44192642164606,53.68603369151557,48.71668137434551,48.75
240,2.135211227608993,62.01374582224661,52.80621388031789,48.49290111665298,48.75
241,-7.44717066288654,78.10180825122575,44.9117680543793,49.86938510177474,48.75
242,15.360051159401825,40.450434912065916,53.49809057720233,47.223351005607604,48.75
243,7.843924325186471,72.00851498160434,50.77687461130736,49.602986984328965,48.75
244,11.326013625495648,53.2474799077773,56.24809679593703,47.902287960565836,48.75
245,-5.94032516279772,76.59384932925069,35.97077548038599,48.92612439170078,48.75
246,4.323809791651463,52.65365190225786,54.07405791899175,49.05521749519534,48.75
247,20.18988365025678,43.60473644181409,47.57760278461843,48.01762126574096,48.75
248,5.581302854636299,63.6506349721858,45.58425141322905,47.89205091808727,48.75
249,15.868677321464752,74.01247700891265,52.65997326140586,47.92780793609179,48.75
250,6.985477740004064,54.45204076718079,50.06984246870525,48.601453690721385,48.75
251,61.5194883435642,53.99303396629963,49.80220880189604,49.15469055540726,48.75
252,-0.025270900925249862,71.89497707873144,46.19988679830934,49.76022880714455,48.75
253,7.140770071371936,64.34368327293723,53.6077804735057,49.63499396200384,48.75
254,6.967515986387393,54.35079280161751,33.98140555615029,48.03732043194695,48.75
255,24.934441540594932,29.890490051019793,46.69518664545716,48.304401443347906,48.75
256,19.577829716729827,59.893952511668935,41.33114250511098,48.86523716804385,48.75
257,28.21445298504779,60.63520805829966,46.21162589466547,51.39244171122412,48.75
258,19.04705659416893,41.65062709534665,51.66751424225814,50.27257007017503,48.75
259,4.055918175135568,67.66826949090529,46.08918041199235,48.71288721100738,48.75
260,19.446482687083687,42.796483204551855,49.301684930924694,48.485411374010205,48.75
261,14.040390819589245,58.717820767278326,58.49556817689953,48.58351153202624,48.75
262,31.86780320142034,49.5852170806706,51.09755766562071,49.15147858000059,48.75
263,7.794207077577365,60.267412268015256,66.94987444140511,49.65811245324036,48.75
264,4.764306387852827,65.32750699964782,41.55882430395392,49.45149024805309,48.75
265,2.0817379636537545,57.905586354626294,54.90939803556342,49.91180601541308,48.75
266,-3.5353902257642087,77.1368283877527,41.86751460473478,48.246481905313715,48.75
267,10.30354466655281,67.21422522856348,65.25378862171986,49.311558476953344,48.75
268,12.377931632844724,53.97089283874817,59.39665282983745,48.37864576305189,48.75
269,20.336618487759317,49.93553644870454,47.06473543537841,49.060154831599,48.75
270,11.575864857238377,53.12056604232929,52.49450530480638,48.759834456409095,48.75
271,16.247293713758637,58.06371700462009,34.928996651280464,48.07053684857955,48.75
272,0.2753114033905858,69.53606965875996,46.79422749103856,47.948642129998866,48.75
273,-0.5034000801428156,80.42844487257513,62.160467314400115,47.38871822594841,48.75
274,14.549548020110807,49.28456331043236,34.89558420559192,49.03978907290148,48.75
275,35.85857645371003,49.16023383273207,44.64026323043967,48.76081466829056,48.75
276,9.833826635900138,59.632981259719614,36.42446987889952,49.200685087364946,48.75
277,14.867834673320708,41.006717928909865,61.34916442907532,48.95900409220734,48.75
278,15.073600304097674,54.066837730264375,60.07589826299201,48.31837408160233,48.75
279,16.87885700518229,40.498132434303706,59.95453806703706,45.50852387466526,48.75
280,8.291711764294204,60.45670537907732,45.99792416406116,47.794401404564,48.75
281,14.133657406885385,48.92781745551271,46.819170079443154,49.238042603603546,48.75
282,21.974226601304874,67.14875835721072,41.351846222415745,48.900289626266805,48.75
283,5.7565362535742635,53.116210896265734,43.957888293397744,50.37276477396841,48.75
284,11.506261775011604,56.72543584529122,50.25458040407924,47.88822957738123,48.75
285,3.6948845742716787,72.01409336810786,47.911775239985374,47.43651900655332,48.75
286,26.58197137769551,21.02907991173695,44.931547300129004,48.20777882253419,48.75
287,22.3213631056041,46.4584363212523,51.26457222369471,49.32444947573012,48.75
288,5.270958085207711,67.2096004279016,55.76310931948318,47.23667241692373,48.75
289,10.07500941808542,66.22162360948131,51.99765500660555,46.311711039130415,48.75
290,6.539793672139278,66.84154231211211,54.60723715817083,49.734593434060365,48.75
291,44.37238924137213,67.79249003353117,51.41667008515721,48.88249672599663,48.75
292,7.365907721622213,67.37700820604005,55.57306516966003,49.65791632138316,48.75
293,10.239665357622462,50.38701054482776,44.59339023742083,48.376900040600994,48.75
294,11.745068180756167,62.860307020200906,33.50566882887304,48.06729246633522,48.75
295,12.651445133089114,52.847677795325936,51.49828453645252,50.25762653399193,48.75
296,31.119398085335593,66.284396968342,51.828010650039914,46.18092522680657,48.75
297,15.174113304495435,61.325867334140234,55.88786173241638,49.83216284781809,48.75
298,6.361515274195462,54.44254895342941,49.95751741148481,48.916690713736386,48.75
299,-2.462999405281379,79.70002052908399,33.9838189732481,48.38880257045609,48.75
300,10.367220525420986,59.327891456936435,30.714226851160117,48.44596425370875,48.75
301,37.97522338132609,48.70049989061034,57.74046168234448,49.274364626350724,48.75
302,6.859918802528996,66.1673364960075,52.18360823818441,49.36586771577906,48.75
303,10.420307222164807,46.89971132057156,45.79486480300645,48.761009861318534,48.75
304,10.567447346904455,55.419800415732794,52.18873796753884,47.08349857614987,48.75
305,7.170097220307501,41.42307084398498,37.56432487700192,50.80989228324774,48.75
306,2.3973533544652437,64.12961052989577,51.544829193354836,49.074309250870414,48.75
307,4.917583634433163,57.003166423550574,63.549607430485814,48.442424484458925,48.75
308,4.398024311361694,66.86959631387344,54.1280828981903,47.910328617422344,48.75
309,7.1027869931160295,62.15816896268521,51.359303817589996,48.99352987080026,48.75
310,15.992606025103882,50.822368816088556,60.07359253834858,50.85764769971293,48.75
311,19.541237266728363,47.0259757031196,48.368454747064526,48.26023979824639,48.75
312,7.244130794217345,60.896991920103574,46.62791029524446,49.741415215544066,48.75
313,1.5977166343556797,59.785543509073584,54.749551354691576,47.17317563379818,48.75
314,2.768222549960792,74.70913173668038,43.3673391359181,49.78540880617136,48.75
315,23.773756439150016,38.97439278587248,49.63194789631146,51.33003144074663,48.75
316,1.566787946463196,70.88175266915573,55.233568358966124,49.38614036234299,48.75
317,11.98724687313406,51.62735962067562,56.368857689059226,48.297363154766174,48.75
318,16.79860052575186,42.707164820569815,53.667982368530936,48.95667371619096,48.75
319,14.133742792700142,79.19543516424906,48.157985111514286,46.61931336532363,48.75
320,1.781983122429469,78.36536309706905,44.701297127705494,49.439696773879874,48.75
321,23.601417958926014,36.91535123429298,37.97828803814902,48.074127298439755,48.75
322,21.42518598620896,45.15870742908197,53.7651721594083,48.055772143111845,48.75
323,4.477926138954885,58.66473745597174,39.47964095217181,48.10649532495404,48.75
324,20.360922671045024,39.103216824056545,39.58746515790544,48.94680939394484,48.75
325,4.939690066203456,62.829636212021036,43.03182384831046,47.977516177494465,48.75
326,16.81808861626235,57.29157452481865,41.69544229445873,47.35497009356673,48.75
327,3.3759755995242173,71.06661213617534,53.65880459867322,49.407101416698445,48.75
328,23.47347773777158,45.39219138828858,53.98720747886536,51.46692732398997,48.75
329,8.138785848572425,66.56398702192169,46.097596616014464,46.3547539814208,48.75
330,13.510115183992452,37.03662257520274,46.95459755337109,49.796049009063815,48.75
331,13.521594563901843,49.47107379043989,48.653113685998015,49.26622604685564,48.75
332,16.671976453711604,60.48815466090998,71.71140219719061,49.52264462303789,48.75
333,11.346487647639844,61.46090013557779,65.23479136028108,48.323098799989644,48.75
334,13.371291762043347,50.203286704852445,41.220325603516436,49.79438448323107,48.75
335,1.0128125848912202,59.745082853506965,39.599249640930175,48.87783643509748,48.75
336,4.336835159680074,65.0371632731144,48.773611006941636,50.66717056261944,48.75
337,21.02314433844043,54.83076775143168,44.916796856233375,47.545201956325194,48.75
338,23.088118819453705,51.59583767731027,34.805295930048324,48.451008987600346,48.75
339,17.635843676177853,34.01416400674121,50.498138121478796,49.40866903292016,48.75
340,14.892552183514324,56.02559137968828,25.246700544386243,48.44637340126482,48.75
341,4.472021105949652,69.50515449024363,34.09791449545055,49.17257745134791,48.75
342,8.006474492314906,55.642654677555846,42.41125270595061,48.941806667260735,48.75
343,24.631062277339776,36.38253319436666,41.09050738133653,50.33585309021007,48.75
344,29.16108848007466,51.32115284459463,44.465664365057044,50.298035873421064,48.75
345,8.496992260608057,72.03399371281644,44.7881116584322,46.51936101381032,48.75
346,4.419432423426224,45.13376601850025,44.499507023751,48.82879972222864,48.75
347,18.643414774036412,57.85147405042823,50.0496718144921,47.80438166653904,48.75
348,6.321624427599517,54.589213611689566,58.81709323910492,49.36858450616641,48.75
349,70.4256057652402,37.46258008656802,31.894940592475788,50.19856214289747,48.75
350,-3.0575048297006333,70.38000604777045,34.32077532410073,48.92623907688821,48.75
351,15.768909166552415,45.59360936254734,47.89418669034698,49.595879278699435,48.75
352,12.349790933168515,40.678444166006784,52.3789969557987,49.30000054049754,48.75
353,0.5730437674783067,71.6762221454768,51.188897870182096,48.27837576803135,48.75
354,13.746814112998774,70.1052941088971,44.168072057557424,49.17728216986716,48.75
355,4.933897500902542,59.877319884691936,48.51968991462847,48.656325618986166,48.75
356,15.406854978691392,52.40993299161276,53.16769656238411,47.97564595367041,48.75
357,1.3544465725977899,73.05574484977299,47.50367204396271,46.79118889173903,48.75
358,6.109145368662169,47.12459975787906,67.88441935590451,48.82706475628675,48.75
359,4.805111198405264,69.32469932239002,44.72199172472467,48.07181942045007,48.75
360,27.774569418957057,50.88479927448322,57.99276749837642,49.68297085784003,48.75
361,13.464456388017641,54.3533150550442,56.278204119327995,48.078084024969186,48.75
362,15.201083618086713,49.647118494520896,37.84654091316366,48.67503354173148,48.75
363,35.92354748831643,59.81680755012424,51.83144673828768,48.815170773687186,48.75
