unit_id,JobThroughput,RackInletTemp,CoolingSetpoint,CpuClock,FanSpeed,do_fan_controller
65,13.250255016942182,45.50065344746211,56.80574406742391,41.10442000068788,77.13574572082771,75.0
66,12.329226393817116,57.07437498074346,57.983130648905124,45.02212776234059,75.9612983857461,75.0
67,27.647652843194507,64.27149466985918,56.24581502974641,46.04216690156832,75.16753745690893,75.0
68,14.47582976351298,55.447484208276634,29.842844718695353,60.315800698344205,75.77255144124412,75.0
69,18.61862048520267,45.545080485227125,57.92092502109716,34.05665019664822,74.35546911879872,75.0
70,17.104428612484977,50.68127822907613,40.590761648305794,50.309317922385794,73.68155473680663,75.0
71,20.20652530703414,43.44618069498576,51.25584594728556,46.50652035156036,74.82473368864292,75.0
72,37.99061840665493,48.704548348771326,41.046625419879305,46.83526395321119,75.65878199677357,75.0
73,2.5553507349451365,61.88082436936038,57.4614048819264,55.87026882661819,75.6872133337677,75.0
74,11.43091913544621,53.00804653958176,31.558426242939866,52.71944459282761,74.74636279087632,75.0
75,44.91221157930174,56.47669406897755,55.616555707854914,58.929867148499746,74.60973142485439,75.0
76,4.2390604576922675,51.55759629135162,49.99137160234231,54.944470462877675,72.93516250788502,75.0
77,-8.086710323819998,83.39549190955373,41.77738221769736,59.918645920041186,74.85070716604494,75.0
78,19.447741556445575,59.49671473383242,57.94761595506945,60.88349487681678,75.51434699625409,75.0
79,11.588788050524407,63.105335774839304,63.48374999507651,44.25670192811811,73.1667189836668,75.0
80,21.965593533931504,44.03017463197092,56.41923998309755,45.53897448025786,75.53374407385962,75.0
81,1.0686998073941094,72.0682537025468,60.86352084414431,37.96282293179659,76.56877828407633,75.0
82,35.33041316240281,56.77089096241194,73.59351718981111,39.08145235110905,76.13234084700342,75.0
83,22.10105816472497,48.38198232559964,51.162730432949616,40.59412405858518,72.4188067289015,75.0
84,3.425190164510519,66.53911940865223,56.11197748054114,42.53606426054921,76.4792643605753,75.0
85,26.928189921881394,78.79979131110066,54.60129835302414,43.53991063928945,75.018318291568,75.0
86,17.831933205828086,59.42961435428172,46.14679288463835,48.67699734656054,73.5550362083938,75.0
87,29.760554527587182,55.189988801629916,59.20848136002888,42.14503975414493,76.92203746512864,75.0
88,14.966384387454362,48.60225645165697,64.87447526015428,54.63077313308528,76.42020307950388,75.0
89,28.67894225337922,50.086160655742184,67.20774127586921,51.91343788565808,77.10111692902316,75.0
90,13.165618462830192,44.91697919300009,40.244383344170984,48.51442980090892,73.15320357025566,75.0
91,19.49690477857135,54.971734994157266,55.62952771503437,62.557071660778156,74.50874992818525,75.0
92,43.189994777523545,34.08928248530488,75.25927249047825,53.80443515232806,74.14033150613048,75.0
93,12.582671830051858,60.35144587642114,65.86383928163256,62.78658642015985,76.93923251192155,75.0
94,23.537161758534683,52.72566868321964,64.68492275941556,46.90488001229917,75.30365991224681,75.0
95,-1.7320994593976504,78.69029525690799,57.50513604301658,48.3764348843776,74.10401871337483,75.0
96,16.621799053712348,48.91449337021932,68.14556539210001,50.237774050326685,73.72813866647768,75.0
97,3.417172060032584,64.25142196908942,54.180021217249276,59.113684532185076,74.56066867966807,75.0
98,4.380813734144354,75.54605382338958,63.63865628389661,39.50320840452044,75.43043436135893,75.0
99,12.120781566691086,60.0702605802777,66.28408073032459,47.949135656626524,74.751227275417,75.0
100,17.13849509048281,45.082531507329634,48.83524335480112,61.63267166737365,76.40782361163542,75.0
101,44.066886805379404,47.57720773405077,66.00306950252379,45.363016268511345,76.80012357345122,75.0
102,41.09995061860198,41.65844794772701,62.934629931967294,39.58324474017636,76.00001843239032,75.0
103,28.522201146884715,31.809534219937717,59.15790826820769,45.692101757888025,72.86704708881281,75.0
104,26.816563658165997,38.35226951948398,47.78701788981214,51.74233777482385,77.21668152834792,75.0
105,33.43064590552886,35.49344642717326,70.92525745976741,43.743196030559716,76.63114584440808,75.0
106,22.81691194372919,34.860215388503576,47.20638443475129,47.24742456707788,75.12902000552218,75.0
107,26.225746098085015,45.93204260124596,66.75367542323266,63.3243628814762,77.57871502842383,75.0
108,30.78575732290981,45.60374344800089,54.797329435068505,59.111475556269184,71.38349383289228,75.0
109,14.23748392607336,71.05382630697031,54.75503321412376,46.18353900709111,76.30444446974754,75.0
110,8.709115143097975,70.68047398987162,54.436200174147416,49.70191381385179,75.88955945670656,75.0
111,17.857966544036962,59.89652655274178,66.62647196295758,62.87044074072832,73.26610324828285,75.0
112,26.074077370767576,64.51785126557662,64.25950209557125,51.50275379426185,75.51101173147998,75.0
113,8.029244695742738,53.50340850322224,48.28551553796667,65.86145558653016,76.39048202320778,75.0
114,19.50607054019018,73.29623784474603,62.06209744479312,44.94466166046141,74.92226169192627,75.0
115,7.5756304450737035,65.08829214837138,57.10586676342318,40.547246276235825,74.81963034528566,75.0
116,13.079750737927109,59.408619155066646,61.18774427971347,42.45008607789594,76.27882686531268,75.0
117,20.185444594535557,55.08085247410955,64.85986584015747,57.224372315879286,75.66599301613111,75.0
118,11.773994428302958,63.278242373215825,46.70533941496108,53.965277426654,73.93351976655413,75.0
119,17.98390454913519,64.48459278792176,57.552848540818516,52.50729040150786,73.06288649818386,75.0
120,41.569986561873364,29.014036554700233,61.90383891671177,54.80649743053714,76.21763492311469,75.0
121,25.24971059560427,59.898349686969084,53.92674564013472,57.90967443710988,76.16603736890906,75.0
122,9.786979652877646,57.73383455108336,40.86244828874555,49.553822947568044,76.28252797536581,75.0
123,15.978251920331447,51.68409572787936,55.19349145876417,30.02642036175922,73.4873449235951,75.0
124,10.966750425309886,71.51068286133233,54.94701989427438,58.53295804350694,75.51164539825217,75.0
125,-7.194142672399122,76.04469644474447,47.280182158189334,52.54801041935256,75.79742861592456,75.0
126,22.987458657471077,54.13475191575456,41.92408096782476,51.68810827171693,76.45022517968428,75.0
127,-2.1818244747763575,81.61475615853266,49.55216157072576,60.10903884616605,76.10894668076544,75.0
128,20.398090668167434,45.430216673054154,50.27807000960025,37.64338240449749,74.6104174994746,75.0
129,8.06411506000767,52.34906348101097,44.299395728713876,36.55098923875859,74.82327392882624,75.0
130,17.3967901125984,59.35378018158997,68.17867685947313,45.64221870436687,76.06754231684869,75.0
131,5.553472580159899,60.7094365017892,45.93830006704681,44.777935805993195,75.1189041624652,75.0
132,23.549046918877334,53.519733769593465,52.4651273556032,59.515661387631496,75.52120551087407,75.0
133,13.819910176475497,59.91548219694334,53.35318823318186,34.42595582287615,75.41726799980216,75.0
134,17.264640866460248,63.87830817745683,52.56680437483418,48.3519148786704,75.79404659129743,75.0
135,19.971515743416866,39.813677841676764,49.782410010170615,52.28800584333505,74.7706612338355,75.0
136,15.2278530903975,40.523174822040474,48.82319833361369,53.32651077218132,75.07744005636626,75.0
137,16.731040774481137,53.08403513111855,63.857884099156614,49.21531868962196,76.15967325960999,75.0
138,19.3616080604427,58.44432900150913,53.845397713342514,59.47427920302288,74.9190276444731,75.0
139,16.661985207092435,65.35205470023361,57.09314315832193,52.038845031534514,74.56790737812806,75.0
140,17.14876395798981,60.38843516142029,61.24507942132225,44.46310855892044,72.08539570398518,75.0
141,12.263136081925682,50.34387524448316,44.09371937881333,47.681933894060876,74.62532940021977,75.0
142,41.55382418072087,33.842837592305656,62.03173129881998,48.89239041117535,76.60926590205443,75.0
143,11.939092964277176,77.66185299256007,65.48581330519988,46.83496647295085,74.61898595645769,75.0
144,20.032607292560925,56.17380903981603,76.17057117883411,49.774699898551326,75.58858175986472,75.0
145,11.302419326939543,75.36227344193449,53.47172887121972,62.484102540033746,75.3459147139221,75.0
146,10.94363462951541,59.22606959086365,63.41105486190423,51.34883479534402,76.04460245449059,75.0
147,12.196538317829912,52.591869663883614,55.40523443595912,44.503225980400494,74.51143442732612,75.0
148,25.5866701594777,35.073136336319656,67.00180522088469,51.55608869450039,73.15459245549063,75.0
149,22.06688664542933,44.711395505246294,52.768053248167305,42.6590345293954,75.22446289688627,75.0
150,8.68575746364983,62.37853646805476,50.321677447332625,51.781607854062976,76.60845789578205,75.0
151,6.719292215141701,57.12180460227588,50.45432482559075,40.87442759288919,75.80507705845501,75.0
152,7.8535233014677095,58.593566228392866,59.51015953770529,58.246817648481084,75.3634644986726,75.0
153,2.5061429697341424,50.41536787431238,50.48172347478606,51.13228074900766,76.32995399727254,75.0
154,29.97189836277721,42.41178103698556,57.954627382031305,62.03748920090662,74.69468099696218,75.0
155,22.449560931871318,53.71158742540719,49.5083441526893,52.98946640011546,76.63656265059251,75.0
156,15.152353257257229,39.00434787592993,46.816268047604865,58.90608984967566,77.02775003493807,75.0
157,13.807182801570942,53.94427787637664,45.0303672886883,51.922276476732435,74.50157172052937,75.0
158,-1.210395979609605,74.59816846468935,42.508390534494545,48.30224767882193,74.22618590998864,75.0
159,9.92653607926021,55.69975023978183,49.1010954258472,49.16943251804949,76.4147980085599,75.0
160,8.875190262505178,66.28964263473826,58.71559509463035,41.86392039792518,74.43332098131603,75.0
161,9.509189755944924,66.6155279840641,65.82536333962209,37.431645359774805,74.20978545059046,75.0
162,14.000969288690925,55.076511282242684,49.23456081737655,56.172501689331995,74.54515011664436,75.0
163,20.10011991707329,48.32232784766682,52.661478552942725,55.52701311274725,72.73272368507307,75.0
164,8.846926004846958,57.01691775958708,54.880314541692414,37.460746902396046,73.66737606546546,75.0
165,11.913902018687107,63.5522282792448,66.8465078854475,50.27578122377114,74.55915996871587,75.0
166,22.02070294345237,45.85577041511225,45.209735930976315,35.270687697907086,74.95930969559298,75.0
167,17.906935164209024,43.236227060915816,60.95203025159075,54.954381245587115,76.3674975847878,75.0
168,31.302981176741397,49.753079054082775,58.63050379031071,39.79823973378416,74.32876105471682,75.0
169,5.420757397544746,65.496841944396,58.25302376842884,36.602335120700744,75.21781341225444,75.0
170,15.071008279684499,50.77924385474547,48.834775456081196,51.19315099205874,74.52559081256179,75.0
171,22.350139409385672,46.05331884949616,70.06045114181234,51.05248370815256,74.24713375727319,75.0
172,16.218578638183367,56.6775016579327,65.96162837270676,50.86055421191955,75.30520348609284,75.0
173,11.705128889021328,56.38350594829463,61.383134576553,34.77503233530367,73.1211062113327,75.0
174,23.13474584459583,40.79533221584969,39.956961971422196,45.52369507849314,74.07458909433281,75.0
175,49.52426648464102,44.61221536157612,64.55607412151093,56.599596614210206,75.38808584681489,75.0
176,4.191618649867847,66.8892326416156,49.88960728880242,32.41871007133808,75.18624989914885,75.0
177,14.069535834364892,63.333928561773185,63.067569159202066,54.529845825830066,76.13416456277672,75.0
178,1.5686493400668349,75.03882825376598,43.094984004780116,59.71926992910853,73.93102739148847,75.0
179,12.095071005009213,39.977124971784704,46.47865424612692,44.858123497711844,75.01719452984887,75.0
180,23.38652016901269,72.6248988481775,53.83309377500544,49.11027647100151,75.91135159665178,75.0
181,17.858771938114153,67.09587715497248,56.52787596407446,53.90404762186379,72.92047846837764,75.0
182,23.68666396906711,63.03630774666449,60.04016593934634,29.0754653427821,75.267621639159,75.0
183,18.49699655038508,46.30071474029021,48.402656969752385,69.40198302526541,75.58097244545455,75.0
184,29.61356764005418,49.908499319169444,60.8569537780037,36.020709495010884,75.71922707235606,75.0
185,33.01141964402787,35.96339553628528,53.36195465559264,47.64493538611237,73.70021949956015,75.0
186,31.633012009197525,52.06085074509181,66.43237401243134,53.694426430914206,74.34585412122377,75.0
187,13.365989824975882,67.54047535604052,75.23170800378584,40.66729163465323,74.09952213644642,75.0
188,21.24389173772448,53.26322062568531,63.17323106490607,58.15280309970017,75.73653251445839,75.0
189,14.753870966078704,59.299691715742426,50.90800748818113,41.55406965246505,75.64939104294892,75.0
190,7.074074453492382,64.88662172237696,60.74061829874685,50.0727589607457,76.59866492410042,75.0
191,24.21588787355362,34.83668647097863,46.728489007833396,47.103878472877355,75.22340264859079,75.0
192,23.88289688223817,36.80553320838594,64.69679489442527,61.194489340895466,75.09624413426083,75.0
193,15.416011210355027,53.26539148544946,38.862450315174506,49.470122742570005,73.17055684246809,75.0
194,2.086840718534461,51.86677659240105,42.78117700452707,61.36546512317372,75.17357668332255,75.0
195,5.81083319906174,66.514846810166,48.76387016356584,48.62052758989281,74.12035529503918,75.0
196,11.944535439581797,57.94379089315132,68.21967589253234,61.47980580046539,75.508667517411,75.0
197,19.949215742059415,52.246788086185155,60.49189526714663,48.86857754541859,76.33217069697864,75.0
198,31.60095658143663,63.842199862108345,55.297763572486566,43.13169727299787,75.79885015733798,75.0
199,11.631448615840936,63.97201035164306,46.40826742473811,61.25010044718113,74.00103488758832,75.0
200,18.191789183997102,48.26199853486016,58.18161653319553,34.917901970019805,73.92603999986986,75.0
201,29.808170898199617,47.73104206170909,67.31970906095663,34.00698492404164,74.53571763669427,75.0
202,20.811956234307935,60.60816589273848,69.80632731879193,49.62749271691448,74.33919436169272,75.0
203,16.935938885572924,44.06176285199918,61.353286339236554,45.387005881787054,73.60131236833459,75.0
204,37.84581568200757,36.54243186861726,57.98762984205065,48.45558250863587,74.57019781442385,75.0
205,18.96377179070354,56.90519880469172,73.0255186300146,51.14840955329389,73.97898090426385,75.0
206,25.309400581110097,56.78710742563616,70.6715705071274,49.044746059557994,74.971158005873,75.0
207,40.18495257578275,59.43306887330034,61.19717864164399,43.51205357546214,74.2453060964165,75.0
208,11.370200513859295,58.675639706352655,48.11066276764205,39.0814272984828,74.19087464671884,75.0
209,5.705462043023985,62.42196645872477,55.049113330121486,58.118015596522746,75.95354835514527,75.0
210,12.75538419886812,61.336005965366255,49.69867439474984,52.539333510874,74.5650598857502,75.0
211,12.824621524771665,55.632959083670755,70.44936409373999,42.05616023776679,74.68222101376159,75.0
212,12.22644646836225,50.171244781117224,46.009105652095194,35.22003219214235,76.10462494545047,75.0
213,19.124834632188303,55.67423702701909,53.544903249559965,40.79629004725608,75.86866991917228,75.0
214,21.88050654531973,65.80596813260941,64.19047683975485,47.65328539958401,74.98793501859876,75.0
215,3.7900582499877826,73.52800957322688,58.48405029731501,63.18160952131981,74.26518350947119,75.0
216,16.841705533778978,38.32721423458842,56.64439445404295,58.09807383682966,74.2041279986689,75.0
217,11.60388050626078,47.37089902457216,44.381294971433434,41.07048031619206,75.15869589892807,75.0
218,20.92655443198297,37.0584503848099,62.264542234401546,59.89666272761726,75.72968895064052,75.0
219,40.09444391204637,46.665758781150785,63.70817805535121,34.03196723467725,77.15218177218178,75.0
220,45.17130041450175,44.01608441797863,60.43451536902344,67.28088454887042,75.61218517916423,75.0
221,12.679770852057722,66.4187703937846,67.02316734417266,60.4313414577073,75.3129527823128,75.0
222,22.93892335585341,36.82032409307463,61.104837622173584,52.52386851048439,74.70584792664484,75.0
223,5.934832674848598,59.85465532132339,48.37656163719101,53.11393329635363,76.84937704103606,75.0
224,21.03032742621625,49.43832626986098,51.184257876190465,47.2408502427973,74.20730407896326,75.0
225,20.615101447578407,69.46247559020921,56.36236812483107,51.74217058169304,73.88955547600743,75.0
226,0.9103647696466599,84.77841763066412,51.6804781187303,42.23790417436286,75.63237141007077,75.0
227,31.11390278671501,52.02593992070213,51.80269716726263,37.17827385128303,75.33219055525822,75.0
228,5.766353719458385,67.94790563539998,53.57547254083659,48.056756913245295,75.47702203868192,75.0
229,17.386621755462457,56.32546428934198,43.2784073967498,48.992459172747544,76.09075117754487,75.0
230,10.301326779229495,49.62982513430515,53.32902755198699,59.075324132200016,74.95527575404248,75.0
231,23.919044013099075,47.75270647461294,64.84766308993713,43.506187173754775,75.77625769162047,75.0
232,11.18406287082886,61.3752844117012,55.23092813948462,34.398999118925076,75.08875273154369,75.0
233,4.905555405495314,60.08200032638294,41.80661335623033,35.68270537245231,73.92230974207652,75.0
234,14.944178809873218,41.82769997190958,57.49361006802152,56.42274190417324,75.5787320593348,75.0
235,11.654552722027882,53.00017646310201,57.21911874961779,66.53332248879171,73.82607437894764,75.0
236,6.1720663892343754,75.05532538320337,52.01682783933967,63.945280634545306,73.21197665315388,75.0
237,30.424946802908785,44.35455500845613,56.90374283996192,59.26539870730485,75.91982400556834,75.0
238,17.384377024799804,44.97046466115453,53.69282806491793,50.75568800922313,74.94456382978635,75.0
239,8.975487208092238,52.39018663688237,40.085623913367414,37.95989636780906,75.34350465076653,75.0
240,8.040662542863384,64.88957430788263,56.96997596420014,55.35492356238004,71.7101716066475,75.0
241,28.6859057716285,56.439098304527285,50.246069252592136,52.00315752192821,73.93100739890157,75.0
242,4.871456286789914,65.32905208196031,63.028470381330706,54.0080852030723,75.77219617264937,75.0
243,8.476651861279501,62.925188385234954,38.01134171458073,75.30050807981429,74.4568684684255,75.0
244,10.175514423533123,44.554350393992394,44.276688753887726,54.84330449596063,74.77647274882261,75.0
245,7.373330913105468,70.59565891867632,48.702355539500346,48.40891838867098,74.69833385617028,75.0
246,8.763549418719071,63.101189252018045,43.010944608611716,50.65719863427834,75.12217596357809,75.0
247,25.348964765678513,45.18484414514497,65.48549668611047,35.29330941158389,73.94581303556654,75.0
248,8.43406530163948,62.48149455545707,62.054462289727816,35.962766078462764,74.0453115350098,75.0
249,12.521540578574527,50.234628643129525,55.23015549941748,49.1444355276857,75.73389368945224,75.0
250,29.023827617584924,49.49236258381889,48.460218717285464,50.94337828684479,74.80979487499157,75.0
251,0.959121943277621,70.69568535139832,67.13986886537009,41.439391454159335,77.03889096240312,75.0
252,11.371803272082863,72.32323077292153,56.336392462409904,26.689802273444357,73.01928612118168,75.0
253,13.810747966897111,67.59646952022683,57.72340490868588,55.00091946039427,75.3366417008574,75.0
254,22.845057146341464,34.72771173506535,65.79673326683059,52.676237665871284,73.61419902821794,75.0
255,14.679523792527661,43.03405338215712,58.735432015949414,43.74266991032652,76.11445080179972,75.0
256,-1.0524476145546036,64.41915766206668,47.413052278143816,65.1900905511188,73.29539319061232,75.0
257,11.2009869965692,60.5210333998197,55.36994097726572,37.32297790208312,76.73539261963398,75.0
258,5.305119484095522,69.02529831043532,55.72562442328961,53.5919545876888,78.30607937621336,75.0
259,38.86415525599937,34.243031229193654,58.24692170854233,57.1334852045391,76.21673053446678,75.0
260,15.573366670439661,43.29655661208306,65.3874172025554,54.948419231679715,75.27174723065274,75.0
261,4.318875144593223,59.6616706196857,62.41205383776671,54.36356409335677,76.12497215778079,75.0
262,24.21189154868081,37.593212720862624,44.992405353801914,57.06361218035787,74.10810922074461,75.0
263,16.89002642279526,55.10497606963349,67.7118906889493,55.500393732401996,74.50962743945327,75.0
264,9.417220946019938,59.14570287099542,48.903328692822754,51.32652191477495,73.20919666956732,75.0
265,16.095605746624898,44.39982582803003,36.94657048465224,54.7896341968181,75.90273658217626,75.0
266,15.646912938977742,62.50713989834486,48.94915974404508,55.52410604096661,76.13075936736848,75.0
267,41.05356225565961,47.530099412859144,57.398923874217296,50.29870342462919,77.57081575186277,75.0
268,9.405565356546088,58.13284793295757,52.875634001981346,51.72834974110726,73.96400162357493,75.0
269,-4.229450500894332,74.65284584118145,52.18071937789648,47.54795054752226,75.46257870098844,75.0
270,18.748259077595797,52.878676703485844,71.18239706213016,55.56296972799982,74.60906661596567,75.0
271,45.66511990172251,38.197470073947734,60.92774564913463,54.14133630170815,78.09603065160452,75.0
272,16.366090076523687,60.048150148292194,60.74530781448785,58.544205582571074,73.87788062158835,75.0
273,22.91032671464185,43.30824862370159,58.05996659366516,41.1822762181264,74.48557903827363,75.0
274,35.66368543003473,37.04959475049954,60.26955102211475,43.62371157351379,76.32711444221931,75.0
275,23.381974192832843,48.03236710761574,64.43995618296127,48.59178014218127,75.52252823893365,75.0
276,44.94022441642427,62.646572932922524,88.88672818962507,39.23343758608079,73.74851586603982,75.0
277,11.944301619514807,68.73846743479699,62.38005098388041,44.92764903788771,75.31206714395579,75.0
278,6.689953322091777,60.063072109425086,50.78973293758037,52.531988355464705,74.27234891310695,75.0
279,16.660990576891944,46.70642217397305,45.24542419270544,52.9447245081313,75.39007703554101,75.0
280,12.719819088160543,52.489533349043334,43.794271142606384,55.930464779902096,74.06802777621463,75.0
281,4.16954321475702,67.33701166048682,52.50436474457446,37.72899461782928,74.727319104729,75.0
282,9.523503765749922,74.5825373205513,56.902798365855524,49.67869867643191,75.27682317000739,75.0
283,23.088034765183796,49.75244547914774,66.64704037443377,35.32421573239545,75.16307582148546,75.0
284,13.574968952112402,70.15684528514845,48.47009204509332,55.57867607335777,75.0819793284617,75.0
285,16.717405735707583,78.05552800982669,52.47496328250771,42.45493347542592,76.06127659875558,75.0
286,9.749040124142278,52.174828285505114,40.01829573867838,47.107341852020575,74.9153570314721,75.0
287,8.704985855467736,71.8262031956701,61.32277163070286,60.34242128958317,74.3795635515054,75.0
288,13.155379458663827,54.374339370471525,40.94032544836146,47.967854161029415,76.04774582565084,75.0
289,6.1080040581410495,62.117070512694404,52.413042596602914,47.86090815574241,76.3025107978617,75.0
290,10.720722448109694,46.32595993695174,52.40561993984838,41.74944927847852,77.13324251745843,75.0
291,14.70215779414594,57.42874066455733,49.19303888527834,59.651747148715465,76.67333561163699,75.0
292,12.580771419654033,51.293020263291474,46.840275962171965,57.527666540727,73.40243593145381,75.0
293,18.967252153671257,58.4956071013594,62.932672559995225,50.63316517924016,75.83192064066095,75.0
294,61.45833825765489,56.10521119252976,69.21848480016924,55.37637063331795,73.87183910618202,75.0
295,18.695699029152635,44.10244924061975,56.838378951333,62.15182087897108,75.2721551997633,75.0
296,39.63135645051596,41.82241616193338,70.97711202146698,70.5640933715676,75.68703828021094,75.0
297,11.966253047984022,70.82073462332193,64.15632797688474,43.69768034635032,74.26332628003823,75.0
298,14.926825457874306,41.25019659960194,49.86864325568702,45.00876783784876,74.8736269896913,75.0
299,17.88997052954917,41.50053043140568,50.165904017971584,35.28885198573307,74.67716036657724,75.0
300,25.989572110247153,27.1958666926554,50.037680661902996,59.77667178771545,76.12315911371081,75.0
