unit_id,PduLoad,MemoryUtilization,DiskIoWait,JobQueueDepth,GpuTemp,NetworkTopologyHops,FanSpeed
39,32.03488367565652,32.893872661511395,45.5789826055948,54.20132549835631,60.20692187026506,41.41512208658829,55.50041597398509
40,28.27881251265701,44.01115616000482,54.69659529460164,71.83210076159654,42.59406633616058,56.3415995015006,63.71456763448467
41,69.05504714511031,32.98670664484951,45.175843235271024,30.550396909969653,42.25324859505984,32.53174742064745,71.89731844360058
42,45.45359713529243,31.216011198967088,42.48896206013669,48.83400910979305,57.87834155071938,44.51583408107228,52.0825065122712
43,42.048401237024876,49.041726393165895,47.27351190613209,59.77387365019929,61.41791293804444,52.949723183918806,68.76925835175885
44,48.672510978836456,40.880391094209365,57.03453619880814,53.96223131651133,45.28095445575825,55.77541596444286,55.473271965958965
45,41.57281255207781,40.38290016356349,50.37363751335307,44.46646878855512,63.85247015365579,41.3210627979896,58.80207446597293
46,63.74356662621915,55.0918282253096,59.90312622038658,53.0272129723749,53.21576536476397,54.760499465248316,57.12971510653055
47,59.339637998613995,55.7444578767851,50.02053720228804,73.16272816184582,50.44890455873457,47.46968802036131,57.208398423703464
48,22.07821197094122,34.67715730711885,22.444897404517267,61.80036151509924,73.22878618595823,68.73212380556183,35.20555212383902
49,35.212616768454936,46.17614117656344,60.74794329629678,37.32962298653975,32.37114572692602,58.68198147150116,54.8447290331965
50,65.84190551653144,38.83629096806019,34.57144984192978,35.45952484511265,62.70115839717796,53.12387272478903,33.48295547577927
51,60.24937024087774,48.36449688513565,30.106486231202183,42.737475289733595,62.77550342106978,33.450277363055825,61.78065878204974
52,66.03396355176831,50.19973478681973,55.35529306766419,53.57628212034888,56.62333870367377,27.826437679637248,78.38001762141567
53,39.78402743604038,61.154409796431565,48.08660868147846,51.29045051960909,59.820249620063336,42.98037905071362,53.54932574463207
54,56.41654408922927,30.084710656215243,38.30027302029339,51.35769812498892,40.07947376954347,57.9901599649692,69.94541231852854
55,38.817628426695045,64.58887899789241,59.41313768574583,65.4225272194197,56.750690239581,35.26085856517269,62.82901471215375
56,57.89931991185236,41.551533135211244,51.87053419882224,51.40031319307481,29.99646695329469,20.57214775130811,58.54770209890507
57,67.96402325464952,42.183816471836856,71.10404612525979,25.956166569684708,46.08282612719708,51.435282371376296,66.25547426635049
58,49.468337997064786,56.76553450721958,35.13148721150598,57.46795251986128,39.15988394881017,28.680359374037522,52.908746526741524
59,50.29371487413048,47.98135194517896,33.10707338372832,46.4649203474917,60.802705237167615,30.01389957633696,55.85405454246067
60,38.53337306220702,62.163362362618024,60.5799382383008,50.058342617780106,49.428684375348055,69.58584679110292,70.0988727302263
61,50.8510545987894,45.85916786002725,42.52301119952336,37.15645584949226,43.771889676809984,55.57793197732811,64.49186784290953
62,40.756014604990185,66.78166439202923,59.836239121270516,24.06994964555581,19.792503374958102,35.73674012303343,70.41776593447166
63,45.109908580726376,56.12324980804801,48.41039169718317,25.625057810412372,28.79979157355555,49.65485439340024,68.84318058287464
64,55.392905837196935,65.07313921256005,68.90659098752131,66.06739468102938,52.15609685558226,50.637264209181815,52.32910726347684
65,50.270687543012954,47.66935177869484,47.82614138538187,61.21904279615578,54.12567347114917,33.917146053254825,74.03579365503563
66,9.533713436792343,18.544884891493517,74.00608916059623,48.376107965900516,43.559998971078684,35.90128928151495,52.51302333452822
67,39.548345083055835,25.20319325266737,49.92856921824245,77.37365684234558,39.711437059913536,54.0325008387316,49.05448160813067
68,36.59118824388726,51.85809257952529,39.473310227835896,41.52102992904943,55.119363870264465,57.05125500545453,42.447431500564846
69,67.36943691274178,56.053141829097626,27.14588773233873,34.18640271403324,38.002591756771025,50.01839155909412,67.38323972456308
70,42.468556316999965,46.380785076761605,63.103262722523226,44.60433317812163,54.57857394370854,33.650330946624386,65.58706355802396
71,38.07766686707048,38.73182242007519,54.695587124363165,49.16901548009518,52.42073872839046,64.73503441932326,62.57199673942526
72,56.50634303562346,36.383376686921,30.637374616155135,45.17430513954596,50.0101027422448,46.3370476857037,69.15510206948525
73,51.82371160002971,45.08911250707007,85.52594605644013,26.11328799179785,45.41456570957143,45.58936212322171,55.53351364498637
74,50.62086504563676,52.065343881523695,31.425821683883346,30.691544909466007,45.16353994501006,53.58633741345254,38.86958720924074
75,55.68835745117012,59.746267886925914,44.15994720202731,55.19481220041251,62.116305195190684,42.53038755143573,64.78055458330294
76,47.78270753276688,29.890605889555545,60.029197343545064,47.643982384308146,51.91596863645709,39.05910374182905,57.251633459568005
77,32.05042938997924,42.79345025318014,37.46483727005152,31.494353974208515,64.06671230539966,43.8595788903425,63.789595487250146
78,45.966109669985144,68.90085987339658,48.10280249173254,44.41370514993367,45.366705332897446,48.012369280706956,62.094008568227075
79,40.42674215872317,50.744455926900784,72.82107751660041,46.70124337471348,18.734338265950115,34.329323823231015,65.71279133330845
80,55.923296052669194,21.23854374956569,48.31349116219929,39.442648995959,43.092147279113355,53.04390194501052,77.02856619172792
81,60.98579781841014,39.31143398045072,57.19673810806834,53.93500224383689,44.887961891072884,47.51758833466701,47.432706680184566
82,63.02940083932521,28.819048034367498,23.8295278994862,51.71520686129003,40.3419529703672,69.36453323869837,71.25681461583832
83,72.4080126692539,44.31749499631842,52.6926799282587,50.45601701735678,56.11445513151318,53.461575004742144,49.39746099164952
84,55.088280935542414,44.55288406760466,32.67672653882354,59.692586980454365,89.12532003703662,53.5372558718322,62.791007959968184
85,53.70123846868037,52.75083869674006,48.5461331363992,43.08328278891329,49.19579419767868,56.11093115886791,70.44165445728142
86,44.31140496256147,52.10542616572059,52.06003722129587,42.342127477307876,56.50832448653371,32.61016220582398,61.59262341797058
87,35.79021498671707,48.62336850457851,32.00928820167451,56.766905368776854,46.065712378839144,60.00298290404206,56.80441327053412
88,29.44645562717836,56.691765768268226,51.84429187542246,48.13324926230415,47.82532876595329,40.01455641358744,66.15078320337905
89,38.57711057516373,74.8606299232401,66.53993516902756,32.163869961907174,35.931592308145035,46.09265090999621,70.27309082108785
90,53.07485754108465,59.767609750975474,45.60877091264621,16.709757418380956,38.969720529365546,65.50363428386264,61.71909223992318
91,68.9747172839628,42.47781402382483,56.812264174296594,42.60767555676119,38.36420156834962,36.89426500851363,64.63610643889311
92,45.36524917789777,38.13869933253261,53.15990284307242,66.63543334296077,35.18792288910698,58.38016077402122,45.44505484563875
93,39.46233733377873,27.77560835538075,56.71496348100404,19.83854296844592,42.534842405516926,58.217506435341605,54.83749498942821
94,56.34164229077538,49.49385395126223,41.26151594274283,46.24941941453968,56.05480145286336,51.90332074925405,68.8082506921855
95,42.199669585276446,48.26011874123854,53.600379988290186,35.37263880794346,44.261260565498624,41.77597616382262,52.73373239205533
96,65.25504620277901,44.773727368857934,30.922580136731135,52.50203698060237,76.58380101434204,48.14250277088959,57.454700823937124
97,61.918751367573236,46.56238971891854,47.697349850606614,62.85329813478004,58.9376993520243,49.567630463273765,53.52855857348685
98,52.123678788969976,61.8282170432237,45.125103709373874,51.28706100945433,40.374758750520726,58.86842004250353,59.02304277874933
99,46.494155342634315,57.86532749064456,49.70579015964254,45.98297465539749,63.83710004388634,44.969223305442284,41.77276057277688
100,35.81690363091595,26.959588331674713,49.37037350662752,45.53109626641792,54.48217159223992,53.82877093394414,44.321262099728294
101,59.1937643710021,67.51726651995237,69.59854914921227,60.23144732893113,50.74854135499228,62.73032831345938,60.74574631032082
102,44.88573964337024,45.89164105811485,38.152341660878044,53.219235072110024,45.24607568808704,17.873129319689202,63.97507936115507
103,39.27973500064212,52.934701127969944,51.22276880688939,44.357339273710764,30.908910783413265,37.67685124730508,75.80219017315154
104,37.87364445628092,60.83895328041262,22.435348164911424,62.70465414100819,44.93742185259614,70.74405749376612,82.35444787965076
105,15.237970689586502,47.91231875806255,57.5277421709691,62.15066459638941,52.19617973577353,49.033749590755,57.85906627252543
106,52.23874881711492,67.69469895267387,42.8308973214619,45.83024662525791,57.81686563973815,65.14696774376088,36.824620897353746
107,59.80883811300603,65.55448842084567,57.90817851076402,36.067311062118456,44.389738455847485,72.29334515658539,59.062132651522006
108,46.13748781389833,60.97289266703717,50.28448777875742,59.51147265769014,51.68263431411963,50.100303542791664,41.91027690407175
109,55.6869342786786,56.288498172905,52.51787553565103,53.327020504614524,45.67491857384069,61.4571528457204,45.43883608039432
110,34.15016899015487,58.586175172196754,59.29074013826696,29.48628482288595,41.21994162852889,32.20868111727667,70.36104387834658
111,50.60427408639668,61.79183169556454,54.854321619672184,50.22169656596245,45.25501552070239,58.234133249028076,67.58491735168012
112,47.88657969895688,53.95630116269394,37.843933289330856,57.72307337249097,55.53406379169655,64.72469652665812,49.88815273146401
113,36.81845706712102,46.47930347617744,49.74166943169351,65.2480622290931,40.22701043798614,48.30710071705721,51.97872054573882
114,50.266956381346716,37.9550746454161,45.46255708547418,44.09514730106676,38.41867565955834,35.472768529427086,72.25811996620847
115,52.104074125538716,31.130476508711688,42.608038478438914,39.93456979767116,58.98628808163709,38.828588083784005,52.59545613317869
116,45.53556404349076,40.42302496219866,40.5846643564384,44.830560230421696,58.90430143946185,65.23834563412736,62.66980612758534
117,49.83335349992752,42.864352070242546,62.20530587445636,28.94677699329558,80.53807704706627,35.817286836012286,76.86908538038449
118,65.12274578376852,42.05781794053785,58.06696936094347,58.04090805712732,53.48759746266735,66.18041514935261,75.35864648402509
119,56.13311620067952,62.57739089641865,70.73478563635364,39.918477771135905,51.736429338692744,53.60787896042024,58.308935356433345
120,48.78948366121067,38.112748823689635,48.348124676093704,65.94510088989492,48.3524404812248,47.322278269936184,65.12559487651482
121,42.97892690527185,47.57242837977732,53.44610921680173,49.58738693335369,58.38782881969689,53.72433154210014,74.40322749024841
122,33.68723731110835,64.86074975447936,46.48777444639337,26.308603816227922,37.86260928380563,52.07099902648864,60.92667083944237
123,62.079913956003466,51.942109156554686,46.759095562183234,49.44807021660234,45.32285901275914,63.519791466879106,58.08755533524642
124,39.317269384891425,28.792767719689003,46.18232764391207,55.08370583679026,61.73741862066813,40.46641182743693,53.00924194833768
125,40.03086059806971,52.15340764896149,61.722210876778114,52.803948412588475,32.64916733215793,43.637170528554016,50.24851473840895
126,31.58216159394447,47.262111045511006,45.19691240215672,43.926996148533,38.9181295718445,41.93836733618864,59.832949248641164
127,56.92916151687172,50.446824688235985,48.952628144494376,49.14174453606524,25.879954734987244,48.071729118348465,62.97154368340525
128,26.356136429858317,56.56609530545817,16.5021144349242,50.59860529674462,52.81019789297164,30.4129389763697,39.50372113890725
129,52.24204746580313,28.844905930953,62.27916959968258,62.36021886953359,54.958454700963415,63.80745945996028,58.383978421015975
130,66.37962253993378,53.649761494063036,59.31619599326079,52.99631310855792,57.298427696621026,61.75104487649174,61.184344201152626
131,50.86481105224416,40.71926487237889,21.552816916203724,35.2120421824408,42.59917754428882,45.72448801388223,56.67119657480815
132,51.98017408428503,41.72961344329704,41.92469772936023,73.36096919687314,32.64300496545847,62.61972574628964,33.209885937576026
133,48.58325504588613,39.578706280050326,43.74189177696719,52.483862241576155,59.32323427293433,40.68086473625579,58.23225873058037
134,50.518311326243975,59.862772934764166,64.79477510669315,32.17142153045785,33.11759453732789,38.261157135744824,74.30663268124842
135,71.98637117870227,18.012436728403586,54.696076346444606,74.40986680297777,45.24385500846173,64.40134673588419,61.94249359961366
136,32.76999854015188,38.11157139983845,51.02694893688062,39.526670073603285,56.20097543578623,36.36823091826728,45.12484721481817
137,57.74297498481405,50.203426860921546,45.88907533685662,44.17730719814921,39.35040328795886,53.9713403530382,61.62692952109571
138,54.30754016954423,35.70753650820466,63.992582648264346,67.54613201378007,51.850105945777145,45.594427126881996,59.98634791371761
139,65.45263472237339,51.94072292910964,47.044374854321234,39.1829960733864,66.22673620182653,49.00276884934326,54.460504655707105
140,46.796262431732465,35.80086646821888,59.26231281843743,55.301022733608555,52.307890611463755,32.733190815252364,33.61941536072481
141,55.52879439282318,58.17416605055473,47.37178807985017,42.38929613418021,48.934983276866625,58.35645574319154,58.566615376806965
142,40.60031357748635,63.40445842565266,52.91489332482405,36.72065655690106,54.00612671578714,63.75085050048899,48.49513020682233
143,29.577118379683007,42.50834351366676,60.33572905822304,42.91425431538555,67.00567935979093,68.81371241582575,44.68178742192849
144,62.535191065504115,60.612151531577226,41.27992339397628,46.222337126156546,46.171628228430805,58.072732850022334,58.142634521525814
145,55.61567799722085,45.36098412060341,60.58629929209516,42.47315840864421,33.34052393473598,44.32968651498999,41.33304773308632
146,42.81367323826985,54.119033271655056,84.3374787326088,57.10881292746184,51.259448595935524,51.713999344620944,55.28711960004141
147,59.58179365007947,30.43019993405128,31.353924913803354,53.0714756653641,95.67237843172926,25.923515672002004,45.75033978744609
148,49.644291917010705,37.65954478679435,42.95249343513524,43.84616407524086,72.7288786771477,24.33920799830412,56.640182791953805
149,64.29028557079559,41.33586773377143,47.11769987575369,23.057166705381142,32.445490957397645,35.34929675002149,59.177861307118214
150,69.96890131312611,39.779690778903436,60.327168878597426,51.054116053886936,50.63495580985291,53.678448767926774,54.18449207527377
151,39.48519469978799,45.4930722993885,38.236875422907545,60.905814889805626,51.24248571907677,47.56724887650968,63.54671629369834
152,42.508405190626384,36.64557899301159,50.46617295113967,57.397117646232076,43.95442030466622,60.54676017209634,49.179536971293224
153,53.78911923301663,84.64516097296305,49.72068798975682,64.41834171057639,67.1621897553057,46.62575343433566,76.22850926149815
154,52.69522148366471,29.587298874388647,45.95975272700615,27.86642053523985,59.279806718809084,48.23426502352293,54.109054899464375
155,32.30513908711002,58.31671663790875,47.92458985455037,71.03021968124789,33.26289643963656,52.069847939224275,68.3314816413099
156,57.34215246296433,36.671232330613684,34.4544649326576,48.485148470904534,55.57385054454887,68.1552574804767,63.34780248083709
157,53.691127831659195,46.95627439777569,55.8168221737166,56.6775314070325,38.66094526786213,47.216207501117424,38.10393337743716
158,40.05044406685936,42.53227686778541,29.285271834643808,57.822894459191865,51.38351060511268,49.242200092194096,69.50140670915783
159,47.388093427467,70.63880477020398,32.00409784992183,54.738629649151406,29.493529118874804,37.184190195920294,64.14175764875804
160,69.06840830295491,55.84466861736931,51.98582429334241,53.447607057745024,49.37664121424544,41.63555084788383,77.85116364887533
161,73.47353102548371,47.94368896022387,55.815310198084575,48.8553359919664,49.68356165955015,59.631472512881864,53.416668666624815
162,29.971959605849733,64.63540725276357,49.564273360357404,47.442716336929635,53.953409249899536,35.109632259619445,74.06665830726155
163,37.61811869931486,34.753177545151495,49.81743790599523,76.79387382126507,38.27856505508707,43.89480681906878,55.978387559558804
164,37.766731003927106,50.257206734615814,51.23135652175664,44.28504553274288,38.82362720972261,58.846182556901184,59.45396901242289
165,35.6714363287608,66.24961427990455,44.49574289973165,64.8613304714004,50.42927902664361,53.5928783700359,55.564342210508705
166,35.71762285715436,45.960750239855614,35.16698461750666,33.980596740608796,69.28636122223185,41.01844079046806,61.45671948479476
167,36.529393465821386,32.06246953084624,40.06352874128712,53.20904842883196,40.75971264388598,52.797658579880455,56.58276316837127
168,42.318520010885365,80.12175597939668,18.81467970923487,55.797000594105,58.45465104396039,56.50328309393936,64.00839888430954
169,60.02334487399272,33.2968921102829,45.151906337575134,52.15637103096031,46.7583315457542,44.50033550567593,72.01798803417185
170,55.35342353878284,36.65487509177209,64.87981076503125,33.38274349377192,57.2796348926944,52.45508281113681,81.63552106582016
171,62.73238201630999,84.15671874647707,49.08185901662823,38.78671959995419,59.704174681006634,51.45080986753668,71.8294478351104
172,50.37238403413769,44.52048038399658,62.29882707905059,35.46271203820707,69.4234877945593,63.851375014325455,70.84339160836572
173,54.935322249216405,55.0073763980853,62.44535036641668,59.50094107858051,52.097102513361186,46.72355865403649,39.700446948695756
174,40.61150350109848,36.30081890990799,36.76799855709068,55.862695935926894,54.95609614042876,47.45342833011154,49.89762920132073
175,30.71876805854105,40.52844931982061,39.49915340536434,38.446976974563086,41.617830784864154,51.2461890755722,70.20359513172293
176,62.17245174366808,49.859029531303655,43.105049907672324,64.04797932503958,68.54651602379896,49.35383294753499,49.94207127299787
177,73.60189922620053,55.784907432852755,46.569844924368454,34.56553556913473,59.18369900542873,43.226264209131564,44.61057253963041
178,51.422485357675754,46.26220990850791,52.62313245362028,54.61346007210079,29.7010971435823,62.21711982312064,64.59281768517616
179,46.556380317951465,66.82783217002884,53.34225664402979,45.312886607112205,44.98475448229844,60.06164311458294,77.16616538390377
180,39.43643069941145,50.94340135695309,39.944963236738005,41.82331536754252,36.59729424532493,39.77945715518481,68.08714373806431
181,46.972145147317924,45.88972542909801,47.13087799093562,53.665019457957584,65.31915149019203,53.37311944446357,54.07976250991119
182,38.602269142839916,58.700828265807715,41.600445102383205,58.911258119446046,49.84622170135267,56.86679162535262,55.04897581433255
183,54.13332989214926,41.82823416075412,40.156058768022376,36.043873955852455,66.69228072933353,34.70321652249221,58.68557833245486
184,31.859044929891645,67.27261127838639,58.34690922041372,40.65110773392092,65.51228523561454,39.27661368436108,63.66083313643583
185,61.987165534677956,61.883346657122516,60.380149078681576,63.06563707740711,42.905977100022426,72.80344191413195,67.86285073604937
186,52.687164104549026,33.19622453923054,43.224387077883165,40.59545294870755,40.832451982793614,50.91014302726534,53.02880933791317
187,53.339685461033255,42.87570150521179,29.046653049179763,50.966655370209196,63.4951957354232,62.9148151302264,67.54655655699786
188,60.211327566282804,64.98560382236052,38.7703754187924,52.1630116405479,46.77844913386936,53.412778413210205,47.62581099405428
189,78.20473878807353,31.019110685079994,51.31060638641831,70.5922383935738,45.657890652955885,68.42763362821782,47.19543192599685
190,38.69754157469463,52.889813751225795,60.81648987061911,51.860713781710594,57.604661597792614,60.2152369716096,51.32409558951486
191,49.703114861187856,51.25280968874285,53.080909198027946,54.496296027950066,66.735952156336,39.0033070628449,76.47481821769775
192,50.52921178002951,48.595789741292016,60.91823950823627,57.72111295526753,56.77296315972418,40.84937086748973,51.30667488512795
193,51.857846535455174,42.267224185656524,46.96941326362624,43.00946346167637,33.15962493273379,63.050281416525536,55.278254575752925
194,67.61824613688559,38.407218162981245,55.903309028157715,51.18450983893292,47.20208051834543,55.87350075045053,57.77192192318085
195,36.32406206774226,75.88149227414208,59.72603550412693,55.69925213709009,74.06258125846206,51.62719633205651,79.58026553075369
196,50.13108687843047,69.61799539805173,40.80801817427601,51.75997604840543,45.38921504964128,42.989023984433864,53.29672284652132
197,77.34890452630977,48.32876001253391,38.40590762472204,48.174825665753694,50.12831534819072,43.756036965505835,51.719121619032634
198,28.91964746606377,38.11935377084425,52.82473958093343,49.67988260389643,63.082497211453266,35.02180488093966,55.2993239435418
199,55.846138094699555,42.63893038659938,79.77302156333923,49.18807549012484,57.812789811775694,55.59290387448448,56.274531376294725
200,39.22374219940081,49.708679835779186,47.60185044046592,55.923581743238756,52.33658308691035,66.25825771121234,61.255420678991726
201,66.20472473329274,54.27064642935315,47.93804615636328,47.03131680950043,40.34193117667195,58.86207489924663,60.66751504092761
202,76.89836615928502,50.34361398535812,66.91299041697917,70.7652378022932,32.164038222602564,49.59553968878648,35.035740437208034
203,54.97847764827555,44.59621339905632,61.10573590876426,36.304812822844504,45.31540330662405,40.246056824652406,48.01364287489939
204,76.13462279013434,32.37220926580409,36.05702774591773,36.7209086176401,43.14245145227956,47.04472314507763,69.93430168104048
205,48.1819682275743,83.46525970182401,48.763492161663734,62.55224797446676,60.78901292721811,53.5496208363105,58.81364295231869
206,43.47939113920917,47.57997826443133,63.93496042858276,32.66489884469632,42.92957747297966,45.65639946240548,59.635142346545614
207,71.36754590886588,61.81432968719818,61.11364942280636,53.3519000219749,69.69172413284093,43.302117258153956,56.43464212879497
208,50.25709296328067,57.14378404463968,67.2493217935287,60.064456793583616,52.95244899932495,51.57125310736542,57.5299132984331
209,59.02913629777984,31.22686093715338,30.1317500321286,32.82146073379052,60.00674709558533,68.13906938093113,65.7946414802691
210,46.640352813280685,56.8716507702676,60.00277727316507,61.86358909911157,46.199959276844126,53.30702618640056,50.584926132023014
211,65.88006910746483,52.70125805705925,45.037388082080604,50.28276594805925,40.507028820964315,37.97261040816146,55.17271694872193
212,39.83661726477509,36.94938586925858,76.86894437257493,57.881989840775965,57.07164203745931,56.850545544050824,57.63099695423916
213,58.281987314053914,87.97459362704454,48.32287973597495,62.18590286197535,60.57475062264713,57.18336979253593,57.05153376516701
214,59.13141760192518,50.81343927790159,46.00986403420393,72.85278827599598,37.71016094810261,50.29341122042838,61.61448517913714
215,63.705345299057335,63.68973049871213,59.47756830052454,58.17993779576635,44.109816474475174,61.98994974136797,76.8683734588434
216,46.944203853283426,29.419918662849298,43.71762818131983,44.14727672886804,47.23665858735212,37.82737987074017,72.06434941350972
217,51.421359703237584,54.102651461195876,63.18798380166017,42.81537538785259,37.871114470654994,52.830509515889176,47.29282674453431
218,46.618242703747,42.07462862430672,36.412551465383004,67.11781970357787,53.60872089658921,61.107255449259156,40.62212748047687
219,51.05396523471239,50.401290627532916,38.13423359540022,39.14948730344621,36.74756034862744,31.243244465824354,49.47285241670565
220,44.545694994927196,56.77400226316417,52.15940656561351,66.42271042919991,53.0239065803064,62.975722366816555,76.63321928524844
221,54.36610788839148,53.347639691597536,49.99648057656436,60.27026712049933,57.501021010315014,48.583372798474095,53.36271219081379
222,37.7821963591908,36.99912049163019,44.19048958502999,58.134824107176634,57.308486393244145,53.37768572245331,76.16032059794732
223,39.35130178967624,60.013414941273055,72.7995089523758,36.51823431480945,55.61620222212519,49.494048041223174,53.34247937898436
224,50.50301056287797,48.93108488020319,42.162754266642196,42.26268016828802,30.291716766486026,61.516774194518575,66.40553978687191
225,46.89773384602343,25.77104587183303,45.41441374327994,53.44006550557416,40.32114472414072,63.58613577230014,61.2880795182131
226,40.97190154124233,36.61568616006377,34.5919859403637,37.800460203903704,29.993247665701034,59.406310006003736,51.39946872234664
227,42.62139027162148,59.95148471089204,36.61551049157849,40.63441327025705,34.82234896233671,58.36473280808159,43.931642573930624
228,40.366766352172775,46.02453579231626,64.98272393740514,51.74143354656599,61.68249603698414,19.800059670749587,58.97514374754417
229,60.350198716436246,73.54767580743616,63.203414209900565,56.1848283487395,36.27307655586404,68.83606916931325,52.13582139362714
230,34.57837620956767,68.94939486851477,54.09019624188666,60.36426193916041,49.84162336842468,28.847560903573452,58.77818580994603
231,84.79271872828403,43.96602848070388,72.91770283515925,44.49986118578892,47.13787343718541,39.40513516055257,45.3818756815953
232,43.48009226631816,33.71063988736452,47.846584577133484,40.46705858312714,26.64141352025378,44.8647302829467,55.2451078679196
233,31.04663066345762,58.016062650583045,42.199299033447204,53.360493067734225,58.86853396718369,55.39239750098988,69.51299264884416
234,59.47954790629636,76.4184827745412,43.147071961029674,41.93472868945256,32.17689098467237,29.511183329188494,67.98300496500516
235,55.48059804741239,68.85502955471708,51.37290605890731,52.1439161883604,67.89709547320625,66.38220728446119,51.62603739896608
236,55.74698147481506,42.54981650813853,46.22824570477113,40.970719867443755,34.84651874208377,61.038506305554876,51.765895488339474
237,49.18615665601656,42.26377446541052,38.60607098804859,57.625927259843984,54.5626161012271,32.752304708076224,56.771509904249115
238,62.96723689201976,73.04477262972854,55.15361311816562,56.37309803418844,31.073426893296173,57.98334299270178,45.71032298954697
