unit_id,EthanolYield,OrganicAcidTiter,do_FixTraceMetalDeficiency
246,-20.718502785216078,39.67165211579915,100.0
247,-17.286456159700833,63.494974510918,100.0
248,-1.4200543794477334,48.88836677584014,100.0
249,24.639854481394746,15.298968246135004,100.0
250,17.57398078156927,51.173567008049865,100.0
251,-2.9417044419588123,60.19019601978773,100.0
252,-8.013393303036187,23.277965588176244,100.0
253,12.408393075207963,40.80227331369234,100.0
254,-6.520770805585494,42.39607045218802,100.0
255,-1.20894814467988,44.35599870216496,100.0
256,-8.213992378961391,49.53843358343788,100.0
257,-14.116036416925787,57.99894984490431,100.0
258,5.291209887315844,18.254996152184425,100.0
259,2.5560142199720426,51.09304075782978,100.0
260,-20.982787330761017,40.05302851928283,100.0
261,-11.282553903561704,16.06637298754815,100.0
262,-14.161963077135683,52.54795626834807,100.0
263,-15.608192444968557,61.59009564922221,100.0
264,7.858198546562284,41.16744452595934,100.0
265,-17.20800946362315,22.457790828351186,100.0
266,-16.758128879198008,30.95510129408089,100.0
267,-7.876747860425543,48.41345943089715,100.0
268,-5.505429054123392,37.003565711982105,100.0
269,-7.447119578529453,33.81360376377101,100.0
270,-8.960055771635405,62.635378934162304,100.0
271,13.399973773153791,41.83675838214853,100.0
272,-2.5531730789370704,39.815449659252344,100.0
273,-12.050017543559829,43.38751192258112,100.0
274,-0.4708017213510445,45.228711269558104,100.0
275,-7.916689889182771,53.6169838232187,100.0
276,-5.948800878439721,42.712165878078366,100.0
277,4.377736194889004,52.460145094323664,100.0
278,-8.640605796856006,52.262868275149536,100.0
279,14.980797115796978,74.32663977388957,100.0
280,-2.283991211786482,47.12609524326198,100.0
281,-10.34374568064964,41.0217271395694,100.0
282,-6.63568304947495,50.94693614843992,100.0
283,-10.994771925522867,48.99466289512146,100.0
284,0.5280737499654994,42.68094487969716,100.0
285,1.7931097808509389,41.800622549717595,100.0
286,2.193628614270297,19.893353172673663,100.0
287,-14.775492086051726,36.67416900210287,100.0
288,-17.28398203296579,32.847303993346465,100.0
289,1.3522833010781246,39.70681529286087,100.0
290,3.2325425193905244,38.66782711500233,100.0
291,21.495336313834365,35.969230747514786,100.0
292,-16.075307553284556,54.01367080641048,100.0
293,-4.797049111813046,49.30988179923915,100.0
294,-14.629601305826844,57.092571806471895,100.0
295,-5.5855328012165515,67.32273951337828,100.0
296,-16.72738821523362,54.84611963802034,100.0
297,-23.375391912201763,55.293559827344104,100.0
298,8.596426343620447,26.662142941726504,100.0
299,-18.375923496413943,54.788672155232014,100.0
300,-22.743780523585503,33.59123035905513,100.0
301,-11.315301388574055,49.00553526695879,100.0
302,25.054925054795156,32.411310013754836,100.0
303,-14.708380181290757,26.009355956919325,100.0
304,18.99772674744178,37.49933243348763,100.0
305,-11.4374276296581,41.179751175905025,100.0
306,10.38857097046348,54.14453421470601,100.0
307,-10.477816313498796,64.8662597652385,100.0
308,-4.022001636059203,56.79108624315714,100.0
309,7.176355457412001,34.2616823385606,100.0
310,5.0478056664178315,47.740365898206484,100.0
311,-11.3127931151846,54.220664187621054,100.0
312,-19.636975669941766,45.30614065672697,100.0
313,-8.747154477106907,44.50954634079213,100.0
314,-21.03804226193045,55.207276690609135,100.0
315,-6.752175841958728,36.52551998743024,100.0
316,6.885027025310563,28.946799153722846,100.0
317,-31.497585344615594,66.68441444105815,100.0
318,-3.027942998237258,62.32639754066682,100.0
319,-4.789093094073226,62.59345097038672,100.0
320,-2.6806848715540847,49.19519703080921,100.0
321,-6.330121439445371,42.63969157746059,100.0
322,-19.44782546057161,61.48634809993055,100.0
323,-7.868858062497979,48.90474222270605,100.0
324,-0.5787308704785058,33.19501327025692,100.0
325,6.379766975650721,34.61047305748017,100.0
326,33.47570878693114,32.02824890613372,100.0
327,-1.9947439649589294,59.7048738926596,100.0
328,-8.583773021138002,34.50985133024244,100.0
329,20.445485524692096,43.809162156286106,100.0
330,-21.640745433370657,46.09793978307232,100.0
331,-12.484471551767331,31.040783253939342,100.0
332,-2.154296930968937,33.64939912242788,100.0
333,1.492494064116583,56.90154530478268,100.0
334,-2.345840198844872,37.17258350161263,100.0
335,-9.794744661768629,20.134429062884124,100.0
336,20.200409139952537,22.815603293661262,100.0
337,-2.946980401998749,45.15118146289474,100.0
338,-30.032461513515184,72.881383010372,100.0
339,-22.81859186116418,43.85384700522455,100.0
340,8.017686994073836,20.094623066956515,100.0
341,13.720554896084412,43.49126340443559,100.0
342,-7.812187422758458,31.085779954485652,100.0
343,-10.935645750673313,60.98785430783132,100.0
344,-12.517372378040157,54.47739328483381,100.0
345,-8.099505494340516,38.82811409604394,100.0
346,-6.243193900711423,43.469378218650185,100.0
347,28.053629371220545,23.840269977610014,100.0
348,32.719267660448956,6.647748561497374,100.0
349,3.2287751859280007,48.2657682161022,100.0
350,-10.53366004333849,35.228092391070234,100.0
351,-6.446471634233024,64.02235708784586,100.0
352,2.7314420477846615,43.99035837093719,100.0
353,-3.577972606502633,49.278689680201495,100.0
354,21.257708484972774,31.278434068967563,100.0
355,-1.4564247328390152,44.88555119273613,100.0
356,5.482432664779654,46.87105816577838,100.0
357,-14.704719401305644,56.672347210916314,100.0
358,12.96579524143487,31.498209423735755,100.0
359,-8.977596589216507,58.4042290405702,100.0
360,-13.44127145606349,53.114172882927846,100.0
361,-12.328701223311047,47.90649313662526,100.0
362,36.68875066156583,-8.450278427731568,100.0
363,-12.574642520944709,35.63010783126037,100.0
364,24.208622618956113,-5.676827884209963,100.0
365,13.93277496683749,32.005659948359515,100.0
366,-1.4191699850422315,54.49957566124313,100.0
367,3.116080936220899,46.291907557341034,100.0
368,-6.744580243278324,46.61996577100723,100.0
369,-2.61701458278743,31.466273429030878,100.0
370,14.592053803409703,21.803142379509914,100.0
371,2.131047114256991,24.05719168416625,100.0
372,-17.712181411521655,59.39570365031909,100.0
373,-7.359328233105996,49.807238152855604,100.0
374,-12.689925137637323,72.72285112436779,100.0
375,10.051708524798357,30.958801517102565,100.0
376,-9.370930308594582,57.24180648848323,100.0
377,8.068422270875056,36.51770771959016,100.0
378,8.071735870166039,29.955882542058273,100.0
379,-5.24089672250227,59.69720980314386,100.0
380,33.73939074040092,9.800302650555727,100.0
381,15.095626866973465,32.38223450901984,100.0
382,-4.959950863970736,39.40744811675688,100.0
383,10.077653550103744,30.790303061368277,100.0
384,-1.4835005255419695,37.457613922278476,100.0
385,-5.117801838802358,26.787209355029177,100.0
386,11.355861794108826,25.47409887488761,100.0
387,8.613310141849439,43.61781938375683,100.0
388,4.8680658694251555,64.74427275652712,100.0
389,-0.613500283444461,23.421003891503716,100.0
390,-4.7950357698190835,42.251764865561604,100.0
391,6.046439365239427,55.00626458132005,100.0
392,8.534666983375978,43.83008189767699,100.0
393,-0.7466471338630054,48.12639443726813,100.0
394,-20.92310921142239,38.41126852372367,100.0
395,-5.125565112444013,47.271103110769054,100.0
396,-8.887881962389622,53.32125045171218,100.0
397,-13.541511446691622,57.45454918667875,100.0
398,-17.438279486894245,49.012821052059444,100.0
399,-13.643781547294761,33.66313650240431,100.0
