unit_id,WaferYield,ChamberFlowUniformity,DepositionRate
69,25.273969911857723,53.257999966866585,42.400264970024686
70,23.00792879698963,60.39068174033205,42.615377640320816
71,27.764160073765304,76.96612460974737,37.32627560914372
72,24.815798961207534,64.61276480303886,31.064388434458706
73,22.760425035641447,57.40246787769576,58.4626635421298
74,23.89132868857345,45.548814795740746,27.474115777056458
75,25.309906708193882,37.94749701861987,58.72001498912936
76,19.908741430051414,62.796544789234865,35.59791707978937
77,18.93228035015389,83.4358274925119,25.75398651334927
78,29.460007664586904,45.78055921275224,58.81901805758422
79,28.730029341821336,53.018712147962354,38.7949057380064
80,23.275703586982885,28.86700971790753,31.167335484948566
81,23.016286419158074,45.796118266520885,31.587551871685847
82,19.356647754588444,39.66646960478819,51.96553204277986
83,22.00330776717646,53.040558046634146,37.027177604385614
84,24.902676565699807,38.06729934780689,42.00209544681515
85,26.435875443307122,52.0327457150587,33.622861879823546
86,22.148609788704654,47.648668778372254,28.04849756949987
87,23.52146374027433,41.04028084402448,35.53897662426905
88,25.568456712813642,69.9725177173822,21.996431230459454
89,26.399874174613398,46.78960872334499,29.414145837805282
90,21.952064563242665,47.7209424415199,51.4104782381807
91,22.842101418382605,57.947257436628796,26.760028009966415
92,25.013724821859572,82.04905969630036,34.404665741305315
93,21.118400156995644,60.88639502400529,14.924248972558246
94,25.853931742030092,72.60772580858412,21.837878372417677
95,19.310865046913968,40.62441343743965,14.343312643465737
96,23.570091927237296,69.11217692145505,39.72183920172051
97,23.227268884233368,43.78896341207227,25.57309507375959
98,18.259521182342283,47.589703358364574,33.6083004577701
99,27.365197069664056,53.2203316334847,41.09233062430129
100,27.77248797660288,45.61371239155865,13.82122004325017
101,26.391810879622582,50.16377615128404,35.28302684521782
102,19.144916168501904,38.27314322742792,35.3262398156446
103,21.4393925744977,45.18035836977396,38.69062095243031
104,26.722823016144464,27.830883225605984,29.960297482934592
105,27.340629545814007,14.209951402287473,61.86212680091891
106,23.911146145043503,47.33889427110303,53.271489542013725
107,19.9816433107949,82.52042531328692,56.02906396430991
108,22.612049184572463,26.598485512197993,25.469112741991996
109,27.338757713679996,47.17794563284557,67.79973657024733
110,28.178347218617755,55.28617281826985,36.38726321770265
111,22.644246885059253,60.372316057801406,55.855873133408046
112,23.07147655412707,43.74184231087117,39.08550589002914
113,21.407890344431358,60.04982385717774,42.59081761069953
114,28.393276744784764,42.851298281638066,26.11292747064934
115,23.010510993706475,33.20580062685481,35.59487100636403
116,23.242762454848005,69.95440489036723,34.5278113033771
117,24.74708638257742,25.724603974093753,22.35222312135881
118,36.14307578880732,45.45475347601438,30.221905095900116
119,20.486129799903175,48.725068011202126,25.505133809559666
120,23.623548952492275,38.378315118784585,43.680176838244016
121,30.944697865639075,64.68098579542254,30.31529691432273
122,27.680199140091386,64.51957074854005,55.66304690851198
123,18.78043409288061,49.75718048222237,33.462860709907176
124,24.535730141050298,49.7656995469207,40.18451406918892
125,28.772655214270298,38.5655995446852,43.70172831710403
126,26.133989136609635,32.81662510661053,54.872092199067275
127,31.55912835376366,46.023877307068595,57.02931578983311
128,32.496095693769725,65.44003405368774,30.075336782006524
129,19.196043053062454,52.581328650122686,32.7817186956848
130,28.452908204810424,66.46613007359223,32.400258131074374
131,26.963551938821023,76.40473304949954,51.10943436905844
132,20.358856181972424,65.49796944658463,8.197985296241022
133,24.735896837416792,68.20868660633737,54.28174863756376
134,25.55806021490106,33.63622036040379,26.98772401537762
135,24.62131172730576,40.12488130678282,42.20960215421497
136,24.65247099853559,61.529467421036074,26.909494925775412
137,20.62465893574007,73.0633344736489,44.48358848832409
138,25.678702957966202,69.63138783143336,23.545125431150247
139,21.226365898672448,50.71254405266337,28.2418450744712
140,25.13463839114328,63.368688770432605,27.645343770579696
141,19.544039614165968,66.76074069170518,35.89655919861677
142,24.233874205468943,45.55357608109481,35.97117422505495
143,25.757727742773543,47.18260650164126,44.504454131526956
144,24.30465472917965,71.50459972602194,66.19337289084935
145,28.18679653774496,58.6373919192589,54.88973565429838
146,26.971840493324972,37.56903933471125,40.135788939064874
147,26.173764224130647,41.654092345588055,52.234619427575744
148,28.010855485910106,54.984953681161514,54.640269852412985
149,23.64200695179084,53.54968316327713,42.131710350890515
150,21.82804624360993,50.77200000276307,41.72119377476562
151,28.336588008844558,37.667872159441764,54.85033356836281
152,25.40081745535277,56.75766435783052,60.43837521256315
153,24.897487763963646,52.68822982552422,52.91434292391226
154,21.77621407121964,62.43892581537945,54.79184021645146
155,29.0107809506333,48.44261886614705,31.292114130641853
156,26.192705491065517,64.20896792301703,47.268597638671395
157,26.9973539463141,19.314188025773262,34.3918856269107
158,21.79417051804651,55.868942481952985,36.233893386491765
159,20.51022112238286,54.721425939031015,29.88841253149568
160,26.24080941091688,63.83769385923803,11.344135974135874
161,22.8016760045627,42.805792459031366,20.664068487748096
162,27.98352488032304,77.22152589224785,20.154731407133898
163,27.101792514941796,66.94995858776937,41.811976666948325
164,24.481949540893634,40.28150914437295,57.07690715719137
165,27.724958534242134,50.442849546965846,35.5998992624395
166,22.252251146467348,20.586950461771618,19.73019875323484
167,18.296432216219245,62.472784219036235,13.313381282972994
168,22.384644264755636,67.99542330721644,51.83270120556857
169,31.392956347015158,71.17012827184924,56.22056252998023
170,23.35760995832756,39.3277068521689,60.92270251716628
171,26.67396676168494,53.385848165607385,43.58425043803766
172,30.098385264332975,30.3304932674067,19.948810500264198
173,27.294700535873048,62.989773103112135,12.295770065806213
174,30.234260156715052,50.0640420079017,41.077867680545125
175,23.300251620468217,39.81147766310704,28.437835687435733
176,27.50547530482585,59.73949130624295,42.48935191202293
177,24.45063745112894,50.21349996002593,17.176736084571104
178,27.041988248523715,49.38469518127999,41.427595796577364
179,21.19039512690756,63.09250340225794,60.97723755565396
180,31.398390397580116,46.57002437141916,51.16062659224879
181,29.4386191532571,51.02268046643874,51.0860503103045
182,28.150846084222728,41.318885602208574,33.11240600720911
183,24.174655803915098,36.68401944909316,49.79391082974119
184,30.64280751790637,59.39515724860535,47.3577244607033
185,27.27648286444215,76.14445275633297,45.13134578993072
186,24.13003441646978,59.5466755844525,32.082310037233825
187,27.93436252077828,69.91267127582789,64.39364041579466
188,23.785620960419756,51.57616517046817,28.757658794037766
189,25.77742997221353,51.99251383151269,40.45990600156402
190,29.614349341579025,62.949684725436164,39.691715537780134
191,25.700920944676508,45.413559962080974,44.97998166979856
192,27.09733166547865,57.8584752728026,51.122582709202035
193,27.234954031926193,33.23435412549279,41.15629044084817
194,30.200383937390704,75.5317327123761,43.3468773050218
195,24.84263045930688,34.76904530694141,37.676209352955716
196,18.483531879538234,59.05488256216399,34.6766143170231
197,26.12312750558747,44.99545353012577,43.91757330795188
198,26.02547282622768,58.21187478967523,25.701128596251028
199,23.274776385304392,54.99600927691052,33.33734202591588
200,31.756866355400575,50.13630844689625,43.62423236581638
201,27.650702984546555,37.3144480075919,38.12471714837877
202,27.945110613592504,76.6732045373094,43.653926201170776
203,26.47826510467457,77.98813666902504,18.84649660283592
204,27.35573353280522,70.15184829320212,30.342683798238937
205,24.896823336748675,51.49188880609796,47.90306564114592
206,25.497381547349057,32.243417181234214,42.659960561289445
207,29.381549174924487,49.06159159878935,32.26738229587302
208,30.491032613730162,57.8265385828254,30.45483739985966
209,23.6546660740934,65.97821477180301,23.351325027877312
210,23.339477984704,52.181972506670256,31.93810631357765
211,24.899969125756154,45.93955122542445,28.27808703125352
212,20.274571224130682,45.3565802733155,43.70892946177826
213,26.8714751673362,44.9111145181289,52.048696210205776
214,21.278289870566134,75.52266086919744,41.12022099306765
215,20.582838544163522,42.30741244023837,26.110133021920028
216,29.224006670749194,52.11137453475718,44.21442171765845
217,24.19798846394442,50.32527396655925,48.19634224950696
218,19.06589965117554,39.7274839759019,45.671065030839216
219,26.260755264682448,38.00387720798924,39.060108383462236
220,21.33265666793124,45.19013953531093,33.35956066215119
221,33.57016788491027,38.47136308247607,22.17698576103933
222,25.85538154236618,52.91728670916366,35.43207447704847
223,32.958772747485654,52.4101695566458,64.46365681605386
224,21.61402156309365,53.87850928319221,25.27479582119154
225,19.693744925195382,49.222247641657496,57.80573855073895
226,22.517413589175383,50.69788526460549,32.21250450560476
227,29.91029422280308,57.71968326118856,53.15710743992358
228,26.097758885020404,49.92142996325751,39.93079735744799
229,22.800532111117125,54.199680690262724,46.766287112991876
230,27.212217473813,47.86952987062661,26.81928378022134
231,28.758800514839123,57.546265645162,48.75825689445432
232,32.66898917925938,66.62555899832046,57.62178709093079
233,23.408066510459737,66.44822696443667,44.393437402870056
234,25.561343344817466,34.34069171717458,53.95132872148772
235,24.30976980608497,66.34503318191598,50.750078890440406
236,25.5830950782901,27.20613363003674,62.264512825464315
237,19.94538205843328,26.999942861056567,22.480087442313554
238,28.731350302130906,46.26825545935717,46.35525023433455
239,25.037190604293038,43.54388592508152,39.08744445611474
240,24.7843080329542,49.488334640358204,35.7230356452337
241,23.659861427400585,43.04565876692055,35.137953388630955
242,23.60083774020229,66.94510786096009,22.572280345470027
243,23.592116572013417,43.05004904882978,21.54067219101454
244,18.42745441310586,55.32581987758192,15.634510125848696
245,23.634514300776072,47.527342195791604,37.91579539940584
246,24.689521580042893,40.59881556267233,31.697765343778205
247,20.760692148382695,48.67219894443948,32.91946109335439
248,21.73516249102602,57.8137072351327,50.78210464342285
249,32.727065719162056,52.58954303423264,35.881502597729074
250,36.184850781347336,50.008215798816835,52.924470596744065
251,27.457133304580456,56.3146011426703,58.42057652832641
252,23.772518435427912,51.34108102625403,37.84521954474964
253,32.03696668654119,40.09402164489474,43.335154387445435
254,26.903758452333065,56.517877235684786,35.491034758308174
255,27.00455414162755,48.94927944942592,30.713608361294455
256,25.840510689758464,56.49391035153957,29.889435378678726
257,23.58870075454621,53.58904146384414,38.6083709824555
258,21.952994357192168,61.23967922831494,35.152564555756285
259,25.718945771046435,51.34644652734075,48.905908133718505
260,26.064022153275353,63.54309103183237,30.62932923993736
261,20.378996197627174,30.950244420797226,43.19314969354338
262,27.1386876325358,58.084333271156254,38.76752284301194
263,26.396766315103715,46.307294757234416,31.291048014306533
264,26.186038117864793,58.8253396123609,46.34542832904438
265,23.63438438524671,55.40390272511796,40.54871685291828
266,24.657254032080207,37.44629412979433,52.898226418736016
267,24.04404509226368,43.020409702361384,32.39729681576496
268,27.99290483836368,65.567623502898,25.610584153185545
269,27.09671015595142,66.9454772870664,54.75593049980174
270,29.396814169270346,54.482943414248275,38.64122258808639
271,27.573340885583395,33.08718967110284,56.9623301615507
272,29.786468092015355,73.82051050877533,46.75739028202372
273,27.72603894054653,44.703475591102446,14.26905968477126
274,27.158331497848874,30.671719878354256,46.17737390601158
275,28.630915114299498,42.84374432637497,30.697361903997656
276,22.106386872229393,47.11931195951122,41.09089454772532
277,28.615637990203645,33.16540768408251,34.9221242581442
278,25.99264826110602,50.76087189862124,37.887821024919276
279,28.648103326288815,47.35480769177188,45.466570333973976
280,26.347091116824835,47.9221162664365,44.722053783686704
281,26.024732722925737,66.34860111663642,46.12007555857565
282,27.14003671019944,40.92192157196234,39.78594553720055
283,27.487294826284547,34.099603166912466,31.848203434466935
284,28.503291593897668,63.10581335266655,22.301451980508528
285,26.985741905766446,46.84383268077684,47.779603567494604
286,23.55455823547352,38.06209342617496,30.400627791322975
287,21.751017108546908,47.71823760059513,46.40169148687616
288,28.482444763852307,67.72112642611242,31.342164354699158
289,24.76121749536137,70.29914284610882,51.87497288163126
290,25.59761713142801,43.4260406295123,47.833088533498305
291,22.093860905463895,44.393259253748965,39.49965437438078
292,28.98736590935721,43.21754686413794,39.16280661090242
293,26.560670289549,52.278537293091134,41.5244776992416
294,26.026783213750193,68.81508313968301,36.54561037859196
295,27.496244218656646,43.14251287841717,41.09537922178456
296,22.516303006358264,50.70365906543726,40.29665336274051
297,25.436597016270028,45.11591495312662,18.16246871792005
298,22.1960190652909,56.23758354768224,39.21037486006295
299,29.046118792797515,54.9151254234503,41.84660259795721
300,23.26179038336395,52.93395699054501,39.22680780655521
301,24.317066642157414,27.25862030589836,18.992666456082837
302,19.37467865707289,53.460391780510285,42.91581396538077
303,29.96380345845639,38.95509876055679,47.073983918511
304,17.831975477159652,40.0251249781077,35.646182081988506
305,23.649297299967344,44.25861939603736,56.246410488410405
306,28.425794004747235,45.9417980029367,29.58646882483215
307,25.019894640354735,49.889353956855544,36.48249297625912
308,19.153287932269738,47.54245030176856,27.298174228684314
309,27.18354359570556,49.61559663512973,30.78787146566837
310,29.886715022612524,39.88253934195531,27.24365443748061
311,18.068953336021128,41.63036850785222,47.86577085666535
312,28.35743685493695,61.19970174304578,38.83556268614608
313,29.246336063332752,27.070026178700388,36.57060649354993
314,23.46035575931013,47.93920679142839,57.56263260331979
315,25.122232460261625,75.27448734739633,39.50936737243006
316,29.652673226152427,46.35040597299081,36.873823924925496
317,32.01061893189769,40.63352386958142,43.07089590313491
318,30.669274635753418,50.41904670071422,27.41952666650545
319,24.53504736946931,24.540870168486304,46.489000204755634
320,27.20606646759429,40.9685494985609,37.33636793034049
321,26.324368688173365,31.05778187012323,33.49942476626918
322,27.762763754213477,27.015016968459303,45.478820766859705
323,23.095676835301305,44.208750594177786,35.47029341142928
324,26.82837442229731,46.100923619234585,23.216707113201668
325,23.846955330738922,55.27619797167939,70.28996168711737
326,24.914400082564498,62.259466183064184,34.196716120177015
327,25.844161261808473,51.95820710699072,27.3870809651186
328,21.556031880862808,33.922380361373584,37.53676070473216
329,20.76166522326425,62.93793063447629,41.23656814800859
330,27.282734552736002,62.55254652132475,49.26181192208676
331,30.37118748382362,53.00947843511899,40.22114186594113
332,32.68045899627674,72.20897940876222,24.935233065297425
333,21.77805271830635,53.17930855680362,26.531520498395537
334,34.435072123127235,40.932903377564536,45.72946789899454
335,28.481634826996792,54.63790310495341,53.65366915714655
336,25.538486347475445,48.09304551629244,52.387411273396985
337,25.279751978427527,58.95486832250209,38.65776233756351
338,23.649450831757278,38.500992180279646,51.57756562308842
339,24.7608032785339,59.7051893696262,30.25856508513636
340,25.47556698474239,48.32648362947863,43.001755644921495
341,22.95069786295488,43.30863690737254,42.0432949342405
342,26.11749780640399,56.06666907356772,35.48859467229293
343,28.378583353868954,30.84747817707141,29.84643701226214
344,20.99381504692349,41.29095592408288,45.1247173379271
345,16.934356381949502,62.47260713116846,18.637168691033946
346,28.36722712202155,62.58746906945452,41.330429544598644
347,28.594098436920664,55.153173455347684,45.67685922563497
348,19.650708791436376,55.94611725142391,50.25726967627793
349,26.224141647920398,53.37742589715926,33.14988974525731
350,25.996415262929215,67.56119519608266,50.28004154274053
351,30.4608904010049,47.939325682597556,44.268889333438715
352,19.299971846391735,47.54465944567597,30.66349311356228
353,28.256889699834648,35.878963443995076,12.16086195447238
354,20.853302052817767,53.20871423137772,47.02948087359104
355,24.98071250617683,73.17138301189378,27.419004071596753
356,27.516542495035104,24.12320352617529,40.174020286323284
357,23.672398386986345,62.09050088276077,52.37351840226104
358,25.333475458611893,48.358154477544346,35.46610976373497
359,24.58326870377921,63.58828095507706,46.86922017737147
360,21.412668553640817,64.21782430700235,45.30920829786402
361,23.926097510226793,49.95276510639044,34.867431510092885
362,28.34970643990727,40.81941316411551,35.47752967556874
363,28.08681350013683,60.216631617813235,46.96704635445077
364,26.582362076209357,60.91713565042602,62.73588806947937
365,28.416489853088507,52.399199148436175,28.587663338457887
366,17.8871014756619,63.52819912875019,44.98685695472752
367,24.042557654214722,60.882992774985176,36.272119450700224
368,21.75413001456956,40.09032770618801,69.12137783389232
369,23.013998628789352,34.806597958034324,45.76298347746948
370,23.869257756425977,51.132407433405525,54.01009483581684
371,27.944199884631043,61.238619280887356,33.423577244472284
372,22.382296342762388,39.65547584180884,38.04755775319416
373,28.818388368026785,43.66452744774755,53.92992819617611
374,27.209120699119335,59.36977232697281,43.6195313546929
375,26.147128873650594,62.59856760366079,16.953197485155453
376,25.46849585688425,56.51948540154669,28.25886110816035
377,24.510790753057737,54.71525177697232,39.01758806338539
378,25.91688599733429,45.08466647577691,55.8338608177339
379,26.698612261518942,39.530674530552204,39.862770858358225
380,19.579587552639055,47.855978167707946,18.58102452705028
381,26.765106164898693,45.39402521543174,67.5895722425743
382,28.29370547920039,72.89774802683942,52.247671647819246
383,27.34013132392855,36.562583174194856,53.460820422822614
384,26.682869140895622,53.28355947993487,12.354347240631093
385,26.714826535492374,48.19538472893934,62.827943546215565
386,22.278492849909398,79.63855377949649,45.013648921062575
387,32.776249532764595,56.605692182948886,27.112024826234475
388,24.309713492095796,63.034914670257024,49.323816040572886
389,28.414189402445267,23.92337875353099,37.48348914449637
390,25.624510406772444,61.31621164513323,49.583266749456776
391,28.346170309700177,54.70018255953877,39.88451840724467
392,31.099262723027444,45.57082720203027,57.62630223014935
393,26.745976524477495,37.6665423018819,38.020415930120066
394,30.916230108563056,45.211077294618995,45.26378183934495
395,30.264529816105895,47.01292195237914,51.84402466934815
396,27.72489626651247,54.20009415657798,50.13937710166262
397,25.65961782848839,54.45123411606152,48.83207906415018
398,22.005640195958552,50.06384917593764,41.03550915539946
399,23.00839997912399,70.34661471609607,39.81056590092574
