unit_id,WaferYield,DefectDensity,do_GasFlowArgon
175,19.561339877491882,11.627300027136666,100.0
176,57.9249337280437,42.45954250719568,100.0
177,24.525630893446667,13.712345767664493,100.0
178,24.534403141193533,9.961384305418246,100.0
179,44.97634883021537,21.57705964187129,100.0
180,29.546079614239986,10.676243697731637,100.0
181,43.32540014696529,26.57479033453378,100.0
182,24.862915154157502,9.92529549164029,100.0
183,31.900986629042407,10.467967425461755,100.0
184,21.342442935219648,11.270010399320283,100.0
185,28.77736150253299,11.059316955199348,100.0
186,32.646041545716024,16.99474043707942,100.0
187,55.98427352250753,37.258694387566145,100.0
188,37.55515148886276,20.552385491012416,100.0
189,28.283555024376298,13.127792864151843,100.0
190,55.45393913850689,38.49560405967777,100.0
191,38.457855502575775,21.620035585595712,100.0
192,29.76678335104637,14.4914496927371,100.0
193,25.32658415346648,9.172340608640168,100.0
194,57.83628376276059,47.72573129033144,100.0
195,26.061545733628428,9.821660922707844,100.0
196,31.875982590247474,10.792101470339949,100.0
197,30.528526740642782,13.901711477946208,100.0
198,56.80880832324206,44.49060156123887,100.0
199,29.985797249777423,15.22707737441115,100.0
200,28.185602220723418,9.625281450153965,100.0
201,62.0150065192679,48.603480616190616,100.0
202,33.32444776642784,11.219440751924546,100.0
203,31.606009592928974,16.33374221229401,100.0
204,29.396626607464725,11.339983405779146,100.0
205,25.223526505996027,9.711164506687805,100.0
206,43.52953753324693,33.36933719703855,100.0
207,27.065077061260755,13.7296069212255,100.0
208,28.555739680193724,13.16402490365194,100.0
209,35.11746853881667,17.6248480220325,100.0
210,62.54042396943801,50.329411758102374,100.0
211,26.084116991869465,10.800256233699448,100.0
212,52.695750779019306,39.255905289667325,100.0
213,43.52002164650097,31.880556807003146,100.0
214,31.3706753957523,17.42412579043474,100.0
215,25.97740523077505,14.969191629451943,100.0
216,33.772072122227684,18.504142031331437,100.0
217,35.69476513325016,10.389000850969916,100.0
218,31.098032915719767,11.344147414991832,100.0
219,27.591596874319585,14.737931808548044,100.0
220,51.620013651723475,37.93568547447936,100.0
221,45.5000599308712,24.108608885287595,100.0
222,21.676707168707054,12.384296026324336,100.0
223,33.42670873765103,14.196156748356985,100.0
224,25.64110132875388,13.517460137577498,100.0
225,60.236380196942086,48.37269727835378,100.0
226,47.883417877946926,29.1746608559933,100.0
227,62.51627771201592,51.115562417787054,100.0
228,40.38944385121741,32.17606659270612,100.0
229,22.1875874998533,9.349482481101152,100.0
230,57.71056903355491,47.3751480123602,100.0
231,37.2946809095538,17.404142771557215,100.0
232,27.27119631825351,12.426763973863489,100.0
233,39.508119446576394,27.36630738247099,100.0
234,56.33751805063082,43.46637430907206,100.0
235,30.915042698686783,12.41997262373327,100.0
236,31.564354000493793,12.474440924881314,100.0
237,37.072927191394214,25.893228629851407,100.0
238,32.97948236494549,15.230883213553144,100.0
239,30.389121163804994,9.375148072256593,100.0
240,28.66464788449594,11.649421479605115,100.0
241,24.79097319382505,13.004149930888088,100.0
242,33.02574152125412,9.944544390342811,100.0
243,23.456848694092653,11.038049752551306,100.0
244,26.309043445599492,9.538873327230188,100.0
245,29.312946359139186,9.069259442072786,100.0
246,36.378557944432615,23.594938438945793,100.0
247,40.59143984574617,23.917659560024962,100.0
248,27.942943298712017,9.524704152959234,100.0
249,28.731787504492207,11.697477111202199,100.0
250,28.26872121480562,11.655875212892878,100.0
251,41.15076029322119,29.70419924340968,100.0
252,34.53995891091756,13.064426559269478,100.0
253,28.205882837733657,15.82166898065652,100.0
254,56.03654314923208,45.023564134502756,100.0
255,56.913555789461086,44.931314450842045,100.0
256,31.44977467819087,10.533430762991818,100.0
257,21.717810403656273,9.97502618659987,100.0
258,54.74605320831064,36.69553915803499,100.0
259,24.60988259861042,12.248215137452075,100.0
260,29.005371187516623,15.97560283241588,100.0
261,23.017026589242846,10.47465608684164,100.0
262,49.35711807065056,34.95240585804211,100.0
263,45.25859606344794,30.777429342518257,100.0
264,32.77453408394767,16.27847390115005,100.0
265,48.179356031176226,29.837435201222775,100.0
266,31.810090353334616,17.279573277785364,100.0
267,35.31303328877833,19.45140642727629,100.0
268,23.298211439749647,9.006528615445069,100.0
269,28.910592462145168,13.637537227975198,100.0
270,59.67395328050255,44.49433426153943,100.0
271,35.7368054539151,25.922036425221602,100.0
272,46.868576376967965,35.461392468528096,100.0
273,37.508079247847995,21.75697845225003,100.0
274,39.868459869759434,23.13954759387169,100.0
275,31.465018875733794,14.743306824696583,100.0
276,25.975583797315934,14.269564007791253,100.0
277,41.25867588819163,26.100250460754935,100.0
278,51.719009967261826,30.80645498057904,100.0
279,21.499299197279782,9.566661058674674,100.0
280,34.633759538224716,16.558093816545597,100.0
281,27.632384614015095,10.602338841265876,100.0
282,26.04213071874723,11.010430905397042,100.0
283,31.281498603568,12.1909715729335,100.0
284,37.98423838854835,26.37352394985569,100.0
285,21.207027987718078,9.712488637842913,100.0
286,27.68827387134384,10.519139428071561,100.0
287,61.446385228870525,50.352549084796074,100.0
288,28.661372131943715,16.517319860976325,100.0
289,33.750835105259306,19.99078657024478,100.0
290,48.09785414016976,30.183142275862135,100.0
291,53.186939199056816,40.13513336958424,100.0
292,38.18630323705356,17.383902935796357,100.0
293,27.91252906922924,13.54721962139618,100.0
294,29.246667077906146,12.587785407404013,100.0
295,42.06722923504909,25.45340307190549,100.0
296,50.46993681889957,39.75333290422791,100.0
297,31.02593781208898,13.178678709349057,100.0
298,32.88952647733304,23.464532580033445,100.0
299,56.97723949655954,46.753000406634015,100.0
300,28.34825439360718,10.09785213771484,100.0
301,24.03422969376936,10.699925910146568,100.0
302,33.53071832197115,12.751659294481762,100.0
303,41.19755795617865,28.13935916289288,100.0
304,41.38566563191145,28.243111645585536,100.0
305,54.96777482172977,45.39467732030443,100.0
306,47.20571484811879,36.09038892266993,100.0
307,45.277886311226474,37.005449702357375,100.0
308,23.84607382517934,9.641580319898214,100.0
309,30.90716827323115,13.526388120212005,100.0
310,31.163943406253768,16.847636686278214,100.0
311,27.443443224578022,14.505206570958892,100.0
312,52.94878870265805,39.68936965421086,100.0
313,35.92876512218999,14.137274733702451,100.0
314,28.707173884262986,11.41314021152042,100.0
315,30.280542263690997,11.701489991903959,100.0
316,31.00847790610982,16.394129811312975,100.0
317,30.587128645587704,12.25171945240876,100.0
318,33.30114931330532,17.569710832227894,100.0
319,27.11771683885039,13.76879470259954,100.0
320,47.82916181325818,32.96327413662644,100.0
321,59.48685895054558,44.03178941849462,100.0
322,27.83286227786766,10.526089515831007,100.0
323,25.394068247788343,12.317382796941265,100.0
324,31.11338020265204,13.449670732639305,100.0
325,31.581256432290893,16.333961780622662,100.0
326,47.97516944983882,35.03654013137982,100.0
327,36.32192347913008,21.802617548401646,100.0
328,63.282750580062626,48.647908268781876,100.0
329,38.36694447182561,29.313933406172268,100.0
330,54.164501140276066,40.32530022102497,100.0
331,57.129600881068406,41.43611596667557,100.0
332,28.714619872591243,14.981607340599803,100.0
333,31.599945981405853,12.40526229309934,100.0
334,31.971453984670635,16.75698826840795,100.0
335,25.951006751656266,15.412746722443794,100.0
336,30.295600324199125,14.354843490761157,100.0
337,28.298542044502124,13.863200300679,100.0
338,62.196908316780465,51.33334488223163,100.0
339,47.34633329468846,39.38460982125183,100.0
340,28.709840996747705,12.709455649062308,100.0
341,42.23238005828263,25.192918011193154,100.0
342,28.74566595852588,11.751667784359082,100.0
343,28.481391708944617,10.647024686673182,100.0
344,24.017730268076964,11.489619233436136,100.0
345,58.654958153595295,47.190196138726414,100.0
346,38.709202628870415,24.77644635430917,100.0
347,40.927136275497126,27.979244557170567,100.0
348,42.294262471533415,28.64966812281232,100.0
349,30.115809491879666,11.327015870684521,100.0
350,18.54925894402507,10.648877577969694,100.0
351,33.82160581669891,12.734541080778552,100.0
352,37.23331140020059,26.675395657204835,100.0
353,41.61571767422733,20.900516181676974,100.0
354,44.67982605622767,29.752817262530872,100.0
355,47.92919557993014,37.623816186729144,100.0
356,42.42306978746098,28.602433372512916,100.0
357,31.19735047700328,11.757681961101337,100.0
358,57.68563542550393,47.394889497144746,100.0
359,52.459587482564835,41.87658969669854,100.0
360,38.38273995642824,27.05862991626418,100.0
361,31.005409034722113,19.84323078101194,100.0
362,55.27501904132515,40.338712093788686,100.0
363,28.753672322162423,12.739058843587152,100.0
364,29.38490000407364,13.424094309308403,100.0
365,25.55711597827665,11.641982562300768,100.0
366,35.01465351332962,25.563216526235276,100.0
367,30.481909386313433,16.189188373360857,100.0
368,32.66850347070336,17.211264664303233,100.0
369,49.83525309928548,37.41139628779024,100.0
370,42.804030214575114,27.668962861591872,100.0
371,45.614383165665075,30.957810749530964,100.0
372,55.371122673485736,40.26377657141513,100.0
373,32.26875958109279,16.652996960878667,100.0
374,23.067187582887698,12.45716037978706,100.0
375,29.975121426810116,16.095303943248847,100.0
376,36.2095160088908,18.482400390203967,100.0
377,39.89424694079248,22.860534678806946,100.0
378,18.445422407329044,11.37505312368896,100.0
379,31.545422192364484,17.09912990017333,100.0
380,30.092558535414117,11.355242289626403,100.0
381,32.17176121128919,18.732332089553218,100.0
382,48.852016677383986,40.18393133929829,100.0
383,31.374019041718594,13.293909422769023,100.0
384,28.06193603449473,12.17924153614874,100.0
385,22.58502038901444,10.766212270428648,100.0
386,33.265608839673014,15.909796473969964,100.0
387,50.76100078111898,28.870118749288324,100.0
388,37.10813082380059,19.479862045018496,100.0
389,41.54792843864566,33.573741925825594,100.0
390,29.67067329190575,17.30901107447736,100.0
391,23.574970554167244,9.615289688484005,100.0
392,40.14551759705305,24.754780014875955,100.0
393,38.843302968074056,19.363779973652477,100.0
394,32.0442138265106,14.563314507556985,100.0
395,32.05139203618021,15.72425835269085,100.0
396,21.463053293859595,12.343291256905944,100.0
397,29.275991855901367,11.30734286272967,100.0
398,59.315604874567555,43.12978461305787,100.0
399,22.614383735433236,12.647561533462493,100.0
