unit_id,WaferYield,GasFlowArgon,DefectDensity,HumidityFab,DepositionRate
131,29.681275938045793,15.949343320875796,10.538839883557909,61.13926081546753,51.63749333668082
132,26.326823846658243,26.651697611024893,11.454052881543651,53.965938329054616,67.3633550449113
133,25.163369834080306,26.659296500517932,9.3661506013688,45.981391413034096,32.73009891201414
134,24.174290833298883,32.86445976114822,9.368485475524263,52.75756960410496,24.460868908104846
135,25.667418562246194,19.647367445389833,9.373558642194315,28.90933923397188,37.72238163645221
136,32.97318413531415,25.13184761926551,9.105863454833342,61.90658311470776,49.37897355347837
137,26.221533235441115,14.748668450448097,9.959620685385724,52.28975489252419,37.2261816940004
138,33.15008269112862,12.091835347267427,9.289717611519139,46.224279913066695,36.05562787787511
139,17.366159878231258,16.437802469051917,9.455970657281314,58.29978219602389,46.88018312214006
140,19.816121895396257,13.305823126605649,9.178528446714862,26.08689942378605,42.55060008222958
141,25.5142705001982,31.927791939461777,9.484395608286711,52.88303194158527,21.65675954684993
142,26.393499796505647,17.91471126255107,9.812469847507852,72.33337280414999,32.29312880943758
143,22.632386028041367,18.116635438929702,8.93962144831162,53.915767536790035,37.04836425675462
144,20.349803995643022,21.599594685623384,8.977326216761492,51.67759450807181,36.86585099851775
145,25.937039218173517,25.04241844412695,9.639185204433733,36.36822941211558,54.490899714889736
146,29.943037444011768,29.264283021175526,12.272934552535048,59.23523791402996,56.275559094142075
147,33.91702204799151,7.685991530321009,9.21397163392029,53.8141914995005,42.35184997777263
148,32.92539459063986,26.582203556318564,10.742457996273199,58.65797612173284,49.10265373078125
149,31.904524621321404,19.577621193015453,9.303438074695423,45.06442221411765,45.05960826838615
150,28.261191963231006,15.05649962792799,8.851906752381693,45.789318891141306,45.160229610605654
151,24.67919066129963,14.299314189473506,9.55305784731426,61.35940837087933,33.120456425839464
152,19.642839579820667,13.586656239717382,9.319633974777327,43.270860404081674,38.09640584819789
153,25.38935929622573,34.18348688220674,9.182637322830988,64.55510128520639,23.13335951439549
154,24.51406111278701,23.728959190059832,9.144298708068435,51.69897213301392,35.18896463017938
155,27.99442503427037,18.518895762743217,10.015126267645591,70.86111148656023,47.447077767231654
156,28.503873830838334,20.237294622679226,9.443876245810593,66.15933274594416,35.60759590761942
157,19.299489359052163,19.861008298218668,9.368577145298412,38.80299871420583,13.776713125539327
158,22.144435432604848,36.11184324391328,8.040572599974892,50.693920403588244,35.14799234456819
159,29.070963315014644,19.414387624004497,9.88834440524411,67.60648748415373,36.49563406652594
160,25.47857671363068,25.342519225662404,9.661793857268345,43.47068428202635,57.14181907708819
161,23.388971851655754,24.762972848843468,9.76999053284368,54.81457659075122,43.27719925975431
162,27.78629468820777,20.93655109940231,9.841636224800135,49.8596675870642,54.31893185735578
163,25.952379066227454,12.646997322965124,8.98248946077681,42.154078835613035,25.326578319782953
164,22.35867868878185,29.56552175132095,9.482758322414533,35.26144354375571,42.04997919572875
165,28.252321754879198,11.064025173304609,10.038783173123681,41.339055654742175,46.966543886171635
166,25.919427300976782,38.30814576157521,9.74386875400983,61.482257433650986,35.37388540479957
167,22.00520874724446,13.629427020615646,10.605002223981378,48.769965688958784,41.445007308632995
168,27.05698802218824,29.249069774081303,9.091288738546172,56.31420490896736,35.70959709648683
169,25.091810244823357,19.16379443082724,10.012439832291536,39.77091630454639,34.48309985445981
170,19.925211730646964,31.318191609631672,10.093401632454627,63.19264013194577,35.2109546099629
171,28.27038348149356,17.024835225848285,9.100565312934016,49.5177283032163,15.375851029875264
172,25.066862715183483,22.73393035552615,10.052436389386159,52.77731353136984,60.224799362018906
173,25.66683281337484,23.583525135893147,10.30952616623201,35.00010295806718,68.32926517931907
174,24.438903274510437,17.30102089406508,9.734578524371944,46.96446116369105,42.77086320215164
175,24.103932082489727,8.486229536582098,8.861668033660756,46.60064451321074,34.120838539053665
176,31.33345349730713,28.50081540966189,8.919565250692337,57.81491912644709,26.086413507994727
177,25.354092746243396,24.95799413301225,9.410233590495121,44.77775768333198,64.83826317436535
178,25.417050138845212,19.471883758585,9.474185581558872,53.240595004628226,42.582203823371636
179,23.347022326774212,12.728290961954158,9.53783508932536,70.97670465908196,40.67297533430706
180,30.352091362837804,25.142189670359492,8.83365133193284,54.98057632148439,44.47720023560759
181,25.593737436827805,16.680725674921895,9.659521638119813,48.90532419416756,45.5130705580714
182,23.083968539877496,18.99997551969016,9.006779526133052,46.91113903743189,24.26000802075991
183,24.332918664343506,24.079931963060304,9.068610015544056,23.90451378152112,24.658213509216395
184,16.809745155087548,1.9951145602546516,9.625223631875524,48.3842757916286,19.77102829752654
185,28.115951209876805,35.62791370777144,9.93100012838648,48.96203290375677,27.985511010050754
186,31.496309512154813,23.56448068525481,8.998875462465588,65.14723145873471,50.926556452846846
187,23.602504732940883,28.010015474126227,9.122590789184452,68.14428185436796,23.111644247883802
188,29.379559519987637,9.84285645411941,9.458492821901984,52.6719369623744,12.236428820517446
189,25.67418189399488,23.485034644513345,9.819518770323361,53.83614891103387,54.06844435280534
190,21.568677581624033,23.049444908259737,9.085624466585578,62.86973363683079,46.55225560533824
191,27.773025019953252,27.71657413833733,9.75795753124432,66.66192387917293,48.611143262176824
192,27.274398639756118,22.726068123681976,9.886492020435531,52.675650124931316,41.210409416798356
193,22.066450567641898,11.153396739390356,9.651900102144293,51.39559971511353,59.85062653693396
194,31.684241389457053,31.047581765187267,10.201188527545211,15.915250969900095,54.537555004702696
195,26.29833608989858,27.597747716407596,8.471541342509498,60.43694026237778,12.121899149896837
196,28.62689999829654,14.914874296472048,9.193191099939671,62.15680099660201,29.497681625297663
197,22.068687691009814,32.7260251541266,10.04880473797763,57.71019968342251,35.62663681990682
198,26.60787289503161,14.401707368231133,9.870291677936569,44.49881884536983,20.502683424984554
199,22.223611111799357,26.202840789469537,8.441778064083737,65.33660089792124,36.25210369572717
200,21.990089319322074,12.945360250461203,8.64657818651973,58.54086163330932,35.79687078213542
201,25.570159647908145,20.671932186283104,9.132882059181787,63.43945843142012,28.820827837657937
202,18.840661793961743,27.404291335761815,9.67180896902437,42.71587936778712,33.68735456012466
203,28.896380792802184,15.282645027623904,9.557414187978925,69.03724076994455,52.350593053786
204,23.69922092351328,28.987492542819847,8.897541961370846,50.69390948802085,30.23074178586538
205,28.847274680111525,24.639599899853927,10.450736365010243,56.38913310292807,52.72116136345698
206,28.69743548258681,22.594583130267306,9.622728507951393,35.166171862939215,51.42854144229183
207,21.507177487248658,32.91909680690084,8.777356562931752,37.62564147306373,52.01412056299075
208,28.015350453888846,11.8998214202544,8.989632185524119,37.55149422859642,40.067168651989675
209,25.92361910715605,15.63529881665567,8.748892101082607,60.10173301374293,27.454771745514456
210,27.49188815332718,32.29145528738733,8.840815239656918,66.90029637313951,26.785047868782147
211,25.295698268507557,27.511559501812098,10.059356683082692,22.475979375618447,51.806420391748595
212,20.032276428969787,24.029935947403995,9.745593118807845,44.91928365223711,39.2542455350252
213,19.36873052829968,21.116032398473635,10.023485813673005,64.61651961774513,39.52327541606694
214,26.07807077597468,10.060104546373353,9.222847302648617,72.0802417598043,32.9412403510486
215,25.57278326068869,23.823856564482607,9.734249049230844,57.72548899248953,37.12834265270429
216,28.4571412322729,10.28220388685437,9.191629304903708,44.42022652839367,38.1373555322018
217,24.45861218224344,28.148783456799737,9.536921482796986,51.503665576012665,17.438288552485567
218,25.37166118207311,26.637654727313144,10.670110239327741,47.9319633374823,41.294875078730854
219,23.808164550687028,19.81503344913025,9.796907533552957,73.14855603975691,72.15800113085707
220,22.427982236888145,11.781017014941108,8.901475900318152,40.73698025648608,44.64650947759439
221,22.779331310516397,22.31122068349826,9.41989758726216,44.93708318703094,49.04194064113631
222,27.278427244966895,18.19784260942132,8.80885779715982,79.65747676071167,41.1988843334692
223,28.279554141810678,14.30422993706433,8.805873920505276,53.92057648228223,43.777672918697064
224,25.596830818518967,22.241459788687827,8.917334394563937,24.641627379147078,47.299898343987756
225,23.762219679503417,21.29484471020019,9.787724600404117,50.20837475816602,38.01989492513367
226,26.640944265169612,29.495921586868313,11.631074676110222,58.59941363996664,77.43537942504689
227,23.297331014427126,24.217169399726494,9.990144614280076,24.50905266223968,34.05030768050134
228,22.09354498049866,23.168652892887383,9.834464411805966,44.43763490825647,61.17999589229555
229,28.81797447496473,6.269124980585372,8.567390551622331,75.32683439164205,52.90900806668836
230,26.149149379302287,28.35357224649096,9.515649761865662,49.65183190784695,48.20482827387471
231,21.074657692135048,8.030443484992858,8.895964030860263,55.50269528392071,48.728926586602924
232,27.768327974813744,18.542623018584163,9.35745261347251,70.1247246555203,40.38303177145149
233,22.8641024499024,28.810381035587792,9.060229994202952,50.34083082788716,42.843215067303845
234,24.37416156155646,19.86386227736633,8.911876127973697,53.70401819362476,42.848213047105546
235,26.04049697997301,14.801915366589897,9.30554616226419,69.39313776273801,37.271262335174626
236,20.74520729516545,9.880722850442089,9.93798345482951,59.6684905656595,51.14996100225319
237,23.64049655824102,11.550210850805582,9.257511346917893,46.88164098401881,42.51522531575166
238,27.81052513766425,24.610013607600802,9.27192861046384,63.363522666054514,43.276351762931036
239,23.488143664849023,18.913765756234117,10.122950319916118,66.29644842576307,39.33649046985618
240,23.914125852287007,8.232194507518631,9.386328116351084,74.97702304419082,59.91658871849659
241,23.454246437172703,31.138228098667657,9.837332260792083,55.30767074196761,33.675604042398
242,25.67395184437847,21.82809251906124,8.45037588730374,38.293206934025875,48.91021798908821
243,24.00141181247165,37.84243882575646,9.67304704589786,47.96370645702957,29.875382093249762
244,26.64911722419369,29.783148728504237,9.302793811017505,64.48125809024799,26.63242096664255
245,26.786323665882264,25.802339988853618,10.316739742241856,46.75882619737181,35.990583655084905
246,25.656515974823332,22.696279565677113,9.66088452825764,22.861209332086716,51.61951504158613
247,30.413482342271127,28.06111556008525,9.319173850188953,67.55202039615789,12.319575597859236
248,19.45987897652609,29.481928161676258,9.440553840460788,48.19623573018946,49.52075196729214
249,26.75145432223774,29.56398197942206,8.895289691157252,48.4243106823136,27.0115301232821
250,23.709434604352452,21.493793619746743,9.145179986020192,40.772911643672806,48.252153564274046
251,24.722116571977573,16.569474446523568,9.094170483123447,62.041477842352464,3.415849099651884
252,24.781098668593508,32.80771228103391,8.853052964518112,65.32843352428601,8.401562152192568
253,27.68494021835466,18.303484705833938,9.634233393111568,40.86124339373921,44.52437862657071
254,26.50555600454505,15.025498848789155,10.165280479779218,47.010253943577325,31.067486265519754
255,27.657513706147174,16.213473528563817,8.951958925202677,55.1340012477652,32.2452364443716
256,28.854965188869063,16.5269583345749,9.50411194185175,52.96176801222807,34.19753040479775
257,29.497506480009854,10.536014013735286,9.38423679943404,58.9515345646565,19.585198845213917
258,25.985080801777148,11.577959772174108,9.54506065758883,71.05597626065116,39.85260925702495
259,23.940453197505416,12.662716274841635,9.582323733194432,44.114313686464996,32.414854323032216
260,25.51656220157833,12.693829207486129,9.969763311773987,48.31810109956407,35.090898020742394
261,23.062889376678307,12.76789615127077,8.395567275513473,47.87087183915122,10.437910870660508
262,26.42291500395809,16.561934621215105,9.574341435791313,40.661105007171216,63.17154084614304
263,25.449103046938728,10.079597759238288,9.308326223839842,67.47540443549235,40.76377444659232
264,26.806253438428644,25.513943080378276,9.006140593812308,56.50511493914366,33.25918126648617
265,29.901932287914214,21.346326049810585,10.085869537784793,67.13727480748433,24.928228441527338
266,26.535544582990866,29.5198561865769,9.981339502315631,37.52950245529177,15.872238709982676
267,23.368212531178223,15.00090564784622,10.468777578488874,60.894164052114505,56.80401694434496
268,25.614114859227833,25.711189666244557,9.97579050414889,78.05283637571053,37.53432091876395
269,30.396731223535635,23.4451617980031,9.753038304431731,83.05010059111144,28.594256446125485
270,19.862629661824357,16.850838369476676,8.608292848513436,50.780293778753666,39.90491906458634
271,28.42996010379626,30.707233225007368,9.942957427229153,52.98951384929253,22.780753781225478
272,18.168489852728484,11.244492163329124,9.67837519200954,48.047422464254645,38.63187548883063
273,20.763640017853625,7.332395735678837,9.256295246786827,52.802464865428725,35.590820986072174
274,26.090302130893825,19.296385720881812,8.747872872927664,52.749987380326246,45.71760377358591
275,34.68192239939017,24.42032881820361,9.792088265422969,32.38992959122247,19.523686625843993
276,22.082599335642243,14.402456753070833,8.856329979507276,58.79192210567195,40.97638003242036
277,26.587000511886295,21.63766275283975,8.421169116777728,46.10644932881308,50.57836335248889
278,31.77092782278619,22.8926542245083,10.333647366984044,27.25293989486782,30.995036221575834
279,24.79722753746342,8.707515491833394,8.815785477056194,58.218344224659816,56.82334036769842
280,31.095640248730053,24.760312787066646,9.081184588401342,57.09350952067059,20.078678685577273
281,27.329405767055583,22.56904711388733,10.307840955314376,35.978169186035664,53.762944690707734
282,29.855244125688913,9.810813336832208,9.950447122696815,63.75145599815845,29.725701125826717
283,22.249937274098084,27.918371220220756,9.563931469002867,29.93006781717778,28.362240545242745
284,28.404308856925763,16.916894144516895,9.782342973782331,46.06859558240168,36.353784228946566
285,21.049395043691305,9.369235299464973,8.80762418237088,28.11629579673901,46.90161076058452
286,24.81027255675259,37.45059297614393,10.016521519739376,44.82537541916455,46.36653637862827
287,19.937669636311426,24.39934873114303,9.698677341977321,32.96875218314231,38.539247511447314
288,27.38841742649495,17.63317829633732,9.945198239827706,56.93125489936362,35.89937638593951
289,26.802165178600177,15.966934657385572,9.862525806564559,66.28069236089024,48.738908990686575
290,21.517721350279075,25.199356127162687,10.023472471925906,32.044579929018354,34.26520264336126
291,24.818190242910383,25.786560137973115,9.787217947257066,69.62875667446416,17.218369088449855
292,30.673249739712855,18.203825191310628,9.184401579535251,46.48960117666424,40.3033492354473
293,23.704593648411496,19.217782065475,9.74368593285205,57.59072267143224,33.45223890059542
294,28.319999152074267,30.66892102736396,9.66836428866273,35.572825873757964,46.67249413773938
295,15.61527578509493,6.928901623422587,9.970845824432633,56.95167103996623,53.63752353777578
296,24.007907598411173,11.941957490452063,10.136299418377433,48.06980390931586,42.961501466240854
297,22.360103832067622,17.446380936006012,10.367197497636496,51.863003358099576,35.07074984477497
298,24.142344487697066,19.836672684952376,8.876202588310647,70.13101028348314,27.01745077419271
299,22.089841166280397,10.726375904497948,9.440162217463453,64.00533620063061,28.989693874895334
300,25.427878688438433,14.699390340290256,9.268267401415377,57.143951435537645,34.174480667964175
301,20.151362044040766,16.948106278171636,8.248922038230551,62.99374723541837,36.65742961643782
302,26.5052623903416,16.528108535758548,9.188684481742936,39.665550347821444,41.99303185237441
303,28.349203903132963,29.126372894517235,10.22509927363793,47.523491384849905,57.93719070035816
304,25.726070922708686,28.5914507006092,9.531448280817315,50.05322923078189,37.41178941511422
305,22.481095729260343,22.53054630691285,9.269241929238499,49.690107130565714,20.89135755450387
306,26.062452893804878,22.408787728476625,9.88148520092498,50.18537668945312,29.607967950653013
307,27.7742400844161,8.462286923653956,9.158916475313776,43.304088979823064,8.685411934515495
308,25.3224016868658,25.797283551837058,9.295904135117363,49.693674534579316,45.3193779678731
309,27.447293194327017,18.025228052878152,9.975821781964358,48.67725426031996,32.06454645754687
310,23.373650475256934,8.003372736603554,10.92684660849963,73.0285878748006,36.0990063182332
311,25.014702852372494,11.090674971532387,8.593524805432313,58.76472568196126,41.106840427863155
312,30.4513950308845,6.900889487914721,9.83150064192478,53.86786338039065,60.743561189956154
313,21.896799322848395,16.662656754417462,9.258217401577356,52.98651445324563,51.896287921262896
314,27.356726813529644,21.55825202940973,9.9238888480962,60.02019973219236,24.032361496617725
315,25.28926077879172,8.361568177956507,9.542269229781002,25.07760538706443,33.07818098537182
316,21.43662222939257,29.64977521667663,10.282049334625718,50.803786006207275,41.687586536704075
317,21.640671383073677,21.896931845611775,9.69235230274991,61.21915775452197,55.35009021676316
318,31.46639150332016,24.958514328779756,9.7649352043136,51.268181266465106,42.120352521973714
319,21.602342346801333,11.323851666260602,9.963963470528661,52.13698933000045,16.571038324081254
320,30.837394187801692,17.068992934671765,8.985838408659728,61.2403452435582,44.56660018553269
321,24.938753079973303,22.23610611911192,9.089153702216107,51.358967428317726,37.67998633475725
322,28.66283110054151,4.630301744702336,9.005622636535701,69.25188462607852,55.94697510696749
323,33.087132704512285,28.69989181417616,10.776176373373408,45.01634963913723,44.62642120083059
324,21.777018242918352,35.28606434958691,9.21457942520507,50.84946013836026,5.902073424968227
325,25.779601644754862,32.213835210625994,10.1162034499767,58.10892986111263,32.97466570183319
326,22.893180796499237,29.698107196267692,11.38627167622108,50.673952036813084,52.42968421529948
327,23.61216748379751,18.27482983320554,9.720412894625602,40.571526809113465,45.970946604495325
328,26.321305628598918,16.79719659719027,9.546801188375893,38.49885858090736,56.060953962628176
329,24.090309183137652,34.29918901714214,10.226820947366761,69.18337584198974,33.74623305305345
330,25.988219163933714,21.34913296763638,10.240751516273614,42.84079941414928,38.245265612355425
