unit_id,WaferYield,DefectDensity,ChamberFlowUniformity,DepositionRate,do_GasFlowArgon
104,29.54376751181331,11.542345299689687,46.67734903795093,37.83852388798742,40.0
105,21.903061261295395,9.50901261016738,56.254332257926364,15.420528715114703,40.0
106,27.64361409629675,10.540379695400999,52.80831120591019,38.35281079132199,40.0
107,34.047708634076734,11.970041713797297,60.60967377759813,44.15394460833631,40.0
108,23.6719017695352,10.026191182020327,50.75257052825536,44.148313162349005,40.0
109,25.460378259365683,10.787173751909965,55.422490366123355,44.52259619794119,40.0
110,25.465809874656042,9.977902713640589,23.39264815754231,46.33227981974158,40.0
111,28.077102543528863,10.052395720728507,35.64730539032479,39.09040551257773,40.0
112,20.077217753253883,10.309387724673455,27.99396611322765,31.318012571325095,40.0
113,27.411148604184365,10.200042896949217,48.306985248609855,35.79317975245249,40.0
114,20.827156892198197,9.51618387679902,51.2936853591053,28.087779750871714,40.0
115,25.330942624489015,9.850192407593054,44.066652170599816,46.03732786203241,40.0
116,28.942487853850107,10.230264922817526,50.51878170669803,41.67406935410363,40.0
117,26.270859686489544,10.049129965258485,52.44816322525363,36.42057876835459,40.0
118,21.932895375003405,10.312358369400899,35.60823716764007,30.165845058205758,40.0
119,22.13827567440392,9.620927881436733,58.58150126939365,20.471322936074788,40.0
120,25.281399577173293,10.225834954248882,56.05932378090568,34.72566101835651,40.0
121,29.860258672990337,10.069414063767846,51.4699007138365,42.87326061241457,40.0
122,24.077891779095495,11.069916550948806,41.64427847224497,46.62182857972513,40.0
123,28.286283115058467,11.207418524523973,49.15525780658998,45.18569103897882,40.0
124,31.856107184532803,15.012480467890551,45.249187116458266,63.80348980481032,40.0
125,24.633841189233284,10.56942095929397,65.53059859163054,38.69663698039364,40.0
126,25.607392649846915,11.377917396789043,42.70627636257788,44.60801115479774,40.0
127,28.693704802011073,11.913209047763072,38.126580857913524,50.959136823531196,40.0
128,27.192862092466996,12.403119255512532,85.02137905901188,47.517218194476285,40.0
129,21.732131636904466,14.368295475428694,57.844711381048015,59.54100014281526,40.0
130,25.36149558094681,9.255627670947463,46.3832083523992,25.977403019130733,40.0
131,29.31346931275861,10.709655235627352,63.1875999941278,48.816225272323784,40.0
132,22.325553533976013,10.247950462768587,59.801523193711354,39.9529604536006,40.0
133,28.11829697477456,10.359472091272092,58.558659870853944,29.713998218633364,40.0
134,22.53227240862722,10.379516018290929,45.499749296004055,36.27191288726338,40.0
135,27.617728416196847,9.739352576154692,59.70136286140032,28.23907508392387,40.0
136,25.823716087351038,9.00715708321177,54.82189163272024,35.84350729766184,40.0
137,25.17382631327083,11.094509014327715,35.086347859864624,41.64518016915019,40.0
138,21.872930697200832,11.152255772317138,34.565373071023025,55.1513172477899,40.0
139,25.634281548983132,9.400876154179755,39.35675785422598,28.709342129210192,40.0
140,26.4910117158783,9.219175691489536,47.32277576630166,28.039802036986227,40.0
141,29.734591293789858,13.773443294231326,48.769985413933874,53.27149787292587,40.0
142,22.90026507804224,9.991827849875376,89.16570702584106,36.84582097461642,40.0
143,28.765393086837463,10.396855996744744,39.777713676782916,47.68734770894866,40.0
144,28.88482046110071,9.64632505710454,40.0806233946346,27.580267377227003,40.0
145,32.90929581425064,15.179037437899058,47.89657009303191,62.07740865357522,40.0
146,28.378941955778714,10.54107821704094,35.058618133304954,34.28244783677984,40.0
147,28.69050260826536,10.117882760894336,52.57987826917819,48.50192422083972,40.0
148,20.134340691732024,11.48678759700926,54.379302416146345,46.80966967466042,40.0
149,31.586202314901158,9.617989213653376,64.11056558294115,38.17275100443353,40.0
150,33.767197762425184,11.137459701049677,59.30629288065447,45.88502846251236,40.0
151,31.253192539054297,9.568144868851858,38.94965324787016,28.727323591682918,40.0
152,27.472261832393745,9.238660765991549,43.24454383612828,37.832371046180896,40.0
153,27.11610234222648,10.028611708762838,21.900818867181595,37.0233373955569,40.0
154,28.71046726448919,9.229794798272886,41.91884031380664,27.263042442073562,40.0
155,27.381392456525315,9.97698280039776,47.260925403523856,34.484605605699215,40.0
156,24.638768716913923,10.224129863737451,55.73476621403468,33.677885598202586,40.0
157,31.83580485494624,12.842103159061066,45.62903277671407,52.66700435970154,40.0
158,27.349957302653774,10.025941517776333,52.31222325375447,32.94274790684603,40.0
159,32.04348097054309,9.351591488559428,47.31900187624685,30.330080346235448,40.0
160,18.671372113090857,9.514290498773661,43.70445044639612,24.0349090023168,40.0
161,29.05365563241979,10.746247820957425,68.35002504683214,44.99042753313146,40.0
162,23.795407132657605,9.499081549234704,48.116656781887,27.526428019745985,40.0
163,31.309080127776916,11.65465307303244,45.93831960445403,50.65309139910523,40.0
164,28.074646710419763,9.323598498927693,30.948537418827332,30.759170092191887,40.0
165,27.454329468899125,9.360083431176093,63.01313081477369,23.412790685585662,40.0
166,24.37363315592441,9.932102252997357,31.83042451578222,34.16737234862446,40.0
167,27.52236087246449,11.254150479328162,57.832744748824716,45.35140057182409,40.0
168,26.586773117063437,9.552919444396775,30.256662206223382,22.497728317316817,40.0
169,24.602689445770437,10.649244395842953,58.43394243468837,46.8762318078983,40.0
170,24.546042946740563,10.795879576691794,58.33462881662155,37.577639285069516,40.0
171,25.488616879008266,9.520463791933839,51.37936482774563,23.228090612067145,40.0
172,26.006133889405916,9.50072120402663,43.96259707684743,22.508789246405136,40.0
173,28.715922132045705,9.210187179987923,45.891394148584304,29.276024705751347,40.0
174,25.690617044348663,13.320480777316867,60.70861399126294,51.614378800267815,40.0
175,36.653814223979836,12.666877218304977,44.69264476928852,52.41852758407407,40.0
176,25.886386614371563,11.517766268795897,31.8405813115073,49.98765046934249,40.0
177,28.721470704719458,11.217585817159845,37.53085393084178,46.478525395584384,40.0
178,27.13481831382878,8.410936087825458,48.39611412923425,30.78763452728998,40.0
179,28.915574441457537,10.413456762084577,75.98713634514188,34.78493851678025,40.0
180,22.256262246433458,8.960219619416428,47.854797766281834,33.71200720574461,40.0
181,30.719270686784256,9.370180207621187,74.62550614401427,39.184480537247325,40.0
182,32.47408639371815,13.028267007674769,67.53001209423678,51.90690442202264,40.0
183,28.040065653689656,10.366423833084255,44.04887927863864,43.29215312148584,40.0
184,27.207429709311892,9.418210267877685,57.915750930739804,32.57779218552096,40.0
185,27.051412404916025,10.300797038111462,44.9768861042357,36.91112681092159,40.0
186,26.143529387481014,9.949229788817858,62.583704483295605,39.617585645620736,40.0
187,28.45290112241741,9.702405721657863,33.19211719890323,29.941257513569855,40.0
188,30.957056944890052,9.757774455941483,56.2781508558209,19.6043908757987,40.0
189,24.51787223523902,10.009054579129947,58.20095459581058,20.10737274172319,40.0
190,26.98152456172625,10.354309508045711,70.42411987988469,41.428664557605266,40.0
191,35.98053791001596,11.380944507597569,68.03664909813705,44.431750336187015,40.0
192,29.37702543270703,9.907005186285748,58.67525534262924,27.830815363975706,40.0
193,29.448436944009394,10.205463158304493,56.11550780896883,34.790747381413226,40.0
194,24.34718934261565,9.768958649859206,50.625020841189546,40.933517350408295,40.0
195,26.889603092581787,16.822477671562805,84.63225800360978,67.45739916185902,40.0
196,19.221378502233676,9.329259196502203,52.5925146597999,31.989419482796,40.0
197,32.0735926280694,11.69517547151161,62.37520510268142,46.21705959759107,40.0
198,25.310749260899186,10.604477004621314,58.547901588945535,38.279223615453795,40.0
199,23.57942645924543,10.955436884274299,39.34469831840078,37.847782527064425,40.0
200,26.939287286945728,9.419542120008051,51.89559377240285,31.15023475951263,40.0
201,27.456580095099188,9.854933001383731,63.91814130716738,20.979961107588082,40.0
202,26.084819333243843,8.658353948389317,60.15391310965882,29.80228523305672,40.0
203,23.503685828042876,10.06574380460905,41.12998819147757,38.101814586761975,40.0
204,22.395286475231387,10.16132686263255,36.15287226185493,39.96361075880297,40.0
205,27.525776611767583,11.040878804834502,74.53459482925402,42.67147380454494,40.0
206,33.6067099818319,9.856291917688447,51.56498592854392,34.015912161744446,40.0
207,29.42506005736086,13.316717952266186,55.48250512888126,53.39178276144615,40.0
208,28.346154441893038,9.891869790136427,60.15413185598508,38.879971637676064,40.0
209,24.008257420366792,10.394551202974796,52.370824900991664,36.453371302130314,40.0
210,20.951877839034577,9.612141855108478,64.89925326677091,22.860487648355512,40.0
211,29.143558050616615,10.626971928000206,58.67169651748065,47.75775262472179,40.0
212,21.45362708385104,9.174081138086251,63.08557457094608,27.530929926653247,40.0
213,27.451855151295007,11.660726837466315,42.92281893747103,49.622844603812155,40.0
214,26.327130932310588,10.952206050910045,43.2390523095882,43.93512590393576,40.0
215,24.741776633406523,10.100146340263027,57.5726614970587,39.816346752149464,40.0
216,26.70799333168139,12.28391665447231,69.17611310250182,50.79319875483062,40.0
217,32.416181200407834,10.069481933190318,34.43417877390426,38.47461059973049,40.0
218,30.51362668563221,12.889546584546602,22.1791102017833,57.24001887191852,40.0
219,28.7844611992261,9.891579942996106,54.9286106368966,43.3521284847487,40.0
220,24.054175880574245,10.01548234711197,81.89588235568499,40.62659164346113,40.0
221,21.40978835510461,10.56935570446791,38.827156462973775,42.993808406677076,40.0
222,33.47766844532559,11.248812223586807,49.46960090444999,49.62057559715918,40.0
223,24.83637881589925,11.262311964910289,64.1742917620601,42.37135566465251,40.0
224,24.15661997479075,9.63598835617934,61.8410288546415,35.90611534738403,40.0
225,36.74738135155313,14.179252173003603,36.86716668072319,52.570946488412304,40.0
226,34.36588613459212,16.16441821893702,57.1367553740576,67.60995273102223,40.0
227,24.114552442165003,10.801061573431971,42.789317708322436,38.87385575648195,40.0
228,24.830013520580305,12.87513493059023,48.74088482340535,51.36163863936525,40.0
229,25.40186203620464,11.019421062204719,39.36241491686842,50.86596588121225,40.0
230,30.002210152704652,14.60853296830902,34.04754093249078,71.41065992486551,40.0
231,30.115914185183783,10.115277112058227,65.51968333645931,31.580188721538953,40.0
232,21.692952889067527,10.250971927646626,30.406853919977994,42.0159908249204,40.0
233,29.038676391865234,9.44095475476776,57.36510676565896,22.274925808968682,40.0
234,25.441053258194724,9.587242215091798,51.40318930376806,25.440598281383505,40.0
235,31.528039090807024,8.859454580722415,68.96325171514145,26.95064202914934,40.0
236,28.56175782833822,10.34949806379639,38.283469922575804,42.86683462617216,40.0
237,31.833204714251394,14.438807882379411,55.58025503882543,64.73969494883075,40.0
238,26.359644996247013,9.445564023795558,61.829099604994845,32.8479166258955,40.0
239,31.011147747398788,9.914216337333537,44.83967323813167,38.956360699826355,40.0
240,31.759643603768648,10.920962111400291,32.024819426809316,44.15270083002889,40.0
241,21.108969294531608,9.703568535208031,68.11725443942076,44.93571205771837,40.0
242,31.078250428433417,10.501041296211982,32.24489966626475,42.03579325527237,40.0
243,28.32939675029963,9.32023994477088,33.46671993262767,33.25454658543014,40.0
244,27.744508607186585,9.70072443523647,46.29270119691112,29.915087996388245,40.0
245,28.984349506903804,9.121047578537812,27.884235313065822,32.12175213392866,40.0
246,31.129814648602224,10.905341815071752,43.96884111900077,48.214645075285276,40.0
247,31.93721365430304,9.640715197402015,43.274289613778535,40.5904646773673,40.0
248,24.270495942981892,11.083780855623207,56.825564496085384,46.52353574407219,40.0
249,23.42928984007907,12.632827560757459,45.765388324731305,56.649855742616325,40.0
250,25.157596475912545,10.810727133689381,53.0113509586052,44.54448056890069,40.0
251,27.50694457873837,10.15371420232691,46.173648298245254,13.360670313880371,40.0
252,24.110178236236308,9.597597317288388,39.03844443685652,28.42826499734789,40.0
253,24.74342541107449,9.820786138632727,43.91819692036697,23.283284350745895,40.0
254,33.3681912875371,15.61175443273056,26.598271305151155,62.66110873474926,40.0
255,32.25914923924005,10.359643640468157,39.48701498083741,27.80342473143448,40.0
256,35.63654238462526,16.30613735724603,39.29565859882443,55.36119304362807,40.0
257,35.15971481810216,15.90129146669888,63.64233265884213,58.85016351242707,40.0
258,31.91925098970555,16.697664005512088,46.94118156778089,67.16327957011383,40.0
259,24.89551717125222,10.611913310253753,58.665678270811526,45.032411602448256,40.0
260,23.811506530493535,9.219837394254965,40.603553899335004,18.391672403297296,40.0
261,29.047890804516815,10.327717636614931,30.458143256651145,43.43297535523616,40.0
262,24.07765222984533,9.279057420830656,60.02207303057766,38.86317887948466,40.0
263,24.03877678104617,9.5604814826297,36.29898008884403,29.518633279326504,40.0
264,27.235389267354755,9.079722434479589,50.044977421986324,11.079807677372552,40.0
265,26.44820287795477,10.846119973234588,41.383029228064196,48.304009120712614,40.0
266,28.512978883427312,9.733305303456769,56.125455950788805,43.68610094786666,40.0
267,25.712894674533683,9.948334862945293,65.03810498682942,31.714909453711467,40.0
268,29.482359198830885,9.802775027369838,40.959817248373184,23.421459579882544,40.0
269,28.178718801053957,10.980807966592499,59.00836910774042,34.439813286131226,40.0
270,22.332844909783347,9.501029570451225,43.85656058786602,40.26573154491678,40.0
271,25.017680399068777,11.866306476226555,40.941939491884845,48.311977827812285,40.0
272,26.517784258165005,12.111678667873043,53.94221513434194,46.20047114708666,40.0
273,26.64855845837156,10.78862617977573,48.030695022121016,53.397502630018984,40.0
274,33.87272354211686,9.54599145938522,68.06771501893783,32.601838723205105,40.0
275,25.996476972292296,11.367490575404505,26.245439094895406,44.795444025325445,40.0
276,25.1595808534751,12.206284702860234,51.906676996992736,50.96370712418677,40.0
277,36.735599582529666,12.328275459816494,56.61380515624506,56.89346051780689,40.0
278,29.86879884665804,18.84797873624884,72.72222446682802,80.49764436070006,40.0
279,26.570362382552684,10.206619397784277,27.67252309067975,40.164360541314466,40.0
280,28.672165655070092,13.577297972813168,38.035711350075346,52.4588249657893,40.0
281,22.743962433710706,10.50146154133733,38.77482449268034,40.490168117340005,40.0
282,30.705997060650937,9.121804205850678,36.74131086511041,29.4264645102957,40.0
283,30.46808616502226,9.483329261544142,35.665664377575766,37.02187861154262,40.0
284,29.549115825860557,11.579771439552244,61.94547834585774,48.58492452748559,40.0
285,28.0728839814574,9.646359634894145,53.553125663427714,30.505442235460556,40.0
286,23.090454007981034,10.199200328019467,48.60628172086206,48.45315061739511,40.0
287,33.89470949206382,17.42632732569988,44.51237282765375,67.80930542228215,40.0
288,27.54133682702858,15.95435130431385,37.13942825951635,65.66952995018377,40.0
289,32.01622587888937,11.858658318387999,26.312248497350872,50.50338065237197,40.0
290,33.57813973230516,10.411581660828745,53.83521621869292,44.672945114462195,40.0
291,28.77306661225034,10.230152927776711,57.292116084601176,32.83530490052369,40.0
292,29.33691054829876,9.898846659974385,56.521643365783945,37.32958320671024,40.0
293,33.08687024246,16.229290776187554,63.33539994898233,59.53347391311255,40.0
294,21.482954980221514,9.959446119367634,62.12943824939892,46.19468442792012,40.0
295,27.051451954913166,9.887741813877403,56.17513017538357,31.13821266600238,40.0
296,24.84917242262787,10.64692444164828,42.650171170090104,46.87310018522783,40.0
297,26.588262123289944,10.057253601619776,33.098885057186045,37.66179575579518,40.0
298,32.29351023111916,13.534793822591903,56.980479122188555,56.946754994619226,40.0
299,25.891431506463253,10.316985497428531,28.140399773041512,32.86893162636068,40.0
300,21.615518304890273,11.386281435425843,67.58049269142921,48.26387557805021,40.0
301,22.195835631053683,10.496839397663862,57.43968618150732,39.07805572961102,40.0
302,29.650806654647756,14.060001882010397,47.25715125643922,57.51027516844678,40.0
303,25.14997470411376,11.978335781566521,39.6784629551686,49.72221797047471,40.0
304,20.114869688699706,9.054428224923893,48.3006241434843,22.752151568952645,40.0
305,27.658740156910447,11.127280947253984,55.18505526743943,49.624103306659094,40.0
306,24.26157525588171,9.507061789923188,55.81716334300325,25.60776558289114,40.0
307,27.918096182668354,12.175037742735308,47.372992057738294,52.082463946212094,40.0
308,29.191036821258074,10.788639868982477,25.243162237464986,32.26571341457091,40.0
309,28.389250837151423,12.288692966596173,53.316011605551815,52.77141962050163,40.0
310,30.33773956613568,10.480759032104604,60.548643171495804,45.2202406730265,40.0
311,24.274088489031897,9.830629174705235,43.04999987814595,33.396976993760525,40.0
312,24.79647520354368,11.125176362719278,47.157745880814616,40.40901751080299,40.0
313,30.658969341826797,11.76960108631955,46.784337064901656,44.72959006067329,40.0
314,17.442631086249907,9.549738023568496,32.53515781605585,13.395264010444741,40.0
315,24.357492857225612,8.429551232040817,47.84776951315942,37.19372838966226,40.0
316,25.13821771721533,9.983435652636487,44.22718333637765,39.3694454887014,40.0
317,30.212655115689042,10.011462543114042,69.78336437721548,34.93941820965204,40.0
318,20.471202156291177,10.035056709967613,39.72681681362965,38.708876595596784,40.0
319,26.044085320996672,8.678007248469982,34.46628095824082,36.01765715852335,40.0
320,28.09475506199098,11.29783669915956,61.43597533311259,42.92938608366401,40.0
321,25.96969460374011,9.468300390406533,50.218978478516775,18.15019901630883,40.0
322,23.167830039919863,11.582906048832154,61.37173845703025,47.10943823909878,40.0
323,30.796330291317922,10.477598959685603,57.767512495370404,29.160040096066105,40.0
324,29.21850181570514,9.76035591857415,55.90287109658606,33.12549757945614,40.0
325,25.495495047706854,9.365764200457631,29.2459606648196,32.243952055381044,40.0
326,20.68635841939361,8.846150090844906,50.94466611625704,35.22916047816884,40.0
327,34.18488956708981,11.741262022414835,44.812284060370935,48.5786721198247,40.0
328,27.552725003497095,9.515365546452616,62.058099495391374,42.886233868986835,40.0
329,21.835364501198296,12.064280525487323,28.72719116250478,43.754216864889635,40.0
330,22.014115904074092,11.056852133517838,38.45467338941195,44.437641209981166,40.0
331,27.506986542225775,10.79259013835761,40.21638701964208,48.57224823891651,40.0
332,27.61965910744881,9.679913189234547,49.97704530088806,40.93255778877829,40.0
333,23.64408740756437,9.87530763623389,52.153732275889546,35.50710302848081,40.0
334,34.21710269529074,9.099979001274479,50.84334943356515,23.536486305789783,40.0
335,21.683413451861508,10.816816472245694,83.49757435884081,49.577579148048784,40.0
336,24.2850427920422,9.789624331984951,53.36749180873053,37.425984800293016,40.0
337,29.743786833731352,11.04509762515909,41.95926553610631,41.23418274540097,40.0
338,28.622552684256174,9.852989986115912,79.34066106324202,31.60805519365237,40.0
339,27.000300635883498,11.477536634325572,57.720928561432125,45.18878596153937,40.0
340,20.207183422463103,11.278858498839668,39.801604314928234,43.4004030287602,40.0
341,24.696841225470692,9.778190662491097,44.84310229050568,38.99948998078005,40.0
342,30.790380866289325,9.032842204150462,44.588160501696535,30.70224458503314,40.0
343,30.090474983384894,15.849170780683426,26.4069765763253,69.92953436786651,40.0
344,26.764141214826452,11.906541284361289,51.15834100233346,50.5382937364939,40.0
345,27.007704033536978,10.626461607669277,30.18449146175435,21.087367711517405,40.0
346,20.299730451282144,10.422454472474136,47.041640210921706,40.90813382325675,40.0
347,28.892309697647605,14.914991800614846,23.54289621383311,57.773249356316754,40.0
348,31.598066611305654,11.157590903288169,53.64729323805189,46.04843743325237,40.0
349,22.912854288925203,9.835948495384617,49.00209364658788,38.68651921116265,40.0
350,21.317376831900678,9.994629141345165,31.330318605081008,43.06747496371002,40.0
351,27.67536746981463,9.205770519482677,61.76560816742255,22.829972901149667,40.0
352,24.90084026126567,10.717118362256974,40.65165408129261,40.272272013511454,40.0
353,29.96359944831562,12.657547592525356,37.670895617650885,51.12185472053858,40.0
354,26.43305737733146,9.149242347240495,49.71607143955613,24.86480700879131,40.0
355,23.02107654197738,9.466826710719268,62.9431973898963,38.51361449550556,40.0
356,26.07303869953788,12.05902469919338,26.296992402740642,51.50632015373162,40.0
357,27.909464324583872,9.530224113716375,61.19791966936055,15.04998037382444,40.0
358,29.31218446210904,9.424508187015523,65.2212822646938,26.384663222373803,40.0
359,24.531813755677128,10.083871654843426,51.721264906444524,39.5412691171591,40.0
360,28.660483305698452,10.145876733706915,58.9375036456787,16.6889116197222,40.0
361,15.893662010373056,9.339954840629288,24.86691779025564,43.85231640244219,40.0
362,24.612261795040535,11.443510742135768,57.21226144879802,51.44140946636445,40.0
363,28.964101754296113,9.277672832016268,61.21903271866632,38.030315835588695,40.0
364,23.96332998362326,9.762417045799308,49.352622984565315,23.74256011470565,40.0
365,24.754588746761566,9.553314424797907,52.307547793082925,35.95105318319507,40.0
