unit_id,WaferYield,DefectDensity,do_GasFlowArgon
128,34.89688596977088,21.350770249424766,80.0
129,33.41691448558002,12.73363376310228,80.0
130,28.73363373772257,9.821213697367785,80.0
131,52.23454131753069,40.09561812073264,80.0
132,29.40542371630558,10.509388249077814,80.0
133,25.852715972895933,11.693549679403382,80.0
134,34.48646867143142,20.403552011447974,80.0
135,28.188463925412194,9.997532124998852,80.0
136,26.362156678985674,10.579648254433655,80.0
137,27.37651311071057,9.735420539111415,80.0
138,25.471022489631597,10.247315778088879,80.0
139,32.83874073052764,16.13309828189881,80.0
140,26.165882874887846,12.26740176367034,80.0
141,27.075497863858125,12.055926571466854,80.0
142,34.635823304298164,16.343805614382795,80.0
143,31.876117419965325,23.672570288783625,80.0
144,26.981953990127344,12.943491762367248,80.0
145,34.612008152446414,16.71148128403055,80.0
146,29.61595300396565,13.828771883246848,80.0
147,34.66423400039754,14.232534919172108,80.0
148,27.76138119700329,15.496130933937629,80.0
149,56.744312016752566,40.07034930134721,80.0
150,27.080594090850532,16.46812754327747,80.0
151,51.12568401336479,36.13905269463214,80.0
152,28.901757860275957,14.49129819743393,80.0
153,37.55381626433208,18.675746345738073,80.0
154,51.69464176078977,30.41076827424497,80.0
155,41.414055460222045,21.426381498698984,80.0
156,44.270913581954325,35.83931308614871,80.0
157,55.8200861251907,38.84987937300359,80.0
158,52.42843677840691,36.63732899065096,80.0
159,41.27932594230494,21.51193269955907,80.0
160,32.79203199974429,14.584144853397417,80.0
161,46.60353945845949,36.64111796897236,80.0
162,31.861788323290742,17.41785179663091,80.0
163,60.56845175813936,51.29577109342271,80.0
164,45.188337611642325,25.669163954207793,80.0
165,37.73139319170186,22.547087016241008,80.0
166,24.60858179415365,13.446670608712141,80.0
167,41.05881146062412,26.9704956117818,80.0
168,24.09364236766325,10.42039439789111,80.0
169,35.28129154572463,21.8028706932596,80.0
170,61.68280213271635,49.82927409493833,80.0
171,45.4476098135688,29.391135358811297,80.0
172,35.69285787632295,17.842609153459346,80.0
173,32.39943051363409,17.25367317874207,80.0
174,30.741161260539133,12.386896271081826,80.0
175,37.19624625621816,23.678698983368857,80.0
176,30.062478005235917,14.385476057865688,80.0
177,50.693997497436136,42.125533867678264,80.0
178,27.74456738050778,10.197470493732142,80.0
179,43.87280118850623,33.579029004017876,80.0
180,64.26468912056492,46.481979591092774,80.0
181,29.203780928462688,10.406260580839556,80.0
182,45.61999902411414,24.44210836038008,80.0
183,51.170731492467304,44.605223759943605,80.0
184,34.94949695882677,16.783412958172136,80.0
185,26.140763665474744,10.80476748858203,80.0
186,49.70030451026347,30.405209776640408,80.0
187,27.688307172585006,16.337334951079427,80.0
188,23.63638772429045,12.342068190938257,80.0
189,41.680394132234355,21.610599842139845,80.0
190,28.18474477420406,10.52938381429936,80.0
191,31.694063730854104,11.8152904611162,80.0
192,39.2436289411149,25.21674047102486,80.0
193,27.974046273339574,12.612854676629357,80.0
194,50.901744638482164,39.42535393643926,80.0
195,25.071985847726143,10.309689377250143,80.0
196,29.54625815572876,17.601655494733546,80.0
197,42.02602708691432,33.127148486074326,80.0
198,43.27346266380958,26.32191227365955,80.0
199,30.310459852537633,13.7720267750511,80.0
200,40.94610972174614,34.669538478420655,80.0
201,31.523023149996263,15.098188728540304,80.0
202,57.01283120115535,47.98505804528601,80.0
203,24.492783995202238,9.199485176272075,80.0
204,50.095232158941535,34.91002195591944,80.0
205,32.637998558105046,16.769700888205023,80.0
206,32.66996208162148,21.796481978741927,80.0
207,33.006864280774394,16.27832028783678,80.0
208,38.545123495009456,30.247325612125305,80.0
209,28.442670682169595,13.496598891921028,80.0
210,32.92470258639874,22.948105026310895,80.0
211,52.62126131832837,36.30166312453289,80.0
212,52.85539618865851,36.53706077187345,80.0
213,24.655892531978747,10.243110465101463,80.0
214,36.268865243850044,26.428037718097553,80.0
215,42.10590954771117,29.354574553718255,80.0
216,21.26245369056448,13.955288911488388,80.0
217,27.490372840931002,11.863406141495265,80.0
218,27.383807496097752,15.336893955952958,80.0
219,25.695342222242136,12.05458069819444,80.0
220,44.67772484710494,25.55123756587496,80.0
221,67.25220817966243,49.0924559507498,80.0
222,64.87252235760491,50.6178291934394,80.0
223,26.612080469293158,15.384228897893124,80.0
224,57.27985660201735,44.96992790055862,80.0
225,43.357808304660594,25.62724183753448,80.0
226,23.9275683233427,10.133989697775911,80.0
227,50.56414137564888,35.08736537720534,80.0
228,29.095948386436696,13.249960334553364,80.0
229,27.18121264595269,11.260944040405477,80.0
230,35.42483023859515,18.737247835272797,80.0
231,24.123851736858093,10.858167221268197,80.0
232,41.286234601325766,25.81967804020526,80.0
233,45.73355267345033,35.10377418442338,80.0
234,30.23490555970168,10.524784569918193,80.0
235,28.35012201922397,8.756145054067991,80.0
236,29.02425379664307,10.334552413809092,80.0
237,24.083848107309993,9.763446877795408,80.0
238,58.41266113202695,45.49948672217995,80.0
239,23.75930220979705,11.962444335727112,80.0
240,44.087969227426385,30.556118153194408,80.0
241,37.99334273874046,25.737503256121396,80.0
242,38.992954515520175,24.903007342677338,80.0
243,45.29967226466353,31.929201394190176,80.0
244,24.990048744858658,14.365983794773983,80.0
245,36.896121297099775,24.18364472740268,80.0
246,46.359379754070176,31.70828753131055,80.0
247,24.78270833915047,11.698269727208464,80.0
248,41.826736842568984,24.445459082097745,80.0
249,27.848633045393314,21.500814578860897,80.0
250,41.171049749704714,18.937277197204246,80.0
251,27.245290181727793,13.403137576486676,80.0
252,29.77550335717921,20.607277065536408,80.0
253,65.58833669173109,45.19553105852424,80.0
254,47.722836049208084,34.01517690095277,80.0
255,23.462421995228006,9.327731279296241,80.0
256,36.24022419495746,18.309317854442188,80.0
257,48.29170355054585,38.982465673741366,80.0
258,18.343322738513784,9.27425980540472,80.0
259,47.43557184159941,29.059818066162922,80.0
260,23.606363609622388,10.159002217511986,80.0
261,28.57799005616043,9.911655484765387,80.0
262,33.75688520724483,18.32448685372575,80.0
263,35.08907699225445,16.26972996626717,80.0
264,31.740570898210795,15.16246566089059,80.0
265,36.78968926308103,23.302982864185005,80.0
266,56.899985082361724,45.34344823699134,80.0
267,48.45315907509345,35.165712629724815,80.0
268,58.595911939844925,43.24850320373006,80.0
269,45.52493804953618,30.597725461478678,80.0
270,36.45986490151115,18.26692720387266,80.0
271,60.950938504639446,42.23700693084258,80.0
272,38.22079551501609,23.11142279963631,80.0
273,26.335393026556478,10.129745278222257,80.0
274,59.708425912132554,39.1831552557054,80.0
275,25.33883244538811,14.153847359885898,80.0
276,39.72638230064146,28.038490292703685,80.0
277,45.46677263240973,24.808061893355436,80.0
278,29.879946476275606,10.299563880522529,80.0
279,49.27074534397417,38.06363957956684,80.0
280,46.584993491863955,30.360570828605194,80.0
281,58.17252123986529,45.18261328601341,80.0
282,60.6384351421549,46.58094941905833,80.0
283,31.282184038643695,10.735959420169683,80.0
284,25.309428884503692,12.170667811483227,80.0
285,38.40075125783156,24.022209376642294,80.0
286,60.82336255292957,41.908112117758044,80.0
287,30.82998270912096,12.133608649946371,80.0
288,31.959139136712373,11.822761130411246,80.0
289,27.183677752147624,10.659661873604518,80.0
290,51.94741617107449,34.1096691958135,80.0
291,19.609774667562693,11.043156510670057,80.0
292,56.82933775031387,43.27960896605324,80.0
293,25.60481619615544,9.587289831001339,80.0
294,48.45635572205087,44.64844644168339,80.0
295,63.73333170479787,49.32396636372083,80.0
296,50.491693401114354,40.125842277416844,80.0
297,58.753386378643604,45.55765536415104,80.0
298,52.037149638389096,39.20757418808272,80.0
299,67.1815663837899,47.41775268842277,80.0
300,29.66969473366608,10.715718585017873,80.0
301,24.89631202875088,13.136534475883806,80.0
302,26.851886403162844,11.99351624191852,80.0
303,40.79234621126953,25.521872230529826,80.0
304,55.57011502178927,41.91145617455366,80.0
305,44.20728119631069,33.53563620941381,80.0
306,39.55735142038673,33.20556688273778,80.0
307,38.469329743072926,20.724422354043973,80.0
308,55.69363139294353,43.19075678602404,80.0
309,56.45501891305019,46.37582811274512,80.0
310,33.68167865511864,18.472985869005655,80.0
311,32.29210148686895,15.966683942363632,80.0
312,28.615077862570697,11.316966487033035,80.0
313,27.28945990945383,10.466298918263016,80.0
314,29.26986737606529,13.15294730170678,80.0
315,40.74084343744073,27.134486882558978,80.0
316,52.76665104793038,42.74274867963179,80.0
317,31.858717828257635,14.589772484856256,80.0
318,24.487309708465208,10.88182067061829,80.0
319,45.89079406266809,37.241744493576334,80.0
320,27.017175081910278,12.527556220433143,80.0
321,40.91342812479673,18.791435080291013,80.0
322,42.64671226271917,26.087673189541903,80.0
323,45.87013081332471,36.103716587669496,80.0
324,50.222745496081295,34.215323686030786,80.0
325,32.732591259362955,18.49230775316405,80.0
326,22.12566198321872,11.149538178405956,80.0
327,36.99980037929717,28.017958230016973,80.0
328,31.851458625415304,9.72731578159731,80.0
329,26.157504870768054,13.637451955266517,80.0
330,56.46234304180446,38.96313495046661,80.0
331,29.575641114655795,9.139897214990423,80.0
332,28.26302277953982,12.932970607973235,80.0
333,35.025395497514566,17.097822406364873,80.0
334,38.92543436867305,21.26376635508813,80.0
335,24.606759754527047,9.905131745774957,80.0
336,27.219586518762146,12.001008320602327,80.0
337,53.800626814647224,37.24903439320533,80.0
338,66.61203550810434,50.045821338093035,80.0
339,53.133549959202426,46.044690508908126,80.0
340,35.10747443143059,19.07821897378396,80.0
341,32.62492199005199,21.930782146708307,80.0
342,47.199011540186035,31.57368224838763,80.0
343,64.53415428158064,49.78064068382816,80.0
344,39.033974739830235,17.395836077724127,80.0
345,63.52819073373275,46.39250851794724,80.0
346,34.950040300041074,17.956371889869448,80.0
347,30.959192226713743,19.05619696547684,80.0
348,23.97113801621346,12.274684412558083,80.0
349,24.69803083967084,17.037603785562375,80.0
350,40.10380016354882,25.907442251691148,80.0
351,26.154237939953084,12.428984542832586,80.0
352,54.043709702206606,37.77018965628867,80.0
353,58.407243972193555,43.57676588132431,80.0
354,50.73913488944656,39.968623056874215,80.0
355,34.586723705371284,19.12089088555183,80.0
356,33.20462417187922,13.026879528934415,80.0
357,45.100434890321026,25.9800252562673,80.0
358,24.284988286171544,9.018548990920495,80.0
359,62.41298757463113,50.78346019218326,80.0
360,24.478888923675814,10.573923481870128,80.0
361,31.202932130265477,20.48872969127493,80.0
362,45.10049916339588,20.889562279062684,80.0
363,47.04968683033328,38.21146845327103,80.0
364,45.19246413805469,32.48651224779168,80.0
365,40.65100816994814,28.339975728155515,80.0
366,21.963650955683118,12.387383750663966,80.0
367,33.03673110989501,16.91336945793282,80.0
368,29.061418587268445,14.150512838963483,80.0
369,35.74836508435356,14.853308916679962,80.0
370,22.31722715513402,10.923416647429859,80.0
371,30.53057013475163,13.029828164102707,80.0
372,62.667831464712854,47.204863077871295,80.0
373,47.769587103927186,35.84960200073375,80.0
374,33.73436369771483,20.245917261939265,80.0
375,32.32965668329896,17.891422656179742,80.0
376,26.762829422130093,16.99164442116374,80.0
377,49.47072757436438,32.44271700742505,80.0
378,28.872462873824826,12.020055525048004,80.0
379,29.975661965192018,13.493832838717463,80.0
380,30.41602705241826,11.096750034019095,80.0
381,58.79863470046401,44.69612133325191,80.0
382,24.335907070569423,12.217973711379907,80.0
383,26.711221462916853,14.807588580892212,80.0
384,48.22638153270916,36.83360844154476,80.0
385,60.054674092313505,43.41990912495449,80.0
386,47.58325215678814,28.80018866191988,80.0
387,26.41968202603249,11.34117144121265,80.0
388,33.76416579291399,21.613937889873394,80.0
389,35.672629062571026,12.414320645284086,80.0
390,25.164254230949872,10.150115847487761,80.0
391,34.12864430067088,13.776169558197564,80.0
392,25.115817224937913,11.55358016454704,80.0
393,50.47914660616423,30.843508104872868,80.0
394,59.92239416578385,49.07794156104956,80.0
395,26.308760974806546,10.042322427072753,80.0
396,48.515007379084246,40.844211389882645,80.0
397,33.142643254315175,11.448153368591514,80.0
398,45.96940734866912,35.098895293159096,80.0
399,45.32917215175202,33.21596242875062,80.0
