unit_id,HarvestBiomass,PlasmaCortisol
176,-17.922141059219044,40.82012384796563
177,-16.808354575637527,59.44838742207052
178,-18.456329345803987,70.86953769627263
179,8.395771456440666,33.223327759882814
180,-16.37671758405559,38.10442305577715
181,-7.728326066136554,36.84251430701203
182,-5.218595392460561,69.43737662826257
183,3.0961343258961342,10.581036363404653
184,4.413942751169978,17.12304158470176
185,4.047821069008135,23.898814408469473
186,-12.031000850942553,41.87624117671965
187,-8.121108778846729,30.018138927150382
188,-12.201360341041717,32.8646186296443
189,1.0694662028603865,11.131855712200803
190,-8.506002892079175,56.949689888794836
191,-8.771198830150224,28.337353169805244
192,11.508330562832835,34.247811674646336
193,1.7304024273196186,53.83479003322988
194,-10.431186577013507,64.01823400867679
195,5.986938646473501,25.742405015933137
196,-1.2223485363313533,23.214766228742317
197,-18.04356524303977,25.90235315705912
198,-13.057326104006052,28.875588112378434
199,-15.685765649872621,44.49042764756383
200,0.2817518484338403,41.536337981079775
201,-2.3994889306047655,33.22588741652662
202,-23.847147164861255,68.58310715637012
203,-15.89316350651889,67.6762358805756
204,-2.0278988267215867,15.745249573400436
205,-18.4634993172495,45.879991320467404
206,24.935440460485786,-20.181378771478183
207,-22.1178629660632,57.285837277923946
208,-5.967589623961296,15.003228280461887
209,-1.3554070430489722,43.947172847445344
210,-3.34182440749462,16.413492081155745
211,-8.300391289262581,37.82572328342136
212,6.237588140201608,30.893563960474385
213,-15.538318901299128,51.169096444697495
214,-16.574877512846783,30.791869581982734
215,-7.369266797290862,38.24587490372525
216,-19.788496790698225,54.595355909278055
217,-13.672585617464117,68.14796320741812
218,-27.298646381568375,28.248106493914722
219,-9.644325757982227,30.110567581637195
220,-27.98554866727314,80.18671726423699
221,13.708464791470488,13.4284365117662
222,-9.501130967739735,24.262345187940628
223,-25.527250763366954,30.64861836971001
224,-11.001617385877365,39.12616011618066
225,-9.765140979477106,21.722682616727795
226,2.216344038373852,-4.814849960177902
227,-21.385173554082,46.724780140094246
228,-1.0727311314434909,57.22044481494534
229,-7.1672525442495605,41.222774745736665
230,-25.229994235275964,44.711899507757636
231,11.268654471784664,-7.038302757290101
232,-23.70819161248688,53.40319658709104
233,-12.570057562815245,39.983438576219854
234,-5.70925952703578,57.80901641036103
235,-11.631019059485544,53.98325102247289
236,-17.34617028659364,45.32951989241553
237,-0.8857381417461507,29.475205037260718
238,1.8102621148681635,31.908258437216375
239,-9.320210117922949,70.61872322624437
240,10.207412860223375,23.972840824649694
241,-22.476517231160557,65.96986328058466
242,-5.042727781921106,32.50537577799716
243,14.614745874865182,12.183156362273191
244,1.9996405565328015,31.663457803154778
245,-22.790842767017768,38.55494645849082
246,-24.042313085474294,49.896885279095365
247,4.334274016933804,37.67866769885645
248,11.401923969512838,17.893417057944642
249,-12.377332888926126,51.35686368079012
250,-5.340390548117044,24.16038689996017
251,-8.365963820135342,55.03516893498917
252,16.772606072955877,32.705875733812356
253,-6.52427947762513,40.531768142615505
254,-0.36030034328932103,58.13142846867795
255,0.6916550095520799,0.004954629386688225
256,-7.215741816239404,42.000007382548475
257,-15.854185115574515,51.33673423926044
258,-13.026046811498237,61.18410966215479
259,-0.3364193708820751,43.056353787084845
260,-15.408114037939379,64.86178786272227
261,-13.61344207221568,41.0290348386674
262,-12.16384176852248,38.66913294847477
263,-25.442321922482748,79.33451999251355
264,0.7317868826006233,32.7037531982025
265,-30.35344556087137,33.38532031068478
266,-14.74586280256358,39.57283614844888
267,21.129121795715406,51.30531038097513
268,22.853068212400096,28.517128182833233
269,-12.594915648662791,57.171234243266774
270,-16.477346471083724,28.776385787172337
271,-7.470766781414406,44.07760750758819
272,-15.003309854600657,67.53155766598552
273,-20.959212175661573,34.64804695719152
274,-0.35590539067030935,32.91861652876733
275,-15.130571891419438,44.16989677748229
276,-28.955272945787815,61.92229373005556
277,-12.239101927391571,54.303707683872815
278,-3.619803486203309,51.642017735182456
279,-16.586356195616112,54.74549747637554
280,-18.097791556747488,83.71898532710726
281,-10.350762894344122,27.995227176692104
282,-9.957777723546595,50.95393155212467
283,3.5698292789260373,47.02744564986474
284,-16.241779850277183,24.35269957383658
285,-19.90179261296659,8.291807846135661
286,-12.180474918417605,27.965249933013602
287,-0.513467384388116,27.886332836380944
288,-22.07517914074039,65.93319181235965
289,-17.660491873636396,52.93720109955694
290,-5.4753923759524366,55.87218852331018
291,5.13816288683716,43.57750309405075
292,1.8988715646252023,31.16455787468444
293,-14.768723806192966,31.92617029857063
294,-23.7367886168078,37.91871692557394
295,-4.616266010272455,50.84583264263245
296,-4.316399686233675,57.24633536225521
297,-6.424048426958205,19.393693356083052
298,-22.752740451520417,43.982710578019095
299,-20.650560584559123,63.9029954345564
300,-12.927088189774109,40.160104162969446
301,7.469358009523415,29.754139038037934
302,-2.5972085275808117,52.61085384901054
303,24.04671952500577,-0.2623439681081017
304,-5.096672398568428,32.426355682596636
305,-12.094763451701418,50.92776630016263
306,-16.569907846520117,63.649540963757765
307,-6.344258040446217,35.40314409288598
308,-4.750793098344299,29.530331580371094
309,4.518771612237028,47.490352481405054
310,-1.527029894324425,36.495577418101334
311,-15.444154027245688,56.37729595743672
312,-1.1981183550401528,57.728911951075055
313,-12.042188838469535,72.56314142647561
314,-2.0422204033660147,28.23947651178105
315,-22.854151479515302,49.97850044589417
316,-19.415510809831403,66.33921283413548
317,-10.921695218889797,-3.1068244341386375
318,-0.3910642876145394,39.04388334291782
319,-19.890038777218948,61.921265365608605
320,5.785117883951999,41.090107868257434
321,3.12277215288986,51.56822633321973
322,10.611152780202382,31.206683549157304
323,-10.167930928494199,35.05482243494223
324,-17.99809434808125,67.64324399004505
325,12.256828854674069,29.587588764345767
326,-19.96148810467321,33.24782322082976
327,-16.040871745359038,50.63986326847274
328,-8.529348916640142,57.082718568377075
329,10.383135927505492,44.012742482738076
330,-12.336931189471903,35.05605203293046
331,-15.244039850812706,55.1553048159004
332,-0.7586100207535003,10.170230483698287
333,-19.148797665361474,67.24201738930616
334,-6.447063421071354,47.73720800313355
335,8.817289101923521,39.62953502097909
336,20.47593290150577,4.25533854247853
337,-1.5493410943776444,50.45688157223145
338,-16.291244163176696,41.07339926531638
339,-23.174158712196423,22.048664691943102
340,2.7566243967425494,41.825004425807414
341,-11.335045756892766,52.22262658534563
342,-18.16433930097664,56.70936702362276
343,16.283968760591392,0.17223159251948594
344,-15.90875096430659,58.82151860588362
345,-17.76872385225021,37.36560977274755
346,-5.267952538246509,8.477759991008746
347,1.2715980626774046,15.859661350495706
348,-20.99870317618253,50.09187357592388
349,-15.780729745844685,62.74627251260159
350,-11.987566473043877,54.39510412183262
351,-14.488219401971673,44.98537306975307
352,-9.790006647994225,43.02484504964307
353,-9.228028336963998,36.541817496510035
354,-13.556985031461911,66.19609454445563
355,-21.05816621425149,44.40835277295409
356,-21.81028774726037,50.169063799476355
357,5.544161502728617,10.961972117880974
358,6.445630986644299,49.051957404898545
359,-2.9434758847181497,26.103264304421067
360,-17.353597453420097,39.98931090615566
361,-11.306948689105276,42.81568960554953
362,-25.65145486241578,37.1049466605439
363,-5.625945404496836,19.343654354254653
364,-3.781271723502771,25.119006626624863
365,6.635746875346085,31.09485748594821
366,-5.6226080396952405,3.6169003553283616
367,-16.288601584671483,78.78983144596765
368,-27.999239059868845,40.17864699800296
369,26.43748689282757,17.45431945204777
370,0.9823729635171388,27.156100447087532
371,-27.032903186244972,64.80867987731268
372,-6.130867127504359,50.019233767813986
373,-20.308163317223322,52.66805130861178
374,-15.902883724445458,70.1631292173397
375,-13.963083252036878,83.32082278873689
376,-18.203451351534806,59.29183304372712
377,-2.19407630872862,50.35543202103193
378,1.3277260108026514,33.732015211519055
379,-6.113265900300205,40.12747003889799
380,-36.77451840854809,26.288130371368887
381,-8.743141499847798,32.692257697760475
382,-15.473235155288029,65.55043590451335
383,-4.779634234540343,53.419350489457706
384,-24.680574244280677,51.29550364716254
385,-20.15667934694209,41.8865017029995
386,-31.852140773823546,66.2346016499413
387,-2.9850137632231837,52.66149714391831
388,-18.548457041879555,54.80571300241349
389,-8.352987830746692,32.69064772121571
390,-15.855922133279178,52.25424066790206
391,-32.875155347366004,76.04182042584989
392,-2.866479641670116,24.81243939665871
393,-5.913478590830539,42.220521759932424
394,-14.769249796194417,37.416912632794414
395,0.19980452142933092,50.483863362862344
396,-15.49471014533002,16.190378733681598
397,1.4884336702948655,21.86643003182536
398,-4.327691977339335,69.80577611667123
399,-4.232867990874222,49.849382963803905
