unit_id,IrrigationRate,LeafGreenness,SoilOrganicMatter,CropYield
45,28.80352800245728,34.08194440397687,53.45490367885416,8.800926656277158
46,70.34908651231873,55.67376800320002,54.96728597615892,9.048829560709228
47,37.77568359667302,43.40546738046537,53.03680105751247,6.366968103033038
48,61.67720420199949,53.72968905536823,57.14850687773621,17.809031590544937
49,33.6590299305925,43.153224717134584,46.718064884723084,-3.2679261064745404
50,67.20210357126759,51.93102305093935,49.8974424604685,4.430054688184711
51,78.036234774382,56.559855298954815,46.24498738009209,5.864134069766177
52,48.278393930734104,45.14511786138731,46.53057235788916,1.8520766730797495
53,5.9331436562801425,14.23474925280766,63.019383773954004,22.428659783542862
54,46.579345798339105,51.14574543576952,49.687056004335986,1.5202170481515918
55,61.03823738731016,47.551742829495595,57.92169265290625,16.915417806214503
56,50.65690800821111,48.23881548972397,49.847797988196334,-0.18023029659843104
57,73.1727280910965,55.58764659683086,70.803399012406,9.66189241275862
58,84.12439421763085,53.51895318872923,49.56441027562317,18.86549283815279
59,44.1143170099603,45.538515703159796,52.22029632297013,15.391286782945471
60,82.14536753915571,55.744286577197066,30.218021511983014,21.983706886770033
61,68.60592117712429,55.51286005008363,63.50648828710319,2.4277046133660827
62,65.29132002917427,40.10633471270451,55.62351039868096,21.318222140465544
63,45.54914692926269,51.148263469159474,45.03482071391551,-1.959424428836761
64,59.274640763716334,53.77622932546015,49.904823720033406,6.62452162920624
65,34.95805619417827,48.01247002304594,51.42696632891504,-3.576466915551707
66,51.584814767353805,51.77281149267601,45.07699291979962,1.173553465816438
67,65.40622604742748,40.67990662006916,56.56478998203339,32.17542968881287
68,45.49969894959594,47.29092142655281,44.3192761482634,3.3532052837310653
69,89.85614952910026,52.6195170164132,45.0800389031135,24.387713634622052
70,42.098944156661155,48.999623549493485,58.946557870757985,3.4625723505747787
71,70.55843395549444,54.333620071221404,57.158427967663464,-1.5116780154529534
72,78.22416814135393,48.183330112095895,47.67243595939697,16.72999393612156
73,82.23386636959319,49.428196016051224,23.46481997846076,19.494930937873054
74,81.5822119482675,50.10488153252005,51.553386160357455,24.108510812270794
75,81.04734763783615,57.19419514797006,47.04774930171247,14.743213870804531
76,24.887470831712854,46.47082891453977,50.279290167410956,-7.060937285221495
77,54.070025446717025,55.3244013058506,52.08380701627722,-1.8458581461667225
78,49.21004369489412,52.076761560406666,38.4923264279252,0.7805246627719162
79,49.23407834579622,53.404565808232874,57.59871278247725,1.2626450895874175
80,83.65953928987113,56.35506125828531,65.13731181237607,13.282991301891906
81,73.70824744353556,56.195296531807855,41.90682290249019,7.560696369259662
82,56.109455584605755,50.574467180082834,61.07607673173898,7.326680989521007
83,43.78749364643285,51.464346968296844,54.94304890674647,-3.710251610342986
84,54.84492328492031,54.16252947268488,48.76120190379865,4.793601182448855
85,63.63930819018698,50.79023628389855,51.46350869955417,12.873584621515038
86,57.50416584451445,44.3310942848928,47.52729056027156,15.25237927961733
87,13.20516846961481,32.1690789472993,47.211651729187004,17.4696445258781
88,80.77574472707592,55.476111967596694,49.262036844216404,12.762107153918894
89,39.260159852740784,49.68722278998366,35.57822208200159,-1.590173128357657
90,61.4398962899506,56.397749323998895,68.42275684823915,-9.120975425984224
91,54.311781358392594,51.35188849516748,28.407153082653295,16.7429529883342
92,50.20592103409494,55.68167189105623,55.99268049584138,5.2136220431004086
93,59.76427536787911,44.35134078647291,52.303044632596134,9.222796637558684
94,54.509734859115845,51.57184014155716,33.31037573567973,6.45937771088497
95,51.40983098063519,37.68595091325217,74.23689530894636,28.82400023789313
96,53.68174169266338,47.49287083501004,43.05492930269872,8.1406250123947
97,67.983730500827,54.27577440781413,37.50486337723808,5.749349975667763
98,90.49601092382694,57.669166707778125,42.33770170399147,17.356239661750838
99,55.60791634152138,55.5243894404712,43.5923665826814,0.18705067497384142
100,67.04496463953805,47.456617238788226,58.34482592098024,17.442178282561926
101,63.444766074767145,53.89286891481057,61.57116624421773,14.15117952691887
102,49.27495925074232,55.40235983776257,27.547543768330787,-8.029712853340195
103,89.9952517616886,45.929727413681114,62.94524229719035,27.33820592667164
104,71.14094049274146,44.65183910365378,47.98600874985705,18.73514226283976
105,45.78783946885714,49.92060661980013,43.086500096154076,5.70326577107339
106,109.28646528908861,55.89593952454382,46.268167525833036,25.935753326806665
107,36.14639481161357,41.38381750714059,52.64121991318627,14.173449070315058
108,65.27898870341966,49.044224725330935,53.87672089565078,18.58826807672157
109,45.576222069049194,52.2568553717015,58.097473880790965,-0.9624084356611564
110,52.979146136939704,51.36456275246008,49.5599808545703,-0.33175905241167314
111,23.904397049051404,39.180842608703124,52.390788563807156,8.87694112708129
112,38.88678021578129,51.799348160010595,32.67550480464426,-7.587478623377385
113,56.523756875723954,12.449908535605232,42.517910182983584,56.3536015844181
114,44.44528113801917,50.366678233231625,47.360560706682456,-0.26556616950771517
115,69.94744322825858,51.357372772089214,45.911606945904865,16.189523404106097
116,66.69049125597054,52.02861757244639,40.43935698020682,12.551451866243443
117,86.28526670758382,52.66905819783667,49.807483864747226,18.183486921714255
118,79.5492610834545,55.41534361128105,39.3727297655301,18.454991341244778
119,49.82340057122709,41.12142200285651,58.725250101186205,8.608763915566378
120,67.84263538927331,53.08602769403436,55.503801634694454,5.37381324112201
121,74.81834481729784,54.32751834028672,53.122132822926496,9.778026784529994
122,61.92546739950263,53.93639470500287,65.72401575799422,-1.0386221773297986
123,42.426528655861304,49.19024458714671,39.18475555158341,-5.546006529720743
124,74.16214442981374,54.410473351952646,52.27968086004324,13.561276101841978
125,49.6170869665665,50.64364180062985,55.653416222155954,3.915184736633611
126,59.71368873674957,47.34629955185935,65.07087561616925,9.884183785356667
127,66.99936571756982,45.592366697567115,38.2043213905099,13.394058083127481
128,70.71478997086498,53.80211560248112,30.090006291735097,9.087700231755242
129,25.64174542256211,31.634937433117006,59.5486274396978,9.35699938341896
130,63.66991948628843,53.09521124018793,32.298383015436194,9.220377284977827
131,89.84437239585671,56.282619724753395,61.52610597780147,12.882347603932422
132,76.81677912388736,52.98311725783337,60.752787257522,14.52549021293446
133,73.59138417191659,52.56362100277896,44.787093910336765,7.247271264125572
134,54.62920582404133,48.607040829796,49.51706249822689,8.682452364300431
135,62.774249429493565,51.552167040776936,54.98571783659916,10.509901966221477
136,23.548033776862912,27.64382786991055,25.43666341558231,18.752603189216636
137,78.35753124269392,53.350393562871055,57.44196137140956,16.422246685452006
138,80.21037752958435,51.17284351435805,60.4673158555597,25.259208834695485
139,90.09637537253357,57.70261255900271,61.85054927728694,19.54510336177387
140,81.74634214542981,54.99793141469169,58.9955007115327,13.5399328569971
141,24.131527236285713,34.921028201026,42.44656586837713,16.08087640635528
142,68.99058367586376,56.59133948038615,58.85194184544838,4.860078717997125
143,64.8046176041491,50.61333168952282,57.59724837888255,15.775581754265056
144,63.21636678148065,55.40600299689104,21.793797816030825,1.642746830021764
145,85.08222708243342,54.97405437415282,56.17718692044607,20.322991719470615
146,58.921851230687395,55.77516954664357,39.719338472848044,5.330119599803956
147,76.73933571672539,46.441131248994374,39.48728507496811,19.392093024679397
148,42.19220533514033,49.636046703615506,50.0747684556011,-4.296176444338803
149,67.41234983041403,49.837812739553016,32.658350299795345,13.501830538007422
150,34.41503670937558,47.01841554481046,58.3088323272109,-0.5937383358969899
151,54.41952103306221,48.995445585988534,45.05098603424084,10.422111053344794
152,33.310066470565,47.37162066901811,46.34956865057819,2.9883735955677877
153,58.66152235878398,48.76335075324332,61.25636471272868,12.62123872052653
154,49.66439422259437,37.92470227198855,43.76482979878973,12.586922020513285
155,51.43310018043742,55.01823773334625,55.68902339452623,-5.104536621173308
156,49.91068325553972,55.041081786303835,32.25856243775196,-2.315265008239841
157,94.11360262909123,57.31344009065506,39.47191151631728,23.113529054306802
158,62.79839561382999,50.392341350534366,32.857338579759585,8.172535634722971
159,60.77716172984692,43.10374052757106,62.1840407530374,18.0209162604004
160,95.99420421368171,52.38709914243933,52.0620491214686,25.667954862788584
161,50.910920314225386,49.52000450168634,39.193094307375375,6.385122791868122
162,57.084884572554,53.50052966109487,65.57777321543058,3.1829940600997353
163,86.36592466572738,46.64377497865448,44.03067378267074,22.65501866215923
164,74.45241154123508,46.13946538888734,45.12248630848448,25.341842432410676
165,95.0393052599267,57.60508346605645,53.05151683015022,18.799541454716486
166,76.68695424178497,55.65181853943833,47.947613074343174,7.93091219665372
167,30.318224361142452,43.29174088492789,32.92791060423977,-3.7771902936311985
168,58.216128984636214,48.60641193936841,32.50352353297802,-0.2673186312032181
169,74.50652320308106,55.66370393304291,42.32794487370719,4.606016201105156
170,84.64212790231937,51.2603923544319,79.4457526072853,20.335939894509796
171,64.91055141239225,43.16344147795689,49.25938171805507,14.54409400297776
172,62.089441597202935,49.678871567838605,64.55266222777077,1.0347160849140558
173,62.27835747946983,52.45776780998659,57.81610008042284,13.521638173688782
174,49.54377140321383,48.679526235969945,69.24575743600978,7.328935664014952
175,68.91805881910625,52.769904488997824,46.23533316036409,1.9644392002103963
176,59.960488861745546,53.427617646181695,47.918552117606126,4.65328374439919
177,56.042025693914724,52.02620719682052,30.790759618334828,-7.047316661645491
178,43.63707593289589,49.54874399663427,60.52331921101005,1.1936975160767105
179,65.2781116652164,51.696175404254156,31.610463402189556,15.256930429774577
180,19.33412254508692,22.751830924136126,40.29517621948537,23.877361737148433
181,77.92917338651486,57.278746179390616,42.919939263615454,9.925647255877939
182,51.5500131061531,47.088049202021665,31.652969360247837,18.220010987678975
183,81.98790449107605,56.76853245787191,66.6784657762896,16.219321195419763
184,96.06052420494402,57.41156656257121,66.02247113721464,23.24012668132531
185,65.34290597881424,50.12257469948268,41.73683008658004,6.611583277731991
186,75.27053248683653,24.612936189368526,57.8544030379734,41.7254120384451
187,55.18418530730015,55.25814043517432,67.96827009358566,3.1542283973240544
188,32.714379452952265,44.35169947067454,39.01196810050364,-4.470546189559615
189,64.7623498773252,57.52715175606306,72.6948406452466,6.065762994623683
190,67.34505161964758,50.11532283135969,67.53442131881344,8.232982032580932
191,65.68211971867645,54.47520375996869,51.98669169609878,8.293872096926645
192,93.81971878571079,55.844261974052685,53.344251195072864,4.916429868716663
193,65.412061620728,42.28726434440279,40.43862961706856,19.88256054169686
194,52.08752826719343,48.017239683696936,46.806835704928204,12.977870408171091
195,47.28230233806235,51.80064952436657,55.02897402865947,6.122230707876517
196,49.27137344776219,42.35141703494237,44.6420683252979,20.086665143595287
197,59.1199453364939,55.51092134928293,37.26564067486253,1.8973608410831022
198,41.87481441797432,53.977442628555906,49.53242890627468,-6.757429482080541
199,39.57746502647236,41.82193357151338,48.463473823148206,14.315633120066815
200,105.96639404181462,57.75526191961887,40.32748924222414,31.712011679977042
201,71.77314095154027,52.29997358420323,25.280582982199398,13.401798605416062
202,35.56251502814257,23.45614488082402,70.47534289713673,31.720411918223114
203,64.43340533282569,52.20588750317621,40.846345941496644,7.598392223319758
204,43.72450958637978,45.88281045728049,48.231992564642496,1.5303953619462816
205,53.46332928053101,29.47119140623473,50.16713090166423,34.216428575096465
206,75.76850784899658,50.50933763061377,26.893265470304293,16.09301199461722
207,44.422259145012525,46.84986946879752,77.6343945386623,4.016644595815667
208,47.6044867406324,51.020147003816604,56.855012121701506,3.210902203654987
209,102.05411209970808,56.64754901391026,54.008085470100156,24.002236144121284
210,76.71231378799993,55.49493064986495,39.888836655096135,9.215358844085618
211,44.03244337784744,48.55810526275811,33.99179664090913,-2.766192375546027
212,40.19117329968971,49.486069796938246,57.3548599095841,-5.412170258190113
213,58.847252833644475,56.24938330995418,37.97343633242881,7.833026895437184
214,61.41540072535831,51.74195251486738,54.97824255401105,6.68902421528632
215,70.85093261584956,55.93141672839532,49.9418291979435,12.399164235579258
216,52.71880323740301,44.03465635251537,41.30580144044046,12.994705667783736
217,59.12182327114482,41.266882026273436,68.7470824321157,26.918692522959798
218,69.76628055819758,54.014821074207006,37.61064380969471,5.6229565613482695
219,81.58687482037195,50.684839697141356,48.85331093185796,17.332879369730964
220,69.58708574030085,49.18312137384141,65.86910092170326,13.586892564225765
221,61.67555521685972,45.54841523416849,37.78364888333786,9.770876171433084
222,80.6186480977161,54.63902511885366,51.43483588120216,15.515473348726701
223,49.92663601987674,48.24056770631251,56.85094760025161,4.233723637532827
224,100.05631089322735,54.81872867689146,38.89533962644688,24.15530960720776
225,39.67380475855853,52.98759986248618,53.78326543789808,-4.889574366985619
226,56.56213632349103,51.56583923201043,47.55111783890482,3.4155619189387085
227,83.51998962949342,46.9025526357939,74.75207041150759,33.45972900607528
228,53.43874434740884,52.505804301803735,47.73494871670353,7.633984549506742
229,45.15933474941098,53.56073579214334,40.400253086053,2.740456237968551
230,80.3305565474562,57.87852910037419,35.52613766530469,15.609715072217611
231,63.44211177026388,55.068266662669544,36.91748263603307,5.223210422453955
232,47.499025398967646,51.39818538290577,41.914188241871756,2.8451018086712905
233,77.77702570935992,51.2075386689254,38.178106047300886,22.79291290373736
234,82.54292902789716,58.09822095944779,42.37677030104977,2.5959284475111435
235,69.30180416889998,48.10252108603113,40.94641765757987,7.127853634038678
236,48.968968706036385,53.88922543993708,71.39400782958971,-4.10462473664016
237,58.27068103742995,57.348176688046436,43.751041413162405,1.808760226040822
238,67.87321865616667,57.57197457475251,40.50913091747235,3.197588770980487
239,22.93673179555416,38.14179331281568,53.32627750423503,5.496446884673417
240,47.103403212314745,50.846135551316664,53.71582595389719,2.6599608848794625
241,18.133745218514953,42.10266695926731,68.04662304729435,-7.277825411982395
242,98.79483068267383,57.54647637037171,24.726621356311203,22.40602100801961
243,108.31862076326193,58.05212980007618,23.45292364972223,32.340062871988195
244,53.065626673801816,34.22300880826847,54.66346894638309,28.204392841468035
245,90.30932103650812,54.283773265626046,67.17766150014793,18.34750505008203
246,75.15426775651399,56.1844578881434,30.315983009235495,7.8653609714189665
247,80.76340835008618,56.228675087604,51.02455463849007,1.6213042930528072
248,68.43672782451398,48.8677028871997,35.99592241069496,15.078217824138903
249,66.14295245696565,13.594611413745778,48.004901183240705,51.71325633155667
250,61.9825069598962,43.96573466804277,55.96270437553593,23.600810580530883
251,52.24457714975745,48.20351636126567,40.45191894962702,0.34322357581065965
252,51.4075372081655,50.35862661210919,53.29283126850292,-3.1824865390674644
253,43.245886344566905,48.62986846545859,72.78103914952933,11.93018285594985
254,91.88186884389413,49.00903460906745,52.671956810403096,23.67209434180976
255,71.76903753780358,54.612094518961406,45.24181820382917,13.167542381567122
256,101.76575963339283,55.66225729732829,49.11708580467764,27.600907232396608
257,70.8475511945074,57.62835983480144,50.972906833930224,13.977696804725717
258,18.313861667574457,34.071041428927344,51.64198983963093,3.635418653470591
259,28.410320874492296,43.123673934275764,39.49180178992604,-4.05254732978204
260,74.79603440138014,53.939274281607894,48.913082023167355,7.766869863743416
261,59.178419794127755,44.48173023249051,43.963764631022755,8.726011670863658
262,60.65539932508859,55.410919090727894,53.50888962047794,5.657039224799651
263,96.43387210067613,57.80310170364113,52.14717358868355,14.576253794938575
264,65.97337438958044,47.622614059913715,40.78154437640412,14.819266141979469
265,73.29291338855822,53.11076989993684,69.5108767020299,9.58793672078085
266,71.24212576887548,55.71685510930644,55.41819852856722,8.883470761296623
267,64.45309571170567,53.02364081185078,40.726860025585864,8.898249280419172
268,65.09884408318086,49.418596871544075,44.21174790265281,11.511638947167196
269,79.70911919590023,52.644894023655574,39.69670841912866,7.803751768410997
270,47.192660608151385,56.17513623171397,14.767377508378708,-0.7930671420817926
271,30.74444786292805,39.800975841746485,49.63911408795481,6.3115414732348345
272,59.50426118803776,42.8189756611814,67.41801305024518,7.284873756589823
273,76.3554780877919,55.727895225387144,48.880917363373044,13.30309590435201
274,48.60852440872374,48.19396536354603,51.803109093194436,0.12315186251616228
275,48.97155166753201,51.47666616223155,49.41134350043952,0.21405299995375593
276,79.89327405501962,54.41696872807811,53.58660092440754,18.678343787475054
277,59.83468731425857,48.81135141954064,42.08792654147585,11.080284572660629
278,56.56038417272129,57.26414937543099,42.10210131234784,5.592586702575749
279,81.91174583749927,48.532357804215124,35.11193408442138,24.645549045310847
280,50.64019860647017,45.55146715760827,35.867540203870604,6.619035976588136
281,46.26976673394752,51.4805438551595,35.91541844995424,-3.693341684168722
282,127.58950381011802,58.39724667806026,54.368028463452845,38.34856949361839
283,86.44562356263658,54.21668541587367,27.934990893930596,16.336362932355577
284,39.67724580404067,52.021789204195386,64.51267708959962,1.6339721376811243
285,49.1891315388859,44.94443349468939,39.94727207920293,5.057876668988257
286,45.774284836107014,46.85223991340038,28.50703125866466,11.66323195334386
287,62.3972924917107,52.3247619753929,57.83134804714705,-3.078063784437489
288,66.19479752499696,52.700861463906186,75.84007311842821,8.422154957056712
289,55.58099968140876,54.7476590066145,51.56303644237984,4.970543763620909
290,63.09946485170456,47.670980088516934,33.58985478925997,10.85996856939867
291,36.49527653808555,46.0445537637915,44.47408703266975,9.294758599824792
292,51.59885074075779,54.421344353439956,65.15952511161885,-3.875322325087076
293,57.46936532878912,48.25591828156725,57.45196501771594,8.683210878994162
294,70.20500135839919,53.385407696684965,46.27401687630323,17.64259989651973
295,81.30362231335725,55.25094696182582,35.11212019024331,8.674804442693315
296,71.15765090244456,56.19958513912164,41.91167214059375,3.6224011189063305
297,79.01937485097888,57.531025275572865,48.48819925622766,5.16824741874964
298,32.80501952777733,35.12794834036331,34.114881559661335,14.068975990851616
299,88.84684263473767,56.124565736612745,49.87312079976199,12.580003113245413
300,73.61504746160175,53.6499552421891,63.824772008667324,9.110155273109472
301,60.269786297529116,54.47760514479899,44.433635129246795,5.280084651497296
302,19.337704764081398,32.77829931527932,61.15804767235302,10.640929999608344
303,81.91748164930628,52.313677549773985,75.93535007530622,9.153712913651411
304,39.13180411165668,38.741160675277214,64.66116591215344,12.884691449401931
305,79.94648056862917,56.60480824114101,47.70166383294357,11.358086225624032
306,69.25133309326613,50.025397171097794,28.033432790438155,25.2951120100206
307,64.91901367647985,54.373187501234526,54.019037897065786,10.330044064769588
308,42.78206279771604,49.96699355115735,67.15783253526881,0.1731526916590429
309,33.68561576396196,45.0724197526279,66.0826226064977,-0.5104407284665009
310,53.821313497665365,47.045375841479384,42.10129267538416,7.371731534387039
311,71.8918067270648,53.8475604950228,37.93478539893405,16.503999632244216
312,59.470834697234764,52.1837030636108,68.7051268694616,-1.2508395982583251
313,97.00001925087714,55.820611651737856,56.29419995246474,25.96791887435234
314,77.98163046700222,56.945013654942336,52.280585332144824,11.328113088003839
315,98.73241603378625,49.99684599955349,46.23112562216214,22.454671866164325
316,21.263776793191937,39.99768849177929,63.12597585595997,-6.161904862294408
317,76.57899474247345,56.81262390927509,75.86260976784781,5.002013451625072
318,54.58920493725842,52.68175866116032,54.72848818326392,11.322782687413568
319,52.31267946786777,53.610058820618775,26.6246449959743,1.259942959795045
320,23.94491308646056,48.2657361953095,50.69082677064877,-6.9572650427981735
321,40.759214996567636,49.56481272103222,48.58677100021336,-1.2250873137995952
322,62.19412363550775,57.82293592536532,35.25465621909697,4.4103675080256135
323,78.83892524094396,56.959951432320096,46.645688256427945,8.44202803251217
324,22.997544580922835,37.42947293301406,60.570905766355125,-4.1516311617560975
325,38.26060574347902,41.18786257722634,60.96013754359508,11.467296166353801
326,51.86802137539289,27.624974608817283,24.726812337750015,42.059067141394465
327,61.2016792269731,54.24867595533322,52.93088163993371,1.6926902062013625
328,29.175442177446474,48.901767193736404,39.23495907888962,-3.222718734049412
329,65.08538480519586,32.52425438429895,19.36867057152905,36.19819645368772
330,95.38217558829058,51.890391645072675,59.95345505487964,16.254266538491457
331,36.487571752231865,45.91688705797405,53.52282347344246,-10.604270440033506
332,42.63564574275266,47.66534560594117,60.92637821442892,5.944905411717937
333,58.540372992112474,51.65127810081526,49.952315351506954,9.113897205430975
334,73.8448830172525,43.419221677127325,49.52681437120435,21.06933810182764
335,73.75571849326616,41.7356774411027,37.06423648109611,18.307059891201227
336,33.93605960610389,16.576303643327503,59.421504035397206,30.020488143623673
337,55.41047044863946,47.84579253251283,52.11486734476985,11.373672719571418
338,78.37126402278567,57.80245873525059,37.12716101071971,7.178611443941577
339,64.33998071563119,56.543079839932155,36.40173432809886,-0.11007217136799685
340,52.29478814092652,44.58352709880104,29.76190424161866,12.157084507993522
341,43.57676226518779,38.42232488211863,43.732731600438356,19.158827699783334
342,59.65178979875708,54.00164512408565,56.665356604020076,5.753864440975222
343,57.554979562395275,56.25561469455068,27.836646249571587,0.7570782994824947
344,51.700598088353175,55.39092308315309,46.8419104043748,-1.128908992690783
345,55.86026456623341,52.189046463266436,54.258264085816805,-0.7181635079394959
346,84.61916502697537,55.09615528313762,46.39785316979527,14.634231109829633
347,35.31641533344905,16.25517487751181,46.90681368941151,34.28555941062886
348,9.788335496021805,11.4334916324866,47.833593444677376,24.96960789913011
349,61.41777773478938,46.51583783377878,41.44920454493671,14.327062516249221
350,81.6172767110003,45.59607073684146,42.574686867735046,20.87478799438792
351,77.23341572796656,56.214204455554075,50.09136007774236,9.642947020226408
352,62.42625505456647,47.88819240686631,67.61597120807623,8.678198140743756
353,75.11243529693532,48.45780676026368,40.34130389293513,17.574976352939373
354,41.754106591987146,28.35387970770774,35.38299611956398,25.94693846324032
355,49.35755514522592,52.40287638672424,70.1827274643291,3.0705926807289394
356,45.17399950174319,50.876607285628616,59.20611699261285,5.948350132393057
357,57.61214633394858,55.67933084858427,63.94369232834957,7.457417271167854
358,31.02630650371676,38.575008003032885,47.63078439122979,9.594645268033593
359,68.35570113020464,55.07688627743942,30.087314606951736,9.850151207372805
360,98.33178476878554,57.35580393922862,62.36209403571439,19.04626556113248
361,83.75597306861141,56.32213342813096,38.46949020231526,12.900902195423393
362,65.44298950757397,8.646865516461078,53.627064022818196,61.214189077473165
363,25.791584808282167,49.802245669524055,69.56844784250124,-13.853918158946344
364,18.485862003785336,27.641582777205443,54.20561301360365,20.48951696868301
365,41.973809985731634,35.535283752513784,46.80411162398094,23.61037953872692
366,82.15972247698248,52.35236500200472,57.299627926316155,23.702936709516038
367,62.53892195676071,50.315832644526516,54.155291394473906,6.331301542197647
368,91.23680705203346,56.227148234299435,50.23254747957456,18.31740623461034
369,34.24858698409169,50.172462775639865,59.03837779540841,-0.4053319071036743
370,61.61976381831778,28.228457327515965,63.051163000334064,33.582938842124065
371,47.065551660457444,46.199607841420466,65.96618843459868,4.049459634770462
372,67.63864252371744,55.372460743858966,31.526663257550428,4.722075691465578
373,75.83646327662623,50.010619029327444,39.654221601434294,18.75177603415928
374,109.81505248633371,58.58337790263653,56.14164990682511,26.740849533584992
375,44.57493986311098,45.0677468407388,48.34436769729185,7.588335341859936
376,68.78492725937215,55.766947725028494,44.0713802511673,5.785854040891873
377,52.94819970085286,51.9233238324539,55.844104316357324,12.263874421343209
378,41.702167956562484,51.862545691797955,62.16693639894676,5.79072413570347
379,84.41193392777328,53.665937824015124,35.8154600799857,15.304489778279244
380,65.44976479255519,10.337589503909786,56.47642188803373,48.80710180827499
381,70.97396138774026,37.45094091367372,39.18911261588417,28.404346009810297
382,58.6603142342476,53.944906192891565,45.21374214450312,8.396934329776453
383,26.02796709976952,43.40850771450939,37.723806156944306,3.717066271484843
384,47.76344341309773,47.820028141535126,54.145652209276776,7.094904835921296
385,36.37302647352812,47.55668927465041,53.725677324885766,2.0671477997234744
386,40.567021809667374,40.22598818743139,68.70297286175602,13.351047548341766
387,29.468915685608575,41.53557385220837,54.09320847467029,10.03678890527296
388,47.19221136067885,53.97038070321133,34.827769335671704,-0.4180027749990467
389,58.651447502360625,45.51814438042237,55.852694139111804,5.717129007403562
390,52.33231943492114,51.16657674997664,36.402208213150146,2.8273460879475554
391,60.252873959488554,52.7380343355275,34.87565390436166,15.180366253218542
392,36.643447248614436,39.335923072709065,46.16937941709541,15.951666959053496
393,59.67239151439103,54.53517460962514,70.38747015485191,12.04129288138622
394,62.03566417461388,56.231415904591955,39.10497006227073,-2.4925091411858453
395,72.96682182060277,53.469217130072046,44.37546441211332,12.23227962220193
396,59.74173760316188,56.56969094674984,57.88214664668207,4.888878404762599
397,64.8659245470221,54.6613940616944,56.09997473160781,5.83656743634929
398,82.76867691189308,55.667174640726664,57.48057016412077,15.742209124019084
399,50.38245381711038,52.17889391845868,43.17960015078535,-6.640604720511599
