unit_id,CropYield,IrrigationRate
221,22.729690385992143,56.71963368850287
222,6.7804698589119585,45.0106101630139
223,-1.7322282562678324,30.1150358942756
224,7.091660919231812,34.4546183066447
225,20.025802648979244,69.69598492973464
226,19.572526241058025,24.4757949151085
227,2.6324353382578067,70.16194219669137
228,-1.3719129557063967,47.437088065042296
229,13.462704370763003,62.683882531471845
230,1.3703745203180993,54.368814527778824
231,-2.9480549222835997,48.45808959592867
232,-3.9164933957606287,47.896642370821354
233,9.978279563569702,55.141860715278
234,25.886175966438902,101.79491004951207
235,-0.1574512570291683,51.5730290291244
236,-0.5604927846910988,56.56444920960284
237,12.134025880420625,76.28340902134912
238,7.683200037532861,49.89034959357529
239,1.0565202681942463,50.16350393443279
240,-2.5605672262133083,59.897772420058395
241,0.6544954331762556,35.77891560505343
242,16.25364577544707,67.15555268330604
243,31.21777006462621,44.11042200239654
244,24.4817236759432,80.99462987092181
245,-0.305345307459167,52.621084525981246
246,-1.0890898541041876,47.66930831486922
247,18.80397090105998,79.65490556245626
248,22.64977824656482,45.19698330661717
249,-2.398461353310908,31.828172303612714
250,16.358616709586677,78.37634024741453
251,-0.021966283172830003,70.73491415580048
252,21.782872472395507,53.43924171266265
253,0.4894464725833382,59.02696644541219
254,7.690343778336409,48.37055117753871
255,16.235291163099312,85.34114403339514
256,27.579172274818742,100.44535697144899
257,7.641336864790729,78.56586859454895
258,9.399152185422238,70.55610140529045
259,15.521266215678073,64.13313669738726
260,4.210332185232144,67.76209572070479
261,9.725311172994129,67.72768747913914
262,11.743409809493539,46.41240287984052
263,1.7289147378344811,70.94875254538076
264,19.391616912573735,40.137157524226055
265,12.353640102412406,100.73973919518652
266,12.194953514616342,73.16368561116687
267,15.017425089563693,68.08807120637255
268,16.157767646821217,66.6583110335996
269,-5.389942767371398,44.27420735091689
270,-0.8364544670295269,27.793666333016255
271,13.826810381188606,36.725219481427075
272,26.445912672578967,9.64552536004221
273,4.240770489823565,50.30496267789847
274,5.547656918036902,51.93980664277858
275,2.175053593392979,63.35910515794467
276,-1.9653469942302069,58.48321550185364
277,33.49999240610847,111.49199155359571
278,28.142199040706174,41.08992954348725
279,16.86071218083271,83.29971907259015
280,20.446725421170672,93.85212142854503
281,5.105670786442645,33.305473452685135
282,15.840334312967027,91.07944832454959
283,13.582510564970345,66.02253261053488
284,-0.6545180300981039,33.98525992742783
285,4.931373334889564,53.69628154894255
286,7.499706771903735,60.74209202654534
287,8.662015866922653,71.60277316879086
288,1.7864566813726568,67.06076578951584
289,7.504960576163877,72.5235509707594
290,17.917545819221807,63.35813975561847
291,20.058999732631786,62.89159226870682
292,22.013919778623006,54.04776977033254
293,12.205745487087942,10.49242110174925
294,-1.616630951885166,41.18551779306088
295,29.066657960160157,94.3670210853026
296,16.20516325854965,63.21241536757384
297,1.7306531086176746,59.825370473975454
298,3.832126028887042,63.395365852250876
299,12.353316336888067,74.5467096696304
300,7.942966416149816,57.620660770466905
301,21.303547599102686,63.04159543629755
302,19.5050699318154,76.486962808834
303,59.93067176804773,67.85121378504624
304,12.237688633135983,66.80764246982537
305,16.937801298430106,74.72837411927797
306,4.69759215314855,72.18717512922969
307,11.258191610351432,74.27745855352462
308,15.383315446829037,61.82668151261591
309,38.368697140022775,106.61281795579242
310,13.20902125026652,70.89175739347657
311,7.468725800777001,73.07609369341229
312,11.579474837680872,67.67847791777083
313,14.52824380971158,77.35455559846488
314,30.233134991948525,56.889142417701095
315,-2.288528291970266,53.447422321726364
316,13.472989075941102,71.85634085522175
317,-1.4031744263395698,39.52629200718092
318,20.730508494393277,57.28187930922208
319,8.194969886964017,85.58776698006697
320,15.637117896034523,71.58699399703634
321,15.12132800886934,73.57040473716147
322,18.73893973784236,37.23907381191043
323,13.290526907287427,49.17169562813241
324,7.45547378404258,82.37038347312111
325,25.173890798480983,45.33128048028503
326,33.84543580841379,115.8251317705398
327,0.564734376364319,43.5683668572732
328,8.695348494564795,34.991076628711504
329,16.803575749931948,48.580125832328136
330,8.551355354420604,24.570820641432956
331,0.9054305429443397,31.12508114481271
332,20.579463888384378,71.52141901151239
333,-5.095847942589896,22.039364012139714
334,-4.206735639536797,55.05184846907803
335,25.505587577349548,79.73336759117535
336,45.07783441608684,48.129452283549035
337,11.662019983931177,79.22050647488025
338,9.309377797255861,47.858895685424635
339,-4.6348080010699,44.6860826278582
340,10.9736788798428,65.46516439746411
341,10.409717892899176,74.84078936712515
342,-1.9082812248621641,51.34848803862373
343,43.87206495515878,69.93935546605951
344,15.005786205976628,80.68158156955313
345,34.36596308679236,125.72996583150751
346,9.535257331453256,56.60710350381539
347,18.813786472151776,61.568094029919195
348,14.852616862884728,87.67464278998695
349,3.6866898322243316,44.509093126337206
350,15.634103984904186,85.24699333249323
351,-4.550307599501287,38.515111978777185
352,17.365295409712253,64.71198342890852
353,15.251745333504047,36.28028274403741
354,9.686610587532082,76.68767197170894
355,6.862428369449216,86.00270298050826
356,8.309226664697285,75.441025100909
357,19.63848773377086,44.496137523178
358,12.744663426993279,48.35733343868041
359,14.527444319842353,58.25385503797722
360,2.868236855580702,52.860137618857266
361,31.180562108765326,107.72871901499282
362,0.05581815750238972,55.28010485169204
363,7.1128366763294935,50.66811631669246
364,13.596563331928353,73.12182391656157
365,18.729458906301083,51.84067513977098
366,4.741022355091708,54.772533551544846
367,7.260557229137442,82.85595812336003
368,-0.2571288221646695,58.442306840118945
369,29.61759923074749,79.67480743659988
370,9.109543881093114,64.8738575897972
371,2.043030066433551,82.65250855198087
372,11.010178765382634,46.8098716569362
373,5.855424262575499,48.345605057887916
374,3.4458598771042452,66.42951206684242
375,19.827936268554897,75.9025676054259
376,15.436600227491478,65.21054244922625
377,14.212101682565914,89.29580852295247
378,14.856812181210076,48.893782840454136
379,3.540803150354813,58.97175199027738
380,8.017059734347566,81.48356791417002
381,12.845241561951273,44.05958294214425
382,11.070079539384567,73.78825038796347
383,17.98612895750374,95.12445772440455
384,-4.113760445968164,48.894572930859745
385,-5.427168840429923,47.05492194000861
386,1.248285826812257,25.513748147648606
387,16.49000750431844,36.3710935605209
388,3.4378663898616493,66.80337034505732
389,7.5901619058301755,22.49498431905398
390,3.9432492137956916,57.44611094443026
391,-1.1550601313773843,59.374459105345124
392,13.457076384069554,74.57679341388622
393,3.176424596926256,38.36274397904985
394,11.754811684414596,64.31528258736472
395,22.691266983654952,83.51606958051069
396,14.76684660739006,75.12545975390697
397,26.847675452958633,101.5015069429543
398,6.468324544084257,56.409715813806436
399,18.085157317205933,69.75046063289938
