unit_id,ReadmissionRate,CongestionBiomarker,BloodPressure,Sodium,do_diuretic_titration
40,53.44331692784566,12.982303356525023,64.95652110545996,65.43776847773792,50.0
41,34.62336736440974,56.51712055477297,77.6543558307294,42.618594835619334,50.0
42,72.31826925296038,92.17891979084712,53.3330706291853,65.27525770148536,50.0
43,48.59513411067833,27.49644526538659,68.42340552360255,41.23270620837565,50.0
44,51.11318617350955,31.750768341014282,36.56786747280276,58.69784937190176,50.0
45,51.78395584287787,37.69679979885136,64.15041351196321,43.456571976121154,50.0
46,49.53793920033185,31.1510174685908,47.23230028526398,73.73420621902997,50.0
47,57.28800675631133,37.02009628941582,60.53826398619644,52.69025334721957,50.0
48,45.60499086376645,18.046085898946362,69.05184458274569,46.23359180381316,50.0
49,47.666370045650446,83.0223175769358,48.162152890483526,39.68280916162618,50.0
50,54.3985024821537,27.253917859963455,51.591808699586565,35.38492298578273,50.0
51,41.053731187055554,19.605780629691232,41.88023231976811,56.95853336373911,50.0
52,61.4196445380059,64.68574310395172,69.35191641644938,33.40078519689091,50.0
53,47.82793671483061,-9.155055384830565,41.39948584660405,28.819161004654788,50.0
54,57.47795590083679,40.09901003551725,23.27082266315665,44.38438189405863,50.0
55,55.57149655574266,87.37872593198071,74.27016873018925,55.16059640190046,50.0
56,71.94286748345225,50.08963269375776,51.2499734746916,61.422755100017284,50.0
57,53.49861328029511,17.59441527891445,65.17742108139299,43.87531350237711,50.0
58,48.1776266477039,-28.01365528340684,58.053420340005715,36.95764921675381,50.0
59,36.36106459330365,34.16689802036553,59.55489253220598,69.66342940520745,50.0
60,48.14561427211861,53.550234933643985,42.519476429291956,53.910899136102636,50.0
61,34.59499777960115,-0.9938711824767203,61.04676661227365,58.82798371457519,50.0
62,42.440730227951214,8.70649092252387,46.870806853174166,42.77896677211904,50.0
63,26.516930930308817,-16.227099532268745,39.660014512121506,43.35543635141819,50.0
64,45.4955308919531,-5.974103164375595,53.54363944046863,50.74104805390976,50.0
65,62.47756860061307,50.12461852038504,63.357769034528204,44.01258476906232,50.0
66,58.22573781353557,-8.069435281208115,50.8172264855188,46.70111202331704,50.0
67,34.71483325232897,-1.9961610706002926,52.211008592590034,61.25893778455487,50.0
68,55.18047680432647,14.28774350559135,53.981168172110394,50.29656092248268,50.0
69,40.975796049751715,2.6864216930441445,47.53345275190015,51.17542212928588,50.0
70,43.78274460745021,35.028958646676976,59.28673535762061,50.13947203087021,50.0
71,50.4397515094644,27.244376170218434,52.97124163266297,45.98356550823243,50.0
72,32.290510606030324,13.973690679319011,55.113688876955464,53.65043336207537,50.0
73,34.58764655339773,26.46434458889028,55.0089951806639,37.371683432589265,50.0
74,27.776948711100655,-23.10508815847514,57.75670226597614,43.968781214841634,50.0
75,49.94447987787963,33.95085284021087,33.25051425124349,51.18367845029578,50.0
76,60.19670261669826,17.063220561995095,68.43514971259292,43.926168535259514,50.0
77,38.05753639981568,-29.612611895320374,55.128325352866995,43.815307668668915,50.0
78,59.64762686400969,40.56302041861991,50.70251885191098,66.81771020727751,50.0
79,51.338690511694146,10.724915325488755,55.729927215916256,46.19137704784319,50.0
80,44.880774561500644,27.65031289689024,52.37095099594757,68.03837334918855,50.0
81,40.422658137357985,15.137062765551976,59.51400662700042,58.52222765354894,50.0
82,36.477571602273855,36.73824344293833,49.60568559859418,43.28314877696132,50.0
83,31.57793500702606,59.25040227541446,47.46057627947818,52.04840932672254,50.0
84,54.14180688652473,34.56997200891133,33.96594349795467,49.98180684200588,50.0
85,35.54805431830224,-7.301476317413556,56.30928103132321,54.88523578472823,50.0
86,51.22384198290585,13.160446447121842,23.626662075527154,52.823249306172215,50.0
87,39.01772472606872,20.824552143669294,41.223033912628,48.05854360861209,50.0
88,57.35069589351579,58.278060421937916,43.55488549117036,55.64831596864009,50.0
89,40.23474810027,32.94523505058834,32.835898184406965,72.9084945902963,50.0
90,50.59044167434952,37.68520482456317,57.861997760647206,52.44321361028763,50.0
91,34.35648140622999,12.248635127941457,59.74772814629326,38.96541966965912,50.0
92,47.23610358984241,-4.048579866920829,57.3621272978062,54.15599393791433,50.0
93,22.817245837179435,37.21602208468316,66.41438713960913,61.04548547939891,50.0
94,56.053939633904236,45.661074769253595,38.348343437682104,46.3519449638551,50.0
95,40.010337311359336,20.222209632389983,34.24228682699008,49.62793574151378,50.0
96,48.03703353367362,34.78106745569013,61.265642644833235,55.06389781836535,50.0
97,26.309998229916815,47.62880602200335,42.695575568049506,51.52473406704847,50.0
98,47.90673388359502,48.224555500650396,43.62898939211073,40.38174024484191,50.0
99,68.1481589441047,37.105484877596226,57.96380405696332,29.55646039854333,50.0
100,31.448248752059087,-14.364091138504481,50.45359846879431,18.3490697918681,50.0
101,32.72781810889246,-1.6680520064749658,71.22440517917457,44.053172310716796,50.0
102,54.02476416237406,59.57823987780523,24.94703270739051,48.745352021989504,50.0
103,36.337446756842084,25.002290299921324,42.383983744221524,56.87609215128732,50.0
104,57.586099078517705,43.476437068441726,57.91060926632372,53.946632415799705,50.0
105,40.93504432618777,29.845813514925204,31.996522361954025,57.10755855438493,50.0
106,62.62305449402806,46.25692007344061,26.760001619837208,77.08157821945548,50.0
107,56.448842350687755,6.980112249840744,64.54368191449382,49.18323639319471,50.0
108,48.79260315372886,50.486901681161676,31.97247017936947,56.111731966075126,50.0
109,85.71871572714555,105.73955409492402,22.41133569227151,51.18726224145526,50.0
110,30.089168289926555,61.143682968508195,40.03827125323369,50.0062346767922,50.0
111,62.91573041356672,36.065397581499525,50.6681455597505,45.521916584978975,50.0
112,32.63710258004486,-32.93106316145248,41.68172260500667,54.0421106103878,50.0
113,62.59965944742967,26.348974680566172,53.09843190319156,46.81256007852003,50.0
114,67.94942655934854,7.827149168562837,26.931077495187072,48.302862253576976,50.0
115,94.6017850684593,96.00722102758002,51.10764538109262,57.252431521228615,50.0
116,67.836933817266,78.33401566429684,50.33119627826795,30.18149888805764,50.0
117,39.05191267439327,49.513740669524836,54.78042569799898,75.16655903119991,50.0
118,42.34505543388006,-22.174975620987347,54.856630324011945,43.02445763259788,50.0
119,53.54435660774736,18.13570658643286,59.23431939890872,42.646096913236924,50.0
120,35.364034302479645,-1.1930596328034309,39.716264523944794,53.74385686549463,50.0
121,24.326648541690165,40.72115700626354,53.05376277077838,41.8001264032227,50.0
122,33.45759967995158,18.13550524345241,46.58994537491369,52.983557961073195,50.0
123,33.51562047925308,45.34393856450247,53.080486118946105,66.16467869402865,50.0
124,29.464893695720363,10.395106777299546,65.62726756749504,55.8706672933476,50.0
125,44.5508435363263,25.641777533421223,61.51580942961274,39.53048532171422,50.0
126,38.94789895459711,27.505588413548793,53.61507666016785,52.8585245199256,50.0
127,57.40091840219288,43.52283666406714,58.89883330785736,51.33026373902561,50.0
128,59.956527360786666,41.22602432348823,28.62062072719818,56.28985542965204,50.0
129,44.281711690991315,-3.6589395984091198,69.94211675425646,41.213594226029024,50.0
130,73.83040294772968,25.484928679151995,56.39699106046898,57.227195190757726,50.0
131,51.67923514248479,33.95799972269591,47.86442400210203,50.25124614831439,50.0
132,45.6950265192649,13.635909502291673,27.715429110248362,55.68472093345447,50.0
133,54.73575385804027,36.18356177917849,40.759399876892246,31.93216953707023,50.0
134,35.15665708671405,25.64542509824703,54.521124955966414,45.515352462710624,50.0
135,52.58922079302809,33.5507737014144,67.73726942036181,39.19420609843634,50.0
136,61.85452655206005,10.97194669014598,63.62623956548677,46.19264267634043,50.0
137,77.37358837612113,41.80675713953687,51.63574731976332,53.10042844236673,50.0
138,28.350182411185667,4.739892489351407,60.23949041493748,22.39245731058197,50.0
139,51.76096626493109,8.094450363074863,31.108084919392546,60.94628749487626,50.0
140,33.97428586366865,29.58251954876873,63.5849916380188,41.02774732545896,50.0
141,47.35590645698703,42.797471120975516,48.47986878343398,44.2120990074431,50.0
142,43.672552274089966,7.012655069280245,52.48675779834762,49.74571536058563,50.0
143,39.7609186236719,44.49532281423287,35.115903744188515,35.8165547246037,50.0
144,57.056526433228896,11.524249058564951,62.700381402637696,62.53678544155427,50.0
145,80.35367331631024,48.80356650920929,45.09500183773679,76.16655993153073,50.0
146,58.971117066118175,56.10702448256867,69.73585788972792,64.24555272487106,50.0
147,56.208231197397424,27.885293085061807,37.328685231041376,46.36900701116554,50.0
148,36.1130149612254,14.611127896533981,48.609249169846585,41.371250625912985,50.0
149,49.55466917474883,37.511143053166236,44.96356016201904,69.85741690198698,50.0
150,20.43985219667661,-7.0245871386351775,52.10101845137665,60.15727895444939,50.0
151,39.08031738067442,12.196204253678907,35.108499753469566,56.133499101969306,50.0
152,41.80593064771881,56.26722969201333,56.267810018121715,49.05463999486292,50.0
153,45.791153079215974,-7.622979747971851,47.18458352271284,45.93447133876135,50.0
154,44.780929729518945,47.7184953432047,52.3985106383438,53.36615569041766,50.0
155,53.72880320666898,74.28629115277889,46.05511548400649,51.186711633633486,50.0
156,50.03248034743386,73.87697539875369,43.87705285099853,36.16265446130228,50.0
157,37.07913770294604,-22.854205956026078,40.382723166498536,48.80138133007915,50.0
158,55.40308061276051,38.338715284423316,52.007402774652604,30.929357554279083,50.0
159,70.97411045312245,20.53509675222483,46.18794586397909,58.61659854374904,50.0
160,57.71913139159094,1.9002668486000793,50.64639428564245,23.259436212450133,50.0
161,32.88296096210457,7.3872786737912985,46.04406968251211,50.30800692488207,50.0
162,49.11863436241232,30.777516066346408,57.10347874478329,47.339874763851554,50.0
163,37.28136449465153,20.744104018207285,60.379803553657425,50.91889440856422,50.0
164,51.14564918029944,93.3461623079081,71.00065553346498,31.673868325874693,50.0
165,53.183803609414646,35.800015736116194,52.226911140832335,44.41102248864563,50.0
166,32.65398583954327,-23.670308865660495,36.56039092766811,65.37225067085406,50.0
167,36.221174778054,12.837319454474295,46.55433873492235,66.49423072612836,50.0
168,44.60635626540221,38.6188053435512,53.342404195829566,48.72887741385708,50.0
169,37.96664643376263,15.643106505582832,35.99632742270468,57.2196657180981,50.0
170,54.73120237203594,25.072362426316662,60.27153447826041,46.6610170417734,50.0
171,59.557762473092396,18.762405666817152,53.85727718625172,32.194665515997855,50.0
172,38.18708818762802,-24.05072503588652,48.89372411849843,56.71714066696847,50.0
173,38.225352606017786,-17.66911160094042,55.684913787046604,29.43481215227264,50.0
174,81.82270573913233,67.3081888860914,47.55021132527114,44.833113151920756,50.0
175,61.48206308054599,83.46412938890165,32.74673802321329,72.38018694868191,50.0
176,42.06260570911059,27.541605339429122,41.661840308830165,48.95088107584752,50.0
177,41.326677122602995,30.26167886067477,38.99046903941649,57.39070041845977,50.0
178,58.177008276775425,45.75899450677894,37.295796418138266,59.71562261819354,50.0
179,49.70419444527263,35.435283650820715,48.80525199836087,39.939846857010316,50.0
180,60.746810680979735,-3.7067287852118085,34.66371296121967,40.548802759251444,50.0
181,44.787553645744296,-8.908521877971683,39.04152697095345,53.01686812416678,50.0
182,52.343589880003286,3.9837023484145906,49.32370220394502,57.15141848633798,50.0
183,34.721265499977825,23.76394177651286,62.42065800592965,49.022034007573424,50.0
184,79.49620118194524,59.787165621485414,56.59499327205993,41.85821543780011,50.0
185,32.892887705024165,21.595682425518845,19.53320511208367,61.380054858287544,50.0
186,46.06972959098226,64.47989826522465,39.070778857516345,44.47235724341115,50.0
187,26.620093136195976,2.53793610067535,33.31882421136254,48.20757355077579,50.0
188,34.32232156964078,-10.15758703011016,60.40243538518187,47.52692075949024,50.0
189,88.51678497474589,55.74414763373373,45.08489268202206,51.401770538796804,50.0
190,36.20363195790235,23.284198772600863,38.0239755361873,51.59019978737606,50.0
191,54.06902100594971,33.07523691595705,39.1699009360625,43.72869594485672,50.0
192,43.356614395979825,-5.445160596027087,54.79122067506042,76.52281084543435,50.0
193,58.115923922292104,57.3231125955614,39.97385831834561,34.08733465572996,50.0
194,59.132373920094885,10.93116924176249,53.93663008603863,52.74961066398827,50.0
195,33.77829970739674,-12.922487501309352,49.12158512949295,26.388118627776002,50.0
196,24.298273261144946,9.106188584777556,76.0379738851729,59.07343208960391,50.0
197,40.98454233474382,5.282323390624722,37.63141701742641,59.39517391945796,50.0
198,63.09108427822383,-7.366579509573036,54.44757399121529,48.94317378864132,50.0
199,41.59982297769942,13.640402782894409,27.688329755642116,54.07257026264712,50.0
200,40.32782050633722,42.09663299205692,40.97772392766004,74.21937727566478,50.0
201,46.63915108678912,17.009517056833573,63.31935214268932,54.012288591295025,50.0
202,53.039020778256344,18.14294663432636,46.087840728101845,56.374228975969544,50.0
203,38.68182600500757,-1.894871891683927,42.11034971955554,29.9905415600442,50.0
204,39.29518753037471,-8.602757700350242,55.511238316119176,48.157753215553406,50.0
205,64.76696726239443,61.389115785988864,30.756790356031967,40.907555587640395,50.0
206,40.232764736867644,0.34012224660400037,67.89187935905639,37.52133518443694,50.0
207,47.29299579841205,10.499511077619196,58.11571569649218,41.711931228149055,50.0
208,28.25021201261022,58.962980532011066,35.71873177113719,65.61859129422,50.0
209,38.296779470652304,2.552939970482095,56.01876412690741,64.38774509803392,50.0
210,37.07426670827432,41.247294023407925,82.76846873551195,49.56478025523728,50.0
211,42.94687989837179,-33.98824526208754,40.45509727697548,49.19805369095269,50.0
212,39.372021858074,44.0019064521311,56.145180565576055,38.4847537002211,50.0
213,77.04996065204614,60.586234739510104,62.01715129149028,48.159924502184964,50.0
214,48.816328468878915,26.11798009687305,70.21749425974197,42.203185324770054,50.0
215,58.924696763180144,24.98240001538467,48.499508272633264,71.22798563650252,50.0
216,39.337969242319126,33.089139965268615,58.090055006832166,20.016595105476384,50.0
217,46.92376978297134,32.93145267232425,53.42312714595015,57.78980965458852,50.0
218,43.508922833155616,53.60453725914347,38.63049253701229,57.01295841468209,50.0
219,47.19193608705547,48.213508054350854,37.34476129330083,56.721904947422885,50.0
220,62.913521037540065,33.98519346458332,41.3143313018203,40.51694366789588,50.0
221,55.62531386888557,12.443270246924317,69.42584699565153,56.61941117295968,50.0
222,48.694721685542675,-7.687202362707346,48.36245560506396,50.08059130143148,50.0
223,29.984634663696507,41.802549887128365,78.06923465777147,53.755612042509775,50.0
224,24.746516660477813,26.78100294008943,43.69155580959066,59.373132496760235,50.0
225,78.9511215929161,59.63629726295943,55.968562644023116,68.70998450115836,50.0
226,35.414608180262505,5.729644465626464,37.97037792914525,57.92171288366888,50.0
227,47.17843849549769,1.3923353918246413,60.52669974826866,54.26330226892331,50.0
228,29.354975135140457,17.28676455957534,51.07960918364945,56.26460323846684,50.0
229,30.591659218634334,30.661197706571432,48.13694734783753,54.05397307920906,50.0
230,44.68571952845262,-2.8558274075736456,38.319685286847324,56.81845538285205,50.0
231,39.43851968798105,5.442102316615517,57.54477107719149,62.84320839149678,50.0
232,72.84886942848678,17.185745884370814,39.93951519457974,53.11713418616216,50.0
233,25.15349860922237,-8.99331628935519,45.02867855705967,32.39505799154418,50.0
234,65.48312079839349,28.561189606396372,20.95772561160224,43.61426087940341,50.0
235,34.421948455145994,-25.78164318770775,69.66106580150894,35.82741856588565,50.0
236,38.06540084202709,-5.065424145280309,64.43071942988003,60.66788783168392,50.0
237,51.331596872100846,32.517092378776105,47.992766608406335,75.44011175477267,50.0
238,62.96684355077956,5.001463900557155,47.84849384758535,52.196688530805694,50.0
239,39.05171969029239,27.301142662904095,31.608552061468473,55.25998064797148,50.0
240,40.548009675165055,-2.5301811400566283,74.4606593923358,46.780155873948665,50.0
241,58.86119955459221,57.868670373649024,50.86125593880233,74.54802745802945,50.0
242,57.84951549666938,17.62965540354216,53.33571116966471,53.26470159800946,50.0
243,36.68115506572775,57.97284276917196,60.168467624865514,51.29246366644503,50.0
244,40.16937128042861,39.692968732842544,25.65277395737673,67.85191465131496,50.0
245,57.5719476969437,45.49610431489084,49.47358326011532,45.11529410467224,50.0
246,42.959788681088746,-11.404808202402936,70.29206642641532,50.28867463774447,50.0
247,48.55853921527837,25.24985898927807,40.97583242099167,38.61514325609134,50.0
248,46.2952890241956,-2.507117520066,33.878279315361446,64.21255224229752,50.0
249,23.904502693755532,66.40430722358558,52.35252117879237,39.31066819243091,50.0
250,47.69699552761199,-31.82019752352013,62.12829851030601,54.27891580194617,50.0
251,31.97044881291678,40.73520752993076,50.443800196989784,59.01901401622557,50.0
252,39.7849471546706,35.00697034119764,46.42250824871602,46.6344818893836,50.0
253,53.6978302885845,8.110368955441722,63.697085060522966,22.83794688319473,50.0
254,39.765300278235415,2.973480491423329,74.78947582239212,53.62712110002586,50.0
255,70.54364660812726,37.47598902845702,68.27251465418763,50.29593591102945,50.0
256,39.74194179802781,46.56716830383448,43.11914955788138,63.81072333687247,50.0
257,18.985110058242462,6.746992328698632,43.65280575174287,63.517664669471486,50.0
258,43.48277577897573,16.84246489329356,39.85002205612381,49.05324643656241,50.0
259,53.92986551076428,9.681879470277327,36.393956238617875,39.750183685306865,50.0
260,53.21083828550634,35.075633776090946,45.43488973048485,50.10462176202088,50.0
261,35.707073304601,15.426990972610685,70.18923874999692,28.172238139664948,50.0
262,35.68450438946716,6.181233400116881,53.70900791893361,65.82464979788703,50.0
263,46.52138709904513,30.625928532435623,58.73585615937523,68.3439897989714,50.0
264,39.73909410129106,26.909677681502558,45.94073369516506,63.04004342000366,50.0
265,36.143745994520515,-16.324974798419557,43.71752336228539,56.97235273393062,50.0
266,60.90005127145144,30.192909202861628,42.678141365693975,42.130656984290695,50.0
267,38.11343778855196,20.10280943143478,61.78022697467782,44.001967958804954,50.0
268,31.584611014587132,-23.952810371454007,51.61950282006714,54.64774578120432,50.0
269,48.1795813598065,37.50641791293066,48.02849611966292,49.000548623286846,50.0
270,45.10630657633414,8.602713447557958,74.2204939792365,55.74861150915101,50.0
271,38.78757450774154,10.997233387072558,33.4650321554298,50.57579728213633,50.0
272,55.190581950743486,1.919379986864442,44.01513124926284,42.219214741131736,50.0
273,63.37115011593796,44.07398427132425,66.36189207240258,36.6734614938582,50.0
274,49.39943988045189,-14.168944346319263,40.35892595954935,57.49447529305209,50.0
275,32.263966583681295,14.912384032524923,43.32323148098899,38.39590651852825,50.0
276,29.555649500402573,19.992686041223784,50.84129885210535,48.300021020909064,50.0
277,68.17095018987901,4.891140827368101,59.47268414158632,53.843204844103425,50.0
278,46.935959697552505,25.498369297740965,22.30178767389491,46.266037499316006,50.0
279,43.32810228661384,-17.215522239921043,48.42461786860494,27.51811700304626,50.0
280,38.61275624144522,20.453237044609814,25.184493623924915,56.83169348930261,50.0
281,53.49398778424071,38.483657104879306,46.195296762549994,48.81477516824535,50.0
282,43.54140032290736,1.313385126419643,58.85885809414346,55.2929931873843,50.0
283,42.28433442961767,-33.79341452181875,59.67492153895755,52.25553325958717,50.0
284,26.806115573590652,-1.1769754908744963,66.5456497665919,51.56450802258235,50.0
285,44.830397626737124,41.801848721448366,39.17442301205369,49.98184783980476,50.0
286,94.95078205426208,27.728145318884692,47.622914016903245,45.1751846894197,50.0
287,52.030436857875436,25.661819464412705,57.975034308895886,64.74030888619092,50.0
288,46.85950384080814,43.84651125487621,64.30916243027487,33.56803294772079,50.0
289,32.95768233952006,36.35794026064935,57.701305580474695,39.71822562441983,50.0
290,47.19918142155649,21.796302042565678,41.508795829566864,43.82322021510817,50.0
291,33.000405963574195,-1.6371958323460305,36.778350953101295,51.455503584071266,50.0
292,38.17838917716489,31.746817490604876,35.955099663477256,51.19793256883854,50.0
293,35.00572418827741,-22.552505904570815,42.088247454669684,56.7933168540307,50.0
294,21.90268196193888,45.731652381467654,73.38766876167946,66.08181620107361,50.0
295,60.92336690372675,62.315176455672635,56.98533478450599,44.559956341433605,50.0
296,27.734889874205553,20.19770261187039,47.84116512777298,43.8631901108878,50.0
297,31.3523889947568,1.4226754695265473,61.01368525704201,46.709866020545185,50.0
298,36.63140012107325,-5.173523625079762,64.73106413258353,64.27814892640617,50.0
299,78.32804290959649,48.34729762245908,51.03661091193173,44.53575333860247,50.0
300,36.923523374326564,10.420224099073682,67.7480816592312,57.22959804246329,50.0
301,40.02348454326554,42.48197722076004,47.55639121931453,44.31230943026376,50.0
302,36.65163475781063,21.82875926156827,65.66315546843175,62.118943030337746,50.0
303,61.37187719923146,33.641247519842224,29.495433891816454,58.569696625007,50.0
304,32.530398594615875,-31.57539198400744,42.04693939150923,78.39162881890246,50.0
305,53.84490435475537,-0.322656708615888,39.660645230097884,54.82759562505344,50.0
306,24.160230631544927,24.09105901534045,55.9996352904543,49.829198365942716,50.0
307,39.674720298770666,-10.716460190385368,46.93314382781559,53.4261200439738,50.0
308,35.79850773169251,42.164357718424895,56.655785486437786,42.404817335724914,50.0
309,31.254442268861307,31.623055719374953,55.226906055739484,46.99557281672573,50.0
310,43.62697618400971,21.84666482987053,37.83445886525507,68.08360688218544,50.0
311,50.70351049316531,29.423579555438014,53.392736245032,36.134911102976666,50.0
312,45.2423526827744,41.27143813707643,66.33296431482694,54.65977388515961,50.0
313,43.155244837716154,-10.897997483303921,40.5057139719147,54.86981345045508,50.0
314,52.3633690370595,39.184054896691926,76.2783765460796,50.55479921017378,50.0
315,60.70273879935699,41.157328724072656,62.7931783673033,61.963255167370995,50.0
316,39.93437716454241,41.080808936025505,40.07422671389076,21.650524596444438,50.0
317,46.20526052098817,13.562307814850683,36.45287833350097,43.58577584242979,50.0
318,40.90367809343118,-14.70394079520456,55.57692167050195,33.32907972887905,50.0
319,46.728254386744744,49.76241525836845,25.911970687816087,49.765836156421145,50.0
320,51.06614208271266,59.309248656909,33.64093254537691,58.09013676349748,50.0
321,64.65762968250002,0.02244333847293234,64.73179333374343,34.643427764579,50.0
322,48.563617963762724,10.143244161909667,68.55629156435538,21.23759977936622,50.0
323,26.38718318278423,-1.3531627756509916,54.417884709621774,32.08948838264131,50.0
324,53.32532823183731,-6.980957745464892,32.27750077358467,56.65125217294142,50.0
325,40.5955730495826,45.166056725593506,32.589190497293544,66.37215974628401,50.0
326,26.259288666861575,19.064237759888137,55.94389690647188,32.5406201675014,50.0
327,41.2335223299315,22.311087157139625,47.41627171476366,73.16437854254741,50.0
328,56.636221078256426,20.650137268743467,63.661087188771745,76.08349491465745,50.0
329,32.37788608557872,24.663651670359506,65.3753921959363,58.15563279838276,50.0
330,70.2531427836461,-1.9858244422882478,58.33699058156964,47.96947700373378,50.0
331,47.93870570065605,-3.64278763252673,58.95951485897318,69.4049662969722,50.0
332,31.683599961403427,-9.005728389993314,63.82323012710884,65.29224152327058,50.0
333,41.90083074576539,41.9347978877494,45.615650963424756,58.677971831822525,50.0
334,37.743991068093585,-22.159507657234045,49.234934634986075,59.783320022607015,50.0
335,36.816939408861245,6.161058444761632,39.007361106305396,34.495319026938944,50.0
336,35.84932964899397,28.995199388247222,68.25063996941405,77.84394399596442,50.0
337,51.21402801776421,61.89341785934339,53.24940878277155,33.43033399836767,50.0
338,56.30450482707694,60.938650014291795,50.57853585870679,49.216713232032966,50.0
339,65.48286644502478,46.09689103235613,52.26830659889837,41.56061361821548,50.0
340,34.07370615548186,8.24726780746575,32.304952100908686,53.71288757016459,50.0
341,35.92634545520577,32.56725254385404,56.39113710299276,63.74388563836292,50.0
342,33.47447760244283,-16.594686891069035,73.66482484105528,75.16289572409623,50.0
343,76.57723613948693,65.19161940667068,41.5349278305267,51.584762922505206,50.0
344,49.103695435533716,33.350592731287854,60.99580549866526,62.31316019823535,50.0
345,53.228314555796416,28.865613473421035,30.303824484354298,52.227747464392834,50.0
346,45.097474408095856,-49.824727578203806,46.60260637099409,54.55298191349617,50.0
347,31.757161368102825,36.62019052839506,72.35764812770853,32.81735430295547,50.0
348,30.992056004556243,-0.8844875015332647,49.56908420824596,54.794219012655375,50.0
349,40.23089918851992,28.097399739371014,66.44663209454622,66.50573980394576,50.0
350,52.17829099983253,34.202951533416545,42.77473970242001,36.336170508931716,50.0
351,51.58215757739487,33.02729932664729,45.68073083621875,45.63527462691757,50.0
352,51.28695646444048,-31.03216282655498,30.968070702571165,45.24281979923434,50.0
353,59.92902700864208,7.392476365467999,67.00593782397272,44.12809308500993,50.0
354,30.96069144229405,46.2062193358663,36.41199959195697,57.2020027766301,50.0
355,35.89668473071953,-0.6963475786381927,20.262161904912595,57.89325615740958,50.0
356,61.36959100997222,55.3171896763824,62.477321698916796,42.74210828390342,50.0
357,59.78404152021229,40.70385837349583,56.51191770873113,69.38410894213474,50.0
358,37.91660306544051,-36.91915964866992,57.211257435753936,33.67298768576451,50.0
359,39.189163420841595,39.805757774098524,58.15171525733375,41.75304348983988,50.0
360,37.267862480420085,25.925171860532235,56.4263353980718,57.29666998692787,50.0
361,35.82003698970722,31.13602101948281,48.54570459712573,53.93556573774475,50.0
362,55.442067382083664,-6.54199760034852,51.84928726256388,53.918344051483814,50.0
