unit_id,JobThroughput,RackInletTemp,CpuClock,JobQueueDepth,GpuTemp
220,14.055714129866882,76.2864638581661,37.071267074322336,48.68069574253326,59.98773814545111
221,16.429558911241926,37.44381356918386,44.57591245948692,56.42941770288485,63.85461942966193
222,10.073967635486431,46.84980175790286,46.88712886157153,36.88833545500569,57.114956463617226
223,40.82277724251321,58.244840262147974,50.7643838895386,59.01479602688243,53.22520371569445
224,20.986998778961492,57.086483431476026,39.259795357495726,58.88141664931037,35.48682366784729
225,51.570587649925315,35.93327532301606,58.617981189224516,71.2848269653613,37.51139289108514
226,28.560823674144114,29.765666579447473,56.01584526116788,74.12675827128334,48.94919030244707
227,22.50149428682117,60.39272191819553,55.02363972362175,33.44633144036706,41.01615097144893
228,1.1111208999739643,73.10645003479571,57.30775471601775,36.0285099330536,45.55177425606818
229,34.59947492653737,45.83740714243397,45.09487335828293,41.4785487133236,47.55311965642792
230,57.16047927076938,54.62453829663299,48.69540521922394,61.358590865607646,57.06243955249151
231,4.795685071449675,49.03178974923992,49.4586619260514,44.428512456460986,61.59079346551154
232,18.906854810872325,72.16963921756948,39.26443252875764,75.30084794490512,49.04665058891816
233,23.84916553926177,51.37506303088866,55.3793876953608,65.37345497939585,40.769553078789976
234,1.2092437822366051,68.43030030092416,57.0667068499712,52.59041863020309,55.845834354353244
235,10.940935306021641,62.963193974405876,54.38736753917725,57.71872568414636,65.23902353034555
236,23.08195274348731,54.44748981601646,61.3881151100214,39.08890552266541,31.71120724191721
237,16.448785640381402,43.38489756414927,52.00347856752123,57.58186868560209,61.28467411484039
238,9.961659965010703,48.576108770070896,51.06497796948199,58.084537435296774,34.110234611042955
239,-3.557538325611267,71.89574032551083,64.2304039996631,41.072783145470254,39.21812548369641
240,0.23098848741725675,54.19703236231129,39.106499627303336,58.246975537007536,40.064442454547425
241,34.57849674468122,62.71019475290818,51.95096576287868,5.75826100520099,86.88986511159774
242,26.35032290281063,42.120502305841065,50.79213619652307,72.4503714052108,35.77452818367278
243,32.21947526316232,32.416177879083584,58.05444515486708,54.341598769904294,41.33219086472384
244,21.79808665424013,42.59533306650062,47.58106144991857,56.08914566271402,41.158104218342785
245,13.611120147244296,65.47507860278444,28.155280465409973,43.97610731489897,74.10917712088578
246,40.64511296113681,59.199289044769706,30.795542457545555,42.05921210964139,34.23616282810228
247,8.560773046703588,46.873869783613976,63.09186699434889,62.603430092000984,39.89801256615965
248,20.22892390292096,37.45139170718363,42.692856409350604,34.64254326073223,83.65549698048412
249,-0.3766661178831762,72.41328306073265,61.564858172866494,42.18856644195294,64.52916549050394
250,7.163557137533969,48.5415686135444,53.64018481906158,52.12381190522906,48.146536120661835
251,21.251102855248934,60.70070491391435,48.54126304403583,41.72025852333744,57.35563868820927
252,15.495168657263523,43.883549013894864,58.328404022879745,41.33632089232561,61.52920342350778
253,3.527821304008515,66.75786476734312,44.427096221518966,57.94116668947992,71.79250220081519
254,4.208500536759196,57.40727427169239,36.03424501549776,43.535767384498335,56.804788697906154
255,10.156029425660787,40.685932633363194,47.12328676394302,49.473276340472744,32.91300126943643
256,37.63000026605246,40.37543655262001,39.9850551737203,73.2600611296404,44.15304322966819
257,9.30081636586812,59.89403434236635,60.113984601518986,71.49218324951472,53.77804125112509
258,6.79986341620836,59.719284720970926,44.06099748305186,36.45796192384677,44.672936234539954
259,13.884656536789818,45.68137198452037,45.87552080602746,62.95073363469145,63.32157859654534
260,26.09334684690595,57.737386343338365,30.524675474146644,26.150559875960152,60.58463931988004
261,49.78696909164155,43.55815230798938,57.0049463629579,47.031240250636074,54.618854296499514
262,39.184408250598366,43.92437574122134,53.61134617711846,65.2057846769783,59.33704434610072
263,17.592902636295157,74.8698373414842,54.42000578024152,50.18525671515103,52.58174598903504
264,43.45349552774465,41.05680111224225,54.33476386075128,28.51135012658864,47.91090642374408
265,61.61048828107561,51.933413405715854,49.456359088208295,64.48651981158243,53.20363096920132
266,33.856228456153104,58.67711281741098,49.17358599881507,48.16490842937446,45.10429435131699
267,5.500774523648152,69.31356149439087,66.8449836921579,46.51288833979945,52.149700628298994
268,9.005067706174911,46.01514031560397,53.35645715264414,68.93549741273118,51.629127991087714
269,1.3421649135822307,60.9762355145964,50.37801353410432,57.88918535739443,60.060560326055985
270,44.08050802596568,53.2607261362798,43.761742002116485,44.305982035402025,62.4096511623495
271,39.36587214168525,47.02196216801352,49.08263571877448,45.884879824911366,45.021204619066815
272,31.97876243787216,57.99198505973004,50.29064018138718,36.89602951793985,72.38355534999232
273,26.82591255905095,60.15645592376042,60.04605887954344,42.95611474167243,58.13397674897296
274,0.14294260623434152,56.787312746057566,55.521612473273926,64.01145043719097,37.984846784347624
275,7.816168277555667,59.12810735605074,59.4681100840942,47.10154645671181,43.864612648521216
276,13.8305186419255,86.60564522294412,55.3355763192627,30.988992920846123,26.461131511118236
277,20.244773788067207,53.79829236293247,45.58608875922323,42.17942154467406,40.95807240456946
278,50.29027781884326,42.021266213578784,35.58857296566083,49.03503124029682,47.71717426810943
279,22.134505849374307,63.244401392171795,42.532714460147325,27.84752360944667,43.16349193020425
280,32.349232039329614,62.56429312368781,49.59695431049222,27.90601698240932,63.555203001896615
281,15.466071011584472,44.88309977602969,66.01469827322822,36.80080322790339,61.02674088824266
282,14.79850940712938,52.93133603784236,55.993953418228045,43.855868163615206,65.52101901074285
283,18.651379659948315,48.736328694156875,62.30436774501942,30.639405652088186,43.19091273737515
284,15.936055304424393,49.61414639170392,40.56922501080803,44.26866067894223,51.48943553216693
285,38.22264223713715,38.67843325503729,45.09467962447353,40.04026314088243,46.63784700840972
286,25.91364595063845,43.83354706569069,58.26546791610292,46.2608652078264,69.55500748050345
287,-4.899126149761296,66.64254240434823,50.77537735396208,46.97780463687635,47.66780651534167
288,16.914529594274555,66.85158250922647,56.718007502536075,69.22236583088048,50.080853490117505
289,0.3087761708792014,66.72514277939685,54.05999781256941,50.30824244239193,33.254294423712835
290,30.232900901607067,49.689209547538724,56.05325722247064,56.90951556819776,18.08014871281501
291,14.009640186181093,46.50292894987201,45.45704020709026,63.09096896988368,56.60986202024652
292,28.325995410637468,40.1929698437146,53.171414737560454,64.22644715956943,36.72134516290532
293,6.861071564024829,55.98399737016262,66.65532794467603,36.774270524340935,36.07549221164379
294,27.508068292375697,58.11279236775093,42.949688547157194,47.5113687673552,65.21404375949376
295,13.44273035564946,57.45966937049885,40.93136037056706,53.835889292982024,53.622489965873925
296,10.75116041831601,61.871792377420306,32.846800850842875,64.55088884097317,68.78088720252921
297,10.024655707413169,62.953623829467965,54.204267622179536,69.66792791466328,40.05299466629444
298,30.2339460987995,50.558618756953344,49.9821565673554,35.5391302155681,61.27332802235314
299,31.18704704962898,63.37785383838013,55.39516619717253,43.41392102468529,51.358466681707526
300,40.165369231938264,46.308461231646646,44.387622642838,51.0297516669177,69.45192835396212
301,14.412650037092895,40.023060558960914,51.627733120861066,51.506081804311485,35.43313730609151
302,2.890801917496318,55.21344881272152,49.27021279893129,43.846683948464346,47.6215606358786
303,35.15966063306702,24.275517596539522,53.860446028031994,45.4290897945737,53.20163013263501
304,-1.2713818264240029,56.58641165472968,66.31568948536749,42.24785270343992,49.5313053562466
305,12.074584290392458,60.578726672496416,48.735346875450205,59.16879484403053,40.734193304721025
306,16.914023075060243,68.53010552204755,55.33302591056875,71.178766348684,45.79036130103715
307,11.507710672768432,53.54411361728733,33.09088066678788,64.99600299408102,56.28990574820766
308,56.8958225321782,39.32669897359496,52.29647423092265,33.116683797189225,74.54406894678283
309,31.60393754792288,40.57633192510316,43.848814923054015,42.867193907845156,34.75399153022766
310,9.390565488074998,46.971714870416605,52.47808268640786,61.477804748023175,24.188625466643288
311,3.3160340402667607,68.74752246497374,43.79370724003083,43.84442642361253,58.33053839853994
312,13.278112400743643,60.50152736964084,51.41428991972806,55.69710629003463,50.700885379544545
313,11.942170426174489,61.83973436804584,50.64280016899439,62.19736752613419,85.87968680650012
314,49.199343485273985,34.99670405220166,54.95426781889497,61.67120842893024,64.92967202995963
315,8.731675220558962,71.7311363752085,51.12474700922639,33.75293100359129,43.417126444306355
316,31.896935920717574,69.83028408836299,65.20655190780238,53.58180946846899,49.55729130657706
317,40.42925873076627,40.75361566493605,51.630457597981106,35.81171345833011,18.30608881600968
318,20.80131775398548,45.106787984423505,70.33742840300008,70.31772502113746,38.82018096272102
319,17.510325766083376,64.18956402445538,59.85281860022039,53.193064501917824,33.4717030513979
320,6.800491670330997,55.783192268569486,62.824310349406446,59.64837815022791,68.23603502470486
321,20.891370815198776,50.036746702272275,53.8469452637576,49.05760744743316,43.8007754339401
322,13.068669149859478,44.11421020467385,46.733508011409015,50.754577022816065,54.498016606374335
323,36.3009481846206,44.48429328777889,65.37838514295352,56.42783170101337,54.43359372353073
324,6.659523760463516,72.19824126536476,41.70174898209464,53.88127486724982,58.882369049280754
325,17.57242508500554,41.913494534607864,62.42532494776138,62.94307799952529,61.17274674967012
326,28.81920268129849,53.97237728132871,49.97101285465274,64.42131836325183,38.46490440426583
327,9.089077993274051,65.12627814241016,58.14834446730888,66.30943726007969,66.70823570655381
328,10.29373299273896,56.63373390267928,34.05805208675208,50.28937286799854,25.7999324616241
329,20.00256425043944,49.2508632872334,63.363376077260995,62.56089230394666,46.648358289050286
