unit_id,RackInletTemp,CoolingSetpoint,FanSpeed
58,49.39059983475878,42.819446919549456,55.902579036173286
59,42.187047392158185,70.58860690940467,57.76551616842379
60,50.25118920242919,59.88584632336165,69.85711664645832
61,63.801941197220636,64.95534963236534,63.989471609667056
62,43.77762053592411,57.735868582298764,69.65724713176861
63,65.03914565784893,46.083551975378676,68.6637241870749
64,65.1270489126585,47.49692278312197,53.400187633388875
65,55.75054360725179,56.93033162468724,74.67686520041603
66,54.260979299845076,42.09647167991381,53.439354972755325
67,36.89896400233009,66.61649106103299,50.54767221779064
68,48.21045343436901,46.63275828146977,42.429175557144426
69,49.36437653792559,59.777830075200896,70.24757115401871
70,55.97165949923423,67.24016988565502,66.82793518358626
71,51.72821972897114,42.51174285352322,62.30164824380164
72,43.50948643099951,45.68851874399058,70.78507674752791
73,35.3316725242149,49.3161476100291,55.163513257535676
74,41.202465896388595,64.56694606063995,39.408454389933844
75,71.38273073685464,61.09922725810321,67.6383542157482
76,66.30806825637166,41.41490895114139,56.1740009717818
77,64.09396434638055,49.49940308748693,64.09730668652178
78,59.34957266470958,50.8901577157778,61.317139068393836
79,53.949374180431,49.77929715972471,66.74393294209213
80,62.73848175134495,50.475229116786636,77.34378486041177
81,74.07223285412998,58.02634822527782,47.02657399848496
82,65.66480303003563,55.379137587374956,71.94847782782848
83,68.10038096349165,40.646002673698895,50.05263542109612
84,61.78106796151338,62.73854245520231,62.48286901351473
85,43.71898960865127,66.60211461553007,71.69105351551909
86,41.728576561792664,61.46632897015446,59.57594652158605
87,39.78414568691027,58.24888774808701,54.543905341974046
88,46.12850503412502,48.41219874061114,63.063115839632616
89,56.18089597679773,55.67191211201119,72.66326036322768
90,70.48817462865959,48.51174146581755,62.917153508823695
91,48.495525200626496,74.44056018958891,67.2622842139526
92,81.10385577139128,41.077973248110865,46.0284918242901
93,49.76550845211996,62.85166073324674,59.34117075431885
94,60.99571094769357,61.99758928085188,69.39310782771726
95,33.24444575677194,70.75697725475878,52.93634351025502
96,45.82232635085286,57.24170806999352,56.31818744727271
97,61.81419299181069,57.07686649291226,55.22020360170498
98,67.61501525141237,59.68901987813251,60.898008058441434
99,58.134254325652975,65.4810941834459,42.47222118452554
100,42.82641541035901,70.33543362674136,47.6126632520782
101,57.592538617035984,62.53617129370606,63.22806376288041
102,76.26291905529432,34.188657665494674,64.30497295529017
103,36.43647205010783,57.96228106139345,78.98900650221287
104,38.56308180026505,57.77646164172327,80.0434355166814
105,51.307640539415154,55.91712904186162,60.48456514743184
106,52.81889367170298,51.12492065914722,36.92116712529315
107,51.850650704354386,60.67131253640352,59.13385122761845
108,50.45390732042973,59.160578743878546,44.78108519477417
109,60.991464830779925,60.390887500628565,46.501517193041416
110,61.762129869766184,73.01850211867576,71.16019673504776
111,41.917843950993266,51.839517203286064,66.03701533284588
112,64.47129337770775,54.36057758689714,51.145352919968275
113,29.515270349523725,44.94096308857641,52.05800642890845
114,65.40530133823682,53.93519603225822,70.21662072614922
115,45.24946949786913,49.3092802013506,52.63643530899828
116,50.61920853788979,54.1438028728687,60.88233680649536
117,48.65399146918341,54.33290565415906,75.38581981896623
118,57.731427813825185,64.41710729438705,73.73317455899046
119,44.928089973272776,64.93373467887439,59.61043287515532
120,50.49367444998304,36.133808836922555,67.4374686005588
121,63.33248744684748,55.34191734078607,72.05247407109493
122,59.717855579270534,45.464645495514894,60.668337495007485
123,61.55190874490123,39.451439827386125,55.83807440595604
124,50.60957819653147,54.534298145423094,52.46731315200137
125,49.95305225530467,59.57112154862092,50.800042881091464
126,53.44024721267201,55.38898726590478,61.51600379126348
127,49.98909245560661,51.79102882402263,59.57271247025435
128,40.68193097180709,45.95715043105343,37.45621767669969
129,63.38905503629711,48.72201293092363,60.786714454276016
130,54.1105015637965,52.39738644425851,59.32079029657405
131,61.916514053383366,42.59153128291667,55.84392616976603
132,51.47196836498451,41.73465505805975,35.455836656686586
133,57.7806145106887,54.21375035499696,60.11973665127498
134,44.423793530225076,58.07779157224842,72.85834248032042
135,61.76335016239069,47.43475400619678,62.574265791009665
136,42.08247007267121,55.06558966597154,46.219676167531915
137,49.95713173527998,62.87025334421955,62.34757821529538
138,48.83030777182168,59.94739222919748,62.58419741047437
139,67.43015722166716,58.966795731119646,56.86473814309018
140,58.35592949317629,46.20483651698539,35.61340611554775
141,57.00374138273102,55.43379165326087,56.996773976818666
142,60.346206276198366,49.83312740488622,47.13241286146959
143,49.396821513787245,54.962705853786154,45.76892551495536
144,71.55557157144266,72.8655562592286,57.69295939505793
145,51.08248963013097,51.624759390788874,39.86026271477461
146,71.48643014971778,65.1664305727336,54.467640598548726
147,44.351407356330505,49.04400611341983,45.79493009047119
148,66.05409718516924,55.43724231860369,59.06709782475997
149,48.46967648048939,50.41904780717212,58.0901637101938
150,62.216387367875406,33.75950273215143,56.72381385613809
151,50.24587186495579,49.556212439692985,61.62020772007998
152,59.24848771576294,63.004044718096786,50.17431830116782
153,44.01307528197512,62.50616486857016,74.89637623282732
154,46.615217611796304,53.54361239582173,55.42353357728427
155,66.08845026395382,51.11716667284038,66.37614571511136
156,67.0084215956647,63.92958638238313,64.25344138650077
157,56.10996369411295,54.692293068696344,37.147950939494834
158,48.30891687200344,64.02746250511282,66.95028499938627
159,46.27043676880821,68.17869759512708,63.10573215345687
160,55.316420218500504,62.41062555732315,76.3098812339231
161,49.39675797012815,47.63084542549752,52.272638192614444
162,56.994265903738615,54.635636375552934,75.58867947936733
163,44.520583304682575,46.85349807488407,53.660864663940636
164,37.230881724465085,63.514192353246514,60.88088985631652
165,67.51562927413514,36.823252741615036,56.814536189117284
166,52.36804348701026,59.8526219505546,61.35992572125116
167,61.37280737168206,46.89245509921628,52.47672844732588
168,50.00099907409541,41.49618685605278,60.74252846366965
169,58.475439961282255,44.77581294967818,71.96732915770589
170,49.4794954043808,48.378386982965566,83.77426237000138
171,44.90360553204319,52.56048946576002,71.0542431527513
172,57.604083392684686,49.27706112477022,71.1574220342034
173,52.48994260178946,61.882320622736465,41.14777728864435
174,59.460006522001564,63.47121932912203,47.862594610781485
175,53.82758139231847,60.2658325890313,71.84887808537566
176,59.55270599863159,64.85542109052496,51.270439167463095
177,58.294934483769936,44.05115909246177,41.029790775337226
178,47.64918942847722,43.21525087916107,64.76736465128144
179,51.32709795000604,59.28435903900493,74.29614845037173
180,36.647613516322636,76.18678900786927,65.45207692296528
181,65.28062674630877,48.48093041832243,51.45260152240503
182,46.0261017821813,67.60398494816815,59.347489605868816
183,53.904131331978945,64.01078427581024,60.81920126368173
184,58.3299436257766,56.68744766604956,65.75415142742895
185,45.81583365036203,41.53759805113283,68.52435802773493
186,36.37899887400628,56.12990171616249,49.788967141182106
187,63.49285019687266,53.64526653836754,67.6213674993932
188,69.07681798298239,49.45254380920388,49.99905101540575
189,77.15908710477665,70.84138079887697,49.421288912304895
190,42.124043897478806,44.865441152146126,54.08336060509092
191,69.91595480372169,71.51251749438651,74.8576159144031
192,61.179856566246066,50.75011837387982,52.28437027598845
193,37.911448327028154,69.060786265557,58.70622323818232
194,58.84477851732378,52.06238708431842,57.9494495681156
195,45.38335266130397,52.56791628335265,77.64321294338107
196,47.24071925847743,55.2840955978445,51.602538579735075
197,60.197759186009215,54.21243496716032,49.820448267539284
198,65.25829719853967,40.55283504601405,55.386685149102895
199,46.541371087045476,42.92398074417095,55.817325068144704
200,57.70013044766605,82.42586880783314,61.21696545836349
201,49.14900203421016,59.98019720797613,57.785054807781975
202,38.94913086968075,57.6964450756992,36.44897224192617
203,52.147018645022094,61.94216770642042,47.79107166506155
204,67.17715331726373,73.6843401171055,69.18811354462441
205,42.54422702865589,50.90735077250692,56.23904425742654
206,49.74090565298696,52.76252677506948,57.73966011321947
207,43.53023909000678,51.159523771860265,58.96301979538669
208,58.83266486133359,54.985588052722235,58.371364425876635
209,47.78015324895584,68.71083655802451,66.20899716221176
210,53.98569005863926,55.81718894185791,49.80548045629583
211,58.973579369625305,61.07929660833997,55.941841383463675
212,64.79277342992378,38.59108206142228,58.3193133731389
213,70.54668637425415,65.14803837639933,55.555230638461836
214,55.63221899310748,72.04030210443953,60.70868661150067
215,51.914113983079346,63.1768903479089,76.53076194507096
216,43.555125357338824,36.72142710341212,67.94732312599311
217,45.97075171025677,50.97589697879011,47.36876450755997
218,63.78280828578854,34.80895822573155,37.088228894565816
219,42.81431925639662,41.58221914223902,48.38151790722012
220,46.53179683540637,59.976554795077895,77.5881962702355
221,50.5988630661571,64.3694108985349,53.67185757535971
222,52.94177642059272,39.72346988195751,75.113421836429
223,52.13021473262242,49.9673572875367,55.54475967280926
224,39.76986062027089,54.92955668987675,67.29524700407968
225,62.72592310450403,46.477651945927256,60.88074336265694
226,53.16825927691929,46.956700736920695,50.23058426854853
227,36.07607379551294,57.32625235409476,47.42137404686903
228,53.76944145354307,43.16070015055439,59.44430609229928
229,73.0207474690312,66.7184001986153,51.319023955824775
230,64.1527702891422,50.39423928374307,58.74014256925897
231,63.624789976936604,49.00595991832701,46.468605694197876
232,57.16563309592547,59.244871679776274,55.49454659306395
233,45.4506173739388,64.86437609575853,70.99870873233581
234,68.93753489082714,68.32296205903413,67.83732884852917
235,46.089001816359776,45.475637545473475,51.29938754795834
236,66.8826586400839,45.297191958613176,52.872765828851264
237,77.19041147519498,61.13182968690476,55.19299935513386
238,74.61033339543245,42.58376919545895,42.80253712500597
239,49.813227102091496,44.857333130274874,75.72365588189113
240,54.43528854310629,61.25455002441287,75.89224298814383
241,67.37520809108216,55.836464006760934,53.7820616421482
242,57.593541015531365,62.37721265556146,49.149291529199246
243,65.250382333106,63.496536474395135,54.24912603418031
244,36.284331117651604,50.613110698712646,71.75310956897839
245,50.122237272610015,65.89918548977936,77.97520783762062
246,69.26505397170682,46.05921795251279,56.325406247966
247,57.9980621927708,47.61311863188076,50.897062090863514
248,47.59945039746312,68.69864664040962,50.64963884356401
249,28.36897143826866,47.57316550499581,66.93175884628934
250,47.48519293088095,75.95755579240874,56.09175353438217
251,50.211043273361895,58.775865941631565,61.166427596197344
252,56.90371302025842,47.1199012957111,65.70963900291027
253,51.83185011209998,72.8252147093686,67.00102509642922
254,46.30286164548084,50.58797843718482,64.80759088073465
255,61.85302471092629,58.44384666727287,69.80467010539314
256,60.86173467378534,60.02672450370021,58.90342713785485
257,71.35999645559731,59.82311791408837,70.62452762965668
258,70.14258779533591,56.0028328434793,58.79009241903281
259,58.457159946114714,57.64373847897296,50.926421147597466
260,53.530581705837854,55.57747960236372,51.155413396162366
261,45.09031491583187,47.698540043555894,52.13095624040332
262,58.82145613259452,56.052318177507736,63.59594909121517
263,67.26243781132726,60.72254114902381,47.257810115918325
264,40.010882580934684,49.05000003942184,58.58423438898868
265,54.288268284273,54.76079404252044,64.96114674088697
266,73.68071385258314,39.59591108083863,50.3645576398206
267,52.892006026330186,55.76613166476192,50.37306901632783
268,47.113429876865595,47.51222524123776,49.53446070095275
269,55.041627624039656,46.376638218573454,61.73503926323091
270,76.53586989099536,64.04796099316977,76.42674087054802
271,49.23841330206034,50.314654973030244,61.502931864993336
272,42.84016694842573,50.844427780432646,42.36370387399795
273,63.046840739889774,66.60058378573675,61.737070084817205
274,61.03723581315681,41.22573051104585,62.62326879763427
275,58.12395897191585,45.62981822970311,57.5682784327904
276,54.496829809032796,47.22433351474097,69.89102817401263
277,48.80695670395849,61.04980011322006,56.87108202423329
278,86.92090070626499,64.89955703794098,48.49617982382862
279,49.46638207466219,57.46080144107665,74.56833785013396
280,47.8354428668078,56.70164556563939,57.61965111583023
281,60.43992738595601,64.7354974871251,71.40590554412351
282,80.58962732335645,59.931676057160296,61.729960734739144
283,56.26154499908144,43.46005066354326,65.50258660029726
284,68.67180124745836,36.68791432915016,63.66786086998413
285,51.83499112528997,57.65072506941821,75.4227188895338
286,50.04746941532171,51.431629805938165,43.09107858806548
287,55.956700324478156,24.142942853474107,59.003422146362844
288,50.19794157013897,58.316317674783946,60.94261693400518
289,74.75261978942733,62.39383856579356,69.39917645930161
290,47.24130411693135,47.441725890074586,60.77988111593709
291,60.32253989354665,63.885325099888455,64.68273841207619
292,59.9839544671964,51.992532236376746,53.07463773374807
293,50.932109176174734,50.58123130686875,61.57564342457615
294,40.60941064958771,55.7298636237998,64.22002492432698
295,59.30715154215201,58.503288142891144,65.51401688668764
296,67.38402346642432,53.04080740314515,49.99667881733088
297,68.9172792327012,58.132024091385155,53.24262423203453
298,43.92433211699911,49.895676800617785,67.5519884668902
299,50.189853993899746,48.52356469183605,88.41899983049797
300,49.63011315234307,60.296839442161094,59.73293110426172
301,54.40543121156614,55.949061268199195,61.4548111482635
302,70.19861344033202,56.2558362954727,50.02498315421443
303,53.35530163064393,41.73819960136785,65.4631510071395
304,51.64276581259519,61.86383144410784,60.58450049741122
305,70.0425206478227,57.98684934947288,66.2272963088252
306,41.90981598691891,59.17249957724328,72.4800844930183
307,48.343713274664786,62.107007765551096,76.76621874186878
308,54.06030561445185,47.28316647566109,66.54930338215763
309,63.62367817509213,51.475615556392725,54.861520280683685
310,48.96949424461468,66.54983283623825,57.61469143081383
311,45.59276595158451,74.93334774778208,58.684092273745804
312,50.23033431324932,47.41439319326236,67.1501833965312
313,51.67092550289166,55.39962247742486,61.94823916159018
314,60.89467968371156,49.378332275831276,66.85166807476742
315,41.326316912705416,36.03684706300962,48.58752696822795
316,71.58445911160848,54.25999180321893,83.4515764599135
317,59.23042621941232,55.425880372658504,53.87280469011842
318,61.15109137703926,76.94362567564885,60.2504200116037
319,59.426728698385965,49.212192872818086,40.9085162059113
320,69.04485298668,64.61302895780409,53.01933674977463
321,54.388653309048586,34.981422523376295,60.438897015448795
322,80.49510224846364,63.53764590931551,47.33966202232852
323,69.20554051610563,52.321026628476815,61.94080260589199
324,57.66990375679201,31.93597780505023,51.869125872469226
325,37.20657722840529,63.87849975425913,70.64804671499022
326,35.92040321613565,70.53401280316783,50.08069074162803
327,65.80454774606127,58.47879626429763,54.8711610522399
328,62.71638295318302,45.89365938782658,67.18290499358054
329,33.00717525490495,68.97421699641794,65.92098906984302
330,39.07867846082589,50.26432747342367,54.467370027121355
331,46.77750873778349,52.515251927531295,57.934387066267206
332,52.245191999733976,53.58698556058443,79.88754176341732
333,54.95312516303799,38.393113688835186,54.24923826186028
334,36.97174437614789,38.41206983160794,71.37561793307628
335,32.526007604411014,45.35257434008618,62.08672014520008
336,29.881099634752918,33.983268637547475,70.26344188222407
337,43.80354718946562,44.51020029951806,38.63962291041464
338,58.85775087602529,48.250518262239204,62.133417690710054
339,71.9295304011942,62.18448739755087,66.39128554264897
340,47.78735978166607,33.160759680911134,51.923154055481035
341,40.030425026703625,51.10864407606304,74.12835701896252
342,53.82078242248177,56.0691274875906,59.34427108237992
343,64.37218926026088,52.91628861855816,67.68253766892052
344,75.79427310084134,39.64884288549705,63.83911579142681
345,61.645469899673174,56.764722951206736,70.53126884694352
346,55.328542438044366,62.65570274014217,71.4888476388076
347,30.726331818185038,49.26628528342684,73.95731800683187
348,44.990815970129006,70.29106414094679,49.50883772961988
349,43.04122061679798,65.03349939022868,69.07660573096308
350,35.93994908550382,41.17361902452706,69.64426981866052
351,61.3746659067797,56.70805006831009,81.43423275621404
352,54.32215974351241,44.107467333825724,64.02152879901958
353,36.58014214245233,41.39326254695092,53.04249387631806
354,35.253814309964,48.104936969055046,67.22280720448158
355,61.272713063479316,54.105186312831506,56.811049998278946
356,57.74745437254988,47.89933363777694,60.90711336921502
357,61.76443974165235,53.253462235858166,53.517604691806405
358,49.382765457856216,71.11398564367055,76.66667078574807
359,55.59815088587853,39.749908264532344,46.93376221064388
360,64.01811470392823,50.19757172106624,81.39435479000282
361,63.945520881901544,54.97811268484863,53.53511927996224
362,24.372608621138056,72.93603922224004,59.67322863316688
363,78.89578658261009,39.365174879342284,60.17329090216999
364,51.69433239711822,49.01644170156233,60.730595015497784
365,36.933863599864594,72.19658203841205,50.68169087272968
366,45.838938016783054,61.74953035981126,65.34508866609677
367,56.96051287608473,61.19367613985801,63.50961106466634
368,64.29268309785643,55.70044940117329,54.78205778966414
369,75.37782801128418,48.89222902705594,59.67115883443294
370,32.58459583957955,53.91090099469819,63.349510346168834
371,57.770693566536465,52.67686190225988,63.455043725814136
372,58.72975627413661,42.799369340956325,54.86121093801563
373,37.79986673079311,43.24099204555024,62.15445404140456
374,65.25393063902558,56.588739256859796,54.89793170622296
375,51.12664365202356,56.109072341598626,79.65639301668406
376,60.61464600905245,59.56979802713813,72.54873875544844
377,57.69120897713737,64.85546922395118,59.74585672480485
378,62.11630829839273,79.13888623792988,77.22152827141323
379,52.230614743476565,59.83585422896917,50.87393829865015
380,30.280792105237836,62.656106332214094,55.36815524105262
381,39.40231277215996,43.22338676512327,51.75708195248901
382,55.9721289055104,61.083196481007114,60.026257289099874
383,56.129493758328074,52.014401458417105,68.28360604404409
384,48.760486571518555,59.11659725489619,58.766706514730814
385,53.55600181077228,59.99864017419583,56.20976247242294
386,50.89619698691168,60.220788704759364,42.62091019989749
387,57.05992374888399,52.65234834491983,27.569365880068048
388,67.26978072280501,49.915097527068305,63.30805700864154
389,48.63803045491442,45.64134406268094,74.5726355765493
390,54.18595228860039,55.63283928824311,63.855116131832865
391,57.99324317053775,55.71921700332556,59.630169766854195
392,38.11654661465209,48.726374890181795,75.19485048875494
393,62.336451611907485,58.78747296798348,81.2998868714305
394,73.93923924042119,42.11433008996113,71.36113401247515
395,54.3800040584014,52.64815235203976,63.39182322765664
396,78.08316507898364,56.35618711152698,58.65419106990491
397,62.390102506108136,54.571679241431085,53.745120655394224
398,56.710301191566785,54.60075971555138,68.35021629824239
399,65.06534979983317,48.93621738784262,45.26626201990283
