unit_id,ProductTiter,DissolvedOxygen,Temperature,do_FeedWaterFlowRate
142,39.80487565937629,97.11616337150932,47.9577390154374,20.0
143,14.776810981109413,59.18072772042323,61.66980946129252,20.0
144,23.798033330379816,62.43485348567885,55.901520562986164,20.0
145,32.36829305944119,73.99277758428804,32.47728585703266,20.0
146,36.056500515782545,95.23315813004206,21.080945115194698,20.0
147,33.586145104916426,74.96731758759378,36.888685848948256,20.0
148,25.775111216159445,77.24046967938186,49.36231120215075,20.0
149,32.86612174394881,79.57620527563057,59.72720281578427,20.0
150,16.73986031428587,58.9636228276104,38.62995167232113,20.0
151,28.98557321799744,76.14333773692273,44.16029366987583,20.0
152,29.707139873171517,89.37300167555537,29.41956862921106,20.0
153,27.796902265977316,60.820947797161395,32.446934294669106,20.0
154,34.99747960682823,79.08072795439118,27.082704690720615,20.0
155,35.011253213897184,84.91687887545666,43.36771838240138,20.0
156,20.877830505695293,80.7776071679598,60.59140927767698,20.0
157,30.691954569282732,70.3933572054371,42.80627759896616,20.0
158,32.459368376350874,79.79572051146597,52.225294677202015,20.0
159,34.571146235542514,82.48876846150671,48.3958020353752,20.0
160,35.20151807407517,80.51135688629874,56.19972977727207,20.0
161,20.133963895643298,63.443056100700865,31.761627015132852,20.0
162,28.507665213027575,77.34782624204007,58.29993040180426,20.0
163,23.86966798793564,72.27758298683418,33.741175581742034,20.0
164,30.17934529984127,81.11420162560631,42.34513293431534,20.0
165,25.950808191388738,67.48041768902614,61.77132083161677,20.0
166,21.23881009088254,64.38031443932113,51.62616501766683,20.0
167,25.008429770111047,68.33918203690936,24.53923730768132,20.0
168,24.411640156346,72.1678455141194,45.692873781561595,20.0
169,29.706515615148813,83.01527422733825,44.8329895639856,20.0
170,28.485743827625598,74.38446418505302,52.01146589686293,20.0
171,37.85286961142175,91.05685347456584,66.79349035064325,20.0
172,29.834970300986022,70.53207013335094,67.7334940458796,20.0
173,26.393547947602766,66.98254572019573,68.00820862080296,20.0
174,34.35157198203842,80.97150835152615,43.11056788384683,20.0
175,27.16777330629216,87.45764943566743,48.796305056681355,20.0
176,30.114715487936444,80.84855013978081,42.943596780925894,20.0
177,20.438522751286918,66.9705122367432,41.25410306447853,20.0
178,29.723451541591885,74.30221870661492,53.01880920608336,20.0
179,26.67593939817728,79.36237791001142,69.45801657453968,20.0
180,39.11572467016348,89.13132734207679,35.947107517851954,20.0
181,29.206588026224935,66.51599302517506,65.31945234302243,20.0
182,38.941710341924114,83.05738407178573,46.14210088832062,20.0
183,23.775298645582616,80.8568529832973,18.942669603487758,20.0
184,30.0466622393701,69.04086206497865,58.538714992363204,20.0
185,22.216352484327942,65.99921409821377,55.90388027642885,20.0
186,41.63441466865839,103.58117684200548,30.78201837120106,20.0
187,21.733802547816282,69.80529161276543,78.19104350499177,20.0
188,24.408859976392947,73.8825209316133,34.952876162014384,20.0
189,40.02358859878796,86.56595671990038,77.71673125745963,20.0
190,33.85706269968483,88.03745455940408,54.58018736727504,20.0
191,36.13509049324423,84.65617685513898,61.26273619510398,20.0
192,29.39963629374629,79.33522210432375,34.67615860164245,20.0
193,29.39477779308063,79.56596394987154,74.81572575954539,20.0
194,25.58513299869124,66.9500306008054,33.14339471649937,20.0
195,26.12151698729698,72.07615148397147,22.979192570568777,20.0
196,18.51381273131732,62.25018832451617,-2.9745198465571407,20.0
197,24.71027025436139,76.06225360182732,55.87222339533665,20.0
198,35.28755879032036,78.61546839620104,23.899793410452048,20.0
199,25.509429854060425,69.25548032827507,61.16011981929397,20.0
200,12.858829760114746,55.961852266217,58.24554200762922,20.0
201,29.768131693958484,79.62559445284695,41.851547242920056,20.0
202,22.023838888260187,72.3555942909795,10.87216031086738,20.0
203,31.631857589310513,85.35542985556155,43.70546490912457,20.0
204,30.3297732089296,76.37347792199344,19.118592923817246,20.0
205,24.79965321705302,64.54076431545055,54.025370553352154,20.0
206,25.730610521019635,76.03889010377279,47.256658390700395,20.0
207,24.926988338130883,66.5900326918607,49.22014722097623,20.0
208,15.688454125358293,65.01928646149833,57.148423496950684,20.0
209,25.36683813688073,68.13899972749398,18.166814673977687,20.0
210,17.234562084085503,61.89029702646048,27.39308172612241,20.0
211,33.04693495835151,74.26470201654585,35.168326198328785,20.0
212,31.399429027058307,82.70989012036151,55.78599010774913,20.0
213,27.106414581855457,72.28742055417914,78.82589276720101,20.0
214,23.656298008017053,73.07924665711167,59.01289735629344,20.0
215,27.791384911067766,73.63731035525699,37.325669081303815,20.0
216,18.796982587131282,77.65775007312047,33.44106404599904,20.0
217,23.651331823375944,63.967790861523284,36.789712022737405,20.0
218,22.620578231905142,72.51973444946742,63.25192403024665,20.0
219,23.08241117767381,68.99352413356242,71.13356528836309,20.0
220,36.24383398782221,81.58861660519706,51.05671698307063,20.0
221,34.215277382850296,72.84202346260204,55.842394575926406,20.0
222,29.836057487264718,74.30751617723914,31.226012706189614,20.0
223,15.725687665674881,62.12443787075302,58.17964859908145,20.0
224,20.966891941818968,63.754795944763856,28.418400290128467,20.0
225,34.46366687269501,79.62789089647974,48.972158177382134,20.0
226,26.601424950106786,76.00413030587424,59.19783311516319,20.0
227,27.739051260055266,65.99499327122936,56.953739878395915,20.0
228,23.083612822202426,64.60693518236664,60.53945512657979,20.0
229,25.34542474992251,72.16133798441567,61.942977943524646,20.0
230,27.314660080787647,65.58484301933557,58.49340015407046,20.0
231,31.650809857590424,90.73738945020816,91.70708141477144,20.0
232,31.121994557735555,83.29363362262144,72.9864342018352,20.0
233,18.139471939212868,58.47006323308963,41.42746301819929,20.0
234,41.28065917726678,95.03816869111716,49.37453539427065,20.0
235,28.106027247852808,62.913614785709164,42.037995195244015,20.0
236,33.49865695923527,81.14852106669271,54.43778527217478,20.0
237,32.08579144940559,88.16856413277897,35.59446459028094,20.0
238,29.466844915648224,70.63992158025371,50.74371163842075,20.0
239,20.964771638906385,67.29511236211134,64.88374365668872,20.0
240,28.706824340922033,78.13760897291162,31.3606544031182,20.0
241,32.48133341993644,98.89594873670896,45.94843317419695,20.0
242,29.834509611667364,76.04886257577269,65.17913428045205,20.0
243,26.684218319135322,81.351787243848,47.31522587295386,20.0
244,22.819498738298773,75.67245576959424,50.496744635149824,20.0
245,29.370636268288166,89.32142182458647,62.42241131703857,20.0
246,35.643498379404036,88.85053244433051,40.3483014405614,20.0
247,22.716803215205356,66.07677708974884,87.32034854333887,20.0
248,30.084615290282244,73.66110750687848,41.72963984006311,20.0
249,12.531487190382151,67.9701251692571,50.83000118997751,20.0
250,42.234118365935,88.0074080025013,58.1736302730456,20.0
251,15.290872864591446,51.11772619886451,72.52001309285154,20.0
252,19.23297475600695,73.20386950315498,36.13250507484067,20.0
253,40.651066602097735,88.35096741002181,61.49831265238277,20.0
254,31.44959993586117,82.35957243508201,68.91199264726058,20.0
255,25.515106528481066,67.51643754884724,26.261870547169146,20.0
256,28.865161887660314,74.63606923143169,40.6731390849878,20.0
257,15.19531934493541,55.93157557222534,60.12028910149896,20.0
258,17.077340425647456,61.55117349266109,55.98536406088225,20.0
259,32.718486184562,78.15941106060524,54.61177720573335,20.0
260,24.311798314056198,69.74891598085293,34.6547734320131,20.0
261,29.962900001328855,74.68413644203436,40.442071906885836,20.0
262,21.025936549180443,55.856073134227124,61.10836980162525,20.0
263,39.43183406739,96.67770293080575,37.570980726013325,20.0
264,32.932844487380564,87.89377185333028,57.661756304577054,20.0
265,28.768325197016036,78.09697577805511,68.50147295879661,20.0
266,23.950506981487507,73.19686824263472,68.4124779982172,20.0
267,23.052462379568798,67.50903773327369,62.2218269890996,20.0
268,28.455087153867698,67.68156439923798,50.95599667146881,20.0
269,27.33222059006731,71.5563966874895,35.58591404015453,20.0
270,34.147658078128245,81.41306653920569,57.74399334501603,20.0
271,33.195347291218184,74.89213082833287,63.88423433084176,20.0
272,25.272027075787303,68.76952294225856,57.26545986116921,20.0
273,24.152496434717424,71.97194944704037,55.897099275371325,20.0
274,38.661345662633714,79.28244701258328,31.293213660987067,20.0
275,15.259150031922188,53.64948779264733,49.52997655765555,20.0
276,23.94050367614909,73.7914404381996,53.617864711792656,20.0
277,43.52630503158813,91.9203281627418,57.456144907064505,20.0
278,33.55251691470842,79.93370667974122,53.04053441966685,20.0
279,22.75180342608492,60.98118022318763,18.10776472663978,20.0
280,33.87729399890018,86.232670580774,63.369600604987625,20.0
281,31.233418623336334,81.90395292710859,75.48122746599114,20.0
282,19.756468938533917,53.311098201895035,73.47640808339837,20.0
283,39.45211995812182,86.90970077656856,69.14784815607341,20.0
284,22.175649274790075,67.12221625909092,60.464024053491514,20.0
285,27.17697670499462,79.727347517081,46.05285684911618,20.0
286,41.205981339756576,83.04258132194629,40.99433009704386,20.0
287,29.52423330151081,69.71608972796781,59.89119990692771,20.0
288,43.00950551572869,106.00245623342084,44.74591729336603,20.0
289,28.216377750034404,79.17943624341713,15.591374762916391,20.0
290,33.93595949777461,82.71536495445656,42.744295491319356,20.0
291,6.0841051386029505,41.24687183237985,69.75949182046752,20.0
292,28.181396685475164,78.67590035278741,61.1174524380552,20.0
293,27.335879443536584,69.30929019358015,34.41270110863743,20.0
294,14.724410444985999,70.10951371352418,51.27433273371268,20.0
295,38.316811176832125,97.25926406223505,61.69936336207393,20.0
296,15.206777572643691,54.99231494189059,59.17551928185212,20.0
297,23.21360952135607,63.50657833694508,66.69416739811594,20.0
298,30.13173849831219,79.73569814984569,47.06870754489232,20.0
299,43.11350931775853,100.64173180026143,38.92271493709272,20.0
300,32.94961994646584,80.69396209600458,44.674613765853884,20.0
301,16.644360321234707,57.58782732375084,46.271016207938374,20.0
302,25.206658463008054,73.87673687551157,17.231390715536147,20.0
303,37.705602493809934,94.75133634553977,52.76492698224709,20.0
304,24.601390420957937,62.141205596948105,46.503145032841395,20.0
305,30.803665126648507,83.48104928419947,35.25243234016796,20.0
306,19.22083909184947,75.66473765167753,37.80003561575529,20.0
307,37.34422222757088,89.45490095130337,71.27268027308614,20.0
308,32.06288446726376,91.55857654825566,45.307663782027376,20.0
309,26.1977617565471,80.68873015187854,38.969688392895655,20.0
310,27.14438885868446,72.14322944752982,42.96563197718838,20.0
311,28.08134070474247,71.54442112638468,93.02842620071279,20.0
312,36.668725008056676,95.75067608342749,43.4283115984642,20.0
313,33.31952256108886,84.29231869215509,58.376403219634796,20.0
314,26.233509495693667,75.48771578950497,6.8046723324712435,20.0
315,25.9004115974227,68.86884253102002,66.43066979211105,20.0
316,24.972983177893475,80.75558469517078,46.4823357533858,20.0
317,32.42687750527136,80.15235909663856,32.82004379447624,20.0
318,22.43841728343234,61.18634185737052,55.085514074965396,20.0
319,13.548629616490492,59.83498402572811,16.394863484948374,20.0
320,24.6616731792898,78.36068252336402,43.26440643763613,20.0
321,36.130683793269455,70.84869736931715,56.35862362521946,20.0
322,27.78269988021033,66.20392220160167,51.6860675616003,20.0
323,24.035365438903415,75.04651549612336,66.13106060294287,20.0
324,28.912366609980076,65.24811995252907,41.027266651698014,20.0
325,33.49941326761613,94.94298657600777,56.64674764481523,20.0
326,18.06129253742681,64.34968770056214,55.88670030087057,20.0
327,16.885261664399202,65.02971398615799,42.16891060721425,20.0
328,33.91293289824788,71.74844523899532,57.18360216020478,20.0
329,21.210874227499023,70.03580493620349,48.33505441382145,20.0
330,42.298611341342166,91.7374672546927,43.9490997512821,20.0
331,35.210859574465616,78.45560971399658,43.71968916024933,20.0
332,20.863499403082887,58.44808810867698,38.02366315685697,20.0
333,33.8575984112407,86.7666904260471,46.297902012499804,20.0
334,29.773721893180035,68.70609009063953,70.48858953336898,20.0
335,34.22707291940262,93.62844249170213,59.241170202276166,20.0
336,30.799379523585657,87.01867822300224,73.35259317295332,20.0
337,31.070774740604428,78.46582421099635,84.28076196472013,20.0
338,32.4888171294503,77.97658914799932,40.48799665666718,20.0
339,23.616296945029028,73.77174237028179,50.742448828523685,20.0
340,26.640393840552854,69.7567952457331,55.752812110864106,20.0
341,20.625202453730616,72.25489253067462,59.305683895105034,20.0
342,30.785519958654305,75.97518248784989,71.66887247571621,20.0
343,33.49135893581232,80.3474464057934,32.25242106595045,20.0
344,30.79082002254892,66.85642247134099,58.2393281503578,20.0
345,29.390992869239913,72.22148463924736,44.09421685305984,20.0
346,36.908990920467396,83.94754153009264,79.34881858227308,20.0
347,20.540453228682164,67.73453049793977,78.45592102321623,20.0
348,23.767915322843315,73.45058261396117,57.48621603181259,20.0
349,6.388238910218426,37.84960820795858,43.31075739078837,20.0
350,35.307656275137994,97.74186945593983,42.618538019230364,20.0
351,26.479158187393057,74.41217948980187,64.2185875280887,20.0
352,33.84281661435536,74.16823591724179,61.17776260665222,20.0
353,26.848247239609826,69.63617659163252,68.78724514868787,20.0
354,20.496827867855277,69.79117838861956,52.60134873342829,20.0
355,30.623632933560213,80.70645926407674,37.54672823081514,20.0
356,39.71899177995002,93.93808800204225,32.003042123316725,20.0
357,38.8169458469288,95.30890963403725,47.62918308166076,20.0
358,29.385842345239165,73.8478831998953,58.277977284728934,20.0
359,27.790652997542686,81.73811538475971,32.945432546594176,20.0
360,20.000039718889564,60.46115404787576,24.019484248052937,20.0
361,21.591793312844413,71.09460539061561,67.33958938458267,20.0
362,43.5331259762296,86.49054052667009,71.36704687305905,20.0
363,13.405352829240908,52.61330942757807,49.92081995677623,20.0
364,26.05690098280776,70.09928653267166,59.42125942122369,20.0
365,17.472197243824798,50.01051821411285,50.35739699328503,20.0
366,9.1168191772819,44.282814507934695,38.96908096408383,20.0
367,30.21709275107317,77.77510331044266,75.84494415034197,20.0
368,20.267191425352376,58.98344706618392,52.467231738763495,20.0
369,35.646422860616205,80.30146064381798,55.46293461416993,20.0
370,19.586145231580808,68.4544076300454,37.059720429240684,20.0
371,32.901822019007525,85.36777586441994,25.431923896621008,20.0
372,39.47416240491623,98.16066019503465,24.019864668776002,20.0
373,26.19733713654911,80.33302492744703,34.37573143073215,20.0
374,27.00163465205086,79.28855089719887,59.21174830254731,20.0
375,21.715691452588793,58.97824360331533,43.68245646912375,20.0
376,19.573740114049645,70.77425020016368,31.57680556867721,20.0
377,34.96084713244564,76.50523623831204,62.631115748009506,20.0
378,28.436313640764624,77.49565476126982,-2.4602447994844434,20.0
379,30.6249131060159,82.18380766260087,63.35001012449429,20.0
380,32.918549732766536,76.09355042124143,43.787642439809495,20.0
381,31.767634299191347,82.31830005568808,31.781584142028436,20.0
382,22.300583553856804,73.77869821836471,44.157269486726285,20.0
383,22.650355264976096,73.25968404467203,61.35069445208925,20.0
384,23.046414309814466,67.78917770686887,64.73330502921857,20.0
385,33.311112356559335,85.0698285254727,45.37571923911153,20.0
386,37.0979714199819,84.08025528619298,60.971898516085965,20.0
387,25.841648242258007,70.8753980427419,56.419139198680675,20.0
388,22.391822424184017,68.9517475307413,35.78502382677214,20.0
389,39.60800764738138,84.62516110745068,63.90352651934162,20.0
390,27.932839280719808,70.14404413275142,44.95999626706074,20.0
391,36.818687734511514,89.12436019150229,49.39194141749073,20.0
392,24.70090960051426,73.62770364268013,42.140586058213195,20.0
393,34.82074009456706,69.5057917921943,80.88614722849792,20.0
394,22.950144818937645,67.28714291940597,50.131340944632925,20.0
395,30.417078998753034,80.11935700557379,63.598974752588916,20.0
396,3.4892722116192654,31.28577297087476,58.90391496687217,20.0
397,37.117895536678745,79.09126300960298,37.0339758441433,20.0
398,17.602370945068856,62.29733625564803,56.05207619081705,20.0
399,23.549127004186865,68.81528966992012,55.57553047318853,20.0
