unit_id,ProductTiter,DissolvedOxygen,Temperature,do_FeedWaterFlowRate
155,32.02848600984064,70.50272909598688,48.56950780841322,20.0
156,22.8566362888523,61.08813874679276,68.96089365014143,20.0
157,24.00805577267444,64.61263698007123,9.694416650135418,20.0
158,19.512985824215804,63.90974251040847,55.02104918547948,20.0
159,16.585657589133795,57.7201547689618,58.306027272923615,20.0
160,26.793096148008374,78.86419183102774,57.79749917021133,20.0
161,20.699533495085845,65.08714767020767,42.52167425538008,20.0
162,38.904902689509925,95.42962251795844,81.9938693039843,20.0
163,41.03202886974831,109.81868259114425,61.2419580896635,20.0
164,29.79765645291845,77.2574002906188,43.24169552742456,20.0
165,36.88624877887945,100.79977395392531,47.991651325937234,20.0
166,21.028434968765588,55.03350814353587,21.528927913130396,20.0
167,13.91035411995781,59.86345794682206,62.145599440867095,20.0
168,30.532102930760935,98.7243272700743,71.33577667262284,20.0
169,37.34011500544144,82.34934837040255,79.31636142217167,20.0
170,22.7471464743813,69.26724086435772,43.81573472121993,20.0
171,28.421999046688185,76.9620893094261,50.408100313682496,20.0
172,32.40991673644849,77.94082435853392,27.62222447547079,20.0
173,35.79865907782668,92.17010967940078,58.408912357149006,20.0
174,38.06921564300069,84.7877572217091,51.93183800215131,20.0
175,27.16710923647252,79.37356701157324,38.343928491763506,20.0
176,28.79399198429166,73.44838003074838,59.644632895321784,20.0
177,30.483547037677813,85.43806678217041,47.44018854471228,20.0
178,34.983964882759864,83.90422739272202,51.28667442596192,20.0
179,25.142034945471437,81.28467512671693,68.68116801298768,20.0
180,32.476861612939445,72.91354594927249,46.70161483406203,20.0
181,33.69768112465526,74.28400473139835,61.28768520438251,20.0
182,25.872884579906344,63.10491583248491,35.784807890902194,20.0
183,26.113594862456832,67.31274187748765,40.99500583835376,20.0
184,34.63026691733617,78.24950217602789,68.68512018920116,20.0
185,28.504421121876327,77.15568826684436,75.43453089248275,20.0
186,23.926031957226925,66.44922576830629,63.71026795796262,20.0
187,24.64454992981794,51.28849333993475,76.42464487109135,20.0
188,24.68553165827423,67.15708603105752,53.03281539092727,20.0
189,24.23918446220484,66.8806752181095,47.86201756989296,20.0
190,34.40965841095609,79.34114832471388,65.16591829043871,20.0
191,29.285123032847057,68.0390192760246,48.23283043525471,20.0
192,38.169955311221834,96.04276254105059,54.189525111463624,20.0
193,27.40318008956123,71.36227438277228,23.25046118259612,20.0
194,36.58029915263405,86.20232941318874,71.19663937984924,20.0
195,26.803936911595997,64.63556889211,35.42454538049349,20.0
196,12.975180285631879,47.99108352703554,63.270791408878154,20.0
197,30.128787545332273,72.6343310262697,51.054011647387284,20.0
198,31.73830476901771,83.02405941973494,59.09317894679942,20.0
199,23.088380543475836,71.52562504154054,47.8204840580477,20.0
200,38.89964851249055,85.34444937574793,52.42677888710928,20.0
201,31.97387945372175,79.96057087784122,37.22948550669049,20.0
202,33.92333497678845,82.07597266664683,84.66049915616924,20.0
203,29.77464921094756,77.96182858111361,85.21875704771729,20.0
204,30.616115768065956,75.87236429248414,74.1509305426356,20.0
205,30.997337904498174,89.26782225203311,49.762449300768665,20.0
206,33.74974646818761,88.67613360994385,21.769570719227886,20.0
207,26.21640874543737,66.90685010317904,50.27004968051967,20.0
208,34.24157961001882,81.11954108840312,60.97099475051171,20.0
209,25.054983137547776,66.01450887678611,64.47639530072607,20.0
210,24.063950268578672,68.86598603697372,52.61945067668235,20.0
211,23.777562415902707,61.901051021457945,52.5614865042916,20.0
212,15.559435087851687,58.30130498254915,46.11674977257237,20.0
213,30.482940831593258,74.05338800145098,50.013678685286095,20.0
214,15.249252514680455,62.88847008702642,75.7609573505483,20.0
215,24.19947147100053,82.67871287176268,35.129295270711914,20.0
216,37.4203512159346,87.56445851821047,49.91358313563431,20.0
217,30.773585097259506,89.69915727217986,46.016691436149074,20.0
218,11.278232320282488,50.81193493821512,42.603357956848896,20.0
219,35.63764949509983,88.87147983024332,43.72750169395939,20.0
220,32.515401039963464,92.6769637287374,46.668350325184164,20.0
221,38.28510720743297,80.79753088850482,32.41139577274981,20.0
222,32.394559642188256,79.75200572374523,49.07701298623618,20.0
223,33.912401314318075,72.5551200839035,57.256854738741055,20.0
224,20.59094945011272,70.62283757860818,55.41480297534182,20.0
225,15.532568512943206,59.19857047560602,57.349531669221165,20.0
226,17.280628672958713,53.598504937866096,58.986826390563415,20.0
227,36.49107660825608,87.47898443309994,59.836083808567274,20.0
228,21.856514367671235,62.020931288711886,52.96724036036053,20.0
229,18.233702927566622,62.15269067315616,51.781388751241394,20.0
230,34.71222065962814,82.54470178190616,49.778730380043406,20.0
231,27.252401017906294,66.82868671209137,66.62589137741928,20.0
232,41.843036645691896,97.92024234420326,59.280667420375934,20.0
233,22.235847480220755,75.64697996997695,66.43555099826187,20.0
234,33.34676463741924,85.61920392170119,32.14806688826819,20.0
235,22.286000020745373,68.78464011531784,67.2603706389824,20.0
236,21.997008407331418,57.17723200505057,25.932154928158393,20.0
237,23.91187578680833,73.08043293985374,19.175117152788776,20.0
238,25.045695745444007,63.61149535703029,38.57573390387215,20.0
239,25.777413358954902,67.81997746082499,40.566732809362556,20.0
240,31.836014393558155,79.32038151548743,51.74414424773762,20.0
241,16.373810386814892,53.75887101897194,40.441729001591526,20.0
242,21.057867902929935,64.91037126247465,69.47339623098514,20.0
243,23.47363071874157,65.70852131652298,43.74023119510857,20.0
244,26.86968989244775,94.94030997537597,48.26358999995303,20.0
245,16.98019748796814,50.664349605709475,50.44274811496491,20.0
246,30.117226640119586,74.71376397506243,39.54569535186655,20.0
247,35.046294646538534,103.9823997158065,47.51597373936411,20.0
248,9.63260775631853,47.559876925770624,56.16785038029153,20.0
249,37.5786474315824,79.88001582960612,54.43589927485499,20.0
250,37.42904419066616,83.6329093996909,50.474235808520646,20.0
251,27.422306545212766,65.66903429582597,65.09190843684821,20.0
252,26.10124836297767,68.76306733860666,57.232264833669745,20.0
253,36.521023713877995,89.688715683716,31.64341822786437,20.0
254,22.056113309620173,62.15961259637105,57.54505690831602,20.0
255,33.468437417707314,88.58890540961546,44.882312685040986,20.0
256,31.863571132446733,79.07100877211995,63.645723704562045,20.0
257,16.269616016032533,53.9159254677472,56.38605644973068,20.0
258,20.268597643584584,65.30055592809276,64.32381871191356,20.0
259,23.20894730289433,71.68480909436266,44.685828811886566,20.0
260,29.461265537271867,76.87133983576854,70.16730429017335,20.0
261,14.820122980030291,64.92194322092855,23.16687588269976,20.0
262,34.947016765371146,91.5706455853412,58.04175886111701,20.0
263,33.742412580739696,76.5672147705292,60.49483900862279,20.0
264,35.379901606876714,96.19667406816396,50.047553666288245,20.0
265,27.501664335094176,82.97504873103105,63.23369310011353,20.0
266,32.487063022747776,88.2441532108959,23.883922859799824,20.0
267,25.39042421251263,75.09475960085425,38.5890218527593,20.0
268,31.140744484558635,79.166403363435,71.33043260274678,20.0
269,33.87484175536037,85.59156241544682,78.44983835881315,20.0
270,30.489354134844476,63.06894948876641,61.52240820851978,20.0
271,31.14885311067586,79.79099708335944,29.596902411093602,20.0
272,35.43622116753701,83.9636713736648,75.30700609704706,20.0
273,34.244166290189966,88.88336107629463,43.94266725102717,20.0
274,18.30538532890033,54.723147091913674,23.93901545140834,20.0
275,34.14779807499723,81.38450811881755,36.44005977044649,20.0
276,31.132279553328082,86.95441927893377,35.740457569167866,20.0
277,36.73986143084141,81.47704006520478,35.602402677193055,20.0
278,27.87034965760162,62.33017855675793,55.362438706436116,20.0
279,33.028416408077646,83.75571167390189,51.90480235591503,20.0
280,31.353012090250626,82.06623395990982,45.49029639252125,20.0
281,40.94234195014609,101.69035994048225,69.37310376183794,20.0
282,32.41015018910335,86.51144583924204,44.6838283886122,20.0
283,24.428048315619865,68.26829039402787,26.132192008888456,20.0
284,33.770959713183395,83.19668985650148,65.93132588791033,20.0
285,21.56989637872424,55.28256361158668,51.14117931492535,20.0
286,18.688846438002198,63.515236596310004,28.42626226949957,20.0
287,23.03358407215779,74.00211422782877,51.44486198084607,20.0
288,29.006542611941683,73.36058062304333,74.87002470209208,20.0
289,33.684940049119845,86.19434093999763,78.74209080878587,20.0
290,26.263898404703205,77.77101702043207,42.41702544908478,20.0
291,21.59917884083563,72.8774159057024,42.25659230687266,20.0
292,36.63068270234307,84.80188009181751,48.3373521524149,20.0
293,28.7827901274773,80.15512551887464,44.09690695186189,20.0
294,26.32115407054873,71.25322560435036,76.18442714223141,20.0
295,27.356402774699912,68.96301663626551,45.1130974898061,20.0
296,24.295201508604084,75.67307012086495,50.439031483088186,20.0
297,30.92348466416622,85.12889996788128,47.024489717419165,20.0
298,21.50850602859815,66.53572446434086,56.722953310170894,20.0
299,36.69106199592891,88.74339716278777,48.088316502550825,20.0
300,26.842124597768702,68.43738466063078,61.2859902003357,20.0
301,30.333070324198808,76.30443830071073,27.498591002342764,20.0
302,11.258654623449898,49.88204673318911,51.651727798184176,20.0
303,29.666695035074028,69.5912711920104,40.439878016147816,20.0
304,14.616344467994143,57.12730396712078,38.08815039034448,20.0
305,29.916670782433798,81.91212827401023,44.09271806988214,20.0
306,30.315526614435196,75.6887936884059,41.54459655834798,20.0
307,23.011493896797393,70.11259964593164,51.65930600491923,20.0
308,17.80247133053096,67.42606152817302,49.08523868804622,20.0
309,30.6677271256723,75.68850716210791,45.71545692008478,20.0
310,34.45975565598964,75.171514789757,39.01399944513564,20.0
311,8.46563115568119,39.94635794348379,48.82540876085305,20.0
312,30.071356301364794,72.64570120969077,66.84882745179283,20.0
313,36.46581531510122,82.66699923632835,23.177191984398075,20.0
314,21.698137947384836,65.92103958432455,50.87198587364203,20.0
315,34.13494221890701,86.60093153687849,74.35969120454835,20.0
316,31.597525467917176,67.49046154160786,46.92057786393886,20.0
317,28.303529959327797,64.35474269674292,38.309357149389854,20.0
318,35.89108152953049,79.89059966043563,52.18716978083134,20.0
319,31.96565457698553,80.67668698701587,23.58344158266091,20.0
320,27.318828790437532,74.9445078202777,34.77523613780025,20.0
321,30.34145158722805,82.17569278596133,16.659408970134272,20.0
322,28.386366607819845,63.978224638878466,29.366048661382802,20.0
323,23.699521169540652,63.45877534123902,51.26158981356097,20.0
324,27.34522091830551,74.83309059465054,47.73384783504043,20.0
325,22.235074257579274,67.59385077442876,67.3784409172599,20.0
326,25.64019704964256,69.36909636715808,60.79923702176785,20.0
327,28.071023015382625,76.19904770199668,48.25386969742347,20.0
328,23.60656243809454,65.43851717440953,39.387797118600886,20.0
329,24.042970500383305,85.43304162688977,61.56813366731433,20.0
330,32.518599405745924,80.88802979669762,66.69901211833671,20.0
331,32.594946546123445,77.70013351287135,52.23769588882543,20.0
332,41.6597161886577,86.20540717238462,76.5779745555953,20.0
333,29.890837721047546,82.67477525254252,56.20074312436344,20.0
334,42.21696244053654,87.536088291593,38.677340492378555,20.0
335,31.51684699035557,79.13789475176465,53.34160629434642,20.0
336,19.27515158619027,60.71610460179872,47.765194984516384,20.0
337,32.132082405601246,84.69844158281947,67.79371657366146,20.0
338,32.20049527950693,92.30500467656367,41.71021412098036,20.0
339,28.65089495520441,77.23994218163497,57.80721383824453,20.0
340,19.75677582078088,51.14743720445462,52.12379100357853,20.0
341,23.866795606434703,65.86132585984448,48.31030923800065,20.0
342,33.07645753354674,91.47754762502531,55.45613155939701,20.0
343,29.717222309131856,68.07310608318666,35.354816068376955,20.0
344,25.527046137387813,81.18408600327805,36.07834028849016,20.0
345,13.875107245818452,62.86823965299607,71.77520579142696,20.0
346,26.13116489884057,56.20322237665469,76.28597143966411,20.0
347,38.26921903721426,101.53628571874262,46.18823573500085,20.0
348,27.63076004664831,80.51522448760541,65.11241887581534,20.0
349,30.607923782255792,74.8399114391768,57.067493991920614,20.0
350,31.56032432133843,91.47707975895528,56.70378215397407,20.0
351,36.72605037132202,81.55915122229499,51.63500799116513,20.0
352,13.98500573114307,55.63065982872572,48.62280269011358,20.0
353,22.019554094126256,53.29757385366488,31.574690414987575,20.0
354,25.27376513673374,77.0647949083303,48.74463077439458,20.0
355,22.43715603742683,68.61605932692589,68.49665689645555,20.0
356,28.7008124599187,78.9250495831323,17.57982601956257,20.0
357,20.20759912875854,63.118017090768404,66.65751660520918,20.0
358,34.01381396963897,100.19830293048713,30.878353533638975,20.0
359,26.74851859918687,77.37376747760055,60.94539040448048,20.0
360,17.526479907156034,58.3002410937043,66.09212666726378,20.0
361,28.193253772019844,78.89721064470424,49.72863608073627,20.0
362,30.001424718878432,72.96504488507058,44.57867885974548,20.0
363,28.649809452844,72.28112630518069,66.5750365800374,20.0
364,34.865737213947504,91.20868066564637,63.592531332475964,20.0
365,38.582293846729335,85.21409412942288,58.662482338993485,20.0
366,18.295607738848737,76.41332521265984,61.60192282763243,20.0
367,34.638389081689226,90.08783870313215,59.41718926851475,20.0
368,23.110137913344918,77.92168397952408,37.37386175628094,20.0
369,22.9037412203339,67.41973393224617,42.18804845336563,20.0
370,20.529462902918596,63.15745644622502,55.600601047318435,20.0
371,24.153629942364073,71.34459729460983,57.06485602163983,20.0
372,24.183121993702887,71.0868954990412,41.502391905925194,20.0
373,31.080265872340775,63.827531731867204,53.73212604222251,20.0
374,30.348245797601987,73.99812027276798,66.24161933285839,20.0
375,16.26625099612125,45.042280515718986,67.11039447910696,20.0
376,35.524685373753826,94.61591848851681,52.168804117412904,20.0
377,27.800053261553472,77.95922129588597,50.3510080966756,20.0
378,28.484119007804413,77.20024648870209,44.16733308586482,20.0
379,27.174531264874076,70.0421218458549,37.37366371803595,20.0
380,17.92723720095642,63.188684485109405,47.72164438111084,20.0
381,28.095053292665867,69.75141903747394,49.169600728392865,20.0
382,32.40638874288328,82.25012395903566,86.14314014137975,20.0
383,28.931870298369372,70.16897291312117,32.189916989756654,20.0
384,29.72317522798559,77.85730585612916,55.784774592200925,20.0
385,39.48847706780444,101.66240365306766,48.71944772711376,20.0
386,25.729612303819074,81.55347821168621,79.41875362707492,20.0
387,40.50790121884254,85.91186202160662,56.16392993301645,20.0
388,25.444686063142342,80.17818238771758,64.680173227538,20.0
389,32.20120921283532,74.26428038965805,17.843284791341162,20.0
390,27.99886557056492,69.90423236927464,67.32511168282699,20.0
391,36.17703382981449,88.80762273903179,58.32666585928019,20.0
392,34.79466095936126,76.68148605064705,52.91287577758108,20.0
393,31.003631336642854,79.55799263103893,29.936765541870614,20.0
394,26.90686702934412,62.032985766282344,45.10260155600671,20.0
395,34.582480270494855,83.81546721032417,47.872383606567254,20.0
396,26.380571357000346,68.79867922443626,52.697458512491636,20.0
397,22.784939589706795,68.00391591271678,48.581790041088276,20.0
398,15.355905480184846,57.21611200983781,52.37993332109213,20.0
399,23.069699232896475,77.41704515579194,65.32766651698613,20.0
