unit_id,ProductTiter,DissolvedOxygen,Temperature,FeedWaterFlowRate
125,18.646481282615795,67.27650265495065,64.58975207678425,23.326878112209027
126,16.756564393361323,70.97546799194858,36.58040063775482,63.36068239950237
127,-10.120382531634629,87.25608640706996,47.74250206872021,67.8433287059201
128,31.91344016742857,75.32266730014115,53.41298312957178,42.65839186661048
129,27.519698015324398,67.12042513732527,64.21804798803439,36.9476755301318
130,41.75913283068777,98.30239697283541,70.89576839225347,46.52390693455011
131,13.081901163003774,60.93313461455065,69.87689167970713,50.8123246733699
132,9.354070029871682,64.80464109900576,43.904094406156595,63.94901816283221
133,23.263669002553748,63.334600378767675,77.97027200207962,27.531234073084324
134,4.88691900091566,63.7119644509241,47.092785171677306,56.97568249311385
135,26.791828069774542,72.01194537512292,80.8084531940926,49.24876421815371
136,-7.050033708408058,54.20233669478086,56.8995909237757,58.56431009536114
137,6.7086665472986535,74.10923346391142,64.45688833780198,50.297508912502266
138,26.528612099109566,83.50007268450241,74.0731283503068,48.16468211523445
139,13.13043997903071,59.52372466373377,59.99249183783417,57.173005572376866
140,19.010963927949835,64.90329023927946,61.644015513897095,48.806014198223686
141,26.402700602944254,73.39390752444052,61.44212602412139,46.27341219854532
142,36.1837424499665,81.89484951418136,80.17847979825456,31.757604912841167
143,22.983607908573607,73.05312778916583,59.802288606027865,24.830142266112464
144,4.599048871406135,86.43162342692608,93.38216887024404,58.30236781596721
145,4.078722533831232,78.92313263462938,23.352920660705376,53.86547482798169
146,24.46693646029632,75.59808736224791,64.85647746800767,45.229957769072456
147,15.265800686759734,84.47608101742718,68.88230947146691,60.74775128082478
148,31.355538588145357,77.65823376159868,76.15905924440402,30.187267938693093
149,29.209108627190414,75.67865493394412,71.67351154305936,33.37885026283882
150,26.173454117426488,74.73854284263129,72.26181867651859,43.300952785863785
151,12.288786372992806,51.89671332960733,79.53521091425385,59.65217610550554
152,20.974685462263796,78.21419492203816,47.44187046574021,50.39369474893516
153,-6.562279412354734,56.859651031154186,20.71157028635843,61.456145356114114
154,32.286135032635826,87.19470167827545,66.23550162007977,25.19194084134442
155,-3.502576608998182,68.17094793762996,51.25773156212509,64.80682559475774
156,33.470311211228754,84.37254397233853,67.52139738039425,40.912494964152486
157,5.238408995405397,71.12066510506044,48.789884965605864,54.741506520143076
158,13.47155266513435,74.09622776825113,43.912344376504336,43.64126922012663
159,9.23404142199858,70.94999113713163,50.61318578658592,54.81980580288665
160,35.09204124732454,79.33345707172496,62.69073343017965,17.717370009505423
161,11.08366579365144,54.31084570655332,60.19618357497812,41.757494409708094
162,10.393241211872066,65.98213775641598,56.85665313475932,53.94368930475106
163,-5.79437350086913,65.2556907561011,69.21060664485006,55.05742962553049
164,24.762563711442446,80.82491922982142,78.50636011241579,45.450557469688675
165,8.272505093490883,63.55739995501373,74.71957340854692,50.002477693279836
166,33.23586071666788,88.23552973509602,74.06151858047377,26.045824155960542
167,38.46822681176887,95.981435745609,61.13713796474597,35.81439364058304
168,12.230306844170281,70.83778137268581,40.416168184050974,50.533548360454425
169,-9.999874819744772,68.3485640304412,31.32191789549176,66.97378366620993
170,16.48599803109566,91.79435842006734,57.76580513866383,50.775420630418004
171,21.74118230351562,92.67221270127557,57.10501093823489,53.58623393919033
172,20.65519791845236,84.85070898019178,37.89680834149937,52.96752962623748
173,19.592598268579902,69.09426226528304,53.37565315623105,53.967697000941605
174,2.0919597376079038,84.86995440371024,45.102030440928985,56.78017331157041
175,19.765374847259668,56.66013283529795,60.89482374886576,34.50721426439633
176,3.034379739085338,68.46428456467784,62.97782451172026,56.90371557015482
177,30.190698413472553,82.87712840868544,67.21383455746242,15.794135864050805
178,-1.471892236010616,73.07812947310792,71.90046462733605,54.975147367770276
179,20.89157079193179,74.0968712346065,59.12497631010645,42.875024376265806
180,30.69080738224553,76.05691079546429,50.85784355582994,55.30321378183916
181,26.437711322792076,75.08631581436086,50.85385130938527,52.9043811489189
182,23.480370487907354,73.75597616267542,81.9000741258744,45.787312869977086
183,15.380964121886546,54.76790009449596,72.04467035276335,28.83844486370284
184,1.4721417385323257,63.59150407836224,61.07692977294139,56.087650713577474
185,-5.691817519403207,69.73910179840226,56.568529739660114,78.27030723776387
186,26.180302909948132,73.38644845071755,48.310036793134955,53.44154431394966
187,21.362462936424098,75.60480639961362,74.8535111554686,52.00083046899621
188,15.444544081142674,61.45292474830467,82.18721478143686,46.40648736981086
189,16.320171063891628,65.44842204618375,86.88661484582614,49.60865605925352
190,33.00504959488242,86.62331400367314,62.431059313182104,41.73521703793699
191,23.99533830157255,60.03637712756213,72.00103936231962,21.489905937706943
192,5.007569274212326,74.5077215729634,50.707779513861745,61.10443234947884
193,0.7712590041666845,95.14541358858419,71.67521078989742,63.27280866939316
194,7.523935759851274,81.85801480568934,39.450641213135484,53.78743340614379
195,16.41719710145399,68.17717990916914,42.087164425463165,53.55262009312399
196,25.624142589127935,65.90356405558502,61.31746787985756,29.921084171298116
197,36.40123945139503,83.60935595974327,79.67427027372254,49.2943482122603
198,7.733646244697919,76.33686858576434,74.4870242917371,71.75075367156471
199,6.699214334283082,67.11131060112928,39.12523900500024,47.23001978450246
200,24.35182713198304,70.27932918379192,54.49555137856913,41.78268406454672
201,38.359081359214095,100.62302283363124,61.92916206521044,47.442532222716984
202,20.277635836822387,76.3689120017668,63.29933961952563,50.66285705210708
203,28.762419668177355,83.68032265831899,67.67509882846795,30.76570551295784
204,26.547346288230592,73.53379842784486,52.866330639302305,53.062212833645134
205,22.294658099516862,68.97032395127397,67.90803003702965,37.18719520678402
206,18.712238562819177,61.406418032411814,55.91394628733921,45.78254134440021
207,-0.10830490604949272,90.41239984145153,34.50746994700003,61.995725227579825
208,0.4158088887575113,52.06784866664809,47.71121995105014,51.94215255083357
209,5.897761454954987,89.10666142259637,36.122439958439806,59.77544066691938
210,31.001800854479846,80.30732358252394,67.59905516241203,40.083197715740056
211,26.148005298539804,65.42334538038607,65.25180439354692,56.57534318702319
212,-2.7923710534743096,80.76318684856888,58.12310390128048,69.18251867503663
213,27.763769456897606,68.00545776280681,64.95744779926491,28.558395741361437
214,23.48161533222028,72.2962194650026,72.60070245854604,45.6160931472497
215,27.34965426793687,69.13568238563825,62.71086512780778,27.269065355509085
216,8.86478270997829,45.04097140030121,60.97119203790148,34.74623387901766
217,12.56885589164825,85.82160817759001,41.866421911939135,66.36935284929176
218,17.55476107358883,65.90095981976471,57.8940252530822,52.47541382728892
219,-8.941824681738439,58.520581559711154,61.69429505659217,64.07094240650272
220,8.484249480410938,73.63846303652689,66.29573870974178,47.352837995435095
221,0.9210322669900652,56.972556233976896,34.18901660423614,57.12353245830988
222,17.056747426654546,53.37325895801364,56.92566288643762,47.21829860870147
223,-12.986543970687974,53.5066231030403,28.91200350844747,62.36190096751864
224,34.97217892782639,75.73132318621832,56.40913909028473,45.00068737695359
225,36.62745966809402,84.6681421457944,78.29940378081211,23.470770533832994
226,21.09240355600116,72.34934353167392,54.93632171049564,50.84268145283118
227,37.21866527691755,94.19414770019712,60.09833783460862,39.57118713280366
228,10.50329960634566,78.039293265667,44.98651377845227,67.98629814586491
229,23.72032147017888,63.798725689118996,62.57674087124737,35.363679500933245
230,16.0001816653666,81.82008744325394,41.032598320021975,59.69824677198095
231,24.946931112438946,63.18653349325216,60.52301147459322,21.51147023958562
232,25.3224831078938,77.5575114825229,74.55726654964933,40.47888061838778
233,2.4853171468703508,64.47644558231677,65.08820600175456,60.64418664385208
234,20.45124003496543,75.40721628394788,55.19655160485099,50.52252167632164
235,21.147393254888264,96.15897506673815,44.82397215189395,53.91737620430803
236,-13.770592278140565,59.58646006443013,40.80384541050167,65.52834464534087
237,-0.49090282387331463,73.97651932389275,20.154656645269075,64.36572994332468
238,-8.45914115219331,62.69774507511817,57.42753804720492,55.78095732310591
239,-4.7152521503838205,73.4761796613888,50.85776710469896,53.18443612670576
240,-2.018830352182041,61.69568012197074,41.15091522469293,55.73295022144056
241,-9.165490468616625,70.58744840083052,43.442176496819236,62.133211188799635
242,13.224879644643059,65.80568667635482,57.90956680754321,51.19945107744936
243,28.614965826781567,72.21836537577684,71.22835585302929,47.7403207790813
244,26.372238678673106,76.41148474560163,42.98422959461924,57.14184617510395
245,20.830185876220593,59.692882482703695,68.71428861136425,36.363968874558765
246,33.17318349444202,82.49073748136804,65.5643115103786,39.682303139732326
247,28.127563949729677,81.90714566858645,68.81341914915896,33.935377048315125
248,27.194822809345546,74.50629265212581,52.655443087229926,37.786413889452355
249,24.300302504661325,68.92651933904318,62.35085382880295,46.09202254117364
250,12.380051248756766,79.44621853722734,23.499734469150436,71.13081663767035
251,20.874190912125854,72.26267503593373,67.42769265574732,28.6184572905789
252,17.780756458336306,83.43905174991231,55.79405194309718,62.394115746187744
253,25.024977512025103,70.75690352905008,63.08330879670262,26.211270629562897
254,26.06850098423122,82.93654684965155,58.1468988310368,44.55955285123212
255,24.714299299501196,65.36400278602518,59.56991924067187,39.44456850732163
256,21.044491683683816,85.17119528008762,67.90610354044534,50.92376376514972
257,23.427041013424834,76.45060956515395,54.71989050426039,42.05380273810584
258,23.552067662050217,72.49415249274702,85.95508912382904,27.939786468451572
259,16.237686727604217,55.57800867474284,74.24182829637701,25.275786156567154
260,24.001660706938264,73.96693343433054,58.262630923684924,32.01020782320077
261,-9.738243478498017,82.57715099803193,46.66279761562584,71.66530146545927
262,34.644045542408506,96.40913789093632,65.64304504742806,54.18320676108713
263,16.623211493590958,90.14440313223353,42.08190715639709,53.55899477657127
264,29.64100383740731,70.49547746110346,53.937973388892175,61.304543142071225
265,3.153768928490088,68.65549607266624,38.00844980155157,64.54472754253739
266,-0.6633261987836523,72.48192834062317,54.434083706931894,65.48081403742849
267,31.212053820034114,82.2027683713944,52.23555410743438,51.58987178688237
268,17.227920445925694,58.21687338957054,67.21720162144351,22.703602892069167
269,24.90207744311062,84.52050670080517,75.27307369518459,13.687381856475824
270,31.99585510048425,91.06501828120331,50.354616592234066,46.70130837385775
271,28.30096422571275,69.41063287013642,69.89988281264151,41.987237926244205
272,23.999855201540893,71.2386133029217,60.67540609171217,36.85033919302842
273,21.686415536018288,59.015201301860884,65.29608994956729,44.72844141033557
274,29.227985048409415,74.40526789477528,70.75817976106126,30.908246896789773
275,2.15639152723868,83.42385606507236,42.64454930448945,61.90852045197354
276,18.866809451895087,71.72050068388995,57.78338727755367,56.95104097928539
277,22.67060567756224,61.64543810512506,64.73781466050075,46.45696912330742
278,25.434099229679394,74.93430207094467,64.89403163342283,37.627267104850326
279,25.042077250580302,87.18931935128536,49.22064565750455,56.52353802032217
280,23.583090110075553,82.34012286850954,50.060161543554,47.1902528493376
281,-3.0388941745995472,59.436484166787714,55.052963820731236,60.20753746792771
282,30.033694840948463,82.77640876528567,64.02378633944787,47.519851258169766
283,13.708670484042749,82.3548053922269,39.46927533637188,55.964336887376604
284,13.822788587238595,53.7167405409032,55.00469604515468,32.97365718107207
285,3.697891735259617,86.89892603359215,62.72917420670057,66.1290652585408
286,18.47987870650614,64.1492825248006,59.957401341277716,31.759847190630516
287,13.690763044222487,55.7698716925138,63.705191937210365,58.40646649203719
288,22.328654089808804,71.88702439115073,81.87583889909574,42.86274489076716
289,11.72629253915784,92.78120306309208,68.61877423271375,52.49725267406693
290,30.889911072205514,74.49279819270537,68.55957985481679,34.58988471323763
291,29.502865058734145,74.44831105596916,62.04465981770569,23.92771812784562
292,36.177690924803926,103.16555333035714,62.885281737056744,54.65220136943728
293,-5.287582254179597,78.70658785367011,41.64544973934443,58.244112016480855
294,31.06400693510449,76.96568938639474,66.56489384596894,33.51575835827757
295,19.01592881670604,73.5767992541185,47.06711328294421,49.91959899670568
296,26.063930252561384,87.95768276870878,79.61812357817264,54.58300132063521
297,27.72413719676643,76.22675280598123,47.40024798666494,47.31967043530193
298,18.319493019570153,63.10464754686607,106.74443817348924,45.168984751656865
299,29.71536056115479,79.70381278996456,62.538701244610415,41.815197617487485
300,38.37470002733487,94.64324858370675,73.16886806262116,16.354796404643025
301,20.006473556218648,63.907931709589384,87.25039353962107,42.869064855066725
302,16.459697000822246,64.0523875004467,55.327610960182305,53.07097873348629
303,24.322957650327417,66.66770752155585,57.32029848766042,32.97171074190971
304,31.129694945832064,87.08526122296672,51.43228208118904,45.93752222913909
305,2.7385362723935778,75.4120661728249,36.56224422667733,65.75152153757448
306,23.311183508651173,73.92938287169149,74.74816859483663,42.91084736477082
307,28.806534107417942,87.07341752985295,60.805674599253486,43.96400476748103
308,31.41067788994799,79.0709623903907,57.12698504648134,15.526708844318666
309,-8.987831187646938,64.67920640107512,45.42723152107407,62.90664152992196
310,26.388594804921908,84.213339618533,52.8991814162344,48.63151845570805
311,-4.963946540190353,65.80323785318011,56.40131460225753,64.25879922265695
312,26.59610259164223,72.43183225061279,66.60164978098267,21.30210384788585
313,33.04191237113935,91.70673230902509,65.56129379337658,29.93071330822256
314,20.045144538519807,83.36740017593138,61.09091687228371,62.10895277657937
315,0.14994348729713614,74.22953442501348,38.38031628674297,63.24289973284822
316,22.132610979362696,78.35698203381789,67.06451717333304,50.80040037442812
317,25.61337989701511,62.523115453142836,56.13613765769699,38.5764776231766
318,3.2487493783174637,65.84664873395539,54.757484108504464,59.39606910320868
319,5.908818433706447,77.27579401425767,37.226250297124324,63.0249527471427
320,-12.07966303606115,70.25939507298881,43.21362489488493,68.24083777879252
321,19.40043604147072,86.90310508692524,52.66158607115743,52.030562615862095
322,12.411534698650684,72.86998528535149,65.51251489241643,49.26075509516065
323,19.971332241465817,64.14496890097361,65.45297593518376,48.61739872404546
324,30.886840032042972,93.66065743961825,61.196155372573784,46.13396406056485
325,32.8303879608969,81.14915691030029,66.40732152357431,53.34673989812827
326,28.66690087562276,64.53698730370436,62.49010276684559,41.49490118523748
327,35.09789966292418,88.33946577262996,65.18665894938387,44.48002667933471
328,21.085486459360425,71.95710181961505,55.4836408013451,23.341172856437453
329,3.7546297812212215,76.14237005820145,69.9236416997296,75.76674815447932
330,-10.979018571500557,61.59492422919918,36.176264647122935,59.868444648226095
331,-5.5004518819807995,64.25074972687788,34.89160727776453,61.92346177715864
332,6.728411067836778,68.23101764631603,95.97187918782015,58.67052827662099
333,36.55420812592685,93.17995349746121,61.15756432057618,41.91874858526013
334,21.33147291464329,81.35769604174288,64.23125876302666,50.072358419832135
335,1.886707981775408,50.999523200946676,65.04542504991828,26.926851048472745
336,19.018536394685132,61.16342393531394,59.340117312039645,43.258497168248304
337,12.648902034435341,89.84035242863298,41.818675558246895,55.89537790788098
338,10.530495507241882,76.9688015863848,80.34977910887277,62.30137303072086
339,18.092589870704575,68.26218958692158,70.453241253485,53.016953311066054
340,26.901685723969912,88.55561579575702,63.411288092221945,19.915897685760477
341,25.85504624078507,73.77633465040392,52.680737125745495,30.34567677836441
342,-13.859565177141103,66.48264191254161,37.32503684028958,68.31301216794265
343,20.46455484095292,66.09970382762766,68.78161029659985,36.0072745407447
344,17.146814503994744,67.37986228404064,45.97695030210585,63.910498841035256
345,22.258143091223808,83.8018783275227,68.02842190524053,52.582762356544336
346,18.598128734676553,67.52554073268722,57.254485696852626,56.67640624255183
347,9.50530648396802,69.35441397942198,67.50601430128442,54.963702052495734
348,29.33554400994171,73.19463907539401,77.11057087641052,20.900741362995095
349,46.90958451912626,104.2007099643954,68.7951757732539,46.55334147638202
350,23.311269352268887,72.0364857248281,59.20650131132252,34.696775326288595
351,27.986923117133408,70.7745322457211,50.423067291797096,32.16181669326389
352,18.556214071958287,76.03332818430438,54.69942844918001,42.622664956910185
353,27.535493642410213,67.4855797787097,77.85659821396197,36.640155165280454
354,28.533784122366562,84.01430446975532,58.25251378049588,60.103223688533504
355,-0.9363493910237679,91.52019167444914,44.859942329208444,62.173084079095446
356,20.811299175147816,79.18781197754004,46.68795392864676,41.333171476537004
357,14.316806336005513,78.61215752338067,54.41615698500597,48.724901092800316
358,-3.2757089061797204,72.74707988138843,18.48927985448231,58.528584122106636
359,26.68481243533001,64.08289628853869,68.08217803749149,32.19008287268297
360,14.012811324433901,56.86815035720063,62.68467877314434,50.58121529520188
361,27.59286050647053,75.0017395379351,60.95956924922158,44.509362348646064
362,10.196570140484624,68.93226297616168,44.04184824375555,52.723460828894396
363,24.691704821512587,64.12816218000545,71.03090107190162,15.640257607086278
364,27.240452121949613,75.9116900569222,102.33040884580316,45.76594403333625
365,6.53195710717897,70.00043293467331,28.181868638296493,64.69068231433975
366,26.459318792027876,71.98398433382717,50.15612101333713,43.857445064539846
367,10.711384562574983,78.9987542727152,57.43827646423572,51.74668462781441
368,7.760015151546953,45.18507789759354,57.34097074826092,31.076236662123485
369,25.173241714993875,72.4244900074247,81.31772104371173,41.68596670186822
370,15.111890247760527,79.88695761838251,34.833479199885645,50.85920056450098
371,17.688050165285254,69.67418167843613,66.29108089581109,41.91412527895975
372,22.85432337568257,104.4872088381205,47.91181992050995,58.665662971990955
373,22.53994342846677,77.52869501054288,58.72774213466623,48.318598656285445
374,-23.131860064496404,61.70680108700254,37.93731747355522,69.50137372777691
375,14.680555621128761,82.38600696436919,86.62991292900996,46.31184707863744
376,35.90981963844311,95.50291875512886,74.84821986673435,33.42108840396638
377,25.373529826620953,84.5420300672663,47.44293505552348,45.893483797727896
378,-11.228988358201244,67.14331514647434,60.902789664493106,62.79464065749672
379,12.551086883970028,70.84965282403968,52.050273591122384,52.17660682428238
380,19.470290416757653,63.67501570856772,59.55874264679632,39.07282536041908
381,17.346125742388963,80.8307546374643,49.88573446970988,49.6029814619075
382,2.847016115269062,88.88832606548563,48.71035438714413,59.34892906401515
383,14.308811339389838,78.42582910598448,52.21628063282573,55.71343453903603
384,26.001313671565423,74.4547089558087,64.01934753392315,35.29843621217256
385,35.420326910363634,85.98945838438232,65.92373299273402,37.99176888346453
386,19.688753545270465,95.66726167547998,56.465505330410124,55.7820679382079
387,22.60229139595297,96.61642962840698,48.050067895451186,54.88670919458539
388,-4.303973308873297,84.83824670774649,43.80323972757978,61.32894861325797
389,28.175253648737826,80.05778859909337,63.502564331442535,45.88537488567273
390,21.511512651209244,79.59567877505773,61.003419935695476,23.31314105106208
391,42.61391125640958,101.21556619988758,71.8437065365446,30.020527517901265
392,20.234733644216952,72.51312353099699,60.85930075763094,41.469029851919004
393,-6.3910680829102136,67.78561762715078,21.268581045153233,62.42639644853703
394,25.634002878653,74.43299219899224,67.60511430416646,63.67947099109746
395,28.03829605861294,93.507424102615,46.75339265420671,47.32229124405545
396,18.85833836694171,83.6506575747484,68.03865364578928,56.70508605036053
397,33.21216590993157,81.45204235333388,72.77382554661578,27.782620853201728
398,17.758621757591428,64.0732160337804,56.75849001593494,41.789973579089704
399,31.499590850400033,88.26368018537099,66.40422659761848,43.450291968146175
