unit_id,ProductTiter,do_ChelatorDosing,do_FeedWaterFlowRate
108,15.58846906967519,30.0,47.0
109,26.11184288273568,30.0,47.0
110,29.003932611344794,30.0,47.0
111,33.79096852871837,30.0,47.0
112,11.610396591218064,30.0,47.0
113,35.63584859036064,30.0,47.0
114,32.87715627845298,30.0,47.0
115,27.896465188646914,30.0,47.0
116,28.946954477685495,30.0,47.0
117,28.151155258411237,30.0,47.0
118,20.10843016114633,30.0,47.0
119,29.551516313433766,30.0,47.0
120,27.000964745287153,30.0,47.0
121,23.1480021598399,30.0,47.0
122,40.76181111018999,30.0,47.0
123,32.53209907925696,30.0,47.0
124,32.2562277783265,30.0,47.0
125,42.500739227115815,30.0,47.0
126,27.20114743754395,30.0,47.0
127,28.67339299354701,30.0,47.0
128,27.671127114866703,30.0,47.0
129,18.61378391806684,30.0,47.0
130,32.25151892700188,30.0,47.0
131,36.618132454419516,30.0,47.0
132,32.144415021686655,30.0,47.0
133,42.87020840210939,30.0,47.0
134,28.777914822956653,30.0,47.0
135,40.03892856016243,30.0,47.0
136,39.77648186864454,30.0,47.0
137,27.135134478508114,30.0,47.0
138,20.84089318949855,30.0,47.0
139,19.45198221785197,30.0,47.0
140,30.57982008503063,30.0,47.0
141,36.32946171952131,30.0,47.0
142,23.17697895864567,30.0,47.0
143,26.778263098183977,30.0,47.0
144,19.771893946147422,30.0,47.0
145,26.17463241350382,30.0,47.0
146,27.89225386460839,30.0,47.0
147,49.20880932681089,30.0,47.0
148,36.31179009256256,30.0,47.0
149,23.49646125382461,30.0,47.0
150,28.766760256915582,30.0,47.0
151,35.77820235278111,30.0,47.0
152,30.70898374282743,30.0,47.0
153,29.184956496270754,30.0,47.0
154,25.14719312629384,30.0,47.0
155,21.463124553980407,30.0,47.0
156,45.07188968609181,30.0,47.0
157,38.93184836505288,30.0,47.0
158,22.559896479203253,30.0,47.0
159,25.015101267039185,30.0,47.0
160,26.21543811106912,30.0,47.0
161,31.538906595407145,30.0,47.0
162,30.67802125193374,30.0,47.0
163,27.273371714412193,30.0,47.0
164,31.224082789326047,30.0,47.0
165,19.397263479238628,30.0,47.0
166,19.211983717238564,30.0,47.0
167,26.24537704897775,30.0,47.0
168,16.1841153289865,30.0,47.0
169,30.532425009686886,30.0,47.0
170,39.769511855650215,30.0,47.0
171,34.52077003074981,30.0,47.0
172,38.76464434682843,30.0,47.0
173,27.333056438149555,30.0,47.0
174,28.112454996905146,30.0,47.0
175,21.82599417045083,30.0,47.0
176,27.836967672152966,30.0,47.0
177,40.104490752822386,30.0,47.0
178,18.849524127426037,30.0,47.0
179,27.293447762900815,30.0,47.0
180,15.233303918428536,30.0,47.0
181,19.52449229427587,30.0,47.0
182,16.571872402998093,30.0,47.0
183,31.27645624219052,30.0,47.0
184,19.66626368932862,30.0,47.0
185,19.027409643439952,30.0,47.0
186,22.797232081006104,30.0,47.0
187,29.86577471810937,30.0,47.0
188,20.413657865478058,30.0,47.0
189,30.088016147309286,30.0,47.0
190,46.4550054376926,30.0,47.0
191,31.98849127982144,30.0,47.0
192,35.29127465232128,30.0,47.0
193,31.821581039265194,30.0,47.0
194,26.371897940100602,30.0,47.0
195,19.25820160889685,30.0,47.0
196,31.80762396117432,30.0,47.0
197,29.61254816149868,30.0,47.0
198,16.795088912020642,30.0,47.0
199,40.88124302367084,30.0,47.0
200,34.73049717631388,30.0,47.0
201,23.536617016107428,30.0,47.0
202,20.424867332214816,30.0,47.0
203,29.1395782751243,30.0,47.0
204,17.0922696018841,30.0,47.0
205,27.58515964400796,30.0,47.0
206,29.221052418939585,30.0,47.0
207,17.458157413246067,30.0,47.0
208,18.91474898167126,30.0,47.0
209,28.85564448775175,30.0,47.0
210,26.20904810452436,30.0,47.0
211,45.034431313372686,30.0,47.0
212,31.572649401275534,30.0,47.0
213,24.836140729004278,30.0,47.0
214,22.605284529974323,30.0,47.0
215,36.87511131273943,30.0,47.0
216,28.353025713464724,30.0,47.0
217,43.39317104063356,30.0,47.0
218,35.46170260363075,30.0,47.0
219,29.865752896435097,30.0,47.0
220,18.364133173724632,30.0,47.0
221,28.66422191669943,30.0,47.0
222,25.89490442398025,30.0,47.0
223,36.102961857921336,30.0,47.0
224,26.930914702910137,30.0,47.0
225,15.76930796671359,30.0,47.0
226,24.691883363357192,30.0,47.0
227,19.09029146904561,30.0,47.0
228,41.94582865559869,30.0,47.0
229,19.31096917025383,30.0,47.0
230,46.17995470957834,30.0,47.0
231,23.573359707889576,30.0,47.0
232,42.64723274429003,30.0,47.0
233,34.398354056585625,30.0,47.0
234,29.68602696872283,30.0,47.0
235,42.20259719764234,30.0,47.0
236,16.67942592596726,30.0,47.0
237,20.659576054593828,30.0,47.0
238,24.8931340171006,30.0,47.0
239,38.69374539843786,30.0,47.0
240,33.78473184633312,30.0,47.0
241,19.92687860736453,30.0,47.0
242,24.15637100243062,30.0,47.0
243,23.524288127214707,30.0,47.0
244,27.285252608338332,30.0,47.0
245,20.99486911154431,30.0,47.0
246,39.582559066576586,30.0,47.0
247,43.59144580958498,30.0,47.0
248,28.284907234316627,30.0,47.0
249,32.05961309203765,30.0,47.0
250,19.658662000174544,30.0,47.0
251,35.29499411345459,30.0,47.0
252,19.755104206313415,30.0,47.0
253,43.42831689368867,30.0,47.0
254,39.87394774802209,30.0,47.0
255,30.239103028250778,30.0,47.0
256,26.232696003371373,30.0,47.0
257,30.66556687778301,30.0,47.0
258,40.54029408649266,30.0,47.0
259,34.62791684215989,30.0,47.0
260,40.79177997271741,30.0,47.0
261,25.637911668555596,30.0,47.0
262,43.095891661425945,30.0,47.0
263,36.969054909314586,30.0,47.0
264,31.892651685397876,30.0,47.0
265,20.974495769185346,30.0,47.0
266,18.909715155107264,30.0,47.0
267,25.00235977788785,30.0,47.0
268,29.850017439844024,30.0,47.0
269,27.88825010146911,30.0,47.0
270,22.624368074178555,30.0,47.0
271,30.716035415095714,30.0,47.0
272,27.451386556302634,30.0,47.0
273,38.67044513400199,30.0,47.0
274,28.202642245625125,30.0,47.0
275,30.916872565910822,30.0,47.0
276,28.719944623297053,30.0,47.0
277,30.95871505307491,30.0,47.0
278,26.15276636344774,30.0,47.0
279,31.926087157864497,30.0,47.0
280,31.95067642188417,30.0,47.0
281,32.80271095742082,30.0,47.0
282,20.768019547353816,30.0,47.0
283,21.921046596248846,30.0,47.0
284,19.652337879232242,30.0,47.0
285,21.74249500412001,30.0,47.0
286,29.55214193532061,30.0,47.0
287,23.561086240104824,30.0,47.0
288,23.19434974839528,30.0,47.0
289,18.74981134389707,30.0,47.0
290,39.39667726940471,30.0,47.0
291,30.114981794563345,30.0,47.0
292,26.77120377101612,30.0,47.0
293,30.503036982872118,30.0,47.0
294,12.04405406210427,30.0,47.0
295,27.03637905930588,30.0,47.0
296,25.75292416131143,30.0,47.0
297,42.59971816906002,30.0,47.0
298,29.1414252796555,30.0,47.0
299,28.111869491700222,30.0,47.0
300,37.2247797701719,30.0,47.0
301,20.532681089167056,30.0,47.0
302,27.548659963446955,30.0,47.0
303,32.73973087740796,30.0,47.0
304,30.694647299841314,30.0,47.0
305,30.329966378840542,30.0,47.0
306,33.74544283443827,30.0,47.0
307,34.3260052253168,30.0,47.0
308,25.278952100144235,30.0,47.0
309,29.788538690363737,30.0,47.0
310,30.11868203412578,30.0,47.0
311,19.820812926604816,30.0,47.0
312,39.67613450849872,30.0,47.0
313,16.094043387616146,30.0,47.0
314,22.515297653807487,30.0,47.0
315,41.18071120344589,30.0,47.0
316,35.59770844487814,30.0,47.0
317,23.530831698417924,30.0,47.0
318,18.19796631387505,30.0,47.0
319,19.112859775220286,30.0,47.0
320,34.92676617237924,30.0,47.0
321,35.60870818816018,30.0,47.0
322,38.307797694834335,30.0,47.0
323,29.66170731501285,30.0,47.0
324,21.15239037835611,30.0,47.0
325,16.74543638637532,30.0,47.0
326,16.71403986795431,30.0,47.0
327,27.105430871362465,30.0,47.0
328,22.48321073122594,30.0,47.0
329,26.061795027884006,30.0,47.0
330,30.49645409952619,30.0,47.0
331,18.570467906154377,30.0,47.0
332,26.661405665347907,30.0,47.0
333,18.625053517648123,30.0,47.0
334,32.899557386098536,30.0,47.0
335,28.342738549271495,30.0,47.0
336,43.079252424779064,30.0,47.0
337,31.30022580979267,30.0,47.0
338,25.36332242858938,30.0,47.0
339,16.290819744423857,30.0,47.0
340,30.308034103759503,30.0,47.0
341,28.869887437165286,30.0,47.0
342,28.53108105224379,30.0,47.0
343,29.240463056798106,30.0,47.0
344,12.899053102750315,30.0,47.0
345,24.62088869609954,30.0,47.0
346,32.04524383599833,30.0,47.0
347,29.92460658427429,30.0,47.0
348,38.33281077649956,30.0,47.0
349,20.258397505587478,30.0,47.0
350,31.58714263431734,30.0,47.0
351,39.17105800791985,30.0,47.0
352,29.60388505529507,30.0,47.0
353,36.69595425639054,30.0,47.0
354,30.801387580374804,30.0,47.0
355,35.55467208536845,30.0,47.0
356,31.574864978961198,30.0,47.0
357,27.789788077586223,30.0,47.0
358,30.24612449500253,30.0,47.0
359,30.70068271726329,30.0,47.0
360,30.91171705169796,30.0,47.0
361,32.0252861837222,30.0,47.0
362,27.12867647435877,30.0,47.0
363,17.561413034080047,30.0,47.0
364,31.71958282182214,30.0,47.0
365,15.706122187769326,30.0,47.0
366,18.226669673124455,30.0,47.0
367,24.535323492904592,30.0,47.0
368,21.27227216774634,30.0,47.0
369,34.73426294677427,30.0,47.0
370,27.961339235903274,30.0,47.0
371,25.292507319059073,30.0,47.0
372,24.224193803958254,30.0,47.0
373,21.100995244054346,30.0,47.0
374,33.72690141128103,30.0,47.0
375,19.388290390796378,30.0,47.0
376,15.744046541431404,30.0,47.0
377,25.352010699297708,30.0,47.0
378,34.57502682596738,30.0,47.0
379,19.141683859752007,30.0,47.0
380,31.198074085412603,30.0,47.0
381,38.241542637188516,30.0,47.0
382,23.87074038327658,30.0,47.0
383,29.98128842995113,30.0,47.0
384,51.1491654651244,30.0,47.0
385,13.998039312344128,30.0,47.0
386,34.638803001892526,30.0,47.0
387,25.667579638210597,30.0,47.0
388,23.038760889073465,30.0,47.0
389,28.988721429686272,30.0,47.0
390,38.714191750289785,30.0,47.0
391,26.44418993697145,30.0,47.0
392,17.01002983439885,30.0,47.0
393,22.180059134382553,30.0,47.0
394,40.16430134838031,30.0,47.0
395,25.87741280484543,30.0,47.0
396,25.311975946903182,30.0,47.0
397,28.877242492613384,30.0,47.0
398,30.768560158474443,30.0,47.0
399,29.37724803641268,30.0,47.0
