unit_id,ConversionEfficiency,PressureDropBed,EffluentByproduct,FeedFlowRate
34,-11.053416127539277,36.12508163504067,18.11897724847808,29.359274950151107
35,-24.836420674204184,57.331527364077544,27.741127690738214,40.648601077193156
36,-36.72281456539867,29.29001896548462,50.64715040249674,43.42611853727183
37,-41.930445837453654,48.65554164336591,51.75233645961667,37.269611390229784
38,-34.0499851784709,49.74277761133329,64.9634724753377,43.50802571871099
39,-41.25257971237712,78.89645828037499,67.75562897199025,45.91659300362884
40,-40.05436830104219,36.352775196762956,46.637086144433084,34.77810682952996
41,-48.48563466670032,43.011044477538164,47.61566718252666,34.907438584613686
42,-28.75620516956919,51.88757841760463,31.218490229293902,30.836226792858113
43,-16.256579153491685,63.11264008089682,30.798292307587573,25.143425228381854
44,-25.765174033041426,85.72805810666216,28.86717912537899,29.783207822655687
45,-52.29123853292181,69.43364412875572,22.5991892060956,40.05127478350603
46,-28.147411663753942,56.55740612437478,26.39282607438304,21.04279200339134
47,-33.15664670076657,57.616477568629406,45.71703845721426,39.97747641764191
48,-19.81714522541161,43.62338705524836,26.053978210503168,21.216564110588035
49,-33.09836399760772,54.59366501434917,47.424737745276275,28.472340381646184
50,-54.08087800507435,52.746013318161246,56.86335658508975,66.0787062467367
51,-28.007959811695052,51.15844478250588,46.356895858899286,40.521706924375096
52,-40.38093656593073,62.556400919148246,48.28858389432292,46.44184543875268
53,-19.58372065217788,42.31137068463797,21.92585450662218,21.139065144225057
54,-39.26493909305408,65.70178684759146,42.34437599848096,47.39769025071587
55,-40.275870770684634,52.59316356261286,40.614696459986455,24.065650627843965
56,-46.31529275041123,23.137723312134657,58.905960027783536,31.60828945890721
57,-30.768865835090352,56.981358936669686,49.03742185698364,23.211031143075797
58,-34.92152712345347,39.139620214723,37.24551982516542,24.699930491163855
59,-3.293869170198042,72.25681138788666,25.256932747676203,23.597066898907613
60,-44.58648942821495,57.68444370115841,44.65373368473313,41.64094382495604
61,-43.814923878189155,60.187154165127104,36.98908805760994,44.71658742726493
62,-45.41816151171683,41.338591828216956,51.586218474018615,45.519659201716095
63,-44.98813612645292,74.92742439163791,57.85399629179834,39.24582608201226
64,-50.865238266341336,51.002940939831184,43.66392218125348,40.90086922245707
65,-28.779653223966324,48.8596760184813,55.49450060853248,53.88604909273292
66,-39.111322633402786,38.699786750074715,69.0961504887526,49.028494930767295
67,-31.206463314081866,50.203394256907856,35.08075250648364,24.515913656324123
68,-25.039870222988032,64.71795540516138,26.08467532236745,15.80723001853324
69,-45.41413757033997,29.837400943674574,42.772345836360785,45.13423225011051
70,-21.074866020800293,30.861266116822442,51.15261491684284,40.923398623300294
71,-42.73144895765325,69.24385333326629,46.73422843370617,50.823025011774945
72,-29.37449080147205,30.026958790888827,11.799158483126078,29.764507444954475
73,-39.738045297496186,54.076312005869354,66.55077234216962,35.051790430888104
74,-32.364629412785895,36.780996237637765,29.900013716968207,48.77709445057649
75,-47.393741213066065,43.72328861934893,25.218302949612074,28.11691666203155
76,-38.17262723791516,63.715467779375686,67.05472247847771,46.09902957897203
77,-41.684535451315426,51.25668479348301,50.24779267175389,37.60990005277438
78,-22.404471826751497,48.03809862800925,60.00643751369217,51.54714029089648
79,-56.202104617823956,41.12768289023469,54.58467171850078,59.42604074353521
80,-42.08142137615705,67.63483547052662,36.46475995242646,48.852655379685835
81,-29.21299661909636,87.7670646495169,39.02735649419111,42.93522373510112
82,-21.88857309891607,45.707045031438476,32.51506025821762,25.684708219283372
83,-56.46300721124513,48.13987631915893,46.311234869872465,56.86228408313891
84,-28.645211477920103,50.531470628278896,41.42037533248025,30.817067794622794
85,-38.13349628072995,61.938271422109736,57.55950764556063,37.673296458986854
86,-36.81499456677884,39.828939523045996,39.13065820115814,43.822221938960865
87,-36.51138135904644,54.60358446815322,41.52042163341631,24.8368149223953
88,-38.297772189380844,64.5891355508588,40.49570862965066,38.35146640922525
89,-51.907503861354066,75.07462795549894,70.6759045229642,55.8698838021429
90,-20.61351099627723,51.62349096526464,23.310679297275403,14.582885151287726
91,-36.92000235133141,51.736077083322506,20.433250048271894,26.69861348093226
92,-22.233525704938053,45.852767617541105,23.667545198492334,43.526818877445194
93,-26.906788203424608,64.86057228497015,45.7340976984495,36.824661087953224
94,-42.63566753178519,59.40150773634578,60.587906882701574,53.415681482211
95,-39.817633976060506,53.92297325379928,43.66585206957509,34.11936938095054
96,-23.557049767736416,40.788448000922855,31.34413746268376,42.27463841252159
97,-34.42347524022023,18.167554087904243,51.02470596735825,56.29972223655652
98,-52.16496881519741,50.945048127271576,54.646257111761976,40.32704522394808
99,-33.63941762516825,41.5319373288564,30.378019922276806,38.95783903366773
100,-31.12498534057104,64.7885554465055,24.291444872560035,36.96930004539011
101,-32.331897004025365,45.509540960495876,50.59610064488372,45.245090490675494
102,-34.27510776593926,49.42355971108181,45.50734071899576,38.197089652049186
103,-27.195058338246064,53.25579423367545,42.019129177183814,34.38066064993897
104,-45.873015507863414,31.74402079158059,43.40385015361859,59.09291929824897
105,-34.30257093348592,46.54219252553643,56.34428628275054,51.63683969610119
106,-43.599141576591414,47.56421513704372,51.70305237467794,37.71956190304142
107,-39.93726354241218,48.55944810005913,45.709380628451186,63.94829951383899
108,-26.39689354913401,47.39915247017241,45.93462306326146,24.417279414967503
109,-48.31768125898487,50.965887127743294,55.39144042715334,41.09086706638607
110,-31.610410012138495,58.38247704904901,42.524789911420804,39.087415881325796
111,-52.51968337000236,24.320103404374926,66.52654937428983,63.97873152816316
112,-52.47433387546231,45.78268767486697,55.27385023874739,37.40738949846579
113,-44.622664345964424,52.99314327196235,30.365867894212144,46.89543723900221
114,-29.78461953222221,68.80025332591529,33.73143906798593,47.48855280146494
115,-37.62519135989877,37.79682121849483,58.28886446163222,32.24582331369792
116,-7.330586246076855,54.18702909236183,24.76362424847214,17.371993152275895
117,-14.395231287152585,30.657133599998406,34.592862251966416,54.42083085980837
118,-4.929669932003082,57.17346152794257,27.664985367754575,28.01524830954601
119,-33.86938477658988,47.44634639503306,58.546503312203136,64.00495760110037
120,-24.869696156488207,65.13154254176766,43.295531541872364,47.8546960100259
121,-37.46575278985872,61.94578969317232,32.87699217651634,40.82065073698393
122,-45.95062231243884,62.436726863987374,53.169818861928356,55.542686977887655
123,-6.404435030677587,46.112316833205725,25.046496686318658,16.034323863820095
124,-31.84282533745701,57.13470310285797,57.65634351356456,44.92186584839397
125,-56.263578989527716,31.46138468620303,47.15943906539116,42.32252909448296
126,-33.2921587766304,38.414088767570824,47.0725205216663,53.186450737547005
127,-26.788600528389633,46.712843707654365,32.30829025122584,47.72619828837691
128,-31.594444991654022,57.01896904810035,43.755647600943426,55.96927126604907
129,-48.762871042247305,58.5563544427696,37.51086393222158,60.616306438899784
130,-23.37017114511876,51.95813137003733,21.357510326948557,24.65214794969144
131,-14.808930820634837,60.96117657579876,16.524500086972065,43.37588874383028
132,-50.31697121281404,61.91647810394029,36.041874046261526,24.15772005383569
133,-50.915114616725994,46.47233305394236,27.533167800320033,53.006406112745566
134,-51.93116997364307,35.941130048537644,47.86205719015818,26.19981561010692
135,-27.4527330414443,52.536574285378514,23.525077559572082,39.96902206334291
136,-40.30200761335687,31.045800199573062,61.032676023410886,32.471105889156874
137,-57.912435437541745,49.86634895560283,69.44339260794246,37.881437059688736
138,-42.79751897479528,65.56214125120606,45.27150711948618,35.550468062001855
139,-34.60171560164565,61.83263829854252,68.84562188287295,50.646031953285906
140,-21.42175980112638,48.909149078336355,55.8248529585451,56.84911603972902
141,-30.10621788560606,49.42495998965194,32.76809782735281,25.20496317360686
142,-48.274733155620304,36.53870104675093,72.17915778552569,57.47245343147566
143,-16.62928159423573,57.087547611939726,2.343352164892524,28.807211002775247
144,-50.96792563115799,11.02028653074905,65.4069618245659,46.18565580594819
145,-18.12998039940453,54.6493579695965,25.36765990440558,46.248174483421664
146,-36.735346018743996,58.429872740975256,52.87522044569189,38.36833151808169
147,-33.278323919549145,51.05144083868024,40.482870134043225,35.73771314883054
148,-16.08968173082405,48.51952674179716,47.85434158971381,33.23558364942546
149,-32.399945547884,52.52109167511614,40.57613490015342,50.71687457116744
150,-44.432408899301535,38.62480603664711,53.205938369290664,38.582492472992854
151,-38.623516311333624,61.511265708790724,45.719007574627305,33.13553195819204
152,-49.725744417254155,45.79760010649187,47.65633074675825,50.40389566350842
153,-25.5103619330498,49.89675073064216,40.84231287211113,40.34714212591856
154,-49.510809262845044,59.064092493138205,34.58539462138259,33.330045496560565
155,-27.479138354018577,35.77328024773188,34.389106342036314,23.72239595008918
156,-42.54364996845052,47.47983484986692,56.90777516679565,43.89197427317394
157,-35.51168359468855,55.559007200853316,34.0450781500926,31.50475033456777
158,-52.58869955699021,59.87502378263586,40.883926769189976,32.70950214199801
159,-26.163197746251576,64.49634065371883,19.313798706418453,28.67458969420387
160,-38.51458065429441,52.390230358830195,42.62397649307201,36.935572054730564
161,-32.876384868743024,63.41874966231615,63.35878761707548,36.23545607013377
162,-37.96636242361163,40.33827258839668,34.90346016146421,53.098443248357434
163,-40.362694764760015,74.34796427221634,56.34782672230137,39.20000844757397
164,-25.189704865912518,54.07418533652274,48.28107604388893,32.190915427499796
165,-39.94531739829906,71.71509894258749,54.9796903852814,52.81400935447761
166,-41.825935270656835,37.756350350592335,63.533141307200935,33.00586527769701
167,-46.89123948266733,47.55844867249738,52.72797800092815,35.3705301216087
168,-45.41274998756334,68.84711495012871,40.16236873087563,45.542465979628716
169,-29.895390758847185,36.47563827752696,47.48735251089065,47.7682849026773
170,-51.442405514719354,30.56283449294377,56.13784527662037,37.765291853176045
171,-36.621839472693786,50.64360655431222,40.43115865941301,53.953759563654245
172,-22.765347217929982,38.482797962415745,42.08986633924285,44.05594592617262
173,-45.7010608398317,58.3438861114215,37.615891805824276,40.48866179200831
174,-58.63438458048733,46.57752035005381,40.5043282354808,43.08579508996279
175,-49.752655589167276,35.7332098099336,39.86275827583236,66.96953724194152
176,-44.33528526980424,54.47284079489323,65.39286101723019,50.821718349282094
177,-29.700791551722514,83.765715845743,53.503158445853316,33.39794717747119
178,-33.51354804927598,58.151367817075105,51.27580325508237,31.370051703339033
179,-19.245602977406104,56.38262144756235,36.36650674781725,36.995362960144725
180,-41.140267807146756,52.17911822410569,45.2292277949384,47.005600978713474
181,-27.735676998949177,35.88205233884364,39.184969057590706,53.64469700098161
182,-50.30133662377228,39.33094785003223,64.37093125284369,64.34582760618822
183,-36.815345847965915,40.79521092846599,61.00155662796702,36.036460882130136
184,-26.02114648403616,45.29508113545058,44.13574094266864,43.59182406842246
185,-21.451983677629038,59.43073123774172,14.248479897224247,37.11382087482167
186,-37.03083747851394,37.59958024381355,31.652496842131374,41.46228951016865
187,-46.30719714039787,64.5762987082185,52.2434807330697,60.539230078213826
188,-44.362234469140674,21.327721713417866,55.74133579560403,47.09562177012941
189,-31.338431539117586,26.03870785030067,27.192987212189262,47.30960234060339
190,-48.61909669441042,45.81233193847794,38.06080305448883,46.349568728270306
191,-36.16339223461461,30.197459109656897,39.15228547373373,27.48141969145056
192,-19.15370795916381,44.94349351855354,22.194974937341613,29.22496972352485
193,-37.12979947130307,24.254936321456338,63.01571438969247,26.48182512586458
194,-37.605936062976454,42.755159148057324,35.917422302041835,36.937973381340335
195,-29.657992681707448,57.68621287921769,34.113141412138646,40.4099724002883
196,-30.91847607856218,40.3152255517549,46.328245901757455,41.49736499590664
197,-30.75345386737399,33.08318243587931,48.25433542823206,40.57394262948346
198,-52.692241380889904,24.594721252078536,76.65806540414327,38.479326770693504
199,-41.27845094315646,59.64739054077699,55.98664177120493,35.0216895529119
200,-17.21270270863189,28.61112344017198,31.081635314827533,37.55619462430641
201,-41.04664475302019,35.718646673716485,49.23095994667409,35.70460791264839
202,-47.87174497564802,54.07625278270443,54.62096612543733,53.028041071366644
203,-43.79566849153174,65.84125319661653,60.692962548214346,40.86779257396371
204,-31.63794051508722,45.36999567989247,49.68263141676477,53.091950765342204
205,-44.772432035378074,51.26882765274084,55.58960999089223,38.60213415993885
206,-10.069430181952095,62.11082432402382,18.201428236787557,30.72182077234715
207,-46.605879744575475,61.217309672783614,35.22272397495959,42.46759537454618
208,-42.91762131805346,49.91896754376784,47.43174963573349,40.82859866501647
209,-21.925681661480095,53.48063409880023,42.38728994258028,47.26646471018995
210,-38.632267648366444,38.70599723113901,38.64994271538508,52.17507044279163
211,-24.429996848721544,44.32499830894663,44.52381138982011,40.26150150436694
212,-23.590888257693187,50.099689695763146,34.14992870959283,30.26902532239999
213,-19.286893419642688,71.8220004861842,61.03545398917751,26.173042346264552
214,-22.25624358029488,35.97120212694422,43.1536706954984,48.66753736181404
215,-43.94520475589145,62.0542460223255,51.55223652655331,49.97722166525701
216,-43.778925482990026,58.49019946339038,45.70905936031495,49.822526666201725
217,-36.172500543619606,46.45968273270844,24.030302152635205,41.97016565157731
218,-49.946393278395625,32.052115915727164,57.778084008958245,44.26308401582477
219,-34.16694281330707,33.03131425672938,56.8059191259954,36.217908005689836
220,-34.31452069731939,55.071974473359035,51.880887499722014,26.679767343814255
221,-16.466076722277947,50.46081825702707,30.09125043489448,42.79424088312139
222,-31.355961772385044,27.119381449111124,28.429661675962393,38.547606719360594
223,-35.33859037475869,58.940513755728446,32.37524351566825,19.58949606322087
224,-18.233025353047267,56.96960174615536,32.45293667487141,24.88833957555859
225,-36.40096801370216,74.24176834753511,41.55640882307982,42.086455937361414
226,-24.01760755590915,65.58240098314796,13.997546292713922,24.238654520864944
227,-53.860165859058036,33.768777720660296,42.98930435344589,45.93971522543325
228,-45.4734101980115,37.88891349257337,49.98178223519749,31.49183608731063
229,-28.693164841468903,41.62840987818564,23.016996223867892,41.70611670891671
230,-40.39702336217996,59.77769873341283,42.83816546712448,37.70384540943476
231,-44.478277073315674,41.69653910030958,43.75546943143787,33.45345556950854
232,-33.36424719855078,75.38997748060905,72.92317965817583,32.30369080236664
233,-38.00352166347584,59.049711884595716,38.6346340535759,42.56708659742537
234,-47.95528229503879,50.09460355072252,54.40206056450455,69.17920524702357
235,-45.22619404332835,60.2009518178943,33.985006851881465,32.88760666884449
236,-53.60980661036187,40.72691184809316,41.10486215946671,36.33848297801963
237,-41.502308213933325,59.526877722496685,36.17384567805379,48.26203210736041
238,-33.18717395254153,61.647459319254764,44.39789061156961,29.674968527492876
239,-49.33105405264696,45.63805614483949,52.92784725171723,30.716335637685667
240,-37.75562300885893,56.78267062593595,44.87769037062217,41.69349951497971
241,-33.01597469544276,7.957663847349934,32.8629585758968,23.679093574203446
242,-32.220403754199694,69.00858708993212,37.33220402626312,47.51005368214383
243,-17.216033056390263,52.29004209604624,42.36151131157618,31.362702933904817
244,-28.99291847204517,55.178462884635245,38.33368635064706,53.50553769018838
245,-25.429469811160065,42.477560479957155,58.83778905155255,35.69188082243398
246,-24.809555841502775,40.743202110170635,36.42533383683987,33.51042796812288
247,-45.997118589288135,63.03318708337858,48.04097032988147,51.89625587770464
248,-12.636999095030797,30.053958730993752,10.996661229817004,34.8599563211962
249,-43.66318995603038,35.35923856176623,44.80330872957979,29.09264451086257
250,-44.41507457861642,48.67537151988987,44.084932889445405,53.333449352746314
251,-46.93612104280026,45.4783829045159,47.25629520835428,44.60623732272814
252,-26.245018679483167,41.4349148298572,31.70058474283263,36.0055047375225
253,-40.3842106995731,62.06587966451991,51.04669754132749,35.214319887974014
254,-18.098069954187487,48.18891592149248,25.995755054741586,29.230244852291122
255,-42.84262340862199,49.2359304683674,50.23434689540251,53.57139841553701
256,-25.698029516280734,74.86967376041598,51.53783129626055,64.30106116906268
257,-56.60363570610324,68.49677366142565,46.34748314180162,54.92881045172681
258,-35.184295931116125,40.22931788850692,47.76545713152115,43.63485203258692
259,-27.508683806170023,63.697648126001226,39.374596455475896,42.02759597663981
260,-26.685827588752744,29.884958494847943,38.364924508942316,42.74924881987095
261,-42.83484534636705,49.248625261334865,39.091856767858076,43.172944582085336
262,-28.916059782370564,67.90780242626924,38.23064365641515,28.614456485379232
263,-52.01459666913353,57.79182741446956,46.715170786544675,41.184387081186586
264,-21.80202873556287,23.584835256447327,26.278826370640054,32.50547246817983
265,-55.80289476737364,56.50774700475873,52.48171931435031,72.46993990032652
266,-41.39121123684331,48.31765190828915,47.52670673521975,47.40612985399616
267,-48.80025641818562,50.5910170890399,38.29739308848663,42.44622313153747
268,-32.552201313253924,73.26550701311733,48.02393759059899,40.44411825640668
269,-41.30723731666854,62.54100164157549,39.139058011070354,26.611036808393536
270,-25.31889586397566,43.226095195971695,39.41164508001711,19.961171284655865
271,-20.172948976329693,43.21497173954022,22.446235374843038,28.432231615322717
272,-5.448753693545646,40.6651099220173,17.022044930634813,6.037980320928405
273,-49.35053703010932,40.143589112583015,30.4892096809298,35.184130699717976
274,-43.02321694019176,60.24942379946017,33.383440205211585,37.83558386408396
275,-55.455800018154086,47.010010749838926,25.988583051473142,42.00121908773903
276,-53.58734560537121,35.44277068665625,43.08192057559169,34.9342908857808
277,-36.72861016780276,42.67825072488962,36.553689999557854,71.77111809603586
278,0.5378361741969548,59.84950956696698,12.598927957649371,18.49667807467162
279,-34.93226159890847,26.313622126622036,54.84585519053621,56.24406912120973
280,-39.23216123051425,34.75989273408324,52.63657938927608,56.64442527083786
281,-42.26036204294352,25.968032369182136,25.950799343771035,33.30745577583758
282,-48.66086351432983,39.38925534104502,53.38523495993108,64.58171001120908
283,-41.49978502206337,32.31957289506373,49.21846673290871,43.2264926662749
284,-26.78804715205435,43.607181658678655,38.590327689500945,22.66268695490639
285,-34.06414848014056,34.63778573856146,53.44929292143745,38.76074101448076
286,-45.31166392393612,42.24135733600405,40.47873814767189,43.54152861035823
287,-45.13247069539598,46.786841034021066,68.91695378274699,46.402440227990105
288,-52.13781719914307,65.58249955499306,50.09220412825322,49.179092219413704
289,-49.33206415103116,54.54274824630752,51.3793492953348,43.53182906300373
290,-30.322936967464614,56.95869966396067,56.175397321182984,42.90761840366197
291,-22.043764365913933,66.30385109661609,41.23316167645747,38.65899527254512
292,-23.566976470348372,60.2142489587042,26.915143334037978,39.729140174289924
293,-31.54877811975927,32.900014273448335,13.340953721509932,11.500641505992514
294,-33.008008557728886,44.21951285636195,43.547563346006285,30.359143875837727
295,-27.47588206252248,54.72293439442577,52.61969854989732,60.49601057498017
296,-15.68689174300439,59.573820178727004,55.00347159288413,47.27265556258718
297,-50.5885791430669,63.364719277107,49.67622252046856,44.67375884592842
298,-41.83932057159746,35.09130611112788,54.17840579669887,42.28434258373063
299,-45.11934661825978,45.15807588974375,48.40173974676343,48.062939282626516
300,-29.082616905406503,49.05445301006358,50.45268420059775,40.52405968084978
301,-25.401950761819222,47.7857105571106,37.56704611993442,45.4844940100985
302,-34.92627939971861,42.195658434736245,39.60483237349141,51.98758835194097
303,-8.333696734561363,46.75977188086274,-0.08135099324897155,42.76034101662359
304,-53.88083921478303,38.08581555562127,41.53518623128259,47.04795988675369
305,-37.93814927512035,60.38913669893069,33.01640147835738,47.66052853629232
306,-50.125212625840334,76.6425527732232,61.11499585020569,43.36289855842071
307,-27.51803621113887,68.86602205284782,57.92143057092087,44.51982055165976
308,-32.950496809083695,37.09111132790747,24.52601627768096,37.31818641094757
309,-21.1978892317987,47.59163039894832,30.698456290815994,66.13511151934777
310,-39.210211807394316,58.63460000231799,36.19063112721075,49.48664623845137
311,-41.07593918290265,45.034474461946,43.33421566959941,47.36453610413638
312,-37.55606994331701,58.36375598507617,45.09759579946773,43.28673235253158
313,-39.8434664046295,66.72133258340692,37.072493510587435,47.842195366141105
314,-21.59486033565703,58.40453284744418,13.82167510577878,41.26736699964818
315,-46.599837558404076,34.01512292793691,55.49320397067196,35.33247767998014
316,-50.038875175863865,60.155334666014426,65.69295245343619,41.57757530738464
317,-42.270697359303924,32.28894088701384,23.718481094183694,27.83204714837972
318,-40.49239674411673,68.35024941344713,34.24251616000336,39.65501561665066
319,-58.463194147690636,55.896631153718076,51.12099079058755,54.37445026350709
320,-46.360396574261635,60.67505530860731,51.78960262458913,46.24780347646278
321,-36.437406975721984,54.70021411664429,46.75388549590527,44.33138272725554
322,-14.394887523992761,52.46254804372299,20.202022768374903,23.74159357859976
323,-39.19210838719422,55.29337227709294,43.93027271370808,33.575103889992505
324,-42.4576760458412,56.5370035063256,48.06719918665049,52.70289289392536
325,-23.118630311910678,59.793139419506595,35.389726346819245,33.31769692616701
326,-43.47164171123035,58.60215320198994,58.848363248135826,79.12906244002741
327,-44.47388692591844,63.32856900999772,37.439148417020135,32.5063870618669
328,-9.404987074035716,56.35792126851171,35.956420839629985,18.828330624053635
329,-33.040493919769276,57.360878904094754,24.491201552643307,38.91595704374413
330,-28.551966657905965,62.17194141644002,36.90859252651994,18.006435103450343
331,-33.99780158621624,55.226617442220984,39.459489159635545,28.562089801185024
332,-36.09836586212325,41.37694094174157,36.53603678175952,55.640001867268644
333,-38.45690709153787,57.36434294693255,34.04376445199491,13.05078492344474
334,-46.04350923701986,60.69253110133081,49.831887747657326,37.49284279592699
335,-33.91014735235034,58.42188027830048,36.901174861769825,49.329008658847044
336,-16.497122071782844,60.14343125594258,10.360771876704794,29.700341633107094
337,-37.890875488177684,66.1459750530209,40.61896540400953,50.766669542034734
338,-26.871588978969847,36.26426165716515,26.056687217794895,39.64626905799527
339,-40.686048087820296,72.55263525283365,71.04318149251637,35.03287982225513
340,-41.831084997472004,34.09710173527568,35.58383044250899,44.51800032019547
341,-50.42436161417445,34.89603662004572,48.22042128442805,48.80625762779198
342,-37.11204122921478,50.65546675670925,37.01684095616672,35.11002087071487
343,-11.641112657907101,49.90040459768619,14.4890060025721,47.40603088388026
344,-35.86785683610128,53.33967702001865,47.846341604348346,54.91895500877443
345,-29.993050812677723,60.7758840614592,61.0580551543953,84.0378616772305
346,-35.23070198793879,54.22738307213158,21.28292543724495,41.5349137719737
347,-31.75401001792347,53.93352724751446,30.144695315520938,44.20596457184645
348,-32.266490407239225,38.190545484118154,67.51716202006779,57.411095325738074
349,-48.1109056772903,43.488154294793446,60.29182328470608,32.063839605133644
350,-50.15160906427701,47.83794355761499,45.6372666998444,53.68276020929542
351,-42.65188545219466,37.10234061670705,35.13830221107733,19.878238987429476
352,-28.051300108294008,50.51785158233511,45.84245329591007,44.18910865946893
353,-23.859728354625727,48.068207815022106,33.94805033476477,21.702259430517806
354,-46.44344239226792,62.14876740070566,67.77326499508625,53.58995271580376
355,-49.28687807975814,54.26053476586739,57.36956921367807,59.52049811050181
356,-43.660541485594685,57.08574153771891,23.49456049331859,51.00520731648908
357,-20.159100669858933,37.962265796034885,5.074097881811934,31.013674520736732
358,-32.80488531519584,61.95883375479017,16.290232679292256,29.410500080250632
359,-36.56665794186387,33.82815764635298,65.3289775970425,42.47477109562681
360,-49.565774467735956,41.8027420766197,54.37497300483655,37.76862370695385
361,-26.129912095185873,37.35983951865439,56.08026334882248,69.54332309038308
362,-44.84374167289516,50.55917459044107,56.41241632256254,33.14672462923376
363,-36.45951264377814,37.38008500467028,49.39078134203457,36.50221935303726
364,-42.5994980166227,36.340563375436005,61.660213525999765,52.31088424852364
365,-21.584014460019397,82.87294219465002,25.695814432363395,38.11002598523284
366,-33.673458157257556,35.55481080241677,33.19508573422068,37.4026225980783
367,-46.02461926576006,70.11424507657232,47.629081226534545,52.60987557608324
368,-46.8769640206593,48.148722439788514,57.404325012871276,37.3883527383575
369,-30.708194858184637,24.774331771479293,35.574844902243235,53.380441609814724
370,-44.95491208643483,23.432114981795902,47.262892820683426,43.444035385510794
371,-65.24818194893794,58.690219679705386,61.492147350961766,48.464870160706546
372,-35.762977106918754,43.1437806581375,20.85369020670806,28.12025776934728
373,-37.48935262209128,64.6029204605216,32.286444166971194,33.00826473718634
374,-46.589001008258066,52.788839356869836,38.50548176651701,43.469042332852254
375,-29.414868212614476,52.50345775843013,67.47993786002351,39.35210865616142
376,-26.10333875624262,52.13269050207663,49.3979666235563,41.9663906998244
377,-45.42786574630072,50.87941669729684,43.65337171433882,62.54570521299334
378,-19.91514704650374,5.312988145499413,53.29866274098501,33.11922484734964
379,-56.68359125742835,50.598175162513286,39.49028201990551,36.614834945444784
380,-62.73097660032225,30.104157868624597,64.39615598509099,59.011148186443016
381,-15.143406549642965,51.01283444198114,29.00936310280803,28.02581458820722
382,-46.20093571011909,86.64046882547271,43.643480047397574,43.529052235166375
383,-39.38655957971337,70.71891735019364,47.30354525226898,61.96052630710067
384,-33.63392480322211,54.432885556897155,23.915646484764824,34.5691201985749
385,-44.401617533529695,65.02065565071217,71.18311529242632,27.718322731176254
386,-17.513754367231808,38.87832206674942,30.751890050027676,16.87994416860048
387,-17.1820874189867,63.96487229091347,16.326205072070046,22.18067475891264
388,-51.35483320922841,40.243898471113894,43.76068910507133,37.81485607945341
389,-18.088114206285372,52.87620115397541,29.270677074594886,17.642294263231967
390,-34.19676155692036,46.5474160492816,46.014584520273566,35.66199113638901
391,-38.5650960844124,60.52517834601264,43.81851842145639,34.336089942315866
392,-36.553639143255694,58.65441116335637,48.65607620097238,54.96421935274945
393,-30.779281748015574,62.02377724121372,35.74967474146308,21.478783324607143
394,-39.11577482824415,82.65917980881817,55.31001601024312,47.53265905790499
395,-38.499180992136424,37.34014931665182,46.610582121191726,52.03117782167242
396,-33.00418410924174,41.551227356825514,46.21575787545295,57.16182832025221
