unit_id,HarvestBiomass,do_CarbonFiltration
74,19.00061630825842,45.0
75,16.44570589746628,45.0
76,14.210343386669852,45.0
77,19.360577744897004,45.0
78,21.00177214521517,45.0
79,18.1570151886723,45.0
80,15.63455201133042,45.0
81,18.792006099561235,45.0
82,18.810986920719266,45.0
83,20.210020000676007,45.0
84,14.420603958825023,45.0
85,16.363169665124314,45.0
86,30.383845969311572,45.0
87,22.812515545300585,45.0
88,20.311292462543715,45.0
89,19.44689412349859,45.0
90,21.850909695209065,45.0
91,15.674467563620656,45.0
92,12.502376244655515,45.0
93,17.255188424504873,45.0
94,23.821500037053504,45.0
95,16.128826718866325,45.0
96,17.53520281969071,45.0
97,20.372080417999708,45.0
98,23.851796352870963,45.0
99,17.681847563802453,45.0
100,30.9261691411766,45.0
101,22.00891719704407,45.0
102,17.934760883597864,45.0
103,16.43651803893446,45.0
104,22.454016154159103,45.0
105,21.122541831168686,45.0
106,22.35885015769871,45.0
107,12.820649929840247,45.0
108,24.094930652186765,45.0
109,15.719511000578224,45.0
110,21.32140969771066,45.0
111,18.931076095537712,45.0
112,24.555317820790908,45.0
113,24.692344089612547,45.0
114,25.653986242809207,45.0
115,17.880580917430702,45.0
116,28.348875984258157,45.0
117,21.395106781785266,45.0
118,11.8995531112375,45.0
119,19.276054048362262,45.0
120,20.199092223861385,45.0
121,16.651641547543697,45.0
122,13.720455213333741,45.0
123,20.473726510076823,45.0
124,22.414562952898482,45.0
125,16.291305856631112,45.0
126,16.18317915389472,45.0
127,18.20511663717582,45.0
128,23.022168097657296,45.0
129,14.780704351790977,45.0
130,25.749758821103804,45.0
131,10.763681013543987,45.0
132,24.758788891912857,45.0
133,19.852476227762025,45.0
134,21.69860353710618,45.0
135,20.36216555265469,45.0
136,17.45768447336214,45.0
137,16.93204411425519,45.0
138,21.60550264115831,45.0
139,16.622194950706632,45.0
140,24.84319324171811,45.0
141,10.718565767061802,45.0
142,18.35250718001869,45.0
143,11.227777969393653,45.0
144,15.070650834774105,45.0
145,18.686378302231017,45.0
146,20.850926025769095,45.0
147,18.246657302581745,45.0
148,15.034477768918194,45.0
149,23.58959120682792,45.0
150,6.667897349790975,45.0
151,18.485957618886125,45.0
152,17.561438800577083,45.0
153,21.034375893199115,45.0
154,15.95434693635043,45.0
155,31.69408365627907,45.0
156,13.79754649859916,45.0
157,12.394870253563365,45.0
158,15.103447246311696,45.0
159,19.611233902966354,45.0
160,23.11496880855347,45.0
161,15.999595804723974,45.0
162,19.42078251500932,45.0
163,22.93380576600171,45.0
164,24.732953538166722,45.0
165,19.843774264269566,45.0
166,28.41059606749409,45.0
167,17.967093485486732,45.0
168,23.862306348068152,45.0
169,12.24175004681742,45.0
170,28.177503014031494,45.0
171,21.833478785559734,45.0
172,13.683607624522466,45.0
173,15.973111990258683,45.0
174,23.03821272276471,45.0
175,20.5664513797448,45.0
176,22.469825866481127,45.0
177,17.15963963945153,45.0
178,18.639732326354977,45.0
179,27.45540174727423,45.0
180,24.591882457201066,45.0
181,24.60450490865899,45.0
182,26.58563925567229,45.0
183,20.429658384333077,45.0
184,21.1278025235558,45.0
185,20.7715177229218,45.0
186,15.61066148737719,45.0
187,26.98556048122086,45.0
188,21.349846898666996,45.0
189,22.184303924470022,45.0
190,9.818998985265065,45.0
191,17.194673076489984,45.0
192,24.183849306975546,45.0
193,28.12443951421907,45.0
194,19.125788558777785,45.0
195,21.698914626499647,45.0
196,22.986920556354526,45.0
197,12.051881658528481,45.0
198,22.355534444706272,45.0
199,-3.670368677677306,45.0
200,17.6991516614684,45.0
201,15.398019795736465,45.0
202,28.39148023806176,45.0
203,23.981496881725143,45.0
204,17.359329168523495,45.0
205,19.24627806251879,45.0
206,18.788572398957932,45.0
207,23.207875720489213,45.0
208,23.27823486941291,45.0
209,25.780056073885138,45.0
210,23.33833992933461,45.0
211,11.80580195984062,45.0
212,18.135955576930627,45.0
213,15.715548928044173,45.0
214,10.460275182483212,45.0
215,27.76291865127595,45.0
216,23.505726563579408,45.0
217,17.65848444630858,45.0
218,21.99903392575547,45.0
219,11.870513194129867,45.0
220,16.08812308744034,45.0
221,14.025353589188015,45.0
222,26.636191061244823,45.0
223,10.810967432662304,45.0
224,22.649985414059035,45.0
225,20.859256144166817,45.0
226,16.88415618607837,45.0
227,19.754267201237404,45.0
228,24.956035573057026,45.0
229,15.775826301557737,45.0
230,19.621021953046345,45.0
231,9.745881871969852,45.0
232,21.614804312360672,45.0
233,20.188322207270037,45.0
234,23.17052357743146,45.0
235,11.983139448225934,45.0
236,21.818122156931167,45.0
237,24.06176601712012,45.0
238,25.010734962893757,45.0
239,16.610981145038117,45.0
240,26.516781484635995,45.0
241,16.701370035692324,45.0
242,18.957363962051,45.0
243,11.528051340544023,45.0
244,19.144001201712694,45.0
245,23.24231288612148,45.0
246,24.212225757258405,45.0
247,27.14451303869329,45.0
248,26.294922544117505,45.0
249,19.917299194627994,45.0
250,19.93856879347395,45.0
251,17.202577543407912,45.0
252,21.871732942567,45.0
253,27.528881227416164,45.0
254,20.265865156960018,45.0
255,23.87341989708568,45.0
256,19.194953627127084,45.0
257,22.011098860492194,45.0
258,17.735336204478145,45.0
259,25.72434696426413,45.0
260,11.495000120501265,45.0
261,18.473236155500434,45.0
262,17.37639780451597,45.0
263,21.697999062537043,45.0
264,20.149790870814186,45.0
265,20.906357357379424,45.0
266,19.736652223244946,45.0
267,20.517749964448505,45.0
268,16.633822502612457,45.0
269,19.14956545271695,45.0
270,13.295121443497292,45.0
271,15.043088721494584,45.0
272,4.329223790881153,45.0
273,17.131328875644424,45.0
274,22.50078649785472,45.0
275,26.502450759612927,45.0
276,16.590241798548558,45.0
277,23.65365722647385,45.0
278,9.893584761998655,45.0
279,17.17701225339246,45.0
280,15.466928137286619,45.0
281,28.690691308130347,45.0
282,21.377164929828144,45.0
283,13.785266455418272,45.0
284,23.539741061597347,45.0
285,18.54742343445991,45.0
286,24.11213040992161,45.0
287,19.239319853988253,45.0
288,15.953894394547858,45.0
289,7.859112594637338,45.0
290,18.545116114292423,45.0
291,13.458755803803212,45.0
292,20.380734749125907,45.0
293,23.71781902625229,45.0
294,15.975665430699369,45.0
295,15.897999688397578,45.0
296,12.965722796664014,45.0
297,15.937506988599772,45.0
298,14.695290689154863,45.0
299,17.24602507240885,45.0
300,17.445044142997403,45.0
301,15.731736675949968,45.0
302,21.07956449066322,45.0
303,19.655159688507716,45.0
304,10.845353012470651,45.0
305,20.327325650568934,45.0
306,16.811270495943965,45.0
307,15.399048897193966,45.0
308,22.775990240810607,45.0
309,19.302489378859427,45.0
310,25.725584922126533,45.0
311,19.780195602406287,45.0
312,21.230703881058947,45.0
313,20.563965343415084,45.0
314,13.469246562761617,45.0
315,21.795286960149376,45.0
316,16.2576654170621,45.0
317,21.39744489509657,45.0
318,17.338246043637774,45.0
319,17.20532510881527,45.0
320,13.577203698018284,45.0
321,21.67830126785586,45.0
322,25.718908192035137,45.0
323,19.235086761964546,45.0
324,16.557405726799693,45.0
325,25.019247986461295,45.0
326,17.215820576975595,45.0
327,21.816286458897338,45.0
328,11.764365887999304,45.0
329,20.85669948534636,45.0
330,20.005506321720326,45.0
331,22.469071944489237,45.0
332,16.888493632102005,45.0
333,16.373940124665765,45.0
334,12.252430535666885,45.0
335,18.27697252928177,45.0
336,17.682714795324333,45.0
337,20.84057635045806,45.0
338,17.302237209779758,45.0
339,27.896471547888783,45.0
340,15.308533229287926,45.0
341,16.15414290372459,45.0
342,10.63426850515686,45.0
343,13.039552593475559,45.0
344,18.218706567621823,45.0
345,22.83172796336721,45.0
346,23.361684238622008,45.0
347,20.488190545175655,45.0
348,22.161431399659705,45.0
349,24.71885246360801,45.0
350,15.558979939353499,45.0
351,20.50628256011003,45.0
352,26.268828980906218,45.0
353,15.830334872603267,45.0
354,20.563640368486787,45.0
355,25.503494955969497,45.0
356,20.894376918703383,45.0
357,16.817747206936907,45.0
358,20.851819269331383,45.0
359,21.367059354599764,45.0
360,22.48300252881268,45.0
361,21.990685317428706,45.0
362,25.450458750135788,45.0
363,20.33097652596676,45.0
364,29.744439350538617,45.0
365,13.55154572023327,45.0
366,23.55966207436402,45.0
367,12.391705717124442,45.0
368,23.789208642227713,45.0
369,16.089325382537766,45.0
370,22.48427271037774,45.0
371,19.584116870622886,45.0
372,21.275031401452026,45.0
373,22.990410127530424,45.0
374,27.19458733111299,45.0
375,19.404308634630066,45.0
376,25.062888927026744,45.0
377,23.415602992273314,45.0
378,7.5425451639894225,45.0
379,21.17615376479064,45.0
380,26.14802478421187,45.0
381,21.564074573572714,45.0
382,16.466783086079218,45.0
383,19.837566592777566,45.0
384,11.415264260166172,45.0
385,18.809422231549338,45.0
386,29.551164166481783,45.0
387,18.360120404153836,45.0
388,14.504779100949067,45.0
389,20.76855088464855,45.0
390,17.604868328889758,45.0
391,24.089655330775663,45.0
392,23.176956611819335,45.0
393,21.270866224119917,45.0
394,19.214898949677213,45.0
395,14.63836436095003,45.0
396,24.70547970050168,45.0
397,20.701026743229306,45.0
398,15.925184581167333,45.0
399,21.980764850926796,45.0
