unit_id,ProductTiter,BrothTurbidity,DissolvedOxygen,ViableCellDensity,FeedWaterFlowRate
324,17.22910372482774,58.66694578958658,40.085834399566636,63.31406389934494,34.81068412600875
325,19.98945267444533,45.812549564535544,67.75122666008005,65.20079546619435,41.44254203061546
326,18.998612849631233,25.33246421794724,51.50967565361216,37.29704163145547,50.26585376014145
327,8.35453976623315,47.07143287289616,40.28535914212547,72.20810424051307,43.363736532607206
328,7.839813993717748,61.66499998752492,55.93344641476198,23.307398116218817,46.08645615075673
329,30.99225143059212,56.15418574014926,60.112504190227256,57.11118631173336,34.154513459977736
330,28.303124275447317,33.04687627019398,67.0073260122359,52.056514398648574,43.433292123561145
331,4.270386367580313,55.007870656979925,47.928817852975676,50.46623611175819,45.929304378265016
332,21.145109737136668,27.974877437567446,74.76622118139638,65.06442736856256,42.52469641189726
333,40.70493377964199,42.31290598735095,42.72555424044717,43.61393453014426,33.02232010942867
334,5.3422255864732175,48.37000496709412,33.1177953470087,72.5734121444753,27.57207993905555
335,14.045244538216451,64.71087036629879,74.03283363660992,40.389736856393895,41.9910609336207
336,35.8032611662117,32.6993584189023,77.09621725015685,71.86665145398008,42.32779720694792
337,16.142181603729167,59.0857564234377,53.89454691088512,59.728088815539884,34.78211569425743
338,5.411096824273637,43.05568851515104,49.17245513829732,59.12264994514274,60.97353948682658
339,35.36859208061435,-5.768435418751885,44.221583672308604,55.16174141768135,37.28711357046151
340,11.92261926063339,59.844406654620144,64.55764322296629,31.77070999925658,36.36948145772807
341,10.240214324309344,55.26425378126914,53.722104663683005,40.53973001124235,39.45297503516199
342,14.892127135314606,54.357492114030045,52.05489161422521,65.04522644780421,40.57446013180096
343,34.15139919622878,27.022785193010343,77.91234125287832,44.748989367805564,37.97609480120985
344,-0.5283242161246142,54.37813301358355,25.439851372126473,57.17025253272945,46.82724747774237
345,33.339189009695126,22.821480374364363,53.03881381586514,51.74238559593059,38.9500889258522
346,54.502011684613976,1.0770913583055552,65.44671252946843,54.04702636392843,35.33331286383829
347,29.031815690225844,28.05435906455172,68.99670419703615,50.35376152410654,39.96395298939926
348,23.45531547788458,39.689978287801615,57.72071559376197,59.72390969360552,46.34168283064433
349,11.754639325824584,56.40859009238217,44.906540230915965,50.19669333986847,48.528945199761694
350,12.740032244193138,55.254170360727876,50.3522042000098,58.86023267044518,40.131564701661716
351,30.838427779664137,29.656970742920482,38.98158534899329,58.19312971903887,33.38943129117342
352,25.886058530182336,51.330555020385376,77.89969118021038,69.1553395654659,48.25277872825246
353,16.6514114169934,41.007128565849854,63.55803944446817,50.34271777232252,49.90024496344113
354,28.778528979270725,56.441406244993985,56.03006769181229,43.709028971353476,35.79250374995922
355,22.62971150993965,36.43251799867073,57.0919016465577,29.797037996792117,38.82142040432973
356,28.32486129345448,42.30107262306847,54.25105576281709,31.802351604283487,44.2411246222621
357,38.15578107843591,25.30353845140765,68.15744389806797,29.799857457339915,36.50972649104007
358,21.48670979430726,64.75049068613708,58.63063061594007,56.41202053703537,37.01199053858066
359,13.628588445546317,32.97019805812113,67.31444589404381,62.79050413892053,42.906846314392624
360,21.720331045832577,35.291921890893235,61.55578904336191,63.61372479271592,43.97631091669375
361,18.775519351340066,48.15528942864886,69.22417869068151,51.604298255527404,51.111740724320555
362,41.15576842745084,8.47884346175594,48.73489951497206,32.95260540733541,41.41137840937751
363,26.084880784429874,23.085322934619768,66.59407368738127,58.74834680307025,36.927538789024055
364,21.866291081815014,27.304467315575025,59.22451877276763,61.59196831748158,33.41990673876512
365,22.166920736263364,49.247744473116796,67.96387198019048,49.378173833743546,37.93816601439778
366,66.16235414969712,-16.269102500698708,59.22920569429538,55.49838600994924,32.02797267911596
367,13.491401105269743,79.43951961023024,54.90732509825958,41.367299391988475,41.07734216708658
368,27.683206024762256,18.968515947520793,48.16706135420475,58.821226747284676,44.948822111870456
369,30.120247876585484,45.09864852234842,71.7746477168715,50.638638355975154,27.603016425897547
370,15.565333364099981,37.24835025538806,57.95137084032822,56.15850265907903,32.80711958393439
371,29.90741324474073,40.272473907352804,40.76420130952499,32.20992904584755,35.08565110559847
372,15.494460985100755,61.387194226275,62.44515302937079,26.990806284868757,43.867584875003935
373,22.217952924883768,46.82410072703108,56.17314717298305,30.562106506113555,51.165361058643896
374,25.102394808133916,61.405088709137345,45.85769871572556,60.331336426339305,37.48124950607385
375,10.158530949196054,87.95047532769897,71.83245702506433,35.77300926689783,62.099620816209864
376,20.802228477202394,60.94428739345164,72.6327361404381,56.81391808447925,57.34874262352148
377,35.145775937696925,51.52424409200826,58.36403506527348,71.05058756457986,32.3897653315739
378,17.39657165268975,41.41130983005803,64.26141204850174,49.53823105655485,41.44090836082403
379,13.724526404937189,39.923276404433686,38.96759310375966,58.046882432519176,32.29819042415478
380,14.091386048790294,1.3081649309535628,31.03750276565571,61.155274382377975,54.87893328716081
381,15.854370392427189,37.57138679586076,59.039607887710034,61.5241922870308,49.46639796144264
382,11.645213554968452,65.02175935414448,50.2987307079007,35.677938994703524,47.65850918096778
383,15.590882532483711,60.44589227456311,56.220674486116856,48.495297410268584,35.89176035749093
384,56.20537142402107,17.778168460505114,46.63038883885701,51.18363693121043,37.706268154286796
385,35.782044762414564,21.429395225475766,56.35841464512936,52.498680906917414,36.52099506947178
386,46.84742516680816,29.640311513546372,47.60171610056935,55.39832697461327,51.43935048567249
387,21.535252361757234,62.81660258093578,62.74908640299731,57.98867897944359,44.487690155355445
388,29.693693877917454,43.249363048751306,51.93277161129759,55.12387802894335,39.48600812483467
389,12.866057099328629,38.41111426288486,59.31693349740301,29.558497996079943,38.40270397154759
390,45.68953765964411,37.75123174644987,66.53616487296468,39.54885063768944,39.13374136756736
391,52.518328537715036,33.786004638767174,41.71971893615277,49.46426535888822,50.2057239136908
392,21.126516664656137,37.78417121545611,71.8221153540523,81.30155439017506,38.192211145290536
393,44.12608986079922,31.637622385618325,55.9378727893877,55.45571638580317,32.00015624299658
394,22.843434902806933,32.385160569761055,58.30856484537048,55.88038497473444,44.9896104831032
395,14.906530086452038,59.98988340549745,60.56711772913221,42.63862484414838,41.59587848832415
396,36.37472146265558,8.27854755529977,65.54967125486223,51.416823956717735,43.01316910572881
397,32.298349808210304,30.352980351758006,63.11273397529,66.30480282620226,34.518302400940364
398,31.86010630562754,66.70923146964294,60.45381750047876,50.99487612545778,35.118077472735486
399,42.499298226612346,49.79588957531721,75.0774959894758,61.105662319775384,40.79917265504385
