unit_id,ProductTiter,BrothTurbidity,DissolvedOxygen,FeedWaterFlowRate,do_chelator_dosing
38,63.05300116010264,22.003447103613105,51.57788003490132,33.77339179461053,60.0
39,65.39212277340239,-0.6720616666958747,46.66380411481094,39.15459490823456,60.0
40,62.13877437402532,-4.090135435800193,48.05151183879543,41.70237973047487,60.0
41,68.25325315145285,12.472191213483175,78.08088598972064,48.25454044356058,60.0
42,55.00176925044515,-13.42583594032568,47.465897991548246,50.755392613423275,60.0
43,68.73450631031388,6.306085540042611,58.8050337792268,44.748018192443176,60.0
44,71.02409598046074,16.567619091853622,60.02890174421974,47.50151014117246,60.0
45,70.04951204769978,2.7187511773396604,67.8597521984721,35.221669383835035,60.0
46,69.99612864779328,16.29729066179405,63.143004739757764,30.91579634451254,60.0
47,61.08217862394521,-18.54416534546132,52.209691033727516,32.48927268601217,60.0
48,59.96724376341792,-5.40985011325928,46.27139814107407,43.99286055500873,60.0
49,57.08446815544014,-9.622422651786632,56.7796347258715,38.01530121855022,60.0
50,60.55429705248815,25.7845744012278,53.973843003620935,30.711111818731816,60.0
51,47.69783520141152,12.767870599950495,35.33884270202622,38.54556153564762,60.0
52,59.921517102051794,10.039250077012015,51.74565816321372,40.46007618492564,60.0
53,56.07506586348585,-42.88318548787763,41.08477436855139,39.06244619659566,60.0
54,64.82984321482064,-7.73267746197582,62.35066895946281,32.91153150598594,60.0
55,60.529656789125426,10.523521849405256,57.123235334721,41.667777790336835,60.0
56,59.61044433534804,0.027522751746587915,56.18976184952186,43.69333623294413,60.0
57,57.135946874184526,17.26728351809747,35.89634570321515,41.21118057863826,60.0
58,56.387239189671476,27.243138686796705,37.26252386354042,20.848965769150844,60.0
59,62.95154912856006,17.43917548178679,56.88464278616944,31.975396373145426,60.0
60,70.49950235304297,10.530418346380152,58.49897983259605,31.93567053444475,60.0
61,70.3458765821193,15.872828772774586,55.42307220753644,45.00149145855735,60.0
62,64.98491804958351,3.9483492690642406,51.45949775538216,41.15837473971618,60.0
63,65.44587275922125,7.453559745391563,69.02682413997557,53.64517940014608,60.0
64,73.28971340779758,-10.278912433717524,70.46802536935334,47.34010930523947,60.0
65,70.13834413321571,4.986474135634474,69.43172497808952,44.99632739460062,60.0
66,52.554135503742216,-1.949509204815607,46.46583998979803,60.421563641518816,60.0
67,57.07491170397666,-19.870739350511272,52.090711949219944,41.20459136074708,60.0
68,66.03329117850674,1.6195543858269885,53.29607832003559,33.92020145225932,60.0
69,58.62462455602113,-25.038796006192747,49.92090205446802,42.55473744452332,60.0
70,63.2894629799807,20.89435546247786,57.35232980990259,41.59212107080791,60.0
71,68.0851058224814,27.986877438751744,53.58857935624221,39.70261317769282,60.0
72,56.42838317372031,9.479033679698091,42.270834755919246,35.275487101750706,60.0
73,49.253897050241214,24.619463114136487,32.19814979866507,52.99382430139955,60.0
74,65.07399072977525,5.396757061694762,63.01832175924504,30.912888436626442,60.0
75,60.54549125818289,-2.3572353770173313,48.86873412969226,52.85289757458366,60.0
76,61.178501845585295,23.216817054623537,55.539568623444794,41.930127419321266,60.0
77,52.23719353373888,15.64114531694694,35.1703461294441,31.20505975142168,60.0
78,74.15732374660712,-17.016210511600704,69.22375945791977,49.59277924638863,60.0
79,76.78592751895802,-4.549473151736416,77.53706512585543,36.03622166470466,60.0
80,54.398717817226526,-3.1781733760497355,39.36419913720156,37.583224069211354,60.0
81,62.36132736652215,25.205209587575993,48.1066891816261,37.905823193379504,60.0
82,62.05681624697432,10.203388666253435,57.13373712947573,47.791070876422715,60.0
83,61.247165156793606,25.9914281958835,57.34842056424554,37.485558847862684,60.0
84,63.05651645713095,-5.478651710817334,48.850018935614884,42.089886218621594,60.0
85,69.42905032909972,19.823057951861394,57.36796927415378,36.88334712723665,60.0
86,63.49822953171517,-10.987431311325071,58.89649991380062,32.07300616903028,60.0
87,66.32763685476291,27.932514020613763,53.48994020953823,38.50024955465924,60.0
88,62.85960409765119,-11.101493261534586,51.07768042982215,32.87424287048547,60.0
89,56.29319755709529,-16.830224401665465,44.84188627759274,32.569393080780614,60.0
90,65.44078138732455,35.958103999603836,64.56141980202133,45.88976776508281,60.0
91,60.09817968839553,11.196735333715708,47.969912928161044,34.720031999445894,60.0
92,62.984095553931986,31.900249834514348,53.980896331208854,37.674810304478854,60.0
93,59.75154121345608,0.21621261719019902,46.60686469652432,28.140499905285214,60.0
94,64.2157961884306,16.15084493438729,55.82190348989121,30.307959131687323,60.0
95,65.3946050891368,15.43147354860231,61.64207954737103,26.016841384094164,60.0
96,71.55630523173097,-7.562565837826617,76.6384150382341,39.17486856342678,60.0
97,73.66136178815614,-9.78896378734719,78.46781867156359,31.237247136032416,60.0
98,51.471049218431546,4.1160419210277865,52.290298645599364,33.80668318218212,60.0
99,57.50865197483646,31.356742860804815,39.221630903095566,42.991005535236916,60.0
100,69.74999066859007,8.716438911849684,57.346206051616534,26.048917817507064,60.0
101,67.4565700154518,2.2080324265719584,63.515631230773295,37.59458599836106,60.0
102,69.13825680291963,4.807678796009008,68.6773135015187,39.28224331546082,60.0
103,58.78082666754814,-4.424211620149082,50.66240093907229,39.1833564314491,60.0
104,71.26013352907081,7.653104861998113,70.38723162534262,30.883489344654787,60.0
105,70.24959252362524,2.882573290512547,72.63855506905675,50.73600947295735,60.0
106,62.22356539612048,4.005848805481891,56.40036808238652,47.01785290242086,60.0
107,57.26065569667788,10.34602759238511,49.42305833519073,49.18139376248938,60.0
108,59.87669488322435,19.17122293183276,57.416488927072564,32.56066218845579,60.0
109,61.34777848841,-1.0212448665213598,50.694287369206734,55.58875816047034,60.0
110,77.1064191385686,14.185682167587402,70.72010918032983,37.97159805057672,60.0
111,70.49110427536245,8.910430941475845,70.18953077714092,48.02336512704878,60.0
112,59.034028371201806,-13.54460383181558,55.86417009764856,38.315892407339334,60.0
113,69.30523319185848,-17.032123418031478,68.8953276314542,40.08435369674471,60.0
114,69.38495556489009,28.259116980224,64.76463890572552,29.99626511903451,60.0
115,65.99182519877624,-20.20412409226102,58.1632909946424,38.25502787584088,60.0
116,62.69596385698901,14.656508034560478,52.467444601473055,37.96385979343802,60.0
117,55.529259171085556,18.395316380604513,36.28730081436622,31.681771829398617,60.0
118,76.41635363160344,-15.780093976115753,62.666174672339714,34.65783868416444,60.0
119,59.41764320087595,25.118281582908725,51.69755294105312,33.392545705840334,60.0
120,73.57814919772983,21.235781822593342,68.70712933520694,43.40152988488751,60.0
121,74.22030402616448,-19.21399146756285,67.68526662712641,37.158356225396275,60.0
122,63.38022379217167,-8.809342607001929,56.20227499698697,45.7606025809841,60.0
123,59.17257581092644,-17.14866149393491,51.78383281440368,36.92519682714258,60.0
124,63.11584855865576,21.130861390520067,40.179215318368506,43.111053937329885,60.0
125,66.51921845402451,-11.445519802642021,47.30538452320606,46.28177457013193,60.0
126,65.27811501649452,-35.10190363577704,58.25504528696921,45.84729160223418,60.0
127,72.23398833433274,17.58690794199464,68.38245098331166,49.0570541615119,60.0
128,62.900089905523416,-4.612530781366437,44.24089070852462,34.47730872934025,60.0
129,58.36475893307364,2.979734110694104,47.25348973731521,37.23856319733223,60.0
130,55.397149554417624,-13.472966842610111,38.355016627070555,34.66290089535452,60.0
131,66.70724580794138,15.953173325416675,65.16619489326442,44.43636721324195,60.0
132,52.90468905519512,23.126518591864233,42.85536432244892,22.150270492028067,60.0
133,64.88623861348637,22.247234248063364,62.147513127201066,49.177919977645175,60.0
134,52.4327999409108,7.816579649736105,40.5827560364003,30.235068219089857,60.0
135,57.30706341157382,2.536633281298251,47.51127862998465,42.53522181615162,60.0
136,56.97695081720481,24.732763312351175,40.70909706388769,34.67152259401073,60.0
137,50.13025172823528,39.57328612303964,46.384013825241674,39.70332875335592,60.0
138,64.51116780955056,19.08881684142385,44.68901123749733,34.47091613753652,60.0
139,56.91011925690063,21.322351872391287,40.232691415166386,35.91763834389995,60.0
140,70.03633890748799,4.254571117739037,69.11423414911182,32.3488290316825,60.0
141,54.49672316254679,19.620217131671776,54.44319267943357,37.16513081054607,60.0
142,64.67783286182114,11.52602443215407,53.078427840037975,39.55329730120869,60.0
143,62.64818777986608,-26.858286945579792,61.83073786931931,40.41552379664483,60.0
144,71.57816399595733,16.525564272469744,69.36507417897963,56.91473182714278,60.0
145,67.76046319041896,-9.729106995202901,58.082006576821065,47.767204778526356,60.0
146,62.03917328585973,14.403295324575666,54.52130516207381,35.927921230210146,60.0
147,77.23842138346878,11.539815334648054,81.40364809249314,45.514485386921926,60.0
148,69.0648035470383,-2.170848429589337,69.63091045128114,46.30866271579183,60.0
149,65.82545775584353,8.35501418984347,66.45749883622581,38.52023379581388,60.0
150,62.71556218386382,-3.9680332952183184,56.87906887183256,41.391050039306606,60.0
151,57.17164108083277,5.300730526263078,51.219485363292286,49.14645825486762,60.0
152,62.73296945263431,-5.671900628146334,59.31455842461468,49.84459842858413,60.0
153,55.09361216229693,25.442157999738026,40.11386546734663,48.31569077629176,60.0
154,56.07319350494084,8.825920852759165,46.65290059893817,48.37546899706894,60.0
155,77.28393261580995,-3.5784183290325142,69.71493398998433,35.33088874956286,60.0
156,66.2685509533423,3.5020197696678017,55.188084705296774,43.56394705065734,60.0
157,63.49803935959301,8.642761557315058,45.433784280764606,36.95581755724179,60.0
158,66.29905029958387,11.179776886921985,60.83791457283195,38.44734881584188,60.0
159,55.5567505441709,-11.502513000385203,43.33547727639711,35.028809841588775,60.0
160,55.29040512034924,21.81616284409987,32.5551592180279,26.240686204599672,60.0
161,63.90393640332313,9.761926559060452,57.859870109231885,28.181927821344114,60.0
162,59.60124815770875,5.602715170858874,48.47510090786887,30.281442214617634,60.0
163,70.76333262769472,51.79401201475477,76.13814963013648,40.317275151564175,60.0
164,65.26816062286362,-3.0143550733787023,65.0166507952439,50.1267009834166,60.0
165,56.35065239556794,37.177757956148945,49.2800547776215,36.49043423746208,60.0
166,69.32392625270549,-28.125435684165193,64.90962815801768,28.962078665970836,60.0
167,58.284337687575565,7.323344034320804,49.97397859708398,25.012366473471584,60.0
168,53.445661100163704,42.54485865687601,57.17055078849174,43.09929933978734,60.0
169,67.30790543810662,2.4791343896111746,59.73019025127557,48.11001627077608,60.0
170,55.667621747424995,1.4285204001937126,49.67017962476197,50.19975711801471,60.0
171,67.32802429228168,22.779986395770926,59.11762060848036,41.49670194970713,60.0
172,58.62062362001292,3.9003833108871975,38.98540312629926,29.2453998210979,60.0
173,75.18664252300007,31.10084752089507,72.6215765973136,23.254665471833313,60.0
174,67.33313189183384,-0.1609113923709744,57.96975781454573,41.22839552178888,60.0
175,63.75158415382039,14.192153751313848,61.49661670532523,32.06780412617872,60.0
176,65.88973054685418,10.832987763355987,53.46353385393823,42.55055671606471,60.0
177,54.480002634175655,4.4902263591883536,39.83343854748676,28.83997325206891,60.0
178,68.468779121548,0.6048969376580837,65.3874711990245,40.30457272921822,60.0
179,51.54832970009351,8.59671861770589,49.066685103633745,52.12300852956679,60.0
180,71.41388402933849,12.621502537388025,59.652961941451736,45.62096703998391,60.0
181,68.67212657038758,-8.696204633066657,65.14741054450657,42.68139156150801,60.0
182,75.0118379808128,10.699581769766965,62.87230508017623,36.39243011526371,60.0
183,60.36089449642247,-20.259442222052286,52.551338667035864,45.82094430973367,60.0
184,57.719955909492725,-8.34147418650562,42.53374500335224,43.9135335474056,60.0
185,69.56975897227318,30.135379419896413,60.6028732717116,43.53194896788383,60.0
186,68.2675211519218,3.249807633625505,63.933964668840396,34.74970718862491,60.0
187,79.98451466987447,-21.593799110073363,70.42020725248928,55.69556665764692,60.0
188,75.73203487873289,4.506796858446849,76.7486257388934,31.945219587231946,60.0
189,74.19709552321103,20.663282266746812,67.49284172589238,41.177363270500656,60.0
190,62.8353461616227,-1.7892604030702808,46.62601028515135,42.40441686419526,60.0
191,69.6034690554312,-21.73756815500419,62.907639116766205,43.46026155395887,60.0
192,66.49385452658818,19.130554236837547,64.60590962348635,47.43521171171091,60.0
193,70.45470789572823,17.545990410035422,57.8189461141861,42.006891701379814,60.0
194,68.29686128221759,17.24866721906279,52.61619827753556,44.92732032212747,60.0
195,71.64241867308598,-18.25839197922763,66.51521781343935,39.21802053089436,60.0
196,70.6034459074807,-13.863842775630033,69.75088515513968,38.55054012538523,60.0
197,63.09852018579454,-15.67511277688653,56.17389217384165,41.55990073858726,60.0
198,59.19616784474334,3.42779324719135,47.015542083956944,33.00022908139247,60.0
199,67.05383043539686,21.775036161925833,57.589247208224975,36.50763086081039,60.0
200,63.4156378442591,0.5061735191215719,49.44808655879972,40.746245537419995,60.0
201,60.81388824925197,3.748430713645209,50.06158304852673,37.25210151239763,60.0
202,59.71392827900678,-2.532290375552366,48.08135299811006,41.775953224681075,60.0
203,58.98625194924824,1.9962685363938957,45.769913265217134,26.518822547132363,60.0
204,68.11463019651855,6.506269311442476,59.31583786588855,34.277966032463056,60.0
205,63.682013481526894,30.931959628312566,64.15580300914688,42.75129576378518,60.0
206,65.04186723445433,13.646749559479137,58.00904275100104,43.768679001727016,60.0
207,64.5386012459365,17.022911438177204,49.6024010344802,33.32174861603236,60.0
208,65.37580361352552,14.473708349405221,53.57751854577609,33.746882935234424,60.0
209,76.37987030151143,-3.3704966434624746,70.7807025471181,32.94117111564737,60.0
210,59.283473300006996,-5.565539191049039,46.80761141568733,37.76943774151382,60.0
211,60.03627778819347,-18.3545455678843,48.33275406908648,32.440977524032725,60.0
212,61.61708011567663,6.17680035947787,56.40203105486483,41.79834771195111,60.0
213,64.13536118189835,-6.717453199865823,58.198354457303836,45.74374813469845,60.0
214,60.69155938119154,31.440896253851406,51.90598577293,40.09767625222037,60.0
215,58.19236337097372,25.04626375586588,53.194321800608286,31.45829587309517,60.0
216,69.50401662659566,11.499632638616708,62.15925207010289,42.10066379875422,60.0
217,46.94341340547508,9.145733003289601,30.75643849491656,45.52933739393229,60.0
218,58.07363922106508,-0.9309502499190128,52.539275571513194,41.346065938060484,60.0
219,58.746416176218084,-3.6036633637993614,56.96940959392107,35.8885245586309,60.0
220,69.76138380013562,12.663540004598582,82.31108697486808,33.343102335844755,60.0
221,68.02682975779176,4.726961173287535,45.61312048877333,30.2581883497706,60.0
222,70.85380504475584,-0.2788179534965032,63.42063582612981,39.16786982409755,60.0
223,62.989707253253364,-5.500020476828105,45.95018834533671,53.27518933503146,60.0
224,62.13859248811945,20.997051302026254,59.87776201454108,29.68309633412887,60.0
225,54.48025634828254,-4.962085841853322,50.78458887161178,47.60500739046535,60.0
226,66.03018509112874,-4.524860680648792,63.53890073037832,32.48185479537929,60.0
227,66.01068759089632,19.29772619587945,59.66394735938525,47.333885225704165,60.0
228,59.88392717918181,5.346866008102411,45.65041302141131,39.65817690794747,60.0
229,60.76292451323989,13.851740427354848,48.517499236721854,43.89742187756959,60.0
230,65.5017837132935,-5.786661496172753,57.69689121479538,33.191366896236744,60.0
231,63.176655787940426,2.288906156678883,52.811849192123624,41.91862156181371,60.0
232,78.49803783924457,48.69369613932944,74.65675588052648,50.25863136204725,60.0
233,62.56221286893684,39.7469114644796,58.341180491908084,40.276907725179136,60.0
234,62.204983241986184,2.6776589658695924,59.17401528864093,47.98613153343465,60.0
235,51.64090749440926,2.664680139459743,31.79521720943254,47.998276940981356,60.0
236,64.71456711417693,-13.463304324378512,52.490530396291774,54.68500901854347,60.0
237,64.83844163838909,-5.220418085499995,60.55074167576547,32.33393630723337,60.0
238,65.81893126296657,11.955637968541053,43.16508164157296,46.26883509443939,60.0
239,73.36501234247729,4.773729179534369,68.53044449015455,41.37254738612032,60.0
240,65.29354456827974,-10.867162916716838,60.36517830808124,38.45039478204506,60.0
241,60.270589036777324,2.8120891827605483,43.5605315267295,38.19619971280389,60.0
242,54.6397480469393,-1.998375606263199,36.49903423442698,30.32852582222966,60.0
243,69.9565755553551,2.0746417969872595,66.93651692013555,28.176049825218715,60.0
244,52.1325663255097,26.176994442880314,47.31900293261812,25.837002838868578,60.0
245,67.56928067207807,-3.6576516274986535,59.00317953113706,38.36729987621932,60.0
246,62.90739867927085,-18.282388876938228,51.64215146029924,38.21957105747211,60.0
247,47.89614822125079,7.549749399353429,46.04636020849946,34.44484691443269,60.0
248,57.031924493381354,14.105013362675894,40.105327719187905,44.69966984232124,60.0
249,67.33157978565747,1.1617547331267213,51.05574366265995,36.814088993038226,60.0
250,66.6672082033734,8.586082819158069,55.96430299866536,47.505938864878075,60.0
251,67.73296150473261,-9.273643763821354,62.63654040911388,48.12094308854954,60.0
252,65.393730821243,-11.45375864616504,61.74895121769,38.53604050445947,60.0
253,60.68358692750838,31.7826559979956,42.05758297621323,43.048083379852564,60.0
254,58.30538453533682,6.9003163213468035,38.415817782904575,38.02669394415281,60.0
255,62.71931916203578,22.194491865703093,53.65870148075436,34.39024481988164,60.0
256,58.96978901643003,-13.710923814397052,49.86475998990047,33.18036999986605,60.0
257,52.92791518137071,-8.018809941110355,32.468152365647654,39.19526886945695,60.0
258,68.67921354418006,14.04555164234171,68.25296854219017,34.66127318495064,60.0
259,78.73837310066007,49.595687762631925,79.8048651217722,42.66126815976984,60.0
260,67.36291976313993,9.603717608023059,64.7275322028462,33.94493698670678,60.0
261,52.5095481039025,23.466289297211315,39.88317673786036,42.219300275566304,60.0
262,68.32448651812258,29.644784239645652,67.52692225233986,37.03435710543686,60.0
263,70.18103899083098,-20.985552222477207,75.39063519033574,30.931972580951832,60.0
264,59.88206274932004,28.83559040990626,49.52775063336885,46.03737833424379,60.0
265,57.18246999087791,18.96089210327378,57.80386349941647,35.1710615689927,60.0
266,66.43759856755219,18.662918067077626,59.597233561948975,52.96968390824357,60.0
267,60.05869471362664,12.925390431535888,48.713030210777305,35.291869207043675,60.0
268,63.11463624020188,11.905665043174062,53.55633865207375,29.014903695254656,60.0
269,57.04865714649124,2.311084999188858,53.59861243828967,47.21598028073657,60.0
270,65.92675124872238,-29.319247598284623,48.91595405036909,39.71874964337179,60.0
271,60.501108805718886,8.84084052957594,49.80915596753774,50.33537627148442,60.0
272,71.86116689614902,20.2655688110233,64.2208035500097,43.584377192123085,60.0
273,57.30954899966503,12.155586162011197,43.97588620796946,22.80596145726401,60.0
274,65.27720489848076,21.516518719019825,47.84464387108602,44.3187188929265,60.0
275,63.1830699565561,1.5407907463482555,45.06475301131283,37.391351551751036,60.0
276,65.73344434141842,5.635467007224928,59.73037799405573,44.73832097599316,60.0
277,68.1974295962727,-13.111891197392675,63.01478627404589,36.07914080858932,60.0
278,79.41903757247054,-20.499937975606382,77.66977851562956,38.94155382601379,60.0
279,63.084821879540705,18.971595359100206,58.9898985365982,39.63599190561152,60.0
280,60.069824141402776,7.946791496131287,48.507544228930776,41.451661252799454,60.0
281,63.424227085544956,8.98916780160975,65.81389662245442,43.966227468596024,60.0
282,55.082698715832066,13.06048683114903,47.49226314744148,37.61089528823686,60.0
283,57.35296616408439,13.090687590210006,33.95213773977405,36.050809813750426,60.0
284,63.73979225102203,10.193925607310657,52.542651386377415,28.419764507000004,60.0
285,71.68955035171587,4.2119305618472005,64.62173418872263,42.4616136099517,60.0
286,55.50288313790062,12.948847634420115,33.80578218522865,36.852638223554244,60.0
287,64.38891589884638,18.125181461868266,68.27253945645903,41.207407109312335,60.0
288,61.81306162817841,8.82437689028206,49.22520284674021,33.23061980114076,60.0
289,67.13323871736253,2.967172202633086,71.75086970036222,45.43393554363783,60.0
290,52.64208876569499,12.181436030043857,39.471780185025445,43.80350046517295,60.0
291,62.70385592834016,25.65122831907147,60.1017498871558,38.08045198632639,60.0
292,73.37093586041519,8.62086835100278,76.1159082618035,36.46800629670121,60.0
293,67.91444599652439,31.945984955026525,57.77791696442807,42.09646590650839,60.0
294,62.674180423625344,7.73048328440537,54.59823879541634,36.00384543861154,60.0
295,71.78121847494302,12.475742157640877,67.66316563387437,37.105437190704286,60.0
296,61.94538517871855,16.43658244453301,58.255334996637046,38.53981682220311,60.0
297,58.03656405432946,11.300625522443482,50.806418483026505,26.02921873319589,60.0
298,58.63700920585541,-2.2953865809376595,47.07021967916586,41.46796470893709,60.0
299,56.93586394197077,4.096656390795911,35.78967731180499,45.199798995790985,60.0
300,61.58044249938982,-26.52832200502288,55.85692357720302,40.5613208146298,60.0
301,67.93038595113714,-11.731862290592831,65.81449524519637,26.680963801606904,60.0
302,59.96083702083367,1.2090145122826041,47.69557015425611,43.25133837382629,60.0
303,55.5244067534373,-10.699011747446958,32.95804583521647,45.69813605800842,60.0
304,62.29989943153937,-6.643241394808115,57.91075877697536,39.97518457665988,60.0
305,71.27378332510533,10.70915665131276,77.91264458496163,49.18975041835385,60.0
306,56.941325350359165,-0.42754151735607504,33.59869399470142,36.33171272126799,60.0
307,59.02610516506188,16.928984949691753,49.664684937520036,37.06766466315371,60.0
308,67.54592641637991,20.889874081466505,73.96782386781962,30.957580324682194,60.0
309,74.02792389153359,10.760729418206088,66.76119179376182,34.2835782206115,60.0
310,75.27795924901486,-1.7694780184631158,66.93035698142653,31.698303661757745,60.0
311,65.17025613903854,-15.777033842715149,65.06325688499747,43.79696568158314,60.0
312,59.947869958606944,-7.977290035283348,45.10460749284258,40.589938649235336,60.0
313,72.0292259738011,2.766495386698226,65.95973146979442,38.51196765234392,60.0
314,66.75314378037659,13.305490869731354,65.43403469416924,48.038448509163125,60.0
315,66.07808193661843,2.1224526144983322,58.11744808954225,41.24938348641813,60.0
316,67.67025340734854,-17.44301414928599,49.90114573895128,39.96945243097536,60.0
317,75.43098216773802,22.940985594929526,62.66333982447758,38.734724679872336,60.0
318,66.97464213868943,-0.06380777102375834,53.376256985576276,33.66893615356295,60.0
319,53.027446478041405,-22.91746279494322,41.43532925680414,44.64018285038252,60.0
320,54.5086591308502,9.146234796130866,32.06897803331676,40.25999429670776,60.0
321,66.97363740276427,24.396902651362915,53.67918326559965,37.12053183764009,60.0
322,65.39443999190554,-21.30505081522327,53.69063924480742,43.09580845462011,60.0
323,72.97606099273457,-8.642464225797593,77.04246728625363,34.348754144935995,60.0
324,53.444622173018566,3.466132204816747,35.79722714019312,29.341653243307306,60.0
325,66.16730696141948,17.3421621922285,72.8101623184381,52.65127109192337,60.0
326,66.9222815283028,4.339974507699425,55.326512872697265,37.68532788717509,60.0
327,68.14237511417942,17.826167521733403,59.516479406375645,33.83960065043192,60.0
328,60.85660856572142,-24.60171121428667,57.68851731342843,38.702290023599105,60.0
329,54.707911910139536,33.81368435101261,51.09386253269714,38.77917395375331,60.0
330,67.46232550700992,9.702958378220465,63.503179530998395,44.75190582539862,60.0
331,69.39330758002251,18.547258052633623,58.441378722667814,38.88799185590883,60.0
332,69.97755011469843,-5.1994328503789085,55.228811591726135,32.95149490539723,60.0
333,67.07157545588373,-3.0989977030871074,70.81746329044272,31.12660168166863,60.0
334,76.20761003485806,15.415410975620373,67.8167539151082,43.02232008408402,60.0
335,67.41862143255565,19.198253532253254,58.422636119154944,49.16383304788553,60.0
336,55.69187485630889,-2.4702068176610954,39.15439151879897,48.764246900990585,60.0
337,60.47653055629429,4.09084365987053,59.555702783625975,37.17320886584952,60.0
338,54.20128881913053,14.214076429915039,56.223310622481186,43.38583021862254,60.0
339,63.742409900637895,4.558638133108104,52.7185955832704,35.35183954234154,60.0
340,67.18312755726832,-12.169569917126779,54.52938700716332,41.51290357015392,60.0
341,64.43896279753953,-10.915938323796164,61.316145173174895,40.224888842469774,60.0
342,62.283896215623955,29.89176780221365,58.736408092000055,36.016838425704385,60.0
343,62.47431342942077,-16.42456541495407,49.74204758205027,32.98966014930409,60.0
344,57.08657029132523,11.425930111939298,51.47665416768503,42.322540636164796,60.0
345,53.42212586877821,2.7218773501950615,53.544677255528455,24.696131273112474,60.0
346,65.89753612174913,-29.028981130353134,54.00488621863756,39.43029196502205,60.0
347,67.00127638880836,50.34167141592151,62.15456659599074,42.2949962536989,60.0
348,63.035605831560176,-10.105301169512025,72.79679122808096,45.30688549174586,60.0
349,67.23318174084417,-6.140627202992593,60.91215595862886,36.532678323587,60.0
350,63.90029283566917,43.388283566721576,53.51722941248737,48.661108703432895,60.0
351,65.56826214174782,-4.9842747471987945,56.25350473762683,42.15772581132114,60.0
352,61.53183963377115,2.1468317783096604,56.28990675629206,35.185535020654555,60.0
353,78.34451260565724,10.254122325073208,67.72578617905593,24.1665672755013,60.0
354,68.94763366578881,10.140996263629868,69.12152393457234,46.20789539900308,60.0
355,63.26314247963491,23.000953970339822,45.795851871709026,34.335050434123204,60.0
356,60.56619507689721,24.593892303292307,48.454869173223464,36.9834965351161,60.0
357,58.70948943343206,4.827115491139942,47.74805488697717,46.35684064268876,60.0
358,53.98522960364377,40.108249391413366,35.729225002444394,40.84812289573815,60.0
359,68.73329398693605,25.62756852715222,63.91833824846814,44.51556789304888,60.0
360,67.59687271237249,5.016472449537443,62.303692727296315,43.0525249154078,60.0
