unit_id,CropYield,IrrigationRate,do_IrrigationRate
60,14.16707024051528,47.66824461034247,50.0
61,8.455602524719964,50.14761825445999,50.0
62,16.57045388752143,48.517492936510514,50.0
63,3.032146889734163,49.44100361124906,50.0
64,9.613680207733188,49.46292888871022,50.0
65,4.216404278855789,52.86906194342301,50.0
66,15.454240246962081,49.604414452218236,50.0
67,12.253004210966397,43.68210547300891,50.0
68,9.388285167776457,48.41845627413341,50.0
69,-0.4995022514342722,53.402060606002166,50.0
70,7.517269802748396,49.11898732300637,50.0
71,23.60817860605358,51.63538902899813,50.0
72,3.1418068628239255,54.04863376027531,50.0
73,7.250408203118257,51.76513088974939,50.0
74,10.543213038646382,52.66559714421051,50.0
75,8.68711788916964,50.86692517503224,50.0
76,16.766287828534942,48.68389771227602,50.0
77,13.497733968625273,47.45495859213604,50.0
78,0.25959128986324975,44.94653208752378,50.0
79,6.099256986621109,48.49512368268517,50.0
80,12.601054448621044,55.37460365549397,50.0
81,4.785666612476231,46.67706373728532,50.0
82,12.728397024168588,49.1799363955627,50.0
83,15.635450322531693,51.8689313549547,50.0
84,18.340516914826676,42.62561429905164,50.0
85,14.015912319843334,48.87409262056406,50.0
86,4.627916139027139,54.750042278932455,50.0
87,0.3733550642750969,52.05082570129755,50.0
88,9.114485192284366,46.671597929918036,50.0
89,7.841350019765405,47.65457474555021,50.0
90,13.211509027465807,50.00347910170691,50.0
91,10.007859940994996,50.887860020607626,50.0
92,14.649593202581258,55.917853530004706,50.0
93,13.663190704328965,56.62760283772976,50.0
94,14.247646463161052,46.64827259339073,50.0
95,9.664145713355568,46.97269839998844,50.0
96,10.807762945793726,45.72067949348172,50.0
97,20.156680454257383,47.004347368199404,50.0
98,8.270590947493062,55.32041415709717,50.0
99,3.930540153354229,50.88078465745221,50.0
100,7.434087506486099,48.20873879751579,50.0
101,12.777492746728596,53.796607894710924,50.0
102,3.7682562325460083,51.87661188119994,50.0
103,18.066998959263394,46.417780420513324,50.0
104,7.525632786773517,48.3727495634664,50.0
105,10.612426212594627,49.43019070134365,50.0
106,15.757957288926317,47.95899183993833,50.0
107,10.762219346382473,52.397163463148345,50.0
108,19.115990706215957,52.166691530136724,50.0
109,21.070275958365084,44.648309656424786,50.0
110,11.781444113953548,50.38333077311321,50.0
111,9.761738886269466,47.332749860721535,50.0
112,12.19338359464921,49.94391475835581,50.0
113,20.622366600920763,52.533859549197935,50.0
114,12.753551109186622,46.37075473377023,50.0
115,20.33686355948569,53.73855210963446,50.0
116,9.021678543814616,49.450168465488225,50.0
117,4.304204544801636,44.494924410086085,50.0
118,6.3498783994457755,52.83613041929568,50.0
119,19.627672540132956,47.469514213270116,50.0
120,1.0850476433591678,46.50304755909537,50.0
121,6.486492248146474,47.87757696047811,50.0
122,11.949694380441866,46.783760782204936,50.0
123,15.645136210384482,50.27028252302933,50.0
124,9.716833256837308,52.26498560983855,50.0
125,15.37372780459315,48.28481120922481,50.0
126,19.567929818957378,50.493638131450176,50.0
127,18.718386187647877,52.76232441689882,50.0
128,13.042968270211594,52.59943655078025,50.0
129,7.186638499486255,49.92023128165658,50.0
130,11.387792142265384,48.560693429503864,50.0
131,8.75464613750399,47.17229764158425,50.0
132,4.724205408436145,50.71776824163998,50.0
133,16.418284205533503,49.65194500971092,50.0
134,14.73408115016716,52.52880982393702,50.0
135,19.401674292542033,48.11646273013726,50.0
136,9.763755408287286,50.250050140330394,50.0
137,11.314445678592737,48.359036650358355,50.0
138,14.443390914785157,47.67955337502221,50.0
139,17.73364841872533,50.68456628942323,50.0
140,12.26295220804069,46.5574989038376,50.0
141,11.773343664104804,54.81361902898126,50.0
142,22.32144572438228,46.71020657715409,50.0
143,17.639054965328796,51.03233988007431,50.0
144,-0.716301006734624,46.43178212525292,50.0
145,17.873681876176494,57.48038767217797,50.0
146,12.562028710009493,48.34629986931612,50.0
147,10.254826649805608,49.51368620643835,50.0
148,1.7182284403894559,49.83583157456085,50.0
149,11.439588155352377,51.33843117016577,50.0
150,16.855745009758373,46.70360307484673,50.0
151,18.138431669475796,43.310863796542954,50.0
152,0.7810725552196374,46.31132241572726,50.0
153,9.176956250676565,46.499391110362666,50.0
154,9.380625223917718,54.93247374294347,50.0
155,13.053661279197621,52.63451302167471,50.0
156,17.025094871410737,49.49338195289553,50.0
157,16.6912317718043,54.88020655224748,50.0
158,14.398460801222486,49.415036575920865,50.0
159,5.119703050997389,48.29586697164028,50.0
160,5.605439179941333,47.93450629714885,50.0
161,20.485904222946665,47.90234372242456,50.0
162,9.145391107281466,49.87170436188513,50.0
163,10.238679666323383,48.955534827293434,50.0
164,-0.6768428272663821,49.879797108477625,50.0
165,6.211916933489928,43.85435761384226,50.0
166,10.464171717803438,51.59828898581929,50.0
167,13.69415354043386,46.94375130569804,50.0
168,11.930987295266252,52.390546481516395,50.0
169,3.6785777180678645,53.462376826518636,50.0
170,13.504004937402495,51.66090774546943,50.0
171,10.510408225313492,49.02659819537336,50.0
172,13.894808277293908,51.318693624684535,50.0
173,20.61630682654434,52.369392895880175,50.0
174,-1.3697155358156805,47.88639155333458,50.0
175,7.647942970519047,50.787455203561855,50.0
176,11.398138240486029,49.74603219843368,50.0
177,8.836533449446437,47.47318457405197,50.0
178,12.607206491087409,49.42593503072203,50.0
179,11.132017545151792,50.65004623974864,50.0
180,15.16525594426069,52.778043086606445,50.0
181,6.903128758167833,49.66472613753973,50.0
182,18.90936359866874,48.54820871962736,50.0
183,8.593449087721172,50.35364467190071,50.0
184,16.492884582483118,56.40750280578679,50.0
185,12.349126670100235,48.52609601821002,50.0
186,16.930466446646363,49.22804117790214,50.0
187,9.8169624174146,51.354796437782674,50.0
188,7.163488795014655,46.602474626840255,50.0
189,-5.3121159906297875,49.434242553677706,50.0
190,9.864798422804189,55.72355223125125,50.0
191,12.04093719455976,54.444717050442655,50.0
192,0.0019105186501175986,50.3230183874603,50.0
193,17.568065256458816,48.307016302719134,50.0
194,-0.44139970888867097,47.48678349565139,50.0
195,19.9849185407376,49.85104723281342,50.0
196,4.936072773530043,47.90357576507654,50.0
197,9.178125723407986,53.2572029678471,50.0
198,6.166183907501292,50.01532545534577,50.0
199,10.04954573478816,47.467351119534314,50.0
200,16.3410884512471,49.465748359706744,50.0
201,16.453185673719506,48.495986077274644,50.0
202,5.693196365199089,51.775602029488,50.0
203,15.30702114620036,47.792696918400864,50.0
204,15.509841064621233,50.07674446077418,50.0
205,12.601414361025432,44.192431777707185,50.0
206,1.072738949680902,49.940063140405385,50.0
207,14.037822878696893,53.73620340597774,50.0
208,7.479701770761425,51.49225986592982,50.0
209,15.510532884529507,50.11143269664892,50.0
210,14.710209314715446,52.09550857958349,50.0
211,3.788619782129131,48.44134852599649,50.0
212,12.63196882150815,49.16719301336168,50.0
213,-2.210541182358508,42.44022578274773,50.0
214,15.920751368104835,54.277287321127325,50.0
215,7.753330870254524,46.49430021924868,50.0
216,6.531828931763396,53.20944621293817,50.0
217,6.5096535615271645,50.876854648241334,50.0
218,16.229209278777653,45.657340174508256,50.0
219,16.765482729898277,52.22658671646326,50.0
220,17.181595330574073,49.2166514591753,50.0
221,11.411947942819856,49.3544554128874,50.0
222,13.40422643762498,48.473936372294226,50.0
223,7.505331441244215,52.60903912421814,50.0
224,12.464127775668514,50.88165506985905,50.0
225,7.209788966591542,52.83169345074375,50.0
226,-4.7264867851067995,49.53632054578599,50.0
227,23.72751655814422,40.527263617165644,50.0
228,4.389939346197039,55.27915835299071,50.0
229,18.432161033521503,45.49317020298307,50.0
230,13.517103891252692,49.42187197018531,50.0
231,15.750947566819526,51.83941311435973,50.0
232,3.2279153443069393,44.728208227990805,50.0
233,12.115217975273364,54.60293240785113,50.0
234,20.367475743440878,43.70294701038417,50.0
235,10.965791813059829,50.45275151599065,50.0
236,2.7140419048826496,46.403019975857035,50.0
237,13.255800905230362,50.94802231365278,50.0
238,13.332478852994338,51.05713603547782,50.0
239,-5.064932254996261,47.19857020139806,50.0
240,14.028474594900686,48.43210699319874,50.0
241,11.554515689970874,55.618806921905716,50.0
242,8.291493093777458,43.88301469516359,50.0
243,14.576911290906887,47.441317381496106,50.0
244,11.989067992799656,50.29301646407044,50.0
245,7.24401840216247,49.121799439787736,50.0
246,20.502908637352164,51.68244297335062,50.0
247,14.013930731415126,49.13939809195236,50.0
248,7.147655894552739,54.76626937981282,50.0
249,3.101132062973731,51.87614442208106,50.0
250,15.012222499730573,52.32491153431576,50.0
251,17.24174385490702,47.92805287348941,50.0
252,8.020559355263025,46.679754954014825,50.0
253,5.849747060305856,54.5541850169486,50.0
254,27.815164460553575,53.00260342056901,50.0
255,5.537493979561486,52.84422374332383,50.0
256,16.771156588510145,52.583689822816645,50.0
257,7.59470140514188,48.63030203050168,50.0
258,11.541955119038144,45.61588050184943,50.0
259,20.072044370612097,49.1129163124888,50.0
260,8.294576610909264,52.15449916687213,50.0
261,9.328327246849385,55.611546833760144,50.0
262,13.608686767569573,51.90999463544751,50.0
263,8.548968722186807,50.28099278559793,50.0
264,4.508563514661029,51.039791470351304,50.0
265,17.80760440285265,48.400256600101294,50.0
266,17.760990101267364,49.31358255259099,50.0
267,13.1314918561342,52.228151612924265,50.0
268,5.978254862101435,48.7424357567229,50.0
269,0.877224875647757,49.64348824986996,50.0
270,12.487317157575381,50.66214893156089,50.0
271,16.129949728258044,48.97241678662573,50.0
272,13.500284107801399,46.14486457466999,50.0
273,16.708001673042794,49.9204543761001,50.0
274,8.964050035872006,47.47951111285944,50.0
275,18.456036841471626,48.78683177885594,50.0
276,7.993801087665976,45.00424667154325,50.0
277,13.566595062577282,54.19480798184528,50.0
278,11.244592478994456,52.325247983693174,50.0
279,11.943089252872722,50.13228342901154,50.0
280,9.988144287445698,51.617589808692024,50.0
281,15.467499267089226,52.698021618995384,50.0
282,18.056139201584543,49.492702077540606,50.0
283,27.255111312461196,45.99037135515277,50.0
284,11.625463771187519,49.99133362834415,50.0
285,9.939179579493482,53.00958386760864,50.0
286,5.362996001192281,55.28342174739419,50.0
287,18.27276521019352,46.70117660735192,50.0
288,15.161855560767293,48.41178479666939,50.0
289,10.743677581296303,55.1825864567132,50.0
290,11.398853198548517,55.175304388413984,50.0
291,8.759135842331476,46.74962972222735,50.0
292,17.39116291769346,52.73345526188395,50.0
293,19.89232377236691,49.69702491437132,50.0
294,7.56912055928297,54.10137234703882,50.0
295,4.509063489670055,47.569732966953936,50.0
296,6.062049757019101,49.256513358559566,50.0
297,11.349778705935552,46.80624899830964,50.0
298,7.231158413849259,45.14329669028273,50.0
299,16.622112059016708,50.433373222454506,50.0
300,14.104059683572961,48.261605320063964,50.0
301,18.747223381105666,51.03480675906748,50.0
302,16.09584869685925,54.58148814849532,50.0
303,13.165728432625503,53.58152300464832,50.0
304,17.831511377747148,46.79106233117477,50.0
305,1.8354038573641236,49.61143928274393,50.0
306,16.319110421833997,53.34844214297819,50.0
307,4.762879616391362,49.40954017622654,50.0
308,18.79147302047008,50.988801066607095,50.0
309,11.391232193918277,49.23933879354683,50.0
310,22.683502412415724,50.910133577018975,50.0
311,15.140617010529146,52.40760547151818,50.0
312,13.485985908206725,47.75201691313791,50.0
313,9.33548305952225,46.83010921522427,50.0
314,18.680317737099315,49.95492734924816,50.0
315,10.553365597886629,51.34374624409017,50.0
316,6.185073923978815,48.12817744267889,50.0
317,14.066205306527632,47.2097620067301,50.0
318,22.65087073896725,48.33106999951641,50.0
319,19.087944017135335,51.03577652217972,50.0
320,13.455636278732243,46.36314911408935,50.0
321,1.227153888135617,50.69201405654293,50.0
322,15.975835227775363,58.994119778320055,50.0
323,17.480711468532558,53.56175262104426,50.0
324,16.879330609743704,55.67684059839191,50.0
325,8.152089884799242,46.89652184412273,50.0
326,6.367421154531627,48.583872447915105,50.0
327,14.727042350942813,42.999894612586594,50.0
328,18.996863757102084,52.773137334552914,50.0
329,13.389996927106534,50.36611443017553,50.0
330,11.791275617660201,49.824425364384055,50.0
331,7.853225093585147,53.05610134444553,50.0
332,17.163916723620744,52.44107639792354,50.0
333,15.141483319922067,50.09114009459759,50.0
334,16.61500420173408,48.478038910965644,50.0
335,18.776820840902555,46.55285141844448,50.0
336,10.138277006863696,43.50794489989012,50.0
337,14.393827941731931,51.287637047915055,50.0
338,7.589362891089003,47.87683369776529,50.0
339,11.745715736349437,48.676662275036826,50.0
340,3.25665072175538,50.82985225004091,50.0
341,7.251648291122834,47.87996038185766,50.0
342,13.372533109403626,49.41918856558177,50.0
343,-0.6730927039951311,46.91755715180007,50.0
344,11.311024271407184,50.73080790489934,50.0
345,12.430989880381281,47.457485262002464,50.0
346,14.445315705746937,55.34992437970729,50.0
347,19.908011555282418,52.37638109437412,50.0
348,19.08937721493595,49.80100034344346,50.0
349,21.073090970717338,51.58543936347317,50.0
350,7.891704134672819,51.417174311998096,50.0
351,21.945480906315087,58.896005854512254,50.0
352,7.695719390548971,49.91617546839848,50.0
353,13.275929077338798,51.19446035775709,50.0
354,13.370920804707584,52.442900716902706,50.0
355,-6.30771826490063,46.110434348701425,50.0
356,12.014142431305157,48.84155512320766,50.0
357,19.399022679644144,50.380490982181335,50.0
358,16.482415291170454,55.47241342988169,50.0
359,18.607989257435385,48.92307732036481,50.0
360,9.588487709647357,50.92996150036862,50.0
361,-0.7230830784509656,47.96504045872879,50.0
362,2.982508004654548,48.81863408492096,50.0
363,17.890672987594474,51.494060188049886,50.0
364,8.348569580573407,49.438188643104986,50.0
365,1.5071048545926378,48.05996702818216,50.0
366,15.97184381421097,55.16694738272341,50.0
367,18.647638096776056,48.47635569944803,50.0
368,17.9563680022774,47.776695435022454,50.0
369,5.722558153733886,49.67522908552307,50.0
370,7.4599254777985555,46.71630306350625,50.0
371,17.209380475562007,53.99593656529745,50.0
372,11.859333234702703,50.9624925254699,50.0
373,6.588105939055019,55.12715569753486,50.0
374,7.108917276998278,52.00458615446623,50.0
375,6.354628712291662,53.713052347075305,50.0
376,11.377561872105444,54.31970824407074,50.0
377,6.055754748900391,51.22662048232219,50.0
378,3.381941722534923,47.4521571772893,50.0
379,12.681430322572947,49.15823258361759,50.0
380,4.790369773269855,51.31050942585974,50.0
381,20.378523384913912,52.20260458288462,50.0
382,18.807283561437576,52.05762205518195,50.0
383,6.606570866420979,45.786168756605626,50.0
384,10.786803785307836,48.42102471959779,50.0
385,-0.5543400575233033,50.09439494348626,50.0
386,9.86828673988478,53.81685972546212,50.0
387,14.958518249802257,49.13463385223582,50.0
388,2.8688320179996287,57.67540211909099,50.0
389,20.801847051958323,50.3407701105007,50.0
390,10.497403510575035,50.625386547265485,50.0
391,8.451399422956214,49.11083311140318,50.0
392,5.636189229818091,43.089153368489875,50.0
393,18.68523040264131,44.51293033465603,50.0
394,8.455619478869407,50.83835179021048,50.0
395,15.705441837135496,54.09923105745188,50.0
396,13.982051102965796,50.04908346084003,50.0
397,5.461316569357615,47.34224315247393,50.0
398,9.885979794844896,49.923025340130565,50.0
399,12.959269636053342,44.444885833467765,50.0
