unit_id,CropYield,do_IrrigationRate
118,10.652117843351006,55.0
119,13.742951700266516,55.0
120,4.393827431039776,55.0
121,-8.282746597910073,55.0
122,3.5479246236723956,55.0
123,-1.9269113913961085,55.0
124,7.787289131079621,55.0
125,18.423660494755257,55.0
126,-5.617291412682045,55.0
127,-5.656374684319719,55.0
128,-4.886006387182627,55.0
129,12.371687644917818,55.0
130,0.8364214499266809,55.0
131,13.427336274509663,55.0
132,-0.478966757109548,55.0
133,10.632349025613307,55.0
134,6.089010479451238,55.0
135,5.227477225828982,55.0
136,5.560840351143903,55.0
137,9.081445113714496,55.0
138,-6.365205211172549,55.0
139,14.6266073497509,55.0
140,7.181923432340829,55.0
141,5.8803325509742015,55.0
142,19.354981916815373,55.0
143,1.8208634882853048,55.0
144,8.435589926950172,55.0
145,-3.9041279156762227,55.0
146,-5.3437207871429715,55.0
147,1.1971086051223176,55.0
148,5.1687561432180456,55.0
149,20.248805588000995,55.0
150,-3.3221825858729046,55.0
151,-2.2592159214743113,55.0
152,2.518160327581256,55.0
153,1.256441435090645,55.0
154,0.5263555679257382,55.0
155,10.995846871214388,55.0
156,-1.8419856776214103,55.0
157,3.827928687874906,55.0
158,3.4968683535750813,55.0
159,-4.898110854783805,55.0
160,6.856010813836411,55.0
161,3.635289420508321,55.0
162,10.688483313410268,55.0
163,14.052512243281258,55.0
164,3.459603334091413,55.0
165,8.140391904045467,55.0
166,5.6926492761062555,55.0
167,19.980936574941694,55.0
168,5.276908627642143,55.0
169,-3.428603242960082,55.0
170,7.180913084202744,55.0
171,3.1480896579207474,55.0
172,8.712115322586396,55.0
173,-13.006968163790763,55.0
174,13.074671161082216,55.0
175,14.730478769506227,55.0
176,-4.878228815014877,55.0
177,18.209566670062518,55.0
178,-13.952682189785062,55.0
179,-1.2962000991624891,55.0
180,17.165898694351142,55.0
181,-8.121530500779743,55.0
182,-0.06705232434196784,55.0
183,-2.3942863511577386,55.0
184,6.53945143428632,55.0
185,2.17487877989988,55.0
186,11.235806062938208,55.0
187,-4.6620367667569536,55.0
188,2.631021392293963,55.0
189,1.7089636403392057,55.0
190,11.682263811403281,55.0
191,-8.313124883759372,55.0
192,-0.012745886923225758,55.0
193,7.262273555023623,55.0
194,8.54634610653074,55.0
195,11.61144515829939,55.0
196,8.556296076322877,55.0
197,23.734582028279274,55.0
198,-2.0800505103474594,55.0
199,-9.704646741471826,55.0
200,-7.553897770766768,55.0
201,-11.057360483075511,55.0
202,-1.1333644601550592,55.0
203,-0.06285957791849905,55.0
204,18.360196165601316,55.0
205,12.270803886170228,55.0
206,-9.71074925454923,55.0
207,6.388368393121528,55.0
208,14.109043984577161,55.0
209,14.442917679828504,55.0
210,-3.6383324483893906,55.0
211,0.38405701826105343,55.0
212,5.8670373027823155,55.0
213,-8.632058869028025,55.0
214,1.061108269115462,55.0
215,16.753554032202906,55.0
216,13.499454469692173,55.0
217,3.428126884074663,55.0
218,11.219404585048606,55.0
219,-3.711928466484256,55.0
220,2.8265578161572606,55.0
221,6.452744482270171,55.0
222,7.706441895357191,55.0
223,13.200677515060606,55.0
224,-5.774923065767991,55.0
225,-13.409297485246867,55.0
226,3.5711545990872784,55.0
227,-5.728810959771037,55.0
228,2.3653765044364055,55.0
229,-12.825181424276675,55.0
230,-3.762162307511519,55.0
231,-6.930190669090736,55.0
232,-3.984646806967751,55.0
233,-5.233363031235751,55.0
234,-13.357528432807202,55.0
235,7.7627710120801625,55.0
236,14.331886368502976,55.0
237,-3.568866839727736,55.0
238,2.4419025250170203,55.0
239,-1.1135911175867124,55.0
240,8.405317272160424,55.0
241,-1.2656497728192937,55.0
242,10.427192648203688,55.0
243,0.2915955790450273,55.0
244,5.309395706077223,55.0
245,11.522444098209622,55.0
246,9.650978132587746,55.0
247,-0.42757482277439696,55.0
248,-6.928569030581562,55.0
249,-0.1176578382339587,55.0
250,3.823204434096051,55.0
251,1.8808406295633349,55.0
252,5.343473512708466,55.0
253,10.154089343407346,55.0
254,7.861268463735983,55.0
255,-0.8827936328090562,55.0
256,0.5806507900461757,55.0
257,-0.4143725976691801,55.0
258,13.006619902784747,55.0
259,11.070570509151537,55.0
260,15.731032400329031,55.0
261,-8.064509482325048,55.0
262,5.895085497218011,55.0
263,6.359340520537275,55.0
264,-5.285531343511392,55.0
265,20.16674946113999,55.0
266,-5.350471093401362,55.0
267,14.774784543533178,55.0
268,8.394913939965084,55.0
269,20.477538500341012,55.0
270,12.630647016998484,55.0
271,7.48950821163802,55.0
272,3.740221943625559,55.0
273,22.459009734240052,55.0
274,6.510493297340255,55.0
275,9.792052676098162,55.0
276,6.994684743706557,55.0
277,5.2205952284600485,55.0
278,11.405344153917216,55.0
279,1.6697471249357125,55.0
280,4.946505544374542,55.0
281,4.103775369341594,55.0
282,6.674003632724902,55.0
283,-2.487797219246858,55.0
284,10.397232592893486,55.0
285,-1.702467930751715,55.0
286,14.511261945319257,55.0
287,0.5033347776486273,55.0
288,9.178630971819834,55.0
289,17.967840900670296,55.0
290,4.699022762321556,55.0
291,1.645385841904278,55.0
292,5.2001927879184215,55.0
293,-0.2864381160768592,55.0
294,5.224176772540152,55.0
295,6.701420790282102,55.0
296,5.495619430795409,55.0
297,2.274300271932952,55.0
298,1.3254713566853518,55.0
299,24.99409207040604,55.0
300,2.4876710088214065,55.0
301,-6.6946181427978555,55.0
302,-11.050254194002585,55.0
303,0.7561065868411556,55.0
304,6.897665783977736,55.0
305,15.70405337604408,55.0
306,8.562367909338194,55.0
307,3.500593501070677,55.0
308,3.0554551171700424,55.0
309,7.483748091566988,55.0
310,5.64150946299576,55.0
311,6.392623327750334,55.0
312,5.525124748271398,55.0
313,0.11054996940082962,55.0
314,5.070429266259202,55.0
315,21.087018503065174,55.0
316,5.683812005496715,55.0
317,9.400175931317088,55.0
318,17.472142968944837,55.0
319,-4.181100501660997,55.0
320,5.453309561827881,55.0
321,8.02100850739032,55.0
322,7.3670379713293865,55.0
323,1.7191957209327766,55.0
324,9.81134686565052,55.0
325,-7.890261249100292,55.0
326,8.75771867473556,55.0
327,5.851029050761129,55.0
328,1.4273737541763292,55.0
329,-4.3863376903627405,55.0
330,10.666341612196854,55.0
331,-6.956397307690117,55.0
332,12.658785133886484,55.0
333,11.009038677139028,55.0
334,10.278521218012655,55.0
335,8.902970234576122,55.0
336,8.562334286150712,55.0
337,3.6436407350553477,55.0
338,23.345038094042657,55.0
339,17.99883048222799,55.0
340,-0.8754911338929698,55.0
341,17.66117309656034,55.0
342,12.011556294255069,55.0
343,15.497202521102833,55.0
344,2.0786619581759584,55.0
345,-6.4048848256228705,55.0
346,-2.3727650890961387,55.0
347,-4.425130330035005,55.0
348,1.7201654054253863,55.0
349,4.822683228516974,55.0
350,3.175889166265334,55.0
351,-0.3931925700598393,55.0
352,19.439998895618213,55.0
353,21.835444724481572,55.0
354,3.8836851571525646,55.0
355,-2.455365967274335,55.0
356,5.793743880176877,55.0
357,0.4321389046724624,55.0
358,-0.9161096173778747,55.0
359,9.465914681828764,55.0
360,10.76956563382685,55.0
361,15.663229728863453,55.0
362,7.194270255879595,55.0
363,-2.8382986068600715,55.0
364,11.445214170279474,55.0
365,3.497259176952861,55.0
366,-4.973805507423622,55.0
367,2.957423272813631,55.0
368,-3.120359387943072,55.0
369,26.37046850752236,55.0
370,4.079819436346941,55.0
371,13.996521157680816,55.0
372,-0.925085903960138,55.0
373,0.03946548241970116,55.0
374,9.170044532694162,55.0
375,-2.273979249883393,55.0
376,5.294821369901774,55.0
377,3.452129402475334,55.0
378,10.771174147864603,55.0
379,2.790812942138379,55.0
380,1.278721211596769,55.0
381,5.141624272639492,55.0
382,1.0856684139510846,55.0
383,-2.011926952269547,55.0
384,-6.449490900109053,55.0
385,-3.6240088384925206,55.0
386,1.170576152198849,55.0
387,1.9179849741690864,55.0
388,9.712144869878149,55.0
389,15.431368531988081,55.0
390,-0.48805285015381916,55.0
391,-8.651182635158452,55.0
392,-3.9209736013687144,55.0
393,4.817540086574547,55.0
394,9.260851665373961,55.0
395,0.8582481285895542,55.0
396,-4.820726354386685,55.0
397,-7.627054282507354,55.0
398,-8.11544550489889,55.0
399,0.7792488577369889,55.0
