unit_id,HarvestBiomass,PlasmaCortisol,do_CarbonFiltration
80,21.619663539604655,-0.8752804767990305,100.0
81,26.044698943329443,12.32905801706589,100.0
82,28.832611177876394,-4.498651293722938,100.0
83,21.368197548831198,3.03363389509581,100.0
84,17.11833491015522,-8.074077783387654,100.0
85,17.46704215814486,26.724513476838204,100.0
86,19.31717228953825,-1.7969998443304362,100.0
87,15.041916809145407,11.356218891657964,100.0
88,10.907236447303037,17.979593993761533,100.0
89,16.54930093861853,23.82633854389586,100.0
90,12.268842130572045,8.233767213378634,100.0
91,20.26584883667163,17.168495871448307,100.0
92,27.731366965424154,1.968073205336184,100.0
93,20.41237925724673,-3.3513359555092954,100.0
94,24.052551454453052,6.690044909785371,100.0
95,21.585987434255326,-0.7212343895523716,100.0
96,15.204293328590545,12.320067689924997,100.0
97,24.458803814162522,6.9778554767120795,100.0
98,22.776830887357903,10.525451599405512,100.0
99,12.13869194349011,14.52002557308694,100.0
100,18.140686976491338,-3.3696121185868897,100.0
101,26.987314706046845,11.777994750574388,100.0
102,20.235839167124954,6.018845523972236,100.0
103,16.78378692455393,1.1442565989917224,100.0
104,18.15280423494515,-7.938508577022535,100.0
105,19.11334396181858,7.898107168662712,100.0
106,22.49198320923269,9.894578000835411,100.0
107,26.62252197469937,12.955350395323784,100.0
108,23.717434741737858,9.24251300083201,100.0
109,18.877748562749158,21.080549993617836,100.0
110,22.159252089843843,7.022561022100328,100.0
111,12.623604086974114,11.36763371150144,100.0
112,13.77239588675018,-0.17731400362013083,100.0
113,24.224735448766033,7.692818377200938,100.0
114,26.000937117456168,6.98242263320611,100.0
115,19.327417648354395,-0.029413247288960775,100.0
116,24.380397960575028,3.4745702972495263,100.0
117,19.721878596796003,-13.045937429078801,100.0
118,29.06285526324472,12.84407245804951,100.0
119,17.776951268725075,5.314563200865887,100.0
120,14.758483842062057,4.587502475113684,100.0
121,23.866298401449917,-7.349304632546474,100.0
122,19.896395501680054,36.16555644018804,100.0
123,17.345915350592755,1.6007551219926093,100.0
124,19.888224669123733,13.103228416323624,100.0
125,16.50541159507152,19.18619886461689,100.0
126,26.809420765650778,0.15677172707831666,100.0
127,26.870882111702752,20.61348917694363,100.0
128,11.957356190431607,30.756352381668663,100.0
129,24.35056127265647,12.82064604961325,100.0
130,21.68397847104824,6.919014653620625,100.0
131,28.748612341630995,18.458161840365378,100.0
132,20.65975695737048,-4.20510518232574,100.0
133,23.883731125229584,10.876922836427445,100.0
134,15.79065140661962,13.01236828919265,100.0
135,25.548937044774206,-5.239134854446865,100.0
136,19.57025233868623,7.390994626540272,100.0
137,22.930504077611737,4.783764990857925,100.0
138,26.326212795493284,10.091786755127506,100.0
139,25.326187828897552,13.429128079560716,100.0
140,25.422427534081116,11.24846514616278,100.0
141,22.092439799927934,-3.456698972658348,100.0
142,18.161308534399122,23.711223354332486,100.0
143,20.238871491921852,-2.2742039969887458,100.0
144,23.52652725731479,5.960874299838274,100.0
145,21.320336739205686,15.968267803143835,100.0
146,26.844380839885023,16.755788776674194,100.0
147,18.19545280181186,4.617536003341991,100.0
148,22.522699939963545,9.673564860582085,100.0
149,27.43137299350116,10.799041374862938,100.0
150,21.85714330817002,4.987547960044822,100.0
151,24.330006560943044,12.813720925159032,100.0
152,23.943480630627967,23.104755530895645,100.0
153,15.211943378441509,17.92680615167766,100.0
154,23.036536506523365,-0.2552951042026468,100.0
155,17.875657485294155,15.152559664964253,100.0
156,11.131707945555137,-3.6950784527158795,100.0
157,20.244477165558255,24.77695751468675,100.0
158,18.178219741585416,6.189952532380023,100.0
159,24.4210271399113,11.458368309923584,100.0
160,28.79022087415304,-3.0577260048717694,100.0
161,17.647091438963876,8.843862528886877,100.0
162,20.83283626809484,7.532480617370373,100.0
163,24.37915601759836,2.3939611093111965,100.0
164,20.44026139128748,7.8707572609557435,100.0
165,17.919288728810123,3.7499907957406444,100.0
166,14.139099081635884,19.62738727557764,100.0
167,19.328540405721235,3.3750774415646214,100.0
168,20.296697268052856,7.831769462250269,100.0
169,16.925840997144935,2.6633109412183424,100.0
170,28.254112203824093,-2.3028480750447926,100.0
171,21.847218066688495,-5.499123007613642,100.0
172,21.539171438932378,12.609554311204674,100.0
173,20.02079055589452,1.4567072274393862,100.0
174,23.680400483507462,3.0898934502183444,100.0
175,21.16731949841385,-4.898832058347091,100.0
176,22.1166315215693,11.264274429632712,100.0
177,15.532312386207984,4.215409692426131,100.0
178,20.982632992731954,15.359226551633004,100.0
179,28.587850384988474,15.137585522219311,100.0
180,13.90972723517444,3.4130270500846827,100.0
181,23.23537864583855,15.644181775203707,100.0
182,19.757155511683923,2.799402285594616,100.0
183,19.25400726177825,19.272263982034758,100.0
184,23.971738754311488,22.78852858255177,100.0
185,17.775087009194134,6.203840091050552,100.0
186,25.07575288240101,2.6470373457180205,100.0
187,17.263134115343316,8.055602938898524,100.0
188,20.71015636874679,-5.242668278562114,100.0
189,21.74313102994139,15.657657740343845,100.0
190,17.0571637911281,11.448396590267635,100.0
191,27.27354698330895,7.411554961905537,100.0
192,13.814557142649605,-3.814919216324048,100.0
193,20.28797454317199,20.396749618680822,100.0
194,31.460425042696016,8.874690045459309,100.0
195,14.09641946300514,16.990182292913882,100.0
196,26.76452205913036,4.6442956040801,100.0
197,15.088136231284178,6.060298289086187,100.0
198,15.468657579764503,21.636052196031308,100.0
199,17.90265995171275,15.824061567622682,100.0
200,22.655310208326064,17.33109387458036,100.0
201,18.68013009497938,11.258705087608869,100.0
202,20.741624746524657,10.602084412462187,100.0
203,14.890936524308744,12.99406435085734,100.0
204,25.215141439123787,4.048839721115403,100.0
205,28.736509449926388,3.2479049846078336,100.0
206,23.701977711925142,3.7761913232159277,100.0
207,14.13109971040782,12.183203345425463,100.0
208,18.91188961183708,12.596908187406422,100.0
209,15.148220069673634,6.952654305858875,100.0
210,17.77375361930817,13.497763560077292,100.0
211,18.024569282880883,12.457319669769886,100.0
212,20.86941418723953,-21.792747012088125,100.0
213,23.08800246451645,21.18423997165884,100.0
214,21.41594816408644,19.957365149266575,100.0
215,14.747588347539605,13.622057636453572,100.0
216,22.12290307736332,2.7432251238575702,100.0
217,31.101941775300155,0.8589310260632494,100.0
218,22.50378243269049,-2.006036078180939,100.0
219,15.952057934594873,0.11041108856400506,100.0
220,17.707496552723995,-3.844570497119369,100.0
221,23.30270989398783,9.53935826851084,100.0
222,27.933656360722146,15.074799622601276,100.0
223,23.409152666342038,3.527482670696725,100.0
224,13.634643598288315,16.66222750385351,100.0
225,20.44534607400473,4.205594976252492,100.0
226,21.109910325030594,16.030607431442878,100.0
227,16.12979425210752,11.575957173805016,100.0
228,23.651462188002277,13.55981124768399,100.0
229,24.502632475194112,2.041953720473602,100.0
230,25.392460112808788,23.071120685209834,100.0
231,15.863932974992284,-7.351584914810836,100.0
232,18.87935802120659,10.55360252913257,100.0
233,23.432516574142653,1.4128299916116127,100.0
234,11.801540141471305,16.51536082092545,100.0
235,18.787263495672086,9.88525690831485,100.0
236,22.340251598636396,21.67483181821229,100.0
237,18.7293505255168,15.155114465716412,100.0
238,21.718631309331794,15.492740001271915,100.0
239,16.057008515587427,2.5215061562827312,100.0
240,17.538039729856322,-5.242667836181402,100.0
241,15.787153943709916,11.726044078498747,100.0
242,13.649463549812342,2.4753364649370058,100.0
243,25.53765669197885,9.366043091129804,100.0
244,24.50169465290298,11.291586991380969,100.0
245,23.102894879349424,10.091159873409133,100.0
246,19.112886333444166,-3.102041953980203,100.0
247,19.232698004804412,19.03928001614591,100.0
248,19.1836379522462,16.358076345767618,100.0
249,17.41119041049542,11.901452104681633,100.0
250,25.712725514003047,23.468530051700007,100.0
251,18.55437816950858,26.671735013453247,100.0
252,19.650810539406613,-9.357185646300039,100.0
253,24.696840596090176,8.458224110488889,100.0
254,19.809685609738665,10.271295941633397,100.0
255,26.664684707016892,3.8402410729616356,100.0
256,25.507977585643587,7.125754433288079,100.0
257,20.426850837922686,11.240796846572584,100.0
258,17.587059782003756,-0.04869644886101021,100.0
259,17.975710393983277,23.078931421310756,100.0
260,14.64202584729921,1.201604432495964,100.0
261,13.13594709848481,-8.249264796625631,100.0
262,17.953383569931297,10.064618000976155,100.0
263,21.756654952118463,14.426905721928387,100.0
264,22.7723723803023,10.695593841233451,100.0
265,16.714564861722618,-13.798373733396954,100.0
266,22.10212429839026,-10.368005294551725,100.0
267,19.753639240669393,10.202208380594207,100.0
268,18.89112982266028,4.891050240311077,100.0
269,23.12400867594431,-2.593943761907278,100.0
270,21.86750853209616,17.785205181028928,100.0
271,21.734183200625413,17.935004902104776,100.0
272,15.271868381240862,14.99664540034182,100.0
273,20.8630879522987,1.1670127654109193,100.0
274,23.917940788393782,13.007411884268468,100.0
275,19.82195717228162,16.711215957351307,100.0
276,24.01181310013041,2.7364726653766223,100.0
277,22.475625307161312,19.34870567268031,100.0
278,23.46980768567442,6.538558196516379,100.0
279,30.196782831901125,39.10492089849377,100.0
280,17.179693458910048,18.00132773648293,100.0
281,17.468159374600077,4.988989827135834,100.0
282,28.472301425947506,3.192556322742994,100.0
283,22.97364091699908,8.878001927851788,100.0
284,25.879276189897567,5.647891794924714,100.0
285,20.570127431626567,13.293000552020757,100.0
286,20.100526633481856,-7.586374964139559,100.0
287,19.69601580346268,0.3552028004054826,100.0
288,14.357001495274922,-3.6350236670988227,100.0
289,28.263155057265497,-0.8649570442263297,100.0
290,22.78623299582113,8.202738799604091,100.0
291,30.32601775616311,6.629971309191438,100.0
292,16.263672166227796,12.999966250183483,100.0
293,19.214740636576614,16.941310786979187,100.0
294,13.555123842994469,17.59721970428531,100.0
295,24.957954218024938,24.065501453627213,100.0
296,20.193048715170484,10.984177949275223,100.0
297,16.24601311122748,8.98574489792195,100.0
298,17.389379149929475,8.264839840089397,100.0
299,17.41089968633369,10.95562130623062,100.0
300,12.131902737672863,-4.338886833463411,100.0
301,18.234228530893162,8.346770505606182,100.0
302,26.97798659209069,13.669662699905263,100.0
303,19.54243137229126,-9.233137891403029,100.0
304,25.03195302368909,15.311013903462506,100.0
305,23.197983387282694,-2.4943777926534594,100.0
306,25.23416908125297,19.20858194956593,100.0
307,17.389715732430084,22.949933663080046,100.0
308,19.425813878107355,21.268100381863427,100.0
309,23.77808000484559,6.217850603491888,100.0
310,21.205473414911253,16.99082299103391,100.0
311,15.295602257589941,14.29522839728525,100.0
312,13.38178517963662,8.343491422557571,100.0
313,22.274150945671064,2.1494560614909854,100.0
314,17.012424757750665,9.973052120355877,100.0
315,19.767139869491327,4.137758546948896,100.0
316,21.982994665085656,4.238968587092789,100.0
317,11.18260734555708,20.940793015374,100.0
318,21.452307775934198,23.04836775299048,100.0
319,21.932115402825282,22.216079915107052,100.0
320,17.337007803163182,15.665248714033517,100.0
321,18.95059636958691,9.020942444032151,100.0
322,17.71948989749045,14.158849758689689,100.0
323,25.127311959351943,4.0708288999908735,100.0
324,15.880677913573855,11.847793365001317,100.0
325,15.488414036829587,10.619871770483089,100.0
326,24.35814540535346,19.40065600265534,100.0
327,25.860699819580795,18.50947301158417,100.0
328,16.653341122087692,1.8598964129180366,100.0
329,19.56387721931509,26.088904576645827,100.0
330,11.161567961194974,10.02103826047293,100.0
331,10.538561163056315,2.9472662869610025,100.0
332,19.25226386899174,2.839861705147195,100.0
333,25.5218262253096,19.731074144364044,100.0
334,16.64826012769413,11.41542254367094,100.0
335,9.965844847569675,-1.7581896853913541,100.0
336,16.634778247092243,16.714879441607415,100.0
337,17.47930299997521,14.330424103784196,100.0
338,12.23528908007075,24.877447861026827,100.0
339,15.547877074022582,0.043303056987703314,100.0
340,24.25431377196153,-4.962406646327034,100.0
341,20.889651448377002,20.75339981108753,100.0
342,19.451220058775924,-7.3454632170594145,100.0
343,20.6866542465515,16.38438669400033,100.0
344,22.875087837136192,11.677440923860921,100.0
345,21.120700839738504,2.2197505754140785,100.0
346,23.202094377909383,2.3273327045648156,100.0
347,19.734598057848395,17.66791157635481,100.0
348,19.837980672802104,5.027951589113318,100.0
349,19.483680818380527,17.930818038427834,100.0
350,13.312273422249277,7.544639414216785,100.0
351,24.939091339606918,19.285999571595028,100.0
352,25.041159426798405,12.570623272734316,100.0
353,17.28819922561091,17.297542420312624,100.0
354,20.41617745529514,17.39073965098087,100.0
355,23.36564316426459,7.488749372718815,100.0
356,25.558077156331592,11.2828291478639,100.0
357,18.012642482899757,13.489766724397626,100.0
358,20.222834425315426,9.29192529387287,100.0
359,21.97354156053635,16.24421073896866,100.0
360,23.3698939904787,7.253228887838242,100.0
361,22.54176403854239,4.378602558970299,100.0
362,18.922362949934904,-6.083176320340895,100.0
363,17.290546881982856,1.4787571987931072,100.0
364,22.9236011366192,-15.596178368063427,100.0
365,16.374532194724864,13.691059276284502,100.0
366,22.03157930914218,16.7010513314031,100.0
367,25.344867251103018,11.699825334359144,100.0
368,26.23623297307811,3.3831890651100416,100.0
369,23.071889011249613,-2.350955282814775,100.0
370,16.316452042004805,9.821567283361231,100.0
371,22.69667656273875,-3.7517286416492794,100.0
372,18.263224925459834,16.570818102852538,100.0
373,16.57809247539518,15.681451880026774,100.0
374,24.088468306699742,23.328058286085565,100.0
375,24.35807875751131,3.265542018888212,100.0
376,21.7992473323945,13.789237189287714,100.0
377,26.759659392507373,0.6305310445829484,100.0
378,25.089688916553918,-5.708092920313904,100.0
379,22.558362174325016,19.760625591802793,100.0
380,20.616498333624364,8.928636812851694,100.0
381,22.674830176281414,13.050147310769425,100.0
382,21.042903515926493,0.3682325823711583,100.0
383,22.110062039115526,4.233364534376281,100.0
384,18.1760706527416,6.766651212631281,100.0
385,15.86751657771729,-2.8857284744538063,100.0
386,21.21600667152527,3.9885124270042507,100.0
387,19.941703929142435,18.749371548277967,100.0
388,28.328103677562204,23.181295271647606,100.0
389,20.77084187879692,-3.46802940483815,100.0
390,20.06868422861457,6.819140972817289,100.0
391,27.800369191204254,16.401808406392952,100.0
392,17.529211763011514,20.153133693646463,100.0
393,25.62622038827266,7.218926735373787,100.0
394,18.375265801585993,-4.48590638420567,100.0
395,23.117213085178047,8.382592379109797,100.0
396,24.250376872239293,8.769929109031779,100.0
397,19.993692949119605,15.885197223315146,100.0
398,18.422184491403925,6.504846437856665,100.0
399,18.489863874304454,-2.2774005839720814,100.0
