unit_id,ProductTiter,CO2Level,pH
232,-24.716443577768842,36.985571666821436,73.85820979561662
233,-13.069606222053482,49.26499281346297,49.38591812558157
234,-6.320832935196211,54.098329065839195,42.27204869280261
235,-11.701244172595166,73.05219186111594,57.02490783661979
236,-17.20052374991323,49.89906825291313,51.889348648894696
237,0.9049791087937589,40.47154532566769,12.997832951438117
238,2.6279182098250655,62.73525289865439,64.70624683692607
239,-10.091065093418615,59.689756443080526,45.5280287579408
240,13.005857532156174,33.86508134312658,27.317674549466876
241,-23.333999111188795,59.48946810980382,70.53216423971863
242,-4.233718272862842,25.24940423301515,73.33943011984826
243,17.187270499236206,32.43455514812784,74.9136080355089
244,2.721934559269071,59.981549220368116,41.69966567772032
245,-23.830558597118493,64.8272386142047,65.80044184632307
246,-24.739287577836986,30.649486972319945,42.95343744382709
247,5.21951021110447,33.34804627319702,61.891710415954826
248,13.747265471556142,38.45411621366512,58.77050161988315
249,-13.283442947279255,37.06271958794507,52.64743365017928
250,-5.359434920396781,57.09261964850533,41.19888310742384
251,-7.05042571872492,73.69014563644738,52.732198017690735
252,18.457848789955168,31.37922863980672,42.23904170404366
253,-6.099620254918819,60.21310443983039,58.71488936269304
254,-0.13637906580666836,76.21952189567743,50.99600570185159
255,2.054949634566758,44.77135817443661,45.10736048324151
256,-5.944297598683877,38.0546347463119,39.36719223888194
257,-16.08005208824138,52.30198840881497,53.930661897094076
258,-13.652391046315454,83.35114157602838,55.03182984295843
259,0.16479097545679755,57.8329471877492,62.105710065652914
260,-15.231602517624589,58.53181843487358,44.0582405115185
261,-12.338813187203915,50.77916573422804,34.24616475045717
262,-11.734136189070822,64.08645097178227,60.13578001160901
263,-26.427777973289068,85.09140966719528,50.04380609768891
264,2.1051214805545477,67.97406909276039,48.31866763559954
265,-30.4812120432763,39.13138174596824,49.42181247131786
266,-15.122578236363148,41.61134794142525,37.31694685601296
267,22.589941373382032,49.212479329446005,26.400393423946845
268,25.61232476342272,39.9584471132946,33.6126064820726
269,-12.352073144112772,61.05457810858216,48.945017491553855
270,-16.114060980208126,68.62680237269011,43.06001300548611
271,-6.910514006071972,52.636997550206395,46.12416508713761
272,-15.649606999179346,72.15002855574268,58.33178344804492
273,-22.11202544106226,77.46433003986729,43.16919395419663
274,-0.30953973394801526,52.588502327114455,27.214868730763822
275,-15.317456874274571,34.87943433644233,30.51870772502801
276,-30.36267190216792,53.44476076305416,43.64305089363353
277,-13.156601617716957,43.573386550409566,43.75442293105951
278,-2.698093686461191,44.146710113933636,49.70582944954297
279,-17.464360228698354,49.49544466557852,63.21476336872948
280,-18.99642638952279,52.071111354035935,50.43977654355303
281,-9.680231510151145,52.01429742449266,49.316832820225905
282,-9.60781221014081,35.21601779258501,55.03784108338545
283,5.0293279131791495,59.55772341367468,43.396178577175135
284,-16.488317503373196,39.81562566575262,48.95114783580719
285,-19.762845545364424,37.77186405759346,53.70584769287828
286,-11.655084607068797,37.67698382381207,52.00405289106685
287,-0.12463883459690242,75.53446007811358,38.91446515163112
288,-22.766695920489326,65.94234581656137,60.898745063957556
289,-18.64335338877899,40.23518328023297,56.82679772372759
290,-5.431299055079583,48.165148071121735,52.82985925792007
291,5.393655594439368,42.2442817038045,35.00792741788415
292,2.623934629233246,59.44004794562883,50.430770576718636
293,-15.41206317255186,44.753562313257476,42.75288992095011
294,-24.673641059578905,42.02410617162112,61.896674207457124
295,-5.416205287860444,28.16615121664092,45.244275120320076
296,-5.268991498875311,64.31189420404067,46.349613807902486
297,-5.788831390540491,38.4313195287226,36.197061651428086
298,-23.060104699994724,51.508556488789125,49.218679979996864
299,-21.72050087859357,39.24997397114188,60.54631483677048
300,-12.329652349403835,81.1735920253563,46.04803172450583
301,8.982353901411749,64.41648338336887,73.69352781612334
302,-3.4058538164589796,34.7818791808798,40.46570574369357
303,27.933522619099087,67.50875260685129,63.02695073886652
304,-5.703934482411041,45.941729183836884,72.84592582003496
305,-13.240721951536898,54.58750962524395,34.05683453786043
306,-16.881253526281213,70.98693416430301,30.100477386261204
307,-6.052697573518284,49.56100753857112,46.23345515432613
308,-2.787519980629205,51.58072055114864,37.29125671931905
309,6.788701794074115,59.54395702571086,45.10812212071351
310,-0.812372812927773,44.8482353762635,46.935770055090025
311,-16.15984803476057,58.284796630726014,45.36721992983467
312,-0.9251705931128047,53.016208217096505,61.695610367078174
313,-12.898647440398705,64.15706113881505,40.88776640832936
314,-0.23792988065626197,46.561124159684965,69.23342853683388
315,-23.872057504832917,60.49569272688426,45.74212300940619
316,-20.721881459866495,38.256950810179326,52.53975540467037
317,-9.785087228855376,45.91343797221462,53.045097903458945
318,-0.6273394077840271,44.97769807933774,40.71110237661793
319,-20.190157540415306,59.93653761110115,68.74317797013835
320,6.2731448129207426,44.66210953976117,40.70006587249173
321,4.588249155991724,51.310463043813854,68.96772225235922
322,11.683087781773736,38.3622096880265,54.039846644107215
323,-10.218388102756476,47.2367804326467,43.066151699658086
324,-18.51143553634356,39.86174488061432,31.076033067453295
325,13.009565902583098,60.90036931767079,68.20648201660217
326,-20.974224701959432,51.692482326421896,60.21334667583384
327,-16.97771373317619,55.275298968689576,71.34910418164455
328,-9.109602049176697,56.98553736175501,40.13593859897258
329,11.75462250125836,51.998932142747954,59.12535692780596
330,-11.913933941266817,48.741145365902796,47.336253238043824
331,-16.140898237994953,61.00390449708339,58.33891276747407
332,1.0859935365031257,42.26118035648074,49.93893116205799
333,-19.232730841661844,51.57322031756817,61.62739041512093
334,-6.273105875311172,49.71616986197448,52.98592222049652
335,10.636346997435421,42.6251205469231,61.48756119306094
336,23.647082845217042,29.795002746144682,52.392350198829085
337,-0.8893309023751135,51.510291996376914,30.95065569720285
338,-17.33944035592616,47.35565963935824,46.591720507491225
339,-23.89835623627058,8.217173230269072,70.10477976471041
340,4.076797582483647,89.99382097135432,60.99156213280403
341,-11.65533686852734,65.34249992032696,44.852630234887194
342,-18.397460521291112,58.12257456343603,37.89178858739314
343,19.603063262167268,52.92323714316372,27.180418515763048
344,-17.171697238640217,48.982628256080105,56.54172440414134
345,-18.238444465863388,65.08194877655791,55.7614213536295
346,-3.1689294615478945,38.06206820554085,36.525742619928145
347,2.839424953780589,49.72360235287258,42.28832266138778
348,-21.700984723359618,59.70929715552625,44.45321320702784
349,-16.94630150399237,59.84034537385534,52.872108295303164
350,-12.448672359296253,69.59087371754296,43.6396726809618
351,-14.71086282460536,43.357496555650975,40.37929312275339
352,-8.657827495845417,50.68433120518491,63.482860372208265
353,-9.55156994440041,59.649514531573786,50.264485762385476
354,-13.838795454389112,48.69304690677638,48.186834464179476
355,-21.072492753585163,53.46910492701491,66.41678862557308
356,-21.853953819698948,33.23952862696871,47.295560919878106
357,8.427280914098002,44.767033496106606,30.34902767345494
358,7.837904720653635,44.74580629267365,44.53410887748674
359,-3.1090824146732485,28.87021070811196,59.13206780833471
360,-17.584070316510736,60.71636390317503,34.53731214990203
361,-11.400821289963865,37.07001709990352,57.87806888060738
362,-26.418040869715373,44.38246167598289,48.84339296249022
363,-4.817738970947683,42.726732417474004,32.255812147369696
364,-3.472103322252744,33.809786453161664,74.3582013419716
365,8.314272636493063,49.59294719548535,56.66618788148925
366,-3.909710817083454,61.13758871036668,46.31146613373685
367,-16.463290576097933,59.02760049345051,48.34898060915107
368,-28.943961405035996,43.518088158959415,32.404742752930574
369,29.40902055816426,53.78434598805549,66.31144773826539
370,1.7831014825480933,53.320303921049245,31.488124508191266
371,-27.60308063257731,46.07155069215169,67.16338572064079
372,-5.420495411802932,31.31666159806324,48.617256835582594
373,-20.892676101335763,42.687206822701526,38.00567096225562
374,-16.201049684282196,55.733626936090864,34.82596997683209
375,-14.80315913273672,46.939171619013806,56.80490871527952
376,-18.36619666351123,59.072648922025884,62.5632453159414
377,-0.9328909957750057,44.170098709855964,57.53591022519475
378,1.374960817095273,56.0983663712031,59.558677396201475
379,-6.137284908554952,65.12100866519158,32.74081121771577
380,-38.18912568196889,38.479029635802846,67.34268170552531
381,-8.986707714474367,38.50922066783728,47.678175387065
382,-16.21776358230955,25.89674523648807,65.40838922885082
383,-4.36790857524552,45.84959319024998,40.56022618515279
384,-24.741854634068716,40.080806380099226,21.52912642501094
385,-20.35591544273492,62.04696011128014,49.50559204182914
386,-32.959184291797634,71.86846793150218,54.326380085817846
387,-2.2756314919815255,45.91874551974269,51.60013509507532
388,-18.736750411603847,41.8144288531392,43.264981773934274
389,-8.151974789571888,57.65476212714295,57.98460984499452
390,-15.16250762644121,52.91662894097898,63.31510587685168
391,-34.03675502629072,69.08638109198796,37.67812417297941
392,-1.437019635512696,31.162817726718973,66.83678589295032
393,-5.129594983722181,27.594760702102167,59.029865574999874
394,-15.349008733336904,42.37648957006773,60.27291408520049
395,0.24481822008786014,52.60073831266988,45.232328740338
396,-15.194988050755727,45.80845895264445,39.59484206141806
397,2.912852839493441,40.40159729609411,60.33668209830514
398,-3.9867322815491884,81.77530187644327,45.95553465617958
399,-2.9475426542448453,53.10631566914931,69.15459729660769
