unit_id,ProductTiter,Osmolality,CO2Level,pH,ViableCellDensity,do_FeedWaterFlowRate
222,25.466481603983382,47.103086993504334,76.29755525452411,62.56232591701941,78.70734773459981,10.0
223,23.76402551197466,42.54315128363063,54.01105694579722,46.835804299294125,65.30461403281498,10.0
224,21.809378623314387,52.88467513981196,20.675022102214683,70.7160777124911,77.80636545965528,10.0
225,14.088301174106823,49.796251146580346,54.42118272499353,28.531301330502078,84.38336208883894,10.0
226,29.21822373657811,64.587384173476,56.40412806161614,49.50539352143619,89.7733129079531,10.0
227,22.009437673247778,57.60502334173486,30.703057841212523,34.754747843692144,60.951026320769564,10.0
228,18.543257304115357,54.61994816432859,42.44976009878929,42.96118850521444,78.83060668803436,10.0
229,28.752845728388667,30.956055552552353,67.58726653129489,68.37366369042091,83.1824244040839,10.0
230,21.415202646667165,63.722029491707595,53.99092425180317,48.978574798751936,64.09679466690434,10.0
231,10.220109717060286,32.359725636161855,53.36773498529784,59.36059756340978,61.427597235399304,10.0
232,27.762787120132593,50.07759874038251,67.7832635948857,48.80791675070238,90.88989470351193,10.0
233,19.71542524043734,60.925954879387504,48.17676968967288,45.69622954363742,60.83757681554445,10.0
234,13.794936941495,47.338955409950266,54.48926043892314,68.48685754719806,73.79172773913686,10.0
235,26.025117897077795,43.33619654832189,67.31730623653736,60.003702700754005,78.73963295055809,10.0
236,2.7334790712408488,37.411280895736866,61.229894060924906,48.550439031745626,56.57184005104219,10.0
237,21.52823139114861,35.58877782997025,45.64940575679802,68.5222534672878,80.46415623493468,10.0
238,21.91625178130938,55.42819330861031,57.94603838725343,45.1322613440165,88.74685006997342,10.0
239,28.406354920451186,45.86634274872974,70.26892040085916,48.178149359835885,87.86255468078504,10.0
240,9.992749482398,35.175278565759946,72.13903898422636,39.53449187216691,61.86283564693821,10.0
241,20.042576129720608,65.59448680348758,55.408905757792496,51.04765456095892,87.35891668473303,10.0
242,23.829405591621082,49.48151130528873,35.49106787814599,48.99648305304169,77.0691664197999,10.0
243,15.206704540879224,74.9848540843501,49.1385977061237,64.77211957080394,64.51918783869665,10.0
244,27.737078978148407,62.678208164925934,59.52323259124212,58.681591984883454,90.31304679877229,10.0
245,21.586140585621862,56.47801312430277,51.96189133757468,42.58113227080214,64.68323254154889,10.0
246,30.269377088612455,54.99464629926311,30.772991852915716,58.06017738529304,77.20983906243234,10.0
247,29.27903673257587,59.24427283401683,63.48858294633527,52.82148573344152,93.97973029157414,10.0
248,0.48230498234658903,62.9423695743052,46.570521531913265,35.65029183497776,58.569841382130974,10.0
249,9.966699720618177,64.69992083164752,45.8555602567571,50.59580283824167,67.5435179536448,10.0
250,21.31496361624078,51.269303470256126,40.589122087263604,29.331413401681825,70.03704805335478,10.0
251,21.71246226058807,46.051495622759816,59.906693072723264,69.74469262542827,95.30249241221875,10.0
252,27.290424788479562,68.09310470089255,59.22840245504353,38.85295732232587,88.33157275721953,10.0
253,22.330589835649384,46.85478074103499,44.02195376116829,28.084341644081384,70.22721119597756,10.0
254,6.5535013262478135,43.03502370021435,48.034582044533956,41.33452897677194,74.22156194762267,10.0
255,36.84081449059638,47.125154269194766,49.44699369141655,46.54137142902366,96.18856054606165,10.0
256,29.05027265760616,42.804827374512406,55.03479500318203,45.38134478504593,79.71355300315865,10.0
257,27.420144252049937,36.37701559655258,55.37662468949582,37.258249671905745,80.14483698534751,10.0
258,10.346450656145713,40.2366383799546,70.0961332923413,44.24349252832379,63.86412121930369,10.0
259,17.619394270248982,44.01720611299922,42.88333947538546,45.8760078560839,79.92128048275356,10.0
260,22.995879320475876,36.98216105112269,50.656514926831015,61.804667752958785,73.65958779853038,10.0
261,21.803179294120778,38.361451543134486,46.87139230396254,68.29360491991197,76.17252449322582,10.0
262,7.02138798765353,44.36764115987008,44.269575971215765,54.20002153868328,49.768496374085466,10.0
263,7.7815546183043685,32.465500426338664,61.50883642428966,49.3534953940932,71.10669976891636,10.0
264,18.285658965158223,57.65151980193668,48.8769070572778,72.1884039275443,74.39104976819945,10.0
265,34.99747793586815,50.4593630726403,69.5409715948604,54.168242520231416,98.13218831298137,10.0
266,28.778854503495204,65.16722684672479,46.80874317956115,34.57035430423885,73.2880926788068,10.0
267,-1.4491230493414078,47.30874991997003,59.890799262291175,39.37277284149487,69.02418695541971,10.0
268,25.64215440973637,59.150484041838716,82.26321930283368,58.00806154281064,76.66766774790456,10.0
269,21.669315376782336,56.40566128802808,79.43166336236746,62.04774246581338,90.1811275450116,10.0
270,4.407605867964644,45.572584921045475,47.10508328226089,40.355286031082706,52.309195703286136,10.0
271,33.5856386699959,64.95829721148716,59.92806106512772,42.31425962860778,84.69735656520349,10.0
272,2.276671654301678,36.847677419016264,55.775187676727704,47.24470503962252,58.966101225571734,10.0
273,5.271013665303874,31.57164726585721,50.93133419686157,37.58547121433814,76.04049125932681,10.0
274,26.292602290459328,47.124885997908535,50.135437971184444,59.19743847644156,85.1968156906038,10.0
275,35.16306022733258,57.7050903021888,33.50870719742391,37.91435043198595,95.45955749631734,10.0
276,14.517798815308154,43.10730114463257,52.60916334410223,59.630707396676335,70.57733884724676,10.0
277,12.016283764129215,53.384718538913916,37.88200940716466,37.81573685606817,74.17210948904311,10.0
278,33.43770132082356,55.10697873653735,30.740722649470843,9.346723818738432,99.61161136341045,10.0
279,13.437395469192966,31.346615947141764,54.36417033145813,55.651697164197856,58.092134319049386,10.0
280,35.792653089822046,56.035871151616085,59.114189370465695,74.77971452054808,90.47613974833978,10.0
281,13.859239931299102,52.90250617432292,39.6529721351594,25.82683485382487,69.96952303920472,10.0
282,9.73373863800608,34.814988373989905,66.75590142820644,46.647314990126574,55.93854005336084,10.0
283,13.621257112490436,61.705247807978125,36.71152565634274,37.168919239942426,71.20088331699141,10.0
284,19.35094905195316,44.324867876453474,50.577959420766405,51.52759246966414,66.15449513897343,10.0
285,4.508442896382283,36.528085860582706,25.283201653395178,66.86994044063225,64.86904087038167,10.0
286,22.82905721937794,74.9281992291202,47.06071797467559,47.41137177267788,73.93701676205774,10.0
287,17.612960415882313,53.994510814890624,34.980858154228116,38.6794002120139,68.76525275589442,10.0
288,29.65544534246983,48.13900101989189,57.651367325409936,61.40237253757789,87.24793673927121,10.0
289,28.362601305324617,46.6541350519897,67.18931187936404,57.87116601015936,80.32152182726517,10.0
290,18.084430128172464,58.2467262885896,40.661668081536845,41.10410186875809,73.18969608091886,10.0
291,10.77045875559664,59.92616682251134,71.11456344971589,73.3915369482128,52.399811562529635,10.0
292,25.570328377634496,48.74025752104519,45.7987208854698,50.42749291649923,79.96422008597986,10.0
293,22.112428675677812,48.59999026544712,64.82650268325578,56.90514718310451,63.63069281425697,10.0
294,30.689051490674483,64.28535848181858,35.50680310292801,55.011329124608224,94.38131776017804,10.0
295,6.587770158232235,31.354090385561992,60.40353019292826,55.29574440425979,64.08799684509941,10.0
296,13.923111598882214,37.69660781988074,48.70335511695017,59.98495590030438,87.49368498493992,10.0
297,8.312972988712666,41.68434930642911,52.9055434556677,48.89808574635735,85.79778078193036,10.0
298,28.382114840365283,48.79958866840387,64.3344490690044,49.88093566212878,87.23133558002533,10.0
299,11.30332954535579,37.57993091686399,62.63727944148159,65.23195586467484,84.40242571911052,10.0
300,18.539649617763047,42.630537992268465,52.35103776962725,33.75062336793901,74.32214228100491,10.0
301,14.32897602073865,46.776131773185774,51.915132525817725,39.49442184082468,76.09833919966992,10.0
