unit_id,ProductTiter,ViableCellDensity,CO2Level,Osmolality,do_FeedWaterFlowRate
28,-15.131364102658587,78.55384824091075,48.99504386037159,58.18048884005097,80.0
29,-23.725244181986533,72.20018586058868,57.10239161937604,44.03018698579328,80.0
30,-6.847353955959973,85.43492019138168,58.16989680005793,33.69805006457444,80.0
31,-15.514811936606405,84.90771316863326,53.1010584754311,40.56859192306169,80.0
32,-18.618124763380237,79.9686252838767,36.078704663145295,55.205258820554235,80.0
33,-22.892454285912976,86.23999301730498,60.096728925161806,64.72730573761369,80.0
34,-26.572237477069265,74.80586137079965,38.914353357263344,47.9897329316713,80.0
35,-12.253492029556735,93.59064559973106,48.09335701411,32.308708423572455,80.0
36,-22.64208285195955,63.5443021718801,42.376715569633454,45.0714383378802,80.0
37,-21.90806808856503,82.862333822603,42.17297420122981,53.85286687892552,80.0
38,-28.06158568007614,74.31238870021389,44.79203339454431,69.07754226763196,80.0
39,11.200653768894329,100.49181885756973,49.32969908675141,55.246516900103174,80.0
40,-17.449749108569684,76.33728457011337,46.911224250388244,49.63004400933562,80.0
41,-5.268290709339961,65.58784302361916,41.011097709232445,24.84805160308852,80.0
42,-19.98771750231094,78.32707064465228,76.26158996203102,52.16339093038709,80.0
43,-26.4056111750308,68.03307864425074,65.56303259706804,58.87751706051141,80.0
44,-21.033793936437263,69.85343640235703,48.292860113727386,49.32711175268538,80.0
45,-14.698440766062113,69.87941972753144,45.5075297364261,46.49752616859799,80.0
46,-34.517849308803136,66.67268387960145,47.893105870170835,59.902646734852084,80.0
47,-41.24760265257467,44.867854655622125,56.79288916420216,45.02156074226108,80.0
48,-13.368013072091122,89.90849183879747,36.52418277581324,64.59971392616046,80.0
49,-27.444929643025393,63.562291311852015,26.45262886540437,56.16297063433743,80.0
50,-22.38386034763446,59.34094016634574,39.0505840888481,52.86998453326701,80.0
51,-29.531443294699802,61.71866680531879,62.765499399701916,52.46812394794162,80.0
52,-22.37077747140648,81.7696775235612,29.33805836729519,43.66626708257927,80.0
53,-15.32486476034006,84.8039611365584,30.074665626280304,72.49694482598177,80.0
54,-9.738897307097744,86.55247504024388,46.87794572478983,36.23890179898804,80.0
55,-18.988835476308022,84.88544608209568,32.82985810206271,51.983988469654655,80.0
56,-10.678729356890678,97.89979350130571,34.31108320620877,41.35194447713832,80.0
57,-17.71578665621645,82.77056624935611,58.97708361846841,46.751733510344714,80.0
58,-11.600919178326802,96.78000952650133,22.134904513664868,55.90084679070457,80.0
59,-17.404104477762054,77.41599516927974,55.96098384043238,56.74748645288765,80.0
60,-19.073181628248356,76.9255872670094,53.41095626332783,36.68264221683424,80.0
61,-18.629002296431057,74.62946271887617,51.19155838063608,47.306795408433636,80.0
62,-35.975915010959156,55.4830232029923,62.64516895866828,61.48693160399969,80.0
63,-13.854785504412012,93.4006749694235,44.92159042365369,42.918524497394976,80.0
64,-20.003062400440935,74.32285443464555,50.858133381014994,60.55157077329397,80.0
65,-17.085311522127675,76.6259574760675,60.7949171844019,56.31297309105126,80.0
66,-14.479870532832663,80.97548837621521,54.740261895609,21.669290019627567,80.0
67,-4.877204659334995,97.54793178364432,44.28043018119149,62.16034085362036,80.0
68,-23.440405824484944,68.8839051949768,23.28807702842136,56.79211332026055,80.0
69,-16.84569416388011,75.1977781745446,64.08239800731876,34.26159228631412,80.0
70,-24.72986336741961,73.50537387402989,24.180141798905503,24.749336672258508,80.0
71,-18.416030013718455,70.39581788815069,29.4378005084653,71.65606789393686,80.0
72,-13.202969824940048,87.80071473273358,52.354128466301646,71.49499160942122,80.0
73,-25.139989134838686,77.907901005092,48.64544506511638,56.07938057749496,80.0
74,-17.658242943245998,79.85207266024477,55.41645717935683,32.19440251536351,80.0
75,31.917901416558422,74.05112263523094,44.518382169863095,50.874257329960635,80.0
76,-10.36762485508053,83.78659173637318,48.13941767647372,40.77387033586134,80.0
77,-32.08377725983142,63.08545715780508,28.80259462838634,46.70205698903741,80.0
78,-11.232922209795401,108.99883841934593,71.56783533454455,53.93550674127739,80.0
79,-22.194315809825113,61.65612625408022,51.241567838693115,60.42291364949346,80.0
80,-22.086401608137596,69.93406857839737,52.77524815437276,55.30289330872968,80.0
81,-23.47970087350464,66.46317153201942,49.84215640358114,22.939663658108643,80.0
82,-10.386142321010691,66.48229254716537,55.844896866887574,58.46753109169098,80.0
83,-19.343900403701447,76.31893597594171,40.60822268581876,36.95260603681439,80.0
84,-20.76400547869045,77.12569842683106,42.90322969755049,52.538558390565825,80.0
85,-18.115271528680847,85.75603562987494,66.31988228986717,61.72493013716026,80.0
86,-29.94838349232294,55.97358477587797,58.812384418479816,62.592434634280195,80.0
87,-17.46620090725559,78.49292532244017,61.52909249052447,48.1101512618956,80.0
88,-23.00908662341894,68.13794062368434,29.514052064747144,52.887273419246945,80.0
89,-24.991212215763305,64.19505534563643,47.37500527670269,32.38465762904483,80.0
90,-19.33555772510508,74.60129281285616,46.13378572357614,51.94869283789969,80.0
91,-19.73170601607237,80.104054714402,50.957925092338606,38.911187303270964,80.0
92,16.5369841057324,98.52131962568929,51.29984049213958,32.34270000781755,80.0
93,-28.889400053195374,52.47921814478732,41.51687887458233,64.48905122899326,80.0
94,-17.296190291610966,77.4463872514356,48.0503276571189,47.809812575024765,80.0
95,-28.581098976168267,59.08768500372752,45.01221696651812,53.104323195012796,80.0
96,-23.769925151689204,79.1102828787063,70.1298930239599,57.74709197672883,80.0
97,-24.03056749701283,83.61051605335093,48.46360679179038,32.82816197864413,80.0
98,-19.645614451629083,89.15106129075485,30.89164433821891,62.861460909660984,80.0
99,-16.379572591557377,83.79917949073835,49.610842230480316,38.12941182074321,80.0
100,-25.582792220161288,68.59752508649113,11.14959011029077,59.90628273974994,80.0
101,-31.80611869813632,78.25390979945153,53.72134188836759,34.73364008586648,80.0
102,-14.99327105981055,87.69710766381651,38.253775844328175,38.63814552888856,80.0
103,-17.28085097636404,69.96247512283178,49.40416259483394,53.978777216748874,80.0
104,-22.63367255794922,81.77551392272117,25.953257939206548,64.28961239391961,80.0
105,-27.204529964837302,70.66285105784314,24.24709870551365,74.214219885969,80.0
106,-19.603899685797405,71.75932765602265,41.965858845353694,58.84825032718452,80.0
107,-11.174112932917856,90.81804114621073,25.406924161027604,56.13672100310794,80.0
108,-17.178660361492685,76.33334149744334,71.74400247241745,49.59031906095408,80.0
109,-29.012548409273254,68.40273784055003,52.81981107157727,49.55967831460217,80.0
110,-25.50041823173098,70.17594569607114,53.635331337598956,37.63110630971277,80.0
111,-13.057136190190674,91.87648310296873,59.66824183756085,60.79814556491028,80.0
112,-24.8281930919847,66.14701717782476,52.4859438933604,59.5444909847924,80.0
113,-17.62500148103035,79.00812519780956,54.642236690654244,59.26694265642472,80.0
114,-30.54263142858153,60.97215331674641,33.44203994389334,50.25060485403426,80.0
115,-26.29903121270819,66.10341013778896,52.07505327157893,68.9323812613179,80.0
116,-6.0752157711016785,88.51917517380605,41.24610438592294,52.4309945835339,80.0
117,-1.6234892612118372,82.99533287126438,49.05296982043515,62.37264380295726,80.0
118,-32.21926533837107,69.63361338801249,53.17061524078005,47.26357493637345,80.0
119,-28.19479388837763,69.64882115204232,23.64511204624395,25.95750369309909,80.0
120,22.171684932535758,80.0871788169189,47.31148024265663,58.809894267140294,80.0
121,-19.990032609250978,72.75941758720873,46.90940162828987,48.72559679624789,80.0
122,-19.344397166387086,81.2569699891104,41.041305898241326,32.60027527380797,80.0
123,-18.12834626797697,87.05081043222023,74.23406425951977,29.558791002216513,80.0
124,-16.35505008356521,73.84213650021768,50.31407537995482,64.03417161387661,80.0
125,-19.527409782702314,87.19921277566692,72.82873334184973,49.87070759221466,80.0
126,-24.35301028003675,77.03663315774749,63.54816462418344,72.46719650283582,80.0
127,-16.10490600527129,86.7753252564417,66.6013423047959,39.44325393151225,80.0
128,-9.201120370579119,81.36139559565527,55.449861730601015,76.69978444012484,80.0
129,-32.49543939976445,71.47877638172508,28.993384167645914,66.76591070272097,80.0
130,-15.604364848693162,85.33158432076635,44.34961994670491,39.756771598249564,80.0
131,-21.418983913532593,70.949155607115,54.644598669537864,59.69784630298657,80.0
132,-21.067649902708467,87.36097902813796,67.22989473149687,43.04718984430977,80.0
133,-19.77443595468739,82.67657476023143,47.29332900685757,68.95975568060169,80.0
134,-32.71180078219157,66.22978023587781,54.452943086064735,59.75945429500658,80.0
135,5.386111824515304,59.96710174628942,50.488972376798806,40.49984895436736,80.0
136,-16.18753088801123,82.70831255063173,58.29515974926809,47.98845613828627,80.0
137,-27.812527061110394,64.12847788382214,31.98810533259335,52.255839432793096,80.0
138,-36.70336827481706,46.27616331726342,40.10204443275535,48.454703022960814,80.0
139,-15.12939189120232,77.42043117402423,42.46740034081248,35.00433327915389,80.0
140,-20.441411448333785,74.7038792408989,62.51096632140531,58.4542460489069,80.0
141,-16.304859189065432,93.60860241537053,65.73617833286758,51.89633483486191,80.0
142,-26.885257930285963,61.94073071103237,54.55307347489351,59.616547012464515,80.0
143,-12.061596149796634,74.43389519148857,57.86193974497028,57.877273507225084,80.0
144,-12.202731824662317,90.20414684389507,43.12747832270997,55.3892602402835,80.0
145,-15.898172592231269,85.81144507434833,43.830970720724345,36.33497206447612,80.0
146,-2.5441220896580563,90.75469270360213,53.39899200173322,55.47931595642984,80.0
147,-21.728812652021478,68.62325608497659,51.559706247203465,55.91581293510104,80.0
148,-14.963927347225766,81.2645082551989,48.26455959630018,61.48373008447503,80.0
149,-9.964972217305403,89.17127881836649,56.423186045073194,40.790291291425746,80.0
150,1.5257514494179922,77.90228424713558,37.22082055306757,33.502005770020446,80.0
151,14.337722239511804,75.71197934577914,34.50696039445325,67.33674788668705,80.0
152,-23.978298054917218,62.33276519191513,58.332694369382985,67.21913928584635,80.0
153,-25.029006010306787,65.26336465844203,61.39357323979339,24.257914968622263,80.0
154,-14.82433622158962,82.43845210947056,29.345805154482182,67.46833852608512,80.0
155,-20.333899899534277,81.46951474919273,64.02768219359501,69.09521233053961,80.0
156,-17.14783315575398,71.20152289417393,55.294066664902104,52.055031426754674,80.0
157,-23.067476797018962,66.24893001944079,42.223264220203184,38.875673545370006,80.0
158,-25.789425459430046,69.57229108405737,62.531635200811095,37.21898774781087,80.0
159,3.4136451303034114,95.34400734000833,48.21082584316215,46.18015162600935,80.0
160,-32.50322756591125,66.5260137773161,39.651956146992475,49.046126636581235,80.0
161,-10.505439488517107,66.83048712251434,42.475159633398256,52.84454984864887,80.0
162,-29.51363091216387,62.82127649073694,40.25388766309551,21.161636862973996,80.0
163,-23.34766526242153,66.56874036366005,48.28766140143292,64.79521861898891,80.0
164,-9.714797399065274,92.00326738355922,55.752083380388896,41.14081942696186,80.0
165,-14.321062579735788,68.25560291944187,63.32266590772782,46.900339721256,80.0
166,-20.80607452800527,78.45049165791463,58.86699873975734,64.0822899525027,80.0
167,-14.600261021505252,90.64040184976251,33.355024824164865,41.334309985883884,80.0
168,-17.52269656339638,81.68222437475717,28.43854817691958,55.17232387070016,80.0
169,-24.608953641969954,72.69954992028894,67.14864618482669,50.17829579998367,80.0
170,-22.096945412413,81.9271340917859,49.33764527652381,43.56507890000448,80.0
171,17.644321260602652,68.38752994925741,48.14902613348303,38.65626988483052,80.0
172,-12.623835730568944,88.41114572204374,38.40358990457591,62.495790828976766,80.0
173,-22.710117210843293,66.9873573784812,60.40202676816177,69.78892529797922,80.0
174,-29.194333582800272,71.32756859920751,68.10712924517337,50.66224216432118,80.0
175,-4.561220270736355,100.98932933785868,38.96795073468407,44.251551982769726,80.0
176,-28.066278034049397,55.955063721917064,55.44935988825995,40.699077714110445,80.0
177,-9.687472687918406,87.58537866555113,43.44633693859067,52.09552473979611,80.0
178,-19.677766265971243,72.0818792194095,70.2318634554353,52.941466784987604,80.0
179,-19.726521308387,81.5327436798814,58.11813155597592,62.65498209288302,80.0
180,-18.477355185897444,89.89468437799539,69.61296651092628,39.556905755550446,80.0
181,-7.815199627124831,83.50462068069208,39.19856909531205,61.05032325333768,80.0
182,-14.296676667425746,86.74128634286528,44.12998018493216,45.44644144861948,80.0
183,-24.53281815612468,67.28402692978804,49.59960398505769,60.75489533889565,80.0
184,-26.709586890171185,60.59332807442479,49.37615695301891,62.64497736455502,80.0
185,-21.996780895868508,83.04511952489126,52.61306124687685,55.68415625541057,80.0
186,-12.071180775830829,60.333259551508405,51.6798061884479,65.1743739866546,80.0
187,-8.939742876605427,96.64422470963217,66.89042131727014,57.49957133921213,80.0
188,-10.70230182834381,94.16450787589365,38.23195310067239,22.697655003471592,80.0
189,-5.787847584043912,65.87739718250224,44.8704630543471,76.93288048288167,80.0
190,-17.093282194137796,83.78212156046322,49.68264142399699,44.76998058279,80.0
191,12.858688132760541,83.57257292474966,57.09007982066306,52.45134223553935,80.0
192,-8.55674705535395,103.64640827739481,40.36916749494496,44.52315282193487,80.0
193,-16.52110723480135,81.22389159098806,32.37462321689637,66.28218147899086,80.0
194,-31.366285013885168,54.04923555295571,43.90607491661913,67.4214245309895,80.0
195,-34.95163321757768,62.54401047645569,22.347344864563684,47.785565443694196,80.0
196,-34.862284603424264,61.5079244374426,51.969773866347204,39.946950642357734,80.0
197,4.861476172025428,99.04993726305351,29.48476703571843,54.33197251513532,80.0
198,-16.80362892681753,84.4104037076484,58.46914804589432,60.840670931216046,80.0
199,-19.869912211033704,84.80926464263025,61.814192829169976,68.90125189460711,80.0
200,-19.06746314708814,75.29684918261263,62.42500965841187,41.62125291715751,80.0
201,-21.354289916074734,70.21358661749748,62.92192942427295,57.74732747080618,80.0
202,-21.459409692764677,64.67012096281962,72.13550037799112,64.58767924112007,80.0
203,0.8605565636282808,69.66593258565211,70.45798197669927,36.248711056389965,80.0
204,-28.762210686959392,60.75044833102084,37.15561666472339,38.44385318539735,80.0
205,-12.891205637923681,104.75936749086922,48.84585608200498,54.03438103955202,80.0
206,29.145076264744166,84.9430446842685,43.113873086403274,57.73281037642552,80.0
207,-20.515561351920933,74.9145129221104,41.26973663856265,42.39610175555731,80.0
208,-25.177873156336457,60.92668936485078,41.04504197259526,60.20236177175814,80.0
209,-28.487357443037183,75.22531190967212,82.8552230121258,48.679755472737575,80.0
210,-29.30727625995975,68.65228039183123,57.44353376291157,48.76602867502413,80.0
211,-17.580239064819608,74.65661021514194,57.407342540172685,54.8807080836719,80.0
212,-30.46329816784836,62.15923075146601,44.26185952665804,54.97604345284976,80.0
213,-8.542826085144581,92.32177215387692,51.587616925116734,54.98358999572048,80.0
214,-18.788998072486535,74.09477383332737,47.8445051793707,35.931702707837616,80.0
215,-31.10477046814671,61.73667098948901,55.0007310453709,42.674375748944755,80.0
216,-31.468961061049196,59.820738358857724,71.6166308676756,51.88042744145743,80.0
217,-6.346588440290673,87.97050540438883,23.530711175196338,38.765616101316965,80.0
218,-20.126844796863743,75.22960416039282,34.80732353979197,51.05150858831302,80.0
219,-12.100401905257542,89.58124286885229,69.14316836483711,51.233348968456134,80.0
220,-21.563229133937423,69.5921174785852,35.064756690886036,47.36026305295968,80.0
221,-36.607805506267496,60.61270792806324,60.75562207574026,51.55431177713953,80.0
222,-15.720863206651016,78.13685411540052,31.860808689481242,25.819047159602736,80.0
223,-22.337479908787845,67.1437726387247,35.55735949352368,55.48700666260273,80.0
224,-4.431864349985858,79.5763186975497,62.42223886429832,68.08608843850547,80.0
225,0.041676038031599916,101.02259692269827,43.390308883279296,42.15742112359922,80.0
226,-13.736744065182075,88.98407017546509,72.64763564441505,70.33036166089445,80.0
227,-17.882161651033744,82.79052750787628,50.650709912352134,40.73055312843779,80.0
228,-15.72366008349821,95.11098308087675,44.10469236887607,57.878605220822784,80.0
229,-29.742694450306058,65.68365890427994,68.85238296600086,35.59548046554474,80.0
230,-17.625912627206628,75.75277485864025,58.34941323438933,48.37340163686371,80.0
231,-12.681574814225483,91.52692601696509,31.53940781474833,54.55257665507793,80.0
232,-34.80397314021308,60.96890173580282,60.48178130447125,30.36796390848226,80.0
233,-22.139672264585162,67.38029589134318,67.6336615267341,45.015006073976835,80.0
234,-26.101730982144105,63.46673232092227,24.00350816757727,63.18709433221105,80.0
235,-11.556309954467974,84.29344472664168,74.77134789861874,39.088412575487524,80.0
236,-16.829809050663965,76.83985352876932,84.98372488978464,40.81839657564987,80.0
237,-4.881084476340718,90.0508858181747,61.07623945192984,53.6044300391912,80.0
238,-12.319887313974789,95.56132900265561,47.41749526120388,47.25239067156736,80.0
239,-14.574540338881949,81.8051628680955,48.571191757189574,52.37060897857317,80.0
240,-13.282074714755375,86.97410234712555,66.45329110489523,49.935807506136314,80.0
241,-19.513409328104903,63.441327191943515,32.58687994018178,60.94265651000506,80.0
242,-10.502341124815356,81.36115932927476,33.60127607784216,60.530762694149495,80.0
243,-15.118741971973527,81.83605772919593,48.106202534859904,46.475640926015416,80.0
244,-24.19924087590189,68.53473026853943,62.49666225358069,58.371641348427204,80.0
245,-21.465128121143728,69.37280827454003,50.81091849195422,48.73656352373122,80.0
246,-9.085016427708727,92.74190269864637,43.768708183488116,39.99729566859921,80.0
247,-11.387073618167737,70.53915809924958,39.085764728759834,46.51394116851901,80.0
248,-28.60910759972107,68.64580540122884,67.31055262037847,26.724086129819373,80.0
249,-31.047882389129978,66.10948668637734,43.20041214653545,46.31293945177036,80.0
250,-20.167903712675823,84.49827545329768,47.00356678399533,37.45836578742798,80.0
251,-23.239138847428976,71.21541621886618,54.975789758939456,65.46781651767166,80.0
252,-26.515441794649437,74.53626320777796,51.04311399588842,71.8794318028292,80.0
253,-20.113039794263365,84.33215808479638,59.10161370492915,57.41396400624287,80.0
254,-15.963806968551912,84.86399770540987,32.03804230799742,66.164862036364,80.0
255,-8.917357888116836,97.54944758372295,40.01088163468439,50.80987523571738,80.0
256,-15.834758556966907,92.35267569910255,22.908518949323184,52.496128542481344,80.0
257,-7.611802649264629,98.39945465181123,57.51135478582474,59.402975123533864,80.0
258,-18.508474286009694,84.9168688510853,36.31176778349594,66.05358312609913,80.0
259,-28.326509669784993,66.52323308888008,75.89834365656121,60.30968272108145,80.0
260,-16.97400076263766,75.16268224998375,46.74805633435591,43.22265826882595,80.0
261,-19.449246078039202,78.45447556588208,61.19603115546595,34.471254615282774,80.0
262,-27.91839117133554,58.771092390165485,38.83774206702623,57.81437190939608,80.0
263,-30.596431422808514,58.82672879991407,47.96528557425826,43.25918451873783,80.0
264,-12.307420938789683,84.87721665271994,48.88750802189221,71.72890036471088,80.0
265,-25.695179311663377,66.14212040210647,39.36312897727409,37.69778821677274,80.0
266,-17.210967759829725,70.57129648745816,70.67856416797856,39.84152857260266,80.0
267,-12.874717701348708,68.55486543024988,41.2231987467449,50.890954105512435,80.0
268,-14.942634970338409,78.40564085254582,28.456211439417455,44.36902332843488,80.0
269,-5.048378319198677,82.38225535489595,45.554385451101375,56.585195308847155,80.0
270,-23.153941424361562,61.40753487470246,50.509010234610024,35.100913294155006,80.0
271,-28.742982118471847,58.53504333793458,41.053719899669694,56.06756877429113,80.0
272,-23.01699304772985,68.33355345661022,42.75290462533835,45.402908973480606,80.0
273,-17.395571701183037,82.14787615901255,63.84911678067945,47.64201781665995,80.0
274,-5.884355747969426,86.92864737469021,33.05248965613831,56.14223606881835,80.0
275,-30.496033887321648,52.52439802225621,48.21998523554511,54.20946946949957,80.0
276,-21.286228336354903,71.01537803526325,51.62462226138547,50.821398154140255,80.0
277,-12.259229832015125,80.3730179922873,53.356283704241555,62.672314637447684,80.0
278,-26.91208937552132,75.80276992001173,55.111332650153784,42.78540541878755,80.0
279,-7.801412019781084,80.57577284691503,44.53543852984473,72.04069533904158,80.0
280,-21.127280144617156,74.07799098240609,52.41919414608308,24.004603066059296,80.0
281,-27.826006986397175,76.29730995617768,51.85817594792275,36.00977861121247,80.0
282,-23.2890424601446,59.76652161569787,46.30076839799174,39.35994659784117,80.0
283,-11.97412900772375,87.69295979902955,65.76433349053342,46.69847059958317,80.0
284,-20.00823866819831,78.45553094714788,56.36132572097674,59.77512494985089,80.0
285,-18.28188873140389,76.59339219946148,45.49835441196066,50.71222175294141,80.0
286,-42.3183139107618,32.83968129206341,56.518811544759224,50.18358474173775,80.0
287,-17.770978853070215,87.27265883126283,69.65197647837769,50.683939039659194,80.0
288,-27.94987510601222,66.17458319653034,63.16394270671195,31.49644837053418,80.0
289,-22.387768319320763,59.999708120815846,57.17038230805363,42.5512585827995,80.0
290,-3.197962394031154,91.04822649911804,62.390848566376,55.54059249656229,80.0
291,-15.819763385466207,91.95449456695829,41.56969278004219,60.30382442731872,80.0
292,-13.623979201378702,84.93030974608064,42.77510554077159,53.523749438482916,80.0
293,-15.851219234584857,87.35121908941153,38.27517794657445,68.76721941068367,80.0
294,-33.082705862539825,64.01530306260896,39.71450515796399,68.30063984712682,80.0
295,8.843115070696872,76.49371420640897,49.93712568494293,71.74843081119569,80.0
296,-31.329569414836584,60.677047387881416,55.06102627714855,53.5281022917073,80.0
297,-7.580297622334518,102.02077776658571,54.95739867132626,43.64918609038348,80.0
298,-7.7433986493880544,93.26882315894967,38.05473781394331,45.639533091489994,80.0
299,-32.35850508225991,56.84284969378132,39.964621680755954,79.98668026597001,80.0
300,-25.059266287765,76.12293765923442,43.92583311775228,53.147933958226325,80.0
301,-20.86531538109633,86.33168572209019,36.03373113003731,40.627716772839086,80.0
302,-19.52729142333713,69.60163604449559,69.24067779817156,34.513660121488975,80.0
303,-29.32794024665733,63.88510304851151,47.24785209940641,60.45264276314864,80.0
304,-36.81573535298205,53.0479325836643,57.02540780364646,36.445485639983424,80.0
305,-17.8641422424149,83.93758434125593,39.73537702150248,50.371458533188985,80.0
306,-24.50106490928371,76.27026257337236,39.23868114013893,63.13934117495581,80.0
307,-17.967131560570447,76.50952581363326,62.8360676780777,31.787548687435503,80.0
308,-13.600763908897184,81.10459669407994,47.211851047524576,39.01038537954504,80.0
309,-26.039828339637147,59.25064233489017,71.04140850285998,37.514370115295584,80.0
310,-20.259234075471028,73.37847335665583,45.57608063030284,58.50920925279999,80.0
311,-23.271267292100795,71.69317377595723,26.131747212585513,65.06134365794252,80.0
312,-13.071104063749294,90.13630103464676,50.332905564380304,60.28743357054149,80.0
313,-13.829602386810977,83.53439301405965,42.42536151389292,28.984933078516754,80.0
314,6.257417950944699,74.35252496016466,65.26591660160197,62.06180704254422,80.0
315,19.265447617599992,55.594366873419375,13.966740964430523,44.85464951866177,80.0
316,-16.117824438340133,72.82223383580512,40.01354842630826,44.536322892123536,80.0
317,-3.196450449868024,94.49201525486541,63.21955592142483,57.21226052808345,80.0
318,-21.50667862131705,70.9572677475116,23.33353371574219,48.8891637380287,80.0
319,-23.372044581475656,61.91215029287685,31.381951090069567,36.95197985524132,80.0
320,-21.44459974238309,82.72513434930465,50.527516616107846,71.03165530973561,80.0
321,-16.98126486868332,83.87817425420062,69.96538932969577,46.49233367973051,80.0
322,-21.843003853214896,86.90809159666769,59.57015115195307,46.636422196305354,80.0
323,-19.684594970232222,72.814415410162,44.73822777514896,40.89294226525982,80.0
324,-15.510511558603088,85.27571450146526,52.113451825853154,55.82144165752202,80.0
325,-10.543182490417498,91.39915760200877,59.10356988210122,54.010644051543096,80.0
326,-30.02621460496241,62.56158972423096,41.112008527349424,41.32279382948824,80.0
327,-8.188047426830682,92.76664727666596,59.84284688331296,44.570073519989805,80.0
328,-27.456409038107836,50.02477556982322,56.93077578087193,56.88475475208091,80.0
329,-29.29176013567163,69.10801584045709,40.363183753376994,60.49768484715988,80.0
330,-38.95630725931328,44.70017246576048,68.50211015556457,26.257053572368065,80.0
331,-16.998802678679187,87.644371227135,69.50846553716815,59.03936286590805,80.0
332,-17.83388783430688,74.98261071178797,25.658365044936737,31.81850124920128,80.0
333,-32.398607426798584,54.87613396241214,55.65808824436777,68.28229099689801,80.0
334,-5.824821373776347,91.36163653537835,43.93493169694988,66.10930236016026,80.0
335,-10.76816206340807,55.757546753800916,51.196993851760574,57.69122179483045,80.0
336,-31.278860641323472,62.18026028094309,35.457943534845036,35.62695663552755,80.0
337,-24.1829212443548,68.5348732920003,37.74294477364824,53.75578111860159,80.0
338,-15.283914475719284,88.68228254819351,50.085579557247655,48.73062794167545,80.0
339,-14.990547209480534,94.42972062375148,47.98638843571173,27.69070880924655,80.0
340,-21.726045182323833,70.9439033413393,77.80325407888444,60.93640035450481,80.0
341,-15.92504154206172,86.32268126627812,44.54935280482966,53.94125682884224,80.0
342,-20.0642251951773,58.561309821624945,82.66279805380928,54.36802469126374,80.0
343,-24.321424766480035,70.90278245433305,51.79022562000039,37.26829417543696,80.0
344,-27.600020452008373,64.37887781242004,41.723883130821484,48.35958397816569,80.0
345,-20.6135585683708,87.81737489113095,53.15012035751909,46.88277623225825,80.0
346,-33.139727879103226,67.1106825027234,32.15208004341203,70.34401437052529,80.0
347,-22.962113197602648,71.16421228021727,42.48589882894625,62.00146336034953,80.0
348,-14.640595750898116,83.78394849429004,58.44100742327321,58.32563197216983,80.0
349,-30.702016102395678,60.952715393993344,46.16668144033914,40.64686712042124,80.0
350,-35.133869130751904,50.05105080163505,29.324459339225875,72.85225328914291,80.0
351,-18.594732141009175,75.46800789831337,56.55606250319921,81.21894373707124,80.0
352,-20.187917328906565,61.69929245837817,44.71762734643262,53.90760196288115,80.0
353,-17.823779289969686,80.59680275025447,40.447665358507095,58.73434368000235,80.0
354,-20.064762779567445,77.9831655164741,43.4305939120091,51.944907423842466,80.0
355,-29.081129157936928,51.01673032172798,43.857632921859434,38.94645953591182,80.0
356,-20.80085712392364,85.18007511014436,51.0407363489265,46.011284721247705,80.0
