unit_id,ProductTiter,ViableCellDensity,CO2Level,FeedWaterFlowRate,Osmolality,do_FeedWaterFlowRate
40,14.639835785943243,73.12359704327143,42.271198834243116,25.19134605417739,30.35378196583211,20.0
41,0.7094773976761104,74.09381152649233,47.251698309785986,20.410898242507404,47.45052305661161,20.0
42,27.59213444366425,90.42502603685487,51.31940901827896,19.441779840063408,51.892138876254975,20.0
43,-8.962903960845747,70.57623979934074,51.04534631030381,15.608229987978875,43.44613924664895,20.0
44,16.367073574350442,87.1641731159023,52.53040989249318,21.476004140808055,57.14426805184325,20.0
45,11.263584016217978,67.35617286421076,39.17602916487393,20.74676303418321,54.01986789564923,20.0
46,11.632312249107516,78.0710539699526,69.74367821110259,18.33911394336289,42.757010395037874,20.0
47,19.057737283766382,90.56480005697992,40.30678435795055,18.424368836247417,42.86693634228565,20.0
48,13.971001568622288,97.37014263027386,48.18798552238147,22.938358815981566,31.44267584979504,20.0
49,12.066257651389135,95.64449080351558,52.416981330276755,20.8915207533604,53.52112012358192,20.0
50,16.3490339952312,75.43126283518626,48.965329290058335,20.728172618114442,44.14242545756716,20.0
51,-11.560471309365795,62.75741350631119,66.78242739998092,18.420210283732807,41.91844746488259,20.0
52,18.073111089207654,68.67889477357338,70.06138707148334,17.428241060066807,61.34659808553762,20.0
53,1.0169681372737234,66.73872170418107,39.23763516593522,19.116835926269403,70.94684328306313,20.0
54,-5.0128243400798755,85.87380744955848,49.48323213424298,21.803177089274026,46.93479184291796,20.0
55,-5.584325860323236,85.36335620298613,38.12705760902943,21.323880340848945,40.314977235095796,20.0
56,26.721979731215214,85.41908631610661,59.94660807686786,18.00810161242922,49.35563512751843,20.0
57,11.324082911621273,62.78251756661059,65.78755055254392,24.220793571159845,38.058815798975004,20.0
58,14.676806008854834,82.92263862284531,65.72514929960884,18.820388965567293,35.143318464277804,20.0
59,2.586059706375171,83.51333219362012,42.693726276164234,19.861902103633067,54.90673311458046,20.0
60,7.62048770480242,66.81837262334714,61.206384511190834,25.919688219608613,31.080891858030114,20.0
61,-6.029934274476492,59.318455085356746,48.23244628044998,16.62529974958369,59.85291849171128,20.0
62,7.016031901772688,75.2678558951136,32.16997624194387,20.069558371393207,61.0937602650316,20.0
63,-14.32554016736618,52.07130561927349,35.961329518545455,22.976321325170872,68.6923556518657,20.0
64,11.859681252156445,74.11218623618915,56.30752556612486,21.917758186748657,42.1677782354512,20.0
65,-3.7201586680846646,77.0620650957591,45.38974224441334,23.04499825912521,43.260961879295905,20.0
66,22.410677475798813,89.49142222489427,31.760878948021425,20.97465236098387,55.9491473699542,20.0
67,1.8142742762242068,69.43692845957457,47.87326018978534,16.32589333968486,55.580253443820546,20.0
68,18.39938995948044,84.67304728822198,43.34078132350452,19.664788796390635,50.26411649751538,20.0
69,11.620187786545019,83.12250255980281,47.55324993953253,21.22569346352063,54.355723314017794,20.0
70,-4.623629581308977,84.22170983257307,41.9095639704618,17.95506129720627,53.96375004169901,20.0
71,16.10075262280187,88.81883934442273,54.92052886233619,22.867834639442588,17.43037243593215,20.0
72,-3.908155224527869,54.01622265709143,45.49600707111291,22.4063115845941,59.770973202063374,20.0
73,1.2022085330354777,71.2920212645919,49.0794413792734,18.985968875538887,49.865466991264306,20.0
74,-2.236275067941699,58.342506192457606,51.09702857505662,18.115997748178494,43.36191361325325,20.0
75,12.022842799333347,75.4214913046609,66.5618043436092,18.927932453160665,53.40597507471266,20.0
76,17.900560919703754,74.60568234875618,64.76004363759742,17.487551049309943,38.45051883398055,20.0
77,6.217219011116983,86.9774648974798,51.82454154145209,22.91297938256131,66.66865964183202,20.0
78,18.790704629799375,86.72371007547414,45.50682343491266,21.231706625583396,55.34159627739189,20.0
79,13.326361567802104,72.23919725493381,20.50970027128716,25.64647670983505,52.87959001010717,20.0
80,8.290496632953849,68.88676747501516,44.43035011670112,27.17775561396276,45.36519886156222,20.0
81,3.943535122301496,75.03843030382137,42.90759749882665,20.73329190700123,52.6053821156858,20.0
82,0.8113198930700123,69.65731724473106,50.47859331830291,18.703502665415233,39.462790148124185,20.0
83,-1.9892910890295,72.45714997381127,35.86277468105797,24.960836551685254,56.142780587664085,20.0
84,15.667015781234273,87.87974391453592,58.26380558323669,19.191663540750017,44.87299194393912,20.0
85,-1.532628759039052,56.545154211171884,48.76869195973362,19.663522919316215,44.67443313718861,20.0
86,-5.4406515655008985,70.3166096712573,35.09008667572516,19.34678889960614,66.87463966188517,20.0
87,5.569424902544991,77.22412204543274,55.869724834572324,15.45356451309468,35.362377570146386,20.0
88,15.476695141042686,70.7594980640976,50.2043502224894,22.385666146266086,61.389057485379766,20.0
89,7.061218031716769,79.5615320825794,40.236242809208385,26.135323323271262,58.4526834665208,20.0
90,11.218780436375063,68.46263674425519,29.592646501899814,16.965311054314757,41.99060403999579,20.0
91,-0.5409152589986048,69.2013493470878,58.61135658861777,22.406315753526748,48.126746558114995,20.0
92,11.316516101646455,79.64134013052887,32.553418359502516,24.135405321292115,46.967823750529824,20.0
93,-10.908496882147524,54.19626966449858,47.86369018266344,21.798012029361818,33.84330299533279,20.0
94,-7.1054039854618765,80.00883734789254,55.58742599324718,21.404542031291353,55.82512090857296,20.0
95,-6.540622551561781,68.66542408929536,47.72757214161084,19.663575044375236,51.39832929869963,20.0
96,14.594283606859523,96.483247004567,50.08821053182835,23.705942166715545,34.72208986332785,20.0
97,-6.815249417681118,67.20472820328277,52.79741938583606,21.456557978410512,43.45141256278857,20.0
98,9.502761665494054,68.49524518643345,46.16838247546472,14.904074848779882,65.68342662400106,20.0
99,22.71098756140708,71.31782232356738,49.87028130760929,20.542916195598224,67.17144906746644,20.0
100,-4.42351318437915,67.04239653203125,47.63360876129232,19.285154444352113,71.78940231444025,20.0
101,3.5665727252185286,83.99384354109195,54.55871995162916,20.53206994525831,43.30919912958042,20.0
102,-14.552018101316213,61.04747603590646,44.42689904537779,21.708608448243215,54.48660103260412,20.0
103,-9.516205435576165,68.8652770167419,45.55638565542079,20.100173176788147,47.22969589056278,20.0
104,16.41282367552158,77.16740291250095,41.23723458627001,19.76526109505601,27.366079740083187,20.0
105,2.5851105353380683,81.14085186170331,32.656092421306944,16.676508071734666,45.99116331523877,20.0
106,21.069196614443857,86.63771580827454,26.735065148896602,14.977307079616203,46.6064873387305,20.0
107,16.1611414466363,75.65796287453819,51.731675057465985,18.447527946945108,54.7748443040964,20.0
108,6.151017378885031,92.07693540793767,60.45230709986053,25.384682928489386,36.7892678613731,20.0
109,31.063237959685416,85.48448732444338,51.27893219339683,22.257178866941857,61.638084051109686,20.0
110,-1.9292419112813821,81.40868556496557,43.06450713968642,14.29253224297226,61.25905451528077,20.0
111,23.644050284934465,85.18091901330038,42.558113973573356,20.51130148649036,37.12274233350392,20.0
112,3.5443781522888185,69.69511933126672,41.49935498078055,21.06586721806999,48.85132193545257,20.0
113,21.296595564882143,79.07764540069519,23.655963881042627,21.36426822089187,53.700339596830176,20.0
114,27.912280790427225,101.41615729788141,53.76237479097466,15.754891494410224,32.39407043277574,20.0
115,41.43182018055333,90.2002686938589,45.83874281212913,18.020308607784425,36.69291872553252,20.0
116,17.57045737259186,62.42058031577986,46.76737829658264,14.712122941769094,44.28924773437793,20.0
117,5.076293673609318,74.9644248488736,66.46211876959234,19.875373858959836,62.56098679146765,20.0
118,5.76341688432712,59.243189061325964,39.85272083658097,19.64775355110576,54.26406987970665,20.0
119,12.090101429003695,61.16219402297036,48.718189469006205,17.898346147027496,62.55188558485354,20.0
120,5.4103207078819535,73.85180969579456,54.24317858212425,17.084975298313502,46.5799630263614,20.0
121,-7.4177328747847895,63.644241812704884,27.34838536662082,20.435713910889458,51.33700071667785,20.0
122,1.8498574007759505,76.491995692029,54.79135939834321,22.189213556371406,39.918443261216204,20.0
123,0.5159808555684192,72.84581564379367,59.24596354504335,20.93913343846509,26.48630285020966,20.0
124,-7.116289686655877,79.93810981030849,80.75754561611967,19.191734129168076,32.532404014700994,20.0
125,7.656931002968333,67.83806314429661,46.07698925975327,19.433247513639024,52.55649704283314,20.0
126,0.9026341894246199,64.11163698217936,39.01008156727138,20.17823116721572,59.68157609784992,20.0
127,17.628099579703395,85.9965783009517,32.206884851675646,24.438267906150216,31.658915636747945,20.0
128,17.835704978141212,77.97099724868391,41.46433598380744,20.015654725403387,41.39998395560424,20.0
129,14.33876502283464,91.11362743729829,77.66840143340232,20.77835964321308,38.74734065295729,20.0
130,29.052140401294366,81.64002462532355,62.0676450286388,22.437478376334234,66.83912654030773,20.0
131,-16.06653161829998,61.338985906960346,57.0153700101518,22.018930007053747,70.88279582398944,20.0
132,-8.80216602442388,60.484361608006154,66.511535802692,16.647649984705993,45.229036819484556,20.0
133,-12.787492065550513,70.36305992404597,38.04547990950395,22.030904563481265,62.48527463012257,20.0
134,0.21793550899116343,81.91469738306931,31.37194362970304,16.90164476115173,50.06562313251519,20.0
135,14.199420789257973,75.49264049944436,50.18211438958362,20.247450143719995,55.63986858360857,20.0
136,19.193381696036756,72.00434201639256,64.07075979758412,15.105932837153983,51.738765437386576,20.0
137,32.307415197136976,93.3339753938313,52.152988268178085,21.67117569228497,53.906206523198584,20.0
138,-12.939583363439226,51.59523130226473,40.776396710372225,15.541004164273431,47.96380587972278,20.0
139,14.247802218051477,77.90290013872956,46.28334495252997,24.208100534129727,44.07716548514633,20.0
140,2.460005350858611,87.69102786840135,63.70653338390518,21.48901131830902,73.26345358012746,20.0
141,9.45536888451599,74.51292462555399,58.62436733239286,17.880628527161956,39.55493007423845,20.0
142,12.635886362918882,97.11616337150932,50.937683816251756,17.306525798817965,90.06024229034641,20.0
143,0.07823885767248884,59.18072772042323,32.64137453284214,17.262305635981143,66.65963976902414,20.0
144,14.077801468500967,62.43485348567885,60.485951301337174,22.667966003228603,44.0925013860626,20.0
145,30.16011623847136,73.99277758428804,50.67131500669103,18.944335603974583,27.63333612728966,20.0
146,20.124992087932235,95.23315813004206,47.06387131658919,19.548854701557474,80.89558016276882,20.0
147,17.48172252502656,74.96731758759378,48.952657818801875,18.468326340562403,45.01307348664781,20.0
148,2.9095030203716674,77.24046967938186,54.685684037117475,18.905011806672114,66.9379003365058,20.0
149,13.357379292162834,79.57620527563057,31.65048827598898,22.29432606154886,71.29209553676719,20.0
150,-9.250310406251632,58.9636228276104,47.783924394968146,24.352424031140828,85.22406313768765,20.0
151,-0.31908149135520136,76.14333773692273,73.31033211167968,23.52711072821995,60.41109438284525,20.0
152,-0.22367632963759676,89.37300167555537,58.18381042119985,24.739932512762064,47.15326990366003,20.0
153,9.017953397146973,60.820947797161395,52.97940149933266,19.4564737602489,42.44743319753885,20.0
154,11.855289986897386,79.08072795439118,36.39244083583211,23.226310724772,28.886476904935098,20.0
155,16.641710564566086,84.91687887545666,31.636503284910884,24.01691637804193,44.82610207714556,20.0
156,-13.306395476797201,80.7776071679598,36.6946680070673,20.470298061220515,44.09610449844847,20.0
157,2.623540934660109,70.3933572054371,53.92361895203924,17.114672025022294,59.646190313780906,20.0
158,16.545078956394075,79.79572051146597,36.70025210146758,20.33684955179004,50.35486495492643,20.0
159,-0.9174283769418756,82.48876846150671,75.89937252955131,20.673466826448017,35.75591837600539,20.0
160,19.035435047618435,80.51135688629874,51.857369788971624,19.69522684288816,30.353662077189348,20.0
161,-1.4971175047004692,63.443056100700865,47.99635210015429,23.861209819430215,63.88713996281332,20.0
162,11.225772794865085,77.34782624204007,52.03389225248046,21.27201333397913,46.53965405269498,20.0
163,2.5867321274322204,72.27758298683418,38.84753244986908,18.78970484742206,38.326594620249196,20.0
164,-2.189635344815713,81.11420162560631,39.5158923389968,17.355464493078735,53.29289312208995,20.0
165,12.605906001755752,67.48041768902614,56.735158933517155,14.660447897420095,30.68742258695157,20.0
166,-1.0815359878655606,64.38031443932113,44.94886410051223,25.63580686445522,45.05339813874887,20.0
167,2.584835924558802,68.33918203690936,73.35826036623249,26.844349665384467,48.19811478332591,20.0
168,6.888766757725256,72.1678455141194,40.820502301443625,19.627705390244245,60.80848820539134,20.0
169,5.818855827732477,83.01527422733825,60.78419529005875,24.995485774105667,67.28852868875133,20.0
170,14.545165296926998,74.38446418505302,61.87491820534414,19.175816432918094,33.6588823338038,20.0
171,21.208881702125463,91.05685347456584,44.71163275715254,17.962432845939755,30.33377402708325,20.0
172,1.0986123486355708,70.53207013335094,47.411942325882144,18.51209496125199,34.860907073898936,20.0
173,4.286834834527343,66.98254572019573,65.75878431651716,17.174755131170784,58.08367822792739,20.0
174,31.945395472372354,80.97150835152615,58.579201151525254,20.496989121837004,52.07620535253588,20.0
175,-7.971676775917206,87.45764943566743,37.67368161753659,23.307357226820557,72.74813100782708,20.0
176,8.06779794153582,80.84855013978081,68.79188652690637,10.212628808699524,42.51450677274714,20.0
177,3.3176502733465343,66.9705122367432,37.28237158131491,18.91799457490539,28.884334047060186,20.0
178,17.116187685362853,74.30221870661492,49.380421855177396,20.535561953164457,32.79506804060346,20.0
179,10.81170368147486,79.36237791001142,40.05051226162537,17.83111749040225,50.05875424237922,20.0
180,6.584581867436302,89.13132734207679,37.0478089932854,20.36445644245591,59.06259409647701,20.0
181,9.088672945590929,66.51599302517506,59.9142152656236,18.35576315842768,66.69464709426207,20.0
182,17.653590093979,83.05738407178573,60.38121768161385,17.428026856117672,58.683691232760154,20.0
183,1.2161916556150185,80.8568529832973,53.25711895504952,12.788020710321977,47.643380727471225,20.0
184,28.36648331032378,69.04086206497865,62.8473453918977,17.376209422740633,40.18242037435735,20.0
185,-7.273072247856788,65.99921409821377,45.78301631217139,22.763931960295988,64.27260288107188,20.0
186,14.25852737231815,103.58117684200548,41.26867676648128,21.552881836389403,58.50119381753145,20.0
187,-3.728226757041286,69.80529161276543,32.31373222221323,20.04545221553609,52.477189896996855,20.0
188,1.3312753408882427,73.8825209316133,46.90211579162945,22.29153039583329,36.280416498123444,20.0
189,38.00463004982178,86.56595671990038,39.68587144964785,21.06672574329507,42.85206413613524,20.0
190,7.280581290182275,88.03745455940408,36.94763810160776,22.618999906684838,35.05670433787947,20.0
191,17.32216014406053,84.65617685513898,38.13900763875005,19.156259048508154,34.59306068247169,20.0
192,-1.086194180633024,79.33522210432375,48.081375893261,26.408910322254275,42.37778843648637,20.0
193,16.949292011020326,79.56596394987154,37.11693613054333,14.10568911731651,50.01660744127194,20.0
194,16.035940263115485,66.9500306008054,49.15950866634068,15.542009844030632,58.05779137571774,20.0
195,-2.381792196391833,72.07615148397147,38.42921102582864,16.295780882142893,42.71057146342939,20.0
196,-9.343864573218276,62.25018832451617,67.00876847033757,22.4227921407571,46.39591436959163,20.0
197,4.972583690971154,76.06225360182732,59.56586346327118,24.251539344287394,69.99549766822115,20.0
198,22.287343613001585,78.61546839620104,59.6862196999962,19.705924509730096,39.698416859079494,20.0
199,-5.58409131692744,69.25548032827507,29.50864912046795,14.041804290928948,34.16799193296367,20.0
200,-0.3435300568980111,55.961852266217,42.60298221258245,18.281420532811907,46.41545206950341,20.0
201,-1.540037988007132,79.62559445284695,75.82600956228386,19.05010544911209,41.094819002681504,20.0
202,-12.520599860390947,72.3555942909795,54.089542991330184,20.647667110499057,24.360804550536105,20.0
203,3.334891786898056,85.35542985556155,64.038784748935,18.804693859269936,42.11269902802544,20.0
204,1.390852580720121,76.37347792199344,33.64076080871112,16.824227416140037,44.06486711800373,20.0
205,18.884096256986886,64.54076431545055,49.94364741412108,19.112488242098802,39.50676252651532,20.0
206,5.02853738531418,76.03889010377279,69.90602160621737,15.317818648347266,42.708178440014414,20.0
207,-7.780261946937418,66.5900326918607,56.62803161447213,22.313264515710834,50.900604501367916,20.0
208,-6.040314483404639,65.01928646149833,50.42713385579636,17.13279095944705,53.409603041210325,20.0
209,3.830444710086641,68.13899972749398,69.30273279503787,23.844023147808706,34.591525840825206,20.0
210,-0.4930304169689692,61.89029702646048,18.992531794679138,22.43523239072899,60.437528037287684,20.0
211,9.962626527465684,74.26470201654585,59.04328212150501,21.419879933954306,47.00673108261037,20.0
212,2.789824734041656,82.70989012036151,45.39519784916232,22.46629964810304,66.0086040576175,20.0
213,25.591975586378197,72.28742055417914,41.641777313948936,17.899780935714944,71.73943480721637,20.0
214,9.063200781176999,73.07924665711167,39.52096732773526,16.835035273561974,66.80747750785812,20.0
215,16.80126680099504,73.63731035525699,27.874805860942352,16.36222693321639,74.74777025446836,20.0
216,-13.466808325696341,77.65775007312047,64.87893487418184,17.651089486786447,30.672532122675943,20.0
217,7.931835194172763,63.967790861523284,46.06533060377261,20.97034620960303,62.224026656170416,20.0
218,5.499816408197992,72.51973444946742,44.569217097350915,18.361032548632608,43.89610002145044,20.0
219,7.86089986932944,68.99352413356242,44.870787586132984,22.829282928584934,24.50224712641352,20.0
220,22.558962289224638,81.58861660519706,35.88829086529255,19.72343523497937,51.95124048265332,20.0
221,17.398718548057786,72.84202346260204,52.83466428031385,23.4200067215871,48.01430174360754,20.0
222,-2.0004682448617617,74.30751617723914,30.148696368858875,20.237533563823742,53.75059725382498,20.0
223,-14.848055091756443,62.12443787075302,50.52183334561224,27.51283464275463,71.84063775162396,20.0
224,-6.169779966367908,63.754795944763856,46.08115032010807,21.885790037255134,73.01838765428249,20.0
225,30.79066720057261,79.62789089647974,43.976533797966596,16.11070805924433,51.85141727621854,20.0
226,2.9819532312431614,76.00413030587424,51.75302231131169,23.8537299176824,57.043494772953736,20.0
227,9.78153498241881,65.99499327122936,58.05516434165701,21.523037718619527,55.9141186629955,20.0
228,-1.7449892925659984,64.60693518236664,42.743748822122114,16.341516681966336,52.00723944959394,20.0
229,0.04626931574485793,72.16133798441567,40.06784792593385,18.655611981800252,61.041749729456846,20.0
230,8.185866119599817,65.58484301933557,63.62124055700152,25.086204873816015,51.43449430258062,20.0
231,3.1033426634707144,90.73738945020816,53.10718733453876,22.834276696552312,34.71367265830851,20.0
232,-5.166337749611641,83.29363362262144,40.788803736252405,19.285372191754483,39.01601224460285,20.0
233,-10.14518507456201,58.47006323308963,83.97874145960752,13.01079583424985,50.31858067845376,20.0
234,26.11459692821377,95.03816869111716,52.06212908336663,25.37032852908792,46.81620283662245,20.0
235,3.2981025007572335,62.913614785709164,39.133239050450236,19.681037679429746,44.20094759729892,20.0
236,6.0752201383278175,81.14852106669271,38.33460307637566,19.157971741000015,41.02486544508122,20.0
237,14.017449836651608,88.16856413277897,56.25173017377618,24.581190767399438,36.415795130762696,20.0
238,19.88969800928635,70.63992158025371,64.08477517213333,17.631488299724793,48.609386246733045,20.0
239,2.238092875059216,67.29511236211134,35.550590781798256,19.909131020942308,44.50770544287572,20.0
240,-1.1451213180759667,78.13760897291162,53.35952188451263,19.2988212272354,46.6523198460492,20.0
241,-1.130932714121089,98.89594873670896,36.19006736125117,23.05286845938565,50.44017620867932,20.0
242,16.962120270684828,76.04886257577269,64.52546277231404,15.836411833475278,62.586481989509586,20.0
243,-2.589131622578154,81.351787243848,43.12845431457017,22.326328139079,69.5057143189234,20.0
244,3.6788593516318953,75.67245576959424,44.1216715830481,17.688058074270458,37.53023382431646,20.0
245,-4.621853490530022,89.32142182458647,53.59281049189692,20.48033925009305,53.870948894082844,20.0
246,11.304684735053886,88.85053244433051,37.61219808757205,20.832411350532762,35.22986125469638,20.0
247,8.53320086642936,66.07677708974884,52.53892650486523,18.002603452020793,38.66626262034794,20.0
248,-1.0422455173394698,73.66110750687848,55.46991050326959,17.66013886751074,33.167164100178034,20.0
249,-17.17590449857291,67.9701251692571,37.42836385240345,17.75765800752305,67.8207216122143,20.0
250,14.490013537941373,88.0074080025013,46.09120354678771,19.59487370196742,49.90522522372927,20.0
251,-4.222841156370261,51.11772619886451,38.16267280538858,21.103701514747062,23.822594269192884,20.0
252,-13.033547390415873,73.20386950315498,67.71113474891516,22.75516947403058,58.653755116875686,20.0
253,10.434069431005693,88.35096741002181,43.89049534895316,22.41361989637411,50.01546810878085,20.0
254,7.58875963452079,82.35957243508201,66.58601732535516,18.05632845076441,45.17883432638477,20.0
255,22.085945604381383,67.51643754884724,43.289963231195514,18.78473120913066,61.82605063643526,20.0
256,6.271013861548679,74.63606923143169,43.18225873398819,20.314283185574126,64.9392117955459,20.0
257,-11.945086822371467,55.93157557222534,43.80014281698507,27.20665921242943,50.24349804238815,20.0
258,3.233151473045208,61.55117349266109,39.49376244134856,24.152463827750083,64.44463834451393,20.0
259,0.28940514266732587,78.15941106060524,54.75095048834665,19.89878330274739,37.52684525271599,20.0
260,11.973855015248795,69.74891598085293,62.52347990611824,19.27839465639147,48.10652323401843,20.0
261,4.89107340865084,74.68413644203436,35.77236146880451,19.54594054188975,33.694654083619305,20.0
262,0.4079814855162742,55.856073134227124,32.950131673162446,21.094941581819793,53.857554216302646,20.0
263,14.985874871670465,96.67770293080575,76.64531246160593,22.47667032701917,35.21903485318765,20.0
264,4.719535118711853,87.89377185333028,46.09078558276687,21.913155221962967,47.20415057230041,20.0
265,0.36034682617095015,78.09697577805511,43.930264808908085,23.168561860217487,53.49103419278992,20.0
266,-11.626034477005001,73.19686824263472,57.57090363971494,18.626768832673765,44.90267273890608,20.0
267,-7.751720839631798,67.50903773327369,50.295137038531735,21.531523118963673,44.94989373535328,20.0
268,2.215676897041817,67.68156439923798,47.78403319236391,18.987215717414244,59.24643894519303,20.0
269,10.187623654928363,71.5563966874895,54.326700697782954,20.845876813451824,40.6390277513879,20.0
270,11.594978567604178,81.41306653920569,57.61218571401051,20.026821244752075,49.65795807950558,20.0
271,8.05390379288262,74.89213082833287,38.07163142711469,18.146918677944225,49.584361057655975,20.0
272,-9.062309180100304,68.76952294225856,56.98075126528124,17.814478536360536,55.845726239134336,20.0
273,-11.774660001929183,71.97194944704037,35.98949166835474,16.287413343495658,58.89942612493348,20.0
274,15.997086133655523,79.28244701258328,54.060094215332384,20.790333835185844,36.28171792885317,20.0
275,-4.073951117079469,53.64948779264733,59.756966447342606,20.02949454988333,61.70756808991392,20.0
276,-1.1904531532165308,73.7914404381996,53.47911277576096,21.22914114735894,55.21764305217802,20.0
277,28.62446622219865,91.9203281627418,52.70044282256819,20.57001116056546,48.65913569100092,20.0
278,12.2546623186614,79.93370667974122,64.32076373067574,18.822838404369993,61.711842853042604,20.0
279,5.4498011964988855,60.98118022318763,41.02747161127957,11.159610567268889,27.796203674843188,20.0
280,8.347378487851083,86.232670580774,38.73545090011216,17.39382201244728,45.64084895006413,20.0
281,14.915841733258734,81.90395292710859,66.07838387405874,21.331025282555135,56.76794676001157,20.0
282,-13.28154614766733,53.311098201895035,54.90838392149128,20.40988079890946,85.96395240411573,20.0
283,12.666982572866957,86.90970077656856,58.28271615351243,24.425722110822953,55.616145727702204,20.0
284,-3.401397039021338,67.12221625909092,29.90711631165755,17.64971702922155,51.137953174987615,20.0
285,-4.342262369697125,79.727347517081,43.793491635851645,16.41777910878178,28.52666415537856,20.0
286,40.74065335172992,83.04258132194629,37.1164060563163,18.521214970547774,49.150581911987366,20.0
287,13.351419194135314,69.71608972796781,42.641167528687475,21.56668038835487,37.88884441161065,20.0
288,15.846999800944024,106.00245623342084,60.06125995776745,15.872742955246544,61.32810691090977,20.0
289,0.7299927132231065,79.17943624341713,35.10342870266247,13.350121015810219,47.748690413295925,20.0
290,3.6545056545340158,82.71536495445656,51.27635340223516,22.685254820164623,32.24958106645795,20.0
291,-27.642062115695452,41.24687183237985,79.56472360163356,20.361354707263548,87.82008759227585,20.0
292,-1.0919711182296528,78.67590035278741,33.546990832801626,22.47613542195408,36.330061135679244,20.0
293,3.1650950543763603,69.30929019358015,46.997495385697626,18.982454656184537,59.10422646545254,20.0
294,-9.679681611539976,70.10951371352418,43.807184959807024,18.138070362732414,48.07408450567432,20.0
295,22.203219335545736,97.25926406223505,48.42686561094369,24.111708729068894,66.39762238355937,20.0
296,-14.854433581299952,54.99231494189059,56.096531899695435,12.993432436745199,63.909614288115904,20.0
297,-5.451630056980203,63.50657833694508,59.01137057110676,22.951353221322055,49.11731555397836,20.0
