unit_id,WaferYield,HumidityFab,SlurryConcentration,do_set_GasFlowArgon
251,7.641501306067812,48.26438778309219,45.214959401776404,90.0
252,1.0371979404522174,37.67132806523997,39.695151745531966,90.0
253,-0.24313348304828697,58.92148783350281,42.6928394491522,90.0
254,15.154508167528506,35.3283611796152,51.1531919705232,90.0
255,13.407359857245222,20.127572189425205,48.18861762607239,90.0
256,5.292625455830107,47.0157048624222,49.43876895358354,90.0
257,-14.645301813353644,73.24859152980584,67.86647791140419,90.0
258,14.313627758876116,56.95249693595119,49.25218229222325,90.0
259,-4.137992579348884,53.182797684449454,37.712416556141875,90.0
260,-6.804756660758417,86.9391429651024,55.30034864552634,90.0
261,-9.021924254206882,57.45704731995041,59.18341249460624,90.0
262,9.864706097269119,57.80846212483194,50.017142086312525,90.0
263,15.11311475576008,25.572922929283074,45.60133999519757,90.0
264,5.99790134675659,33.482106175636744,50.59092752201485,90.0
265,11.734562881128141,23.900021067084495,42.15162590427577,90.0
266,4.127483473055117,55.96104677775327,49.20182793844188,90.0
267,1.2420998906358833,37.03701643709428,50.454638387572835,90.0
268,2.614462133377523,39.466072771537185,75.07835456666469,90.0
269,-8.014778299836372,26.4394659050774,67.43215311719865,90.0
270,15.544799271754544,53.75132792344859,40.27046620005701,90.0
271,10.94918827390044,38.20337772173062,63.885451336963236,90.0
272,10.726681881786295,54.585192103833194,39.51195918473546,90.0
273,7.782163618607141,55.63717638058228,38.88748074651913,90.0
274,9.811695134096677,29.282443097885977,48.86447385021957,90.0
275,29.32854736298815,42.51150102409077,34.5391182420773,90.0
276,-4.2662316814559045,73.06390010430408,55.9438401138999,90.0
277,14.62692710483334,64.15465845579328,54.456596510140265,90.0
278,21.10954194796114,56.049787192990095,60.233624766242016,90.0
279,-9.828543941525735,31.60001006186802,47.462593637644886,90.0
280,5.2926237806968235,51.371250983895635,39.65439640847507,90.0
281,-6.380676933154125,36.17054544400425,53.1785446919906,90.0
282,-4.035817225658764,57.807837997112735,71.79888162225232,90.0
283,0.5018351823875697,39.46674614215123,59.09666340049918,90.0
284,1.4213401363229567,60.11204901015249,29.998127946935153,90.0
285,-5.796547621913097,38.71154389967877,38.02492917460362,90.0
286,-0.9315197121371415,44.00238239272978,40.727124041078085,90.0
287,23.449060435620225,56.27637122963197,41.155581415936936,90.0
288,-2.5177758432844435,43.88790530404162,54.88948319570197,90.0
289,-1.048980558647608,47.1749181711515,64.41981343082756,90.0
290,12.20591066836882,77.55006711450305,32.663734618581806,90.0
291,14.805732114831581,67.87825752630589,66.94620839681518,90.0
292,12.909161255412206,53.078744266896244,39.87113661296879,90.0
293,-4.70530918292985,61.91039725674396,47.00800568109577,90.0
294,1.2187015694342724,52.2133269765228,63.36331812119523,90.0
295,2.690997943115896,37.87429110437361,53.8476262167809,90.0
296,7.00771809286064,54.33299633561036,45.193948153439855,90.0
297,2.8689294832344236,73.7720307367278,54.226947997118394,90.0
298,-3.1784621332235075,78.10199341971433,28.91008746981909,90.0
299,14.18196197470013,63.72107154743007,55.065205597368035,90.0
300,8.737002121701499,73.98467282847969,52.500748244928864,90.0
301,-1.9240132369433622,34.990075818366066,32.30172914796515,90.0
302,0.5588079716541818,30.758042097049774,59.0635231882053,90.0
303,2.307399517821113,36.914786376890476,43.99459333395209,90.0
304,5.665061053829977,68.63090746223877,41.71110211636216,90.0
305,7.288599887124991,50.0378626594257,65.73949768356607,90.0
306,25.49102802388714,52.10969081800056,52.08813724061993,90.0
307,4.240285875483844,55.56828748852145,44.447039088371746,90.0
308,5.381971585758597,66.25799492391307,60.51990102636286,90.0
309,1.3647137011795811,58.11337128317242,56.76020596292538,90.0
310,0.9938621965824304,34.207068887667695,38.496398177775795,90.0
311,-9.928191035012638,54.13753377355057,40.27632758330976,90.0
312,9.021778784338466,46.4081612838753,40.21941405248787,90.0
313,6.59449013263796,50.550886765114036,35.14684816041258,90.0
314,3.745864320445742,56.38283213506869,43.0292247301587,90.0
315,-4.094713732134487,71.80406600775468,53.71683674497396,90.0
316,-2.0986446330045623,49.85267342210217,45.79833425297178,90.0
317,-0.1547331535304246,46.930920776922754,57.7773651479006,90.0
318,3.191491830768007,44.074131139204646,56.56622630140181,90.0
319,-0.4506399839870472,45.758883522273216,52.485577167963065,90.0
320,9.293750615322347,39.55099051389263,47.00926377686805,90.0
321,22.041502618767428,60.79874502731506,57.12541729158146,90.0
322,-2.298326616796246,36.03474923078234,49.42461756734336,90.0
323,2.3267041456705915,56.08097643946704,63.661764577596145,90.0
324,6.118688300608769,37.07584422506341,61.90408291864928,90.0
325,19.734097916343583,39.458409503742935,40.794799720995286,90.0
326,13.715732266988601,56.311050087020966,24.06676708309744,90.0
327,3.827681679067728,52.158606195625396,61.772574192308596,90.0
328,16.096453395029627,64.09907299148591,57.11872062383286,90.0
329,-2.2909508489028383,39.909224803244406,46.45911599797644,90.0
330,11.968950829848994,55.64716500391954,47.24145866231371,90.0
331,15.382251054925332,40.58137700643105,48.722603499503506,90.0
332,4.24240876267805,42.97533815712371,54.24890476019642,90.0
333,4.177082406884851,55.28974970011174,54.40280332373176,90.0
334,-3.239529837431504,49.3414899029032,39.76494001964151,90.0
335,1.4368080179917735,38.52430636522061,63.60752187018961,90.0
336,-1.555818877485452,72.98880940399535,47.33555007101747,90.0
337,-3.165173725555621,59.009435903203865,49.08125972901036,90.0
338,18.63955310109993,42.07085701607409,61.84818167917103,90.0
339,2.6544508837815934,49.051264713004365,52.14248718687724,90.0
340,10.716515508685024,57.36447296218438,64.27525516817546,90.0
341,5.783050151901893,50.722698098543525,43.51548800813525,90.0
342,-5.858504800114503,39.409420080424056,60.13834924426913,90.0
343,4.587088765651069,60.70013028964111,71.06726377866413,90.0
344,-12.94100792987766,66.02666644080276,47.074103819686826,90.0
345,12.645292181943203,42.194449340796034,55.56187441038506,90.0
346,7.321772094285863,64.05489813317797,31.51116892859797,90.0
347,13.21699732025066,37.32460024177395,63.47221750115395,90.0
348,13.37060304122191,65.27371457616835,47.863548679587595,90.0
349,-0.6694003469951082,52.407501739242434,54.45861108958335,90.0
350,-5.273148937267952,70.88391996382623,59.92375808810156,90.0
351,11.279816763401996,79.94414833939555,77.71174492394732,90.0
352,34.08145268817582,63.793620528073774,45.01438234017685,90.0
353,12.465339545140626,50.304170642502555,61.54403319544611,90.0
354,5.202532039878598,29.456884999835445,42.840343328636955,90.0
355,4.628482626167308,61.781021390798095,65.62234716113785,90.0
356,16.79228435275925,57.347284839088246,49.05259527587984,90.0
357,4.286566323298663,58.910842321439986,41.384336198935806,90.0
358,12.817000964494149,49.1193905822194,51.01254448258148,90.0
359,15.150914817243832,50.88900687400807,49.791919332693176,90.0
360,0.0033446553880178698,43.249421205378766,52.05200945651421,90.0
361,0.3476590591195192,53.43838284297692,53.178249235006824,90.0
362,9.006420728361977,54.133115374373716,61.89527658068699,90.0
363,-0.9674780388759727,33.248550775242165,54.87722219856804,90.0
364,3.92800326990089,46.17234248462131,63.39813219322802,90.0
365,-3.0833740534104255,57.62775103670615,61.74350098474264,90.0
366,-1.481144678700189,68.87258619981026,64.54160840431778,90.0
367,-4.606416756485592,67.7862555015732,40.7112788750306,90.0
368,5.475287402482589,35.76388718907778,39.317740607758104,90.0
369,6.3066767225601374,55.11571436017292,51.05172319908712,90.0
370,10.437262422253607,39.01784117834764,65.23840119085578,90.0
371,7.853621371584408,49.782617627484335,48.19495175876054,90.0
372,11.428304063747985,54.236005134477836,46.261728396208085,90.0
373,1.1675890901281427,50.31059340826176,65.87612847489112,90.0
374,-4.045345428588567,50.658448545711934,27.46296925524164,90.0
375,1.6368860099624856,52.55844125276774,31.451609565893367,90.0
376,6.726388512840444,31.437963259353328,68.04194728959027,90.0
377,4.756732450863244,43.48372246922772,37.484367184575426,90.0
378,-11.451877419276343,60.3219573581183,55.09974135538267,90.0
379,5.375174811301577,34.415001862228586,61.145111210291915,90.0
380,-0.6842905424743306,46.677152243387525,49.84829212078673,90.0
381,32.4823457292956,50.13402169236813,64.37873806339023,90.0
382,8.129823458281233,49.96374678530652,45.61158494969778,90.0
383,10.347621507564657,40.579451549698206,49.13483610012051,90.0
384,2.9792962026315566,44.116884099318455,36.033279923080045,90.0
385,-4.599104428970817,35.778168838538775,45.23618286825033,90.0
386,1.506502310327817,31.66443435085497,47.91214187492882,90.0
387,16.148597171723374,57.5765588240298,52.7946845370902,90.0
388,4.295885353784035,57.45005606537663,38.06642755193725,90.0
389,-0.6529212858798701,76.91487692289148,24.66962713117556,90.0
390,-3.4871782788517347,43.248071256182754,55.45967826436889,90.0
391,2.470108693284504,50.741288192418054,73.40355606589742,90.0
392,2.9627478935890745,46.94509559244693,60.47371241621978,90.0
393,3.1132090578085103,56.93176501538043,50.245017227536735,90.0
394,9.651945593358244,36.03480485210838,49.452700283813215,90.0
395,1.1672773257904674,68.53985470024092,50.645095255934145,90.0
396,-10.65636299231193,57.90646912803367,36.149312812316204,90.0
397,-3.7779223376003515,62.257119152058614,42.751783470720596,90.0
398,21.0021313871695,66.28948441133348,52.610744902626315,90.0
399,-7.266463353621177,45.4981824128602,62.460702741790215,90.0
