unit_id,HumidityFab,SlurryConcentration,EtchPower
60,41.5682676454722,28.02813594182154,72.28279111110723
61,35.90490245139139,56.1495776030979,85.95416082958116
62,28.64180908211791,58.693648358250655,63.75243988575902
63,31.072479733031052,45.79948624916315,40.931048275660764
64,65.48321032615407,51.36140180134529,43.78257754399111
65,57.502977210572695,50.885645680563826,65.1086607419225
66,43.78835772862212,46.05525907301769,32.52401684637631
67,70.24171855087718,57.13146721971771,83.31526378357461
68,40.83770354355489,41.67567122936191,44.29111741985992
69,33.3675437465267,32.90981114148566,80.44306023205276
70,45.04265682834619,60.258228144343335,84.30802086326302
71,51.39808392102498,62.72642339159819,29.053679328110686
72,46.52867320332598,41.035039468318416,46.47519054672196
73,18.22834786291083,22.397410913066395,48.817722646387644
74,29.07084039350075,49.41146434518201,81.53783506934951
75,55.072975058704614,43.783090302415815,75.9073103691937
76,47.33615387388404,53.624815354458704,29.37295642903247
77,30.484779239326333,52.78419347314787,47.78838353057113
78,48.505029019779045,38.50066394907233,51.33901122247319
79,42.680901993680706,57.5371516197619,49.77244931532344
80,39.9102207518505,61.27145417020398,53.65181320852241
81,58.457003008884,45.43071899275541,63.0349554333594
82,55.72005507825504,53.766591551148544,66.97272948817427
83,50.939593032928464,53.53694800617869,31.115175662397156
84,55.55330213966047,50.84547431378856,72.5570660041802
85,41.387436491527225,56.72808460056635,80.2931639448483
86,41.86329729595477,49.988355145520835,70.06211921418273
87,45.30575210656185,52.00721448440777,62.14422269429993
88,40.81790333779252,54.138927436855454,42.19649492874146
89,30.493072361875814,37.468709952431894,60.73843211082121
90,19.476357605057547,69.18452047167557,45.70692937115731
91,35.73556306375526,29.161088429265824,100.27836541854454
92,63.558626680900645,53.71856065435007,32.79112067575797
93,25.219756116333084,43.04179265262276,84.5305413888877
94,47.7714613534454,27.926691337954907,79.71611340168704
95,31.445503827657443,71.97521709274342,94.15878892889968
96,49.42288219438985,46.78029585069409,61.20407807329316
97,68.48313660050341,37.462410138849336,64.18501701384672
98,52.56413887615053,42.66828254636572,69.52929294609172
99,42.91631817449931,46.89360107399609,78.91364338423384
100,44.44175982679667,51.11226542943396,98.03421382183646
101,60.37729607638173,58.36861894910079,79.07645449418081
102,54.86144890329992,24.76287706010885,19.338897449624977
103,43.03126630250627,53.97381479860406,74.46619509217501
104,62.98020565538132,46.70995707353765,65.62900537630242
105,58.99713103239906,38.47905264931903,66.41938060684963
106,47.643019085312964,42.98729522286777,55.31193531769338
107,35.948510272522824,56.543646617357105,68.19864987101121
108,56.99501840119411,50.6458661528366,71.88705532044003
109,53.94965473526706,60.75212209090511,69.5407555122903
110,37.15456718729412,46.3714919828511,100.42443954904665
111,40.05358263795271,52.47869829134778,53.54905143536713
112,56.07835126444612,28.80928318775737,61.775004116194914
113,60.482477344192844,42.2476504880481,39.28214249544509
114,49.10829640869887,47.31936508497709,57.66305064311763
115,35.36712577811954,42.14168234087166,51.20616428631073
116,46.438861668511166,41.46179461606828,56.740399311628046
117,28.339652612791742,45.15257871567856,61.434975266726326
118,61.96434468953709,44.747704550614294,74.49189329975218
119,44.149046247394985,53.499215289004084,85.53844465938461
120,61.96966227179846,50.57002083688252,25.406359482048934
121,52.482042047144034,50.44107963113945,62.02973197166266
122,30.435654027234396,74.77227788882298,33.420885815971054
123,49.70787047476103,37.98123979034358,28.313782606249283
124,53.37666686778518,56.93549841213164,54.71911793356822
125,51.0185854390543,56.74207713939247,69.24747549131459
126,50.29637412252463,61.11109481869542,64.03101989031722
127,57.31497701354327,45.718270085694066,46.79205614142902
128,45.994635752765134,44.81265239697737,28.3184822916409
129,65.77669902172913,57.68090865045092,49.1547110979487
130,52.34161946200557,36.05274816654585,50.67021738995533
131,43.59149170771663,63.12371983298732,33.43379315040968
132,70.79770807419627,51.09523877731769,41.023709130600196
133,59.32845923810548,44.034812774900914,59.27653008657088
134,28.98471626897848,52.255322168482955,63.98425509445974
135,73.60734852554455,50.30774423686987,47.789611107183475
136,37.555948909571995,23.471612963052785,61.96724844022514
137,46.23528535637927,57.31616035179204,76.11090548932917
138,66.02324308136838,56.88279601980595,73.94458952693105
139,40.30895288209401,61.597337645359914,68.8557047112545
140,58.53521207959038,58.29880763748828,42.62796416943881
141,35.42086182298652,41.40555795519138,60.904435751276424
142,36.28079442025866,62.71632346116019,46.63553197810777
143,37.8801380146368,49.55312319724592,67.02817085575612
144,53.62550928146184,22.981908885030663,95.64199136291185
145,39.17602559108107,59.46303943498362,50.28833011339268
146,61.17945680012327,40.10632624648614,81.36087110107184
147,51.05229359487392,40.02381671912776,46.73592969650415
148,49.50249895280517,48.87957883656916,62.15883512486954
149,28.525677176963836,35.549636599616385,47.74990747755385
150,48.8915718207699,52.23067651224172,21.655747661439513
151,61.17231421420116,50.11615039583527,43.9527790802153
152,59.303278187040505,51.32568457684832,72.81186372790765
153,59.138543977094315,67.40861276823452,70.17124570145424
154,33.596396108815654,40.455124151189466,59.51624167845336
155,72.80202044269392,60.73322197032739,47.40848093073496
156,42.98704532621446,26.546881594935897,83.18977876670108
157,52.124072350342445,44.87999907704912,55.26659718792249
158,59.34652864844104,35.94030970344245,75.42118516140224
159,59.08996890698531,67.0470324215839,82.69636217821169
160,57.9787345183289,48.73497072959082,77.70536396452937
161,44.82369245229279,38.91941920428082,44.96470222487459
162,48.85273915852386,64.29920778899829,60.40009811323359
163,81.14081538978493,43.039948492509744,43.531296416255344
164,42.56050111624692,43.5417397677201,79.15944242474623
165,58.63507038772227,52.56979075379793,22.315646360090547
166,33.180574842810415,51.747862265078446,67.15691837089527
167,55.79897790045748,37.13712551284802,38.493893366486255
168,63.01955046097824,38.52992853169669,25.846806830173147
169,52.69254901349918,40.187867995030366,40.39047009683896
170,37.86584120432221,75.52618109269174,49.23432213380385
171,42.86370437652547,42.20440595758816,60.7843344448784
172,42.5013602866357,64.34597793766416,48.62820387752917
173,54.9560551663852,57.19433056338845,74.27927845640386
174,57.03127879416095,69.93548821000944,76.40177443127101
175,47.980678295786646,38.632836734070864,77.37562083111604
176,67.71016992268507,48.83670710073102,79.7269969242779
177,39.36512062772665,31.330943607673948,36.33527042449553
178,56.10388427630378,61.72924177963951,34.862146934125995
179,48.64887197594613,37.94988524202968,63.06445364709586
180,36.325523991784216,43.96866881946276,99.83831119587214
181,55.78312793842644,48.115420901009166,41.82615247106996
182,51.33703689284929,22.020151968714828,95.2784211446179
183,34.637360706506556,66.19569022685101,80.04137655271737
184,40.03736257633578,72.07806382115949,58.59485516829866
185,63.795137696923135,40.26534413582678,33.29513373720566
186,47.42976222870294,56.88145039477472,62.789397005246144
187,46.36256469077582,70.6127582334898,54.46490633509992
188,55.48380064185264,31.65837705090951,54.65321162278363
189,71.8409963389645,71.26511412947858,94.86552541010747
190,53.07065949765988,66.43549829998204,40.26668743025814
191,59.64226186776024,49.671419133444715,96.45767016982933
192,63.21208990230227,46.82322232628236,56.632849243823834
193,47.23815101669642,45.0924868150149,85.48052016468809
194,53.98238691986441,43.2866026872091,57.412269665039844
195,47.34497682617595,59.66547418964567,50.9804416130115
196,49.95780625966644,44.954231193219854,59.91492808635396
197,45.272330088337064,38.81409623815623,56.572093477078575
198,46.383628749169304,50.15269064250638,30.444022950792977
199,39.462299430735776,51.63370380413054,32.331953312783256
200,54.96880384093616,45.063578420955764,112.88465824568348
201,45.516240738235325,28.491766618638113,67.31412101341277
202,66.8753229114739,68.25653945605026,67.94911763273805
203,33.577514515877155,42.723420194961875,72.86510830647396
204,44.85866328331935,46.811870890297975,99.79058268184606
205,62.771113669030356,49.92591432697497,51.267359412402975
206,34.67289570047367,26.556257513176803,55.25787275561081
207,49.93978684597955,71.78953579363147,58.138267816242
208,57.195369623162264,53.90642659681721,63.21810284860119
209,30.876872946471465,53.05612061972712,89.2407793793995
210,62.50482062981832,44.04860750833919,57.91087372420902
211,53.86198088083007,38.92579028539707,67.97246597604722
212,59.56835447682776,44.70636360394366,36.02550035558482
213,60.12726565358136,43.63993504808264,76.41183924575404
214,77.32097569687937,57.67224232364056,93.58830870171111
215,51.975411209646026,54.19010562196712,73.10906845243308
216,42.21721371216718,43.99011454376427,18.854439948004824
217,42.98745528581178,66.03800150070765,53.6786285229647
218,67.55507362924031,39.117052286815714,15.667317649178326
219,34.80436880430847,46.62033082760266,33.641987058569846
220,65.16442951280331,58.45295616850657,76.67658640040787
221,68.16371737447355,39.177894422003035,78.09851272204772
222,61.491534668054086,58.865136447182145,21.366286364666422
223,40.42156185341585,56.043166711934475,49.90607612043549
224,37.75112899983129,41.65859117608215,57.72838851524784
225,54.45127194431659,54.166858487491524,41.527656511604164
226,39.95546467917357,55.06202165010588,36.379092603932826
227,29.421492933451926,72.14763089745634,67.64742567373283
228,49.66867758598326,49.893843275045676,33.64614938001479
229,56.539250164509426,41.03224106501385,83.112373722395
230,60.44174023277569,42.8561961732255,44.28125473082828
231,39.25250583175428,28.501564437059155,54.613014448253885
232,38.85191910725187,41.96276487049195,68.8917330288532
233,52.03029264047817,35.224740860787826,82.7970014860569
234,45.19226837043075,46.803007276342186,83.85354261658107
235,57.38792117431322,38.73604435567356,42.5145808194935
236,44.51969703022716,75.85823424152632,36.45103280289226
237,56.10288629257372,50.984843955430776,66.00628206217397
238,57.326819054738756,45.139395388051305,30.138168457168685
239,47.5545591275096,47.92960104517293,43.80447430880506
240,44.57244995602919,49.57736729450559,75.93521649449042
241,37.51600793907594,63.73404337684843,66.27574268172896
242,40.01499035006357,20.789530451547286,78.70663303715186
243,31.310037509077333,24.49940793118405,76.62004179882696
244,45.05162217139591,51.18171549790983,54.566761799271404
245,42.06622529185426,64.92981938652429,84.96185211641244
246,56.752198297497685,28.824546905537055,41.92581347772493
247,44.808628617725226,57.4967341318804,39.030790576365376
248,76.61490264246564,38.55617919639724,86.48622869117041
249,43.42454997842037,49.542993033118194,43.287745654167544
250,32.117184339545965,63.65908619884001,97.00916882361742
251,42.56140396978858,50.616510089770514,59.144001052243645
252,59.15934276930922,43.05985478519362,52.34826646242378
253,36.05828976561982,72.27116068722039,97.46414182530839
254,57.227009543086815,51.412058315865835,52.20780424210831
255,43.42199502010355,41.38120402646065,70.57938843199324
256,81.08358207737966,49.234203245904816,70.16070699984874
257,41.866388941261825,55.790963003159575,65.379712003625
258,65.70143495655414,50.209699875178416,62.76056877997564
259,58.42795331867375,44.24112314375921,61.9102512457119
260,61.42217175125963,48.975392207831575,60.4871570647742
261,53.50783638613619,39.15598664530901,48.216365436869644
262,35.16130575936819,55.88744780492952,59.894339325127234
263,50.88987903011415,53.34950642642779,71.127580303654
264,71.11742223770659,45.20032755166611,43.37209975388113
265,37.63797352087336,58.47999011584051,68.6364761508655
266,48.63381245059963,51.54844550539861,30.28353181580719
267,55.14514321447904,44.70508614468884,57.712094994981356
268,65.69239919321285,45.88946591132359,42.43803227758039
269,61.07988693512416,35.49835632732346,45.33388864637556
270,53.73881330094896,22.120460753376058,72.15889136721475
271,30.94440481868413,49.793587965170055,50.86408186127275
272,54.41202752657819,70.28297523655465,49.00862043908713
273,51.668696595490104,45.75823519184334,86.5496589919759
274,54.146747745780615,51.88404345186149,31.66175457041869
275,67.58035461136821,52.38691426458339,38.21690653109323
276,49.729559263353934,48.82886408234759,48.096555133302765
277,35.46504724174333,44.83673361576802,70.67011466882872
278,44.65385920974337,43.87381657827028,78.57164680707882
279,58.1204370918591,47.760804947816965,54.96509948389733
280,29.808504248744786,38.85606424007152,61.292873893797015
281,32.20061254651911,33.773734594214815,82.01551457609017
282,45.79847075361639,48.085935431329176,76.03520074196538
283,60.8588129595733,32.82380856192055,31.147834221055724
284,36.32620893439652,62.39249240335367,23.83118090284918
285,54.641883086343654,37.379524310987556,68.42717277792201
286,59.87573292293627,21.677550231335626,58.04193568994014
287,46.69123145371559,54.0512831139675,-0.9888315283805457
288,46.97763552795975,70.30196920220072,71.36987590406085
289,61.30749512043103,44.828723937298484,81.260295187509
290,42.812536194905945,38.432757793625434,39.40220166439035
291,67.09277415846344,45.69557128193146,77.02427112874247
292,34.4106943142706,63.78809281216779,55.46188984785334
293,29.785250455197584,63.33664013518616,45.60448456886258
294,65.51195602227051,43.68472008089414,64.81994980124145
295,45.083027971665935,38.39902703092898,65.23894109371078
296,49.97849952863715,45.824929617446756,52.18527098762797
297,43.94386142240894,50.51442468035787,64.47365410336184
298,63.16846021082457,35.42262365127735,48.03613851739953
299,45.26150879118043,53.090164958806625,43.502776233297524
300,50.767416099204276,56.94029278633042,76.76857756375856
301,41.25828988057315,45.14819374259206,61.20100537347978
302,55.637115197257096,63.91262145693361,60.24087052439457
303,55.634260125160154,64.32234458282639,42.56795477560531
304,41.0288024037,62.47746634631384,76.95616057432514
305,42.82937527063311,47.04571800129682,65.89880378932975
306,38.56369072982978,33.918150824162396,63.62587176994671
307,22.614218020266563,58.06229303415944,71.86987827691274
308,63.07840616801557,65.600863416584,46.5606081550817
309,42.5133264640173,62.191001848159274,56.344536078168225
310,69.3730841078635,45.24772060834348,81.49249126539294
311,48.77927545716704,41.447377917218766,98.30338446831605
312,43.53016246725534,62.953748391517884,49.95146656779704
313,44.88102999229768,60.44883220603463,56.1045671019971
314,37.91560930869362,47.773665532489204,52.91916452753556
315,42.34023774542676,43.202175655580824,23.262827617917186
316,37.70601322602218,60.35028609161464,60.84333112048248
317,55.814528592620945,77.87307653598263,59.86755807860973
318,29.90918451551306,54.765738790240164,106.68008405598873
319,55.89600869467668,33.48684739060393,42.224386273838384
320,59.95092524088456,52.616769844093,78.58244933069366
321,47.404799811685045,50.30585286181817,16.73058720438779
322,47.04485354845629,32.79768176725466,80.60781721118408
323,50.3269413979877,43.192715045218385,57.48195459192588
324,75.29801484309482,59.72615641764123,13.208389778364179
325,54.44280881281328,56.98435330296026,82.53951969864265
326,30.01318070597179,31.525474062050982,86.31073431192193
327,68.58793614164148,55.516640173410934,65.4267294485722
328,39.36075123985878,38.54050160603527,41.19825549448895
329,55.506158193730485,29.248015261698306,80.54919782739364
330,38.62055239553865,65.79370777548395,44.41502539037347
331,52.50502679274924,45.525068258709744,62.33635209612902
332,59.597173383296735,56.68895275050589,60.79165266794676
333,51.30709492512664,53.14299734317703,23.232137880958938
334,63.227391648105424,47.316104700894755,27.980623214802932
335,46.76956834762516,30.624516186232857,45.519206394548476
336,47.1562142717209,56.29585752533177,20.14396908542538
337,75.4946222131436,57.6457499036736,33.139437229174455
338,34.00423830493039,44.06117936554915,40.37799664075578
339,52.53454522988517,34.18904173955596,76.37974008117254
340,68.55552230737719,28.69232499314188,14.576070736132658
341,31.972535459873,44.773376448605624,51.860597707624464
342,38.59589245191279,50.12307892265309,67.40072866042306
343,53.399921838044065,28.79176994516267,55.334495388344116
344,39.94838836666131,47.34317420968115,27.85760173021157
345,54.196250234036555,47.87574273537075,69.48107836240428
346,43.122115716574285,42.45722546454298,79.27590406159024
347,59.6013513130151,44.09435009108032,51.63270915221373
348,41.817633423042025,45.71043935076345,93.5317828323892
349,58.78396582297829,45.77615397373405,77.24280509664149
350,14.717973545214338,44.630806381435626,29.123643395536007
351,49.10488877966102,55.20114243815022,59.29185432920072
352,57.346027939701315,71.96219544475467,33.34165437320481
353,37.686170317139556,46.59751903223743,26.191356501570645
354,53.46667053531962,43.82525643406289,37.94432905819069
355,52.72479304457908,73.78802139109249,54.41155597232225
356,65.40471090050276,56.17094264649415,48.48653259803846
357,59.219649413805236,60.09218032482232,60.60002570559514
358,51.08051282578504,46.59877412925259,94.50372020861177
359,57.413142268648514,33.874753570181014,25.161375454019467
360,40.34121598088774,60.60686870456464,51.64152829601487
361,64.58468679533092,39.18681210172467,58.852529613585155
362,37.1434825163377,49.80672410609285,99.79411091717216
363,54.71038519823551,65.51911442683185,30.970386244018965
364,44.491165677401725,47.83804340950107,51.90008488160405
365,40.19858465707474,54.13590254602135,88.75325277869398
366,47.690038713963226,64.63423806778508,67.31631534640906
367,79.08535955053615,57.912944941875324,69.32316174592826
368,68.5575270659271,47.49557447593645,63.72329607120176
369,64.32481128448242,55.381569241257935,50.03412382420866
370,44.733908329030754,61.590595736690126,59.2683439698527
371,65.99748971612401,61.72907087199792,58.35349303916479
372,50.24265587340334,35.623163158503424,31.209195783060995
373,49.55906437740093,40.20022274785373,35.60232296443317
374,51.006480271808854,67.80842979700803,52.823695552787264
375,54.53182819864006,44.266064738542845,65.90300095943432
376,67.76734078326776,46.80005170396417,67.15543683143873
377,54.821722786338626,51.88967815234446,83.71445063807386
378,64.5386865357766,51.250839511325054,119.79619113005486
379,56.27820205676191,41.07134728407292,65.6775676971653
380,50.595101321352885,59.40386865250559,72.95820614773183
381,53.98116142824149,42.59271101843776,32.48913461796258
382,58.772004798985556,40.41816343733423,76.70375284395978
383,40.19629747646911,37.880727487137094,53.2491362490741
384,35.67324130592902,50.37471784535141,72.12973554346071
385,46.64910715280919,52.73181528641355,70.37996650142895
386,52.46078722397651,70.94790568237913,68.17453994520191
387,50.43420192874165,59.41760168141573,50.61424938936179
388,36.7160081060817,41.77597619411117,43.67773519568664
389,60.96118277325428,51.52948855071243,43.859744932792566
390,49.28465981989956,36.48714502112938,61.047082315828085
391,63.257545388257086,39.21826567181222,57.76642789087433
392,50.637188812049686,44.43858833370574,49.63724507760895
393,23.538095421009825,64.30992854148505,73.79083810128242
394,43.473592138807156,30.130255874036923,41.105581206526445
395,36.08076193492959,48.424879988354554,51.017514129555224
396,65.46092702145856,55.17596869899711,65.50202983296766
397,56.9623181742006,59.670199162537955,56.11389267174788
398,57.650531524493175,51.848026218461044,64.59613652475029
399,60.82609641307624,43.11960398282967,46.53474021726734
