unit_id,WaferYield,EtchPower,HumidityFab,SlurryConcentration,do_EtchPower
60,-0.8215628236027117,77.53487458919635,29.501146296201274,53.910899136102636,75.0
61,1.6739009785626675,72.98317005326177,55.37410000511985,58.82798371457519,75.0
62,2.7821893524184733,73.49243874765085,74.194315026726,42.77896677211904,75.0
63,0.9145640434470415,70.94229899816573,42.67029840869561,43.35543635141819,75.0
64,3.5647284923928426,72.14099535579217,71.32604164100697,50.74104805390976,75.0
65,9.412041888612716,76.88982735743897,26.977534993310663,44.01258476906232,75.0
66,-4.7586191545293595,71.13584501737772,51.16284320720354,46.70111202331704,75.0
67,9.958736466975438,72.90083278311033,52.58690726515972,61.25893778455487,75.0
68,20.881661495195623,73.75566136789993,44.35663984666398,50.29656092248268,75.0
69,2.901641168161815,74.56824394121986,54.76738746407267,51.17542212928588,75.0
70,-2.906406262231391,76.91146501502841,41.77791493907971,50.13947203087021,75.0
71,6.579827396223029,76.31226938110672,32.4463409830186,45.98356550823243,75.0
72,4.032660351781276,73.92130677673573,47.24072195482033,53.65043336207537,75.0
73,20.094131773728755,77.38190811444123,46.315467575012406,37.371683432589265,75.0
74,-11.918798621867419,71.16414089919444,45.26488571434612,43.968781214841634,75.0
75,23.924321946104534,75.94205462431677,55.4777029437072,51.18367845029578,75.0
76,-15.792224460606985,72.00695455149265,42.65740530387882,43.926168535259514,75.0
77,7.03533023307523,69.56875641253765,45.81964232239382,43.815307668668915,75.0
78,4.0566184465893675,75.68407594570331,68.47297965679252,66.81771020727751,75.0
79,4.980576503913278,72.83187271992604,36.39019124223246,46.19137704784319,75.0
80,6.788596852525652,75.59390402998933,36.4409866181616,68.03837334918855,75.0
81,1.008972139431135,75.55862606070525,46.2813426620289,58.52222765354894,75.0
82,8.69058732908679,77.12217953174336,20.991076540849715,43.28314877696132,75.0
83,-6.988406543476174,80.8019997487429,48.48807983334221,52.04840932672254,75.0
84,-5.318307362926383,75.815888576939,63.4731488710498,49.98180684200588,75.0
85,-8.217412162838386,70.78789995925864,51.59342678315813,54.88523578472823,75.0
86,2.621873549135282,73.09293182248088,27.72296561373462,52.823249306172215,75.0
87,0.8359952059335215,75.75047840623807,50.04847644314347,48.05854360861209,75.0
88,26.70444688815815,77.63052984768332,50.68881543807355,55.64831596864009,75.0
89,6.416985030615449,77.44304650098373,42.392779235544786,72.9084945902963,75.0
90,8.719139843149389,75.8844870921279,41.19642896116614,52.44321361028763,75.0
91,-5.126187707066449,74.14041975892358,41.60954663378457,38.96541966965912,75.0
92,6.066114585404899,71.63203683011398,59.65922998930064,54.15599393791433,75.0
93,-12.799453581723233,77.83264567832082,61.00222358190095,61.04548547939891,75.0
94,-4.3757530574327,76.65285717882277,72.04430615828599,46.3519449638551,75.0
95,-19.24687635011147,75.1535787329302,62.70053760419771,49.62793574151378,75.0
96,1.707823708347984,77.60079270193715,40.73344823624681,55.06389781836535,75.0
97,-19.1993550097502,80.21213708357749,74.55767288309963,51.52473406704847,75.0
98,10.096234004442735,77.65127798582955,57.80228345258475,40.38174024484191,75.0
99,11.78467602585509,73.50857079993277,54.37733159847093,29.55646039854333,75.0
100,-12.55121521507892,71.7149007607856,46.63555853113031,18.3490697918681,75.0
101,-19.60937654221658,74.04570901105821,33.603193942381644,44.053172310716796,75.0
102,-3.3485482623655916,77.8620737391584,40.894405413974354,48.745352021989504,75.0
103,1.643589128543449,75.86272669727121,55.054189100866886,56.87609215128732,75.0
104,8.764040926539959,75.94534125959184,69.19490897946866,53.946632415799705,75.0
105,10.586021459759017,77.30961551940275,33.27391516731012,57.10755855438493,75.0
106,2.631655924127784,76.16388690120255,29.17565210394715,77.08157821945548,75.0
107,-9.289283747842266,71.45997753697355,57.63249050395484,49.18323639319471,75.0
108,-10.759983154651907,79.58576524292366,71.87409684438948,56.111731966075126,75.0
109,46.672674889004455,80.24518984988961,55.01119593730815,51.18726224145526,75.0
110,-10.840635885768036,81.53554786330793,52.168761939587306,50.0062346767922,75.0
111,14.011873248000997,75.70864180607812,34.72483320998674,45.521916584978975,75.0
112,14.65349566048858,69.92395575877936,59.180096965507765,54.0421106103878,75.0
113,5.271310153799206,73.62570361438125,44.73958806634165,46.81256007852003,75.0
114,-1.1855751418606015,71.67043684651665,48.05863459813376,48.302862253576976,75.0
115,64.04843770473379,79.25242291552172,73.36495090946609,57.252431521228615,75.0
116,24.100034186844475,77.56681165593838,28.419596778782342,30.18149888805764,75.0
117,3.0339803390009914,79.38067210798769,50.62009823340822,75.16655903119991,75.0
118,17.991485634654207,68.99761268754303,55.026545788513694,43.02445763259788,75.0
119,-1.700559060684769,72.47837224553848,42.90985386298998,42.646096913236924,75.0
120,-15.724635682878343,73.88565924111731,35.88071961632874,53.74385686549463,75.0
121,-8.47137309735349,78.91339746290619,35.815741531003646,41.8001264032227,75.0
122,-6.185161853243261,75.96294049455855,51.80166234555887,52.983557961073195,75.0
123,-16.01697194744422,79.14000068826374,31.2967976053876,66.16467869402865,75.0
124,-7.887621864183844,74.91983161019655,37.22285730262301,55.8706672933476,75.0
125,1.3770814993883458,75.21886742695271,43.41598326530635,39.53048532171422,75.0
126,-15.038417358354167,75.04214469012072,56.527152914838176,52.8585245199256,75.0
127,10.223666771786233,76.50168140035181,79.8667166543346,51.33026373902561,75.0
128,8.699268318484922,75.27555835978724,53.95973778708496,56.28985542965204,75.0
129,1.9682718171233065,73.56211639491907,44.65350897660192,41.213594226029024,75.0
130,4.521006420873854,72.19723886208439,32.34119491150655,57.227195190757726,75.0
131,6.111636803083227,74.56668107355067,67.50942053566699,50.25124614831439,75.0
132,-11.057089404428599,73.40061800225956,53.086349424197024,55.68472093345447,75.0
133,-11.92451453673937,74.88765795094503,27.878378565568845,31.93216953707023,75.0
134,0.26712341513564897,77.11176043139122,54.49180949847548,45.515352462710624,75.0
135,-10.527241782760322,75.71309469240884,49.660081400459376,39.19420609843634,75.0
136,-0.3693446764493997,71.05895355346361,52.445808368369086,46.19264267634043,75.0
137,1.8138893661052784,74.2584573831764,40.932149449132616,53.10042844236673,75.0
138,-16.859069798536968,73.67156868561823,45.62403622235812,22.39245731058197,75.0
139,3.23262483432019,72.66886545933437,33.59800930808805,60.94628749487626,75.0
140,-8.119610328513948,77.98840550413878,31.05149906241057,41.02774732545896,75.0
141,-5.3921884864188225,77.12166530199525,46.09991393701653,44.2120990074431,75.0
142,4.017548959627029,75.04818774101652,49.572242203883036,49.74571536058563,75.0
143,-1.2854266457566967,76.66563499228265,48.460155443303705,35.8165547246037,75.0
144,1.7937512557251303,71.0103565553196,65.24748177322095,62.53678544155427,75.0
145,30.7827416513446,73.6734875231271,35.374589673881204,76.16655993153073,75.0
146,1.9661526385149888,78.52694150825123,56.206713846093834,64.24555272487106,75.0
147,5.074614324825537,74.83470423859946,46.36431552572108,46.36900701116554,75.0
148,-4.425550721896785,75.00521592473714,55.439817163767515,41.371250625912985,75.0
149,16.971250707528046,77.03933466878738,64.12387846168679,69.85741690198698,75.0
150,-8.374531709850215,73.18798879490627,34.78258901223458,60.15727895444939,75.0
151,9.56677922745813,74.86067676871652,56.82132319018774,56.133499101969306,75.0
152,-4.7863306676494926,80.41711216950469,60.00811052487883,49.05463999486292,75.0
153,4.8037428805157525,70.85641380027488,49.92323490860753,45.93447133876135,75.0
154,14.116734625449531,79.47770721700019,55.637909093177214,53.36615569041766,75.0
155,9.966816589479869,81.59189844287731,32.13097944784096,51.186711633633486,75.0
156,1.8751282453177378,80.36923363798589,53.61101787140991,36.16265446130228,75.0
157,13.259801307086384,70.73836028255081,55.4648380630682,48.80138133007915,75.0
158,15.902339965180886,76.16897412384412,36.80975541209736,30.929357554279083,75.0
159,5.986451707545852,72.29718939921162,39.23092642240353,58.61659854374904,75.0
160,4.73521459510556,71.4093165515311,53.15893529982257,23.259436212450133,75.0
161,5.3418159192885355,73.66865977513362,61.82772884604061,50.30800692488207,75.0
162,1.7950214186142854,75.53248126806672,49.46144949643403,47.339874763851554,75.0
163,23.03326608815868,75.33349974220849,64.5981201854731,50.91889440856422,75.0
164,7.155203476241336,84.08866281617416,68.59243919936063,31.673868325874693,75.0
165,7.4006262111816214,75.16308720472402,43.40693408138248,44.41102248864563,75.0
166,-8.356269068490512,69.76508192393345,72.6310436764874,65.37225067085406,75.0
167,4.276543744851099,74.63241750264527,44.34787081757809,66.49423072612836,75.0
168,-13.504246653340752,76.63625051243883,41.61387657750095,48.72887741385708,75.0
169,2.1209897115891887,75.46961762807395,47.453081984767195,57.2196657180981,75.0
170,26.18860129722819,73.8962070525277,57.26853027608524,46.6610170417734,75.0
171,13.499799107968293,73.76984586540057,57.36599437973162,32.194665515997855,75.0
172,1.4176893758225915,70.30411915614837,52.837961276567476,56.71714066696847,75.0
173,-0.41351205891860643,70.49432535897489,25.224075085159413,29.43481215227264,75.0
174,25.262519442961413,76.20345316026047,51.31546141287114,44.833113151920756,75.0
175,0.7570172079119935,80.92204317725091,29.6348444674233,72.38018694868191,75.0
176,-1.7706012299028746,76.46421991716642,23.920290351785816,48.95088107584752,75.0
177,9.949403719968817,75.42075940799674,53.9174485154037,57.39070041845977,75.0
178,-7.392211306432868,76.29195982984582,48.02226957895654,59.71562261819354,75.0
179,8.63438943803741,75.77119634822346,71.2498246997114,39.939846857010316,75.0
180,22.51740363990416,71.1412283402818,30.82411261254159,40.548802759251444,75.0
181,-5.772733461695733,71.0649725561088,43.711271808385106,53.01686812416678,75.0
182,12.612584246157558,73.11512337408035,49.165940864879715,57.15141848633798,75.0
183,9.563976860126518,76.12168295722988,44.564189778596266,49.022034007573424,75.0
184,33.04042506392379,74.9034377866412,52.29568987261825,41.85821543780011,75.0
185,-13.88017287793335,76.02410083084393,33.69693342782765,61.380054858287544,75.0
186,14.071045743774482,82.57996293281,45.91670378600312,44.47235724341115,75.0
187,-6.247018858616675,74.2668653612396,31.011572568497996,48.20757355077579,75.0
188,-9.189518960935096,71.79150194307515,40.796884653805286,47.52692075949024,75.0
189,39.19591478177148,74.51476440125876,53.844227426057415,51.401770538796804,75.0
190,-10.750908228569415,77.41668403148688,60.28771156887037,51.59019978737606,75.0
191,-0.07211988027121308,76.25636772277505,57.472978907899204,43.72869594485672,75.0
192,2.9759758280117428,71.9831528990831,58.15418387229887,76.52281084543435,75.0
193,0.0150653093065857,77.78195435085058,43.483001338770606,34.08733465572996,75.0
194,18.007246618028,70.88697957200897,54.51065892034096,52.74961066398827,75.0
195,-12.442197307690789,71.87561437353138,42.62338914294637,26.388118627776002,75.0
196,-6.390890473138253,75.05616120624784,46.06097097957431,59.07343208960391,75.0
197,4.8674190136547555,72.83566128485683,84.01575480158039,59.39517391945796,75.0
198,13.956449328519467,69.35673325988452,80.68501031778078,48.94317378864132,75.0
199,-5.198596401476889,74.21263279836968,53.57436585754859,54.07257026264712,75.0
200,3.778019291082119,75.96028929868518,42.360130582108,74.21937727566478,75.0
201,-2.392742782347298,74.54975045620262,70.60607071497556,54.012288591295025,75.0
202,12.715219311407319,72.72853977239271,70.06769306593658,56.374228975969544,75.0
203,-27.1946048992181,73.4213874826554,63.37945917361202,29.9905415600442,75.0
204,9.467403780251573,72.26418636547558,66.14943267273738,48.157753215553406,75.0
205,13.732684450024701,76.57587276347336,37.37160779583182,40.907555587640395,75.0
206,0.01677471507012296,72.45949745114164,78.77077276980143,37.52133518443694,75.0
207,-2.7711800583459327,72.92034558454115,58.09198336494678,41.711931228149055,75.0
208,-0.6043359954582415,80.5293486540979,55.267751258138595,65.61859129422,75.0
209,-4.45034592960316,72.99987401979958,68.37414427308298,64.38774509803392,75.0
210,-1.4288209945292167,77.04000588987121,25.469239578211464,49.56478025523728,75.0
211,13.169214190109052,68.6372544720398,29.950267138003337,49.19805369095269,75.0
212,11.672437904645886,79.37095684674787,67.52967987007112,38.4847537002211,75.0
213,18.276333968093358,74.93347041747151,63.191003174722766,48.159924502184964,75.0
214,4.312825633473392,74.20408475387293,58.27621547418971,42.203185324770054,75.0
215,12.224611798666277,73.1230684130955,36.114077493378986,71.22798563650252,75.0
216,-13.690867356017538,76.1669511829973,59.20374084039409,20.016595105476384,75.0
217,-5.126693282172825,75.40139210566298,65.34642527073736,57.78980965458852,75.0
218,-3.7523361750717488,78.51249895061252,50.024903580265025,57.01295841468209,75.0
219,-6.4179898309495105,77.29469809885846,36.1079645727831,56.721904947422885,75.0
220,14.893228374282375,75.01054569591628,35.65094821770152,40.51694366789588,75.0
221,29.149656885645136,72.97901546575329,26.13996181581342,56.61941117295968,75.0
222,25.775948415905642,71.00097053465964,61.41010298172394,50.08059130143148,75.0
223,-10.379392977303484,78.19887385818335,44.375916309539754,53.755612042509775,75.0
224,11.597232027459963,77.67888932215557,31.899600716906715,59.373132496760235,75.0
225,30.71065196930752,75.64637620366993,40.38255277197641,68.70998450115836,75.0
226,-14.26646160344577,74.06930505829655,57.75948055107255,57.92171288366888,75.0
227,12.091042682431906,71.82392716370863,50.57141076198529,54.26330226892331,75.0
228,-6.271588700631954,76.00139258759297,45.30334847194977,56.26460323846684,75.0
229,-10.84151584439033,77.93488099411613,62.895882064105095,54.05397307920906,75.0
230,3.072648386028644,71.5855944099552,45.93619048146257,56.81845538285205,75.0
231,-10.797470933389826,74.28963880067808,45.84213913259084,62.84320839149678,75.0
232,4.366891254117897,71.1155966315475,40.4414883294827,53.11713418616216,75.0
233,2.5899370773462977,72.48624105296597,77.07901771295327,32.39505799154418,75.0
234,-0.19430431762561517,74.67722378649664,52.55952815401477,43.61426087940341,75.0
235,-21.05158147063992,70.28992666174167,57.51549128389371,35.82741856588565,75.0
236,-7.937822558644339,73.35019290854984,30.49139530167185,60.66788783168392,75.0
237,-18.357190037142757,75.97674881522829,36.57772920303393,75.44011175477267,75.0
238,25.306207489172465,70.10892111196404,41.20450333775246,52.196688530805694,75.0
239,-9.909930128988366,75.46758591066084,42.55190675847914,55.25998064797148,75.0
240,5.346267452143566,72.66545495506236,27.935779071115135,46.780155873948665,75.0
241,2.9062131686363646,78.63508719714505,31.732724361317263,74.54802745802945,75.0
242,9.642459206246938,72.63453979650909,83.59525829262098,53.26470159800946,75.0
243,5.568423793571078,80.93751777665324,37.74628963935934,51.29246366644503,75.0
244,-6.603600921074698,77.22452116270487,39.57313057276115,67.85191465131496,75.0
245,1.2456212671797076,76.74280621441494,38.75400488284018,45.11529410467224,75.0
246,10.094424646949356,72.03611849102886,26.645814359081292,50.28867463774447,75.0
247,-6.125464310489364,73.98270452742219,43.6478348127501,38.61514325609134,75.0
248,4.936760697799848,72.05707221919675,77.10459626604772,64.21255224229752,75.0
249,-9.700808731525726,81.86143132049509,60.39350256418339,39.31066819243091,75.0
250,9.412564251034823,69.68061501300915,45.83769347565586,54.27891580194617,75.0
251,-8.494747521086914,77.46777148423946,64.38641222296725,59.01901401622557,75.0
252,-6.5060833278703285,76.41943531770576,55.11103432839848,46.6344818893836,75.0
253,23.42032496306861,73.9059847797254,40.02249984334139,22.83794688319473,75.0
254,9.470600840009471,73.78275129057934,67.25880744462043,53.62712110002586,75.0
255,2.4979204433740345,72.62791187895898,41.73417547346709,50.29593591102945,75.0
256,2.7794084335891975,79.15287936523593,30.237362401745333,63.81072333687247,75.0
257,3.266395501237464,75.02394893422226,32.06521239733934,63.517664669471486,75.0
258,-23.61681279796359,72.78119988518993,57.41039144274745,49.05324643656241,75.0
259,8.816083978715087,72.97310635495012,46.00475994353914,39.750183685306865,75.0
260,-10.11530941636132,74.80756585851982,43.46255054036596,50.10462176202088,75.0
261,-15.043576286316608,75.83838425743575,50.16083735773334,28.172238139664948,75.0
262,-0.7462005500991871,73.20856634869652,47.12398069023038,65.82464979788703,75.0
263,4.679006711218989,77.63891187600923,62.428429297333444,68.3439897989714,75.0
264,-0.8875312017526157,77.27077025177778,39.1200408411659,63.04004342000366,75.0
265,1.6554812832173305,71.46443791574457,38.36806762349766,56.97235273393062,75.0
266,11.65719739573789,73.50054552345236,50.52954532425299,42.130656984290695,75.0
267,5.699839481753461,75.21253597171646,62.75995051121882,44.001967958804954,75.0
268,15.023246841879764,71.03614070789635,55.771500927799394,54.64774578120432,75.0
269,9.670837964944067,76.38671407400163,40.05870252847032,49.000548623286846,75.0
270,4.77339328516062,74.11157510137193,50.18852162730716,55.74861150915101,75.0
271,18.19268824996562,75.27568059858756,47.64689288630995,50.57579728213633,75.0
272,0.7474940901378281,70.73218554361473,54.22207005972524,42.219214741131736,75.0
273,-16.339567023325795,75.0244657469866,73.8785775851612,36.6734614938582,75.0
274,19.775264830250485,71.1302146951522,34.981609093197896,57.49447529305209,75.0
275,-8.792339922753234,73.99647657657542,54.08901015514884,38.39590651852825,75.0
276,2.1943318449064186,76.46350823160917,60.6040400063505,48.300021020909064,75.0
277,17.008434282497596,71.47305411573012,36.88770747683984,53.843204844103425,75.0
278,-8.219172596247653,75.96764858940634,53.84786971133742,46.266037499316006,75.0
279,9.634719373319605,69.18121635845793,62.06193987044713,27.51811700304626,75.0
280,9.663033803639804,76.663607811442,40.09949566657509,56.83169348930261,75.0
281,19.452322423638247,76.29500056986406,52.43011477420151,48.81477516824535,75.0
282,13.621659388667437,71.50581803034768,58.35004405059571,55.2929931873843,75.0
283,-1.663773479196327,69.78899615649819,44.84451457655053,52.25553325958717,75.0
284,-10.006361201731847,73.81528636936442,37.13139723596852,51.56450802258235,75.0
285,1.7808148021736332,77.72416761960609,61.08342666389526,49.98184783980476,75.0
286,59.7085890540876,69.99901876603435,73.41422563256477,45.1751846894197,75.0
287,-0.6056194464369957,74.55832641151767,35.91643584248409,64.74030888619092,75.0
288,-1.4650943159851924,79.92932916697396,57.73847203467295,33.56803294772079,75.0
289,-14.273694814380988,78.81220284196857,56.87154959129569,39.71822562441983,75.0
290,11.860216532402823,75.68839023483915,47.696213605710604,43.82322021510817,75.0
291,-21.25691191274499,70.67883009165863,40.53530138007575,51.455503584071266,75.0
292,13.032807628956563,77.46386423019874,74.36282551793504,51.19793256883854,75.0
293,-12.78963973417577,70.50377569708631,50.97495819820807,56.7933168540307,75.0
294,4.1108487865503704,79.62565818789106,48.76569898370491,66.08181620107361,75.0
295,27.622841744044734,79.397382286558,48.10079773908223,44.559956341433605,75.0
296,4.219326310335188,75.57957101563059,32.62045126795054,43.8631901108878,75.0
297,13.42702688628771,73.70800792839815,32.93243784392597,46.709866020545185,75.0
298,11.260772476927002,72.99044685322512,49.930582568918794,64.27814892640617,75.0
299,25.663175294929122,76.14583864888809,50.31105052473056,44.53575333860247,75.0
300,-7.25212156400157,75.4552127171764,37.02874276831352,57.22959804246329,75.0
301,-7.820001306222854,76.64968685736518,47.40395794370558,44.31230943026376,75.0
302,-9.486117661430518,75.94730420095543,41.24151081847702,62.118943030337746,75.0
303,11.574954570244829,75.43385269085081,59.10370146525797,58.569696625007,75.0
304,11.108292900168053,69.36683377657518,67.63423311884189,78.39162881890246,75.0
305,10.144968368408396,71.03301544613613,59.541035377211045,54.82759562505344,75.0
306,-0.7130180249889566,77.15961855639033,28.327992317747658,49.829198365942716,75.0
307,6.183196273151814,72.9161129610336,50.60569769799004,53.4261200439738,75.0
308,13.899669451686036,79.72260518257715,43.223909323443486,42.404817335724914,75.0
309,13.575940737276571,78.092252950221,39.35877643828334,46.99557281672573,75.0
310,1.6137104690592914,74.9969045022209,55.78480498991037,68.08360688218544,75.0
311,2.305629923952984,75.03843770289915,61.766350246408734,36.134911102976666,75.0
312,-6.035321868984087,78.81462541241876,33.96842548736639,54.65977388515961,75.0
313,-8.19409496122593,71.8381515828965,48.96626804683308,54.86981345045508,75.0
314,-6.613020444493658,76.19511618021737,59.7522032651181,50.55479921017378,75.0
315,13.752688121341256,74.69571732919837,61.39586050257508,61.963255167370995,75.0
316,8.974738528526833,78.00500786721483,55.771365249368024,21.650524596444438,75.0
317,0.7933921275089358,74.3245890943488,43.97831723716578,43.58577584242979,75.0
318,-9.071851652805815,69.84466983768758,51.6852731526532,33.32907972887905,75.0
319,0.27030003389087787,76.61580603235437,22.710404584213375,49.765836156421145,75.0
320,-9.913116997889041,78.82246660190218,27.200389181718947,58.09013676349748,75.0
321,13.666794713129732,70.22270744729565,54.44940404384628,34.643427764579,75.0
322,8.424532057585921,72.77285517668204,41.70654215565167,21.23759977936622,75.0
323,4.894405373350313,74.1532858482728,71.96493154582643,32.08948838264131,75.0
324,13.92818734946027,69.93677441957831,41.5115832019606,56.65125217294142,75.0
325,1.4859798913076698,79.56371320195646,71.8048027604243,66.37215974628401,75.0
326,-15.610039661305441,75.9325542661011,51.509165712803615,32.5406201675014,75.0
327,-3.311606333910923,74.20846325964433,24.272998386720026,73.16437854254741,75.0
328,-6.321050775786308,73.86058037198883,56.767443783999816,76.08349491465745,75.0
329,-9.533673968137418,76.36172859583405,51.44314215773711,58.15563279838276,75.0
330,23.780659313868014,70.04588569051324,21.170097539404505,47.96947700373378,75.0
331,-14.95182693858295,72.21105267006557,50.632936994574,69.4049662969722,75.0
332,-8.206560275120346,71.95081587932015,45.351739511357536,65.29224152327058,75.0
333,3.0442916822025268,78.98619541524305,41.43060814723626,58.677971831822525,75.0
334,4.518357342791324,70.50840072254668,49.954044908266305,59.783320022607015,75.0
335,-15.11623191137079,75.11018456748933,51.87593332230326,34.495319026938944,75.0
336,-7.5447928234267785,77.79364086560625,41.90445329998427,77.84394399596442,75.0
337,15.47198971259913,79.72704129644147,55.178509250407686,33.43033399836767,75.0
338,28.892872500850316,79.02605546402467,44.52868079719433,49.216713232032966,75.0
339,28.837572067631772,74.25713558716078,51.56370736583768,41.56061361821548,75.0
340,0.921495204774543,74.62056324860391,52.59292926403432,53.71288757016459,75.0
341,-4.02611826583381,76.8298646393124,47.467515837091646,63.74388563836292,75.0
342,8.566845772984761,72.08048592627756,40.0699388155526,75.16289572409623,75.0
343,44.19024587275932,76.59816570634968,38.802053405777016,51.584762922505206,75.0
344,6.693443126071573,76.23340477881709,61.724116415136955,62.31316019823535,75.0
345,18.34913182722398,75.14781779588,63.15108544545679,52.227747464392834,75.0
346,4.3393290553617,66.8096894023673,44.526709536476034,54.55298191349617,75.0
347,-3.378015423159578,77.78184231603149,57.423568462831,32.81735430295547,75.0
348,-9.886614512307428,73.44409094625365,48.62529297667698,54.794219012655375,75.0
349,-3.7673872415416505,73.11480277243854,45.357600968946315,66.50573980394576,75.0
350,5.427783817970372,76.82708030931477,47.833214797275346,36.336170508931716,75.0
351,-3.5282925610564,75.12812972139326,48.33157862239772,45.63527462691757,75.0
352,15.691011269486092,67.84216214627969,46.776181740855556,45.24281979923434,75.0
353,13.275258282680465,71.01762275852431,67.90094871881536,44.12809308500993,75.0
354,6.256729624622118,79.31357881173396,60.50799222837478,57.2020027766301,75.0
355,1.158231519800533,73.82964381479714,41.368141923696484,57.89325615740958,75.0
356,4.365007110343793,78.620034680255,52.76832937146345,42.74210828390342,75.0
357,9.807704444072051,77.11606174744588,44.73096488812928,69.38410894213474,75.0
358,-14.30640100075636,68.46501915206976,43.22678365681874,33.67298768576451,75.0
359,21.127885435970633,78.3348730032097,58.070183499757015,41.75304348983988,75.0
