unit_id,WaferYield,SlurryConcentration,HumidityFab,EtchPower,do_set_GasFlowArgon
69,5.900997378436713,47.731482470170114,44.46330083145768,43.821342093358936,80.0
70,7.797439941051367,63.84646276265693,49.41442507564175,74.43503421318015,80.0
71,6.815410155749352,45.84461124929228,56.89373840973172,64.01548839731237,80.0
72,3.7130723796534406,48.57200349683689,29.242344222116618,52.84444340491447,80.0
73,-3.559616079091516,77.37094618554299,71.18034384648865,49.2459082013045,80.0
74,4.084698669411945,47.10648247233997,52.50534937034251,48.33753874361905,80.0
75,50.06486545670706,46.5363070419343,61.50221947599912,64.44775785264883,80.0
76,11.843312413860053,37.74630144847757,48.868906806545844,44.7041104541289,80.0
77,-4.131116433354234,47.46523564094845,67.96039886068858,63.599329508411046,80.0
78,16.479790209555663,43.36873520627996,44.10146734766843,81.68295001547143,80.0
79,4.167683576229324,49.233578730215264,49.99747539217377,46.69889696338625,80.0
80,4.920028862514073,67.18456655349333,39.4834436703887,58.78880044798342,80.0
81,20.636253691264013,42.68783626156496,48.6066481548367,107.06832369611696,80.0
82,12.667282459860015,21.66783478987966,53.41543007136862,27.299644854878487,80.0
83,-1.1116309623379736,38.39038085113801,58.95493426314902,43.87419699898158,80.0
84,2.4593451952799787,48.045712253831546,29.189097483124588,56.54008162290001,80.0
85,0.3619346407932685,51.499622787664805,55.48321810534566,53.95871672662292,80.0
86,-1.5276796750976311,59.0350624133365,58.91572623456502,55.95828046867584,80.0
87,3.178519307505989,55.42919257321043,30.379997222987928,43.06092832315958,80.0
88,7.062650537602544,50.604708885279685,23.60975714877615,70.11324646961187,80.0
89,4.364385925200557,41.37863556698808,40.81168385196683,65.50026279084346,80.0
90,6.109304307549646,54.046562162827236,48.686152622620526,47.83487608398166,80.0
91,5.516860422430754,54.577077140477755,39.29680568447637,64.71321377408074,80.0
92,33.60923918322184,81.07760404148276,44.99955898833757,49.51431302428747,80.0
93,0.4235459294175121,27.19462429445904,44.11311773069836,56.05204068201809,80.0
94,-1.794224582365263,54.590714963764825,50.265595028142776,33.007048503098325,80.0
95,2.97103840057929,56.05116817764793,47.59530892674165,66.0139556927871,80.0
96,5.327458670936927,54.02647344463213,43.16604875567115,74.30059432073598,80.0
97,2.6027311080669833,42.227193895652995,42.64888782733386,71.06019092970823,80.0
98,1.5891641384567352,31.601204061515613,44.85059473395233,15.570184524723514,80.0
99,11.705132524130924,48.747045506156084,44.80667004007268,77.56895203346795,80.0
100,11.302494589040222,22.810251044007142,71.2329702983594,82.56768131893101,80.0
101,-5.976778633312289,45.89488449327851,26.744208717793317,63.66560691036205,80.0
102,2.529982497417463,30.302468214863776,57.48520835307598,23.762655486441563,80.0
103,2.5365459668745416,75.98579434170064,60.9265945400132,42.150661931514804,80.0
104,1.6995296736736059,61.08508924671639,60.07566720591284,56.75157512438432,80.0
105,-6.346440995922535,57.64233269781547,72.85388948712234,24.103825953809523,80.0
106,7.204205235509175,55.54286654733432,45.82619742123015,58.24338183769626,80.0
107,15.48537170611631,45.94150950875336,49.13814755972604,70.1916245207832,80.0
108,7.626428403601153,59.57142817571856,52.45707369242484,64.669241981123,80.0
109,-0.8878420665017535,62.06975175540133,44.10049388021466,65.74346853987937,80.0
110,0.023653992834370308,58.93132167439766,37.90189301906963,66.96769690400029,80.0
111,5.5741721581319,69.5005012380993,43.79263840952791,58.0143422769584,80.0
112,3.037749596904268,49.7408252833865,60.90148713517405,48.47831136148717,80.0
113,5.32218522125943,70.57489388277324,34.52450026240597,53.76795097582359,80.0
114,-5.115916439373596,58.8132672566409,42.09820096104318,40.70002372269103,80.0
115,0.6920523912627903,61.58567603254425,39.80145018664095,67.99255939408903,80.0
116,15.969211968325062,56.20204446155161,45.26191354340729,61.77987273340245,80.0
117,19.691549725422,46.35245115634594,56.5163230622709,54.80769160953941,80.0
118,-9.27062859056387,57.74838429353278,53.66614505479656,46.499868875354295,80.0
119,-4.532715800197133,37.72182508027268,45.21980173938031,28.219656107815137,80.0
120,35.36888203032784,69.99920892900168,59.39702867981921,53.38046985617535,80.0
121,5.155750222916517,45.19540512235666,53.96675142449281,63.86105771797339,80.0
122,7.275387720785645,50.316465112127624,61.826531947394706,69.57985747172802,80.0
123,7.000224772583059,67.02254774658259,27.29220635231158,68.63592654274076,80.0
124,20.31512133161072,46.98881360210208,31.01452639722442,96.77731240091882,80.0
125,1.6947559625425357,65.3902895770105,52.136281864193414,56.850526284783406,80.0
126,3.6864215049569076,74.09660958008912,80.41141480980602,67.57493254767172,80.0
127,11.293568085609555,40.78016970470175,27.937054774281656,76.14145883461927,80.0
128,18.0101908386672,75.21310890608063,60.64560301915922,74.97187378266048,80.0
129,5.615699384453766,44.23968144241586,59.351328624677684,91.43511052150417,80.0
130,2.5008199636656565,56.02124237521769,60.71324329407844,36.409085330211454,80.0
131,7.2073039525244385,60.20346090309078,42.78073023633196,72.59590572257062,80.0
132,-0.6559763682152466,50.30358683766085,62.58927094294139,58.19214992380535,80.0
133,-1.4492327788624948,53.816040786272175,40.798874390377755,42.934423384755206,80.0
134,-6.508723087015146,64.8328474365805,35.406016008398474,55.50920286288515,80.0
135,28.769362384042722,57.531447121082046,47.99192111873662,43.08912384660514,80.0
136,0.5796355423793003,52.633238427785,52.29112945441072,49.23692746171949,80.0
137,2.4007348016322565,68.7672426686091,60.795807049452264,61.17554805072643,80.0
138,0.5003024992058918,46.058410956931425,40.17085707462288,80.90550201375757,80.0
139,8.650480975640164,50.04673919779372,56.68221572389111,39.11037993163539,80.0
140,-2.1180889295193133,46.72533320512341,50.47184377364941,39.45686539375982,80.0
141,13.95238806734309,46.94826363445249,48.14724042265537,82.28869264240562,80.0
142,0.9570835829896707,60.51837885233135,43.977100977077136,55.18902258951215,80.0
143,14.062547915240193,62.085369074475594,38.49642193872597,69.21506358329724,80.0
144,3.976474821999771,52.61892862698486,58.63388617067575,41.94078806520015,80.0
145,19.655608936664294,68.2022880523424,62.685394172694195,94.70764783724319,80.0
146,18.728359050844197,43.23990771782137,64.56070452953762,53.608046896684485,80.0
147,6.035833774909747,64.53222161622675,52.426507081703534,71.87274460749109,80.0
148,11.144629391691588,47.762022038789866,60.523577640741905,71.7702008418539,80.0
149,9.010069555919605,47.200374529226636,49.0532040961371,58.24159682094558,80.0
150,28.302306313263145,54.521558637570635,55.676459256257445,72.64542696524578,80.0
151,31.88165376387188,51.4886061108577,56.73301964961759,46.15628614938779,80.0
152,0.16278744095722075,78.435745595926,53.753989167219316,55.10539146254226,80.0
153,1.0752070398283196,38.3031482797479,46.30783914733958,53.75361523876111,80.0
154,1.6475817808678328,27.986390944423796,51.535919461924436,40.61043370501358,80.0
155,-0.09124137489310125,56.136766296455356,42.48844666400778,53.000040638343215,80.0
156,9.4460919500029,54.369775576167996,56.72976967503733,52.96167040647109,80.0
157,12.860871595319363,53.11136288555166,49.93838540461722,81.28603508210978,80.0
158,-4.9192467036248,45.06957040490997,34.624853008945266,46.29388980162901,80.0
159,21.01976653606902,65.99197079601993,44.9650788901752,45.930484619492816,80.0
160,-10.508199442368856,44.80116000832898,51.172518025394965,35.013986181242934,80.0
161,18.242460409416097,57.25221292969599,61.2779968917381,68.60817971519025,80.0
162,-6.454373283618279,48.86903915250254,52.437112970062245,39.28987344695778,80.0
163,9.591711495411786,45.240753778897066,58.75406073828138,76.89146185104227,80.0
164,6.55290679539484,52.83815036145589,67.0205258336391,43.271024344189065,80.0
165,13.229762278769616,44.34066189116882,49.3738981537668,30.917484387459616,80.0
166,1.3376244869281821,50.590646026208844,34.03731002960956,52.4193038807683,80.0
167,9.71602925316438,69.93592220736879,42.28578355041867,68.43965534242147,80.0
168,0.8411750856947771,59.375138879954605,53.03847499423385,33.79807100998432,80.0
169,3.554159975352463,76.9992286562559,41.85809696263784,71.09283395531503,80.0
170,1.3667158929896952,57.45690339967555,53.12953446669794,55.40556163060774,80.0
171,26.69891699401076,43.60758262466364,52.21384175823841,33.14070028115114,80.0
172,5.536350169731902,67.88927375315251,47.222236639896124,32.87158343533858,80.0
173,-3.933648234911198,63.43332748795505,69.09849142386922,41.34044349196785,80.0
174,6.525210850901133,62.19261437584417,61.55370300179851,80.41353632004537,80.0
175,21.099032879889137,54.70373446334159,35.395534084841735,80.18177117990066,80.0
176,6.835996071855121,47.42139179195818,52.14128156577121,74.20230630122767,80.0
177,15.161272584518871,53.15012606989999,60.393202419848464,69.73683849923277,80.0
178,-2.7740972503394126,52.115436902293,51.10805382193933,45.92112141904159,80.0
179,-0.23337713852997766,37.09734389419705,60.620070677571576,49.82742412889033,80.0
180,-3.721624937133474,48.18288314250129,37.29097166505741,50.90782577143927,80.0
181,13.07154035686495,31.636153260352025,51.58426330872996,60.05885234761103,80.0
182,16.05818349518966,62.88753212434381,52.24574642984274,80.19894812426907,80.0
183,3.4928088625056413,55.69434047813555,57.225747747104066,65.43047925984084,80.0
184,-2.5969495813255663,17.54475342628823,37.780845995997936,49.04209604818286,80.0
185,-3.450215733213576,52.03054402194984,34.69731504736406,53.33385833130015,80.0
186,16.104641167880054,43.98290781208257,60.739327516682536,59.06170462207976,80.0
187,6.24090943117536,54.70510687778081,79.0537305569622,44.37864880011347,80.0
188,2.7314654314179974,58.15848084371288,42.63369864601616,28.770238746099206,80.0
189,14.859944870215516,56.283273190887435,49.24356663324017,30.64192538383411,80.0
190,6.050262670991739,42.820106266435005,48.34090266036084,62.54989182231653,80.0
191,36.57282042485532,45.79415038461041,59.27996708923429,68.75723880578659,80.0
192,2.117393154511328,72.07583972378664,61.156869340924494,40.10475762050789,80.0
193,5.353884753836753,74.15989731832636,58.552550526375555,53.33757578894241,80.0
194,-0.8423806447536306,47.04406921467678,61.803302558712176,63.25716940853103,80.0
195,12.456124504833536,65.82560525829494,42.10722400640587,103.8133393809017,80.0
196,-10.941379450036804,76.5311621329243,46.107581780272916,49.49683332834718,80.0
197,26.47140808590575,66.01751237918934,46.29100592373256,71.2342410080064,80.0
198,6.796297508403056,32.25223351261155,66.19690903147955,58.95839478441611,80.0
199,4.018642381871846,71.63136143696555,34.72818028313192,58.33637261812392,80.0
200,1.5345128342687286,61.667174227177526,35.17449533158243,45.642988834836906,80.0
201,4.4733199304695805,44.33573031178472,41.56593234301704,27.434277201367365,80.0
202,0.16610497084700426,57.221123814373634,35.962105197231935,43.990540948733695,80.0
203,24.927062015780933,79.06137986561404,70.58806330160178,56.0602491720064,80.0
204,0.7007631530366139,38.95625709818703,25.943721458514176,59.439923100357916,80.0
205,5.456608072421828,56.67630705296823,59.47749654431075,64.23195204384253,80.0
206,41.361011029335934,44.002224075998164,44.42031016468569,51.52272201017427,80.0
207,14.09492351859064,59.56079751300346,43.48880365078082,84.35796381663766,80.0
208,2.92796581383904,54.11219742442046,55.55837508644171,59.65998814291129,80.0
209,-6.956847816809253,41.90187689921532,56.23870507718209,53.30531626082914,80.0
210,-7.185303129408016,58.23767496942644,58.00219488557277,33.49638306295002,80.0
211,9.240447519118,59.465567427312855,44.85514456809341,69.72416770453385,80.0
212,-8.14190845171168,48.09974793759618,31.543853882551893,40.45701417947214,80.0
213,15.812794285444847,55.657494396834394,61.49065843630391,75.3531744002768,80.0
214,9.663502177441615,62.1700959457645,25.950597100422552,66.91845078680834,80.0
215,-4.244891588813984,71.03413490491128,61.46313796161619,58.62320726251706,80.0
216,5.029899271751245,66.01278535773515,20.965739545964173,78.0537374620828,80.0
217,14.831692162526092,54.8620009177195,65.69235920413662,55.7601869576454,80.0
218,13.25869896360436,41.52418873316497,40.280546851857515,86.22185221502794,80.0
219,7.243697165773991,34.86738305339674,53.613428258438404,62.291244146030664,80.0
220,4.4639575613697025,41.79531245559724,31.057063823055177,58.07171874950847,80.0
221,-7.906435042188257,58.11762811602622,38.111674798629565,62.7312678161728,80.0
222,12.390889040295539,53.96002496257962,36.155742847143415,73.69095027562062,80.0
223,8.501408892917624,42.7850665437089,58.01527840782563,66.96616747074845,80.0
224,16.257019718076435,44.539365826404634,32.89622246550232,54.93251963472579,80.0
225,27.512223281088524,57.13028889165601,67.43969079950962,81.28469161836648,80.0
226,24.29411674377061,44.42553788834002,44.65134270895358,103.70969555112454,80.0
227,6.988289730103343,53.051144990798576,54.50878327542068,57.80382611465831,80.0
228,11.134130537835109,49.64383848278791,65.3757617631189,78.23994158783304,80.0
229,1.4274508813209041,51.57298289106245,69.10105600437912,75.2687659952736,80.0
230,18.34103637357003,52.473214161807334,42.181362065804294,104.53336780395189,80.0
231,4.651521604991567,70.44966624323881,30.313839421661925,48.333782680020995,80.0
232,-5.873806404392251,52.83279725956117,45.06848691101016,63.22806299590763,80.0
233,-1.2701869426917831,63.95455831068487,43.487517268760755,34.507562556293536,80.0
234,-2.636805103512157,44.318183905288016,45.459079136285155,37.84185468057428,80.0
235,1.9639083765798704,38.747853047776395,57.736658316953005,39.644574928107254,80.0
236,8.304217666078962,39.60772207523467,15.689349645782517,62.24814751773974,80.0
237,24.699352807511648,57.429860314375134,69.6279929099747,95.73364211707337,80.0
238,3.7349286930721215,31.686505112010757,70.89043958597617,52.04720108106148,80.0
239,5.40780744746615,63.046246950242924,61.15193612520166,55.392284249480454,80.0
240,10.684965929745413,60.56199659205486,41.412862303096915,66.62940614528316,80.0
241,7.799502919527179,40.51567542953983,41.96050643248987,66.99112670201757,80.0
242,13.951842132653425,52.178035409407684,47.290358943703865,64.09174260827761,80.0
243,4.158850059302026,55.97113844657757,50.988629844995586,50.990960965970075,80.0
244,-3.0616008299383237,71.62676006062149,40.82106245477946,44.374423654202744,80.0
245,-1.7069187651151765,41.34491751135502,59.530094115564225,47.98402059202006,80.0
246,14.001985791963143,41.43638591257664,20.091413601772274,72.41711769021256,80.0
247,14.316423528756001,17.024940932365467,36.96589981149211,61.39699451119374,80.0
248,1.8626986235469007,51.827316664114456,32.81474671522186,70.82904880791943,80.0
249,4.116344541749825,85.6738866410463,25.819822786643652,84.1211908085343,80.0
250,4.799046650489853,49.980817149301984,51.043932545002136,67.86115446192746,80.0
251,-0.13719967408903022,64.12461273641159,28.63012810292206,21.370535148829,80.0
252,-10.563507611901805,32.482341344635856,59.30461935753793,40.46616412943255,80.0
253,-2.7635316064912363,61.441082091653364,55.91838600812755,32.59544900416266,80.0
254,20.783995437114324,37.98224775401696,38.10332031180552,96.29169304571838,80.0
255,6.271491422054356,53.868626735547046,62.229037397852416,42.632386426768846,80.0
256,21.043064860644723,49.46548921506436,42.49098238559826,88.07054935474635,80.0
257,25.27473507257621,73.51083509211017,35.51027030693914,92.57151564064213,80.0
258,21.00027669943091,34.65039677966235,49.31638053171845,102.89334652442994,80.0
259,0.4905604945223131,47.58282059591758,70.2332919023275,67.07131676085912,80.0
260,7.249530335195581,51.70953127425163,54.01306266231327,27.39072088626989,80.0
261,5.192109154329597,66.07899212734851,20.073945768645395,65.36719575187357,80.0
262,-1.7989192982629558,50.18210363967761,40.88742496775019,56.78599495811667,80.0
263,-5.948343975479403,47.98556496897777,53.77992980837276,43.07267934548591,80.0
264,9.244574718219518,31.308356407757135,63.657508584357444,15.140198631447477,80.0
265,5.140686064695153,48.997710986914356,45.53721872559068,73.21674993179356,80.0
266,8.070367482380306,51.020687073686716,56.032476349105515,62.267867389304925,80.0
267,13.540015814059785,28.107136596354863,38.15459686326902,48.45380277545385,80.0
268,7.599752358210223,62.71263035458633,65.77069674076738,34.174321701505,80.0
269,19.627755193984246,67.71687938205122,40.93597859659291,52.564001525540846,80.0
270,5.45297959309775,55.895495487278964,37.02855080794736,59.71952579475629,80.0
271,6.2656747926413265,62.49475320643386,66.82742830034226,74.71775491568054,80.0
272,9.854603694153763,66.12154782774167,64.10960345810327,72.62621832966317,80.0
273,8.199439405317635,51.8351222612635,49.59107757958821,77.01804007873596,80.0
274,12.654307889862885,47.775271279470154,42.20500779175275,48.33458131114922,80.0
275,5.220959322965097,61.80533297561789,43.56424330273808,70.49377376200778,80.0
276,10.634733637260107,40.05161211751881,44.61712142933807,78.23815156279677,80.0
277,18.606022052541775,58.833509242008475,49.43359640609827,84.92344934724889,80.0
278,25.49820963299916,24.913572554755714,39.088928281687416,124.17809294247922,80.0
279,15.319505590044317,43.41209611045324,42.71410779626507,61.43509321791962,80.0
280,13.61037029966191,60.23654043375063,50.58800829846029,82.08465231528771,80.0
281,-2.8756619753351256,31.631060133356176,57.5842158719259,61.373377366042,80.0
282,-1.290360207417331,44.26529272110757,45.44165583894499,42.683670440722615,80.0
283,4.668439726331943,32.628342382067856,44.11368170110596,53.13575628045758,80.0
284,9.15096886266113,41.71611720745887,41.679314854610006,74.19727778145415,80.0
285,3.5291048673326912,50.9610692690667,38.166089452672196,48.84172694999497,80.0
286,-4.0771622501946805,46.27649927000026,33.51042564680735,71.93574983416184,80.0
287,23.688511387286752,44.72023037678808,54.953483664788806,104.79642995944923,80.0
288,15.074850328646063,34.85120434485736,69.00690229775826,101.3050393755758,80.0
289,12.98179919679563,29.589342883035957,49.12344591377921,78.69802061478974,80.0
290,18.7119022550686,38.994865170277606,51.787008002744045,67.54237089266817,80.0
291,1.5335406847683055,59.29818342349388,56.25039519143641,50.98732656447906,80.0
292,5.750233547922634,32.60038899998477,60.00776290005324,53.07404302479314,80.0
293,21.135252219749688,45.00860591576109,58.54391568289532,93.46085148247224,80.0
294,-7.1114330457741275,28.950420916981344,44.25331730177645,65.56915626553618,80.0
295,25.1840972704301,49.276244733371406,50.260004663765685,45.72659364808259,80.0
296,0.08222666591032712,46.78269014058136,41.91978349115451,70.63909052357126,80.0
297,9.302831948365116,46.66907955354548,26.77843887171025,56.7980966769703,80.0
298,20.776471368656647,55.684508415978414,69.17417005812663,85.63763368950771,80.0
299,-4.736056859561813,52.275979947440725,33.308142752163384,50.03112415950909,80.0
300,3.9352988258110706,55.8880770498717,49.97005297557385,73.57984221127843,80.0
301,1.9221148753084654,42.440719229180424,56.56994211700943,59.86073691103535,80.0
302,16.6309860360846,35.019012823217736,39.67508314968431,87.60167311181573,80.0
303,4.597095766837169,39.263734014918256,75.18757189367642,75.46355809037709,80.0
304,-13.740992260418118,52.381564920196936,28.236864919128035,32.20650407370319,80.0
305,8.813544252018177,39.466228883259646,47.4733577022516,75.47344836011499,80.0
306,-8.07147583360351,26.69010883654735,85.74814547985531,37.112970220924936,80.0
307,12.896848088418437,47.9338712813208,57.80324976185508,78.49482667587769,80.0
308,11.538346343247488,62.02165273937348,33.87199202843537,49.28211890163391,80.0
309,10.38911809473391,49.38136173132027,40.86491626607529,81.7192148127182,80.0
310,4.9733936312089195,62.99799963167159,21.122592729337413,64.79914460054054,80.0
311,0.3624652354042137,52.90753666971334,80.8966219449946,50.9782934631995,80.0
312,10.227529103224311,46.98995642551441,57.941502913151844,62.02949905130564,80.0
313,14.075532978866741,42.74878642147221,30.227144417835078,68.65993081490971,80.0
314,12.128517484311953,68.27286897868142,34.61185368045441,19.02716692430439,80.0
315,34.658793564667334,47.28825649335156,24.5041251815147,55.52421405625124,80.0
316,10.178432624837539,48.3568035574205,56.195300655537245,61.341683627330305,80.0
317,15.714721583364893,52.84955827881238,52.43475017535604,52.95996101139685,80.0
318,4.771371236549134,38.863439346940254,56.22979019648319,56.59406984670096,80.0
319,0.019703855888540733,39.29409125282156,45.37398545190567,52.657841799994934,80.0
320,4.455734214497874,53.9263995567163,63.49372462173609,65.46626585877767,80.0
321,0.9681040300107455,47.889582874363825,57.29965311835825,28.00589687316987,80.0
322,4.3285351295874115,65.20491868296126,56.94062070291607,71.12526434936748,80.0
323,5.365341097035441,57.78669983676804,47.87403384655389,46.91839823706678,80.0
324,2.5646248847151947,37.72404855588107,36.92159582623259,50.110838942074224,80.0
325,6.3833888381482,56.241654539524916,62.09050166620182,46.39299483012777,80.0
326,-7.0547454072332805,53.154579218714346,49.64857060026482,52.12088666093089,80.0
327,16.76946011358629,71.53762232482582,48.936713400382594,72.76016399154291,80.0
328,4.4726446271915155,46.957093940488846,55.22081054257436,66.84233924411053,80.0
329,2.651962940839514,99.52310061308722,23.86439452242154,67.76282437887296,80.0
330,-1.4777066380857913,48.834761149312115,53.434002587962276,69.30805385987861,80.0
331,7.007654003841573,26.19561676037176,43.07065134931405,72.32202273894336,80.0
332,5.985443125154932,32.75140067875037,67.14931747915568,60.33131661044345,80.0
333,-4.578869315647167,62.40346966521165,50.175200751820036,52.03858761221283,80.0
334,6.723212083734923,46.44822674839481,25.00942469695427,35.474446631644255,80.0
335,19.031817969483335,41.11211269881309,49.056865573335266,75.22963408155938,80.0
336,-5.549786643547024,42.08792618922277,41.019397302795404,56.50329181784254,80.0
337,6.0526372594474545,56.4294271747121,40.85629578818917,65.33867974093096,80.0
338,-0.0032374356809852234,47.61237735403479,70.5657205040389,44.28864946223267,80.0
339,8.489928467053145,65.22176462246136,61.78848097794316,67.02737038283638,80.0
340,7.206111628917296,56.11463725431774,37.577092647429616,66.12680747946426,80.0
341,4.198573594408358,53.299411138632436,50.935232452321245,57.66860439289087,80.0
342,5.0222809023592365,44.81282283924209,62.31933055006205,43.570646833020625,80.0
343,18.35584183464721,31.70992911404353,48.00253291466892,106.42791380495396,80.0
344,6.573691168096706,22.908372371193817,63.11622133992308,77.57197176284446,80.0
345,-4.164691662931732,77.48037610009396,62.54633619639658,28.99889997887256,80.0
346,-5.306880063401165,53.302021179047976,49.4791766265417,62.545195790029126,80.0
347,14.416620673181503,47.22476887254835,66.6715492462593,88.27054236272589,80.0
348,11.49454051476935,49.12891249253702,33.13050362178807,70.23635688720903,80.0
349,-2.3915561322314693,55.68169882276282,79.91210693943502,59.99521090429494,80.0
350,-3.8990969627843968,62.6445908711551,38.68169172289632,63.088142889645916,80.0
351,-0.9059948624160228,36.74600703717373,38.68903665112091,35.01609365335662,80.0
352,10.500802247876395,40.47307095530003,52.8495889994676,62.61721741508058,80.0
353,12.96910431680998,52.673507756037914,50.11977670225268,78.03655895054617,80.0
354,-4.456169340348769,50.98370652394316,31.178903243989083,35.34790865089414,80.0
355,1.9658067008018882,44.74378459975391,53.54888600317932,59.473503677803286,80.0
356,7.795664487748976,63.14468956256417,11.791616050506306,78.15657141200798,80.0
357,17.51281975717283,70.70157805929651,55.40652126155018,22.37975553480023,80.0
358,3.716100579484386,63.39909219295505,68.71610452656643,39.05584113860551,80.0
359,1.8650249013720548,64.24788024741335,54.50811292173259,60.38945835432634,80.0
360,-4.117867712432712,74.5244381212229,72.70261724580274,24.208417362599256,80.0
