unit_id,LeafGreennessIndex,CropYield
58,7.443681209335861,21.957319810770837
59,7.052136865276992,16.8362750513562
60,7.344453748018042,19.919305412803546
61,7.883113022796007,20.162862970127712
62,7.454255222319497,23.430644315400432
63,7.248583521131232,21.572925931041993
64,7.85260350004949,19.516565920711116
65,7.862398981282678,17.63376090117228
66,8.20447839222082,19.882914444047387
67,7.703820080100779,19.76350409404454
68,7.335253409391974,17.485208648064024
69,7.95626421369417,19.357592997757138
70,7.765086389536275,24.563589697763895
71,7.16649456960252,15.346654372018058
72,7.161675317993527,15.82770470027394
73,6.964342332934424,22.48293605804696
74,7.452945287465191,19.443308407297007
75,7.844833358931554,15.548460047213608
76,8.202090555495538,21.67150637710423
77,6.78114777670795,18.462976720524246
78,6.989687992471857,27.52441010613589
79,6.779337649459242,14.200149405382144
80,7.194805590142372,19.162662129852322
81,7.161547531374347,20.221887485666837
82,6.9651895150752,16.491577171599868
83,8.09172751822989,21.9113610446998
84,7.632410061004951,21.95042068596728
85,7.365837262579087,22.564542777275385
86,7.830105972157726,19.763634698986518
87,7.578588133688006,19.389858953357656
88,7.296995111907968,18.252817990635094
89,7.8607282547479675,18.982773787585508
90,7.183419752268482,20.97166901380701
91,7.462412628385741,20.57169947226595
92,7.256487510139373,18.88615222814666
93,7.4685211399154054,16.45334115394217
94,7.914596032280721,18.69640613154251
95,6.939711045348814,16.164711296468873
96,7.102711492027738,22.375686350089584
97,6.155437320845714,20.12352708372016
98,6.235296714452982,18.086004815046753
99,7.603776843782784,20.76750377628869
100,7.758757295111339,22.223093765654973
101,6.235056195811284,25.220635876789146
102,7.568810197082828,20.938698448248083
103,8.296697571266428,16.776344817827066
104,8.109426147304866,30.404795546812043
105,6.9023386470670784,19.825982265975224
106,7.7911183662365735,20.784135638463773
107,8.106609592939803,22.126740187283918
108,6.886081694279965,16.615616454320556
109,7.472068413657771,23.746722594036303
110,7.312360122216222,19.24148986798216
111,7.33916772201389,20.080129006047287
112,6.730888510154067,20.58221143089922
113,7.599678853925404,20.61188266851739
114,6.918829387881892,18.626479377943358
115,7.283249852822365,16.938871660370175
116,7.5357120980226275,18.040607635552135
117,7.271584023479881,17.54839021354034
118,6.979920228746372,25.035544450501074
119,6.986873052029237,20.76001935928611
120,7.197837701984513,17.33044721606326
121,7.981693919757787,19.235654564677464
122,6.850580300189693,20.143775644276694
123,7.3924608321552885,22.840449989319417
124,7.5492079807209596,16.75826208164686
125,7.004045603097923,23.22587345971616
126,7.269705607895397,23.31159410330244
127,7.408336194829097,21.78853124229078
128,7.074464141448025,17.221076775198657
129,5.987228253342257,18.90801970932791
130,7.0651751906173805,17.705932483154545
131,7.824314753290808,18.638944862847254
132,6.550080419896624,21.437107688659534
133,7.772554665667445,25.000158463367356
134,7.073156991259021,23.90110875815701
135,8.080200240292152,16.74970244297481
136,7.126652315659322,16.08508234535551
137,7.68390052669011,24.533119065167945
138,7.017863283190577,15.75705682965237
139,7.326723244617545,17.55705951579522
140,7.4933818927563935,18.099045508350336
141,7.192781814971147,23.943563625679225
142,7.200961454395616,18.667963790495918
143,7.786812370911722,17.45522725287974
144,7.5650011158316035,19.757765688315065
145,7.522796434924903,20.509876216546935
146,7.490416112114979,20.140182256476432
147,7.703189825624941,16.207121547962423
148,6.066057729654874,17.789797895342343
149,7.844795086012116,17.36062370409681
150,8.1009227951455,11.28041911913644
151,8.219877666519485,14.676249379459637
152,7.850362599434384,16.282583789863068
153,7.880531528617704,20.836046952351015
154,7.659291263961917,17.792029785727006
155,7.476010904705,22.323821178100495
156,7.272730099834223,18.62622869877812
157,8.083003119286875,19.409333908145157
158,7.887438769971205,23.696571924563322
159,7.887915511309133,15.471536547832574
160,6.443699455012217,19.762977187096062
161,7.903505948041717,15.944253250002141
162,7.3731654534621125,19.934778985828157
163,8.142611786204215,20.209512474384955
164,7.351232939888059,17.60959100164722
165,7.858488968121541,17.207985022658704
166,7.0483254053037685,19.136058779667113
167,7.223845216735793,21.67030173153676
168,7.407012660813474,19.610242081456366
169,6.9390873071023496,17.275024554258295
170,7.168932266736282,24.53385092387359
171,7.54373056830704,16.142127381426107
172,7.149095349165129,18.627933647025404
173,8.043191900925411,18.94408881190878
174,7.001209298185067,22.4641380563079
175,8.170863502894033,21.59382487647283
176,7.714442705912284,20.419003334153018
177,7.476357353723508,20.05293412228701
178,7.455573012896645,14.156617471265964
179,7.91241083005212,25.03311062648713
180,6.267747214563972,16.61730208953468
181,7.74606781387477,12.949871879700607
182,7.7948906895889545,21.212111083450885
183,7.785388547684948,19.536837438686973
184,7.904353290007854,18.442499277350926
185,7.510824325562493,26.378236476581275
186,7.7237149224435715,16.213530550496298
187,7.349639486171353,19.567614411873823
188,7.89107756442799,22.463444640488294
189,7.538818474992098,19.749968143827406
190,7.283959652121123,19.413969227405115
191,8.703385439979508,17.756550642132904
192,7.405761578212336,22.915654963811818
193,7.867391988109286,21.071924471655112
194,7.359456893910639,15.34769421076468
195,6.800123158998764,21.8903353199689
196,6.49884141305238,18.645716449476907
197,7.663187775931446,18.83544502480772
198,7.067985510444135,20.473221019204434
199,6.852428184843547,22.846205703705422
200,7.549409782384562,18.02994610902806
201,7.912320371968742,21.40919943391627
202,7.523272316871333,13.38199834731765
203,7.142545228636875,17.386037412317407
204,7.12371075041347,18.950780707382393
205,6.976315785983849,26.350877980029136
206,8.442058284299769,16.018693596138622
207,7.146858053248024,15.087598027236321
208,7.992703680533452,17.654366514093372
209,7.193727802164482,26.368113157631726
210,6.794595677005318,20.215805560358024
211,7.854183706364202,19.32252570801601
212,6.926485216609363,17.459878720153842
213,6.955815236383137,17.773030147463817
214,7.371190332677685,19.1930960903714
215,7.510692478600338,21.80882850505939
216,7.499072975162283,20.745990237278708
217,8.215505716319818,19.69531477106662
218,7.600486198283504,18.51778575820104
219,7.4773137343400125,18.73352464039005
220,7.245861612668099,19.132853818005323
221,7.0296704567452375,24.430686358497713
222,8.41334064362916,21.25548365583264
223,7.183884468102448,17.98987060566899
224,6.899597467495686,14.660700870961275
225,8.311508090910316,24.65873708347057
226,7.338674328618294,17.97689237288289
227,7.032978568617587,22.804705325026973
228,6.518426119325882,22.736624210065475
229,7.285140782661245,21.578212024392315
230,7.087608629910898,14.316846107788415
231,7.774343306758317,22.315433676791972
232,6.916633401237135,21.661757061722966
233,8.124572478919854,19.543585508836987
234,7.647816037187373,19.448859400453664
235,8.019120402272412,17.077874845152436
236,7.80890962201562,20.276038209022104
237,7.39987703332302,18.760228766948934
238,6.833927527243846,17.236794273422937
239,8.124797233174865,20.743560313562348
240,8.01209925068275,21.696391541394267
241,6.602948792305817,12.34758277285406
242,7.989311520595105,17.99632751918668
243,7.523760382082101,16.60603931231909
244,7.902120821976957,21.03653354597537
245,7.946634361760937,18.39868508029704
246,7.597171002317414,18.03006271975693
247,8.309722348939994,14.246611151664503
248,7.048508931427646,20.152979574705224
249,6.8366390054119375,20.735356123923395
250,6.869522287459518,19.810896840301286
251,7.948691135735481,23.590749118686706
252,7.169489701777089,22.953053679236856
253,7.103521958991737,21.92196071844638
254,7.542661752188659,20.038914889508337
255,8.080158905253455,24.418775098908473
256,8.029042013071196,28.802414587462955
257,7.554980118412839,20.681603035166418
258,7.176529863586663,20.646074486009685
259,7.333367780938992,20.62984940837322
260,7.052492404742436,16.577940679814738
261,7.689991609679574,20.497536498097656
262,7.352765046427179,15.643532345938928
263,7.499752615266314,19.636582658898767
264,7.387277926595279,16.776192960658822
265,7.355566564561712,17.06360852682414
266,7.868754204510065,17.0767763653926
267,7.556149466103621,18.227192026600978
268,8.018412512974177,20.506216029165273
269,7.789265566001112,23.426671670086385
270,6.972348142300398,14.408517034472279
271,7.299718094482393,18.034701023493028
272,7.356198425289626,19.233570564732258
273,7.143202067331366,18.076658960327325
274,8.428182691071834,17.803341929593966
275,7.608582391456722,17.1172725950466
276,6.9582997768392,17.2919094377166
277,8.573909003197047,19.38133178787228
278,6.705834080388189,20.7956692028244
279,7.2603309679283115,16.27702693138067
280,7.330995771529587,19.24463718648013
281,6.79782069994163,22.850149036807913
282,8.508673391447571,18.02010530580749
283,7.820001598754647,18.855971974741163
284,7.635852461231658,20.739101639083238
285,7.648407449586962,18.0012162384337
286,7.62640963493686,15.993973913511967
287,7.4080849145012735,22.74297332437428
288,6.7511986636048285,16.1026742104987
289,8.146647811449549,14.518365163811207
290,8.086952228861026,16.286183597237113
291,7.517855447317936,25.021134644155588
292,7.786727938650176,20.3041975773953
293,7.508604929645069,22.29999471558177
294,6.8687782640651855,21.04636433409798
295,7.63309753098203,17.83877896745642
296,7.313399548726996,19.84139106031263
297,6.837248770204138,18.863363656933263
298,7.636673468078707,21.229803774050723
299,7.931850391927632,23.324413984310553
300,6.3688277329522025,18.055717436251943
301,6.4734881916909455,20.398412712438596
302,7.609924253791763,19.85663536259037
303,7.309591433647386,20.999745556253117
304,6.927666125962493,18.285434769963196
305,7.068842728374733,17.583983969057417
306,7.139081682152984,21.108013375443935
307,7.40676914393095,19.5577646343891
308,7.9867702697881935,23.89383199807567
309,7.512147572487143,14.34605900283631
310,8.20666558302236,22.29486251766177
311,7.197141476302096,18.820211594584023
312,6.884119544540782,21.894703678317825
313,7.9296147753304975,22.742876746356195
314,6.090060572963174,16.890656394142663
315,7.295721329720115,6.6846667446761625
316,7.105198917402623,14.582248265742734
317,7.6602604570023844,18.536751085480997
318,6.604506324045019,18.539435415690235
319,7.5281023408569,12.99486238729439
320,7.573087030127567,25.335389924987524
321,7.247091087128667,19.30491600900903
322,6.560010152911469,22.370994663237198
323,8.368236873218715,23.089734122289997
324,7.700683557255083,20.539491286047134
325,6.9234167102254975,16.910628738726242
326,6.645360176808055,14.535396419375193
327,8.267634440579405,22.77166313853281
328,7.78362732865708,10.78875493967018
329,6.859087300205801,24.27025132977161
330,7.171254157918887,17.690298683551454
331,7.146584948917348,19.82810910227922
332,7.566996554353566,16.741379805805526
333,7.531443460134555,19.997391324473107
334,8.356509325160035,17.774926701460334
335,6.714796505646818,11.552270201067914
336,7.352133277609545,21.704106828793364
337,7.982750479527079,21.629449222135584
338,7.621092420662152,22.302865327801698
339,7.193440264168397,24.83644935737304
340,6.5171300568232065,20.771374545330577
341,6.865370457927948,17.720657876357585
342,8.540956552090119,15.709829626852324
343,6.925913483744366,15.14347888135119
344,7.362479526499678,18.295563327445322
345,7.557645184620242,28.01660863928609
346,6.550801912817965,20.907439358312853
347,7.545384925279638,23.894027946483142
348,7.941697442217227,20.391023607735118
349,7.037258780330049,17.130416235766376
350,7.148298685518089,17.90542971540515
351,7.669549335904201,17.761328002249726
352,7.442727011990285,18.05519690591098
353,7.673336141718264,21.878414235168655
354,7.399702551211577,18.711320446861656
355,7.244134817292108,13.258930841246316
356,6.838177529447621,20.64314002436261
357,7.624081143487054,18.19612209010972
358,7.282383676555509,19.598453427037718
359,7.028248451591265,18.433010226603223
360,7.475621681359468,26.885451719766902
361,6.182621707312682,10.892014380193888
362,7.468006083936044,22.34161958587788
363,7.759560031706998,17.3354451115614
364,7.337506459199328,19.795323972133968
365,7.594620443886599,18.338504041581196
366,7.766405208723593,18.88904893331749
367,7.649820287051299,14.874578726662621
368,7.138802413622923,19.873158356980483
369,7.909752959735306,17.51759924672649
370,6.790064611373525,22.00907478063392
371,6.803527991725977,16.10501719233916
372,7.358754173425087,22.21355673709928
373,6.685861278304231,22.761108876163433
374,6.831694566452073,17.423119387110933
375,7.161788564346465,22.958490295821786
376,7.119269428868904,22.15366032608392
377,7.926001915703653,20.736545048104993
378,7.570501687174847,18.72653419441127
379,8.195922896684799,19.338731052651205
380,7.784783674036564,14.438309541246682
381,7.257488163229038,21.42730142518333
382,7.378243100089219,15.242879012663892
383,7.3810344934545675,16.63364930891411
384,7.2349561021591855,19.546731955398826
385,7.573747548613705,17.082690290550914
386,7.963858946394218,20.233344677527562
387,7.464850971824604,20.999152021077755
388,6.972667518527461,18.044387681746436
389,7.951378882313285,21.23190756035572
390,8.300817168694058,21.97739961670363
391,7.044716039859399,17.634988570169618
392,7.238154468223901,11.697034275800831
393,7.210401802138177,21.37961182688532
394,7.48568632582476,21.16687305924026
395,7.825671455243153,17.496882779338346
396,7.779622348920267,21.278736291694266
397,7.820715485616491,20.591310146827407
398,6.234029485977417,26.063183969439734
399,6.718683043304016,23.515229827951565
