unit_id,CO2ppm,DissolvedO2Nutrient,VPD,IrrigationVolume
42,73.03328718381117,47.58667187785945,39.596897434258885,40.03954715055907
43,59.08870934127606,58.34157185180565,34.87228721314998,51.6165669102407
44,73.1997018045098,52.364971546470656,50.628305188454426,52.01800862525393
45,39.96461878907108,40.47548348553806,50.53093362895818,45.0372093731482
46,39.49148778370085,55.10733601872996,64.10341640890518,56.18777390222327
47,58.3482324140078,52.83611621645889,61.621590557268995,50.38072569571577
48,46.3550986826328,69.60210098826255,21.621809707263868,33.2337691110195
49,63.03250614049023,50.37802732190841,39.0890601815203,54.155552056485824
50,38.78028313841413,55.68825026474419,67.35770973430485,26.1565550902941
51,37.89972242350543,29.82829515259588,58.46618837004241,31.58809596940171
52,55.523799084246484,33.87884390683051,60.97924605435149,53.820674047746145
53,28.259709985647575,43.12392080010428,50.21012832826661,41.040114181284814
54,41.68014608401514,61.05412837568117,55.35752651326038,42.3915041247487
55,20.334065176125502,37.02441526729313,41.838615431282925,58.07489906518943
56,56.5809838350284,17.933673916365112,59.625444677345975,50.4848879385671
57,48.75645206081187,53.28397395725848,68.50766609428591,68.34593030644876
58,67.28163234471468,22.840566553407324,47.582411012284055,35.7318158573649
59,32.82647437991972,35.28652025312826,59.00083252178328,28.948329265132852
60,51.971186914146465,71.23472725572688,43.92115483755012,63.68223143526561
61,59.493320306052595,52.206406376614645,53.07324797975599,41.55237121665764
62,43.55788201928094,41.27592043941851,38.740305747915265,57.28008854178333
63,46.58222256429498,47.62303023662045,42.291680941719235,45.78119741357163
64,44.32589706906599,57.2290375610979,53.239834917375774,71.64384626221779
65,54.65836769343158,37.29677828974009,54.97085706845949,46.84203744551842
66,34.05249136304363,36.08451947275108,11.331944716983871,76.7956081176831
67,40.832464946846414,54.001823266637395,39.88169728543952,56.72715530732715
68,68.5541647983113,57.915756176485914,38.455544502305244,38.29228035491246
69,44.95528080995279,48.91536337184188,71.37537578390445,23.95880782868259
70,45.1772878629521,37.507924805924354,42.4571817599196,62.67631362937903
71,50.4600959250028,61.657779305277465,36.04054000058908,54.503645549914765
72,48.78796872227273,49.954278115828146,58.96580833039881,26.82354125759976
73,76.2601491785134,41.33415161818717,56.15140999952793,89.08318778582893
74,79.4186953687026,55.284592836829,53.11869489534247,30.548696350142897
75,53.390753188374916,40.65209601959076,55.97022413904995,43.99991765585538
76,52.61020821656636,35.36547650820921,49.811363748200776,58.308369638535275
77,44.20593022769732,50.50071178525802,33.39696635411289,37.127875040800056
78,54.44283715849341,50.65978465283652,45.70564584832715,44.27194244354516
79,38.31201779171408,34.21628146063028,46.90942952642112,70.35873152993524
80,55.99239298034093,53.88176975208663,55.91862445828722,47.85059100068976
81,55.58255901546765,40.52228103969232,51.84422011099814,61.81631505043323
82,72.64706129452436,65.48992738872847,59.10244803052912,23.751632491317284
83,46.19474378789505,49.51894552145775,69.78436723211392,54.832749349827004
84,59.9560635362484,58.6126431957901,49.6967678306593,42.20752448450055
85,35.28401466711469,64.17998716556224,56.87632106932234,47.0668968331433
86,43.82835455681319,35.12030692646353,39.68842648377071,57.16184588143973
87,57.542935649026425,66.96968809056284,41.34637362959063,37.91428282101595
88,51.477133908462825,43.16426251746868,32.075507107940076,56.53058631917237
89,76.22884880357465,47.124649964638365,43.0037449962139,63.784098348008754
90,27.238618349674905,56.53145621339756,52.31555748302546,43.60147078402881
91,44.28142616746611,34.100099635064396,73.82523081489133,58.83386313637399
92,59.47562634614664,59.36115569659482,44.252238704445986,57.34971997858434
93,29.68517040107208,56.16011409456544,40.93119244592043,49.86489522097517
94,49.141978220451435,55.361762178899,57.83404763729198,38.24706865732051
95,20.07214268598177,35.200862386426714,46.21895173805542,53.508232815797236
96,38.07662303314989,47.71332366391191,64.26549129078259,34.99128983494008
97,47.779785784108995,46.064239343973526,58.44051600242476,45.54574675003172
98,34.840563044767684,57.97100201584001,51.29315678677879,44.67854784486886
99,56.99966588866705,49.17442837378665,50.04846074386107,49.218141239313965
100,48.556798458301905,52.459359501818916,40.410530022769954,45.86608355439477
101,55.327343900987984,64.31892145040791,62.700564337070915,65.94590043569286
102,56.52558019632338,15.696166717472005,45.97271415581575,35.42315331724264
103,65.08609756205189,34.59790310613162,46.72175056328527,45.106826215450745
104,46.09720925921298,69.41952290394437,34.543327593805294,25.490113513013924
105,57.03773628606583,53.89070072373858,22.3957828216277,53.52346360291825
106,28.284438013044394,67.26137985099425,53.83702330507361,39.41985037344815
107,54.50192234903054,69.61591878129698,56.562064442779594,61.27375297058609
108,52.217470119821655,45.8466899413481,47.5218128278706,51.41661702128119
109,45.90388015177742,66.98648578044396,57.64869936777196,49.93347621590513
110,55.924802815612736,30.33103331875214,33.282867772904744,52.489758991108914
111,67.65004137849773,58.746900720361054,58.4029087991731,57.22380083490551
112,59.34671559146326,70.7947244704191,50.972408419431986,36.4028266769006
113,32.3235192603882,52.736381997705195,36.19126047530811,55.13445090840666
114,51.672235796887435,36.87562774851097,46.27101336251541,44.445350996673376
115,25.855871319218057,32.126510213193235,55.42323595756529,43.85632066596396
116,36.20460042939179,67.57566512670181,43.04445006200122,41.46747689983847
117,40.601546830090015,36.409052084603594,46.62279931046072,66.022984444427
118,61.15996579006436,68.2039736934855,59.013390585256175,60.25288792704605
119,50.64689123840009,51.74859896289199,59.53171213285955,63.10562122791451
120,45.156558285580005,52.28052737201766,53.72472415887667,47.388322796524164
121,57.38125340428375,51.58083332293931,36.04004646581143,57.49033454247181
122,45.073169589980104,52.227478100098494,30.61967222507879,45.42828932141645
123,57.621478649723024,62.88534875263313,59.461307498447944,49.117901761580065
124,48.354239961522524,38.70665371188992,37.8409177052767,49.36571829253187
125,75.63514013779145,40.35066369691289,45.35921961709325,58.179214831288746
126,60.15477287065835,45.020139553547615,28.54450228805402,41.86519373405554
127,60.455265015921064,43.190190504503946,48.29397685945173,49.414580324436336
128,30.330311741453897,34.36774727320924,25.604004768416278,21.858215640345726
129,52.674469182319314,72.95615018847123,49.415196014374196,61.68954089891598
130,35.42660001094847,64.80670932939408,62.28818651910913,64.0623256606378
131,66.765336042572,42.66008801260516,47.60547961858879,16.43269882458326
132,36.4446693973568,52.92106574991375,57.51768488826182,38.950448048060316
133,44.95510127086298,45.08521864493311,44.94226627653612,40.53828354978789
134,42.05999729217055,43.420895149833285,51.66323983465007,66.83655185976642
135,52.727753687926274,70.44451058692181,66.83633949584453,60.64862630673557
136,49.13966764062032,41.28568179258569,37.11468963359397,48.652979007469824
137,33.79968759598705,47.002063974876094,56.57187284857875,45.002199314861855
138,49.26381296839964,38.49826618184611,55.96527700503097,63.8577347451893
139,63.968993773960364,51.83452560070752,65.66808481933677,45.70296794865024
140,49.89277091934381,36.43802250458428,45.57702442071651,57.24736148347156
141,37.45646012198518,62.62403939971991,51.387273831694856,58.48174295217219
142,48.72211921893032,56.80527679266941,42.98499986683582,50.97006917211698
143,40.57236029824206,69.67562854710611,34.511236426244594,60.43572731241021
144,56.19020730910416,61.74111072700968,56.60633436321937,39.80560794095574
145,41.9147129666228,47.33306120316814,55.09337586440633,64.40573424247282
146,50.13494581185082,55.45150899299623,42.376460463303076,80.70404763491416
147,50.41539190254649,34.669037029267926,55.8157765202242,37.1391241141488
148,61.822083785095835,26.57090376101648,47.778488194255154,39.16196228032648
149,49.33595079798765,35.24247477614156,61.00571642416204,44.93375855080455
150,85.34092308129296,54.50463017554662,74.2435353597363,58.21507906510426
151,39.84275167148107,49.11371325344419,35.58979684265377,41.86577395564623
152,56.65466885102278,56.1234432347551,43.38649763254506,47.681919968412565
153,44.79464036373554,49.56862690240663,52.44368939437671,56.34591556187881
154,56.66493670606977,52.71974436154669,50.061079670020725,42.863918967074326
155,50.20015257482453,43.75068484638634,29.9071099244129,48.55081825580145
156,66.01361299188093,72.77796374059716,62.43057916095881,34.8641413793532
157,49.413739346773134,39.040605184643454,53.74536426289588,60.316044799169966
158,45.54826863482133,51.80490829898419,36.47859024772419,31.333491464529807
159,55.53422568629793,34.15187088974594,40.46870867147348,34.57214334808144
160,66.07843146879297,46.82253139308403,61.117569732502744,55.40553540321069
161,56.50145277585397,57.07563503372499,75.92749777011386,57.39298699312803
162,43.87337652639607,34.029966315476045,31.553801096944277,46.572409047668636
163,50.01437331386845,43.73472230412199,33.27470299295903,49.813912043831195
164,58.70791760415657,53.48072842084126,41.57166110491484,49.150970837264865
165,47.130344737265744,53.1653702642884,34.69612024368447,51.697319068486095
166,41.59656701203468,36.41626252252314,37.28587920911092,34.39875016334848
167,67.53238822973536,49.023963533814594,29.457993882570477,44.544998852912514
168,60.516674820391316,58.48616818878436,34.87303175530825,19.037618097938758
169,53.97183167047904,47.792237381549576,60.95994797255237,43.67912525647661
170,55.9746660060401,59.0613713401833,52.17634159690109,63.573794996362714
171,71.08221807653607,53.57618676129996,62.33791027285915,45.39934598350779
172,71.23808662150213,59.905424633770785,46.01088711854643,59.62167574621322
173,58.03384231048771,53.65472490172986,54.61362648266394,67.31193204516445
174,27.785078735482116,45.45956183009444,34.812331359676186,41.39858784027892
175,46.3470134735121,45.97707389981846,33.08439649848312,27.59982364419871
176,48.576926756614355,46.089422689197974,60.83735667957531,40.77795437411961
177,20.597208216006056,45.04478862562327,70.80286751750894,44.56929157446813
178,33.31021982129412,60.29001106711199,56.95993543766535,45.595258169427694
179,77.63887822409198,56.123595931624,41.141063855051556,55.421587738095766
180,41.31608808407065,40.793745484673806,37.517032047746476,47.36215326416128
181,63.28078048224884,58.36051388059023,44.08722887245236,47.897685785332335
182,36.078717510397155,53.234460029865254,48.17579979098564,39.60113568083423
183,45.580732774340824,38.97844722741135,60.798755810131055,34.89714609938648
184,26.728289943941526,44.513038026716366,29.006619613425983,61.81307969446452
185,46.979364800903014,74.31486152682344,63.69829259380649,57.939521400037016
186,71.16176961615443,47.12402244229036,48.43147262719268,40.64576927524413
187,37.29250147943738,64.6495051630505,52.38709836975616,34.60333081989023
188,61.15445754436013,55.30384841890467,58.86003903051606,36.8008749532544
189,56.47136431484237,71.69021522468768,81.46481546899348,46.80177176010765
190,42.41284992507615,58.659831398278314,43.87982724431612,54.424258485048334
191,66.08542395651267,34.66011162299859,44.859498544451235,52.77855967495439
192,40.94271568270441,45.99392561883825,49.928947076373575,56.02752726485747
193,52.70399668658075,65.0956352802586,52.45612608297982,42.14244616108154
194,57.279966910185486,61.25288460771054,66.4538132066448,54.26986487746702
195,28.602113822545604,51.83709348133507,40.98433078745314,63.420042095330196
196,32.97777736672035,44.64390028322462,47.38885058622208,45.35242425522339
197,40.59723016253969,44.93768352658013,78.64588322469315,40.01142450375529
198,29.443537166242812,31.618730285617477,34.88730907933981,50.15333182238452
199,48.80224996860551,57.57440066079905,56.28752038423331,89.05741533319453
200,41.72778638621939,69.37478316562598,37.11905349686714,50.661317045302184
201,54.198123867510446,59.21938860267263,63.927353974935805,51.73049298598531
202,63.493244037015856,53.3793502602001,79.74559498977594,67.95567647730755
203,82.12204168259692,37.87362980091545,54.48626017650801,64.32525168749915
204,77.06163017542035,37.50733987010535,67.96176057723387,36.09213529313893
205,47.23697751528284,57.07150242325251,42.32657903850613,54.40001565616831
206,56.33413203669923,47.487096787252604,39.6475396631732,65.75881504884138
207,48.99591610523507,46.83635684465858,83.06170837166708,52.83160013600052
208,57.752261706254664,56.692190442607995,53.95363230193932,66.42186962529141
209,35.891094120080965,68.28359402481196,63.67328446117335,27.432189656054145
210,47.15754070552386,56.242966076700554,45.44310051007328,60.55879804566573
211,54.60227899634783,31.833860295298837,60.298872996536986,47.03936926023763
212,31.170361644251873,54.54070770406634,41.80705607308586,73.21214092821238
213,51.50121447185842,56.10657936838733,55.133325323648435,53.53017893477442
214,69.73297975224202,50.74822899912738,57.649387798769716,43.023706416476
215,56.74464205516825,49.33073887925603,65.47798951571737,63.90945066998483
216,69.81500649740691,38.03137349366892,42.936869706407926,49.655025344896195
217,25.42065967757963,50.953341924025636,48.846189508048404,65.59107409889016
218,41.77615211079019,59.09792237250962,37.84354201669209,44.74999822677546
219,28.333840943768386,31.256170019876844,51.87540883992683,41.65790848932352
220,55.609998598254414,63.07762897409203,46.94252776601668,51.020854710920624
221,39.58213740922358,47.550141234859474,49.1534591164395,47.31567909454212
222,45.482744582171115,50.558448946724276,31.174363301178943,47.44161208216439
223,65.9637883519889,49.709357340691426,38.28692144488337,69.96056175856226
224,49.3888904372402,58.617982204033666,54.825441810420976,42.35187418755592
225,47.030798626308126,64.80614578834795,48.85730098160958,42.443640168951354
226,53.62002652679818,57.715663680836904,36.21764953980536,37.191233466530804
227,47.657151601955924,58.623366842098676,49.09067202018649,41.3591490798186
228,69.820720353306,19.440487592604722,41.76700025969384,65.6552459904668
229,41.19422101322086,71.41248266246642,56.12830735165441,67.07088375891247
230,54.65165985984496,30.61197073911399,32.763439289364015,55.82765486847503
231,58.775096649902366,30.358347304610994,89.43399868556394,73.52377823191398
232,53.342037774034814,49.26435153907753,44.968113261277054,47.973703058049864
233,52.92851067534625,58.70273494739274,31.850190749468045,42.72593937469283
234,51.12246172417004,31.03312866981435,58.44499092850888,40.924089257838965
235,57.05855929844575,69.41677969169609,57.06585302820368,44.5436460921632
236,46.44252172471426,62.89673413569129,54.19978690037559,44.2264631164272
237,46.63518527634366,37.070676412245206,45.06896667962963,44.24630193170578
238,21.75156551322267,55.985361959647086,60.612285375560155,56.55484361407491
239,43.43474414470118,39.850885698128096,49.07975618517329,55.09117002016528
240,53.4436235251829,54.817551410660975,52.322169502027215,59.9058084797429
241,59.69764733659414,50.33606141879076,67.80653457212313,46.70708848628907
242,50.252179505634516,57.707329894037215,45.0542982850946,43.02305437104903
243,80.09145860132543,52.95025259062338,40.08485483011322,80.42342664826612
244,48.1441798753551,59.06746154198873,80.74635767699375,48.36023747516838
245,46.60863820326452,47.88118918507891,54.37251166565472,44.56954707655141
246,26.008966342227616,57.93625437569519,62.275119435611124,37.614269292843844
247,55.33466598136151,49.82442200601872,39.65245624267817,21.664622439283818
248,64.62337487022114,37.928638283038346,49.08574785583279,58.37077936234964
249,43.77755661344216,62.96257104745549,56.62762729400117,61.390506199408364
250,32.687418509208925,33.098193962603546,28.576966968864856,58.79069440431727
251,66.40705259184995,58.10806899222833,52.44367975720899,62.23555144373922
252,47.308058052725094,42.570619769888836,44.30857764949326,41.32987714659484
253,63.29801879372886,36.31652613055001,31.75464879425534,55.9875952430809
254,57.12692501304857,65.09321224487202,65.06818765176762,73.69103064812732
255,28.048816284940045,46.05876412549646,57.64460916024214,77.19562290710294
256,90.43581136149682,50.539238532165264,46.270437555129625,47.352909762043964
257,37.80708210638467,66.0550792135593,50.16736359625712,49.7986808068695
258,53.44924995408903,48.58236109907747,50.37234270259598,48.19958369624313
259,50.70645439218533,35.235828583844835,73.64504472805847,55.74581685882201
260,42.66744738682758,61.840426032634845,74.15633385763567,75.12757519904461
261,35.93150321737649,29.43078874838865,51.663001765530986,54.50871753897787
262,53.431186659402705,53.36771662134676,48.47328976337795,55.61610866311487
263,74.4565372343918,56.599138375801864,31.830749623121232,41.417476521606254
264,57.65139257961293,73.12609310160256,27.7422000057532,44.39052978197518
265,39.09980149565457,56.605114086864944,52.15150956688315,39.63616854312653
266,43.61666816367317,37.71469803098705,49.68827553625108,59.853395938902494
267,33.54694929110332,84.80385303941529,36.676581930299925,22.33633636989223
268,53.52273296056647,65.92053085809788,51.45476433074201,52.9868215135479
269,61.03021383193523,28.991941302027428,54.45459509640726,34.03412834272683
270,60.37867186417815,32.60972345140985,45.56064241270412,46.55782813391427
271,67.70334820873428,40.55069941369222,68.00210647378692,43.48640727855086
272,51.90171270362418,52.88432405723759,41.81265816803771,86.07607456510691
273,63.87178851985283,39.43992557273528,60.24211581091001,39.77248927426839
274,29.990173559436833,69.2259277246267,56.83278337265478,66.78592079617968
275,32.005643545310384,54.15057853033678,50.80201824180161,51.695159478796946
276,50.17730367284586,52.04653545392932,54.79143606714011,54.38163403989596
277,32.30021757854101,70.96110944304891,71.22867724687117,44.856455237505656
278,49.57799646848123,31.058428996389875,55.21290830946833,34.076094071245144
279,59.717226003421644,53.32466752473509,37.92529777228221,32.611370359529985
280,34.159935790086315,56.2418162889289,67.97722805173845,32.83929797568357
281,50.13027138918419,53.20824089726552,62.83360617659868,43.91655938027837
282,60.255445892244836,71.30877323211237,49.70149471641526,60.440267348874116
283,58.176364643736925,43.77551981366118,35.85978497486054,54.83092808981832
284,74.25679067106425,54.064984310111065,72.55999189592582,71.25685807513999
285,40.8154116536751,41.33176305382319,75.77688400971162,53.36864058061263
286,37.7849726321061,38.69251123877468,49.656367558845346,59.8116490628481
287,45.88422701028914,64.29699948005826,45.45805086518189,49.6654216615718
288,52.036142047462874,34.137339550125205,37.74032826983763,49.56073185187451
289,50.85291347087003,61.59292729445535,66.37162275370622,68.24857633113888
290,62.191611700482376,55.240071415142715,22.244681376850963,49.97007873142355
291,55.68074426679486,43.61558340924836,48.45997960978836,36.076869834350845
292,44.02981049297243,47.25281740520277,56.91389202771455,22.62693887141541
293,41.68550733782223,53.5929889575644,40.437230830626135,54.36751210861837
294,35.06743833358256,55.82668526479101,65.7897892550157,36.3253692045072
295,57.79739260891317,71.09324894016041,67.652070415152,58.98767876368058
296,57.68663524915335,37.458441225771196,17.70039628931766,72.0702915604497
297,42.44772785453516,52.19834793416202,51.38772021140853,48.77751338289372
298,57.114968417521844,50.74680094344651,37.713463628978765,47.35913106759674
299,63.872003589814994,32.8030314481531,52.84372206974572,46.30673727655115
300,44.137579185505714,46.17968365787457,40.856280153368175,65.6440792283639
301,29.073793791400114,64.05764188291302,48.45576965796432,58.42780508922092
302,54.11665454882586,34.440048572688,37.71674593162746,42.32049826719042
303,44.85383621196628,33.41266206382597,42.97123371939634,63.69266230748167
304,50.6801461718377,50.84480545496261,43.389014671377524,39.80586900177888
305,52.11707221550894,42.456472138673895,37.84432021234307,47.158432947469755
306,17.706625354137795,54.574934201520946,66.20246202565616,62.50272419967275
307,40.19256233781362,49.40881089715404,54.48073503861408,46.81549499816199
308,35.08133118242274,52.81571377441404,71.82823519067672,58.71523564315736
309,54.774449522856514,62.184137551871665,63.15118535715921,38.11567874857142
310,52.97115016509292,45.81019631390084,40.48594032215505,49.729348577884046
311,36.869889573360304,34.07608429548839,71.70458092095954,39.29101979755195
312,55.864700498299925,37.43190289077197,26.743525344720904,45.025715079527174
313,65.71064232236317,51.48558261625239,37.90497648521199,59.607639022415235
314,44.77331976812575,57.13127603905729,60.10760570907725,45.92385186313805
315,24.243553118082332,42.32267569100343,49.214090050574356,27.798505091739294
316,27.79825455395672,58.66445063435492,61.21438593697581,34.56184841908051
317,35.95126703897597,43.68647005393072,43.29763371999487,17.717820963649306
318,67.04511242381052,53.58816563189468,52.26811701969582,48.31711756696859
319,57.3784076760112,49.655058930304975,54.61263265074189,48.44533709421188
320,70.6773169580519,40.02599225602431,37.74730955214098,42.15833983371146
321,45.519216296475946,54.830180812483604,64.51925650113355,38.2290410673839
322,37.36840319035105,67.23066236735916,57.92441735188455,41.22226886326462
323,39.25411700376273,51.029247056722625,49.027218489234784,58.18643326336218
324,41.76178971171801,44.48814609188737,47.18004767460582,31.588947886437513
325,49.884148311303875,77.88027477404351,52.56805744254933,63.9040063259438
326,45.63963974160894,37.95098803856403,54.47682042937416,64.93028087962061
327,54.57403771283825,62.85997803127285,34.852929291771964,57.85161038010621
328,35.79742844156791,70.7396516772017,64.22332982525184,59.63566052547515
329,45.08389490973501,56.12208569024513,46.70184473017399,60.98477659511886
330,40.23932452693217,68.86581298371507,60.576440952950335,44.70008857334496
331,54.97786577210706,60.63201922431594,68.46395900223978,41.02055005943885
332,49.33822594592992,39.83641726168838,62.43141395004144,54.656322442465786
333,54.71488605889272,43.09419381808994,51.04204880737707,56.9191424074626
334,56.479766950076566,43.84806866637435,52.63839402148183,63.50677200134382
335,22.08584113829182,41.683441115882204,43.697499820613544,68.05841164467193
336,66.47330596587386,48.28136892839444,53.788835417185624,45.53503195806779
337,51.2264165307682,58.201464147404025,44.338050668898696,47.365488572993435
338,43.34226971675975,46.25189255192688,51.29221606916459,47.14239493037791
339,41.06495005571981,61.12624253796696,56.559002231686115,39.9225750105384
340,48.96477389917645,47.173640511397636,47.87215061344643,54.918758708339375
341,43.97757276134521,48.453145923380944,70.73185699719724,63.56460251827471
342,45.31325716574917,49.72946781951911,50.80623359096575,62.246925866135214
343,24.547262742938088,50.62657014624368,32.11645153157486,35.65464576570547
344,55.42670733058353,55.31437322288519,43.464598167099076,53.42938372904358
345,49.854524552823214,59.911359616477526,61.22741492121583,38.845659003941186
346,31.181925505669003,59.3113664250901,48.54141915421743,68.38760233589662
347,55.75467679433056,37.62363471439892,36.08339485124435,58.0530288929543
348,44.12907638762036,41.12696564252948,71.10380794952972,43.41466144896198
349,10.545058181142913,40.350504851924015,51.05763502598559,28.221456206762074
350,66.32561248213341,33.579171361952106,49.47077181739355,42.29906110618922
351,40.59794042319339,43.23131884760186,47.3195487390038,34.27048671244971
352,61.997070083416794,39.98809446667229,30.426072901936976,42.53330918310993
353,41.85970381184575,39.52962915545824,34.5471846590953,47.31023684124935
354,63.79115272943149,39.429306840620825,50.97630095228705,68.52745738761466
355,34.41799505626385,49.101265066374836,36.48581826186208,41.52895032862136
356,54.0910096816071,52.40532876128695,61.08994787626373,35.95934633694819
357,39.231453921066915,66.93011614073453,56.18646811506267,43.21996163908431
358,44.48941513505316,42.0412386038277,38.3676223797838,34.80274067310589
359,72.06571429681969,47.16031138889622,67.1942901550287,56.38888020159911
360,51.92488810114609,32.8478686362269,53.59539641586709,29.940011372693775
361,59.21686574829458,43.05785962813374,33.58495732207748,55.89701297962512
362,59.3012473670065,23.99687409127818,57.93706860139709,36.90777741258178
363,31.299683603016085,58.847076677744454,53.55139122572635,47.49466511797553
364,49.264679886537,29.85238764552136,27.57251456190864,59.746714906034605
365,41.862986890569886,58.40006354061391,56.953518152262696,56.591506811882866
366,53.50222472788608,47.751579865613444,63.1979613174502,63.232386391096895
367,43.47401895895792,57.76369495421854,35.52992586360729,54.87867060026092
368,67.61932648172937,32.64511273346995,47.55634312719224,72.12638767236483
369,85.16241296512221,42.77579111180157,43.05610724156839,56.92918793293593
370,43.752007744930296,41.266524486132866,56.90566648179682,70.3818393237357
371,46.017869222136376,40.032316292907986,70.94785714940048,47.68202845019143
372,46.831420871849176,58.794663980119026,75.01334035253417,54.74756728500788
373,62.57987332863377,45.461991694855584,66.65348284609327,53.18053162149937
374,34.31703358422724,67.8783076771481,50.14969679979484,48.405812407040926
375,38.19852714823291,45.43889330253631,23.85404016354401,49.57075127340166
376,52.200855037600284,18.34009896333278,39.09603370331749,48.86809056227853
377,62.136017927207746,48.837793865837384,54.47986064783084,41.248247467216665
378,45.48530925940414,48.021096187305375,60.3032067628824,51.416255115811786
379,55.70090999242763,53.47461674544409,25.74291210925763,43.071556070076255
380,67.5126838990533,71.65878627561028,52.68593208537745,51.50740840817142
381,32.617442843461994,44.8925738455435,66.0365847528113,49.31826351904735
382,32.57616086533763,59.04126247568709,27.360455209699772,60.025091558756316
383,45.50058188335478,52.33792249260392,41.509113935105894,63.20226669093773
384,69.92566132184669,41.51785117023387,36.38221811648612,65.92630389357204
385,39.061465704142776,41.671006430352094,61.504366819987624,60.152091725371726
386,55.86076552304479,40.15686101518917,64.3937147146066,57.52471675893993
387,45.497609742389734,37.88680828695115,71.45019104434976,49.333761556394684
388,35.32435370041591,68.31638774240007,40.67019491381533,34.48899747643091
389,41.92037297767209,36.193762305194625,39.37319918489557,55.397645205617145
390,49.85413790910113,33.12273645226131,28.87267486039607,37.47271817733596
391,62.55415838091757,17.205284634968656,60.34778300212804,49.18800018597964
392,18.783882323069957,56.03209628937818,54.31056720249015,44.79284388083532
393,39.980567234724774,44.799638655350805,70.77746353649172,50.16733759082581
394,59.89048792568351,53.50703754070764,76.28817547315315,50.188167992891174
395,72.75509878104207,60.45986244841563,48.45906910922946,41.249138331492034
396,42.01268911306884,37.51088669650659,53.44526690258925,50.67968698696871
397,57.489748449092275,58.530567980176166,66.93314951089842,55.033676789087494
398,39.123356921879335,41.43606536857781,65.91740349374427,42.66376371441473
399,46.63837203479922,52.114234464819226,51.64852485464997,43.94049893671859
