unit_id,ConversionEfficiency,EffluentByproduct,FeedMoisture,ReactorPressure
64,-36.45363752849002,36.85675225075061,59.50059911926074,78.94088928439568
65,-60.686852184501305,66.54104074832793,23.28878769444019,60.27687022623175
66,-43.63551773610515,45.47574470535288,43.913565223875814,67.24270269463479
67,-56.45723985069406,70.22095729375377,59.607591930498565,69.87324663713301
68,-38.67712532182895,25.90975284420471,32.005656007944914,70.4100523581445
69,-47.452158928107806,42.951921583308206,76.82061108443067,68.1021627366717
70,-43.55650610455549,21.734685664622045,48.49984071300775,79.76802856045015
71,-53.294002008342815,37.688910993162104,48.56513374595876,75.34623130246594
72,-42.60650489450747,55.97595184842632,64.99820732678714,81.57051981460806
73,-54.02411679149792,42.49933720542282,45.19263493371688,75.56102777683019
74,-33.180960663104926,22.25527929562787,38.58804684878507,67.41909226422221
75,-39.94655669645428,69.2605242327922,42.48089734124845,76.12661048004978
76,-54.79143648213501,46.64957050467839,33.449992474468125,74.50367065336921
77,-54.16425754385266,45.082349911774855,81.60341257198222,45.87191987375236
78,-10.451887177164867,4.048274729423346,39.41957839551582,68.77314404689889
79,-45.918444074061966,7.007684221181165,48.91589933443083,66.98736418770974
80,-39.98684630608351,47.628814188014466,35.772520626772376,55.44879797912397
81,-44.78216701758961,32.6089719874375,39.454548944131226,82.42073614986015
82,-43.78729092075366,64.70887490890577,57.28296881218326,74.64885798606875
83,-44.832814750648346,42.380632735355306,37.98885987278621,68.87571495863983
84,-43.591830474533396,52.886157506505576,61.679675074898874,52.20595003448388
85,-46.90215096440478,43.82113953931723,38.58526107597506,71.25130642322667
86,-25.005611886190984,39.72072135229711,57.71914209854234,100.0959290229071
87,-30.142812668448187,37.71928748519139,48.12905076040051,57.97759600888175
88,-70.00523884871572,60.68127956674221,61.56697751511988,88.071553815217
89,-38.192802093940834,56.50510434443461,39.324852405743954,73.96731017087178
90,-44.33431005739688,59.62177434619363,49.78521270608094,77.52070080422189
91,-46.13948275101291,46.93414186658731,44.114380069331496,71.34520873453505
92,-42.05581316386108,51.227232858484676,43.75535726272458,70.97347098778185
93,-49.97165147983761,59.1212569103002,25.547732361259612,72.91857693873314
94,-33.39893855525464,43.90962349226569,48.98321449358474,81.3486682878958
95,-43.06341287135954,44.438634165650996,57.3180201084273,67.67080126748567
96,-28.270738045333157,44.479673636445106,48.69275705447532,71.72133648189556
97,-30.695665607769147,42.350804018993976,33.90803522638769,61.290318782693774
98,-47.84030488239096,38.586693470272174,63.817621930003035,73.77585532764346
99,-41.20873633220963,38.03393650451973,48.61368516475805,67.52967189957485
100,-23.145767380662967,72.95147398068448,44.234836735597305,93.65477542386938
101,-31.419834277327837,43.085659499560315,52.45878147548265,71.03978849696813
102,-46.77968788340844,54.4940977831728,69.04080626479212,65.49133247343366
103,-45.86461104640409,55.24475678329851,56.03792011342271,66.0485988498568
104,-49.68946074936434,43.55821226429903,36.29340985542036,87.4391675050477
105,-56.3876565076587,49.25054233466716,63.695275832984315,82.7997106373832
106,-49.45299884510035,51.987571213495436,25.182053868733554,74.97046420244135
107,-28.72697319112732,8.1750874410438,58.33772077221838,55.81769946249011
108,-49.589092413905874,57.69331173608891,39.045109098536884,86.04918390110751
109,-30.476391572029428,13.142914542897664,49.67403651781882,54.82504957643272
110,-47.37274100967423,39.865434088611046,40.75839019192054,78.17661665385099
111,-22.155516298847477,18.76168591057082,52.462882985752415,77.99715191824903
112,-41.98738926994955,33.45950320915378,44.61942520093231,65.26679155559512
113,-46.17232921402453,33.64309161735502,75.00400643283288,79.04031064721936
114,-36.56437627676381,43.70515028222647,54.4691397211522,92.26733779924479
115,-26.42929262049124,17.682772374219866,57.7262434613356,59.16460428576443
116,-27.0179971062538,38.510299833051874,54.22432831582095,85.22163777362343
117,-40.10690860025337,34.760754969041905,42.48235125882303,82.61290512403424
118,-57.205960488288866,65.59186238402451,41.69919022479801,79.50281131897921
119,-45.8327878238364,48.62298736614108,48.90396695775637,79.39334199665976
120,-33.23548908262625,61.18328676861965,48.010334167650264,69.19440895895647
121,-48.324395602766366,49.541386666668274,43.90513967635712,73.77872680114976
122,-60.204907951899,46.97959687697654,55.03590478204369,66.47644701609912
123,-49.231248813084186,31.51305995761382,62.034029310543744,66.42591849725046
124,-38.988517406420854,35.54967577973074,46.00492883488262,79.99848008454569
125,-13.891602625608837,18.987929279670453,41.81439706776142,55.38770133328789
126,-22.721641636751702,26.42224985250217,51.640660521382365,70.52079874696997
127,-37.281229670669,33.07105450734532,42.232929805680975,73.00264646643281
128,-15.589496842631702,36.40188062670833,43.08578671656715,81.16221109665354
129,-41.5911496038885,65.54635369493332,46.64424937393455,74.55231287942973
130,-20.37394320388841,43.208567558281125,44.68540581680903,72.72152709391663
131,-32.51373923048583,36.01150715563058,50.76616956591645,67.87289580066435
132,-38.05401342790047,63.95681220769014,45.29933767408678,72.39581977153512
133,-11.018201251836347,15.997393522894422,56.9236618493024,59.22318301552706
134,-35.959277870847984,45.17897757743712,39.46287434710226,68.18135851568027
135,-42.69648472909311,37.15308476068154,73.31957210137101,79.31858411490369
136,-54.84899566308126,66.72510550821158,19.435815934950057,74.31307683665044
137,-21.266254915069425,-0.44273465670504564,51.832381352392844,61.40041412048492
138,-47.39767188844943,24.802067393647974,59.37525447268098,83.60213486619797
139,-56.191349823715214,57.58145057591275,60.593179368417765,55.15033832375066
140,-42.18978009602913,61.830148200628884,25.77536912646513,88.37238561676183
141,-59.5978769577231,70.13010572201804,36.747977192228596,67.20770897077787
142,-49.332866490320235,28.704967919069702,58.5841712578821,78.72811271569009
143,-52.26467067226136,73.12489429398121,47.535131183836704,66.20405517018887
144,-52.02706986477213,35.856238418414215,37.88889427668138,65.19857236380203
145,-42.5781430681108,38.961154068709796,49.720059711929444,72.51581148326798
146,-37.659499829542725,36.26525223094967,50.44780748182099,67.22160111029714
147,-42.60855738246954,45.384844463077485,11.216235366024156,74.84490735994251
148,-10.006061381609793,30.21274154292203,62.30947416925475,61.21641510112341
149,-32.22160211753753,53.393002914398885,49.04661371700897,97.14807586277058
150,-62.06867506597573,72.80148638518735,58.78537898035663,61.48563558574128
151,-19.82014001569453,32.926623182294186,42.17726683106107,84.15193480850847
152,-53.93745931576791,67.10564464140825,61.463800401592565,72.1101528461803
153,-14.22163115702802,29.86338440188699,33.41780033583476,82.07396521871364
154,-46.946330995558796,52.583425016408555,44.98160855036287,80.21181388083234
155,-40.14839144174379,60.70557211749905,36.41965438854171,101.31275161761155
156,-23.225899588958367,7.521283106185228,39.73608055470875,59.84312278710951
157,-41.31972999086251,41.54908556251161,36.11888014044692,79.58291825737516
158,-22.451417868878423,42.96242134644743,56.001801852238,72.2942508996216
159,-47.28272117613337,47.39617430285681,46.654134127799864,71.76973501208002
160,-42.733371849589794,63.207128160021725,71.52612837725276,80.49179031108783
161,-34.59190766522897,20.26495997912677,45.30255325263444,61.71059625641286
162,-46.65990631269551,36.44992835278907,43.91008030164416,93.61248625178128
163,-41.14910485876394,33.94343495869427,56.43338143732272,71.50454834935948
164,-38.04921703741273,59.26679854477172,59.326760606987925,107.1805283047704
165,-40.11512835082715,53.87907772972131,37.87468377078464,59.410216741291656
166,-32.05966977878204,33.965989334744336,57.97845993818673,83.2057789340138
167,-37.623621971383955,46.210188701206654,48.11629135112273,67.38938729308647
168,-30.46880046270898,46.59318867593634,42.29869701193098,85.76361504219615
169,-27.93533273872451,13.790817882922322,53.65802193785278,65.30931061353878
170,-32.79370374809611,63.892464028897,38.95244885247266,90.56257453466972
171,-48.298968690690224,50.43978692607228,40.706684685031945,77.44329005816411
172,-64.15823937717639,48.407844321359626,50.56611462048401,82.20831868321258
173,-46.69905639396637,57.02754831490522,43.983529158593754,60.35091968882603
174,-44.951981561624194,41.567299943116055,44.824601228379905,98.83871450389881
175,-50.576090308882115,58.96770930301969,48.03577163702547,77.49435561272192
176,-5.921089182845022,21.04987721443386,53.11881202353148,73.51450922757007
177,-50.31663214366686,51.028328984041586,55.80744317862837,63.01337226323398
178,-44.24739745789706,29.074988038565344,76.73563348105162,86.34300651802235
179,-22.448608721832876,44.89035826896763,52.69684807367256,86.9765695154549
180,-29.69758310252909,46.0142118037768,47.1172810462309,84.10634902208157
181,-11.421922634079246,32.31912138251812,38.43453338265807,91.47492156501407
182,-27.372359206430765,22.94773318447124,56.698347727443064,86.45271222955812
183,-39.09516830104468,56.36447408213898,53.08646183786609,63.20195980507655
184,-42.82132868951041,50.63491461206701,60.814553040587356,79.78480802337941
185,-25.68395630168979,37.093276166719676,67.5002077603847,80.43377284772569
186,-52.93836270722131,55.88473869343749,31.42206038541226,57.55661553059379
187,-10.234881291820402,1.4388370285359464,39.080598087454725,93.1147302834946
188,-23.579859041631288,33.34538690666204,43.4540314268176,82.65042514097003
189,-2.213827697220197,9.187409600238963,37.611342270333765,70.37141219119944
190,-56.38088498579035,60.7903511705451,36.62291996511402,61.039567212336436
191,-46.45878312387567,57.0313236240387,47.265365110745506,78.12699730845435
192,-44.520510436050316,38.29836063720716,68.38554043716378,69.01627285572452
193,-21.63522127394706,40.36259858672916,73.28172205875735,102.59555369781893
194,-11.807363396547732,12.998630312714553,53.302079562423195,69.52038239981432
195,-11.096087150503354,22.676637131257035,48.56114225707046,59.016389255755485
196,-46.542141949777076,42.64660245503807,17.44179451315427,76.95722724118816
197,-32.72790592883511,25.258263814443072,36.11544993750138,64.044687901872
198,-38.676444768459945,35.29872218363098,33.98805466736514,73.83994355560394
199,-54.10236557791176,55.78635041305416,31.1351034800117,91.22311553739311
200,-15.537825930534662,13.378463261899789,52.159981050976555,67.75410443829416
201,-49.60191377457747,35.901429668639324,62.694208764430186,73.81750505676835
202,-35.449923790120714,45.5415029027334,58.9801054145019,82.94547261861675
203,-54.1308384883565,47.720942578410764,48.61235256978535,84.07415511874368
204,-44.30538730333593,33.74142485023896,45.557558611100916,56.294828584550395
205,-36.34033885157625,25.339001281659094,44.582360427723906,83.46748981288778
206,-43.00514719205072,46.24176386489339,58.80777616730953,80.25199003272085
207,-22.659635577026734,27.047771664787764,49.29858291650784,82.76395371442116
208,-35.00375602142163,42.41355251641761,54.37856668396021,90.05466778805919
209,-52.876590649760296,43.76799908962421,61.894973838627294,100.84585056081175
210,-46.23509200063337,70.31078358912333,45.30366161211532,67.228483371351
211,-42.98135363013402,30.733122531484383,49.56330286770238,68.75180223415796
212,-47.653014551442084,52.234523012564765,31.221749584524733,71.44991020633222
213,-41.56927202367289,38.82687545526557,43.65247614943161,68.90448765949778
214,-47.58607562580591,29.991671068729374,55.21561461714286,46.13366832295925
215,-33.79034166700116,63.61014851442255,43.005234318109935,86.34628875066514
216,-49.6310545504474,45.543619755670306,61.900828789465564,88.29398837598255
217,-16.998883955834323,22.45595022039764,77.12559718229934,81.98885008305072
218,-30.130800011803174,31.740848662637937,52.450553215336384,79.05727245826424
219,-60.0000969430356,35.1057919240647,33.26914135576908,62.03846288289971
220,-32.93358757450781,45.062388612191086,47.13635697011151,78.83905277995052
221,-60.859655287551014,35.033277986906484,30.05818113951674,56.633226358597135
222,-44.40439481904085,44.08890234543037,54.44087045140419,91.73367730603432
223,-52.77530662853123,37.917363136293446,46.98246576953741,56.54504217277776
224,-59.49621122221849,46.550161428411826,50.1817250196237,83.63980132653127
225,-48.67875666049834,53.38807548188515,36.67410746938616,61.460168812824996
226,-38.77913456764447,47.74697335414818,39.045018193911275,78.00974466160393
227,-55.62087304046088,49.035851298656006,32.605553952865456,83.40328283467406
228,-10.639854351421212,8.383176641042226,65.16086479067225,73.51042621056355
229,-33.678551107058624,35.790476927407596,54.63572197479437,81.00740547277631
230,-55.071047451819105,47.80291723873372,39.30953369555661,86.7429981372651
231,-57.69690958814523,78.34187556674125,46.96957733436221,67.7991297194197
232,-40.153264696730986,29.709201603149243,63.3503809062026,81.03195518433607
233,-48.93052890766454,58.173823451641624,52.93426525660211,72.82258649752724
234,-18.50727412906151,46.96646556753907,34.20788403289067,77.50382872381478
235,-53.21055761046358,35.612277802189055,51.547308972914294,50.024864490875984
236,-45.01001361394268,46.29868230490199,37.82575531062253,71.39960687579254
237,-33.960845588260455,52.89014337801071,57.94659527730033,79.36988093771713
238,-40.4894131056017,18.50458396996578,62.99496572521065,81.51376193318188
239,-44.08538307846595,57.59203310604921,26.22227855370982,74.53532514279424
240,-31.570068280072025,36.781288730987484,48.712519528127665,83.2092363384811
241,-50.22917905009997,40.768426956798116,64.12220320467969,70.90582532561558
242,-45.27191301121948,53.94100150525335,37.57558796305793,68.32865006924212
243,-43.623394504724665,50.12081168428677,69.3821488053868,62.72014228419939
244,-29.83892146413213,46.646844676295984,58.49104553610317,75.08449509482142
245,-47.45032593835134,36.713837308594684,59.296632196525664,84.76089842775627
246,-27.950890032663242,46.30530860168939,58.20821405399751,95.23153640984324
247,-23.375418276974035,33.12941786146841,59.6496024690007,82.15986845859395
248,-41.325449279912185,44.91468027669694,41.31947483591401,106.49029587440748
249,-41.26993294321968,63.20377519156623,51.56161025482392,74.8546854337342
250,-56.89408810572668,55.13055349199845,60.71709727161209,77.76902544569668
251,-53.21931310142479,53.24084188859301,63.24936458642184,74.83011630500275
252,-35.923564253600354,52.962903970118944,55.85110907403918,84.93197358261241
253,-27.235723266274707,45.223977746615006,63.638201290243074,97.05690847369287
254,-40.86235424499417,46.747039059088394,51.807310369700126,75.69498381491199
255,-24.6516920613292,41.67903024686613,60.10818520606556,97.33616895010003
256,-56.12421815098804,47.04158057401136,56.66510806700831,59.56223690396458
257,-28.020979808386844,14.534751386114838,38.58616424598174,74.4735000705262
258,-45.31736594605492,62.140544513077835,55.06814576201827,58.511463539643614
259,-43.32361880949217,62.04996040580715,40.35017994522088,80.38837844227956
260,-55.43432781586552,48.97411973879368,63.29460049182037,70.68646883637385
261,-46.39837373815578,53.382364744206384,63.60199922744452,73.50998525711456
262,-49.381956181289674,35.02132539121269,60.27393341449909,80.3075514015855
263,-42.10136399889926,28.5160424742998,45.69006257138165,77.9162785233684
264,-34.33257816944855,44.02661235027414,47.69414932820209,65.39895937917937
265,-43.563474376951525,42.599501788491125,52.24969390195995,84.52798955083475
266,-50.88827614764577,38.62224800073865,43.843503080251644,78.081082371133
267,-50.81563025218866,69.40851171845176,71.46192193167666,72.77150525499238
268,-60.64441045249605,64.93569758615352,50.465345394470695,81.2163635746734
269,-49.472963427354784,56.99684235600077,50.744683208314555,91.36876687627193
270,-59.035633621378885,59.36699718226185,47.18242689303478,58.541988806022225
271,-44.27004314324036,60.02784927324885,39.60001965413529,79.81860373224178
272,-64.28845762658037,58.68389200253674,37.0247473840501,61.487228202369394
273,-38.329022074357376,41.272043180644324,44.99289747486914,69.00266955102951
274,-53.856946029367904,60.22058776888426,73.30015255670041,87.10297457612909
275,-33.402619872778914,54.7336149919674,53.770471425394874,81.82918894693726
276,-42.13945268365291,46.33469795354466,60.83473242769673,67.2211759225083
277,-20.13183977181543,14.005987902958633,58.27851293249828,89.37525757409122
278,-43.91503484789666,34.323062682921275,43.98898706958052,62.833860175622604
279,-58.52155381580886,54.544281114064106,26.82511069837962,62.80068283501621
280,-21.127371164886043,29.213724038420708,48.680960568818186,74.91480887721298
281,-23.83935221704975,42.17234463821569,62.33865662779836,87.00775474577118
282,-43.185175000658106,42.32834790817017,25.28808542978664,87.39543046402167
283,-59.47396471111141,43.76619456235757,34.99067456601123,73.4818230941842
284,-50.12494089098868,74.99593525087732,31.244725815123573,70.65655387200567
285,-34.85438334271057,40.85250855879162,59.49520653599391,81.80677959899229
286,-48.20066528051535,44.95636278801192,65.88250291195698,75.42109637479308
287,-43.90244987068134,50.88643077497694,62.025020931495455,66.78929196714768
288,-19.740921942287706,29.923969066434623,51.238782834867116,81.23125443591948
289,-58.39024608322441,59.74421732113984,55.52235720200363,66.81438388080238
290,-28.76019222976014,52.88301458596391,57.22172361670194,79.23699961734795
291,-37.88889491575914,31.99012487021203,65.31257415567515,63.08252508056823
292,-46.910734245868206,54.171964822440835,67.11339463106516,71.09561065052412
293,-34.60828812193003,47.289576014529075,77.27338554053193,79.32324311345072
294,-24.740101269645788,33.474676244967945,48.91444345328006,67.53589506231435
295,-56.604511930712015,43.87525605711582,54.601067237815585,71.87056938940536
296,-60.9404233784044,50.741829670748785,54.60335910931243,67.3995304375509
297,-51.013707057178074,37.8238912214108,46.444871483646565,66.29949106657008
298,-29.669208046026977,17.50374920585451,33.64917528670948,66.28042722179579
299,-45.75189884304641,36.19456132901525,43.919913324016626,86.61307628674238
300,-64.44567245702999,46.39028387845312,42.46250653416439,64.28413621242834
301,-46.654568366438916,54.986482941509365,47.86390513310286,50.18438053307568
302,-19.591941815195607,14.493945060051907,59.71060247417893,89.95958709883465
303,-45.54653852074224,65.32802345553769,72.29162524294011,78.50870033152889
304,-36.384163673669846,42.303502272469345,42.34840611731533,63.05555103279259
305,-32.682768623496315,28.398780015070784,59.639773983024845,66.23106364915806
306,-55.23917115426299,38.98409986856144,42.3388104931718,74.8068892979839
307,-53.56179243904649,45.99270623628727,53.76525394356361,70.56461377642152
308,-36.48002216430507,40.52936183101749,44.805080174899565,58.23092102146339
309,-21.43982898987906,48.3796467841787,70.25819311292015,73.52662498035531
310,-36.98762052498711,51.56599820374283,51.57487594782303,76.63707017451651
311,-55.22591309960102,55.00923471405594,33.77636605212335,76.84304234144696
312,-51.511988246504515,73.72079631246541,36.12623094407537,68.4546734887774
313,-59.76178141039669,32.929494751289255,77.03639854423913,67.70199785872424
314,-44.95747479505557,39.13306081246326,52.63307486241295,81.67274049595842
315,-47.332560475978674,25.918816804353014,24.594704218627296,68.44122923916534
316,-52.33159059708583,57.09045086475064,57.228058810582525,58.73562973012625
317,-50.21893581053446,40.536239244811,54.99691248622704,76.10487513664036
318,-51.90665075095929,47.164672630454376,78.78558261706979,74.7376727781553
319,-54.65758695685668,50.20653387141675,48.127359696531734,72.32597457359562
320,-41.98139687422267,18.09896833179961,40.170168411586346,52.958211470862906
321,-41.922465899388484,40.84844325919806,32.27503310742435,93.64823071293189
322,-11.980107282165886,26.67800687821451,48.63072709971328,94.50052893176515
323,-42.2929540605024,20.95788907519684,57.630962973063276,73.27786360106197
324,-58.52819581718955,59.96747422318462,29.541190009723497,86.97607709203162
325,-37.590423544734776,20.240723920633855,36.89467086622863,82.43895926423313
326,-41.43571790361189,64.61459840055906,37.49269325504061,66.93185773926602
327,-58.17836193987013,61.14851870027179,45.662317191781824,86.93130911930747
328,-62.041882670005776,55.31456797120901,47.73079767230173,64.82316249322427
329,-41.765559554465575,62.742309452491455,72.56795192267442,84.74696169593265
330,-34.81460808652072,76.16878413315274,68.08502437064386,72.47615888115716
331,-28.62537789514231,46.3812379368992,52.20291180635328,103.43188557369112
332,-39.27344899843507,43.27223630576523,55.382495800955596,81.28855061755164
333,-41.954509205153514,41.69685573857201,41.27144058483907,64.15059003588766
334,-44.96964787421053,47.38242787201684,68.16639364556153,60.28416161000626
335,-35.42557914214056,38.085678849344745,24.937277286150085,67.51098415248414
336,-50.652025464173235,31.029964350514845,40.5371991392408,91.93911671733714
337,-30.993426644313946,50.854489459255376,49.375472277703565,81.84938629528817
338,-49.39356101149733,50.82491419058328,28.439607690684863,63.70972134674387
339,-36.457793682006475,65.20372325708782,62.467057350272555,95.58004469839298
340,-58.124614985987755,58.418102354178785,42.66536635955336,70.96521882358164
341,-61.39908357329824,40.54038766350537,62.35128198787202,83.38335392047262
342,-48.31587024389937,37.866453279098174,47.646937625158564,51.11143680657614
343,-62.58048285450612,73.65046234266427,56.26959626793743,75.62195902869077
344,-44.252674223813166,52.49161387416183,49.51872068896511,65.03208000350183
345,-39.65073464208143,41.711897036871406,38.509677490139204,67.97340237433255
346,-40.36754973160937,45.22913316711156,53.509301900448044,86.32265050538744
347,-55.844759447976486,59.92341822882901,68.19087918682634,80.78370489336795
348,-38.53852208139286,44.36963878001394,36.043537751270684,87.76577895336239
349,-36.558515631660605,39.06755747475426,48.643433892778496,100.26454785633668
350,-54.63594889962709,51.370256387687526,55.347778414051156,83.63610832104857
351,-37.874088423100496,29.524732465918916,51.990774629820386,67.19083207718471
352,-42.39556045411049,43.76563031340518,39.46074248402016,95.76356685155085
353,-47.98488303601539,53.31896876359215,65.36836228149167,72.985688120995
354,-32.51240199698598,43.439761487524216,54.76432721296205,69.1245621392748
355,-3.112775041896712,13.636210676502698,45.81268507024577,81.95098027678102
356,-9.335134695142411,21.437465993632973,54.705399304104965,88.63740239712975
357,-39.70639055882165,25.30525674016004,63.1046192909393,68.84372622071295
358,-33.55157480175441,25.046812662643326,49.8047448291725,75.97904248335666
359,-46.09256025287366,39.25763586059308,32.7458173983316,78.53284069661336
360,-32.92043733229042,17.141946200826187,61.71387574642464,76.51454033312434
361,-51.461566439036005,51.37730516689529,65.42624721225008,77.99413101983211
362,-39.11698769427177,43.77715194704373,56.140695025114795,65.14294091201225
363,-34.6383439705951,44.81803768203837,47.428448681374796,70.78665874966491
364,-26.571718603012297,31.76785501647778,68.73503011529503,94.93597712661223
365,-49.672310858970064,65.6742291489014,41.67014780171799,51.91229853710996
366,-17.3237094120431,38.83468431067698,51.80389357879701,77.98855224236439
367,-49.673816812809626,39.22618183966851,51.30232286148103,56.21746092533992
368,-33.417090704677825,32.00064329585162,49.02965462118847,68.05495393449834
369,-45.52741981876758,57.85213013193296,48.46525438275232,80.1391454829278
370,-40.90388813089329,52.40718199412339,40.4566832420894,83.53981472963754
371,-21.493728752444024,34.94377299682276,38.0107270033293,79.59652076906745
372,-45.59386351719307,65.91175589273924,57.89827997261499,81.15336222796631
373,-35.24380000726763,44.8369774760792,29.36157889735899,79.88751625508093
374,-28.660889800280387,49.51280390456879,42.599124384069576,85.6454262857894
375,-46.872319364916024,37.56004582551045,38.067880733282614,63.051437244515256
376,-46.32710661193815,30.93946368352372,34.411106544810906,90.3853887910179
377,-25.28841159685591,32.308670413602094,38.66487828831768,68.8973513179817
378,-66.75121420556069,63.54886479401546,38.84664350548575,61.56336615561933
379,-46.80513613597334,60.90578526710463,31.9897996478361,73.29545016906131
380,-43.77427373633797,53.02021993749983,48.01130167142025,92.31806477725844
381,-47.22432203086955,65.22254093773974,40.505937695617874,83.02689797223522
382,-43.92397440849764,37.841657347985446,57.13945142848619,78.71269879544195
383,-31.514830737623853,57.626203443750924,46.109233869995215,75.4325323611609
384,-46.31435258803981,65.34712891146626,36.417373676648104,59.51839587213772
385,-32.332913025846395,23.17095010155233,23.261996539876453,51.492309967157745
386,-20.938621246663892,60.30609368458602,47.776745160772734,101.65572431597639
387,-31.404294398884435,38.80000018995472,63.96584319086133,66.3474775797124
388,-42.9075981102493,35.334656342408294,50.78849538215807,80.25847934508249
389,-14.772705533613912,0.029284335808142714,52.071562797406855,67.42628371212976
390,-46.31807599746606,43.51097336983308,59.84457117566358,89.87676974567856
391,-47.61188763404102,37.860045383633675,52.954974096729416,87.91382653941822
392,-24.817368238653692,42.610796339857316,22.298530321811384,72.15143143204554
393,-23.931161643552585,33.38737786257109,56.4483440843359,85.88926274823253
394,-31.521163430850677,52.996836198112064,70.52378582240732,66.90620795210889
395,-57.86218556516838,39.33263490747238,49.97985298065261,68.90145081910211
396,-21.975372047536002,25.228574629339334,49.0273196470067,87.63650066889888
