unit_id,FeedMoisture,ReactorPressure
148,41.65237878371625,81.2645082551989
149,61.01055592840109,89.17127881836649
150,46.77799740173516,77.90228424713558
151,46.35383815404505,75.71197934577914
152,58.59866100489116,62.33276519191513
153,61.79006245690968,65.26336465844203
154,32.51182401955932,82.43845210947056
155,67.46240678436044,81.46951474919273
156,59.62045272674589,71.20152289417393
157,47.981154883186974,66.24893001944079
158,61.41126998472033,69.57229108405737
159,53.44671357266161,95.34400734000833
160,34.82143739762445,66.5260137773161
161,46.47840296491474,66.83048712251434
162,38.82922711189095,62.82127649073694
163,52.414981680732595,66.56874036366005
164,52.20096760563014,92.00326738355922
165,61.81921735703782,68.25560291944187
166,59.614688009688486,78.45049165791463
167,32.071246541044104,90.64040184976251
168,31.457123907679346,81.68222437475717
169,64.48380109461341,72.69954992028894
170,46.72553709453891,81.9271340917859
171,48.95816185834763,68.38752994925741
172,38.2961799659866,88.41114572204374
173,61.70502827774358,66.9873573784812
174,68.70789982912683,71.32756859920751
175,44.06035820247246,100.98932933785868
176,54.33950486546457,55.955063721917064
177,42.816225999999375,87.58537866555113
178,71.63216901624656,72.0818792194095
179,58.09987163290008,81.5327436798814
180,64.41360189994582,89.89468437799539
181,43.48983564749606,83.50462068069208
182,48.3595579206683,86.74128634286528
183,52.123901777404605,67.28402692978804
184,53.8800734551654,60.59332807442479
185,50.36632266843048,83.04511952489126
186,53.03075151645706,60.333259551508405
187,67.34260503400435,96.64422470963217
188,43.50780396568963,94.16450787589365
189,49.75418150098661,65.87739718250224
190,49.3918997092646,83.78212156046322
191,67.63927163399717,83.57257292474966
192,39.672718509076404,103.64640827739481
193,37.91109725497123,81.22389159098806
194,46.5228261275572,54.04923555295571
195,18.471307325871155,62.54401047645569
196,50.394076023616776,61.5079244374426
197,33.154577458577634,99.04993726305351
198,59.2863919096442,84.4104037076484
199,61.42714950500726,84.80926464263025
200,62.96722754119794,75.29684918261263
201,62.41479066534979,70.21358661749748
202,73.34405623886158,64.67012096281962
203,67.38585550544829,69.66593258565211
204,34.63930580323317,60.75044833102084
205,46.19371573213192,104.75936749086922
206,51.15057687259771,84.9430446842685
207,44.594681233624115,74.9145129221104
208,46.967860875908045,60.92668936485078
209,79.89062652073339,75.22531190967212
210,55.32196014367253,68.65228039183123
211,55.60858695857635,74.65661021514194
212,42.06929075010752,62.15923075146601
213,48.789912633360906,92.32177215387692
214,48.68366541304784,74.09477383332737
215,53.836351162683556,61.73667098948901
216,73.47475757024729,59.820738358857724
217,25.403862280735442,87.97050540438883
218,33.669720385182224,75.22960416039282
219,64.45534080113868,89.58124286885229
220,29.222614053303626,69.5921174785852
221,55.06607112424903,60.61270792806324
222,35.087243409025646,78.13685411540052
223,39.49840820538797,67.1437726387247
224,61.81189264120172,79.5763186975497
225,50.77662177697645,101.02259692269827
226,71.35214946504873,88.98407017546509
227,47.767936579116274,82.79052750787628
228,38.86584899756581,95.11098308087675
229,64.60762259967596,65.68365890427994
230,46.86541604803584,75.75277485864025
231,36.76082916841723,91.52692601696509
232,57.570838527958465,60.96890173580282
233,76.73702627479454,67.38029589134318
234,27.339003286257324,63.46673232092227
235,79.34299591841678,84.29344472664168
236,83.51659041873421,76.83985352876932
237,54.59739737606465,90.0508858181747
238,49.80789067861297,95.56132900265561
239,47.994147591880925,81.8051628680955
240,70.05490942900032,86.97410234712555
241,26.229122432352366,63.441327191943515
242,38.46477894050622,81.36115932927476
243,51.7939101962203,81.83605772919593
244,66.31454788894088,68.53473026853943
245,55.042503272326144,69.37280827454003
246,43.70786879707639,92.74190269864637
247,45.26310256005077,70.53915809924958
248,65.83082676151527,68.64580540122884
249,35.57567295623159,66.10948668637734
250,44.78325154258191,84.49827545329768
251,64.88867790455694,71.21541621886618
252,47.910042091984245,74.53626320777796
253,56.19982540722266,84.33215808479638
254,32.839143529344874,84.86399770540987
255,47.63767563447679,97.54944758372295
256,32.42178957052433,92.35267569910255
257,62.3716437024076,98.39945465181123
258,33.90724082507997,84.9168688510853
259,73.80852923107616,66.52323308888008
260,47.91904064977173,75.16268224998375
261,62.70308133728108,78.45447556588208
262,36.18394843734035,58.771092390165485
263,48.281220160235264,58.82672879991407
264,51.13164386437517,84.87721665271994
265,38.95388679899867,66.14212040210647
266,67.41603834079906,70.57129648745816
267,44.97583311377529,68.55486543024988
268,33.31765264901745,78.40564085254582
269,50.28788109797729,82.38225535489595
270,46.74872238587042,61.40753487470246
271,42.75560583696887,58.53504333793458
272,46.96301367961983,68.33355345661022
273,54.90337285752089,82.14787615901255
274,39.47251994725282,86.92864737469021
275,54.11689442485305,52.52439802225621
276,50.08601252137143,71.01537803526325
277,56.79604459220238,80.3730179922873
278,49.83468616096802,75.80276992001173
279,45.575651882210934,80.57577284691503
280,55.56287891947625,74.07799098240609
281,49.20230127347424,76.29730995617768
282,52.27174934185111,59.76652161569787
283,64.75868111494869,87.69295979902955
284,58.48487239501585,78.45553094714788
285,53.666842424194556,76.59339219946148
286,55.1827131446248,32.83968129206341
287,70.1363957796218,87.27265883126283
288,59.62832350725345,66.17458319653034
289,64.76478465217538,59.999708120815846
290,66.5756620251148,91.04822649911804
291,46.316774089331886,91.95449456695829
292,40.6382056075909,84.93030974608064
293,42.46918980463131,87.35121908941153
294,29.217596137849313,64.01530306260896
295,51.11649318765899,76.49371420640897
296,53.89873446562874,60.677047387881416
297,52.45131355939593,102.02077776658571
298,36.96801876011476,93.26882315894967
299,45.466031939773714,56.84284969378132
300,38.2862074865448,76.12293765923442
301,32.67369481768404,86.33168572209019
302,69.77675894489107,69.60163604449559
303,46.48373867330806,63.88510304851151
304,53.85090596793077,53.0479325836643
305,37.833288112486656,83.93758434125593
306,37.87216034176182,76.27026257337236
307,61.45820761151075,76.50952581363326
308,53.47297546506348,81.10459669407994
309,73.82289321979177,59.25064233489017
310,44.44715899524363,73.37847335665583
311,27.427452721582107,71.69317377595723
312,49.47317441559227,90.13630103464676
313,47.404762453581306,83.53439301405965
314,60.035778533140984,74.35252496016466
315,13.332474584104581,55.594366873419375
316,42.131342749633546,72.82223383580512
317,66.50002801935543,94.49201525486541
318,16.2961411684581,70.9572677475116
319,30.512416297178973,61.91215029287685
320,52.794939527892886,82.72513434930465
321,73.96855278312064,83.87817425420062
322,54.07101817508605,86.90809159666769
323,57.6308502118585,72.814415410162
324,55.72503776882761,85.27571450146526
325,54.209817148241314,91.39915760200877
326,36.14852728931217,62.56158972423096
327,63.40374418995887,92.76664727666596
328,62.88463431667522,50.02477556982322
329,39.972431113522,69.10801584045709
330,70.78931989687675,44.70017246576048
331,65.60186600857816,87.644371227135
332,24.707517707977644,74.98261071178797
333,55.10949210447856,54.87613396241214
334,52.66825696402425,91.36163653537835
335,46.867374531272645,55.757546753800916
336,36.18792778100091,62.18026028094309
337,46.79545818628607,68.5348732920003
338,47.58160042060163,88.68228254819351
339,44.606352362322475,94.42972062375148
340,73.59084893385709,70.9439033413393
341,40.08219766595086,86.32268126627812
342,86.89666530401912,58.561309821624945
343,46.45770601074444,70.90278245433305
344,42.64302192787767,64.37887781242004
345,52.84469742298631,87.81737489113095
346,28.80312419312144,67.1106825027234
347,42.989550231056135,71.16421228021727
348,62.56797911436994,83.78394849429004
349,47.454510166988015,60.952715393993344
350,24.702828568156313,50.05105080163505
351,62.242580816369966,75.46800789831337
352,48.56498153221162,61.69929245837817
353,42.434603661747715,80.59680275025447
354,42.67680450714064,77.9831655164741
355,45.982712050849806,51.01673032172798
356,47.210632317794435,85.18007511014436
357,68.19495089313816,82.63324279388931
358,38.41964033911736,104.32617532121958
359,66.23304890183873,75.89255730801631
360,49.43846788697247,99.00270886148267
361,62.32204181607961,41.51529824740306
362,54.41387898099148,52.67106841106642
363,59.7247793802851,76.84395837321267
364,55.33238446147483,66.32196730919479
365,58.64598684539242,54.15130340334615
366,50.001824652735834,83.0977512802114
367,53.17428139184104,70.99087051644368
368,69.72714084112577,96.08652030640575
369,44.04062890984356,79.99808371325034
370,55.233479193289554,81.14345748757412
371,37.02391969400341,51.68963313521276
372,57.47330699776539,88.90721990914354
373,27.548419117823315,56.19617977153564
374,49.41872223948967,83.60271628829184
375,77.56334300902704,86.67411008366145
376,49.554378072278126,71.75905494081276
377,39.203499881877256,76.87505141839031
378,40.12442608326772,72.1145182569395
379,48.546503236669224,66.15301642424646
380,41.52744305683406,83.75638054306731
381,71.58580062045519,82.5883792855316
382,46.12743352164672,85.92963563855702
383,63.53236700875094,79.64966969423087
384,46.853954225577795,92.22988492264929
385,30.8757373748161,90.7725295811826
386,58.97941797878303,81.30170576901536
387,51.58126599578437,68.6314942190769
388,54.748213310375775,79.06044701931579
389,44.219813516933236,79.0381954623603
390,55.692194803608366,51.49348584633995
391,54.379075026697826,69.85104420577399
392,26.492974817382823,62.54527062878408
393,28.54514027589029,87.08875720001726
394,42.655362488165785,73.7173608838641
395,54.312556951414166,51.868136617558946
396,42.150267635593956,87.65987094736664
397,57.15980239417881,70.35649523916395
398,51.18972840093586,74.74876770866989
399,59.60376315909471,68.53272701440294
