unit_id,ConversionEfficiency,EffluentByproduct,ReactorPressure
96,-53.32007766176758,63.72674032870027,69.28216450742651
97,-36.635074134428784,40.71636299580596,76.93746917086006
98,-29.481141867656756,39.591419534444164,81.85061084658265
99,-40.82361033508209,60.2797653323118,64.01344133284007
100,-45.333760279215824,56.19956004784884,75.07671225490179
101,-36.76960267404915,31.684191461006776,77.01007904263113
102,-43.70373315783697,43.33650290833476,75.8411491757876
103,-38.11063196775095,54.8752051880644,85.92385879929896
104,-47.92301858234391,49.30272639241258,75.68695130649999
105,-55.09643557071182,64.9366830417846,73.28010824658412
106,-68.19061030751885,44.95676898205117,69.90623050619782
107,-41.37323650729577,54.042570083706266,64.33853204995205
108,-45.81902160322053,51.58291236154952,56.668732614639175
109,-50.205668952709345,42.893894003008135,54.99866611500597
110,-43.841946477772154,40.28108427629838,73.66256414936608
111,-37.3402225271328,36.054473692476286,94.54773494496216
112,-34.94897967747442,49.9854433071636,64.27164684928697
113,-51.41453855128394,59.93079213977061,74.93108173018923
114,-62.90025728555781,45.935909060141356,71.52963266493113
115,-34.7411402188883,27.972286039700414,73.20752474748093
116,-31.138755784413245,47.868903916701825,99.3891132724665
117,-27.681099314665968,31.876727032037046,77.9538065861597
118,-27.28672501475132,43.741071486807456,83.70683783630247
119,-60.55948823608242,49.7779398983392,64.49203147473392
120,-35.90202683700245,48.26177539002238,76.21932447408544
121,-49.701007140634324,49.19823048781301,75.96869164503919
122,-46.4379219983823,52.256816422901714,80.11454563583403
123,-20.683511921425712,37.633321319519624,41.27812595192023
124,-44.23541803881697,29.45557434504674,58.52735317299892
125,-53.655551273192806,53.3317470217408,79.24391858106888
126,-41.478505181504815,59.134861360350385,75.60581191858188
127,-52.62081793659832,60.141825225072736,59.55226164936558
128,-50.07437269049713,63.7704832756586,62.42092702742935
129,-30.679639776433152,60.943870396226274,100.64394000149441
130,-25.660868510022496,59.82826354847536,106.28676786358527
131,-40.087313959983014,41.46147574962793,85.22940735624823
132,-34.66250709617736,48.571325887161215,74.4294246993163
133,-62.59508903997799,49.81536340909046,85.25685079571038
134,-13.022930865196017,26.54968594810784,73.77261463959404
135,-23.101316672003104,71.06523391179232,61.749049293680706
136,-39.292365284083495,42.56780139245141,90.92496694517011
137,-53.48939220908066,41.51267155617923,73.44185405345391
138,-46.449313927179034,58.261274450349106,89.87238036949587
139,-40.70464578399685,50.57702814716383,64.49320667243968
140,-49.006067197210285,47.27220094892588,60.868920228731184
141,-37.18754376207294,47.322950861916866,94.45628215975518
142,-41.28062999268024,59.91075847958203,59.13373913051498
143,-35.11224397579042,23.762393850721192,70.71586858807346
144,-19.200406250464866,7.1881673016306,75.57944358403458
145,-50.91677891218442,67.52563312942726,76.22553208973314
146,-43.01322793411229,37.29465533371391,66.16335176836691
147,-38.688857686964155,48.31149517636386,84.91294280185816
148,-56.313488604532594,61.64363066864122,60.74705968561134
149,-59.91127263169477,35.838059810862184,64.76334911227576
150,4.61965086632004,20.63118128476495,86.58324252747653
151,-43.939249765086814,53.78047073094145,57.05561638134166
152,-56.80872674375261,38.111091003224445,63.59894779569286
153,-52.01581206279977,59.61137397971064,64.8478770122604
154,-32.25700376570925,47.442331222310294,64.60667901045801
155,-57.250830779271084,48.85522801713143,73.69157260719518
156,-44.166113753412816,43.60711196533078,77.93111959440657
157,-41.91161538437927,32.17206484376342,66.93757755166645
158,-49.11072855291793,47.44442904245852,85.58214104127178
159,-18.457186874445725,42.25382089712575,79.65076730684076
160,-46.556637355439115,63.65105970395614,71.00015919079112
161,-51.343105684993375,67.79431936635937,80.35801583065188
162,-52.10605128811258,40.610646983759075,45.103170066863996
163,-53.27766474232284,50.995674241031374,53.5126865633664
164,-39.594895898698034,47.44696286483301,89.92388320107514
165,-54.0629564806732,68.02866323353862,78.00256779043345
166,-49.45939119273475,50.72946571398531,77.57842883976355
167,-56.92268186806049,69.02603159640934,56.28349539668125
168,-40.25046687487902,68.14990926192303,66.81098409669447
169,-41.92152973801689,39.93050326812781,79.52154268411745
170,-56.066317247167916,66.52035335758484,73.07298058935197
171,-24.922447597850333,2.3716310958597546,71.70855272285742
172,-29.51287177137142,33.059501816918996,81.47249297707329
173,-10.233777089629289,40.24063062348569,98.21864498412681
174,-34.72826839301143,34.94415272513447,57.87493688942495
175,-11.101464428098334,7.156596031552841,79.01636770464445
176,-46.604873411458136,20.11588392651778,61.1733609678274
177,-36.73319836053468,47.89505638216075,96.45026491177612
178,-34.70806015802398,23.30980083242165,88.83955798781174
179,-38.04081285720668,44.06785785653191,95.03899318923472
180,-40.53075363717297,43.662786871251335,84.91805407741309
181,-54.565029458841,46.336844585827215,55.259535110870885
182,-38.27600019339248,58.56779179765785,78.00414297108121
183,-1.896461748945889,-1.4358925614840423,73.3884379506621
184,-46.69304733513365,57.595949396261325,70.49818595656086
185,-54.79871434177859,49.07667401884787,79.56686544082244
186,-15.307368433536531,21.502902960747356,84.49541067791681
187,-48.19765131703132,43.71961048846808,58.21384552978014
188,-49.49066566732172,34.97045019086345,93.77725599319601
189,-35.552567313287156,29.04735190568028,78.61528368416387
190,-45.896452697991315,70.74723571298118,76.39174124700766
191,-46.37199701253629,50.55421522045195,78.81854389504235
192,-26.412850429943074,53.84107254063726,104.32809403444213
193,-47.413730128701225,58.15618240134033,75.42099529536034
194,-49.55622001855368,47.99022831730039,76.37384340872893
195,-42.53842036252067,24.458774444598365,62.458353801047735
196,-22.38827933121961,30.16486250602721,76.85945021755973
197,-39.59541662338748,40.76334159914714,71.78272663122034
198,-61.09642524689281,58.960768360090334,69.17809088402437
199,-30.664462025124646,10.235277952070348,64.8772270765078
200,-54.62241552465548,63.83378970338201,75.8959640289371
201,-34.10567519145673,43.4599899561019,53.872785505873715
202,-25.461895979957635,48.46931752853715,79.67883686970946
203,-28.966819546843244,22.846463424305973,93.25536421427965
204,-34.60933733422481,30.02805033472125,70.38662987725586
205,-45.57439858562537,71.74208856264983,70.78527586193233
206,-20.168605633015282,51.833304913418225,77.69591328957222
207,-28.14454062415535,26.65101377400735,81.73267234183724
208,-53.03042529608808,54.164165988588216,75.86837953537537
209,-47.04667764054602,56.3839832364191,85.82100526897281
210,-62.24550896498194,49.945463022860395,101.86689032943364
211,-35.74821987243493,45.32369443419093,65.18833690108647
212,-57.508621354517516,41.58250942324585,74.21265501299712
213,-40.78722057921802,62.58071272952883,85.5594411287163
214,7.821801158788258,12.707249725263713,88.66948866703673
215,-53.872248649409265,35.03845642449528,67.19561616716418
216,-46.507582227344024,55.13286761276892,69.31560533984279
217,-29.5822471767584,64.724683725267,100.2944211956033
218,-45.08583261835265,39.00347388463641,48.80037861187965
219,-22.07017968051267,38.4401205955854,74.60366461274951
220,-45.5729108858655,49.92628981001132,72.96514902816439
221,-35.95221760084129,37.269066183169976,93.89600478458128
222,-41.36556219293323,31.15820536090563,61.47553699593943
223,-37.011918706077346,64.71138865777624,85.2182607666663
224,-2.612857683337907,6.232753140216454,80.4135591304997
225,-31.09376700052373,38.172204108945756,74.48522540583939
226,-34.837067263264096,49.774229448720575,93.12612015620209
227,-20.266563530798283,42.502630145149524,79.5353839616728
228,-52.78203236577321,41.97207621466329,78.2360189923197
229,-41.8193330462343,50.62288686151796,96.60992467383545
230,-34.568610919219694,42.444720157930135,92.50693809339113
231,-68.24946693355466,40.76396121715824,68.20209577650817
232,-30.049181140980473,32.49128723786101,82.02893965270528
233,-61.67825002598873,76.67191540876854,53.185917000818485
234,-47.882321884244654,40.385790578784054,79.68041370559844
235,-54.06042017255743,53.048424019391895,73.52842979557279
236,-29.308082377829276,39.27722627290986,72.72211186520708
237,-19.22668931586962,12.514831659501011,82.12938634666918
238,-51.35141410579335,50.167030114365645,68.95891912991156
239,-49.49333842573273,48.45662098222141,76.07070027999171
240,-34.71783831509717,44.95375511321813,82.19163637104042
241,-36.91546155408854,34.26036239463182,69.33520898570504
242,-47.70786523696643,41.64335627113447,75.50151048383749
243,-39.73436778973972,41.50247720583001,75.99245731084237
244,-31.179191109479888,4.0819527690904,71.19887234930839
245,-50.10692606628083,68.4386910391074,79.2987388532429
246,-32.32104213321499,25.241808417803956,64.64188157548939
247,-39.958870227906665,46.39962099897724,89.56466468023496
248,-13.923038990390555,47.03079647528094,92.00396453290749
249,-36.39933767819762,29.326600581740493,76.81805194505941
250,-49.60918287544103,52.87652093415372,84.52753754046469
251,-50.79488160686641,38.425613169477145,59.74764528173449
252,-41.4717120055441,42.71093326479265,86.7359787617622
253,-33.32931594590369,57.70802646394449,89.16811943618575
254,-50.29204898539053,49.86063462372164,80.08826155251852
255,-21.797830389813843,12.18438495263824,84.15034345220778
256,-22.05477498351021,22.343093106845984,89.95088796235264
257,-23.838210007202434,30.01645556384245,74.19725348762152
258,-55.44833367503227,45.13982466928497,79.73723357663762
259,-37.3866854975565,26.76879321344255,76.16379861408203
260,-40.96004593286451,41.1520778961703,66.00295678216106
261,-38.6013949251292,43.59748881297518,60.80755408201217
262,-34.07356541919635,30.329721949524195,88.83456862147723
263,-49.21798628065233,61.557399934540086,67.95725913086882
264,-46.31967835860033,50.74670132784816,83.15612382915516
265,-14.219678033362833,35.34974859056456,69.70472351414979
266,-41.016490735800055,53.711639423164556,71.98161031502828
267,-24.54090680317956,37.62489527713335,76.84862955894374
268,-56.376807743184386,39.31901755444379,66.2888027230049
269,-55.915731848415255,39.16270356489965,53.36412313191523
270,-28.05895585247749,38.23874618885047,90.0838066763762
271,-14.831286305284317,24.00037449024685,62.34270024366013
272,-42.81336441197149,47.55956083322308,71.75950552560988
273,-38.19073797722849,19.523685602069783,67.76405360414473
274,-41.20090964439997,28.2357991966993,69.08100362274565
275,-51.46607320985801,69.82480670089076,74.06503055626905
276,-53.73302816843011,12.484379626394357,59.58142362698851
277,-36.2153664079258,13.035758413758325,73.85209359460123
278,-56.96227492314196,53.22378978975341,66.31310880221461
279,-51.02241483435305,45.71472871471651,70.45655470836553
280,-46.74359443487685,31.584297256353253,67.53800716486137
281,-46.050589095153036,47.02522850995229,86.81350778977107
282,-43.1661412214801,34.872652942969914,62.58008578432149
283,-56.703821959442955,62.83225628178753,80.85184889651946
284,-58.23572354810025,44.64523664379024,64.2294286269684
285,-55.563336802002134,57.666180517387325,83.64988487110925
286,-43.64129402089955,41.24211083746353,72.60226167377127
287,-57.99952184611781,49.496587646096955,50.85503833979245
288,-22.23207907160097,48.65056782570911,71.05715916725266
289,-22.757181212729577,22.787217215945972,70.80246273040228
290,-25.077641891337464,43.79669294088623,66.14920557165516
291,-23.768295297534916,40.750469024998274,77.66735150344054
292,-43.216598928927624,40.76051182107192,79.87103602210601
293,-58.03988240334025,57.883340897164885,55.366412916430015
294,-31.634041672005402,40.40548017598704,81.12846805019926
295,-39.62748694484578,54.29404166559387,65.98717946930216
296,-36.63729893251089,32.95934574381243,64.42026211382324
297,-44.89506438870378,57.34296729367174,90.56423228742703
298,-62.058573403467435,66.49859789966577,65.92536313988096
299,-18.108208259070963,18.256231747056486,66.03468344414466
300,-14.240334276208863,54.47226172935726,87.93477502410808
301,-58.660904270759524,56.59996899900784,69.35827241885505
302,-59.08021248623014,74.07200211122242,65.88110360670892
303,-28.322960604749518,27.46483817815081,67.16405588789429
304,-43.992286698181665,62.961629226956504,74.89057457051443
305,-66.08838242088721,53.63379383195527,54.141873821091245
306,-53.37161400592244,58.84056436392046,79.53502863625435
307,-39.63043495356054,42.0897342933244,71.47172014714677
308,-44.913559814562184,48.798134425701406,61.30202461741321
309,-66.6876811151078,45.01535539851605,64.55708233169877
310,-13.263693945958966,26.60515572517056,75.16713099807082
311,-48.29205403508206,48.390990857986935,69.5224912075771
312,-42.06749792559361,33.73007050496667,71.20825898876463
313,-30.012446972681417,49.84831452361868,73.11008488875545
314,-52.10519039267144,50.12199462148455,79.32894286895288
315,-46.813982448639784,43.78397738563246,62.78445926675373
316,-41.14367418866031,48.43652173184171,59.638448635946894
317,-30.745530185321925,49.15650788861831,74.16023709986841
318,-45.73207542863022,54.59710687072096,88.12498394961999
319,-40.623920700047876,34.08877612134282,55.40157452479271
320,-35.47135101266062,29.248654311828194,57.28205425203882
321,-47.75392931553474,42.1546282508077,70.68311665714039
322,-40.53459017059377,47.89227776583099,68.66175656378157
323,-34.10764430416464,56.01254422981453,59.23690313482878
324,-42.09918197598355,40.12284893786497,61.31487385465964
325,-49.09952044630286,44.714548541113714,76.40449567340812
326,-36.92448279552001,32.639539302650945,68.49640758718927
327,-28.337354584375888,71.65608162621949,77.12422629696539
328,-55.414746712116454,53.397206019008124,81.99715126303072
329,-46.087713280187174,31.504097067412232,64.70660187890824
330,-35.97704673663643,34.60280333757837,79.50199627254247
331,-20.51001410541619,35.36815725596497,65.67130800935094
332,-44.250739509210426,42.89189600088769,55.776331932829436
333,-36.12809922259369,42.84567435856384,61.27923816392176
334,-46.09292003106217,39.32067497698998,61.39563688109994
335,-32.8322098694786,35.320260241483425,73.82815383080367
336,-58.33582891102289,74.55529207515502,65.64778333349935
337,-61.65436932790572,61.222981408097695,69.49382591927215
338,-49.085072899616115,52.29167980758838,78.72725852462641
339,-48.24200320710618,42.699346209795536,74.92017954414563
340,-31.712492059404806,35.88299001072927,76.7897038685769
341,-29.689067696546818,7.459326376680464,83.72284563222325
342,-48.454284936362384,49.395956214673525,77.09287491386124
343,-56.780793397756355,47.68439838464036,75.62613225446846
344,-40.38307258481135,50.6630247860315,63.640925999957375
345,-53.62990159995575,59.126444564414584,58.133135606944165
346,-48.16663926217307,66.66219431082331,73.07125018774504
347,-30.791359032870023,19.918881385841775,79.15362210279046
348,-19.08535779250164,30.362355657451044,85.94780458452442
349,-39.03141883008097,43.862890970599025,85.51156722868112
350,1.9750036445134416,26.12571934130905,55.302909474625004
351,-53.054399337867004,65.58492567973944,71.9519631945949
352,-44.713648441992845,67.37260475895326,73.13844018630026
353,-49.26040192612374,53.320265213034205,73.07486732010976
354,-45.89536216543543,42.92378596054347,72.65401403261909
355,-37.776786007037906,54.32464759531767,54.493693267774475
356,-42.3036072335114,50.99693138498934,67.73067127905993
357,-48.54258810465343,57.406455379358384,78.18298353305045
358,-44.20394393552386,45.29273716659839,80.63931375088994
359,-35.04832846238527,55.696101181327556,77.76540653090866
360,-31.718020743934467,54.89435345688319,84.71076874016171
361,-15.431857724006562,16.0017087304994,75.27331557582096
362,-64.74383128650975,62.91156034597653,82.16527357278518
363,-49.48632264349205,40.139231769061304,84.45037513985815
364,-31.992064624491938,34.79674581962967,87.20846600586958
365,-32.19739257195844,38.70982471417538,60.66204673097076
366,-24.745468077973108,14.905506886413514,73.56235834120295
367,-36.549475272560166,44.162069124007076,89.95532544816345
368,-37.8106085254,41.848878752730485,91.25041020769169
369,-13.647093550863854,34.081513480772315,95.21798945970274
370,-37.694757668360616,46.34140418281186,92.7139762225036
371,-49.558120905781145,55.872777458366784,50.93745946293601
372,-42.75171012382929,63.57894275025353,68.32750364308436
373,-63.99429081978941,63.42227136111528,65.86164827331962
374,4.43644024588243,19.2963540791138,77.0578672982025
375,-39.322758188540696,49.7698921205083,80.85536935987149
376,-49.21745503107222,59.2456033685028,70.28167472481967
377,-30.943225100005,72.12827682176675,100.48913912724838
378,-50.21664809403169,39.102330423890876,72.79403188098254
379,-40.331887006721935,65.04533680276731,78.07346774129623
380,-6.802795756049221,16.72667065599888,87.4052857256367
381,-49.870964455706094,61.57862786157002,77.30232665971195
382,-22.752348047350438,35.000036743147966,71.77057294283246
383,-25.295602492522058,42.83096962359265,74.57689184937037
384,-49.60523280579216,32.75847599824505,72.80214806873818
385,-27.105208206343004,39.86604209605554,82.85828042601729
386,-50.64462975950609,73.66518255520899,67.63000270442437
387,-50.04348154632521,26.957656568319287,61.19336438117281
388,-53.938831340851216,41.22184274349454,67.12238319408804
389,-53.13661853414545,60.94894996268926,77.67234433592209
390,-25.132846583446455,-0.45333982359212044,78.00939157344126
391,-33.09613583474715,59.849444122207174,84.00981403716773
392,-45.1013303177966,48.40416684300145,65.27361449864598
393,-31.0931918091883,34.16067289486141,89.32806289802554
394,-34.219630981073124,34.48043615859889,69.75622777538689
395,-41.22303540525343,49.383757576955304,69.08906255099232
396,-42.16017932974088,35.911220826902046,89.60048914206739
397,-61.43685459202171,54.537787756873264,97.95520809246227
398,-57.46593046405587,65.82898464035421,96.7825213207049
399,-42.26560269520706,39.2224663539489,96.28048618986085
