unit_id,WaterClarityScore,ResidualChlorine,MetalColorimetry,do_LineFlushRate
49,25.758275191872812,95.64449080351558,-3.7218866204756917,10.0
50,30.43631449850537,75.43126283518626,9.220539840873764,10.0
51,18.479425878879482,62.75741350631119,14.4242721480991,10.0
52,23.701076722016793,68.67889477357338,-6.311432617303412,10.0
53,29.409498457689203,66.73872170418107,6.404286957559935,10.0
54,23.44825318805391,85.87380744955848,14.950113874073523,10.0
55,22.995900862115455,85.36335620298613,6.065307203531761,10.0
56,29.573373767021074,85.41908631610661,14.447117645076558,10.0
57,18.928520000031504,62.78251756661059,21.031581444893042,10.0
58,26.18563739969147,82.92263862284531,5.988507848833698,10.0
59,24.067197467998195,83.51333219362012,11.023254447120623,10.0
60,19.200894804622315,66.81837262334714,7.770952725566453,10.0
61,23.302867377058444,59.318455085356746,15.830920571823958,10.0
62,22.558584987375962,75.2678558951136,7.640939148440412,10.0
63,17.386639394141262,52.07130561927349,7.534449247765261,10.0
64,28.35889290253753,74.11218623618915,23.99480596999525,10.0
65,27.99323078093001,77.0620650957591,-0.2253871447852447,10.0
66,29.572125715930284,89.49142222489427,4.325414247440656,10.0
67,23.07413104947335,69.43692845957457,13.038693564384243,10.0
68,31.377242947841385,84.67304728822198,4.9275080567372935,10.0
69,30.087830424532726,83.12250255980281,9.763646730679937,10.0
70,20.580576582977926,84.22170983257307,10.135318720721932,10.0
71,29.544929770778914,88.81883934442273,9.771597266797482,10.0
72,18.00674990480514,54.01622265709143,22.145830162314603,10.0
73,29.347051004824515,71.2920212645919,11.448339922503274,10.0
74,21.46039523046199,58.342506192457606,32.5399450670825,10.0
75,28.058692868675653,75.4214913046609,2.616637003893606,10.0
76,18.97799551214798,74.60568234875618,12.273575920465287,10.0
77,21.919770751887242,86.9774648974798,20.8637952290933,10.0
78,23.5012558781133,86.72371007547414,9.634163639423733,10.0
79,25.64108975713171,72.23919725493381,3.995557897734008,10.0
80,25.171060273754474,68.88676747501516,14.425790053826466,10.0
81,27.680997843017465,75.03843030382137,14.916415348618596,10.0
82,20.600091305278713,69.65731724473106,10.615955709080783,10.0
83,18.266594951622967,72.45714997381127,13.022655919821261,10.0
84,22.491350988738137,87.87974391453592,24.905011861961142,10.0
85,15.313381526999137,56.545154211171884,6.442136933925131,10.0
86,24.37857764316881,70.3166096712573,3.4774052941611586,10.0
87,23.24069414735197,77.22412204543274,11.316559758053025,10.0
88,27.3899587761461,70.7594980640976,6.052383545137245,10.0
89,25.644610470858698,79.5615320825794,-2.757029172577143,10.0
90,24.540802821779316,68.46263674425519,4.623376406600824,10.0
91,17.14589804115581,69.2013493470878,15.04282525433156,10.0
92,24.51823829669074,79.64134013052887,2.252635683796287,10.0
93,13.122739012387987,54.19626966449858,5.996146216979544,10.0
94,21.661974091891555,80.00883734789254,14.304324413957326,10.0
95,19.051211960938183,68.66542408929536,9.589767350017194,10.0
96,26.913707371955926,96.483247004567,12.881120899689682,10.0
97,17.92836491861386,67.20472820328277,17.447671718786424,10.0
98,25.215746438947626,68.49524518643345,25.015850337272326,10.0
99,24.116520689675326,71.31782232356738,12.61425778068564,10.0
100,18.996494013038145,67.04239653203125,-3.0106188687426148,10.0
101,19.382658134496438,83.99384354109195,-3.501524904570898,10.0
102,21.285429523766645,61.04747603590646,11.108186003705779,10.0
103,20.095170909845862,68.8652770167419,3.373094372617695,10.0
104,24.186431739323847,77.16740291250095,13.762568852220063,10.0
105,27.658908605495775,81.14085186170331,11.314153210726532,10.0
106,24.28141287613298,86.63771580827454,0.5335769387273857,10.0
107,21.22364820795227,75.65796287453819,8.240208575487957,10.0
108,26.096406905998077,92.07693540793767,6.0590614002563115,10.0
109,26.34256130090199,85.48448732444338,24.615685308966587,10.0
110,17.130726148856226,81.40868556496557,9.38947876539217,10.0
111,31.88102394048135,85.18091901330038,0.6238437321700925,10.0
112,27.21649404317471,69.69511933126672,7.8572639862908416,10.0
113,26.286417165443314,79.07764540069519,-6.217566641175296,10.0
114,26.666513779347845,101.41615729788141,5.804910328093479,10.0
115,37.27663436679215,90.2002686938589,5.721432991515206,10.0
116,19.281455402373304,62.42058031577986,27.66397809061117,10.0
117,24.392190415204784,74.9644248488736,22.94102401441667,10.0
118,25.144429208440304,59.243189061325964,24.2256016312163,10.0
119,21.124072555461787,61.16219402297036,2.48208135108293,10.0
120,23.38357211323987,73.85180969579456,9.830587453887333,10.0
121,16.572729924054535,63.644241812704884,7.97574537928301,10.0
122,20.790956125171856,76.491995692029,14.756018724254197,10.0
123,18.744351364013237,72.84581564379367,14.186822554751265,10.0
124,15.634999056171951,79.93810981030849,21.980497040838856,10.0
125,23.51300757422578,67.83806314429661,25.280658304748403,10.0
126,14.545658544285587,64.11163698217936,19.320852629125472,10.0
127,25.584367793888863,85.9965783009517,18.173236563080987,10.0
128,23.51167048615805,77.97099724868391,12.35916262068474,10.0
129,29.567729066969907,91.11362743729829,15.103316825467534,10.0
130,26.274444365468923,81.64002462532355,20.697747334833636,10.0
131,20.373028049937954,61.338985906960346,28.64671039012576,10.0
132,21.371783989106664,60.484361608006154,5.792449631467794,10.0
133,18.022697054827795,70.36305992404597,1.1205600265128517,10.0
134,22.962795793811946,81.91469738306931,9.814360075482123,10.0
135,23.42983317774829,75.49264049944436,2.0802224304809105,10.0
136,22.38282008311338,72.00434201639256,12.169610953112342,10.0
137,25.98425574004409,93.3339753938313,14.957910490778392,10.0
138,16.652694129321095,51.59523130226473,13.96072690005595,10.0
139,25.35193487713168,77.90290013872956,-1.7924818331082815,10.0
140,21.543711175027923,87.69102786840135,15.671595647778844,10.0
141,21.650947192717748,74.51292462555399,15.254721876655331,10.0
142,28.75580885377096,97.11616337150932,2.0068145184267205,10.0
143,15.607047168992768,59.18072772042323,3.769151804724392,10.0
144,20.255237533460466,62.43485348567885,18.550907265120664,10.0
145,26.970129025975332,73.99277758428804,6.914456238665297,10.0
146,26.029637879852988,95.23315813004206,7.6942997595316225,10.0
147,28.16055809444114,74.96731758759378,4.7457348096108145,10.0
148,20.12947539129225,77.24046967938186,4.637736254252483,10.0
149,29.45682812650549,79.57620527563057,11.765383721693855,10.0
150,15.900008183658082,58.9636228276104,0.5411310657716939,10.0
151,25.70742817316667,76.14333773692273,24.438375652723508,10.0
152,22.56166940751907,89.37300167555537,18.007502208824366,10.0
153,25.647745363493126,60.820947797161395,-0.5828279550379083,10.0
154,31.904277235143127,79.08072795439118,12.710048389125301,10.0
155,30.156271459255176,84.91687887545666,0.18348780561219868,10.0
156,18.55947039450409,80.7776071679598,26.408644860655308,10.0
157,27.742963997477133,70.3933572054371,15.080377867607533,10.0
158,28.279895024216763,79.79572051146597,14.025543800977763,10.0
159,27.75843646214703,82.48876846150671,23.85472336881068,10.0
160,27.049195090084233,80.51135688629874,13.827601788422175,10.0
161,19.835838522330928,63.443056100700865,-2.4700659392163526,10.0
162,23.15452057302878,77.34782624204007,5.116575178984721,10.0
163,24.298461732479556,72.27758298683418,9.44606819229713,10.0
164,28.198020948338716,81.11420162560631,10.008843895094289,10.0
165,23.736967557659202,67.48041768902614,13.476091667278592,10.0
166,17.057319661620927,64.38031443932113,16.75471628074149,10.0
167,22.913487542379148,68.33918203690936,5.753337947298256,10.0
168,18.797667764507928,72.1678455141194,4.405040858204844,10.0
169,23.33233234759884,83.01527422733825,20.396266801193356,10.0
170,27.015467215367778,74.38446418505302,-1.3083455632262169,10.0
171,29.007052672069268,91.05685347456584,20.37896537734381,10.0
172,24.918105125167365,70.53207013335094,27.319286277969404,10.0
173,22.27455144004113,66.98254572019573,3.5786128840442117,10.0
174,27.010167040762784,80.97150835152615,16.121936491112514,10.0
175,22.25224159804665,87.45764943566743,16.806833997799416,10.0
176,23.739137432718316,80.84855013978081,17.958635222142163,10.0
177,20.209221627841853,66.9705122367432,5.366348223299503,10.0
178,23.04180531783706,74.30221870661492,13.929065145728533,10.0
179,22.220549192011838,79.36237791001142,21.524554308018494,10.0
180,32.19436354042921,89.13132734207679,8.558186417842123,10.0
181,23.87674685130283,66.51599302517506,23.690433070956797,10.0
182,31.851213854435095,83.05738407178573,10.033248659851726,10.0
183,20.268299891334124,80.8568529832973,8.61982159797544,10.0
184,26.50595789689821,69.04086206497865,14.95615258409051,10.0
185,18.95239356834231,65.99921409821377,0.20176676216032696,10.0
186,32.818562709189216,103.58117684200548,1.2776471401915384,10.0
187,18.148213673068362,69.80529161276543,12.98757660873116,10.0
188,17.989607518695486,73.8825209316133,-1.3357890939931156,10.0
189,31.860439411680563,86.56595671990038,21.62732944344097,10.0
190,24.220047821391532,88.03745455940408,7.027826707280667,10.0
191,27.825655106616193,84.65617685513898,4.24394668107951,10.0
192,23.339048782780637,79.33522210432375,11.705005211846348,10.0
193,23.19733253989837,79.56596394987154,-7.0454910477347426,10.0
194,23.294409991649882,66.9500306008054,8.131277164614984,10.0
195,19.633070171505263,72.07615148397147,12.81360895626597,10.0
196,17.61818343436995,62.25018832451617,11.315656732910144,10.0
197,20.163139225410724,76.06225360182732,22.59050185980349,10.0
198,28.06654022881041,78.61546839620104,22.298098341728164,10.0
199,21.872455508521654,69.25548032827507,9.109515528415816,10.0
200,15.198697456850082,55.961852266217,14.156491187919746,10.0
201,23.537555200742474,79.62559445284695,16.558027970697548,10.0
202,20.920200553201724,72.3555942909795,10.870072003300873,10.0
203,19.084815200378753,85.35542985556155,13.739587907369948,10.0
204,25.913669107058187,76.37347792199344,-0.06555661165799798,10.0
205,23.20662088458232,64.54076431545055,7.260600007788057,10.0
206,20.163769520377258,76.03889010377279,17.78985235889213,10.0
207,22.096288570152183,66.5900326918607,15.983331770412992,10.0
208,16.949591367643364,65.01928646149833,0.35668359068802147,10.0
209,21.227644104331326,68.13899972749398,27.09884439228043,10.0
210,17.42342780010113,61.89029702646048,0.6469240341944218,10.0
211,27.82253690043193,74.26470201654585,6.940473139686386,10.0
212,27.90343733143201,82.70989012036151,12.484089046544561,10.0
213,20.672636850914888,72.28742055417914,8.924343250568334,10.0
214,19.836193939734674,73.07924665711167,11.539428349884577,10.0
215,23.581691161862757,73.63731035525699,-6.172334569537522,10.0
216,13.541250194387192,77.65775007312047,12.86809413110409,10.0
217,20.938763416388834,63.967790861523284,18.68673236042811,10.0
218,19.404228454723075,72.51973444946742,13.862551812639964,10.0
219,19.598006263557764,68.99352413356242,6.107428846776702,10.0
220,30.202450566421206,81.58861660519706,17.470780684639266,10.0
221,32.687050657129305,72.84202346260204,7.33854414277742,10.0
222,28.454697866131486,74.30751617723914,5.429224998914674,10.0
223,15.793582956226464,62.12443787075302,10.454125241764393,10.0
224,23.097401805285955,63.754795944763856,9.424830923294978,10.0
225,29.067238740446527,79.62789089647974,-5.1015666302924405,10.0
226,19.222063746006917,76.00413030587424,8.689738932538212,10.0
227,25.81808711102772,65.99499327122936,20.45387060917834,10.0
228,21.02147196401007,64.60693518236664,5.32172721066564,10.0
229,20.98651589831226,72.16133798441567,19.891060946196788,10.0
230,24.083536012447055,65.58484301933557,14.195159483593134,10.0
231,20.840372649485758,90.73738945020816,14.146406624206607,10.0
232,24.096261814416817,83.29363362262144,14.752805876526331,10.0
233,18.90903124442736,58.47006323308963,13.633645859759781,10.0
234,28.76205043736839,95.03816869111716,7.8784275924369505,10.0
235,21.332305814775395,62.913614785709164,16.466704362846837,10.0
236,24.784116262073624,81.14852106669271,-6.3886538910145205,10.0
237,20.41449055553679,88.16856413277897,3.2709792874978323,10.0
238,26.626408076550725,70.63992158025371,4.35557998843843,10.0
239,17.420026904078973,67.29511236211134,8.789619909207358,10.0
240,23.627184758791028,78.13760897291162,12.68646946500426,10.0
241,23.506393530703996,98.89594873670896,2.8376496754878424,10.0
242,24.436265757526325,76.04886257577269,15.682899055512976,10.0
243,23.810727695436526,81.351787243848,18.125279669587833,10.0
244,18.11414945714389,75.67245576959424,3.9206610035090863,10.0
245,22.33622162888401,89.32142182458647,21.784171651673255,10.0
246,27.15617705021385,88.85053244433051,2.870526092498576,10.0
247,18.85929361326756,66.07677708974884,0.9905913227270897,10.0
248,25.642717022902794,73.66110750687848,9.60266539180405,10.0
249,12.972913897615953,67.9701251692571,15.462344931002749,10.0
250,32.173978186858776,88.0074080025013,13.009066139324307,10.0
251,17.478688619015063,51.11772619886451,15.239790192457956,10.0
252,16.242778869216856,73.20386950315498,12.13135425448228,10.0
253,34.57318165022432,88.35096741002181,19.991598126083574,10.0
254,25.62883155865438,82.35957243508201,17.62524697478409,10.0
255,18.676142846700106,67.51643754884724,-3.9996081165994593,10.0
256,25.824778288626316,74.63606923143169,1.872609962999963,10.0
257,17.919314333311913,55.93157557222534,11.248559896105345,10.0
258,11.896425433430172,61.55117349266109,6.34848355327337,10.0
259,27.768568184915676,78.15941106060524,21.32333276932036,10.0
260,18.649469834167803,69.74891598085293,2.142248902299505,10.0
261,22.855010894016207,74.68413644203436,22.00048717267139,10.0
262,21.153136284413815,55.856073134227124,5.287132767424336,10.0
263,29.33188338901677,96.67770293080575,6.316854005216235,10.0
264,25.16688791337274,87.89377185333028,12.78250367229259,10.0
265,22.619468574214924,78.09697577805511,5.686283315828378,10.0
266,22.452573145292767,73.19686824263472,0.9366356488421967,10.0
267,22.36037086032346,67.50903773327369,23.660788319446915,10.0
268,26.817045624000787,67.68156439923798,11.760026841775261,10.0
269,25.124599754598993,71.5563966874895,13.461107407067361,10.0
270,27.34252517788991,81.41306653920569,13.863863413673663,10.0
271,30.863880662085272,74.89213082833287,3.607858035441388,10.0
272,21.841092121842603,68.76952294225856,7.000696670538454,10.0
273,18.75125977891832,71.97194944704037,28.774648246041963,10.0
274,33.17226444407871,79.28244701258328,14.128299345794076,10.0
275,15.683438530836801,53.64948779264733,13.635271965571972,10.0
276,21.123682083199824,73.7914404381996,19.84335118084072,10.0
277,33.1947358168672,91.9203281627418,17.85847343547051,10.0
278,25.538237199682275,79.93370667974122,2.7130614627587173,10.0
279,21.547039363533496,60.98118022318763,3.7677859414715362,10.0
280,27.772837607854214,86.232670580774,-0.49597063432880617,10.0
281,27.43053362293894,81.90395292710859,19.842328251076086,10.0
282,23.249011212405104,53.311098201895035,17.877173095538723,10.0
283,28.25525076209277,86.90970077656856,18.72674138801746,10.0
284,18.39173326488461,67.12221625909092,11.68298049871837,10.0
285,23.067805961176173,79.727347517081,6.895120315094188,10.0
286,34.12673936879547,83.04258132194629,7.521887462809488,10.0
287,24.9986794059852,69.71608972796781,16.7685547061186,10.0
288,29.946004855520755,106.00245623342084,3.585295743767791,10.0
289,21.53230864145341,79.17943624341713,-2.6654318731445947,10.0
290,28.961410053906846,82.71536495445656,16.946038785156123,10.0
291,8.687621420398367,41.24687183237985,27.57764773366131,10.0
292,25.836809966345704,78.67590035278741,3.8371346294449307,10.0
293,20.575458566418675,69.30929019358015,5.42330238639387,10.0
294,15.601694311241651,70.10951371352418,9.798819535694683,10.0
295,32.00264863397027,97.25926406223505,23.892199277280227,10.0
296,18.63557711816038,54.99231494189059,21.413837958042976,10.0
297,24.151614104381007,63.50657833694508,29.071899583572616,10.0
298,25.252922393507163,79.73569814984569,6.4916125851944955,10.0
299,35.04480706332529,100.64173180026143,23.69350068096161,10.0
300,25.13446238064579,80.69396209600458,11.909071736781861,10.0
301,16.559102122382196,57.58782732375084,19.508399396280268,10.0
302,20.288608639554266,73.87673687551157,9.892659166972088,10.0
303,28.089234090204414,94.75133634553977,20.667987182086563,10.0
304,23.865036584531058,62.141205596948105,6.1221550240118,10.0
305,23.426432233131784,83.48104928419947,3.6456837655340504,10.0
306,16.612030280665614,75.66473765167753,5.087340326714142,10.0
307,28.183175124330255,89.45490095130337,7.426020465053651,10.0
308,26.75580444411686,91.55857654825566,17.390589320390607,10.0
309,23.790819659338048,80.68873015187854,19.189727861950367,10.0
310,23.25949455553225,72.14322944752982,0.45641146663728627,10.0
311,23.99137111306499,71.54442112638468,26.703519525508952,10.0
312,25.795307370843197,95.75067608342749,16.235214683028072,10.0
313,23.454998362959095,84.29231869215509,13.340499567244693,10.0
314,21.50934617592763,75.48771578950497,4.02214229925224,10.0
315,23.4246932063113,68.86884253102002,17.535347286879666,10.0
316,22.23778189663133,80.75558469517078,9.332076155317951,10.0
317,25.51390255613434,80.15235909663856,0.9265837982464511,10.0
318,18.438986673692998,61.18634185737052,10.9957747327498,10.0
319,16.020409914438055,59.83498402572811,-2.5827563067092694,10.0
320,19.80256282841332,78.36068252336402,6.506959269248718,10.0
321,30.779747058397458,70.84869736931715,16.342566806217047,10.0
322,25.42312903006501,66.20392220160167,-0.5822194844544288,10.0
323,20.701414789268938,75.04651549612336,20.358097646576887,10.0
324,26.38222805507986,65.24811995252907,2.7339325827634218,10.0
325,24.8799219520986,94.94298657600777,7.3256626877409525,10.0
326,15.265757946474553,64.34968770056214,11.079087857630636,10.0
327,16.108490515720668,65.02971398615799,11.552702863925832,10.0
328,26.984425170441945,71.74844523899532,10.116799490373602,10.0
329,17.992645678743646,70.03580493620349,20.973488210915306,10.0
330,32.627593567797064,91.7374672546927,5.335875809733206,10.0
331,24.981250629101794,78.45560971399658,19.580639403908656,10.0
332,19.277646743869514,58.44808810867698,2.515572533899224,10.0
333,27.17488793244474,86.7666904260471,8.197312641345103,10.0
334,25.62820602443328,68.70609009063953,16.30449780698236,10.0
335,21.731852465881992,93.62844249170213,24.894069802006417,10.0
336,22.622190922678666,87.01867822300224,6.330672486449237,10.0
337,28.660765029537046,78.46582421099635,18.628627943716722,10.0
338,31.752595886184633,77.97658914799932,9.950283387743973,10.0
339,21.366858853908866,73.77174237028179,17.186755706704666,10.0
340,23.48809131468749,69.7567952457331,32.82498784959388,10.0
341,18.103493276149614,72.25489253067462,1.355095907655036,10.0
342,26.050134722230165,75.97518248784989,22.55886882320598,10.0
343,31.021253862332028,80.3474464057934,1.7084516759041106,10.0
344,28.7123900177576,66.85642247134099,13.143236086346956,10.0
345,28.720020607013737,72.22148463924736,10.840787424710962,10.0
346,26.73503970546652,83.94754153009264,13.682017830517363,10.0
347,19.058064407401385,67.73453049793977,22.84310363651796,10.0
348,18.04587318154366,73.45058261396117,9.591369773947127,10.0
349,11.263950128700097,37.84960820795858,18.98523875958763,10.0
350,25.86680465994206,97.74186945593983,-0.7908664189897365,10.0
351,20.861889880340616,74.41217948980187,17.44749014304357,10.0
352,28.39132810108447,74.16823591724179,16.695453459494118,10.0
353,25.159115450095694,69.63617659163252,11.102225301573316,10.0
354,21.013690940272618,69.79117838861956,11.325073099084507,10.0
355,24.174848774078914,80.70645926407674,-0.7157697741777511,10.0
356,29.89661556654665,93.93808800204225,9.939966640958822,10.0
357,30.244898114766084,95.30890963403725,17.778549567676283,10.0
358,20.278345298099076,73.8478831998953,11.984378953447347,10.0
359,26.4297582933072,81.73811538475971,17.46422963438294,10.0
360,17.663303186012428,60.46115404787576,12.902801731477082,10.0
361,18.823484926907728,71.09460539061561,10.91076146564329,10.0
362,34.74712076748163,86.49054052667009,2.183623398996925,10.0
363,16.881330941928862,52.61330942757807,7.679504908922183,10.0
364,23.62342284407178,70.09928653267166,15.331575907521781,10.0
365,18.649085589897492,50.01051821411285,20.500728381196666,10.0
366,11.475383510523546,44.282814507934695,16.543263432718398,10.0
367,25.05385515913494,77.77510331044266,21.542529658812395,10.0
368,18.94641856437287,58.98344706618392,26.41255708474367,10.0
369,29.04238531510527,80.30146064381798,28.781775481867783,10.0
370,15.600419402964638,68.4544076300454,14.904221559097603,10.0
371,25.266260558026058,85.36777586441994,3.5934665903886183,10.0
372,32.538949224933965,98.16066019503465,5.042100706516775,10.0
373,21.861210993791033,80.33302492744703,13.140002736486784,10.0
374,22.02969474460067,79.28855089719887,9.622625437197792,10.0
375,20.329250538334698,58.97824360331533,4.411118237197075,10.0
376,16.735906640825004,70.77425020016368,8.422873968016322,10.0
377,28.95031145392456,76.50523623831204,21.016472108355266,10.0
378,23.033886331312114,77.49565476126982,-1.1065059919697298,10.0
379,24.135391627842594,82.18380766260087,28.985334145608974,10.0
380,26.091983277338272,76.09355042124143,15.365429356466226,10.0
381,27.933209531500488,82.31830005568808,-3.0255808690670403,10.0
382,18.166422633371578,73.77869821836471,7.716206340679243,10.0
383,18.294732073140977,73.25968404467203,15.676041180171898,10.0
384,22.306910623275353,67.78917770686887,24.40313853406784,10.0
385,29.002170737508077,85.0698285254727,12.879540672296613,10.0
386,30.09690858168292,84.08025528619298,13.776667672606877,10.0
387,20.59386599161283,70.8753980427419,7.261796275050948,10.0
388,19.36702557967936,68.9517475307413,11.47145247598945,10.0
389,30.540022021818256,84.62516110745068,13.056382266145643,10.0
390,20.9541297105394,70.14404413275142,24.296421909625266,10.0
391,28.07370991629276,89.12436019150229,8.4819102737338,10.0
392,18.817229235618246,73.62770364268013,19.22067723326058,10.0
393,30.797079274226,69.5057917921943,25.67863238694421,10.0
394,23.587741000559625,67.28714291940597,8.86460363814684,10.0
395,21.92192043107663,80.11935700557379,9.838516239309605,10.0
396,13.12555559304876,31.28577297087476,7.40722487788546,10.0
397,28.654409560645924,79.09126300960298,10.844263356738544,10.0
398,18.953787318956085,62.29733625564803,8.896022612767586,10.0
399,21.50181749864786,68.81528966992012,5.459236574018771,10.0
