unit_id,ProductTiter,DissolvedOxygen,ViableCellDensity,Temperature,pH
56,19.19689129697067,63.37495370244893,57.270882734989094,48.12310751383978,73.33780632635676
57,22.507384635876633,56.79997354219085,53.399950355770244,44.42202602766214,67.44550070014408
58,15.994179242126636,72.2176991529041,71.53590766235737,47.04202956331353,33.857582640800665
59,22.580058010686823,77.56585091050904,86.34574863663644,59.78218370770743,31.596511459511166
60,26.834221002317527,67.21247240763087,73.01536802070453,49.41919079418231,54.34463616940532
61,23.153209015622423,89.73860381566035,86.34235163373376,62.40810918437947,73.80023052359202
62,27.76151778727425,93.60850532044458,95.14016215022544,63.330746646530045,55.64122749578825
63,21.592342341302697,82.15030513381713,86.81666524340737,48.541541534214204,40.021266541757086
64,21.246869378144893,77.50175345025056,76.28402115262806,60.84052786664614,32.826800174069284
65,21.65134635865962,69.82035538893014,70.57290610824094,52.77445961316505,38.34162471733057
66,18.065882705088754,80.14640782052378,72.72428621332921,39.88088518140266,57.30042616324844
67,23.96252007288734,89.74083012812369,87.06748666609734,41.13474095471754,65.01064605566444
68,18.009229802263796,62.450189830306996,68.57435866208863,37.911776017238275,48.673235772585365
69,13.748180092821752,55.08632701330161,53.46014191889652,46.10334916770205,52.48705450985912
70,25.1325899633959,72.28614236232083,72.33607818878198,41.997879988878665,40.375395942718946
71,19.669264279267228,61.621622162316164,53.95377395063153,66.90284435698143,57.22947797338029
72,15.664865468285377,68.17669646181474,61.127176744584865,37.38074179503009,39.429655914645096
73,16.656104874710678,84.83685755680096,79.39594141505115,45.663699922835825,45.81889169108179
74,26.665763404716458,77.9850021468826,82.50586445463631,31.60416451768158,40.94258975060124
75,26.09587147492821,90.4659153825577,78.39630438597482,34.98305089607416,35.13528715508753
76,19.201160693595515,67.81532563693175,71.13048788824182,57.591292456553475,52.92719413303221
77,17.031379720109854,77.66613881705352,79.85733912377515,55.25107684432792,34.84091310538861
78,18.16096431932214,55.75851936972801,57.95299890678548,48.91493626530803,46.77824999930881
79,24.700134115258834,75.91307994678967,78.56730624025288,48.74086630939045,65.94271277884616
80,16.568230442682918,65.78522984522637,59.475108641168276,37.067624887493295,65.33836359296586
81,25.842853079623783,78.20736316683427,75.29880211440575,39.001228818372525,41.17170459833369
82,25.04083961257883,63.13590566910574,72.47720938374108,43.901830024656576,47.363004504560635
83,21.722333833264884,76.73085401693818,73.63090167977509,20.638942758143983,41.00241146971574
84,23.08640734763076,86.62079951360005,81.45405721397731,45.95390717927478,54.04091968359246
85,22.6311999413991,66.01755507699022,62.09418920534574,50.428260529393874,58.30806005278177
86,25.217027724432796,101.85830276217469,98.67215112256356,41.4957690848106,54.746883397467705
87,27.637267486012867,67.10057530316212,72.68987054277804,56.264291941365265,40.10676135859239
88,19.52898876260507,62.74118261712151,54.04064446091889,46.95069372811608,55.77915985276471
89,23.652965976518136,88.45258003364982,93.11520269642736,37.33462415476317,43.64571791079389
90,18.42648878461503,70.12287969247119,66.00109666139599,60.837463140188476,40.19563509526341
91,23.424017586412393,103.18321153256781,104.3235068115488,69.924139893603,48.20828411619248
92,23.309937039686282,73.03561474988138,64.04534063780235,57.26998825261556,78.09081568379645
93,24.08466552726253,73.98007700314972,71.20236192481875,35.74105956715445,55.83957371216924
94,23.64400183737355,89.40404465259334,97.40710036019703,37.25000067419539,51.943200249113545
95,18.539763468731593,69.14635144527293,65.64288506012038,55.404679355421266,40.8038393957468
96,21.282495988760694,67.91915461305258,64.2599534732481,56.210833665528014,42.74397348911665
97,22.43022896198258,63.59322004143373,67.58676239492947,82.52929359883295,51.90969832604863
98,22.553547293027712,84.31767417283602,78.17907144575615,51.33310911796219,64.60997659167738
99,19.317888900898545,80.31692876408786,83.45500736119556,50.552488132516345,48.628929333838826
100,27.437527187067445,89.1105781797758,87.85427104111612,73.41485608980928,40.40368349716183
101,21.3678610629749,60.354957516224054,61.74113873691915,45.55946202878689,63.325738141226594
102,20.228105201527832,61.20903385128452,52.227141151020604,33.73351324470815,44.5366872389126
103,14.778171248206407,64.82065304344843,61.1082568026006,43.0728720862046,40.33286045067025
104,25.888735709782885,82.42254475120053,77.65301231454168,42.25924678119272,49.23345233575826
105,18.406736572682473,72.03243055477047,72.21411015795557,45.60086641891802,62.51955763673028
106,31.290857811766948,81.01213441950402,93.9808138715053,24.87307383757445,46.29626764830218
107,19.576636133320516,53.704890881436654,61.572424995007104,48.203384277875365,53.34962029252657
108,18.319181647138972,76.00377918341702,80.44432724856027,42.494671574601234,28.708592548259457
109,21.680299447479822,61.42474965774904,61.461109190788314,50.29608111991442,56.81561696744744
110,23.790501870623395,72.7927220639331,73.41647084982577,46.79350607641252,42.15315529876586
111,22.540720293794877,84.5142519467049,89.74203230434611,55.626934523547824,66.87770616879803
112,18.428760452247957,68.28782702276705,72.15842359584019,26.98610692437558,15.584185631138086
113,19.573878992267062,62.38546975958532,62.55780281337813,46.00992314053913,48.636859146407524
114,20.49659331122185,99.39675479847723,93.7631665713971,56.60956223699196,79.50992862404824
115,24.155078428735315,95.66164562169249,85.9755394019745,69.86201008871363,38.61310345275338
116,21.68681932834313,62.80046377650092,66.22262811318849,51.97715053287376,38.94166294297376
117,20.1351979096527,84.98409584587534,85.60451728158372,51.691590338606126,50.34338050840424
118,24.502103619769578,69.60805048903156,72.82049867859004,31.341102802090777,41.42290542767873
119,23.561059423298314,81.91572045727267,74.01676695673845,41.616884692813635,42.398571125671594
120,26.552918718272377,87.90274124459256,90.62509536375251,50.39302278868048,45.5863162026573
121,16.80296078551048,64.8096649465632,64.84847684246247,43.92798832425688,66.60969039285906
122,22.164688284336982,73.15666312283531,79.94952728990951,49.90557996004461,39.70417760772273
123,21.94311909251301,81.89781836915277,84.36284913050865,48.48444132194273,62.281347141531356
124,29.016211105755097,79.90517138448108,86.19934466890213,44.17810402814406,24.90162098760918
125,20.269007327019267,85.88862758622977,82.61165495237053,55.68317722822794,51.1114574928779
126,17.753647513092574,86.41338552516342,82.62332752776865,50.531401278950106,45.45440330353797
127,18.512406162444993,83.70316318732364,76.00405380746041,49.12165295669615,56.27837774709241
128,21.917915063915117,74.33316942854482,84.58480763257818,36.741969141843356,58.97012269374004
129,21.52032863694497,59.49546134993609,66.22577247384251,44.62655332600812,27.415899176729923
130,22.51736429737901,79.36049224723686,78.59015001219113,89.69484734380845,40.07781808586065
131,26.290806746098962,92.2623496216435,91.9956593422452,30.486885359862065,27.790269643107703
132,16.519337567366794,59.28367992767498,56.758921190407804,32.36722388642152,50.510990872291174
133,22.190017226388147,69.21839299839888,72.67086551545036,51.10159250316886,58.47529006261695
134,17.703274992081816,76.59653486705365,66.15851528895833,35.10255115449021,42.77454526568523
135,20.88065514335202,86.68399076987836,80.54093814794398,68.75619459887336,27.953822396570533
136,19.511309107914403,72.18655589593949,76.51142593267431,48.84712015155122,28.937313175491187
137,17.554817618920026,65.71684892429467,70.42903560908047,72.73454583106454,68.75789087947423
138,25.95450811652815,71.95833146649277,66.07559852137169,62.435848412094856,57.356874711029434
139,22.603716685535467,71.75529752521626,71.28442951639042,68.8438267165548,38.341745084678195
140,19.271009451737186,77.87502867727798,79.03035363872856,51.49740116908009,36.80670271454395
141,25.248729151365154,92.43961190612274,92.07232648217479,51.51571883871894,40.29970839618196
142,17.744110037643654,53.602920203028056,56.79718914829713,35.670404115266436,43.86438533384726
143,25.04401432064214,76.37495157126783,79.63909934170877,47.992492235645784,69.35813497858462
144,25.653395911530165,77.6226083286657,79.23116410060909,30.03714137430233,47.852060848289355
145,21.231189199119573,93.86131183129191,87.5944579131589,55.30678544124596,57.496505296751884
146,21.411452088278693,78.75881371607399,73.99895896498789,33.85588898720076,55.88483927993138
147,18.72147094397864,64.44015042227176,64.83349672067921,53.538552536687796,41.76996102250914
148,20.664823547034104,71.28353250253689,67.83945282661725,53.98652872379681,46.84714734652419
149,18.87198630621506,70.9421013230383,74.25889003955928,66.46396842405653,56.736559308513264
150,22.122659204124655,73.88250269784062,80.48994472261025,64.12611473382222,52.37415322702545
151,21.644919733124333,61.52365970547708,59.41241180759871,52.127131569149746,43.22041504145151
152,24.677875806197996,66.04770824528973,70.94934593174123,44.519981951317796,63.622608577155894
153,24.421596501289482,100.5328943314122,100.49653046047789,54.049237097538004,39.56721963037026
154,28.16602344496369,99.82388491862031,97.25613233586158,68.99463575277356,30.297839594995917
155,19.440559816371906,72.84694254982766,77.90018526028119,74.19107355094056,27.06479325409981
156,24.049856096502232,86.13679897266823,78.67899228394448,62.18995025012831,56.69321025889288
157,15.567941276965996,71.14036513009381,84.88886722518524,37.33198888205437,59.373201663136385
158,23.382222603360173,73.8171038351438,72.51117291295643,47.78606335157338,45.89790851966283
159,22.425488292387413,82.88251819318464,82.43437674951173,59.83085174240932,55.03300816905134
160,20.54802439467879,49.06575165174362,47.76641436769274,54.78142015569915,43.018449382046455
161,25.333876434229353,92.14550612693039,88.39704189593536,61.59064464013419,36.71718417510017
162,18.738966597795063,53.82804302898276,59.301753569827554,53.86629999640622,66.62545406232212
163,26.467796292561673,73.69165567008483,73.80376641768143,72.95367090462821,65.2454836759016
164,20.73238788938721,77.56286932674116,75.1730503571162,62.50269915040647,51.91082476585034
165,22.62922008842791,90.92228019658569,85.59517228744045,76.9107143398035,47.07819004667061
166,27.586304656011112,83.20354381056677,88.887818258897,48.97720084269078,59.45627614540605
167,23.133398643477616,104.88690079252758,98.7607473165503,38.644988389223585,23.641710226401948
168,22.314032916708822,62.55032764669906,68.78566212596512,42.22555836158144,32.948024008605564
169,22.081359920379818,57.84612920680695,51.04230325159304,65.39805905110624,37.117916050300295
170,19.699453742067213,77.800446508222,80.41413059638248,47.47821307416006,48.3326064670875
171,15.807725329739938,61.82291301514083,66.16191777237083,40.22593678654676,64.96948743044217
172,20.259012500787872,70.02901286470723,71.84704610312455,55.10419223936297,63.10752900478332
173,19.845366245040122,103.10423197389412,102.0666852777917,60.61025979103455,43.79068086984497
174,18.42181115426568,69.72045983706349,69.23501414259454,52.922666302570974,51.124117738126536
175,14.261421738410172,58.21259151618117,52.04174275278244,19.5146722047224,75.17975499795737
176,24.81224478078194,80.53547366187381,80.65603383618978,52.59453494127204,49.21625917420901
177,17.13421735649016,61.01259303302199,57.079501164573784,55.38758098197666,28.40917699185766
178,20.67914242173617,76.99085337844033,73.88427545905668,59.543363681961345,59.54383850940044
179,30.941541737209597,100.69582608692832,95.93958435680442,65.86624805107749,51.91067825322108
180,25.083182990830398,87.1156435414465,91.36264340483213,36.61056307046927,42.542131155735476
181,23.520883535316695,54.54034209869142,59.936444895721074,55.094262507029185,44.2293852759067
182,21.096071790921403,77.40517452291375,71.94298171366151,45.65459539551978,48.14376309676645
183,27.207891031491563,90.03255437608516,94.96040240071619,31.277543425012862,60.36839333220566
184,15.87153554174888,61.98437267080321,68.04922936860592,41.143241566266624,23.83675768926839
185,23.486577928653276,87.18140037444435,84.25119391950767,48.33187089513818,40.38926774125689
186,22.320818085860864,84.58718528640964,80.02815922247281,58.76893112136668,52.44918765987933
187,27.187202482000195,72.51489948268787,69.09086873329862,67.198741725471,63.795903362564815
188,23.848687070102052,82.9208158365354,80.82228886285048,52.92771516264699,37.74800276739234
189,21.366629494073557,64.94305572346357,66.29226000740603,39.49275675012599,41.27473858989598
190,25.383025437090538,80.99667903994647,86.67993181015137,56.01468725085315,52.60489403957302
191,24.000331541555497,82.74347084393149,76.66230450761773,52.705548181465076,29.5930253259763
192,21.547337665994043,92.9119360967835,97.84701587576994,49.052280727745504,66.98453053796149
193,21.534095304837496,60.57041591722448,64.86234965726915,64.84763759292909,31.147257965563757
194,19.901098189258406,76.15030903278141,81.34539450999355,64.75446607986098,52.74215615314762
195,21.8063333851886,75.78605675627833,71.40651384224941,33.41320526071684,68.47316344896831
196,26.37608995738183,60.40640407898934,65.97129703201945,62.20634427951343,42.73491768628795
197,22.398142306497867,83.90954225705225,86.96593161115206,39.15955897867434,53.564842590508455
198,21.921371515387353,69.04867743116762,69.31306235215271,51.71337645659542,67.52239918824256
199,21.624590595226326,71.09696894213316,61.66921735851101,36.383067880119874,13.91116084198108
200,23.556661063363872,84.09117062745456,90.85933576163605,66.04045619544344,72.92452002562143
201,22.835300853860932,77.59311402133946,75.69099368588073,59.91785445184498,43.26194788946678
202,27.952131517770148,87.71851224140808,88.96744482563967,47.51833655718448,28.498656434395553
203,21.304207685956907,57.569730990319236,65.70714966677886,32.16716170768002,52.521874261466415
204,23.760415512819655,70.01353066077884,73.56226958646293,41.102354342591454,64.33817879410076
205,21.346512560706305,78.05194324325521,79.81210517468438,43.21109060959303,45.9915653847058
206,18.407449497603626,59.01713569103406,51.7243264458988,39.04166720245499,51.908661887472206
207,19.046174630548624,55.976930154231994,53.32007945749945,35.92048471526641,65.55773795347855
208,21.46153467224704,71.84545617776112,64.16706216725743,43.55010732207667,40.45478266161905
209,24.302678027901862,88.13715579269123,86.71325586181032,57.5486304391283,74.58580809261647
210,22.207777072004603,83.14978842308538,76.52897176507419,43.954852019604374,56.78100941276811
211,21.194222242125694,64.10774136033884,64.8436618303362,56.6615440464607,68.05088477315334
212,21.992942725197306,72.11488505841646,79.73669627942819,57.613796747913014,42.421890338579985
213,21.07451518196627,81.10621541113518,79.51928174317268,66.42373428279356,43.855338197254234
214,19.74803203236965,55.63172763005155,71.42482654261066,32.42472636898937,54.77802920318162
215,17.816676369568707,61.24464642079597,59.682995764957504,30.402379698281567,40.134500787121766
216,22.03113273524444,73.67459736359939,68.99081599978491,70.75208777131301,75.89138263408667
217,30.58391421258271,80.73849218160854,84.25776370725751,44.225655516459234,67.17852182276106
218,26.48963391054926,95.44564351306606,89.5392722370725,44.34303665473216,43.76814673445047
219,19.99113840006022,78.93770380295564,72.11171383842691,46.88651053636796,45.63187475889533
220,22.176477631013153,76.79118487230691,79.50369189899823,62.05949881920893,64.95008805717876
221,28.03891434661897,68.28114842417317,72.98221151447315,48.150743733500875,62.380636322086424
222,15.448769225071617,64.02083693339965,70.53856601657809,50.37494257438083,81.72757853711204
223,25.182134797509388,65.21285040368062,71.89240740033786,49.52254167024041,50.15431840181321
224,18.798303988840075,77.99580891031714,72.76222928094143,34.33735856211186,50.404338850900594
225,21.35144115181793,59.8754899040531,59.62706978801722,42.45689164828018,70.29414875723788
226,27.28876853680876,87.14700748922606,78.58509962237784,67.60064439249035,53.98913256901451
227,21.475530102917133,56.056317082688395,57.94286275195335,25.051063917024273,43.15542495764234
228,16.18387533387383,55.814807794610395,56.756562147263395,46.53716710882687,55.031192603390565
229,18.208366850898017,86.12536718859191,91.99830951575986,62.7185183050037,45.32504478033168
230,20.181316601318535,67.72371022265118,61.55210962782567,45.10100307926627,46.335970164088806
231,25.814933332794936,91.93254238274457,100.79656528649141,47.080415395344566,58.96686726572944
232,21.410685739225745,98.42127448173024,93.14755564638733,47.3154799630203,65.49580655885754
233,19.993522760805284,71.27130179980409,67.46409548546215,61.36955129201867,43.77904727652841
234,22.191456314150322,100.62638653543168,102.48249842366955,90.4073718852632,38.05344536816222
235,24.341132400919808,76.92067900043973,83.60631628331102,37.74972530851488,46.460668112863246
236,25.757408722414535,98.02777996425549,95.3822344639923,20.54414419912443,67.2623207695777
237,18.673420235972632,73.3555044288561,69.909829106288,54.16032201430007,25.25432909385395
238,25.005275738744057,77.5526450119762,72.65022646204933,47.52042315390549,74.24085935848602
239,26.31565932668654,85.36353066269899,88.40950957263975,67.08337637130535,53.49838742188543
240,22.757058445421855,68.45681492586091,72.98769722989037,37.2318194042291,63.74499552182736
241,17.584845422293245,56.691630479947094,59.26643935292264,49.067275814301745,44.823414993291934
242,28.827441329817844,78.65324735198676,79.03478104460936,40.650344386149214,44.48005984881041
243,18.10229551181288,65.97890217807668,62.46961831209702,42.58913790019205,48.38075674600659
244,22.471902257897163,70.33725924516054,62.00969070713069,52.75146434028992,69.97672450146582
245,25.4912173320897,67.87921547329496,75.7442686735821,46.00550070354004,51.473223578481715
246,20.19518391316442,74.94440507639253,72.76178749193465,56.87801774232892,60.99796480769535
247,24.570616685380116,77.56787807363321,75.255040749292,56.251136593029756,45.977139417609365
248,24.101635659827785,64.04750987633646,59.80874734504733,79.35364192791872,37.93168849646564
249,22.764263267824496,69.52650642228365,71.11215608433537,43.885576348100344,76.88601208216285
250,23.155116996689042,72.5557085660134,70.17465336304214,48.225692856463674,48.92259142454971
251,19.279276501052408,83.41723669980158,84.02851737695637,40.735483239053934,41.2277188557258
252,27.674921280174175,69.89677722929726,73.46268197116845,41.07635264890166,77.06265890749206
253,19.370696111743168,96.50869685009313,87.90925885306534,52.55771807184009,48.28470258096909
254,21.26550933098787,88.6759641166605,87.87060443812314,31.440518715461312,49.20535396571323
255,21.14633427611484,92.29307812224286,88.83213270383311,17.72205249724908,71.17309332535234
256,26.750596893613995,77.58367701306811,82.91444853590123,47.886010906431906,50.95907454886407
257,17.86352869023934,57.31107547183752,51.81282102136878,70.33378399088376,73.48541624518941
258,25.716617272478313,87.73038681541101,89.99859572610924,65.54941928758132,61.48770122148226
259,17.813261440423275,63.43989651483664,63.542419160867865,58.88983868814404,50.279116773138
260,20.43145402427622,67.0951187526655,61.788063780638545,82.0827855839139,49.22760204191629
261,18.884846403928492,88.967489225841,84.69699950597936,51.75445550940185,56.640388757347054
262,22.296925093276432,67.34217840533506,74.59456810914003,64.4602980631336,46.82354160016808
263,22.104604336804783,79.46730800873726,85.08911214458124,29.99144384231449,66.46195674942784
264,23.546745981035844,84.10870578967695,79.57128272582469,27.574883293688426,43.84069008896552
265,26.476195597903285,86.22504690121077,87.06592696200599,25.2965079815205,68.09573841904006
266,21.041158731012594,51.52155597236297,54.29680661466236,55.04552185584144,65.31606776749808
267,22.497369474644906,66.33016979744535,64.57862449844589,37.95729740465536,64.9337550655826
268,19.317183758325452,54.196961951693936,59.18916971939681,49.26962981084425,59.76288703763146
269,21.877076707984966,71.41019183574791,71.6689084479367,29.380002908642545,56.35150159424027
270,24.482069442353612,87.09140721352439,87.14688229793659,48.29074063380933,54.00422947105418
271,16.63030936339733,51.96378792823177,58.73642301615297,44.33073860468994,48.52930551042766
272,19.576677306192916,81.97146251995312,82.38170950621029,56.61391838397341,56.02006862367669
273,22.924503142225625,78.1661226264604,77.97100361254942,48.379601951451214,38.04490338403571
274,23.853981406715224,73.1390822223439,75.4656031003799,26.33124390234496,47.78158604565533
275,23.07396312746238,95.19838346220412,95.12448482903831,38.890811654195645,53.903232278621594
276,18.50986019958291,80.24430575438879,72.4593117851798,69.13558768369963,67.29741477313301
277,22.027593205906037,80.21736857747179,88.3055873679454,71.10448814200063,42.02615461561115
278,28.627826474112965,63.33029071537849,63.81104573167307,52.38156281596987,66.4966983505534
279,17.60537929429815,66.15249480795411,67.08007004292777,28.243076315823345,30.739467894823875
280,24.269633025966613,60.79874182157096,72.87712111229963,52.78747564719566,43.14253071021528
281,22.858418218586543,73.17443476437784,71.4209611992399,38.42642986227621,32.77270492131313
282,21.386607127185805,65.90158987895663,65.41226352678359,56.87594697446504,41.19711277226854
283,25.117744452725322,59.798337257643446,58.46213589467927,39.21450700945017,47.170231270851126
284,20.090655500850335,89.23321624488057,67.32380607144111,55.125820400695254,49.57936417657988
285,17.051797339735096,74.93083057165882,82.01164591095214,41.71912918866256,38.514983149875356
286,23.315235029648555,63.365533290486965,62.56081955107437,42.154547797510006,64.14060763693466
287,20.226482244814875,68.23853280827583,79.5053784674779,57.9736181493086,61.99250005479306
288,19.008652389810003,76.53047518431418,72.92404600125293,40.056135395214795,58.23559345406527
289,20.109467441457415,57.504418423801525,58.65075104748883,50.723774919390834,34.36964543576126
290,26.403672838705084,96.5267267685796,99.6451165591888,70.90652130816288,66.97957327859935
291,22.49942095141459,82.25323797335241,73.49838244273072,68.54662634707216,52.23693277201587
292,27.22688312235215,69.5784358608314,72.51638910525644,55.49613059426523,70.9526912902446
293,20.04408017371529,55.02012929456074,62.54489175776769,59.22606219335505,37.94239013172568
294,23.168669476999156,99.76803345033177,103.7163780696407,43.96806730034827,29.773873647054206
295,23.350384007992236,51.90878698844241,57.376269354617676,43.619864870991385,21.00845189810274
296,19.64580072395657,75.40164333699417,82.45423690934223,52.54980919692086,46.68493920562429
297,24.576426132330727,94.67672579376838,92.75528523717747,70.29878954695587,42.41942361507894
298,16.990740022808616,79.04599873213996,76.07458873446879,72.43360806990658,38.27080215948605
299,20.516384840949193,71.21820978704325,63.6627612126772,60.244491429665416,62.12697897299458
300,24.223082500692353,79.07034329498994,73.55695598262314,72.13938601850452,40.196639587386265
301,19.698357662677665,57.301703768931105,54.96027567855429,34.54175856136266,60.31133739663433
302,26.095313129835436,67.77043060956323,73.39434199759216,32.31935878066739,49.58403535275925
303,19.744062948332175,63.58255032409691,67.94745734929481,42.22281521117451,53.897467520053425
304,20.83841024868023,75.44057155145538,74.28729927498155,68.38549897183475,41.75320060183073
305,18.696830337371445,59.53754384787475,62.07635438766062,46.69575225307616,36.35447672737839
306,20.007163991672243,73.38951949784192,77.79763735395665,48.39049127090459,59.53089180423279
307,17.09903532266246,77.00919909443255,75.07679136854705,57.47750630032998,49.21374305643997
308,19.989355467009293,79.37503118509558,80.77355894128328,66.89247951125934,69.8561686110932
309,23.663395880429555,89.953357093985,89.16307348537275,57.958778522843595,45.07965222199043
310,20.678025400309394,86.70281050887243,84.8525738259532,29.80552582066499,34.38869615455948
311,19.700369649436258,56.27007138212908,49.650063745160544,53.00323272743697,30.908184884309193
312,23.787402802208216,70.51432362128809,72.75947761014635,44.96141642337425,45.550917478012884
313,27.913881809923048,78.28920600790623,79.75439894700257,48.805211618956655,60.98609351623784
314,23.115256053397367,72.09604570539243,68.35919984898052,50.944174121030315,45.452636902936234
315,24.17051378618995,69.14142199809962,66.94790557199592,76.66770532319427,41.66652118796465
316,21.484008523551143,80.12824488722981,79.69021508134745,46.51833357549644,44.28488870134536
317,24.696108002717324,74.58858915272423,70.39100529091584,44.358191864315316,37.09740981232651
318,22.36591368871804,76.54099334430805,77.22907938366916,38.54918855875416,62.46102977789084
319,20.583815143040283,83.62001323450099,74.02127009083468,38.18929263129912,59.09090884540203
320,23.304288561556067,79.0745452204603,64.42288961758301,38.738407869430056,40.670741615704465
321,24.327743227659067,81.76161438198258,84.0809384309622,67.206541384954,66.50341366283745
322,23.78158076186244,75.00854211265562,77.06748008461054,32.591363039967675,50.03696605580501
323,19.819500957219116,96.23901972507714,88.08913659108153,50.14363339226858,40.25245179403719
324,22.81004340582461,56.99718145407525,67.56766598011092,44.095548184049385,65.76121654652006
325,21.429498653861522,70.49403691534586,75.23301379558902,46.39927187781408,64.24803164264767
326,22.112066539706916,56.50159660506979,42.75332744271258,53.830393753252345,35.49466961207969
327,21.4360076999024,55.90608191720824,60.890046101690935,50.75184524548511,54.12115833540025
328,23.56376746600541,55.14075614949599,61.71858671200742,68.49745525013655,67.57547422848789
329,17.017861536436296,72.4184967196782,80.96647557387044,37.57024674971352,70.99510461724685
330,23.099644664327133,89.16143408321422,78.44413648897955,50.0584312119121,59.87084651339781
