unit_id,ProductTiter,DissolvedOxygen,ViableCellDensity,Temperature,pH,do_set_AgitationRate
38,18.686295820129274,74.31238870021389,73.64857901248087,44.79203339454431,40.50127025832455,75.0
39,26.473371821076427,100.49181885756973,104.12389042512352,49.32969908675141,60.631707652108325,75.0
40,23.685559704101916,76.33728457011337,83.77943768756326,46.911224250388244,27.354252174208675,75.0
41,26.219356567526958,65.58784302361916,54.226450235088436,41.011097709232445,10.899959844635669,75.0
42,21.62306561556759,78.32707064465228,82.8842714750355,76.26158996203102,56.376091057777934,75.0
43,22.356744218316706,68.03307864425074,69.35751180963508,65.56303259706804,59.47402811920308,75.0
44,23.885516244284865,69.85343640235703,69.54642964988432,48.292860113727386,50.36511008261206,75.0
45,28.088894635421287,69.87941972753144,82.42425179519411,45.5075297364261,38.616195809168914,75.0
46,14.637668066463979,66.67268387960145,62.161637085263884,47.893105870170835,67.33001494015002,75.0
47,17.705529553605544,44.867854655622125,47.0820070778067,56.79288916420216,37.15358291243892,75.0
48,22.832357882471083,89.90849183879747,86.30603535884617,36.52418277581324,40.85402352809493,75.0
49,19.90010642305575,63.562291311852015,67.09773140216156,26.45262886540437,57.844239145315136,75.0
50,21.88693355629764,59.34094016634574,58.52836052289292,39.0505840888481,58.49134239957238,75.0
51,15.344171506228665,61.71866680531879,70.14209252450598,62.765499399701916,57.11232878283645,75.0
52,21.286269679323144,81.7696775235612,80.24486502569039,29.33805836729519,49.27735673549463,75.0
53,26.54131760783011,84.8039611365584,85.0816614142519,30.074665626280304,52.22396486738893,75.0
54,25.558857974680542,86.55247504024388,84.33868722842085,46.87794572478983,64.26892706426665,75.0
55,24.954906844076714,84.88544608209568,72.9822667721067,32.82985810206271,51.12861275367658,75.0
56,21.80435980570118,97.89979350130571,97.43099792600948,34.31108320620877,52.3723246598441,75.0
57,18.40114467654493,82.77056624935611,84.15056922052365,58.97708361846841,35.37988661337945,75.0
58,25.15972174584441,96.78000952650133,90.28099526136567,22.134904513664868,33.27614946272409,75.0
59,21.153566217155827,77.41599516927974,78.79080938095791,55.96098384043238,48.22681112427295,75.0
60,21.603241250935966,76.9255872670094,74.97458505070475,53.41095626332783,43.24268084785622,75.0
61,24.566041146463878,74.62946271887617,71.83843945949931,51.19155838063608,49.28203117628107,75.0
62,19.083727948288065,55.4830232029923,53.4712626404533,62.64516895866828,41.1064374031563,75.0
63,23.42915697535518,93.4006749694235,91.2062706839763,44.92159042365369,43.515260515701044,75.0
64,24.835799523545848,74.32285443464555,74.89791989570708,50.858133381014994,54.55371217631659,75.0
65,25.55609699018789,76.6259574760675,73.9358612827623,60.7949171844019,55.71816098065126,75.0
66,27.875068336850156,80.97548837621521,82.97818050162752,54.740261895609,28.354054085226398,75.0
67,26.814877222283595,97.54793178364432,95.53129127620461,44.28043018119149,62.22624168137083,75.0
68,21.205854398134573,68.8839051949768,68.47127161131237,23.28807702842136,61.49739765932272,75.0
69,25.19603652924625,75.1977781745446,77.36383505030095,64.08239800731876,40.459762774075145,75.0
70,23.113196296979154,73.50537387402989,63.60487291829071,24.180141798905503,37.35708333862756,75.0
71,20.86665921908146,70.39581788815069,77.42680806011205,29.4378005084653,40.68034855990724,75.0
72,23.250386869376577,87.80071473273358,97.576781585278,52.354128466301646,62.14382351988475,75.0
73,19.264571879732966,77.907901005092,76.30130590857586,48.64544506511638,54.70646874804327,75.0
74,22.860685653578575,79.85207266024477,75.41375818536952,55.41645717935683,19.65850283205501,75.0
75,24.35908108891858,74.05112263523094,74.2084894375977,44.518382169863095,44.38838212270428,75.0
76,27.347526294659644,83.78659173637318,77.91545082435032,48.13941767647372,53.22993406819846,75.0
77,17.24841697019483,63.08545715780508,68.60081065253968,28.80259462838634,47.578873073876146,75.0
78,23.24590266326955,108.99883841934593,93.25913133991419,71.56783533454455,67.7204960575548,75.0
79,16.971895695937157,61.65612625408022,62.747198634211614,51.241567838693115,69.55363718532513,75.0
80,19.867738080309426,69.93406857839737,69.45740366800574,52.77524815437276,39.69835822108043,75.0
81,18.85894133325509,66.46317153201942,63.36507435832953,49.84215640358114,54.75043548179397,75.0
82,18.154839791896336,66.48229254716537,75.94637729366583,55.844896866887574,38.3978185180898,75.0
83,26.085543854335025,76.31893597594171,78.78340177168066,40.60822268581876,41.21873677721308,75.0
84,23.196523415059392,77.12569842683106,71.50795877592664,42.90322969755049,39.00337416653971,75.0
85,22.73851751222979,85.75603562987494,75.26740922356888,66.31988228986717,65.09016896545917,75.0
86,21.826350951836964,55.97358477587797,53.30621282111173,58.812384418479816,51.562360131247125,75.0
87,23.413529539684895,78.49292532244017,79.72387579846648,61.52909249052447,73.7825422142829,75.0
88,20.557608239240448,68.13794062368434,63.988255340504175,29.514052064747144,53.47095368099581,75.0
89,23.34068558166404,64.19505534563643,63.24504853059969,47.37500527670269,44.14776942643112,75.0
90,20.006567947912984,74.60129281285616,72.64056375476868,46.13378572357614,52.17155360349959,75.0
91,22.999141349744992,80.104054714402,79.37883000529143,50.957925092338606,42.491196612366956,75.0
92,23.950459688477597,98.52131962568929,98.39171327332397,51.29984049213958,66.02960892771789,75.0
93,19.58860272867172,52.47921814478732,56.4686120901481,41.51687887458233,34.741849194150646,75.0
94,25.76936100168735,77.4463872514356,80.82504512888062,48.0503276571189,54.5999534388915,75.0
95,17.425670468893514,59.08768500372752,61.6749581063758,45.01221696651812,24.29495697394092,75.0
96,20.471543258543395,79.1102828787063,73.66801652052422,70.1298930239599,77.79257952088548,75.0
97,15.519936445606216,83.61051605335093,85.56372226468736,48.46360679179038,63.73388970156738,75.0
98,17.26581750431134,89.15106129075485,86.10217615044017,30.89164433821891,31.250091458436643,75.0
99,24.23963493673572,83.79917949073835,81.60556336506336,49.610842230480316,43.069520798306435,75.0
100,23.2591963121311,68.59752508649113,61.1945802735089,11.14959011029077,35.71292482938094,75.0
101,14.521703472454721,78.25390979945153,70.38340512829393,53.72134188836759,28.69815867257342,75.0
102,24.61120818505045,87.69710766381651,86.85454276462549,38.253775844328175,44.89924823665885,75.0
103,27.169823767714732,69.96247512283178,77.75130699294047,49.40416259483394,20.43339000743062,75.0
104,25.535944637941224,81.77551392272117,70.25809641795729,25.953257939206548,63.94579809174796,75.0
105,18.254088195023574,70.66285105784314,66.35412676023098,24.24709870551365,66.96569937596978,75.0
106,23.445028856864084,71.75932765602265,64.30320099714223,41.965858845353694,21.91048762565178,75.0
107,28.449853395728965,90.81804114621073,93.68377446692853,25.406924161027604,58.53768740221719,75.0
108,19.35913705306775,76.33334149744334,78.53242219430223,71.74400247241745,45.36941924609925,75.0
109,20.995063928683997,68.40273784055003,63.660405556218215,52.81981107157727,69.77550045430856,75.0
110,21.056803374330183,70.17594569607114,67.05811852712516,53.635331337598956,68.89907828912646,75.0
111,24.026382414239684,91.87648310296873,87.07979583242157,59.66824183756085,47.967788724618416,75.0
112,16.12190987166141,66.14701717782476,61.0130856110731,52.4859438933604,71.08595854486873,75.0
113,23.41409938359124,79.00812519780956,77.28795995023873,54.642236690654244,66.84014611719829,75.0
114,17.07289817965333,60.97215331674641,55.92880297953806,33.44203994389334,52.834550010708725,75.0
115,21.34941682425254,66.10341013778896,64.51186561340602,52.07505327157893,55.71228938581239,75.0
116,24.650789501104867,88.51917517380605,83.71662677329925,41.24610438592294,61.591714026163515,75.0
117,22.28000182037891,82.99533287126438,82.9212802589611,49.05296982043515,13.86435658635402,75.0
118,18.008577979563057,69.63361338801249,64.49214573552662,53.17061524078005,52.34267530221538,75.0
119,18.465705790191507,69.64882115204232,64.23713986602026,23.64511204624395,58.625136478364574,75.0
120,21.235071910259318,80.0871788169189,75.987822312273,47.31148024265663,46.5323224870815,75.0
121,25.473825890289515,72.75941758720873,74.04793633821471,46.90940162828987,57.087292860477106,75.0
122,19.22084754789048,81.2569699891104,77.63535683138693,41.041305898241326,35.51857580308116,75.0
123,23.285118353347855,87.05081043222023,76.57198411130759,74.23406425951977,44.551465336147004,75.0
124,23.8685107540605,73.84213650021768,76.69794378716384,50.31407537995482,58.01088139499957,75.0
125,20.583095395326037,87.19921277566692,84.1013927726533,72.82873334184973,59.74197292649565,75.0
126,20.998051291831324,77.03663315774749,77.84431145564926,63.54816462418344,48.730217682929705,75.0
127,23.200660343530497,86.7753252564417,85.50431586955904,66.6013423047959,40.48648860325851,75.0
128,23.292676127202657,81.36139559565527,89.15956108349307,55.449861730601015,60.6690910846447,75.0
129,14.262010485246979,71.47877638172508,76.22938349794924,28.993384167645914,43.36180018602837,75.0
130,21.648807535305334,85.33158432076635,93.0111015607993,44.34961994670491,45.78682182784457,75.0
131,24.414568991174658,70.949155607115,68.08532711953319,54.644598669537864,50.41184125773496,75.0
132,18.247132682315037,87.36097902813796,86.50342797069267,67.22989473149687,22.087421391375678,75.0
133,24.38545490785834,82.67657476023143,77.20891463922742,47.29332900685757,39.63032452351594,75.0
134,18.425735676861827,66.22978023587781,54.68839485394151,54.452943086064735,60.07871894671427,75.0
135,23.75695724660457,59.96710174628942,52.36807004117258,50.488972376798806,57.3423644392132,75.0
136,22.043990570349784,82.70831255063173,90.73532088784816,58.29515974926809,42.7027824887878,75.0
137,20.980871152354766,64.12847788382214,57.5798724346576,31.98810533259335,48.15714777398554,75.0
138,16.225435521361195,46.27616331726342,41.66537555604742,40.10204443275535,60.647698354581195,75.0
139,21.92124834766573,77.42043117402423,82.14563339521011,42.46740034081248,58.50741656152151,75.0
140,22.778858913702898,74.7038792408989,74.4440962253501,62.51096632140531,58.293525895022974,75.0
141,22.923503969410948,93.60860241537053,84.06667213727843,65.73617833286758,42.975598607626026,75.0
142,18.880126056612863,61.94073071103237,68.24719800779123,54.55307347489351,50.83592214265074,75.0
143,24.368577668425118,74.43389519148857,73.91748760794337,57.86193974497028,39.35700940808043,75.0
144,25.071874463696247,90.20414684389507,94.17137863865038,43.12747832270997,60.241949166501094,75.0
145,24.22236133537635,85.81144507434833,87.33229232022741,43.830970720724345,39.02954572929035,75.0
146,24.267120065818663,90.75469270360213,89.08154083537754,53.39899200173322,57.07793255850284,75.0
147,23.8438017861985,68.62325608497659,70.38254590881134,51.559706247203465,50.68633100884621,75.0
148,15.06528312439108,81.2645082551989,78.79647383927889,48.26455959630018,46.779185270964255,75.0
149,27.269904205979692,89.17127881836649,91.30120044463497,56.423186045073194,50.97017610345565,75.0
150,27.723021416693687,77.90228424713558,84.88328798124965,37.22082055306757,48.74845980681552,75.0
151,27.398771213377522,75.71197934577914,69.59520364711005,34.50696039445325,45.67275984349773,75.0
152,23.62123402031757,62.33276519191513,61.63461951765903,58.332694369382985,48.42477885109245,75.0
153,23.134501838630158,65.26336465844203,66.82505737219283,61.39357323979339,55.45401893519958,75.0
154,24.961881267177688,82.43845210947056,82.62928224503807,29.345805154482182,56.59249699567953,75.0
155,23.458439766605043,81.46951474919273,74.20121112830464,64.02768219359501,38.99499241014598,75.0
156,20.483589504983705,71.20152289417393,74.20807358576745,55.294066664902104,32.04826243362309,75.0
157,25.04433019309492,66.24893001944079,67.86113692000816,42.223264220203184,47.87512474629177,75.0
158,23.561042523438626,69.57229108405737,60.112787221298184,62.531635200811095,34.19438025861611,75.0
159,28.16636026689948,95.34400734000833,98.64151508205643,48.21082584316215,38.68961482995772,75.0
160,14.954862191501139,66.5260137773161,66.62254089026072,39.651956146992475,67.80410042190834,75.0
161,24.24850335867861,66.83048712251434,69.28001203768241,42.475159633398256,45.332207670833895,75.0
162,20.045860783769466,62.82127649073694,63.09971686864939,40.25388766309551,39.92462774567892,75.0
163,25.906169913063977,66.56874036366005,69.88336557692735,48.28766140143292,50.82999605527612,75.0
164,24.311972864266444,92.00326738355922,98.12160456124914,55.752083380388896,39.33415386259223,75.0
165,23.788116934971384,68.25560291944187,73.02335225090017,63.32266590772782,63.79936704081935,75.0
166,20.465762357728366,78.45049165791463,78.8968872832696,58.86699873975734,36.83750869394889,75.0
167,22.623394069556763,90.64040184976251,84.00574701009735,33.355024824164865,53.37154287199887,75.0
168,22.86792403509003,81.68222437475717,78.92023679679231,28.43854817691958,57.46661647865571,75.0
169,19.57558068928457,72.69954992028894,81.19761845891293,67.14864618482669,52.29148695314895,75.0
170,20.503273912518527,81.9271340917859,68.1749190544493,49.33764527652381,55.23216640380412,75.0
171,21.783934453374332,68.38752994925741,67.38677934423555,48.14902613348303,38.44151274965934,75.0
172,22.315236840071194,88.41114572204374,89.39295677209519,38.40358990457591,48.60933386075772,75.0
173,25.050439457915992,66.9873573784812,70.34942479299094,60.40202676816177,51.023417801598576,75.0
174,19.00352510792762,71.32756859920751,69.82030224617617,68.10712924517337,72.44660384568188,75.0
175,30.375440947086197,100.98932933785868,99.4984474582719,38.96795073468407,44.302429196471664,75.0
176,20.73236619403602,55.955063721917064,50.49517238255208,55.44935988825995,44.92425791482213,75.0
177,23.86691210304945,87.58537866555113,85.50153336277626,43.44633693859067,67.35395391226855,75.0
178,23.29914540097085,72.0818792194095,78.82194555088795,70.2318634554353,42.582468776722315,75.0
179,25.12130347194391,81.5327436798814,68.9173102282629,58.11813155597592,22.018288200729558,75.0
180,18.248821907438447,89.89468437799539,88.62599769783998,69.61296651092628,60.800359471009514,75.0
181,26.477617840153357,83.50462068069208,96.91246474223091,39.19856909531205,43.40101993557017,75.0
182,25.964046148670093,86.74128634286528,79.91941872326622,44.12998018493216,53.61843125680789,75.0
183,23.596085671814933,67.28402692978804,72.52124457876859,49.59960398505769,38.96694928387264,75.0
184,23.366273209509938,60.59332807442479,68.71070561028662,49.37615695301891,50.98320114836181,75.0
185,23.154077411072347,83.04511952489126,72.01926412258081,52.61306124687685,56.54392545659817,75.0
186,22.017373710014386,60.333259551508405,68.71007834163046,51.6798061884479,52.327436003834556,75.0
187,24.646497490334426,96.64422470963217,104.60766154913331,66.89042131727014,58.96472071732891,75.0
188,27.263588548439625,94.16450787589365,95.47621515211178,38.23195310067239,62.1499372539149,75.0
189,20.916182035820825,65.87739718250224,62.45641765856069,44.8704630543471,42.64174147458864,75.0
190,22.54171472053236,83.78212156046322,88.56949074406074,49.68264142399699,54.37956509822276,75.0
191,30.901607852731324,83.57257292474966,85.59025632015278,57.09007982066306,62.651036102110695,75.0
192,25.627825218612976,103.64640827739481,104.74741232522885,40.36916749494496,49.32847587439669,75.0
193,25.469319017328743,81.22389159098806,82.64004003080926,32.37462321689637,31.033114427818514,75.0
194,20.109950171515962,54.04923555295571,56.67210195132277,43.90607491661913,33.188972860811845,75.0
195,17.00742417723001,62.54401047645569,67.57300713967525,22.347344864563684,58.315966724975155,75.0
196,15.198906091628592,61.5079244374426,62.8173807223632,51.969773866347204,38.498656306336756,75.0
197,26.83925270038315,99.04993726305351,103.77384089168574,29.48476703571843,48.850274918657426,75.0
198,20.991620884530164,84.4104037076484,81.7686346188896,58.46914804589432,75.94342771737905,75.0
199,19.49131617501068,84.80926464263025,79.56339892056201,61.814192829169976,61.077411515751066,75.0
200,23.110971822972374,75.29684918261263,74.39126764070237,62.42500965841187,53.71146982420366,75.0
201,23.808569625187467,70.21358661749748,68.71962757323423,62.92192942427295,43.589557398297366,75.0
202,22.31697616705426,64.67012096281962,70.60090301873801,72.13550037799112,57.0896080817324,75.0
203,19.435201079251122,69.66593258565211,73.10886239457923,70.45798197669927,53.03286499426933,75.0
204,18.156200443314756,60.75044833102084,56.91509015250093,37.15561666472339,50.78730307494109,75.0
205,23.03273166212417,104.75936749086922,103.24760583179028,48.84585608200498,58.46227295060796,75.0
206,29.656205523485053,84.9430446842685,82.91900538159359,43.113873086403274,54.07858349288712,75.0
207,21.540704827969293,74.9145129221104,81.42440830521915,41.26973663856265,55.393218901543015,75.0
208,24.081567743523937,60.92668936485078,68.60114819039266,41.04504197259526,57.52336992445304,75.0
209,20.04335422973016,75.22531190967212,80.74242032903017,82.8552230121258,42.91176411250378,75.0
210,17.241400874398895,68.65228039183123,74.8619833775529,57.44353376291157,51.60337163486098,75.0
211,24.598137853589773,74.65661021514194,71.09645688641038,57.407342540172685,37.42833717118505,75.0
212,17.697862827172848,62.15923075146601,59.11810349524529,44.26185952665804,26.575347318147028,75.0
213,22.050607285410504,92.32177215387692,93.98249028833722,51.587616925116734,45.88907577746665,75.0
214,21.462707947460146,74.09477383332737,72.72076742788866,47.8445051793707,40.42406676878885,75.0
215,20.587190939964753,61.73667098948901,68.3624172088042,55.0007310453709,58.30494522806218,75.0
216,20.553692390810326,59.820738358857724,64.1674701321077,71.6166308676756,71.95373938299944,75.0
217,28.4034947029699,87.97050540438883,82.72776256147685,23.530711175196338,43.966839033917616,75.0
218,23.930522534767082,75.22960416039282,78.79268180145002,34.80732353979197,67.99651527388374,75.0
219,24.639952389641948,89.58124286885229,88.60949317180335,69.14316836483711,40.878816066746396,75.0
220,20.059880826089753,69.5921174785852,71.12563029790628,35.064756690886036,17.900168146493584,75.0
221,17.187278252022338,60.61270792806324,54.959386614443986,60.75562207574026,56.94021344853204,75.0
222,28.300464012409357,78.13685411540052,70.15985157281975,31.860808689481242,57.072988039271216,75.0
223,19.681377521426004,67.1437726387247,67.18569864127714,35.55735949352368,26.908472113593643,75.0
224,20.345053356218596,79.5763186975497,81.92209566763802,62.42223886429832,46.30029803022983,75.0
225,29.888956136870526,101.02259692269827,96.87851757934386,43.390308883279296,51.474865507776,75.0
226,26.816498504327583,88.98407017546509,97.21023279123348,72.64763564441505,42.832139060071555,75.0
227,19.945370079363403,82.79052750787628,78.20658771147016,50.650709912352134,51.53695747190168,75.0
228,18.902196410839057,95.11098308087675,85.24966550771632,44.10469236887607,37.43702170959087,75.0
229,20.16439937683752,65.68365890427994,73.37568344774854,68.85238296600086,60.17536716505268,75.0
230,21.40602281828,75.75277485864025,76.08189338480612,58.34941323438933,76.92128892292669,75.0
231,26.17917592083998,91.52692601696509,88.74319903495034,31.53940781474833,64.74707718525165,75.0
232,17.17139412530117,60.96890173580282,68.24727537363911,60.48178130447125,53.96523371263996,75.0
233,25.290839351201225,67.38029589134318,69.3747243656778,67.6336615267341,51.32889605016503,75.0
234,21.741768957441323,63.46673232092227,66.26445735786794,24.00350816757727,40.79503672296038,75.0
235,27.755388880366223,84.29344472664168,92.34838627249721,74.77134789861874,23.472249782500747,75.0
236,24.33599753079883,76.83985352876932,76.55229101071984,84.98372488978464,57.998948168140615,75.0
237,24.151130041640062,90.0508858181747,94.69016955598883,61.07623945192984,56.921634298206214,75.0
238,22.18213470499653,95.56132900265561,100.9383176466939,47.41749526120388,31.167828200043576,75.0
239,27.08292312976222,81.8051628680955,80.99390036811958,48.571191757189574,57.14759812784381,75.0
240,27.12734556932439,86.97410234712555,85.44634181658314,66.45329110489523,59.53477092231561,75.0
241,16.741345324076025,63.441327191943515,75.45306119174933,32.58687994018178,48.17737686880232,75.0
242,26.68547569914256,81.36115932927476,79.141483131345,33.60127607784216,53.47828197136498,75.0
243,24.29412265253091,81.83605772919593,87.12608967863133,48.106202534859904,54.48437508172134,75.0
244,23.9757288172956,68.53473026853943,68.59530726759695,62.49666225358069,42.2229699831765,75.0
245,25.095533716473675,69.37280827454003,73.95092093568931,50.81091849195422,36.75966121299459,75.0
246,25.979623666632566,92.74190269864637,91.1232649020228,43.768708183488116,46.77075236619459,75.0
247,27.551083233347406,70.53915809924958,70.7622244944446,39.085764728759834,51.19463966115255,75.0
248,19.04367810112545,68.64580540122884,66.38329286908095,67.31055262037847,52.37431218450803,75.0
249,17.21338427919643,66.10948668637734,66.77727198984479,43.20041214653545,61.34078129752294,75.0
250,20.195556477552145,84.49827545329768,85.51417433791948,47.00356678399533,70.22460963996785,75.0
251,23.856343032538263,71.21541621886618,63.218913548857124,54.975789758939456,53.048680723800004,75.0
252,20.436494662680772,74.53626320777796,76.32025981252238,51.04311399588842,63.430686295857406,75.0
253,21.063385557916902,84.33215808479638,82.52369060523101,59.10161370492915,70.06422680684999,75.0
254,25.510311988404073,84.86399770540987,89.68511393662851,32.03804230799742,64.71794799275598,75.0
255,28.431889316254917,97.54944758372295,91.82134443023023,40.01088163468439,36.18206667474759,75.0
256,27.455790740400747,92.35267569910255,81.21493767217562,22.908518949323184,43.74556160578604,75.0
257,26.61954883728826,98.39945465181123,99.89097226162819,57.51135478582474,32.00036697451654,75.0
258,23.20662647254594,84.9168688510853,79.37371865052276,36.31176778349594,48.06178375214146,75.0
259,20.432775568928776,66.52323308888008,64.41362328717035,75.89834365656121,43.241314057772186,75.0
260,20.126138614856014,75.16268224998375,74.60574189406633,46.74805633435591,37.668588313109765,75.0
261,24.41123577389494,78.45447556588208,73.9149732170912,61.19603115546595,50.00150534879033,75.0
262,20.096325534970287,58.771092390165485,58.13843951905517,38.83774206702623,72.83463409832724,75.0
263,20.241979937086324,58.82672879991407,53.476720290218495,47.96528557425826,52.3808628470828,75.0
264,23.611742298389622,84.87721665271994,90.73405285186318,48.88750802189221,64.31704867441562,75.0
265,21.04766505169765,66.14212040210647,72.12154128351307,39.36312897727409,59.76123666335016,75.0
266,24.387560481464742,70.57129648745816,76.7298910119752,70.67856416797856,38.906787610539965,75.0
267,21.778573817458042,68.55486543024988,75.06639427248996,41.2231987467449,41.87121668440125,75.0
268,25.762647441197885,78.40564085254582,78.6209295825441,28.456211439417455,36.8514799593197,75.0
269,24.1364168582192,82.38225535489595,79.49892497469614,45.554385451101375,39.88498870253738,75.0
270,18.087407253901596,61.40753487470246,70.04744036612595,50.509010234610024,50.70105527284926,75.0
271,19.37875980817468,58.53504333793458,69.95177644179061,41.053719899669694,44.519286567361554,75.0
272,20.63678122420085,68.33355345661022,73.94401451656248,42.75290462533835,59.03815781278778,75.0
273,21.711010204207348,82.14787615901255,84.27451719620464,63.84911678067945,34.0340840176512,75.0
274,30.006208412217692,86.92864737469021,88.56977183234342,33.05248965613831,46.413905373810685,75.0
275,20.559341590171325,52.52439802225621,55.39312260431296,48.21998523554511,56.14581158128386,75.0
276,19.04302189495634,71.01537803526325,64.3763963342698,51.62462226138547,53.24572482969697,75.0
277,31.077715435984217,80.3730179922873,81.26000761875056,53.356283704241555,56.03590649315365,75.0
278,18.010485455045245,75.80276992001173,78.64444795888528,55.111332650153784,42.53398413054916,75.0
279,22.454146413737984,80.57577284691503,81.76962263795231,44.53543852984473,33.06899137005274,75.0
280,21.342073727945245,74.07799098240609,72.24584015738563,52.41919414608308,37.357814340052094,75.0
281,18.304884332114533,76.29730995617768,83.17160278987458,51.85817594792275,54.489388673060695,75.0
282,26.914791067095315,59.76652161569787,61.56315958769247,46.30076839799174,72.60523989034505,75.0
283,26.554732861589066,87.69295979902955,84.04459551410436,65.76433349053342,65.00668982448698,75.0
284,24.191648700558552,78.45553094714788,79.11162743851337,56.36132572097674,48.40599221774792,75.0
285,24.045525108831402,76.59339219946148,80.91595675200618,45.49835441196066,24.808285684189848,75.0
286,18.21849065232358,32.83968129206341,41.342823336691126,56.518811544759224,46.03538620176759,75.0
287,23.598929014726085,87.27265883126283,92.67384852106146,69.65197647837769,71.67243526239463,75.0
288,17.47756726807723,66.17458319653034,68.89499445867752,63.16394270671195,62.61800678390605,75.0
289,25.42787210493742,59.999708120815846,65.99227212196442,57.17038230805363,53.229900741077216,75.0
290,28.859802970261217,91.04822649911804,90.26235872555331,62.390848566376,46.22757269878307,75.0
291,24.76884895021149,91.95449456695829,89.69943498065399,41.56969278004219,65.97151153807225,75.0
292,25.469675771995192,84.93030974608064,85.57869735066079,42.77510554077159,38.11669333997393,75.0
293,26.072022884545486,87.35121908941153,86.03599425048812,38.27517794657445,67.45313086846419,75.0
294,17.567509652087946,64.01530306260896,66.08646957965018,39.71450515796399,47.93191010111698,75.0
295,23.350478767448916,76.49371420640897,80.48265413670607,49.93712568494293,55.8057053123377,75.0
296,19.907068538460923,60.677047387881416,66.5337507207131,55.06102627714855,54.79586433104725,75.0
297,22.409665375195566,102.02077776658571,99.19931256403918,54.95739867132626,44.601813134831595,75.0
298,25.52251133298266,93.26882315894967,90.63752050725483,38.05473781394331,79.79559642859982,75.0
299,22.317812921217612,56.84284969378132,50.755958062998566,39.964621680755954,48.487158868491285,75.0
300,16.22947975199973,76.12293765923442,84.65899734409979,43.92583311775228,53.83092701210514,75.0
301,17.782817922539195,86.33168572209019,75.6479376407671,36.03373113003731,53.167307769392075,75.0
