unit_id,ProductTiter,DissolvedOxygen,ViableCellDensity,pH,Temperature
126,25.657529095834555,76.1566406913997,75.61941964290327,50.00288846288922,61.79338992722519
127,23.62147375901379,60.43703000520314,58.260502889355394,38.40920927035694,39.9406495971824
128,21.854015478583257,73.78816539822355,65.67624872933276,58.699071148808116,57.19923623094887
129,31.36843826623078,100.86776646129397,98.56874128087502,60.99246178185553,30.71305153406152
130,32.91609934221415,106.00466247382933,101.48778016126201,43.91114595236856,60.152529050016845
131,22.11044929561457,80.29540441061052,80.96974909791165,61.74085135204951,55.38397538097811
132,23.091681057546655,81.64059711015648,77.21990949680254,50.45632033375092,40.927234163456475
133,21.1252374979194,82.33024842954843,79.52901528501002,35.46098789172972,54.12793465813981
134,25.086709433682955,79.66974908884902,72.5173788465533,41.60326916995751,43.745678147905835
135,26.927287279555717,73.20281529843754,57.20568178634256,35.69413668378385,60.96742978003761
136,22.325953936071127,87.09815357144363,91.44925705884637,41.50178581266945,40.41677331713026
137,24.033498956167996,68.62805041756906,69.31570580896661,54.22423999650754,31.770401382218605
138,26.438404534304894,90.3549292521002,84.34228348121738,55.85968712539697,49.90098880109894
139,22.823245307438917,68.59099507458102,63.0626380806302,61.45899046850106,56.68504073192292
140,20.200084313818543,63.94487393199971,57.908204029795115,47.86313736064776,42.66992608418802
141,25.170487982125064,91.56152799802796,84.89949974476201,38.77673238225991,55.8868014095325
142,19.31987725985725,63.59314804001963,53.731901620060526,66.3688052611212,45.23958090016403
143,19.779589636682935,60.602581234862264,66.43179022477904,40.42723816167217,39.90373926008283
144,25.132841989665494,68.42334491539921,79.76963812695656,59.32135580040375,60.30499605129598
145,22.420153850615144,85.94889211379422,76.04335004088917,53.238074654725615,40.471841214783055
146,17.813761979974412,60.76326582464268,63.96464235168464,36.92853951419392,38.650679679018
147,22.235248441351747,91.93990859555679,85.79653128958573,47.94153464655446,51.983672961515126
148,25.865156935103485,63.958239774327794,58.382640627950344,45.074232184827444,56.25052025311266
149,17.579397885428456,54.38173196206339,57.9797095197167,45.70771042279647,51.94914272195331
150,23.810621182652675,84.77520771241096,82.68817728590696,66.89783877912377,60.338855279506944
151,16.357078952227404,60.85184213011346,62.434227342783316,67.80892515677495,47.93577931473231
152,20.834276261489176,59.0048393698775,72.58697550551416,48.46660421076514,52.856304843035964
153,22.113221126255596,63.49286284190604,59.18189989856643,57.690001740100506,61.719857009066075
154,24.151049817632234,65.79868290890684,66.15222475854162,45.69090703296643,65.59029089302243
155,12.809122447942185,76.82673130396726,77.16758285011842,42.70501173779841,36.82748639186799
156,21.924801232732605,72.02939716978395,74.63226196504758,57.34771355494561,64.03456982520595
157,25.026388152539567,64.99307271841873,70.37025913567801,28.20688996112338,24.47175298360392
158,23.306293192808884,87.75520166433137,93.41806603644837,44.411887346673886,39.077181143914274
159,25.87115990758322,75.89109528045923,77.66496669962295,56.511569405209606,50.740410608412994
160,20.4682456096882,73.73212047294506,67.8952920336612,52.190984896492516,15.825793558772858
161,22.391091273415736,84.3028152932287,79.50063506289156,50.508218819385725,69.9909215802067
162,24.43255720329187,41.25174286190708,50.678003911659026,47.412243723403016,55.8898920431997
163,23.190459743263677,61.216564697448774,58.433803189481,35.08663225258138,46.9828548861281
164,20.614815152372593,86.00298893761699,80.66920245909625,46.545261819643756,50.471367994025314
165,26.36851311239929,83.08799886008511,84.07439475400487,57.25997330614564,49.483211080019004
166,25.28634109428652,76.40793384167057,77.83612151716788,53.09874496383267,56.60347217916055
167,18.803899705310243,62.01809724985867,55.620203300055266,56.47435745056906,38.48300099068438
168,22.47207928318781,76.51794356879752,61.26638410561199,50.58070466957414,53.43655332846901
169,25.871810935095173,83.59087519515379,94.88031091232757,30.30530821035257,14.704198871489536
170,14.256622127882178,75.5977645324396,70.02032642506649,35.26220274585647,56.217599741781925
171,20.535590552452657,70.1234104193032,73.34613384782664,38.268373444565555,45.32849711124721
172,21.984896347169602,86.42844636869727,81.62058706557598,65.23006551681674,49.52091200555706
173,27.44699429034827,93.27236322667099,96.58884617541298,37.306534933913774,38.10074730872056
174,18.098791495632348,66.24831556656281,70.35157752107065,29.868170028983783,27.602453584918173
175,25.58463732264844,79.86909592789941,76.00618453246797,26.470268608722236,54.90980890164094
176,17.774323969143346,57.511792384903885,63.62820141267427,40.67332619090391,34.03844356549756
177,20.286942847038848,94.38726600554084,92.45594964711339,49.75029183990267,47.39237383162528
178,24.73591430156719,81.45521345125033,90.14894590981568,54.547651877026034,63.788891541937005
179,27.2685309038785,96.9734603678956,96.89069782939393,40.030247013686676,51.65773465502328
180,23.658508758405503,82.14576795667918,84.90511122666435,32.301546278805404,55.58900857084632
181,17.875583378922034,51.93518241083713,62.79354775513926,44.27718637610094,35.42788384534889
182,27.07128268894628,73.31150529279043,78.36071471274747,70.77272247759787,67.0032903495315
183,21.54734392718208,65.61248031574831,69.24171574264068,59.28391749823386,42.99079719891919
184,21.501724687562458,70.59423840586054,74.45278750757024,57.68267001581151,41.41531061700483
185,19.865702789390916,79.46883820927646,82.25586530299802,58.47478671100956,29.078137350589905
186,26.205841431801176,78.28669936225063,81.5478228234676,55.68656613493791,62.891441551532665
187,18.492901874078846,59.33646747874517,59.15367467221279,54.63038863180057,57.68010384705277
188,21.76727174723625,81.47825626018889,84.26056775469091,45.31727494895104,58.11400942719607
189,18.16817191523211,69.20530402772371,79.21747026180896,54.191434652866455,58.9070653469405
190,19.516531532625162,84.28698955260032,71.03461629021093,47.20536477004933,49.52354211968262
191,19.90830569301881,76.2980236467198,76.85558524353097,99.28485457152436,36.45971954964102
192,24.650774741894345,98.8804701018017,89.18426680976991,78.22466053172992,62.06320724844194
193,21.919632671755593,83.22266797391532,82.67640071990903,46.44603094154879,46.416929295059944
194,20.36464359867736,80.2158278973052,83.07566677154539,64.94085974825839,42.988764639228265
195,20.55704210244386,54.880152613077684,66.53079656418066,40.30381424724227,54.46733843126943
196,21.834713688782326,70.50638903970028,70.85466395120406,82.08481725341176,26.589409323888564
197,20.74324801086564,74.66508231127092,75.47772482060493,62.330807709429294,51.94562978007749
198,20.46252689661938,71.5157892325123,72.18583747935871,54.51347790453688,63.108223494182596
199,18.305946561529062,58.119006060127674,61.809834151787,43.89861325468149,52.79227551919854
200,21.204935846102853,78.81182694484728,71.4937330065392,61.163893030389666,31.69439850095979
201,14.83295994704154,62.346768902239006,58.01173610644985,49.585231950128865,51.64538608542805
202,24.50856835100902,83.88560742965859,73.14296994067148,45.233389025081934,61.72145693965377
203,25.150539472595064,88.6524504626385,90.0182339260896,57.40154157567586,60.27227439243185
204,21.54411742147531,65.59990509521074,66.28079616554066,55.15170011001397,45.99054300083644
205,22.723775911204903,78.29076357687143,71.81461254321266,27.75125608052008,44.24107971921237
206,25.944996047259664,80.4528281512278,70.68031572321188,60.40494800470069,61.190439068390695
207,16.87339554837259,74.3687871503771,82.00216638027801,39.50762474492212,62.08837130990891
208,24.515855284563614,77.34045243059916,73.21913736908553,55.15746872010758,72.58250292584823
209,26.237133492028104,82.2401312988158,78.3213548775283,33.21464613614694,46.918574654361706
210,20.92301703851651,92.1965712789456,91.20690982600189,53.21679214808916,58.98422138168341
211,20.640217514404846,68.96443673088254,75.29907840303031,53.08149147702366,68.30683916383768
212,18.524012889468978,78.26137432040304,77.02525624086852,36.22813217212165,42.69887351840031
213,25.607050707571638,90.88484231765689,83.89099585106855,49.81122887349168,56.56193164988599
214,28.720080869884008,91.9164750923384,95.76501982128099,52.33918448075448,50.4466908739699
215,17.445342744312367,62.75067974194251,70.78182736516948,48.42289069685073,54.43838361519129
216,22.57061997780122,73.14735380039762,67.62741280218194,64.73627079417331,55.207183137058465
217,20.43553487746185,97.85147000397492,95.49774516838943,67.58448995894025,59.560973982256364
218,21.245768355312055,60.448100656805636,60.87914806488523,76.66506269676762,45.750843210941376
219,24.434633738542864,78.05312017522184,72.55995833203366,56.07321479374385,67.08506186168867
220,22.519791272018697,73.47453709703258,70.22442819580506,56.04867252530476,6.594250321925402
221,27.274265723251553,86.9129675891527,93.24216986154386,61.17216461290909,35.66732529971466
222,19.413417722933893,64.10277756736568,69.78960219918325,50.66752287589546,53.84007106566339
223,28.089053367834257,89.33111487984941,79.478287290789,39.96747415014848,62.3860462918097
224,26.758465609049335,75.83575422945914,78.2088467445942,52.645516701569974,59.66942365256534
225,22.826094278517342,74.85411580285724,76.08993460307197,52.53713765064059,42.730661077093345
226,26.088516218229337,93.88077483680009,89.97561335538485,49.76775459575109,51.97869868370221
227,29.07419829281051,80.63325518780164,77.3383862490485,25.76695643295959,40.004290764173845
228,25.240424751592165,72.65281566029805,74.17843687459505,28.48912470209502,51.97987834732133
229,25.922708453032527,94.38844886067803,95.59241659241691,28.764914693250553,71.07238313595651
230,22.179896538453974,91.4817694302429,90.73314137213897,54.706359639246465,67.023709952422
231,21.49194357835606,65.12759429534236,66.61295500478549,52.01822701031458,67.80205125944212
232,19.777534212275892,79.15723529348165,76.60759357735039,39.92039668702986,35.653056309881855
233,19.137179770351178,69.26408499554837,64.74770310101883,22.36637792692136,50.69327288361806
234,23.588407492537634,65.63901582615136,69.03507000186168,67.99732978692364,29.124168120060936
235,21.25732351897513,74.75648088922192,72.69273378205806,40.41143833838965,51.7164383480156
236,21.711790553722214,76.61144939899565,80.88803563840796,36.10138807342178,53.27972253070075
237,22.058357094227528,74.56428081562181,71.30485324151853,50.81082583603515,50.51128546865552
238,22.866277793358382,67.6657555031772,71.68586101147515,56.118165849978844,56.03868815501996
239,27.338585687849246,79.20600675738791,74.30293292841253,20.780499098558938,51.98514791909534
240,23.81551765141926,77.491639989065,78.87004633971009,65.83113877323572,39.6109277543622
241,17.804581844691526,59.41014458386092,60.584953915165705,74.58753785445639,17.62620742951192
242,22.7728713549011,73.21205499469797,77.17796463270734,26.070032242817838,53.703463818349455
243,20.569133525211686,75.00132135014492,74.32848757709972,55.443699911707796,63.112026079379135
244,20.83267807676075,72.83898871887676,80.10372647026837,42.87660104486944,65.09901240784475
245,23.22929598275928,77.87722290618495,69.48444117118679,41.35331390589219,36.79393289498487
246,20.492111556621058,68.61713055282767,73.58166874442709,51.75779088053156,58.51924498323721
247,21.223345758720296,87.89336284642125,86.99393693805334,53.00867919317419,50.47817010373971
248,28.004653069605897,89.3256310884782,84.16939463431237,44.82336955594671,43.17280815478705
249,16.035656286553305,73.24296319421306,76.93191956527093,68.09811082664186,20.070455246077238
250,25.431637097572956,89.69995242807957,84.52029288294531,51.86966382819619,55.58596020955045
251,19.88668551045529,56.772665740871446,60.34092873046551,56.80018090414626,52.04566509289
252,24.188552505576254,87.69295524073493,87.85163111679779,55.13837780304415,39.83139465517204
253,23.84040942947006,84.65886536126006,85.2813726566589,57.82835068324364,65.13391530733767
254,16.410595988321028,79.61293970165673,82.29299305097332,34.295876097374375,22.739695101719356
255,24.76460557848718,72.25230504778172,75.12451967958926,53.98120353387374,48.15521691008678
256,24.72446556402266,82.47542371760666,88.58048164340902,57.30437964370591,38.10739175561551
257,23.60539311819668,61.36082242288072,67.58395341093923,59.678784685909406,45.65487345490482
258,19.770104707874914,77.96720295692771,82.09024052916038,57.121565486790075,44.634298350352154
259,21.89158050327704,73.01688343496606,77.56881047063884,36.44319137251782,54.27803246839737
260,17.60012998132265,63.58505550059393,63.374891092902324,38.120006148548505,42.12714630103847
261,19.489315750170125,71.26687333561907,73.56073942889411,50.525059318566306,32.07618770939517
262,21.292805818734863,89.53711547253997,91.06416526185258,53.4455716899885,34.67300218700309
263,19.2834160657747,72.78117926498862,69.6653214078794,54.969653098434534,67.80348423523142
264,22.58350212845347,83.10045665246308,81.30210736362764,51.56627389999514,39.8166662833546
265,22.52850923366558,73.04883239871702,68.061143799823,48.85286281280203,44.447661698802676
266,24.17010545322448,74.7793264319746,70.38162402496505,48.22591905930149,63.725195497841455
267,19.727325764799687,78.99898885902384,69.86731536275963,50.32057708378636,50.459247340493896
268,20.931667409733283,61.043859012382505,64.82754141614528,44.85251147311312,28.600800635294917
269,15.301548396753414,46.519586408752524,48.42335770427718,41.894178534664576,75.13287409535802
270,25.240030792491847,85.90670996076041,78.11385682591717,73.04275808378588,80.25875429171752
271,21.589441642415633,65.0419311409964,63.4523115314098,47.8040677639617,42.25876183842028
272,20.971287619037753,79.06537662773121,91.93229028687847,59.44925805675903,45.65826713545331
273,18.212448623168193,68.29339105446527,76.14368978275037,34.96718833891142,42.522114001114716
274,26.27360753895265,61.66061983860495,62.149393271461776,54.25650231695921,69.21970220531136
275,18.700033870826868,84.84552841817087,79.55369119956609,43.89518404561679,31.988787961900957
276,19.13688727428303,54.824444614171526,65.9416519592449,48.223850679233855,93.56254064260476
277,24.695761521946174,64.06525930584137,72.94271528673534,65.46870824281909,67.87374791894976
278,22.264078547185413,69.62582961570497,67.88564409090223,69.55560546740494,43.924439172561215
279,20.7010742439487,72.33486688512008,79.23433775872209,39.49884704701498,85.57026367268593
280,20.490597683597965,59.323416049655336,68.32896810280995,44.08144443177044,32.72758356808694
281,23.714320263114214,85.14038788293239,92.93818741866234,55.43294420302681,56.21779387261921
282,17.463373232052987,64.89961795559492,66.90533941798452,48.24158927556417,58.10266266458226
283,22.729272969367525,82.5181252172707,77.00872653791335,82.54808907708016,27.565438315883174
284,20.27407941439069,56.05104742397642,54.28753407715813,57.71124448276908,36.768477635777735
285,24.519262019746627,83.54009484411226,82.42366293338175,21.54053112450086,45.774346542942666
286,20.140297561554238,70.07154708282638,73.90755380855902,55.659690392723746,36.34843552844154
287,15.099947377841653,47.13749197617773,49.97200476552758,49.08751699924451,67.6692640393088
288,18.94667195346557,81.53484173377716,81.80100697741662,51.6472598463843,61.90576816289116
289,18.92582785466045,67.20720746528323,69.55722805277298,55.24786004989309,50.59466931458014
290,24.757236759132205,72.02680781270077,71.03421028491357,38.94043873294767,43.19242920276448
291,26.83793367137198,74.91603161361556,71.16239602960601,51.79425840183735,38.25809616537542
292,23.326118913323523,81.43548841283862,85.88731225730197,62.664093437742224,55.54227437163825
293,14.423699759553582,62.19455499797091,66.03944047468559,43.83427134499446,59.10836212003886
294,25.50362358098723,74.2732055406405,73.78001535255886,47.146155426850285,34.851152642653155
295,20.690502363314152,72.65194001169006,72.18824182185527,31.897556994109866,54.73795313092031
296,17.339891430860078,65.94351037782195,69.29070982995759,44.86548164043539,51.01672966660202
297,21.63489377105266,88.75045386644237,86.50569245139856,43.34425414927602,56.887407835302355
298,20.04147462073273,69.29227182295713,61.435756178813655,47.33442443292505,31.86966088842211
299,21.04470839228435,66.39353618584981,65.8444803931173,33.55091410706183,39.85028591739093
300,30.917015351204263,94.48998003024269,87.36829196979534,46.90726877736448,44.60277045150127
301,22.69014306068493,71.10829500481859,68.96527280206351,39.97932955394518,54.54548885421951
302,23.36459947457532,73.3643033847995,73.05073908994335,29.945712711983376,71.22313289076078
303,20.417335353318933,62.32144771292784,66.28284051667764,52.658978736764816,52.89728484583863
304,24.4251567731089,80.77888228656798,83.36991805747292,39.03376106884581,40.72292772879868
305,22.94138560178833,54.400800332839445,56.02086682966606,55.85373580876131,55.36284922215307
306,23.71181286073617,73.89337279792157,77.27966428933631,41.39900204865954,61.62782287313997
307,19.67461385668006,67.06441854535338,71.7454733829979,56.030198242491316,58.54338819379317
308,20.930970182106044,60.95890107584421,60.50167834009083,44.02550180461276,51.08711165299334
309,19.15991631917011,61.94849607305813,66.88657026165149,36.80040928301277,39.50832276821255
310,23.95331474848104,69.52187073527546,78.65772805708825,69.03531385560048,51.73756555565191
311,20.772367471357967,75.90644944863118,71.60905372817777,41.663198194122884,45.389468983337615
312,20.680707080895047,71.72887828110866,67.36325048581206,42.00789462472961,31.07460802348425
313,24.001143088002685,85.34869699680686,77.19084523322192,43.54306480770553,35.00788070743943
314,19.77640650799485,76.73586750058463,83.67117111287514,40.519305792495864,45.74488140911239
315,24.59785657887025,69.65200463797616,68.47316863062775,45.62175013564351,50.37216023554816
316,25.68658484715563,58.53297942019546,54.914457995164376,55.431867775657715,52.40930862388819
317,24.674339983031903,71.19479434771485,69.27109349736274,62.65109299822048,54.458927608593946
318,26.08800849743241,88.32101073713173,84.89795745417776,43.854168460685955,52.58283054397311
319,21.312694582833508,61.92326492131861,58.214727372895695,43.93705754960633,59.85132394855972
320,27.581664479344685,57.10925497382145,63.81074247914968,43.951864477769895,46.45031542795041
321,23.564244749329827,69.88470687697972,78.37203887877239,37.95359098075312,58.14127334210496
322,21.500735524077896,73.91513409615652,71.45358278964953,56.7363441060116,42.29322900467176
323,28.439787676299677,68.3941930385272,61.75791844147663,43.854006851003206,42.745193677856825
324,22.422813569097876,57.593838284877044,60.41289572131639,37.234092410359416,39.473157735399994
325,25.32849936149586,72.30008238677344,63.212789295959794,46.46819851307525,33.481977931813574
326,18.336087683301713,58.63123380987324,62.69962389750626,30.872560975652373,51.965862216828455
327,27.064121813877968,80.9224745504638,80.8321318749505,39.25255605309213,50.3781741255619
328,17.96763637941833,81.23696269743276,81.17617648436588,67.00703517889045,57.28833744454875
329,20.24261794411576,62.830122547946914,61.593337729931854,60.934574982952135,46.04036913592973
330,23.861226272100456,82.3417190739435,81.13713384037408,49.361060203269275,69.89327282485138
