unit_id,JobThroughput,RackInletTemp,NetworkTopologyHops,CoolingSetpoint
35,20.828836691716177,51.872724225955665,67.52695389479554,58.20091111453938
36,27.777748011559304,63.90902545205398,56.82104152155474,51.12875619881135
37,31.023273175974122,39.772538384553606,59.1544375507717,52.463760197587455
38,16.643373380826183,47.154880805954505,41.011860958807276,40.772713240463446
39,21.095836459787037,46.64642593594303,56.04177227870035,46.40573402203235
40,25.57423963832662,63.04528759520589,34.333935222247206,65.7129352765026
41,2.5442741981801715,61.440335078467065,69.08447288360115,50.108166328926295
42,21.857042836679888,45.1083846389226,39.826286128393015,61.30012268312182
43,6.682427713023966,44.759845723241135,38.28199850012777,37.13009656394754
44,37.905426214238446,58.27172801220488,67.53302223181421,73.55086292969305
45,13.07156362731914,56.29646196702258,66.32047127854601,39.76452630113298
46,23.827633146819206,59.63986882457359,38.42101620597295,57.49918300537302
47,18.362333667287235,40.51851003927864,55.902345741174955,44.64102636250794
48,20.421871204602855,42.94128647147255,59.203161622793225,63.860375871973126
49,35.49676607669494,44.71032516722792,38.08869236597302,68.94210398020222
50,30.88386522162185,41.04754863361363,38.546780757584166,47.24466542454781
51,4.233878920484054,49.38970257745248,43.87082876666872,31.632540663147907
52,15.499242585260008,51.31433441847103,37.407197528280754,54.8689933225463
53,13.641796268466555,75.08601001067694,58.75540408967228,53.00604995851784
54,23.876877971063685,56.29032966535854,64.50318123754828,64.20797039033349
55,24.009288253122133,40.097271577641315,51.80356240342633,53.36877476752322
56,26.04119990423804,39.52520931505377,81.453511858563,46.61755896959819
57,8.107651316420048,61.239575292832754,50.14309649465061,43.535589916237896
58,9.488014787479676,53.3388733883501,56.19687865726403,44.60962924748937
59,23.296251723156715,41.200414570337884,60.96145122767985,67.16975737803013
60,15.396170543781654,46.589545181369395,46.67601291863723,54.28836930752736
61,27.290374571738408,45.44717793270967,46.052916439319134,42.73265603669158
62,53.72047612051859,59.17712612555089,30.224964431602885,71.0797983537595
63,15.72050493511492,58.718816745954115,65.35113034694797,45.59602775052244
64,14.812937417170378,64.20222609359479,46.8942974395731,47.585917685375414
65,40.61302015422298,31.075041298644177,59.838538453072154,63.374559692429585
66,13.294391611271374,66.21272710677025,35.43519863435868,61.73052810826058
67,44.53696503754897,35.54354836794908,51.54868111841803,49.65953067668726
68,8.328778002799895,60.528501473844464,59.1808544996732,63.89119678676713
69,18.781583365772903,71.8495121645032,57.43718223226879,52.68896255976389
70,33.546065631300024,45.754947868215964,33.09307365891216,66.48352934960674
71,20.63938873742215,44.257741242562346,66.08492624906965,71.76676498273017
72,44.94184008378294,36.35938293802981,51.12497662897391,55.196864369754216
73,16.832262102595482,51.65350630744993,51.271600677105766,48.39215689024444
74,10.037713615295875,54.34424771120807,50.59405517076861,63.927722301004074
75,24.516383384308273,39.997973062058605,36.467434557940734,62.2865414857484
76,28.092951144792593,61.926291182311935,50.51730826876329,70.91533194614699
77,9.398519154893663,69.50467928045772,47.6796828415721,44.913731350791025
78,13.08809790649087,69.39570611141917,42.9678367643653,56.547415524051054
79,19.379342600743946,42.27740865036206,58.61170516244587,61.41687244136681
80,22.35640434993033,38.728537689693084,44.95985931732121,52.93248478123927
81,9.245452437365607,58.351870377411025,70.11185744978523,49.82674837277294
82,13.627213429795978,56.645376569738524,46.09040464218813,55.61034217170694
83,36.07824870229575,28.917285472805222,66.11709136880273,63.086874239950646
84,3.9078090597339115,62.89253699304678,49.059375357718835,33.268547205394064
85,8.267111257735412,50.548026035956596,31.737710248972952,52.520581031365595
86,17.142703901043788,65.62861859936939,34.637608190454806,57.90505736186116
87,7.303792213337132,62.493595309151615,45.47620859325356,47.470351837595366
88,14.799175841509259,46.80289043295451,57.847493459944644,52.61681396800686
89,-4.222865297321222,65.33705135730833,39.58777761192329,51.545688112272
90,23.452789529149236,52.760476447121775,47.096966421072715,67.15866059778516
91,4.4020518151512675,60.70360793161212,45.372581164291475,51.14859577222857
92,27.17550966643407,39.91538207757057,34.599999103843885,51.66578435135645
93,11.163770340442488,74.08628076301031,70.69708672198026,43.987034399034435
94,14.377318761382748,56.47896409289729,71.57098690663261,58.331692137865076
95,56.25377833417658,43.242562683999694,58.80255439174109,58.034227525331154
96,9.985050042768865,48.06495333671614,65.62289359658546,46.08495184847169
97,9.063950974776393,62.67328552222999,48.42791973651455,53.605326153555
98,19.645499911987663,50.38094189362836,57.47778961506742,60.40295040131837
99,15.387490362235658,61.257014085670015,41.039961166156345,48.807880874148296
100,11.624339523182,64.66072841568126,39.645385991244815,49.25660716724977
101,14.94001499528383,59.62268894932223,35.53977861707847,60.18775032937067
102,15.282765868050827,45.96245200554857,53.69888250531121,51.26782930242849
103,7.071347002157671,57.95380205020717,38.599403729727655,42.493702398088274
104,15.256487605061873,57.63575859050072,20.626135963108222,74.69638798079434
105,26.166388555872032,51.45006886338371,61.11416462345843,66.25984626398368
106,16.652892552434775,51.33666706099507,57.28885191139028,52.743367609073914
107,-3.820694740897591,83.99899480194274,30.103279270580202,36.64386968493754
108,24.98006064749103,48.335338560494534,38.57696584719401,58.47087884805617
109,12.430654053269384,59.62767252109177,52.37323018692309,54.34841527541838
110,15.645256117856256,68.3444649033817,62.89864367946598,53.82832002392088
111,30.21216586965969,51.945951643577956,58.02186593448532,56.894083377155496
112,13.394837203050159,61.68891537711143,60.54694556717001,58.311417613933955
113,17.694369307496814,53.941585372168966,51.44398655129023,51.75030315078658
114,39.2109674070696,41.45318941906211,48.332273676575085,71.24978094682099
115,3.7688827374052796,68.68544682258627,42.24124911859888,46.555104756382896
116,53.04946580194744,60.97525141401178,65.68315821356897,50.893019941602816
117,14.028061636226337,48.042686146084655,47.099669638402865,25.999885408875674
118,19.674798881419584,59.21122331533733,53.265204653097925,65.53862179305936
119,31.512960323451555,28.890641481720223,43.243744848199434,48.77468631214711
120,-3.2493950556395497,74.99321610353533,53.43573034596854,54.013786075537176
121,34.046704047394925,50.49672726572652,53.6620715583361,69.41942111096286
122,18.9358598489934,65.30413706682305,45.66555623507469,40.603012884057925
123,9.05456104327946,64.72051719311061,46.85652444739351,61.68010946669485
124,12.658855374969944,56.374012767074916,44.53474661576986,48.78829771454668
125,18.513857534099863,60.798966308272995,69.67581541041656,42.44955514473245
126,27.35893140865702,31.267453815570924,42.302152733757204,51.54427993782901
127,-6.1901338183979835,93.00535875808833,60.20956692020552,61.4962297980275
128,16.011352806046702,64.02146712093904,47.182777769178294,59.634239968360774
129,20.51351974267323,60.990016616808724,54.158916118611906,60.91868231094348
130,27.580160687620562,58.36096012341835,41.06254803999312,47.551520626208884
131,31.66497130930323,42.724492232331066,63.36512521768416,69.1089112041131
132,27.31857094402273,56.90626750444615,34.48325987850208,73.40327024537069
133,3.3695351444625077,63.15521087320102,47.337842476231316,51.5413527626892
134,-2.925490304294115,74.48706902101539,24.368052007248874,39.67749134810343
135,18.090799547955786,46.566082272386396,48.79936714729151,55.22258255694217
136,8.322461304667765,66.42327424364662,56.30812424689901,64.6062518746067
137,21.368719029241888,45.001472538541975,51.59529193787194,53.62197866658051
138,23.305928493544727,53.7994131169716,50.00219870161879,50.520565320559434
139,40.78913063103304,52.25691027661776,45.423938251999466,60.75558885740002
140,17.84435276955063,52.07691765541382,65.53962978648373,56.166093458263425
141,7.081112952582874,61.74599574248226,46.49281668440664,39.94262235041115
142,15.118816451133993,37.8330413916916,61.5100413084761,45.907554389929174
143,21.741597035708075,46.93727873058026,80.65139378090157,52.868739603126656
144,16.012135685554174,69.5060871166676,29.07310410547439,51.728981592326015
145,27.195428734393033,57.4577904320646,41.404371027939526,66.44371986321612
146,14.430237393216462,65.62423478754185,53.9260241732228,70.0131362510645
147,21.568130605178784,47.934791130785705,53.73060183111539,57.52050395000471
148,8.142889971767259,60.92142318957921,47.50178882831122,65.09901571275658
149,27.172903875953562,39.100981579495055,47.45608484913197,57.00862751305287
150,24.15226764784759,48.63106507011562,33.5915034955366,56.701373979704194
151,12.894399888872131,47.55418228148748,59.94706190756684,46.32145278887518
152,-1.0666250443699852,64.57498960313559,56.0040366745803,52.743170543055335
153,13.802018907107412,54.29133471074417,31.6185366798357,40.42389735868943
154,11.949152796938002,44.498857077651195,58.18747382217215,53.61885587723296
155,37.35976311650173,43.32717527623413,11.991414503649306,63.87645835118305
156,15.977730460207983,60.340447475125295,58.56454301955384,52.775194670724154
157,36.41836595118983,41.76676735312978,57.923787463407685,33.82121637820417
158,38.70166710982381,49.370190556607845,22.847183792113228,48.62506705867196
159,13.519790884514908,59.34619979047919,62.05098131024473,50.48413712699043
160,26.780848810827607,40.5824542989256,58.47128003448306,70.06309375011134
161,17.67994243958778,60.97256839805491,50.54899374362456,59.18823708258678
162,21.106747395054064,64.51796980749498,64.48000055134438,65.42473281885515
163,12.06739680642351,47.80085469854012,47.39656463416413,44.538087292456325
164,12.157272168673522,70.36096333336535,31.830995371780347,51.96693915357886
165,22.62017156853505,52.22079069672913,55.36961953288137,60.69593799830421
166,19.8871712430503,45.50039682529572,55.070422366927765,56.18147177808194
167,6.247299285159556,64.02282507081651,37.00792986278733,56.01412203222028
168,21.103499512644262,48.72819262241762,73.34146778752522,50.470310451077005
169,36.23342782936858,43.21935405643938,76.51794573716967,49.016720820001375
170,30.306764436349404,60.21861059655371,56.51943246945188,53.250247578171354
171,20.049458455699625,53.206770520171716,46.462324800981975,39.02832380298809
172,20.926968381972628,53.07870459752528,59.80634417740261,67.01166457268415
173,11.01138104488743,59.508273468212984,88.25368580512635,76.64551444837825
174,4.9117418278266465,73.09307873063821,59.628934828659894,56.251567428999934
175,-5.441889776641888,69.10099416582156,49.235926822827025,51.795611968551164
176,14.367120183725344,50.91312304377193,30.453320508245138,47.189901388916084
177,49.41358360330566,43.98154360293748,31.3117764004545,72.97100938947347
178,6.7556197395862325,66.551716069327,36.98005103389553,55.2778886718527
179,33.32529905256135,29.96611331203887,62.777434206736444,54.06630026663969
180,33.849099035210465,57.19187878651833,50.85374757702972,57.10249256186685
181,25.070728867009272,43.09514209785341,62.633165135623614,54.89723843603193
182,2.631386164560123,71.78084307368158,44.797406684022675,42.29865986567834
183,16.242702260579048,33.629578963785534,29.453769382006218,41.75635034052457
184,16.386477644861728,58.04247517391547,52.36070910513427,38.419133821111494
185,9.818525522402116,79.59543802688597,42.75160435951092,45.93937321758918
186,31.53637136155875,48.42657713653071,63.93485693175265,64.3844733431401
187,11.635909704559039,56.86869728251965,47.0340175192634,41.212056293351075
188,3.7541880138934194,57.535142055861066,47.80770776983009,35.890796416202754
189,24.662950535980034,41.50207473898945,55.45215402580607,62.319442523815894
190,11.724188002872406,84.14979334890518,43.57242743495445,63.051423137066855
191,27.328982791984167,63.346099642525886,56.45265500582686,62.42324275852648
192,32.65545121523866,40.711283302126795,72.38866116020307,60.021350803948366
193,45.39718194414923,69.02123521620187,39.30294328996152,70.23828849792304
194,21.289059425909034,64.79305020365614,61.08858092868779,62.391382558631406
195,7.203281063721533,58.1284589037386,46.20956989365912,34.007359763312365
196,46.80906326254119,44.21400891291114,68.339183376504,45.8131902488669
197,11.16845303602135,55.020492646418695,33.05509930677475,54.67351878069085
198,21.434356794211492,47.1059600324634,41.90064347912133,41.1137370425149
199,32.57882767731354,52.742083346018454,51.65838257743476,53.821973431481794
200,9.855293943523504,51.067778896913616,64.22581331225511,49.666126330444946
201,7.703015040186242,66.8446196592449,25.778401537577466,45.99744930731634
202,11.434048699123812,46.184125953920855,39.08088241921623,52.36385959043606
203,14.603731872775747,36.189212795685854,50.3870583679816,65.53794605945177
204,15.311626281430048,50.93777142699457,50.321163808414404,46.79818887049168
205,12.72549920343961,58.68993367890382,65.8373117684804,64.2460866734806
206,29.06899431572621,44.976959750872574,55.58954617798957,64.39898019976543
207,15.763330049638988,47.34439831553198,35.734626099863306,63.013119846623624
208,23.659295157248778,63.79607840429885,26.09542754856659,57.351746167210806
209,17.305125961979417,44.53587816866225,32.721156738993855,44.17474151326562
210,17.169087700542555,56.52882663978721,47.46995085991301,43.58940056133529
211,29.57174502127733,45.22670402975506,61.68671325112695,66.63988237814984
212,21.294462023342927,64.43665061616963,57.822828614365726,53.5451880631108
213,9.995775895767517,63.05412542918658,30.46852810860846,53.72881982723641
214,15.61734080345278,43.23606121253083,49.97729344687927,51.30180921061773
215,5.524134541639746,61.79089174116932,41.70429811433179,48.69012703170566
216,36.106383573562255,22.97209296585141,49.72663477786693,50.96884846748958
217,21.126162358171054,47.51125533515566,66.4615028417946,39.995796816339706
218,16.79865255180514,50.45577236881726,52.46521102663731,57.564336390246474
219,59.985555020147366,46.762163042167046,43.608508368968394,78.69540600179164
220,15.837505898001261,45.97451608929861,63.15010472173768,61.040674354428646
221,23.844699066876018,50.865587471393866,50.50213306075185,63.52302045468002
222,18.23939263780245,50.29158098268109,66.02669504789304,53.07508130976557
223,27.926860583477236,44.641163928406534,54.98106343911023,54.757419816344424
224,19.993901852842576,53.837462990783166,24.98916476890863,65.16453968913383
225,-3.1269725261197987,77.35544022371424,45.898688646852655,49.66477379151527
226,33.29220546448661,41.40496840463786,65.18586462904783,79.29074081501749
227,34.06140586872575,29.68435418069356,48.209666241381214,48.06285704166546
228,23.112479958928848,50.45585423290826,47.27718269477705,70.09077645333872
229,29.545716855303212,42.64824049955286,59.96283870223576,70.88847023970129
230,23.682059010289922,45.412849166312405,51.692282674843725,57.81393300594953
231,31.664230673540093,52.92097010250929,49.004287112803524,60.38111635840209
232,11.266619826673619,48.26436012802259,54.017964395806224,56.45477391222209
233,40.93895419512223,40.19525454812958,72.37732813967656,56.33504980290974
234,7.969432221061385,73.32741053664812,62.16172745170218,60.14836969697279
235,20.859201511193124,40.67709378071081,51.8649502373327,50.264396150596085
236,43.88244067710791,54.23165787002589,80.58276281690343,62.76690413275632
237,14.105978474108621,55.70190716303974,32.66555999915465,56.49270852451844
238,11.074613833427533,65.22381747749394,52.32630424841086,56.442785207559744
239,14.914228265458842,49.616958259946095,57.44970008446167,57.70010601798223
240,47.21219099084261,49.19590074862807,52.790605690696246,73.09896412713309
241,5.603773959889956,60.55279053606085,46.03283218567225,51.756649679034
242,17.580365422380382,60.50681481464838,40.224455472700676,63.17549556339167
243,22.45371086077663,55.857304172347554,49.734442928119314,48.86673822545738
244,12.858233421198463,53.89494710839254,44.782815366648315,43.50499721042562
245,34.76188287199251,49.60462792361806,37.18869120348467,55.40446641715869
246,17.56714329196973,40.65147099221638,35.049857728922944,57.72040400793083
247,8.747817782790682,64.45807598926321,51.724074741911146,32.11063221332569
248,27.641494030938958,69.6106275934989,34.73932953163925,64.05966442613531
249,11.111613689946061,69.24926289029824,47.99995771970021,47.967871934029276
250,26.444337808995556,47.83748960933929,29.28611035250594,64.7386629297195
251,-3.3645303836829283,61.96390874238166,44.24639230774769,29.091014499581984
252,10.813862018660918,48.42179731442363,42.950912927454134,30.958360958104773
253,23.469741437627498,53.07437477638513,34.440123000390365,56.06295482346607
254,8.28358038507915,76.10838724504318,56.46345874506943,51.86278616686259
255,18.557685299817805,29.816755009200133,51.65768286909904,49.184522265183936
256,18.294866632036985,53.07313244833282,66.72653071730433,49.81876369249458
257,20.871392714375688,45.42024161645024,31.870649911306863,41.011886258190295
258,30.02830441737222,54.53711608675428,64.9539289341579,57.78408256384
259,10.400086237114245,43.48145100129992,57.94080682156995,49.159626865807574
260,23.28812058617839,50.35873670541602,58.65868795860583,51.88624269019453
261,6.486534282639139,53.87533531522737,47.26630502926496,34.119411838301154
262,55.010945720003946,64.84115970532599,53.85647944557299,76.72669964837662
263,23.076440783679384,74.94417404463016,38.95217973801632,55.581950030264714
264,23.353996063949815,55.02450051221055,49.956381739840864,51.29996417493883
265,11.10313135021031,54.36043914570904,53.56059715588451,39.63272968356654
266,15.93807780304022,40.2412320575994,73.45232355801907,33.61774973235241
267,20.682533181748237,67.90971356772091,74.81423514267318,67.90233216949785
268,18.90440261541552,43.67350400663562,48.026243149941074,58.13482907525828
269,7.104912355098131,62.80796843207669,48.52985251376681,42.67814602252856
270,43.81318282710279,54.6697528998334,33.096217268861274,57.451916042111336
271,14.688325749134858,47.43349939319427,61.49350727035183,43.10618779364516
272,11.04703391001078,67.17461486193002,51.83976202551232,56.35712177504571
273,0.8119680478234255,71.22116547839163,37.14254064626654,51.99082099524163
274,13.394185519464449,57.67367659166894,24.92006351839073,63.191176737718045
275,11.90898416956247,54.75656497230508,51.08416510354807,38.54238339261209
276,25.551498617292527,46.94348286336,55.7715140530766,58.4762889012848
277,14.903923636020943,66.80296145834181,39.803898697457186,63.614774320728124
278,9.052848452978433,55.93083177895894,68.60654354274743,48.14465286608346
279,53.31129281245262,55.145300015703,36.78704628940842,68.19643410962927
280,11.595769229339911,53.844457293641085,35.17209369857801,37.00461936475099
281,24.986553310300547,66.68242549769599,64.93800256319675,67.57814930131036
282,40.16436995694754,65.38677718758419,42.28777969701079,43.34266187859081
283,3.1006079420353285,63.58965600909653,38.61097003471576,48.73547897788432
284,24.436968907180148,58.497151567296484,40.98978770454218,55.91798865774846
285,16.261159063802545,60.91343591821234,47.09492469094617,59.239149645167
286,19.109738116903575,49.83689325447356,31.825002246569447,56.73110296029099
287,23.069867486179106,48.46784322077,42.26244642203169,53.11988715126415
288,17.50544789519039,41.149566125318174,41.450076167354304,53.77258029012615
289,24.916049552950014,34.87244226398941,28.25876335318032,63.57555219844616
290,8.16177167657277,52.67428889401784,68.86124077065257,52.85692193833016
291,48.646958271040305,46.96840540842733,56.360249445528176,34.13068541806678
292,15.07212283909772,54.00619275696214,42.13955824541074,52.338434920971004
293,24.83234084631618,41.78153412115189,30.00614544118114,51.922346154870695
294,10.619767888253428,58.60998449935758,54.9723216931966,60.139355294914026
295,30.0925094957899,49.02777515290647,72.84702232948169,64.56900588816987
296,4.852360401528022,69.40395009747891,39.269541768258506,62.76782610455115
297,-1.6997926244917911,85.9092781714124,36.084539997921524,48.73403838056075
298,15.324610152443897,43.06532384766869,51.579612453958944,42.68794158587035
299,-2.582743552624142,65.83016347755502,59.364942404835055,44.36527333781837
300,21.456162090492185,49.665868635854075,40.33763623888825,48.69133899670168
301,15.937889828594209,46.939684739642786,28.586600899253064,52.65872930401601
302,4.703486574099701,64.05501018104742,29.33750028584036,53.61161895760275
303,20.48243171677729,51.654879206819864,57.29960683298158,66.57846886169496
304,9.97424944501308,65.52692168110705,35.05929026335638,51.66993104562555
305,-0.36180863613460446,60.401645701099966,52.524677473523354,44.95628685889573
306,22.5110447591767,35.893921295506956,53.27960612524052,43.508702053880896
307,16.246481356620432,38.57830555005754,48.27578932399358,33.273488652629105
308,11.955493017795582,64.38564691695748,40.728603966337104,62.34775069697288
309,14.143244876462786,43.688408866345796,54.93171024650533,48.681474014519274
310,30.514910809854744,26.00406181889371,72.22748019549074,54.58843187052302
311,5.018261629073963,65.23220499903155,23.443696257315533,58.51025275097769
312,26.441742026146514,64.75551110015668,55.056849548200184,75.8787048454106
313,14.86754971746418,56.559290210305825,51.38500266287444,64.93066138685955
314,12.02979773938643,57.76408845338279,55.73154180043054,48.7198182369389
315,15.634035770667918,56.58018223331732,49.124051043274974,49.86180414311293
316,3.085721994853455,68.97668176559162,46.47863522961071,58.24200284908477
317,34.07478816545567,53.9603786032832,30.775245834847116,61.99978409469667
318,4.368426694013689,75.14526644548455,64.75936905501445,58.05132646533609
319,-0.9629475254805455,81.9388659244747,58.62501445798606,41.41144756536793
320,19.087206677663353,62.31865938697086,60.27813874951917,58.04399629721159
321,19.116488202489105,32.350909752596614,38.49845821375583,53.564378775932575
322,17.82805693840114,37.345578255294505,47.91199031307336,65.16758110446683
323,20.12491708953706,50.40681312263385,67.57817716800454,61.55961445129775
324,-1.2859312820648134,76.0779596689781,57.19500981139851,25.84376563925814
325,13.673970648501314,60.21904370263728,64.20399636961181,47.96217973525531
326,12.80171695120415,54.86949375356782,57.36002318005797,64.28341905735398
327,13.202199969537668,57.04997738662706,45.33303558584256,60.45982840074338
328,40.149787016512505,47.84825136474953,50.08026038177018,68.49988028795231
329,9.244144524468025,65.59940174896752,35.31078373339471,54.80240030452701
330,29.156458306112615,60.291289344765204,69.04011314653421,51.91351267201147
331,5.5002160414858885,63.15249821290005,59.91844139297213,50.916915280766645
332,8.885151041759563,57.277296206262776,79.55993018392186,46.85482344471217
333,25.38420462084251,49.79474698297614,40.03799131578567,65.32582619216468
334,6.02451821885001,59.48666434573097,61.91862238078767,49.81788749323316
335,21.87021460809298,62.14161026996212,45.50751298734802,49.730430683650866
336,32.99839082972227,37.695188783002145,43.47608767496254,54.0429708477553
337,10.648770354984373,59.35076129432576,37.541270791453314,48.909219365760585
338,45.84395084496872,40.016859616765394,40.787939143339806,58.79355225960771
339,16.47432141391309,56.55004222785028,75.11364609850045,51.39985647656459
340,30.94770982446058,45.51172307014032,61.81489576525262,46.14579668011305
341,31.250025229680904,60.60805595790521,33.345355059505565,69.57436573712722
342,20.214718731280136,46.15644384780353,51.86119745464688,63.89935133959878
343,16.19681646746113,51.28260766475103,55.91984315032915,49.41823416714722
344,40.40450688556834,44.743644119588325,24.418999118114492,72.06012993465228
345,11.413941823678808,48.32777743301323,53.45555890417386,59.220691267513324
346,6.910271143365499,64.45996946154067,53.14174722825755,43.834411201073614
347,53.05549904762432,50.84530171750315,48.66349406663596,52.827507744504885
348,21.74201174327584,67.07071044411155,58.24797488471452,45.81483299165957
349,20.42779445728643,45.525671820515605,42.172769434342825,50.52615531529049
350,11.676235127144961,76.53432620804699,58.00167732558041,53.2879136342194
351,29.305812476091475,53.32277660777774,26.888137193665685,50.90520364305838
352,29.265056350630257,34.97160105754848,53.9297488201078,55.89605119988785
353,18.18243409802765,39.93411662070522,54.68601145419964,59.151072969254535
354,34.48863506143775,40.670377705163325,36.68451169539525,54.608849873043575
355,14.519434573918833,40.6225226175989,43.766710765997914,62.355548314006775
356,18.00823815013122,58.96892701698848,55.82736527940276,53.423016856158995
357,9.775585309795735,56.11945048893704,48.005915097064886,51.523559552407626
358,8.673327353067279,67.66050961037281,68.24444258714436,52.58661614143611
359,37.185757371096955,66.90955757144187,43.794823160776524,47.50846978729434
360,8.062244209233775,70.9344710315793,64.88973749870647,57.14102285297966
361,19.116488948053878,53.7165743083796,33.33634973258916,39.14857937427652
362,45.092934291786,39.352963692074965,52.9067049646108,72.12136337297203
363,15.072932773636024,55.66006562606552,65.68614722141356,55.865350679402596
364,28.58273715341519,47.48813181347236,48.12670774098358,54.994137435560205
365,18.915753959794557,62.83053156186132,27.062681963299525,59.54555354365943
366,3.8345719350668794,67.40122179261975,55.792620282687956,62.066111018960775
367,10.413328051594302,69.29325173026767,38.253705755496185,66.66155735075068
368,5.663816749946873,69.40967917104112,35.00418312341887,45.5987904093928
369,19.284007174941102,58.48894963722634,35.3385317357233,54.08831600580635
370,14.298852655461985,61.336042043449126,55.28420973597786,47.84814978714082
371,12.296563148404928,50.58519496658801,50.09063210120326,54.5818123016289
372,16.00947493252227,51.78176487077187,52.55936021905302,47.211716247238925
373,25.46620589232124,43.19585076129217,42.48773810269159,49.065374190397186
374,15.14047405041334,46.08915586006426,48.60583275042528,41.50249208905494
375,5.601948627059846,77.75691523412009,30.010753529195156,50.01539357497243
376,16.471180039396458,50.59020152939904,68.01985412391517,42.718912179449305
377,15.492306279725739,67.46212717793964,31.510023749784345,54.3344516961417
378,-5.039267924542286,72.70386446717629,41.83962205645671,37.49948681058175
379,24.10849153705101,46.071011208032196,48.28193163710897,43.34638232682776
380,13.635082429969762,51.7949524567274,67.76855314705536,45.333736495520846
381,10.00262310392243,74.20249236267699,50.36255298249278,57.449233671335115
382,33.08949086550071,57.897998309975115,43.38734595313075,63.991578192596066
383,50.876542189579204,50.660328727176235,61.53345136968047,73.671260040823
384,34.13469094093735,38.025480097042156,55.55970436052892,48.0889620871239
385,23.963221464897227,49.07839223953754,56.32924929087231,62.7137409176659
386,26.485277269063616,70.072368018532,49.00105961117275,54.80005646478211
387,38.93159017114871,43.30055433014346,56.21993030563551,69.0710316027876
388,24.158390552457945,55.51268248452392,62.2930347845852,50.95154104227704
389,19.230514323030903,47.7601601214779,61.57621583205498,53.58161403743288
390,24.101816379823862,58.88109758761262,52.66374579122056,65.4984146180607
391,23.526017839271134,46.25561630027745,38.61553285319884,55.710906721442456
392,15.705969688769965,49.23362704667112,57.42556800612932,42.003186883637284
393,12.533681872511645,55.59077969348949,47.111716223079334,64.63800626594252
394,13.807289238904449,46.27664541489668,64.21652143130669,52.03874036209767
395,49.705389148434705,33.838882407507455,43.53283710576247,74.67788793347043
396,11.189075141540243,71.6690657111962,41.30945614062015,44.042309111843835
397,15.571412092724444,56.488481568964396,46.53142243735248,37.585823727200804
398,61.04210717272792,56.99811422868042,64.65889088705734,65.28619392269056
399,38.500826823118786,45.147374172605566,57.757337587987465,47.81192822234243
