unit_id,JobThroughput,NetworkTopologyHops,RackInletTemp,CpuClock,DiskIoWait
94,1.7399634569837485,68.48191190277107,75.74881269601487,41.66716067898303,55.21352191516557
95,9.118047537033526,33.59545365163431,66.29517663391216,39.22288371658817,48.531961956959734
96,8.127122889802092,41.55577654259932,55.43955141588117,58.65903592450812,47.058266330943056
97,23.027366336012356,50.618861776893496,64.50783324628996,43.7192830178299,52.17961323694171
98,35.46235168386492,52.63858095155584,54.4761237305052,40.064308242172174,42.08619993313196
99,26.421178118483,41.64182914183332,38.135257641473295,55.09974832907835,47.31080653602496
100,8.928898896472266,30.859487653898785,55.88561143732215,53.6801746379808,56.72332439742951
101,1.8897922645513114,33.04579715814727,52.58667297041708,68.87765983213913,54.61280000916033
102,29.485635658732605,41.53944751874911,76.66871208056756,33.13599824620378,46.4349031454325
103,17.867728899938317,55.96552513195118,63.044721053230454,46.70055080432113,47.91219390673767
104,23.729725394541806,55.302389924105896,44.918711851660255,54.58733418250737,39.028449577144485
105,15.834945268829301,63.19539203454639,63.708380692589394,36.13595867577774,30.45855684937387
106,15.46292096489271,38.37665698382475,38.04132563686996,34.261469096111796,29.628062337076795
107,13.688152492421263,31.426126283370305,43.65417807494557,60.259747784307486,50.36431229618235
108,5.233682578985713,69.75969459513715,62.979096252216735,40.38275983085866,57.90687291017889
109,31.461817606327656,40.84250854924485,34.58523879542868,27.367160798381207,42.98877661341714
110,9.766032172189432,55.30324751728373,55.49962953330157,41.3955661364623,41.078157481909145
111,22.866127449731515,39.91819912595804,41.57891383540327,53.064604769372956,49.28536693279178
112,21.29576349420056,42.70125925092648,58.06300240468721,45.260729961644415,42.06153865207205
113,19.83794052114124,62.240024146392855,35.21592693866264,56.75762597361284,30.85975765876388
114,7.556915852977188,19.88854584554843,42.87967396203267,33.34041549618066,53.554181418536025
115,42.39188181549703,51.614748891301296,26.76670390816668,51.06521936357675,43.84391060647947
116,48.029201272512466,44.47754202117216,39.783290030576936,43.89108575289752,40.424020048361406
117,23.71752038683875,56.41053837043943,59.55785345026568,50.23592189794342,59.778968468928994
118,37.728262439622306,44.31748006261205,56.714319714204045,49.83615380467142,31.078015345263466
119,29.829853349397197,54.09809240241497,39.12115087191091,57.747404607520565,51.732294889869884
120,12.02002256194588,52.08955498273783,58.063302892360134,42.026658001909716,55.66512836703088
121,31.848223514113553,63.55630274770703,55.14874825689138,53.02516453036555,28.82437181716559
122,11.773731547315643,56.00932146735925,58.53284000677377,47.320578576601626,49.04830409840505
123,17.369476832971895,40.30730343626334,56.6051237030803,51.61784234173321,56.628276821226265
124,0.8337243575854938,45.908778288276096,68.06006152980042,58.087693680425474,76.91457743191307
125,26.29785212304398,41.640096290342704,56.77956209597639,54.208493395340795,32.79805289280077
126,20.304769439913525,32.87940242051084,52.29423594284107,50.34232768730898,35.41393659809104
127,17.71850668692392,49.30147641946526,49.16584601868471,55.75897559523229,29.604644461030087
128,21.63944989847379,43.5105257141642,42.79768178626422,34.25987838052214,43.588762647116525
129,8.60779435119342,29.726875386693244,60.58302192097484,63.33568072631842,75.60240215870735
130,19.478173295607853,48.008999582651235,42.873336285709385,52.58890331673207,58.714811970046064
131,23.318914199764603,49.60483883932883,84.63345861311849,45.03283676635302,52.84698869197387
132,19.159531942701854,33.24897187928629,67.88764539528083,34.62143908043206,70.45150606824566
133,2.497419338716998,39.79295314439943,71.44056903749251,46.95709677885103,43.74481772098324
134,8.891849504623453,68.7823273943735,61.60774690926273,52.5193849191873,30.170190395614274
135,18.16994127812708,43.35414392009023,43.58830103070572,64.71769672216875,54.85898195790157
136,19.206106307042923,35.41103925669989,41.888015505268726,57.456725156403,67.50660174549547
137,15.658973381308108,53.48257934968824,39.748832481351485,50.406808861367395,53.46105057189298
138,38.07311581352657,41.80102444239594,66.17673643115683,55.116821931738926,37.42576957947145
139,16.435709985023482,55.78571144729974,43.022960618627735,41.08910932528576,53.32559595082143
140,3.9066712974188627,56.880611340949585,63.018191673222034,58.963984330852504,68.66585595847853
141,19.877917054642452,64.60258390076095,50.57121507355633,46.96945952013105,60.39821054133403
142,4.566892948301274,74.73200129085687,56.328415962699935,53.15793537177408,58.91912475852983
143,40.45098035219909,63.812187656525346,42.452130103009075,40.162167098993244,37.034422056094186
144,27.454030907442736,45.37913189576479,44.44655698994584,57.70339855477654,57.87249087358088
145,31.663847814325564,66.86354992330065,29.985117155746053,46.83640427011999,46.2525525616093
146,11.844678209366329,67.83359473898807,45.580839801339074,64.4724234276232,51.04912404581613
147,24.236698663837817,45.05952116315458,44.35686400917949,41.904694205175694,50.395182243327234
148,10.11725231787612,37.237188243702185,51.813868526195975,50.18144636508452,51.47487005304734
149,25.48740185748784,60.36114042921698,51.3185683942198,46.86710646809774,32.04492507548301
150,21.398288876482688,38.593775343861246,53.93473919541077,55.573899031883236,49.890139411398536
151,15.352300827142946,53.75128753302501,70.38088262174401,37.31565700707041,71.92331158866128
152,4.1179970930420655,46.71706441555651,68.40794115667457,54.353137226134585,52.49261534451783
153,31.530975271389625,59.12443844308264,44.64759707734562,50.602527651865486,54.43674032963243
154,29.935790131841628,53.844548516224215,55.99284419430749,52.27177982743897,41.6024277543831
155,25.139330575826417,53.48702118322423,44.5702428683677,51.12247250947862,32.392822720342004
156,6.3237853590407,58.69433983457532,81.58611028754243,42.21515421855436,32.39884054924974
157,19.309323044383603,32.76167065670828,63.91730826598361,41.24155377137285,51.62514758418021
158,25.1432948475779,51.34189681138584,48.5743866632362,50.577435233331606,34.39093319473824
159,1.3513183943623859,58.20316708816771,84.24461154392681,44.64910842566839,72.07557041481705
160,16.101373973848556,63.28858152907259,48.740149178292086,49.453168406424815,39.55849788699462
161,28.53825173625947,50.72168413488911,46.95717637397151,51.788884531372695,53.9376219333502
162,17.845916798100784,26.21613462528359,45.76042722011855,56.77013218055903,52.9100716625508
163,38.83286498558178,63.322133681050055,52.21927623922075,57.2355742019667,39.491408081664396
164,20.99919796987035,52.1108291916623,69.39015185745839,64.44218671134927,42.004278731045495
165,33.04544172391422,60.919540909920606,45.69879513033,48.94412186679499,56.47197539182985
166,13.333959832469137,57.919621013077844,56.91736463301069,40.81815473010796,44.89265160488925
167,24.72030406884984,49.40803237475847,51.808777418876694,51.08181207326745,76.0536529783044
168,16.837706172173803,39.10949117196702,45.67610416935575,53.74138711115823,43.16181614697225
169,9.683770803284393,81.12309556749459,60.58188773885736,39.316496773310625,53.24790927421791
170,37.47895323510022,34.51940129303826,39.268510050412104,59.89117071957796,69.27383530060368
171,14.706339752961224,34.74697026799528,52.35197642843547,49.50157696901471,38.359321784193405
172,12.621437981749745,41.83785397535998,70.80577084218885,44.66304004427044,41.86715105138831
173,17.175520064680097,39.00821161674842,50.39544014617008,54.869545118455314,66.74987194563317
174,27.38001294918087,36.83595879312945,34.67532779032425,46.76946911723048,58.51114534947826
175,0.21731286750450773,64.18723793862075,79.77801828901795,37.762510214735656,41.32699610185391
176,13.462351031729172,45.77884606052633,57.16386875136057,38.98121675674163,63.92213599369619
177,34.732536487503964,27.319726503123356,45.7100382222947,43.0898695581239,38.61329518278688
178,22.115486733700358,79.13900216490373,45.17102494568739,40.20211263332991,53.55770129556699
179,18.73955961173769,54.06604975209373,52.08953360988877,45.57846591646038,41.66012923714757
180,7.982542437859717,30.858628219659025,69.05790461879833,40.080296545620214,39.240071821207316
181,19.051115494586554,16.068769534567075,57.66747400472848,38.356590559349904,50.703802915418166
182,18.43266557715996,37.01111077679099,52.504559847725,48.80200441977601,67.15203722664283
183,14.826137001616265,33.62191918273678,53.33548945047468,56.913345975897535,53.07293062992952
184,38.10955273865402,38.86106647642078,32.92504689573548,52.419466668490045,56.58750717638247
185,15.377725520657705,58.26235977330745,59.16871765083247,32.15866279797184,49.18136494422453
186,10.857059537883275,55.017000344397495,56.29066008927087,45.26015357310302,42.2785001910094
187,13.066784492547862,50.70784236449504,59.12672385356351,37.676742024320184,30.422384559567533
188,7.623197650381374,31.810503959882585,49.232669356782736,61.17737433867584,53.00629975779079
189,28.57717636519493,66.93070104411986,36.67595255771992,43.81628226576993,31.364351467568966
190,6.866800607978138,61.88922744689974,57.850664140474244,43.40030716930853,43.532955438750975
191,16.55879246050845,34.578173394670664,46.980179991291884,43.60632962022328,42.51447808137707
192,4.891310438962185,41.04557782931679,66.41569907537121,55.47522986204959,43.079518576969996
193,20.01597306308211,55.540210181460836,35.03212045328631,45.25342825402373,41.460783524830596
194,30.217399649579065,58.53661573956802,39.31524647499057,51.75109151395859,49.940334882935446
195,6.092279793583783,71.46158870668562,63.528987668934036,47.74395747984407,37.781292862069265
196,23.978348378749544,59.2662104672589,61.799019416753744,69.21204869455008,68.41512998206233
197,13.167759559404695,44.89108718111243,56.720474644377624,39.59449715669172,59.895519700098
198,19.32998213027805,41.8773802535745,49.54731357777123,49.9652488192997,53.099099696375575
199,12.953253821124497,23.10661362107291,66.33395239038842,32.833128276792046,32.033226158155486
200,50.70423929708302,53.59237554304489,45.87868473188503,42.009125830231355,41.76529367876499
201,5.519125300617308,58.09697249414898,70.29802403400662,57.86739499877956,75.66395532056376
202,14.281468572509551,44.70386581621029,75.19134022652072,47.78773868170857,55.22737316483631
203,-0.26366554339846626,54.445282320373366,63.639784253382594,43.37396923796173,63.338820657832194
204,12.789159861183418,23.357131696312017,58.11370950869508,55.713449110371656,35.260130186848464
205,41.7808009412265,46.9894622702992,35.004092112290984,36.69765590630717,46.140522220366186
206,11.60273983360857,45.46303698472476,55.5207221249486,59.28068196664496,72.19596251367112
207,12.390457387953454,33.68043827495866,72.98477022701947,55.47361427335479,53.28710773226421
208,38.62665464340832,57.215869226691524,48.41623314407641,41.51985655882716,51.932461255398955
209,18.78897298410518,45.33604900088594,60.9101400247668,51.37548347780791,63.542467348955064
210,35.68850594911979,65.83208225467345,44.10539557587178,76.47341643471458,18.745813173875863
211,17.019475822683226,31.09927505471504,53.177339418959086,44.666386602627796,59.93171448652731
212,17.054628527153902,59.21889794420505,63.54375171258976,54.86225336224216,43.328275829807346
213,26.117548323057246,43.73122716608583,29.757716334338728,57.95609336958458,46.37219006272845
214,19.296352064652158,62.59160333807808,46.04063885930588,62.91855635557133,47.81589034151546
215,22.911673009202165,25.783558771774228,33.97967561343271,51.80535140537241,35.23699795571605
216,-2.2672061281293807,44.68542555449075,70.52113660844645,54.66864386446821,65.20924520529944
217,29.006492240172424,30.786350049856026,50.59087283679892,50.6108437337335,41.49604756337224
218,22.556446829267706,74.99993327601798,49.7509226340321,40.50244900375117,36.53483675898725
219,26.298576120415092,64.7541920474097,44.097416038584775,43.01306700921776,44.50641924245009
220,23.892207509910563,58.22175550362991,47.941876954191414,41.89722342869257,34.69867444139499
221,39.31263453842254,49.485933701851806,46.329560575552165,65.6460564871367,55.489266036688754
222,23.785460205946716,53.12233705486418,66.07683627301257,50.50189470911546,28.646190805224105
223,25.45919007134357,31.434794764906435,65.98401136884986,72.65100661652136,54.58915081156085
224,38.067473099801425,61.066852303874775,59.80865268455297,46.57921948731375,44.32864376205533
225,30.735795325337246,39.55196358472232,26.385987456983287,56.65052883139524,51.31832879419733
226,8.02628677079447,31.64719325176039,54.67509018198993,43.28655646351419,51.03938469433548
227,30.05820578643217,62.790123402047456,53.770493544336446,55.41359605284423,58.745581624207745
228,25.60157356878713,60.75118233152688,54.63118219216018,50.94517878878188,47.45587473197456
229,16.56987515150187,60.302506815980394,62.189397622970155,45.96151820311931,38.286060880868924
230,24.502169691797135,42.703547093952295,52.05713105097257,42.47144421246517,64.3271209446419
231,-1.5403801891165099,55.25446001821773,64.23399948473542,55.55441850379655,50.13886379160614
232,-4.908645986903862,57.80043750598808,82.75035421205234,42.123934261976835,39.278959905053675
233,29.853967994888585,51.03104073007547,63.5698676169653,43.53623217807074,84.78054894790806
234,13.20293182676584,65.02684597191323,44.8830843883895,31.804331844102993,59.15065809071038
235,15.2027614507802,47.47787115757876,59.90468112509729,62.40369483234464,30.91608055369312
236,7.454897284496794,50.03514185334526,52.715920359164514,64.36350580961512,42.17392694084171
237,7.604122171039695,34.89482110740208,45.71610621213345,51.89819880504207,58.967725946479554
238,31.816765037272205,34.14788466485875,37.54814280297463,49.089525652672975,67.35224289342324
239,20.114654625897693,57.44427278629066,49.04873000586579,37.35136362635277,31.768800165826725
240,8.017316009021657,67.58807237052879,65.73764959621197,66.76788633889473,54.052120180986456
241,-4.871406390990641,55.69445110716067,68.88805143383357,53.947633987708706,35.06621849548725
242,20.04065817164529,50.197406531814025,46.272194136547135,49.55765741247134,64.2042842124869
243,14.898859083266721,65.12639165678634,67.32519292063444,56.26038036706695,42.93780956378838
244,15.072660425770273,60.70076744288393,47.18327672611437,33.62930636124115,48.09517443465212
245,-2.762741644588637,50.94419874444191,78.8759462044659,47.340382859110704,44.809305189594276
246,8.429376268717611,47.820073633456516,52.82470106962531,66.65956370091237,42.00932382222945
247,23.270070181746508,58.635535774544735,40.60792377395964,45.25472347174967,50.230801294839566
248,11.408690658953596,45.16892791063687,66.63344760770283,38.300448769668485,53.47104165206125
249,22.488904554379147,66.31118935795192,66.80437138948648,49.88804742912175,31.118375912062838
250,8.836038519624665,46.146174575056044,62.429545104653876,57.985684531958505,45.31861629696635
251,66.26277841552728,32.64587479301631,52.976563668626895,49.4742540220858,34.235423319125324
252,5.241936106854915,50.19987893312963,70.17663955548791,48.291766626698916,65.96496806204532
253,15.316289240347619,48.7848056927069,69.8646885944533,58.34853525396756,44.625506140111526
254,12.888842931044938,53.82352376549018,59.22987006638476,65.18152956338125,62.92855017889424
255,23.73850884310385,43.994885681646174,26.582611823936084,65.97548101030208,51.70467600777978
256,24.46315098062981,70.40719034182543,50.168715917355286,47.45573438904436,50.2882424191577
257,42.60996019271807,60.114349371093624,60.68159883654556,47.86468154894377,43.36785036445978
258,17.113498803199867,37.64871156098533,42.81282103378995,45.148821450530185,45.036992065561925
259,9.88389168140254,47.60914625242805,74.90349052498208,37.92065192749383,48.939967398118604
260,19.765507936273465,56.49188245299315,39.293746741166636,48.52298137427911,62.09962666501293
261,13.54489419762201,29.743645151897912,62.88729356911661,61.340469686884155,31.653129989339565
262,39.74138336702969,37.29917520042865,49.47846228845817,54.31784012288739,33.62180758959974
263,9.391171551924845,49.92785177576765,54.60285041508934,58.1535241274242,81.46802702656618
264,6.663026402608914,52.93589286650838,63.05214356008514,47.36272934032132,43.77204618300776
265,5.9731363382897165,28.588941679181964,59.98624066715506,48.00510854117467,43.771194639988494
266,9.84201815097587,59.99034466444366,73.6356338077467,47.27806295310725,57.073192230283524
267,22.058486903922706,46.551873357078485,72.69888007430748,55.79056594661734,44.17471666944513
268,24.82726405330148,47.36157712448291,59.62081625083993,50.61576492258532,47.52366935165081
269,29.796537735467986,34.953013653482664,49.58500048861779,48.08944344895678,50.32991434180896
270,14.414133775716321,69.83200694760338,55.82191791997031,66.35933143507464,48.744466406046655
271,27.93619138204786,57.74789153518344,54.232500518112126,39.510097337202026,43.512034388821064
272,5.861332357939323,47.90689224975163,72.7641923857997,46.34030585488105,58.72207419097543
273,-0.5308967546765238,45.04206250509656,88.0849490618205,56.267296911131595,32.95699264272109
274,22.35744124360349,38.400009930239335,56.082740714506606,42.56391667809549,56.38605184434557
275,40.578954528735636,50.69481742047826,52.01464231747335,44.474878399735246,56.96832549253576
276,16.924085351788626,51.86814221137891,61.94043878033957,48.743145264141766,45.89323623659314
277,17.24507140345763,53.84847785076756,49.36027042286256,54.96025022609092,46.10169376756352
278,14.828649355228322,67.39054644558728,49.03418149847747,31.976226609439532,68.95602420921499
279,30.718243861757706,34.79717012127888,45.14007333690207,47.592915154271715,38.42233207779921
280,13.416319295401903,62.813618286210776,52.80614738427697,34.43959372272884,44.709928562142295
281,24.581148962692293,35.614454800544756,51.75770675211567,45.32800620851726,61.56781809602113
282,37.29326037844414,54.11668637148636,74.64819279860352,54.90262243116857,56.8829286905729
283,6.080803584348341,56.56106168998711,63.71672490150719,56.387914784231846,55.74781040237756
284,14.36069046350376,52.18197477780603,58.66316418857587,60.74616156707335,27.344198230988024
285,9.685366468812557,41.41392440212505,66.12422878996355,42.33718116305014,40.2665132675299
286,33.40533559535242,33.67329708404223,26.795968228731844,48.30200470781118,35.757554757138784
287,25.36321132187544,28.68753757381688,50.14589787304027,54.525097607373844,38.959028151543635
288,5.172584030566393,43.398418454494895,57.0695528234529,60.655196503117025,59.17664292913757
289,10.124974974253908,63.84984926773638,54.58178083140531,56.72182125423145,48.09035330289815
290,13.504345233972774,31.905995465033065,68.53325188040773,43.494151528163286,50.75968768644496
291,42.09876128291971,52.38778393152078,80.94268746011032,36.82990312973958,78.95352397066806
292,19.663493009178417,75.90370485042618,60.52943477861276,42.76944362254439,35.160132901254784
293,10.436958053620634,25.44009691276014,53.822150093058895,45.41656782868528,51.743629612295166
294,29.26389385586588,36.338737663059376,56.204571235380314,66.2049739130302,48.12604234128679
295,22.16447903058262,70.36530456109455,53.47286040529104,52.87157433419217,44.17715249311217
296,43.568592152818574,44.76859189463942,70.26047639937863,43.612481110611036,57.06445792392236
297,33.158356376414204,45.151906212224524,71.52354426940627,54.282789976370005,52.93871319758412
298,13.235698297760777,52.90635984166915,55.04762376512557,61.68802825831958,56.5327025199122
299,4.331119314083247,55.693876229386824,83.5339850248599,47.55747541502293,58.13430141657966
300,11.083115811519203,59.69272440112667,59.17352800213432,62.05472495299374,58.32870177604456
301,42.66005398441179,71.78988131340488,50.91661495812582,46.39996624162748,57.10234471395013
302,9.082631032171415,45.530946429111665,64.19427167216483,62.03179841041281,33.82136137057134
303,13.208930289172,14.106199027484442,51.293035835080474,32.84467533385283,60.36834895994922
304,22.484648505717818,41.42525452118487,60.494196449194604,44.14596729005916,52.372118569667705
305,11.818026334703749,46.522593203467125,43.57798991285449,46.21406635670969,37.06786024207143
306,11.96016449504251,51.15682269052263,58.376982831708986,56.07092190965742,44.35980478648009
307,7.066753741749138,62.300023119449925,58.06835086091985,48.45823685991414,52.28401380762759
308,11.863974664661539,52.06440187420105,63.57339687528824,52.35710437979119,31.749954592716936
309,19.71338650639459,61.960796331046275,61.97209670701239,51.83228762720505,54.881062819735476
310,21.211906430097912,50.607158911845005,46.06563160375105,45.827994347912224,43.29984213025066
311,23.31795236965235,52.644618647702615,54.80046799240212,47.80052589161402,29.93404814385635
312,7.3791912457418904,53.11830712327198,58.41068473314615,61.08929397519577,36.572306402634936
313,2.0033858499428256,48.726622021783804,64.96202209341202,41.331042414410994,43.75515637475991
314,5.345949260163915,63.671129640431914,69.31731269800679,71.57299402299748,40.686285895637134
315,32.29399288862519,67.68567503276975,43.02550061608217,59.47070032847691,44.70126221716853
316,14.20962045299458,44.04835797421017,65.82999056797426,44.102754719626574,40.34732260356259
317,14.007459663347829,62.35999601985478,47.94286568267185,42.42843757450897,49.43103085974447
318,19.26106990235406,61.029189631403725,49.86692961077491,53.986271866650966,58.911155859181775
319,29.374331331351357,45.89328688440823,69.94988468455401,34.767827473584255,55.6558592888369
320,3.3961246945613683,27.500178598820106,70.64646074570572,40.43241065128655,65.00579898246428
321,28.192115384211093,40.51469258285512,46.27426725368161,58.2325819722425,46.62396722397665
322,29.543127363265874,58.8198068299463,42.946207702640436,65.26587502073933,74.10665570334434
323,12.273923683576903,32.79258475868681,64.23078350960506,50.1871246440877,44.663228330844696
324,30.288481882733855,53.91975251492331,42.30790681298517,39.50944057499511,43.125687945670514
325,7.060000141846894,52.453230720196444,55.078614156594945,37.850185530682644,64.29509808465131
326,17.5192669531148,50.410531776455436,56.188488722568444,52.86750636352629,37.39547565803924
327,14.269222063552519,61.762037298225394,71.94272016236665,48.862463524400034,47.72954551960731
328,22.993264310442797,27.99035453855251,46.84974098490687,62.17930303625106,67.15426846355177
329,12.771781954176618,71.59767457978559,69.31401114443386,56.28789835446128,65.20044273109674
