unit_id,JobThroughput,PduLoad
79,24.71458645736925,46.05332175013116
80,25.131727715317826,55.96597877472952
81,54.23324223307289,58.28686824625326
82,24.728166756524303,53.801198394847134
83,11.727446801853802,40.94399187299846
84,17.44435668619474,66.82823712243535
85,10.039470837367855,66.02767605400972
86,42.0481885836591,33.004227876500885
87,15.322943412597882,34.166074102353306
88,27.586290640895722,44.59946813304319
89,28.958581358986557,54.320183095352434
90,23.03594327963218,62.66008813232064
91,12.575263575842826,31.725246171868527
92,20.31228243286646,69.04472946129489
93,45.298856388176596,62.059220825085646
94,7.6067175595719085,56.67972785781974
95,33.82944048029063,51.24870694839516
96,14.251413493919216,47.116394805297375
97,9.290738239849194,49.78973397034041
98,-1.3333619283435523,30.074634534319788
99,16.834120623975696,39.983597184054645
100,32.65580933684952,64.871741193052
101,8.47741260959926,64.56221346228581
102,6.076162809032996,40.35069034758374
103,17.868950707634305,41.131575326480224
104,16.721824879376754,36.434739855367894
105,11.110061078830071,64.74896008770878
106,27.7223816980906,57.34580463876468
107,10.355342264809652,48.215708177431566
108,17.915660540425566,49.28290344961414
109,19.73650246022239,52.12061856399626
110,12.668854496299472,48.41538019337482
111,7.866751233764361,36.74418112458251
112,30.34125689260545,59.762370165293504
113,18.264205857496002,45.173116104016486
114,25.483805682483215,66.78866410457535
115,12.12522486589854,39.719327852458996
116,18.773517969089323,45.96008721738406
117,21.5096532840669,37.43494429028768
118,11.749487089059187,53.23774760107918
119,13.071690183400756,60.737042973092144
120,27.273754391498336,44.41637947524245
121,15.148871457008731,62.23492771350458
122,17.26339560129773,60.64837291533171
123,7.458701089363337,54.00935324466507
124,31.473170236230438,46.91961282766217
125,10.483526569228621,54.9814958098363
126,17.93670187476759,42.17345703413003
127,16.573236809674544,53.91131614844009
128,22.81603887704373,35.25269175631475
129,11.602677776554398,60.10437763430075
130,8.33098454059343,44.930920549177365
131,18.328510281925194,45.68008935921213
132,6.118107953360496,52.5042871517981
133,11.531919056745007,63.32965069840196
134,14.469548422932863,73.7298182745798
135,49.13379767779073,64.03066534426273
136,7.455120744219478,45.441456538625786
137,45.900548776487604,63.98912506862547
138,56.585162472359656,60.561564923477825
139,16.62240746554527,45.29037188528174
140,10.842282939072806,42.26599557928185
141,9.821816747559954,63.730040085421855
142,31.88143231206237,73.24721739010707
143,26.507196966183578,46.115383737166596
144,9.27325928095218,52.71985991159424
145,19.12835344980725,72.58334567948745
146,20.260956485647895,61.64321383490774
147,14.807035563193299,67.07232889494098
148,16.585614935631423,51.54093621483961
149,7.53046208830485,58.94338980942273
150,28.71424313433888,44.4713040631497
151,30.7849891084514,68.0996785113048
152,21.779939806115504,19.69690073564798
153,30.504040469860715,57.87580775850465
154,9.584530913035048,51.91579665610406
155,1.7934146109846414,68.62850211705067
156,26.409776872102398,59.073909525129515
157,31.737944188355822,58.249687274111515
158,17.296896702249935,60.599680741505644
159,18.46999236555326,48.288129392382594
160,12.078117752105374,66.66579194601795
161,35.58016105556214,56.19606582776181
162,21.893996276649577,69.58394114288564
163,21.488966206239738,45.21436308047114
164,9.794376917154219,44.086747262316784
165,25.308020564251052,56.53667400601519
166,12.713389817268649,45.46497537553852
167,13.454810800217809,47.40382260432657
168,10.905542025313173,47.8337654433688
169,11.784395503950329,63.7074100378685
170,16.036625480883483,71.14135893924444
171,32.52105508511181,57.308594613233346
172,10.681450744615464,43.462866027592845
173,13.978933748305737,36.41895603930123
174,19.311904990598798,48.50719217019678
175,9.29909131090284,62.32967525622935
176,58.48573753934734,22.020883511163294
177,20.057473852134322,79.61009279514994
178,2.5241750218238863,51.7196851352699
179,12.446768951198237,35.919359646080665
180,-7.611916636537502,37.36723311840069
181,15.84124706800058,27.829536603008073
182,16.33261822535995,52.43883619579249
183,19.067729134117123,59.38391228420503
184,23.26888249305256,64.46232034342
185,-1.0955096391680084,58.685074109544516
186,41.47649516888056,66.26906118221152
187,8.963442866173628,65.35734163510067
188,5.969594666221398,38.01861178104604
189,34.41842318826006,39.35522742821161
190,12.212511025880808,16.213179573754026
191,34.39044383025885,24.81763709056574
192,2.1425563245614523,66.35090854552743
193,15.443817186288339,53.91037714683788
194,27.53887474303321,30.19753389068883
195,32.29397741799713,59.699037901765074
196,8.801739605653273,52.19015759710081
197,21.146466461655194,54.772479829148104
198,15.123254127537718,46.56341518099835
199,14.343434642080865,59.12294544246428
200,14.599939493953944,37.275453877754785
201,21.816898382012443,62.84681817247104
202,17.140011157424016,35.55222991767187
203,31.875428663606954,33.16048900229369
204,36.002263897476666,56.26591435022597
205,-6.999143194609649,53.01585374681361
206,31.110732698992635,43.57786251557858
207,14.915575585711029,51.19248138344275
208,27.657848371615632,42.55841271643719
209,3.880194364502812,47.55535101055965
210,13.644839431862692,48.989037445654056
211,23.73980850956757,62.26254250163944
212,16.44362517722541,42.99339150101738
213,15.238203171732126,39.551621996029766
214,25.486670021690166,55.751738557489055
215,25.429493889343885,48.01184521782121
216,33.5743140058039,40.43112292088407
217,20.548038418372546,59.44086416313371
218,18.940222018671232,57.06881838725017
219,10.548753264387141,58.84994476012632
220,24.792185826426287,59.696183057337834
221,27.286008055485695,56.0399331034201
222,21.171647382785054,50.70267091247485
223,30.640668457459572,45.4809122685858
224,18.87647667159384,44.59248989131431
225,26.137899780324894,73.06359051326301
226,10.994391501338443,26.350648389432603
227,18.86057635165453,37.15065722737762
228,12.088906731309617,45.64396962936334
229,13.638967577024832,44.22701699883842
230,23.499294384333943,25.735776239124124
231,8.57936214581567,63.65608920199077
232,18.52926417092789,33.42719896266105
233,19.443622411483048,53.75471384433127
234,24.76199019145197,37.0376892585521
235,5.397813421773589,54.51304497549275
236,22.76647610658866,65.87552014145693
237,24.57893011611215,59.156046034318976
238,-0.6044503604010982,45.657033902264416
239,15.222037574090646,62.44399157198393
240,13.987846116149914,50.87994778173272
241,23.900729999916525,34.289850225653495
242,21.77030832326258,18.817481960706672
243,9.70700253724118,50.70984908138486
244,16.7407449193601,40.16601883361776
245,8.318821748686105,56.166397665425635
246,12.040655604340657,45.183541155448665
247,27.040934593051446,64.56748061590037
248,17.973889880138117,55.75718945304612
249,29.150213688313038,21.203514213974884
250,7.573006621012112,45.69487463578952
251,21.44498943777339,66.24758735550222
252,-0.5715094965115344,45.015866162028274
253,6.813854686771865,45.24052194886519
254,19.368356181055127,64.92932591753801
255,9.967179292162161,45.47718556845893
256,15.48235207084441,45.25657048481915
257,17.97551592246629,45.446974156700435
258,20.60624056511484,48.256660890539294
259,21.52892082380072,49.95104155726943
260,15.133247968687972,46.80897915959775
261,7.9255590491731,62.82524387704757
262,25.473966610487828,65.01563999329612
263,30.157897869590002,39.0148781725267
264,10.535439556621618,48.63187261207487
265,20.739888267076406,52.39647756009326
266,24.54671816591209,65.587362527387
267,30.627681524903608,40.80744299213777
268,19.40984195619278,65.21048858286984
269,28.285941229405456,58.80176178481503
270,28.845978690407733,72.47441778111457
271,41.84290248217468,42.62865832894182
272,32.86032073110568,61.89086315945995
273,13.814837577538439,43.175351454811846
274,18.59592059116382,54.42056352810068
275,49.93845492169055,49.087807071955154
276,26.63557362525951,34.32316051347714
277,14.72517575879923,49.282792324149156
278,39.0152608896956,45.73389472046675
279,20.669765022343736,64.16141548955173
280,28.560571380312346,33.07070045868494
281,4.92124484098459,64.79906441458802
282,25.577463997812124,53.137470353485874
283,8.432140743935818,65.179936839046
284,12.02227828476597,53.84171157057719
285,13.791634234807884,60.58363333306338
286,62.91804171698169,26.820740487244386
287,21.54590672601144,47.20538624694532
288,33.47688495253041,47.38708237871249
289,32.57797221179439,36.96798086275285
290,18.995644759762754,49.443965487751605
291,-4.077079177394359,59.673927736570974
292,14.484852084580385,35.59686658989566
293,22.237498056322757,56.85616183827188
294,11.782788259056517,60.964972956761024
295,27.68112359742988,56.87812199656966
296,19.64303922399744,34.25460708629439
297,7.58429877474771,53.4095683736077
298,21.412292181333736,56.1257256473704
299,42.712640348502674,54.59715753801418
300,14.241194627487133,31.264580253202766
301,8.011081803234799,38.62329322967529
302,40.81856960783884,44.85278293651111
303,34.398874456134095,33.09552700565142
304,26.967554434653472,32.22728582092319
305,4.203764007365324,52.60076917555044
306,3.8010006466408495,58.505733879877226
307,26.612874945151727,54.41578604259059
308,25.891461432280323,48.828524462520576
309,33.696807603585036,60.38228554009645
310,22.051032458834186,47.419513682308626
311,17.428032561677185,59.10316709251513
312,15.547078562622582,57.491557871242456
313,25.029281372154898,52.88023003483609
314,17.45966051430416,65.46610969642155
315,35.77222549226456,29.229277802169193
316,20.93454554445303,55.121068872497744
317,16.91163521220589,34.38454261437383
318,21.675168279552302,45.330460412868426
319,18.539167673536305,47.67433336733228
320,8.413123994741078,67.00885214284115
321,8.964772922808145,46.53773136153009
322,9.791667788841792,34.92873043233794
323,27.124260151045593,42.53003840063025
324,7.070143401831079,32.32465178310554
325,9.629221375067331,57.06862486998407
326,10.940815153591146,41.51425758550827
327,19.235554682846853,61.47381571016885
328,31.525612940554524,55.65129992921938
329,33.98343167886036,67.32852382432843
330,61.569437528627624,40.79238008952855
331,3.779896101445111,56.56212621492169
332,17.434413695763283,43.61511638557939
333,43.17417165568752,63.69215297853143
334,9.924701472174073,33.35047678547352
335,40.458565743845625,52.33221419510999
336,12.308875625811597,56.31611611893768
337,17.027060801673382,45.51527362774397
338,6.625207631773238,73.35153732457563
339,13.089003800517135,80.53221010423155
340,28.081864309621412,51.299763455996406
341,9.488665375018947,50.273363190696294
342,33.20647714638904,38.731527458394915
343,19.18234458392387,61.8341357073766
344,26.050453726926584,24.57835337070046
345,5.837349389856646,37.41440805838667
346,10.96546929928966,37.336770795432194
347,41.918036541193544,52.27692188183104
348,14.10027860118163,58.48872385243751
349,20.193352736790608,30.31551047649029
350,49.647850979673755,54.72066800582972
351,11.79451819729234,52.235188701097826
352,41.18820910353499,56.69234998708334
353,23.049954387146386,58.39394145606423
354,5.257673054063915,57.527844836402146
355,42.23520119361082,60.677486741539724
356,6.942667034541753,44.970772098733974
357,18.364791560540095,52.639406039372695
358,2.35562083337329,34.0135181709184
359,12.268447589807073,63.22696781888243
360,-4.72797162396896,52.76005047102563
361,49.425183147053,50.34793491307141
362,41.173979064461065,45.34587044390105
363,9.624209725372246,56.93139316531296
364,23.586930340997586,65.34611288390978
365,31.0530010761334,42.39850038763884
366,27.679717559827203,63.44729138832484
367,16.92882924144377,56.09097632856891
368,-1.2197965598687577,51.732760483629505
369,22.1727849980937,41.2995952994882
370,7.8178212167692696,60.8485449598543
371,32.696134192037235,51.39989882692174
372,11.757374908499498,42.00046350865698
373,37.69189710368508,42.69294911450877
374,12.644718672378525,56.96898912393152
375,18.842621746969904,55.0147130631711
376,18.85520239650648,34.913562826498485
377,26.900278519266045,71.54940124355555
378,24.87302720508813,69.74799754863623
379,29.9509619684848,75.50518343801805
380,31.352182584254844,25.24037925909439
381,1.8550655907484286,46.89385278113257
382,20.322854335022885,43.11737065069356
383,16.070869420129103,39.98878338461762
384,12.848964363583654,57.79044045364701
385,22.641611902965774,53.60282475724235
386,9.83160976478648,36.506949657310074
387,25.835298167437266,65.9677964254817
388,29.10928197979407,46.572888183874596
389,29.95287380039131,45.321091415700124
390,60.92880619107649,42.39630842587954
391,7.295446340170722,57.60505914988603
392,33.599130353546556,36.77115354382268
393,10.014974546111837,37.38457854583717
394,17.68511352686126,50.74707792422123
395,41.88134910279291,48.47081626993606
396,24.289191946034087,35.016112302393935
397,21.67356319763975,55.6751057666252
398,14.83513159558845,61.84325609387541
399,22.331501021050855,57.67636759585776
