unit_id,JobThroughput,RackInletTemp,FanSpeed,GpuTemp,CpuClock,NetworkTopologyHops,do_fan_controller,do_cooling_setpoint_controller
26,10.820491186910886,50.032674422049595,80.45494934917527,49.46990187076158,57.50273696607613,48.10829924644813,80.0,40.0
27,7.861351970211922,58.62352732222889,77.98995068924235,45.65713403464363,48.876114696119934,50.35729146314139,80.0,40.0
28,11.279015874076999,56.00185595412659,79.66576875037848,21.52047566350468,30.085446912393852,46.98466530615718,80.0,40.0
29,9.066382873655282,57.59674698927199,79.37782044180875,33.03237254783313,46.862296778244875,58.52043645736718,80.0,40.0
30,4.270202076083878,63.58640790797056,79.34198290452392,40.52531570319411,56.26617405450206,54.13075123353552,80.0,40.0
31,16.997086434805045,52.84021930644669,81.02466127703319,46.71985417470396,56.26403426150906,44.16060382534659,80.0,40.0
32,12.087017568799522,55.656126502619045,80.75662779270004,50.08294419660572,60.73558343194797,39.440006965089424,80.0,40.0
33,13.9225099838516,61.51206498130956,77.81266282277456,57.71865163833259,47.16898885669353,44.40162988278741,80.0,40.0
34,30.22312730332282,52.4704352172376,81.26071926654335,40.63359035822227,31.603444001986333,50.02455615266277,80.0,40.0
35,14.265215852560186,43.0685987288579,79.0653850830167,52.82767700122384,37.74032290618306,54.61960813043558,80.0,40.0
36,25.310951544179908,44.58537845805674,79.74296800561902,55.87609899737139,53.84454610724189,45.28325947856303,80.0,40.0
37,21.43852310636516,34.556185469908684,82.20112962957909,37.525863084892435,42.739455447550945,18.558329362011516,80.0,40.0
38,15.251714345857213,60.96570629142122,79.44383039951136,50.44453455499259,55.81349544134354,64.93152821765615,80.0,40.0
39,10.900893939779838,51.04027513602258,76.89857702804312,42.11442974552209,46.17627277131797,60.55239552739791,80.0,40.0
40,21.016614139229773,58.27338990062402,79.65708420504963,54.92575939529365,54.967870412026535,43.804353679863326,80.0,40.0
41,17.89610994860291,45.010565297913004,83.43503898020074,55.06527839601813,47.263165669276965,49.056961120796885,80.0,40.0
42,3.329277847888144,59.41623305750416,80.6828268379368,59.34601238073255,51.66620147070695,30.618624767339455,80.0,40.0
43,16.255484295117448,45.95706741470777,78.43821236340077,67.683646996775,40.25762308145803,22.59007833887288,80.0,40.0
44,20.70137511996528,47.9166495568831,78.56618148156151,51.16231642765203,48.92767468953432,58.21250650071365,80.0,40.0
45,26.39669483665367,45.73072033177779,81.28633119643158,35.809584571620846,46.78360754026148,53.17610975104486,80.0,40.0
46,14.17334146529049,49.90849754084367,80.11457329609834,44.32923152518318,27.998528016211942,33.66012602997574,80.0,40.0
47,5.570182072850864,47.75483162420844,79.0118693845952,56.07752215633391,53.15613971043929,42.50076377868656,80.0,40.0
48,9.589465346566758,59.82931128438058,79.7385186646833,54.7340850974809,39.40147468867955,72.38888430037495,80.0,40.0
49,4.5224899983004345,55.58201071810737,81.96947795154409,35.707322490755175,48.187582247401814,21.39795615039837,80.0,40.0
50,5.897075675540501,59.53515715852013,79.4807362751833,60.465090855171674,59.98090874603343,28.831305659846592,80.0,40.0
51,-6.9037762528711815,76.6783749287906,80.15648979379927,41.99438822750661,58.733547393356375,46.62225751010609,80.0,40.0
52,6.68480946192358,60.663146951123586,80.43790009110924,54.932906083441026,61.47019152649889,57.39981496930025,80.0,40.0
53,6.102560457643,55.05842668073323,79.72879316134043,63.38038321421769,48.46989606366466,30.030026255414025,80.0,40.0
54,15.41714958363934,47.12185393174069,80.90641179732334,26.997206182434304,53.573883228367684,47.61580548514364,80.0,40.0
55,6.480621693987583,49.58292077321575,78.7151873530067,58.35854941545098,53.22400482657077,52.950389944288474,80.0,40.0
56,5.392269389468599,47.8313159075042,78.80253613444108,54.98347543446167,41.495267342295776,43.17723044456976,80.0,40.0
57,5.428417692653734,69.3783507591224,77.6900113073501,60.671321035073476,54.14597701137355,44.18941315811583,80.0,40.0
58,0.9181906187211011,79.43290515502495,80.26987687372282,38.57661007404905,44.780728611101296,66.4566840046063,80.0,40.0
59,7.478863454103159,54.65194801942434,79.59755744324202,44.6994087782924,56.03936807570999,61.51697066078862,80.0,40.0
60,36.5512056832863,52.32799113758793,79.81887714412161,48.83596150340106,48.67103440916415,22.33810160656547,80.0,40.0
61,40.576380144246684,58.61080068094533,80.36034436757579,43.66491141137695,55.83067978546995,39.135072454812665,80.0,40.0
62,12.240960547715321,56.30772716072781,79.53297083747199,38.27256817734685,66.40669824335649,41.80465307303725,80.0,40.0
63,13.790959886202753,50.49469221415292,82.83190397883122,70.33799477066894,55.711191640874574,58.968601655833396,80.0,40.0
64,19.793817412261276,35.06052039172204,80.05482754136543,60.028159430515096,39.230577655645625,34.728359466898176,80.0,40.0
65,17.554638067121715,41.20339043866617,80.32972713664057,45.51319360216482,56.629277700526806,46.16623846179572,80.0,40.0
66,0.6243174529806484,62.35215040748419,80.6206236078588,85.51408325974248,41.21008649798043,45.726858247176395,80.0,40.0
67,2.2671291674042213,51.82936911386978,80.39180839366048,57.58390039149865,46.207977813575695,23.871255045137517,80.0,40.0
68,21.15009251903073,51.02903046406874,78.599295595525,43.43267162231326,55.90579825305099,52.48650205662248,80.0,40.0
69,4.537973322227387,49.80787612724657,79.49108738842688,54.434925368158616,57.11074461593841,69.93381549953389,80.0,40.0
70,11.498523473571398,53.519218347092476,79.10379628796002,53.39620876926315,65.69894947194301,48.703157359908325,80.0,40.0
71,17.732105835354517,58.43750752625907,78.84345208733123,30.637730992393127,52.547627434026595,34.542018572152045,80.0,40.0
72,6.070464634423504,69.17498929383282,80.13400388128925,54.99064902976767,62.856740603237306,58.848314127964414,80.0,40.0
73,-0.8411259446165613,78.25600156655186,78.6993959732625,53.6292257514564,58.95110305164672,50.59341320363238,80.0,40.0
74,12.043344580069004,49.39833081339411,80.76690777756914,46.32724713771864,71.18376122640514,52.98380137694401,80.0,40.0
75,9.395988182644071,56.56568380529874,79.35175943088807,59.831180301867064,42.96031122832784,49.57255767080994,80.0,40.0
76,9.972612048028465,54.528085723977206,78.64818840071577,76.80556770382545,61.57830906361372,44.04209774183734,80.0,40.0
77,51.23182297723337,76.14169034598392,79.54436119759393,33.75018689447247,47.86710825692358,54.84608340536305,80.0,40.0
78,22.528585808344655,36.05920702344958,80.47402830340786,53.96527915036452,38.6981201034892,45.642410418996754,80.0,40.0
79,24.465696897321088,34.89247637060888,81.57337926814382,62.84387574363935,54.83630479528546,64.11554359365256,80.0,40.0
80,-0.29014631710212235,60.29771657765877,77.69903458846622,61.74837104559741,48.05336393182213,55.722760744453254,80.0,40.0
81,13.146536875845811,60.11095419737383,77.91207451573744,31.318964510491522,57.34041676107345,78.40144738220987,80.0,40.0
82,29.771752771338146,53.46769136375623,79.79047300260322,70.28567974041445,61.0502655917835,49.575287744336336,80.0,40.0
83,15.96576003812938,62.87774075278903,81.41934309577178,60.11357243828735,32.30691225610887,41.120449260282,80.0,40.0
84,13.890998679618322,54.07410650526321,78.77824767120106,53.828827670972494,40.178599972809884,56.25322955027193,80.0,40.0
85,25.70079433423855,54.95433844232917,79.54157911516556,48.29696187404647,41.72772045153509,45.10914942817862,80.0,40.0
86,17.213670138523554,48.823682557648326,80.62642388399965,59.05016786883428,60.015737612579,54.45287336520708,80.0,40.0
87,25.795716763589564,57.99993455482035,78.6429061457292,36.007792649986605,47.4153178069955,63.890330525518074,80.0,40.0
88,7.422789263943345,47.67042258686577,78.03103905700438,78.44341641420317,52.63761266627182,68.19661464217995,80.0,40.0
89,2.186959992731775,62.04300422057279,80.8950820239528,38.60436016710805,55.07506408160521,68.41563536591772,80.0,40.0
90,12.964128949400495,51.73167782515441,79.54891361841244,36.56130058574818,38.31884748523999,33.35157767873226,80.0,40.0
91,15.358826586860497,62.650546329470956,79.71515425976527,68.59779620336299,39.960198099272105,52.52761428848379,80.0,40.0
92,9.540075305740576,60.866691853538015,79.40665760649969,63.52389630204497,50.72435229993324,58.86892278633525,80.0,40.0
93,9.782031010758363,55.54174075403536,78.06000589375704,49.10643439512868,48.166569365728144,49.41296419041065,80.0,40.0
94,9.90512959152447,56.581094053359294,79.8996484665731,65.78964837590496,49.5224939784216,34.348480916399865,80.0,40.0
95,21.469336770824295,48.64556244778509,79.27219924571745,60.32470234572342,55.71512399037078,45.98356664275736,80.0,40.0
96,18.181012846778767,32.809906435422555,80.93984223239154,60.57384901588145,47.17640588925057,45.41663618643614,80.0,40.0
97,23.078293924187598,31.786695864682205,81.29654171005168,45.949264506746,51.03120447261735,65.92595892228296,80.0,40.0
98,-0.8974464865657623,63.799764965483895,81.96373544273546,69.50453671345969,56.70818694083056,50.49035160056676,80.0,40.0
99,4.834766400913495,74.43465448995798,79.10413387824964,67.16658811446646,52.98607140088202,42.46115059405257,80.0,40.0
100,18.903600720471072,51.71945050056098,79.45334873303474,61.49045603551039,49.10809380468383,58.15101380407721,80.0,40.0
101,12.791704093221963,45.17224521957381,79.95977746473201,43.3156835259367,46.52717608966042,38.13150950667572,80.0,40.0
102,25.387532011163913,38.68416584013627,79.25295087837361,48.04713610864922,37.58151384682354,47.57337406084345,80.0,40.0
103,19.49800878622519,59.223398889819705,80.74223139195182,50.783878349234264,50.99550545014273,40.03749739353967,80.0,40.0
104,19.785303577034135,45.84990975164953,81.71253199587925,35.0274778592204,55.37942975840119,31.934105840006946,80.0,40.0
105,17.258809935794513,37.8328725048043,80.56017623048596,28.88666033574899,54.022875871731955,44.93981097821296,80.0,40.0
106,9.871105193234945,52.07946330422773,79.76201330607232,37.57868744716834,42.60870886024423,51.57742936507883,80.0,40.0
107,13.493020821020881,60.606253764082105,79.64016507217971,59.13691712163231,54.81892286380569,62.06919175337585,80.0,40.0
108,3.861382679743949,53.631572361820304,79.32682577708954,36.481299168457184,39.23881789932442,48.165751467032855,80.0,40.0
109,11.680930082044249,58.72694645508457,80.44150184641553,51.98419561122559,53.74080410737902,61.690882381630175,80.0,40.0
110,27.68531051282771,40.49237089133849,79.6890277102648,51.5446065401175,53.840813523308405,33.52241665829554,80.0,40.0
111,33.65413451378057,43.48940819477178,80.82535789640924,28.434202492153798,56.67586487291166,46.75406918882164,80.0,40.0
112,7.052012006955374,54.2580768876171,81.5903429553739,40.98250227804426,47.63589390278824,46.55051619132772,80.0,40.0
113,25.102828180217315,35.91016299070951,80.24156889216948,28.083401631572833,54.29504131320724,60.91620587705189,80.0,40.0
114,14.158529988464068,52.52500836438474,80.43814542548644,69.36636743590707,60.270907761540634,52.36517677041032,80.0,40.0
115,28.408753608275834,45.53055652505207,80.14073217267419,27.995916886878355,50.29508421909456,53.451496804153734,80.0,40.0
116,16.999809791329074,59.275964593603085,79.7832585373413,38.66789622508258,34.009569765719526,65.01253932425652,80.0,40.0
117,4.665417945981151,73.55728299920308,78.92381055089699,51.304926826962756,38.54861939422525,44.39613006754569,80.0,40.0
118,21.175156434225947,41.73544727638972,80.09586441543172,35.958194082331616,40.50691868384952,54.113430279124046,80.0,40.0
119,6.21404017118577,58.79608937123973,78.61109321357974,64.74123608975799,44.60424544404823,48.809463240808626,80.0,40.0
120,35.89204827226722,44.27013007657691,79.61990480072686,44.6476827662059,39.49840615292617,41.55566306803537,80.0,40.0
121,18.8403379717161,32.168493844785125,79.06682420556581,28.279492354705795,55.85880349639919,43.50590915000044,80.0,40.0
122,12.86319954497115,55.29929988628297,81.65427724752792,24.146308732040524,53.13123078506902,74.70713079294006,80.0,40.0
123,13.72262566349995,49.087395483815726,79.06446166987519,58.70975677014012,43.167830653169155,45.71250227493954,80.0,40.0
124,62.098698608709036,68.30255150869564,78.25690199283125,28.115347389153857,42.65668080382139,42.9567099856321,80.0,40.0
125,19.0336323695553,52.81094846139961,78.4161851134559,80.2756560729224,60.84114494859612,50.630587592272285,80.0,40.0
126,25.856649423240643,47.66923168411278,82.00952599755867,37.18107098769222,41.47392184572902,70.66269104104873,80.0,40.0
127,18.731855161592215,48.26415590807687,81.18553642990636,60.978228886924356,41.580673642809515,57.06384107166274,80.0,40.0
128,8.97867001064736,64.71311822677146,80.53715264582728,49.25933191530525,50.89055195566716,28.368220902525934,80.0,40.0
129,28.660493742910766,59.491110177533194,79.19728413002721,66.58574636051804,50.11522245352765,43.185512333468964,80.0,40.0
130,4.12714316838606,71.01531112856576,81.34208378341195,46.97629446535649,53.139237177562904,46.67442326313432,80.0,40.0
131,12.9885622087007,49.6165813623798,80.74460021532185,52.554950566458686,50.385232759430465,47.3610478887466,80.0,40.0
132,-2.0047207260754476,69.24623876493682,79.22412062967896,60.46425182605049,41.95161553764656,50.044599081679536,80.0,40.0
133,12.52201916938443,51.7040229708347,79.93940469047003,57.879384568810615,59.456046654582764,47.543390383803015,80.0,40.0
134,-2.7942957032688036,72.47675792513007,80.78744566378259,41.2178675074036,45.338546187637135,58.09928110602699,80.0,40.0
135,3.7004190247813686,61.51631806565087,80.02292273696727,54.52304236163977,36.53032009034307,35.14780994277853,80.0,40.0
136,3.523241523118163,70.10739662609424,78.73844968924293,42.97839653894739,32.30326759841169,55.77984477353299,80.0,40.0
137,-2.599413257201551,78.64111872780072,81.83775704619609,43.278047381359016,37.165807069895315,47.90158236330249,80.0,40.0
138,11.544366755046019,57.59111527260961,76.6267941328442,40.71324882122625,33.00674943715606,56.92953461889817,80.0,40.0
139,15.879732689382402,68.91731728255287,78.46144896804684,65.50302119829578,37.352651349341016,39.42760750053963,80.0,40.0
140,14.90023868498608,39.945028771983274,79.87516371347579,69.68674578795873,35.48051721237985,49.12402021651211,80.0,40.0
141,-0.2583475203307657,59.902196249179624,80.27684217502097,23.771193968960226,52.0927135263323,54.189107503293016,80.0,40.0
142,19.879315268611737,56.10920835106153,79.27828262774705,56.61223023854564,64.60904157341781,53.50205601880527,80.0,40.0
143,8.858923004594754,45.92343939626997,81.99246390365334,57.75936655470012,47.30050890252642,64.50886586729402,80.0,40.0
144,22.66643946165292,42.48386105751067,79.74294617334708,48.07818675693521,38.30341357410934,67.69192089843455,80.0,40.0
145,17.257670992138905,46.82391066320218,79.76550333646763,33.378366282155,60.64381575870503,47.06386824481692,80.0,40.0
146,10.89655137179732,63.84260308989512,81.82607557029512,42.26350440458753,50.25399409663693,44.23691833341087,80.0,40.0
147,27.656386262656035,34.684821590030666,81.38950498728649,53.310277169270606,54.915631557570656,42.8713378401722,80.0,40.0
148,15.600848725854643,44.423441676439666,81.9391007398925,46.87764282227825,35.59518101507889,50.49017595238894,80.0,40.0
149,13.595187048503783,48.732900672794585,81.37170796007602,43.73329346330124,42.39183909916644,42.23910418237737,80.0,40.0
150,15.041119939117934,50.31931232633687,79.93131231100543,34.50421443864832,53.76908897245517,47.90467048051528,80.0,40.0
151,3.6828637025917663,58.35968636829217,80.18323944515593,48.7233839170003,54.40043630015514,52.722944732762414,80.0,40.0
152,11.282321409170368,51.77274295069954,81.3113774027733,46.453085757050765,49.09736452996159,36.497986433281454,80.0,40.0
153,4.814186317245787,74.18695000133384,79.75984132973085,45.54517113767468,50.09038843345408,29.193354405534173,80.0,40.0
154,5.860396696793183,62.44120885348164,79.52942577715828,47.12472924988077,51.45241409335417,38.407447727980085,80.0,40.0
155,25.835062348420898,35.984824349609696,79.45812858021127,51.23931155957219,49.02228481607956,37.22413405236612,80.0,40.0
156,24.50480988907887,55.740429154934446,80.43354651843092,53.74441274947181,44.96571408712466,41.39791909123478,80.0,40.0
157,18.97801630625448,62.68258512455743,79.18244055010484,27.110834672149252,59.984388483682594,29.400440452900337,80.0,40.0
158,23.413225897449163,50.07384408120387,79.81035278880549,58.188828755950595,49.008883069552105,45.91427393133267,80.0,40.0
159,12.828651893094051,60.80003649301451,79.58351766398266,62.01357573287501,47.14923631034045,43.16730886875097,80.0,40.0
160,2.6713293481402234,76.93707176895585,78.53714859380175,55.566419509233995,34.04882393592768,50.09374622906023,80.0,40.0
161,19.006656504886113,55.56669416767178,80.66925755059302,46.541779950347646,53.82540519625712,77.75437817377617,80.0,40.0
162,3.134437983764056,60.40572123517581,79.73485970979375,61.790174883117714,41.34558959504045,50.28014896560617,80.0,40.0
163,16.01568819270894,46.77444030602857,80.3984219042456,37.33680558630166,57.81257357781959,38.44779932650415,80.0,40.0
164,12.378688725921155,44.83653409591586,80.75343436150855,62.31736832977308,35.49261756996994,47.08249591096314,80.0,40.0
165,0.9041506739766675,73.40412894161099,81.40147324477171,50.72841997028204,50.94675254024822,54.931835219258055,80.0,40.0
166,24.394848375371268,35.02756154865118,79.64758812026417,84.1270385948209,48.248177208046606,63.860684322966954,80.0,40.0
167,19.896754243662386,58.30566781635854,79.30999055001925,76.00707421296418,52.19385928927867,52.58266032838677,80.0,40.0
168,-0.9390062322593717,70.25990822501572,82.43610765517681,40.75699368467421,44.048194698066446,48.250190242235426,80.0,40.0
169,14.070927706539543,51.6058341190239,80.80757306777191,49.543372222100565,58.529243945994786,46.20396799648222,80.0,40.0
170,6.122190016336051,64.52066246142226,81.64119648044996,55.79819084538801,46.853517592287446,59.43090231643313,80.0,40.0
171,16.433362001268247,55.68297248202758,80.1050973099596,28.694165693302445,51.45039687751483,48.180122173195194,80.0,40.0
172,4.830048638615285,71.30658360495906,80.23501378095503,25.874114197604133,59.58220432393017,44.72994165271914,80.0,40.0
173,19.456295744933218,43.04510338247221,79.67176788661395,46.012952076639856,40.04155986477028,34.591422207171924,80.0,40.0
174,12.829270849196506,50.25364130734087,80.04042844247903,58.881647409236734,45.908796039467944,55.67516555327717,80.0,40.0
175,10.517713925947122,53.29985300696313,80.7716281111202,30.934591804647532,49.38161963176334,69.96901939474229,80.0,40.0
176,15.075556887806748,56.96078008631282,79.73775671695624,35.84889754004294,40.629720884267456,50.185075564297826,80.0,40.0
177,-1.089252251029964,66.62939688302023,79.05271691791644,59.03726429524479,36.19004292756803,36.07513183234572,80.0,40.0
178,14.05547653714267,43.454505436436826,80.15518197584333,63.74817840723441,41.399949345359225,69.5935757259131,80.0,40.0
179,-1.1718103589270559,64.50832366222834,80.97700081361378,43.11248691773416,50.363000912370374,43.79414129626989,80.0,40.0
180,21.2921305346118,54.47932336828674,80.71631195270373,33.916308262558466,45.94936957794156,65.83287056212136,80.0,40.0
181,15.845607757192436,47.189332966810014,81.92055860076437,37.65989035705594,48.772025327789954,52.03818862184917,80.0,40.0
182,33.036144583216114,46.033639579957665,79.24486768879564,55.68123008168757,51.91586431516748,43.157486290607615,80.0,40.0
183,8.840571145296984,50.97498886882419,80.18124378132359,51.34501764802275,47.14334622793777,55.02413453294469,80.0,40.0
184,3.955338305890934,67.22620974622572,81.1360353840255,58.205913045241616,45.005394583596654,42.34175182008271,80.0,40.0
185,19.55280059065288,55.70886662980044,79.95922423624906,46.61918588197872,41.91402897720214,32.57372299081165,80.0,40.0
186,20.480961480466032,47.18270060008849,80.51461936820878,50.83301028498737,51.068940491087986,61.31907469687502,80.0,40.0
187,43.43962124106593,28.41460871817396,78.8127537442676,39.62662635084848,48.00873968694165,50.36799249596826,80.0,40.0
188,27.579427069406766,33.91890684398796,80.27508365962505,56.97450539047346,44.215201007322726,33.64516168764345,80.0,40.0
189,30.721578116357872,45.71203858033568,79.74032524963415,43.77279231784645,31.141350423917597,50.92528448936763,80.0,40.0
190,9.073328469169667,58.74465769320168,79.28314175796311,38.0664749407112,45.224221086747264,56.58887813688932,80.0,40.0
191,17.64317138885608,36.605634053211894,79.09976384216912,63.63077115126105,51.860348442415734,53.93351679818434,80.0,40.0
192,12.79369236732844,45.43802508298108,79.17877305577703,34.97504492466934,56.459426066207705,33.05232232783128,80.0,40.0
193,22.02632326683665,51.495263095597664,78.85558281907528,47.838630015629874,52.291333158946074,71.31288688808874,80.0,40.0
194,14.717409757936231,53.006409159010495,77.88719581335096,37.6100910250702,54.15702738634506,67.60297258948843,80.0,40.0
195,21.334592584244206,35.003106006532086,79.37918670265339,44.719004897088375,49.71390312249463,70.29435839742591,80.0,40.0
196,46.93157778255359,33.06579397835337,79.35893845596186,45.66549229318106,46.46374104830284,38.836149840213096,80.0,40.0
197,10.03537975752605,49.71400589083481,80.53030142149134,53.34798403721745,46.14585408130764,52.59080512853225,80.0,40.0
198,4.3378359304922895,60.85129403060606,79.57669711088882,61.04997630090138,43.15115781114355,38.58048880637837,80.0,40.0
199,19.234845752975826,52.413793582508276,78.70968573222342,48.57392689829542,50.93519979165832,56.09958937559006,80.0,40.0
200,9.020944972384033,59.434943525077735,80.1986214462616,37.71688047930934,47.097588879652974,52.80176366034294,80.0,40.0
201,7.055718067628189,61.049190672938714,80.54502803898407,50.173739229876304,51.51287465334547,50.08940475075767,80.0,40.0
202,5.50450559756144,59.80729461370783,80.11880577295274,43.24629027178101,38.02905180911311,68.23752730943845,80.0,40.0
203,4.87791691928037,64.03545494627063,80.23018280556204,64.41221873500508,37.93526532107769,50.66778797480394,80.0,40.0
204,15.496234336651428,50.973223595459366,80.03613703779045,68.64897218732021,51.36079664063012,71.11988048497685,80.0,40.0
205,10.037649038995903,55.897628992552875,81.10846392657594,37.639016476542,59.70095430617646,40.93128095529183,80.0,40.0
206,10.997133500391186,48.18299399652666,78.36583734334555,43.02461041146969,55.21490969744134,58.730491700932184,80.0,40.0
207,19.847623379115113,67.69007720802051,81.25674266003523,39.09189522364769,52.88962334051454,44.40068109602953,80.0,40.0
208,11.723174592969558,62.2873269751326,81.08276464525353,42.95996131224037,56.60920836099472,51.69755075673922,80.0,40.0
209,27.533763841619297,30.027329669892815,77.9520684057693,57.450044990908985,52.421875030714496,47.44656745732419,80.0,40.0
210,8.370163476449974,57.48327417282288,79.18887589973745,56.1352215627264,43.03668953769311,60.611562471451535,80.0,40.0
211,11.212263718496219,57.07096031628859,80.52063704957155,46.45518394815904,40.31795415532796,53.36552277515143,80.0,40.0
212,25.64563060453164,55.773728648540434,80.57584797541976,43.00897942947932,30.571626520522198,28.97589789950527,80.0,40.0
213,11.64150448588519,51.16654174818563,80.87611808133768,53.488688316489224,46.53468816771983,42.10133662175054,80.0,40.0
214,29.397134079000352,66.51653845639702,80.4285320179851,71.3197043065577,39.035184614073096,37.384805751863276,80.0,40.0
215,4.886829497140388,60.840534144479996,79.68291116205347,30.93855305090283,56.56809311915197,61.516088239250855,80.0,40.0
216,15.283130968753266,47.382276549213316,79.5211541238911,76.6138816128509,44.72739280654665,19.544720571029142,80.0,40.0
217,-7.200439982644798,75.56862252569175,78.78719751497243,44.91798866165641,30.803329956609964,46.94626984241587,80.0,40.0
218,36.27735105246836,59.32810528238595,81.0438452559383,49.90521323827781,52.93477893761659,58.09238098407501,80.0,40.0
219,3.5968356138656548,55.68839177976262,81.66024267589805,55.90562649133071,55.66591918833325,49.69756251604004,80.0,40.0
220,14.335818380117688,33.05418092168309,81.14772484048007,50.85383080124804,54.17726246559128,42.45896813402101,80.0,40.0
221,13.63995957437087,60.00961127389744,78.78519242002878,46.83664096732821,44.77256469113253,54.531666261321625,80.0,40.0
222,17.0210920841906,38.696573163734065,78.18133005675536,29.544208205670785,47.98297276806809,57.74191622793902,80.0,40.0
223,11.664070865586657,62.044722177170875,80.404221695951,37.17759277548534,57.36158652227214,47.926561339951036,80.0,40.0
224,14.684839075187929,58.80611857333156,81.35411858388366,38.6941336174114,46.485337474996854,43.1854792241592,80.0,40.0
225,12.295845061157499,62.177157569021205,81.72869573091609,29.392202236311416,50.37451444818678,55.76919062639794,80.0,40.0
226,34.058765538526764,49.71805387243896,81.74957208666932,49.63734385295639,51.399544756413654,43.45545276941643,80.0,40.0
227,12.357225376104676,56.9625941305108,81.03205545832328,52.28637049220694,47.95948906625986,54.22712179219768,80.0,40.0
228,17.44306555928407,67.40146784409764,80.91708692369625,43.012799226132415,45.19056989178861,47.30925085218766,80.0,40.0
229,21.595905677760793,62.49349220871535,79.62921014060309,51.395016921282235,52.77074680301199,52.531862787823826,80.0,40.0
230,10.399223213815727,48.515612136034036,79.83050750805863,75.19750162149596,50.03152699637081,73.39285527446226,80.0,40.0
231,15.096528944122255,63.00294803748424,82.0216352805061,42.45302368767668,53.50676896889065,31.58566002795298,80.0,40.0
232,25.148705215879627,45.18959534716292,79.71448095694397,31.190349873693343,45.75486958533977,35.19976210239032,80.0,40.0
233,15.276787498880946,65.64685659742442,81.4663545296848,48.59023004910294,36.09514739588563,41.21755123337267,80.0,40.0
234,8.667471294902015,49.10682376345799,79.90399873282333,37.84799571754407,52.60484435076211,60.8740945520411,80.0,40.0
235,2.4846080990105834,74.12119887605662,79.0480692575195,51.02373773905455,49.92837948659802,49.434439825261364,80.0,40.0
236,22.339408130258015,51.08400652853786,79.60555965333594,51.91605125634164,54.860569629109484,48.843679102759225,80.0,40.0
237,12.036448437059198,40.63894471855575,78.23882686438053,47.52448356443867,54.659187193004676,30.67926284908245,80.0,40.0
