unit_id,JobThroughput,RackInletTemp,CpuClock,GpuTemp,FanSpeed,NetworkTopologyHops,do_cooling_setpoint_controller
52,15.97666298637241,46.443635209540346,64.06667015871683,41.378914316980904,54.41416922797671,54.008320655203256,40.0
53,15.214367749621147,47.86299510437201,44.60905486530841,58.69259622061989,36.27661084720031,41.73618063280006,40.0
54,4.825550618790243,50.97876137798181,58.75715119212532,32.1043195971103,55.81084673915089,49.067059220318896,40.0
55,15.151552433876818,49.299877726049885,53.017823653147346,44.37643805154058,61.08713000805179,60.41468436464055,40.0
56,18.194090501361007,45.17345585158863,48.11915843194445,61.312376533057446,54.64454767660227,35.49037789211293,40.0
57,14.704055782006362,60.68776002103562,56.39158454762742,47.34464140550775,64.42491185930353,42.95672251194251,40.0
58,11.584749499382427,48.89938555316068,46.526476398110866,64.49869572561278,70.02043592157308,42.77193735776705,40.0
59,7.650495353466304,52.75849009208057,48.07216949796894,48.64016477981857,55.17818432326123,24.424229018064388,40.0
60,7.853300890943655,54.515050809338014,58.36530397918713,56.18619027629488,73.68950362181566,66.90451521890475,40.0
61,20.122091692626917,56.9556514598357,53.39967643830202,66.15921071001706,64.91386379332958,45.31894430434481,40.0
62,25.000597423215964,45.183526005917145,58.19721160529592,63.32472792572216,61.30278321085972,67.06432294284677,40.0
63,8.144651436908685,62.30106285283626,57.36358865406424,51.738772058105624,51.58728525220665,70.3520061232221,40.0
64,12.983231630317789,64.19839179464611,44.37718140530841,39.89184348561194,59.53484783929309,48.77857958401996,40.0
65,35.82981369001779,61.295675443378876,62.456083995604324,55.63850782394181,48.7166865341713,56.916982376403205,40.0
66,19.81795534067944,57.96297587772453,44.42199805174914,44.39356054353102,56.62631062874035,52.76046664627982,40.0
67,16.825982806083175,38.099003255754106,41.97572057251411,61.66070218788116,64.158170358406,59.55071315563808,40.0
68,8.187666485841685,47.171455220391,35.07465473337542,55.58554673461519,55.26303506294673,53.701739733685685,40.0
69,15.163966400653383,38.47865801730537,58.675184903960336,48.34404147794241,74.04136507334508,40.8995549863665,40.0
70,9.943196889364126,57.70538712124087,55.80654403151846,53.13993180030997,51.98590326424149,46.01773219200406,40.0
71,43.843045322587415,56.436044472242244,51.97836251920159,38.603206218316366,64.20336807291862,39.66929049659397,40.0
72,20.751501796112496,37.93891150259523,59.14635390394965,39.33105691244777,68.74418777380073,50.13443193109163,40.0
73,38.083281454976344,39.678724969686705,45.89447845428647,46.134893587205234,74.08707293669539,51.9209828961476,40.0
74,12.991175118912363,41.67700994242895,32.49579715015158,44.56815316215377,72.34397656398981,60.329010199662775,40.0
75,7.001260999157688,67.4056743216322,56.471321269798,51.528756415664,68.9801110606792,47.24689915136229,40.0
76,3.3868555068896145,73.47364345968052,46.744624529111206,12.704076725114392,41.41758138714948,45.33823323008672,40.0
77,4.102666270608867,66.82319557438626,53.48999656880926,40.81631946842945,60.01246764270949,37.4180979397783,40.0
78,4.784663016029628,59.01340426402842,51.123026664201674,38.563989354114035,54.09800434799367,40.53452251074654,40.0
79,5.4015329364696125,62.51087578707446,55.7166589582006,63.94292627703007,56.53823976922788,44.77597917163731,40.0
80,7.064262392461977,57.577776102606194,64.73938384225306,68.41215872165536,71.66832252665219,45.69996272219048,40.0
81,15.018897325265074,66.58199069793426,38.98834753579002,45.73973743954037,62.1232610681451,49.43579947476481,40.0
82,14.90221666359014,50.6828857108536,60.138832004584366,69.82644587878768,54.46618402686584,57.20065277814452,40.0
83,9.605037055852252,62.72738584654796,41.54922525664314,68.70355630603818,48.948864622716066,38.14052823572462,40.0
84,4.439794543823503,57.37141370165577,52.163994851034694,59.97129982810976,59.422012656186126,63.1998921743838,40.0
85,15.482985824671399,54.97186761085679,59.93132073641206,50.21138671713663,63.57060100419227,41.0507787488862,40.0
86,15.856990099744849,38.846024703737356,49.68104177959436,62.63958100443362,59.80057715528696,38.51478241982991,40.0
87,-0.33789929753021575,53.586440884369374,45.38881674443131,43.903543527317936,42.63100556931955,55.33298603017533,40.0
88,28.900562994255125,56.13642779865937,52.61530254500506,30.60354310548343,75.26178184866302,41.367063406765894,40.0
89,15.678038032960968,64.6037256987717,60.74193475042586,53.318888053999665,49.46711265356924,53.543706284697706,40.0
90,50.01122981661472,70.4914593824959,52.48643877375655,57.20219489195607,59.639769470545275,72.8086435133699,40.0
91,7.693944289536047,55.96812370401457,56.15899337877802,52.010451930208255,56.89197802154512,50.1451598456879,40.0
92,-6.559540560133241,76.58768201813382,38.12539157642959,65.86229528063703,53.793792893790275,69.33682274640191,40.0
93,30.672113841111628,39.37564596167773,49.40694413715938,28.60028267085554,58.01908325616457,64.85815870244781,40.0
94,13.037393099313245,55.80733887941594,57.95361617357998,47.2906222225311,56.57673974474202,35.71038473372538,40.0
95,10.097560239636529,35.58791767220666,44.00339539349389,51.78439563216202,56.71599704406938,62.87314034429613,40.0
96,24.657256726621565,49.47007519885146,46.88758298709893,40.427675986592384,58.47687735660851,48.1555888160201,40.0
97,11.247756027724542,57.11994152042772,45.94158723968179,47.22790871308798,60.884350060496054,36.37006555450943,40.0
98,4.672541268608288,66.94842703832312,50.76196728037954,66.69654445106944,74.23489769792295,43.672662076277014,40.0
99,10.39155642759429,67.27497418237489,35.11057387773402,62.14184283192659,62.1224228190813,25.235270688791008,40.0
100,16.884635931546068,39.307836610769314,39.451279823518156,29.04110537697109,63.53577013594558,43.418410125657964,40.0
101,6.581329219978179,57.99820884497181,52.71605093366888,43.09096733407814,60.412918970771074,48.50783372822662,40.0
102,2.337694504677316,73.99932946092574,53.647587432492415,30.921828634849437,53.73258974077973,57.338205681064096,40.0
103,25.870373632680646,34.39725613551697,66.09909396237471,40.05829326675169,75.043192923373,40.59780036545085,40.0
104,20.69884651226465,32.421257081871694,67.0677593071025,47.7791256187866,67.43780526893502,63.69872237382217,40.0
105,6.678751983910464,54.7081267863567,50.38372362423441,59.148170842595405,54.91709216804434,39.015937285662226,40.0
106,16.465617199712252,50.57542991836088,30.35904157680035,56.097184226439246,86.60388065411657,54.40626140886947,40.0
107,10.149314435678848,52.724854749613584,49.28060191570715,41.64943647116638,45.80324643757534,62.11323191026466,40.0
108,16.018289751965906,47.99186768197384,37.04182005524978,55.70674782986444,61.07349020222679,74.08653453244118,40.0
109,9.795700705835433,67.14668256305661,38.515925596360255,63.538570258395765,53.32812348800249,15.779573446813455,40.0
110,17.161023266422607,56.354409751140416,59.46950398650039,56.135785278724185,53.63515371367522,42.373607539907155,40.0
111,8.147194335143135,52.43323653808266,55.12654936789354,62.40973895929137,43.676660887830565,53.31973849522651,40.0
112,15.688263835681868,63.43076951582538,42.46909297375737,78.87422138728734,51.33045452343286,37.73454805274543,40.0
113,23.60519329341156,28.31866196719254,43.25054015980641,68.04443424990724,59.50797840457635,47.15468298123979,40.0
114,9.071694869295612,60.02244981752126,58.688539570612434,35.06748697296598,50.211110817203526,58.82044688251114,40.0
115,10.587344461048193,44.648452467193614,43.73681142874806,44.16345889892946,64.23848692318377,41.475776168781984,40.0
116,9.307597701220681,48.66097341038568,50.76963744862831,49.87395460305794,64.09612681756778,45.6776398218798,40.0
117,17.35567297059079,38.166712351136105,63.09812422045636,67.73102562780524,75.15589590973651,64.00613302747723,40.0
118,8.726173385508046,56.7522539292543,61.700102219915735,30.338302723651953,69.89729239938173,63.1195965534282,40.0
119,26.89092285382608,42.49150479993666,49.6425885406025,51.97884244820473,54.73461325763045,53.68630263504122,40.0
120,24.601407842082303,50.495620716455136,56.29920614238013,58.139553674469504,64.90442574885763,36.680167718886516,40.0
121,14.782591490124195,50.505909271850854,60.2647067513067,59.59948973637404,65.13083212845943,46.2185985646741,40.0
122,27.545546291365202,67.69211830566947,50.56530628045506,42.01977812029153,59.03859455558464,39.789983934354595,40.0
123,24.33029885288476,56.45574578650743,46.47152736734661,47.356529351835874,49.25896763000331,46.396175090362625,40.0
124,9.611136669452472,54.84886602649638,43.618723654133035,43.51677672807371,69.14036822710969,52.39706165519429,40.0
125,11.577889613694909,58.50907883698475,42.16363286697153,46.413439521091696,54.65321206524164,39.58394203519572,40.0
126,16.73737240475937,44.110327074852975,51.28274644530142,51.91068686038049,59.26387713780345,43.61146197935973,40.0
127,22.079635674236847,48.4941111726255,49.65992184496181,39.04275148728055,59.174927062282855,68.24597691186244,40.0
128,13.222338704026765,59.30928356354074,30.885398595323363,55.66291204609387,69.19350796019611,64.4611370312014,40.0
129,22.18763428847813,57.12962804872934,50.647380923823924,30.636446025604528,42.78767966896611,52.2613935492744,40.0
130,9.538294369133006,53.66107373750983,49.452534733110156,39.66384056531275,63.453073151653584,21.951595917848195,40.0
131,13.039662386501597,59.700890615424,46.45601782484472,49.44071721674629,72.25607847167647,61.588941755112316,40.0
132,11.961331131980097,45.97858479668115,29.103751381282642,47.723372573883665,67.04548653272875,47.6882620060162,40.0
133,22.2864997312173,51.922921304307536,50.0924010787983,59.82846092360387,66.17587070690404,45.39518762132689,40.0
134,18.17351431785284,49.601377768441296,60.93852592119788,48.385926685914676,59.59487085039136,47.263704578643505,40.0
135,16.137069193322375,48.6593431189413,52.19001523855617,77.22334078960306,60.883649356067004,52.38816547226299,40.0
136,11.486235243255477,45.25532426055462,38.277361933051836,55.425298261717515,43.62556665394366,72.4042554275003,40.0
137,11.351244596352508,48.22792752747622,52.004396619082,35.69646444066675,69.38675929382205,60.3643772579335,40.0
138,15.69453710546889,46.261263771465664,52.17013490997466,35.87756293605451,67.72811364626385,43.764237176349845,40.0
139,3.972559792054435,67.37980850838231,47.323051009400885,38.57839188212114,75.12675610948119,78.56836431552675,40.0
140,11.93156295641238,55.80135471309579,29.261527662167573,39.85812968709559,71.51351566311591,48.39270335084499,40.0
141,10.991317300863926,50.093703416978926,47.46925324908057,46.17493735377739,42.39416002272062,51.651706692720694,40.0
142,8.903683078384953,68.67829681628007,39.05414106438099,32.857988487200075,64.23706773062986,72.82020647480819,40.0
143,12.663033764836634,45.25014533368718,37.87614781367186,83.21323590419324,63.09874353382837,72.21876270872485,40.0
144,9.837777480267476,65.23457739372947,48.053995751695155,73.24785805932721,60.82524502586378,44.52354204004097,40.0
145,11.812060881180827,54.76722347242835,32.88694253848427,53.89211107898826,72.45646477068189,43.22480918531993,40.0
146,3.4853188408077327,71.41946348127955,45.28205865774126,41.991916819294154,57.01078351709808,38.43926003812591,40.0
147,32.74914760200589,40.04542670873634,37.9394473941256,45.54401150287421,70.56072454021492,65.5329103822804,40.0
148,13.554114370982195,61.97277272945257,49.197500609658746,37.326904618759954,49.924518396617536,59.102798363702306,40.0
149,12.38628455311694,47.94529935140603,48.39173543776606,35.22342475169697,62.29776463701889,41.30153060275697,40.0
150,6.994666062004498,59.8116916767301,47.18404118503676,76.79695425226535,47.233635887886834,56.581913907630664,40.0
151,11.002272569731934,51.80556053756939,51.40208550699857,45.766819263597974,58.45333451032777,57.009015078789275,40.0
152,3.499872713415116,67.05409887334801,41.64858100239799,33.298541675260346,46.30488927355164,54.9484029976902,40.0
153,24.89349312452136,50.42216623779635,62.682198882148576,55.22016877368995,60.51450541047553,58.18767804596393,40.0
154,21.572744879728774,38.690087663470635,46.10943777970577,54.28785860260843,54.01654557600674,30.075199727310473,40.0
155,8.988566754396775,69.61667614809254,55.43906018826879,39.91755839292467,52.92766663379262,33.170298222669814,40.0
156,20.906274696558196,66.17741606923592,53.606836454794724,34.19586363891551,57.69058860391736,57.413698314353454,40.0
157,11.595806014650167,63.39306235007099,30.57516423070676,39.56343133364564,75.62604219395595,67.54423095354558,40.0
158,18.372307930908374,47.65707327806703,55.93482279440885,54.7050964783439,61.42131968443818,57.46648288287539,40.0
159,20.457373466234323,43.52857931887886,52.66658177940188,44.82247175263162,58.40856522926474,58.406563558290934,40.0
160,22.386906222586624,40.279197602060584,63.869227181285694,66.52251930130984,76.7697067623638,43.32775367043345,40.0
161,12.007287707309732,52.30381349217562,43.430280651701906,61.02863655115383,56.29761669186165,49.20053725300179,40.0
162,7.599591643398654,57.39863398995496,63.24526265992163,57.34632625783709,58.864662324769014,55.36579502214287,40.0
163,21.862747914101963,37.40839530932679,44.620475167155405,37.12002915424646,70.71209250711604,60.67797329430334,40.0
164,14.351011197165313,40.19645980476288,50.74084116339065,69.65537250627442,68.4274180228513,37.75425340683053,40.0
165,8.654447071957096,65.57290639223031,47.30133939690562,47.891593365230946,77.63194822963511,47.262497095337984,40.0
166,26.34009111132556,59.52605087726603,51.156585708363906,59.06701929566074,69.61180096910778,50.903146201753415,40.0
167,14.020816722506394,57.55656113882518,43.64634663515417,66.95640894178203,43.54982078694618,53.976234275432994,40.0
168,18.57699692151009,48.108888064950804,50.674038887229706,33.64586259950114,59.60875021247463,69.07983837903697,40.0
169,13.83586323373941,56.87080825445937,60.1726819754948,30.011908437677864,69.78141516231113,74.04266623117026,40.0
170,16.187999172094607,40.01729079574706,70.20824770167461,50.334964009552955,71.3864409680984,30.969037333067483,40.0
171,23.579617917263324,34.97100886015285,59.38275323634285,40.96377614891389,61.1301382252616,36.24252165244757,40.0
172,37.16549306330666,51.513175118420854,59.47404627094558,22.155052811619367,57.37363294963158,48.26258889546169,40.0
173,8.574099682162675,51.23198889034032,33.9889877319532,79.32144980471753,65.3665939865354,38.711017841914625,40.0
174,14.329903217875179,52.647418032104724,39.70153209482317,52.03748761384137,52.434646764889344,64.75790498949672,40.0
175,12.659506888109352,46.84509074385027,60.05314838723804,47.61707194008602,64.86687263233485,62.13791478012939,40.0
176,10.624693141813149,58.99678589067442,42.58073468693582,63.95583438520613,58.56172342756898,61.62918117950509,40.0
177,33.547363136139,55.28313752463331,33.890037416544146,31.456917356593948,57.8112792588722,29.676404281793225,40.0
178,3.482165915426701,56.6403529599693,54.045527714844354,50.29722878733003,54.62588215323429,45.02966547297746,40.0
179,10.73506521329627,52.559238452592986,62.179732118142624,47.56285401382628,60.57399187363754,61.35302650949584,40.0
180,22.67305596329953,38.98640544740586,54.67173320498936,54.42715009863565,41.26349006767357,57.821658571870515,40.0
181,2.8041665174178942,68.36138056301296,42.7539141988622,29.293649330688293,70.5108243121243,67.24109707335147,40.0
182,11.365287550667182,45.947052790998264,49.39555062910163,59.74889826446358,56.49169577124588,62.35823559911964,40.0
183,5.979574501672162,62.14766515670322,50.66924133009016,32.53833507729872,74.48929754987424,54.396333897087956,40.0
184,10.335470718086542,62.600833449082174,54.89937022880908,47.49747479458682,79.30995974498869,44.519500297112536,40.0
185,17.720306673581536,46.135355128195734,57.24238956220486,55.25520029500559,62.59870043790256,35.995674585735614,40.0
186,25.678138599420723,29.4074733799329,41.328892891301656,51.85827237269648,66.22336037831077,62.24816993438257,40.0
187,5.52476368867979,65.74871826170872,56.49798601681321,58.60227618539227,58.979393631538215,42.86488229137957,40.0
188,19.881364398755228,57.470311869167894,41.48325343734861,58.43338595547586,43.60087502027102,36.4776278968953,40.0
189,-1.1521120799969462,79.59955399164589,40.98309912286776,54.4507628415272,63.34456168408117,44.69664831175571,40.0
190,13.706150481270765,47.568527431865604,44.95784302848683,40.54789128148674,65.36732170792928,64.84973149672594,40.0
191,14.56289958396275,60.37076963120079,62.6172281446254,50.494791981619386,59.67157934374625,53.88388836869563,40.0
192,66.14856302161246,51.68479846965081,43.42800873311026,52.67697137170928,75.46109225259684,50.5710842556321,40.0
193,17.772535123872906,44.914297320989476,48.904842181117985,32.901858929703856,65.40723988780627,63.62490926486866,40.0
194,12.676549391111335,52.59855725337724,48.2338549928139,55.1633724338369,53.104675005967316,36.48537795944686,40.0
195,5.556284016639813,57.77904450223341,65.00908076533294,26.674803480523305,54.79473901780139,43.759942082628804,40.0
196,13.139786768908266,44.000621359428834,42.874356658806995,54.39287500217931,53.08377885549578,47.18948682626419,40.0
197,4.897281955775725,63.99167153491198,41.364532639899835,43.33941857248083,61.462121589100455,37.92265790368233,40.0
198,8.836835944222972,74.04219499788331,46.053465417357565,43.18691140877246,49.359877835667646,48.85982271162269,40.0
199,16.926878532382563,51.356854114400264,46.45000969579244,41.985509635986766,50.97705260338648,46.53147717823869,40.0
200,8.339654095918648,61.20866441592999,51.04664243303145,58.303544499065545,84.15455331897024,34.346994174917924,40.0
201,18.091245606750636,50.39408587165256,48.133457775810896,60.08396160282649,67.12809115942962,53.6070223145318,40.0
202,20.288408007762705,39.7870313888867,29.963112932261215,59.57770038335915,49.83826278130903,62.312821155654525,40.0
203,36.52428218966164,53.99349435395236,39.625647009975,43.085466655237084,60.377268235411734,46.405648515704506,40.0
204,26.619050274560603,54.38650813427042,57.81192998813056,75.54802121804839,44.104050961915654,23.938736324385097,40.0
205,22.045962483400636,34.415419343645986,46.814940936921815,68.5717781490155,54.232676132704874,29.991207686464442,40.0
206,17.667143356578684,44.182426408769004,48.08859865916298,51.66694814266463,67.44315645500188,39.732990610901446,40.0
207,13.09876736449543,51.329310713700615,49.07220690054172,32.17163714436264,55.84412318831237,48.7171388589336,40.0
208,14.828819086094297,59.82993661303273,48.58764733773539,46.55643122561513,53.62361602461667,44.47628506437221,40.0
209,9.736788950698532,52.70306433298313,55.2760568946711,54.435942544388354,83.97079822055366,52.57235415296158,40.0
210,12.314698077227753,57.93571479202012,41.35194242684967,40.11769372947875,70.83258236850082,62.69754529636769,40.0
211,26.451436252675897,58.11064274770544,46.57542752690791,58.896818591395885,49.26504310963073,30.027046863863742,40.0
212,5.40211655751692,50.55536343348422,48.55862092608769,51.26866931425376,50.305588222890464,51.45577829818683,40.0
213,4.674812861603625,73.90380200791861,46.23142016892315,53.46669598079296,57.779512482938564,40.08713099245858,40.0
214,19.279020288456014,57.24817894840621,50.59489096980941,64.12396429833721,58.75210608754258,36.27102777877963,40.0
215,8.211163765890728,59.94200817065756,64.06873300917674,42.97177130361644,65.590062499608,53.02162658157373,40.0
216,13.903347170632912,41.7910972992699,56.787653817332654,57.80285152763494,56.15754466993705,66.71663257221898,40.0
217,15.57382511188881,38.92508354146045,39.264300021207156,49.23239367486173,58.86274370267741,59.587409623779955,40.0
218,15.450321578252744,54.09175200587667,30.560602988737546,31.497533432791926,64.59122211979175,49.589793524328115,40.0
219,22.599027240944935,40.9322705910088,40.130053138703246,58.740538087918196,72.15600337858473,39.934480320606326,40.0
220,26.269477213145805,39.83938085926342,64.93036226536903,56.23359906168953,66.15526529833629,83.39919106002192,40.0
221,23.485538973677997,45.507658755108025,44.629121044578305,51.49569356064399,58.42406474435287,72.0419803291849,40.0
222,10.222306706214347,54.03839976455021,62.88183286526606,56.8996080475258,70.19724716779467,57.81768781150963,40.0
223,10.086738219975748,49.63399975514242,46.22037251905357,29.33476699954947,53.935463224628386,53.78679357761997,40.0
224,18.123471213853108,49.21743768317526,56.2015831925934,61.80991789183573,84.25899751941921,52.254532973682466,40.0
225,-3.6595206098927235,65.85013668474349,50.76232597457915,61.688254557729,50.9695207527512,51.9134092177526,40.0
226,10.951839624645329,56.843795023271404,41.729738060337574,55.10911867442961,57.704637453960686,62.90107895227437,40.0
227,19.943369422371095,41.22919677486462,39.284821369387736,59.93907188492267,73.49936678017202,55.44232355287098,40.0
228,4.436965661772457,58.51494607469401,49.531460912797606,44.89984788849417,57.94959613856025,61.97427053962908,40.0
229,0.3445158325056381,68.23420962126991,42.64154632477195,55.04368385213304,51.5414695081852,42.150048422162186,40.0
230,0.7210316662523859,71.50626573943173,48.945302710542656,70.54701080034008,70.60838206968658,24.674885119026065,40.0
231,9.761642543731313,58.591938988011265,38.480191494385856,26.398737641981693,61.20308733734862,64.8712522298894,40.0
232,9.764807800293536,59.214429927364264,46.167079615474876,35.65400643911049,55.11683966769554,54.37959278042063,40.0
233,12.752406121092813,42.584210573268614,59.34683740953096,54.33088794364867,70.51057496812535,60.56389013872301,40.0
234,49.67553221068309,73.45977488750039,56.67378048361486,52.85603876493942,73.60865647092304,65.51094817115161,40.0
235,24.585014394496554,45.25551072153975,42.58768724785568,48.69228306894279,66.66195968939957,50.65103404777007,40.0
236,7.050489818205992,70.77203442341344,43.94217034589185,38.9892874732096,54.84888420900209,60.28168509358189,40.0
237,-1.3104639913973526,81.34589489637023,45.94797720756783,72.162687038659,59.06470668595998,39.97231051751847,40.0
238,-1.1497538062623558,77.64408400092492,35.39794312775169,75.62314279798471,61.704114650162,41.24590832463986,40.0
239,10.998022372188222,51.18052298735796,63.34417842273456,43.04463188238125,42.27950151308175,34.35776264773317,40.0
240,9.0558293088466,50.89914656027395,63.51390082908306,56.83071706385821,54.00293609415898,57.879034582125016,40.0
241,4.002289429062822,72.26256476046989,44.679669590407435,41.898717249078295,36.33613312318648,46.7844283869623,40.0
242,3.1046191441341335,61.88274831677796,40.76580653997822,36.932682339197285,81.44801492623746,56.57985467992423,40.0
243,2.041841384671589,65.03466832405084,45.117883416618106,30.08808795507345,85.24899761831338,44.383754376556794,40.0
244,16.43070678603147,38.54330701993391,59.96160836153292,59.61270831592496,55.23672990469295,36.15553336536158,40.0
245,15.186203151963667,48.84543197778539,65.26140641403443,60.424493775318325,76.60288782257769,55.19105454035456,40.0
246,13.097604328581987,61.665232351205155,46.894763999125026,65.18932919454615,66.26929373750373,33.24547995179863,40.0
247,16.04914141255614,61.5092065706614,42.282330594028146,35.72855005230533,69.97653301170826,38.4365825520979,40.0
248,25.074280445305487,49.07764050005584,42.05216946448399,59.242442553971664,63.001586817025164,46.00389545227785,40.0
249,35.40410229309163,29.54929252406209,55.89550923886852,64.2147337786825,64.58309717762388,69.7529729769054,40.0
250,20.173647708139704,49.47192919975565,46.69569105191633,42.802267270175896,61.15308237726832,48.29820172577591,40.0
251,22.576825791847625,57.29369328219982,51.01817807130608,43.34053037340817,56.376493756238055,53.12414293362096,40.0
252,13.069645903557957,48.0322235502026,54.82761485546839,43.48073659388146,55.24753717540587,57.22852418218725,40.0
253,5.199773823668972,54.14174509656267,55.9487306227957,63.753241075091175,49.91541566421967,55.69329110605547,40.0
254,39.56692368292361,41.58998930322272,54.07509985693815,59.12993342376351,75.83695916157386,38.57719821855324,40.0
255,9.903967421444403,55.35508692684661,58.32021766446916,55.80148073649711,63.87728119743805,48.10099138858011,40.0
