unit_id,NetworkTopologyHops,AmbientRoomHumidity
120,49.21570760392389,46.98965088233988
121,51.29095152732756,16.395662486913693
122,37.78585740702843,57.507217621727335
123,42.06423423963114,48.106200133569544
124,40.210634380101986,27.965012425877212
125,57.14607839708053,23.804579583684628
126,50.35900221365943,56.92174653989057
127,48.99745190092683,37.53456762860394
128,49.45323029433486,60.02618222389191
129,43.3379504834177,25.368419617404136
130,49.85948994999133,66.37061385197784
131,47.172251158708285,58.26061730558318
132,61.31831990929431,45.84136080520644
133,33.67921415739113,40.76985228842924
134,58.878133371780734,42.114365490197834
135,51.37298890571152,64.91879843716862
136,54.3649678186106,29.9385269836626
137,22.658163312101607,51.40846457493744
138,50.44151498926285,39.650695443907246
139,33.71240594337525,82.15660983658552
140,54.91360538784279,59.40111776535539
141,58.35156126227434,67.35016211812095
142,54.66762734095499,50.57173647840132
143,50.42276765668913,37.33135506240059
144,22.634706858638097,32.85324700382323
145,64.28820932277868,65.62472776307757
146,41.96125537438053,64.22011272224604
147,64.20036430379064,44.49458616018147
148,39.63838914740176,33.63655071697293
149,50.573157060392845,69.90323123555508
150,26.60862710683708,27.112555054478992
151,73.94293988851223,35.790960319408185
152,64.62767994766337,30.257281250388946
153,44.175514195762474,47.72025546091294
154,53.76668791545107,57.19048464304108
155,39.16865073250693,49.08854831224119
156,44.07131431954412,54.46712210566141
157,54.04059444203339,67.22446515333883
158,48.20303942884775,64.13663109606239
159,41.008866104913466,37.203896839180715
160,32.71645769073314,63.09404414033887
161,42.500408565317905,48.685576336010485
162,34.902113541515725,40.79182391620451
163,30.795202367111294,50.23394633803483
164,57.941696403623375,44.596412741858565
165,31.648956222638336,69.73371447217707
166,38.37301931942722,37.627039489310796
167,36.17208468267886,60.881894259258075
168,61.5180270085062,45.282684989031665
169,60.50993731491313,29.511987032574762
170,70.48946825480807,71.74429009359473
171,41.88133196416273,42.760466564593074
172,70.283848482009,49.89383908231873
173,39.69042949208483,48.698884893900285
174,62.38645461009725,50.375610191849646
175,30.173817290098974,29.769018994232216
176,34.10841319315031,54.66879814420252
177,44.577888922141966,52.1325269077497
178,21.674129550591523,48.2249300212248
179,43.01606209315495,20.66881531248245
180,35.10291664529348,41.25472430363981
181,29.167293985170534,57.862103340454986
182,55.13949368793455,55.650713052007156
183,76.11171570495713,54.459353976667025
184,58.711589270562555,41.24152387103196
185,47.26530710786036,54.39545458714394
186,40.95021898288613,48.39894821545455
187,25.226605714540582,73.67949415891252
188,37.63477951075737,69.68268209787104
189,42.35238299225736,39.71164191086363
190,58.13591342132611,37.94455663016352
191,63.43022873747709,46.49987821215662
192,48.57417996447896,47.79659734339246
193,74.2901114221833,47.68732450602985
194,37.02881812316021,47.85575065916738
195,39.583683262644115,65.95952289882865
196,53.11539157850984,59.71890111333214
197,50.00554012650392,59.28183974666857
198,60.85420113043521,60.913927900099836
199,79.10823087984386,24.38366128661653
200,24.307116160099856,51.975526270842586
201,66.67685445128643,39.0185756716328
202,59.43007367870485,60.79377107024994
203,28.939633839707103,38.06711354535541
204,59.74965587359113,41.90930259851389
205,7.766638336763011,40.17238533189592
206,48.92346147705237,66.3389628502926
207,66.94631994407084,45.18621238003517
208,40.19281066664195,38.06647906821615
209,45.93126981033769,56.5676935949106
210,49.34380813330172,46.95129658657534
211,50.91251360367299,57.80172921969447
212,62.88992693850698,64.31846807522355
213,53.303550062748904,53.185482989357865
214,48.81098388216892,51.789528481753756
215,67.16667591610367,62.64185217774164
216,68.37036896129668,38.870750699618945
217,70.38643179449213,64.90905342853895
218,43.404585225582984,61.025808986534315
219,59.03580837429278,50.36743820247464
220,36.53705725377917,75.86355453444044
221,56.2590511070845,34.61421034546524
222,67.98845012972785,40.6136461331056
223,39.06206871470254,67.00196569192177
224,61.40430174625149,27.9473229480454
225,49.23052492163722,34.76749589596062
226,48.17509384898355,73.92013517839756
227,45.90006398003692,66.89750085616572
228,63.41166563620369,45.70765661817657
229,51.112880945043116,57.63808218883049
230,65.62541501374298,36.51931794442
231,60.27116712424023,68.85764931118395
232,58.715606423133536,35.72059427350551
233,67.44296595922314,56.00351950302676
234,41.41282350667396,48.417488086261805
235,62.09888957910469,63.956743102195034
236,49.791698393209494,56.042594171293686
237,40.40297702115181,62.78242778881682
238,35.41394546772999,72.46458974915608
239,38.86275569323369,53.88536106139544
240,47.84221664736384,57.46887105074378
241,45.030637233606825,42.0160595950503
242,66.80213351818566,37.2017922460978
243,33.95476776847996,36.438690675286296
244,54.71403559979089,38.97692066496922
245,58.955384679301844,42.42383843138852
246,62.34139300321241,68.97047981187167
247,67.13284157968425,63.55786606537876
248,43.981870543388936,41.37286761135639
249,43.190142788455276,44.34702927677075
250,51.28327140600068,44.63486566776041
251,32.72925644942345,53.931835789709446
252,40.22808989359789,47.49239260656196
253,44.05630610972704,57.61290737996648
254,34.99600018191956,44.58172359601277
255,58.15783420408938,37.8876738835765
256,64.41715800798879,57.4509888047486
257,55.76412434835476,57.11519486442908
258,57.783143285855914,56.10580388880777
259,64.14191702985066,70.3184313802125
260,33.111936777777686,50.22858672132939
261,70.08806274926573,49.77981452023794
262,42.7352662365813,35.94385311706149
263,70.00297026904312,42.90516318764912
264,49.5731945560955,62.90630495063014
265,56.62858773908913,74.6232939805717
266,47.59937966120678,47.880477395128445
267,54.82175826086515,50.48678136908332
268,68.0966132535786,40.713730790285275
269,53.69525805088356,49.70639032730393
270,41.94705469261564,44.89903582127841
271,52.276969776948,42.52490137892349
272,42.65666266676043,39.75575188583073
273,42.8095100914625,36.61356426740247
274,23.83206674216112,44.97860602267531
275,50.32419484304833,44.62848639079102
276,50.27931054392777,43.59211485567731
277,48.47447937163431,57.24012503944722
278,53.14095672458584,38.373760260462504
279,46.99892409259375,52.178730384904426
280,81.1640179833465,53.44726868664905
281,39.81883186223609,62.95702042944423
282,33.23911031913024,53.21460282886136
283,28.30093924327857,35.47596038419439
284,46.924558153915996,45.90497919641261
285,42.82764935007771,52.20774083753424
286,50.48924953224865,30.18802768098621
287,70.20742855085844,64.0147132399785
288,64.19246599299673,37.56356770822901
289,40.7628695656272,24.57717101410391
290,18.970770932207618,51.49324940216588
291,61.07961412073947,37.28022959085069
292,66.42599459589768,45.50149312049068
293,50.140856260912535,57.8433523633505
294,44.565513364820276,38.6903928946444
295,68.10478575058663,30.550163007875014
296,38.61511384984413,51.21545104412409
297,39.09065501094825,82.18185706291361
298,52.706997101462704,38.18375024898865
299,53.53472675081898,56.951706636483365
300,63.20455980870458,52.16385380462413
301,30.205878339130514,51.375724080287206
302,55.750010451098525,49.47682588726005
303,64.46963605524572,57.30343214055843
304,53.62369297908833,44.66858237384297
305,67.526709925436,61.32836097871452
306,67.60595410564449,65.42850641335833
307,63.38268722902988,64.24599695667636
308,58.539113735678114,45.6143385372384
309,63.24125553875576,47.695683559682934
310,64.74761761566724,46.99757291988636
311,53.558558608995305,63.27962095211498
312,60.426158032069885,55.30542471136722
313,55.626618110435814,29.880381178832163
314,52.50519463679076,48.36709715191437
315,53.48999428487909,55.82689026739079
316,44.19554915671007,53.79005736703018
317,51.93346617233802,30.486457153223437
318,53.04230610989717,58.92562298688553
319,38.99568696336782,52.163014909435745
320,53.31057843435158,52.63199495055391
321,23.581683178328387,70.3478481722251
322,56.53812820493486,49.06033384079123
323,48.35821340794445,60.09863531951628
324,73.44320596184404,51.987014639835124
325,56.29609283478061,40.388648832979584
326,47.809069851306596,55.305977616484995
327,36.62383047903489,38.82667268644745
328,71.83445864830848,57.18432088503183
329,65.831981198803,53.727402403233405
330,58.38689399097484,53.252836672850115
331,44.81832429512925,28.332389878624188
332,42.036949566101896,39.33548761335785
333,47.41369259516655,42.7862839373646
334,41.94564728070416,63.04043421619492
335,45.44409200415376,53.81268340769995
336,55.107849103722074,58.228498121745794
337,67.43235125717912,30.444831395766293
338,57.47876525572638,33.59615052121522
339,45.45472833845123,52.82895264608039
340,38.72719208544675,55.373182164132544
341,51.12619861304059,48.78540677055241
342,65.28278142479232,55.1681391502934
343,41.99820373479095,66.29983946578444
344,51.07773842163577,66.79719259755022
345,58.10587523025173,47.430652780890235
346,33.06030877895572,43.412725738844436
347,49.78060026895087,52.96129178289867
348,38.36890296871323,37.90309204901222
349,51.23971079785774,48.766178299773465
350,43.79961591500935,42.52787513276922
351,30.28304020204841,39.52223813776577
352,48.270095564021894,44.99700486408556
353,49.084967923545605,35.88811298295796
354,57.44082646727264,63.07356318041121
355,80.77339786318313,57.21256168744553
356,59.061540142306086,58.279693191898154
357,70.67838170655278,65.5319229625308
358,49.741607301573914,59.3530031539021
359,49.341490281083395,35.135112658911176
360,61.792078809788535,48.09175553462682
361,47.83790877599711,52.95950618195748
362,39.35200646935125,64.30274106210915
363,33.08944321774671,69.2285989300034
364,51.65574844269604,38.875972289579536
365,44.657959359571265,62.36400273069664
366,31.528188609880747,44.09295894638037
367,49.637912351091686,48.28462544083345
368,36.95171329208078,37.69317334067452
369,37.852900747708595,58.511958314141864
370,73.28692950144153,65.98926052712135
371,50.831583553178746,46.99968898143564
372,60.09414829488836,74.0956265845821
373,59.0292928355205,63.00727934481751
374,50.38013859296967,51.10246775299125
375,39.721514215005044,41.90417275509445
376,32.649692356218225,67.66562221850607
377,40.680560469574274,56.78682009469669
378,36.86309380718245,31.507546369702865
379,60.95141911968787,69.31038135773115
380,48.76000784939086,59.52281437353416
381,70.3003561878958,33.74632768504503
382,38.89230067143334,45.29140687560565
383,58.103584035378475,60.94078008251256
384,47.36583345433448,22.816856552483856
385,38.34092916406487,34.90036380444064
386,42.13954812365949,55.434253125675895
387,40.710261367920225,38.0670013758518
388,59.69699106264992,25.921664530089092
389,27.762274054043687,43.53609596881805
390,51.81708838414662,47.8347358194931
391,45.8006882709996,53.658076636357094
392,59.158079927341,33.33660493605104
393,56.06640095547616,57.9926554318115
394,54.44040194734665,35.590314451726016
395,49.52777759018521,44.61882267145477
396,47.97284599311795,51.717793648232956
397,37.402853287225774,52.826969711939284
398,60.16286626379441,38.56953016799822
399,66.4870508208074,52.80018566478357
