unit_id,FormationCurrent
213,97.41088230703245
214,85.77631682250959
215,85.97775597877114
216,55.52922542268149
217,84.19197726489132
218,85.23772989870808
219,69.75800876709107
220,34.41141620192307
221,61.1678828406153
222,69.8326639375402
223,72.87202535512844
224,79.84539707801166
225,60.106427975140235
226,95.35646149066976
227,59.99452626053106
228,26.013168458274663
229,30.948941356263113
230,51.00724336731371
231,56.91627613010804
232,67.38801470568055
233,64.67414862871018
234,59.014656060064816
235,43.377162181217074
236,59.91445702071794
237,26.41242101168827
238,61.10088727779061
239,75.41465954287195
240,82.95670419635961
241,33.48682942911847
242,48.38677539261923
243,50.26538968914703
244,90.69486646100846
245,97.05850933885603
246,42.53225248017348
247,100.96642469898993
248,49.53294184975986
249,54.61036913237749
250,61.379899647797714
251,59.6964214274808
252,112.16221107672904
253,29.71577047251949
254,72.69096630050126
255,58.48210197102803
256,64.42291469505014
257,40.006707209443654
258,66.64651311498514
259,63.9463323966278
260,40.72224478752002
261,87.39382676417686
262,56.454716039037926
263,70.49835203953315
264,61.931326078486386
265,64.98650934012699
266,91.11826992291462
267,67.95361778896138
268,71.85396830944103
269,62.38381108774343
270,47.52087509097672
271,61.73256293011551
272,36.741720717271576
273,68.96322478193827
274,56.87572079574266
275,12.847318447800706
276,57.129381218981784
277,66.46797939735664
278,56.78890692783499
279,52.022317928941405
280,52.06856415364318
281,30.685531686774034
282,78.47506353235659
283,94.09830833711834
284,33.87977672346938
285,81.95081684996978
286,75.36948025875871
287,45.00201149503044
288,38.09483626887481
289,67.04272346691468
290,78.45492191958388
291,62.41669055881496
292,80.92473920627633
293,29.305680578585626
294,76.0151067073175
295,62.237375526679806
296,70.10168892151202
297,87.40303804170976
298,27.3104419505549
299,49.218677129454804
300,76.29880788654552
301,63.0104237389795
302,67.7257813316572
303,36.80055435630427
304,41.36267468511716
305,29.006254528529414
306,80.53411508408253
307,38.923984043022685
308,47.07691389524804
309,60.8861622628327
310,45.26653462752347
311,27.136551215938535
312,102.65077788012289
313,61.506455124535385
314,43.651418261200945
315,57.99681374247762
316,55.291886676710085
317,62.722356947899975
318,56.7837798971363
319,91.8645495184384
320,26.50459659852342
321,26.529522606504678
322,61.59058497532243
323,51.643704639941745
324,65.9892154330503
325,12.458540304783922
326,80.20969773993141
327,32.330624436892485
328,32.30522268717505
329,74.05973742677824
330,32.48050601120343
331,39.66832360468469
332,77.84275796035483
333,98.11904634878312
334,50.861941302406834
335,55.83433052585668
336,37.50485382416423
337,48.3771311032084
338,61.115771505304124
339,47.792777848415106
340,33.38204201612838
341,1.7601398744813543
342,64.05315861942717
343,60.02839330727087
344,85.60046825664706
345,21.214927741992355
346,58.214088983400785
347,83.50926721114519
348,49.570621612961524
349,46.78524726212082
350,66.02802873336817
351,66.44371519041559
352,26.506019784576505
353,82.34136400797836
354,86.1946451472592
355,63.30147617509358
356,58.39795781143638
357,60.61428952203045
358,64.31434610379915
359,42.2513505924488
360,87.00015170177879
361,68.61734185017752
362,55.108919453262985
363,43.181762699591175
364,58.62916756409313
365,37.474149998033475
366,33.02466914657682
367,57.52095493927101
368,55.59119560752172
369,41.76557867120791
370,67.6726871360087
371,29.6784593630122
372,55.528141518071
373,52.83513560230655
374,66.91928069694153
375,37.978247534606446
376,75.10825022073202
377,50.10051514807113
378,56.29798092197103
379,55.91797724204476
380,49.55876785239773
381,34.619249850042024
382,61.02273585825718
383,50.65920684665458
384,47.78223244130079
385,57.489427483673914
386,74.38480028003318
387,75.41448157268695
388,86.80439029437589
389,60.72048295897549
390,71.44569328201119
391,77.36969098075946
392,74.1674953908126
393,53.94477259646786
394,69.95293941757863
395,66.59852762830481
396,32.733588224880464
397,64.62997240739573
398,50.830756086277034
399,60.04551817888585
